idx,split,source_id,temperature,pressure,actual,mean,median,q0.0050,q0.0250,q0.0500,q0.1000,q0.1500,q0.2000,q0.2500,q0.7500,q0.8000,q0.8500,q0.9000,q0.9500,q0.9750,q0.9950
10747,test,55,250.0,21.12811379477133,26.95389377630897,26.937468,26.938265,26.746822,26.801281,26.815018,26.842344,26.863203,26.875065,26.886925,26.983149,26.999022,27.014896,27.03077,27.062466,27.086405,27.138414
10748,test,55,250.0,21.960353792133848,26.95389377630897,26.934975,26.935944,26.745588,26.795639,26.813148,26.839077,26.861254,26.8728,26.884346,26.979715,26.996151,27.012587,27.029024,27.059336,27.084667,27.136217
10762,test,55,255.0,28.45392648518922,30.097404990616365,30.073868,30.073004,29.87069,29.92329,29.944399,29.978552,29.993408,30.008265,30.023119,30.12594,30.137299,30.155684,30.17407,30.192455,30.226912,30.27714
10763,test,55,255.0,29.2756157379028,30.097404990616365,30.074764,30.073929,29.871155,29.923756,29.945227,29.979086,29.994156,30.009224,30.024294,30.126759,30.13848,30.156628,30.174774,30.193695,30.227858,30.27843
10771,test,55,260.0,31.1632531247981,33.58062382568873,33.560047,33.560417,33.371758,33.406506,33.437756,33.458607,33.479458,33.49732,33.507977,33.611916,33.626568,33.64122,33.655872,33.68691,33.712452,33.769337
10779,test,55,265.0,33.510155605932354,37.42943387888409,37.42713,37.429935,37.20296,37.261204,37.297115,37.32023,37.341934,37.36239,37.374012,37.478874,37.493694,37.510616,37.527534,37.56014,37.584564,37.642418
10781,test,55,265.0,35.07782691511305,37.42943387888409,37.429558,37.432358,37.20637,37.263905,37.29998,37.32251,37.34504,37.364433,37.376286,37.48066,37.49632,37.512745,37.52917,37.562862,37.586075,37.64447
10782,test,55,265.0,35.86166256970339,37.42943387888409,37.430935,37.43369,37.208187,37.26538,37.300777,37.323822,37.346867,37.36561,37.377586,37.481743,37.497856,37.51398,37.5301,37.564346,37.586895,37.64557
10788,test,55,270.0,37.13972298504588,41.6701249242349,41.682335,41.682693,41.455513,41.51734,41.540997,41.578327,41.594467,41.610607,41.626747,41.737663,41.748768,41.768253,41.792046,41.815834,41.851475,41.91099
10791,test,55,270.0,39.40487395464039,41.6701249242349,41.692406,41.693523,41.463673,41.524765,41.554436,41.585804,41.604282,41.622757,41.638607,41.745895,41.75988,41.780018,41.80015,41.826138,41.85893,41.918785
10812,test,55,280.0,50.08947186018704,51.43145797252893,51.436687,51.4364,51.21159,51.26169,51.29318,51.323097,51.350372,51.36426,51.378155,51.495132,51.50936,51.523594,51.55043,51.58074,51.612984,51.667217
10817,test,55,285.0,52.72822505991305,56.99951840481408,57.008812,57.00889,56.76192,56.82316,56.859955,56.888157,56.91636,56.931927,56.9459,57.07203,57.085938,57.1021,57.128914,57.155727,57.1933,57.254814
10839,test,56,200.0,34.72111778498915,74.66269614387997,74.65797,74.65824,74.28875,74.378265,74.42825,74.48016,74.51055,74.538185,74.56172,74.7531,74.77361,74.80358,74.83409,74.88916,74.93931,75.033295
10843,test,56,200.0,66.6743004721018,74.66269614387997,74.654175,74.65685,74.224884,74.330215,74.38776,74.45227,74.49136,74.522644,74.548706,74.75941,74.78452,74.81594,74.85429,74.91399,74.962326,75.069786
10846,test,56,205.0,10.92928169324168,70.04197809536882,69.90683,69.905235,69.62382,69.68947,69.73192,69.767105,69.79629,69.814156,69.832016,69.98124,69.99918,70.01713,70.0485,70.08381,70.1249,70.206726
10849,test,56,205.0,33.09650534403936,70.04197809536882,69.96698,69.96669,69.6864,69.75618,69.79465,69.82692,69.85439,69.87268,69.890976,70.04027,70.05811,70.07596,70.106155,70.14771,70.187225,70.27278
10856,test,56,210.0,11.324612132435036,66.1656239982035,66.09895,66.09928,65.83079,65.89597,65.92313,65.96555,65.98968,66.01337,66.0289,66.168304,66.18401,66.203026,66.233444,66.27199,66.31096,66.39738
10865,test,56,215.0,11.951211786302398,62.95378405246996,62.88748,62.89037,62.631935,62.69621,62.72865,62.765446,62.790108,62.812943,62.82653,62.949524,62.966133,62.982742,63.00404,63.04234,63.06579,63.118076
10880,test,56,220.0,48.46490650412005,60.34625494167142,60.3504,60.349194,60.092876,60.155376,60.187405,60.22285,60.24863,60.266552,60.284473,60.415157,60.43452,60.45388,60.474937,60.51867,60.550877,60.612087
10889,test,56,225.0,41.66704861345684,58.29790855283991,58.304916,58.305565,58.05667,58.11574,58.144978,58.17986,58.20315,58.22404,58.239094,58.371677,58.385986,58.405525,58.428505,58.459644,58.48754,58.548782
10891,test,56,225.0,52.75422190637888,58.29790855283991,58.323006,58.323486,58.072746,58.130264,58.166843,58.195755,58.222687,58.24019,58.25769,58.38792,58.40497,58.42367,58.442375,58.479374,58.50811,58.5777
10904,test,56,235.0,17.04853028271707,55.75451106539443,55.72104,55.722057,55.484837,55.5439,55.58109,55.60538,55.629677,55.65133,55.66346,55.777943,55.794094,55.81025,55.8264,55.86828,55.895195,55.97234
10910,test,56,235.0,46.07794086972508,55.75451106539443,55.76408,55.763134,55.529877,55.5886,55.613804,55.654205,55.672104,55.690002,55.707897,55.81993,55.833553,55.855366,55.877182,55.914448,55.94389,56.010845
10911,test,56,235.0,50.91617596755975,55.75451106539443,55.77842,55.778362,55.541946,55.59914,55.633236,55.665375,55.686947,55.708515,55.720425,55.83347,55.851433,55.869396,55.88736,55.9289,55.96004,56.031944
10913,test,56,240.0,14.539723170982962,55.21866880267814,55.17739,55.174305,54.947006,55.003376,55.031162,55.05864,55.08612,55.09949,55.112637,55.237473,55.25224,55.267002,55.297066,55.3395,55.381424,55.454678
10918,test,56,240.0,37.13908185525806,55.21866880267814,55.20299,55.200928,54.977535,55.033318,55.058586,55.094166,55.111202,55.12824,55.14528,55.25846,55.270077,55.292442,55.31714,55.356693,55.38729,55.453434
10919,test,56,240.0,41.65895359211308,55.21866880267814,55.21439,55.213364,54.9865,55.04082,55.072617,55.102066,55.121933,55.141796,55.15536,55.268345,55.285595,55.30615,55.326702,55.368927,55.393593,55.458157
10923,test,56,245.0,17.18906478933625,55.15710374796264,55.11145,55.109844,54.880283,54.933617,54.968697,54.99765,55.024235,55.037285,55.05033,55.17026,55.186104,55.201942,55.22534,55.259987,55.294216,55.384914
10930,test,56,245.0,46.719683979379,55.15710374796264,55.16285,55.161896,54.934254,54.993523,55.02673,55.051537,55.076344,55.093407,55.105053,55.21753,55.23427,55.251007,55.267746,55.30944,55.34048,55.41361
10932,test,56,245.0,55.15700374796264,55.15710374796264,55.177727,55.176414,54.94665,55.006454,55.033405,55.06406,55.090084,55.103336,55.11659,55.237083,55.25141,55.26574,55.29128,55.32588,55.364807,55.433174
10933,test,56,250.0,20.186630477538365,55.56383508705854,55.514355,55.514336,55.277725,55.33786,55.3614,55.400757,55.419296,55.43784,55.45638,55.57345,55.589867,55.610874,55.63188,55.661064,55.692024,55.746983
10934,test,56,250.0,24.117419878596163,55.56383508705854,55.52471,55.524635,55.28534,55.34535,55.375084,55.409424,55.430393,55.451363,55.466354,55.584,55.602478,55.620953,55.63943,55.673786,55.698948,55.754307
10935,test,56,250.0,28.04820927965396,55.56383508705854,55.53512,55.535072,55.29604,55.354824,55.39275,55.419075,55.443367,55.463272,55.475464,55.596806,55.613274,55.629745,55.646214,55.683956,55.704716,55.75996
10939,test,56,250.0,43.77136688388515,55.56383508705854,55.563873,55.563118,55.335022,55.396366,55.416595,55.457058,55.473053,55.48791,55.50277,55.625427,55.638367,55.653893,55.67964,55.70539,55.738636,55.785225
10944,test,56,255.0,27.215291749570188,56.43655194556512,56.398006,56.39656,56.14969,56.21114,56.245224,56.277557,56.301853,56.321888,56.33488,56.46068,56.476902,56.493126,56.52303,56.553986,56.590706,56.65467
10946,test,56,255.0,34.52058179856892,56.43655194556512,56.423447,56.42069,56.181637,56.23933,56.270008,56.305428,56.327652,56.343487,56.35932,56.48563,56.5022,56.524178,56.54615,56.583054,56.61137,56.67074
10948,test,56,255.0,41.825871847567655,56.43655194556512,56.438602,56.43592,56.197495,56.260227,56.283222,56.32189,56.34035,56.35881,56.376656,56.501427,56.519997,56.538567,56.557137,56.598866,56.628918,56.688103
10950,test,56,255.0,49.13116189656638,56.43655194556512,56.445217,56.443016,56.201096,56.264313,56.290516,56.326786,56.34659,56.366386,56.382084,56.50945,56.526817,56.54418,56.56522,56.604645,56.637913,56.69822
10951,test,56,255.0,52.78380692106575,56.43655194556512,56.447304,56.445312,56.201923,56.26526,56.29252,56.328117,56.34831,56.368504,56.383583,56.512215,56.529175,56.546135,56.568558,56.60639,56.640316,56.70056
10959,test,56,260.0,47.633552519755,57.77553605274782,57.79354,57.791718,57.538082,57.603638,57.63729,57.672367,57.696053,57.711555,57.727055,57.858234,57.872257,57.893524,57.917995,57.957207,57.98466,58.04854
10975,test,56,270.0,41.98415323475354,61.858606841893646,61.85552,61.856693,61.583366,61.658413,61.691177,61.73438,61.754765,61.774338,61.793915,61.920383,61.93849,61.956596,61.979107,62.0151,62.038013,62.095406
10990,test,56,275.0,59.48246656064692,64.6025448667866,64.59177,64.591415,64.33294,64.39497,64.42126,64.46544,64.48657,64.50537,64.52417,64.65992,64.67874,64.69756,64.716385,64.7585,64.78758,64.861084
10995,test,56,280.0,51.94449382855701,67.80499510792211,67.82511,67.82484,67.57999,67.642746,67.67967,67.70813,67.7338,67.75397,67.76595,67.88542,67.90109,67.91676,67.93792,67.974915,68.00779,68.07149
11000,test,56,280.0,63.27335188524636,67.80499510792211,67.809525,67.807526,67.565926,67.628235,67.65369,67.69223,67.71265,67.733055,67.75152,67.86997,67.88801,67.90645,67.92489,67.96523,67.99003,68.05727
11005,test,56,285.0,57.82563401694591,71.43822841174148,71.469765,71.47063,71.17941,71.24513,71.2861,71.32408,71.353455,71.373825,71.3942,71.54503,71.5629,71.58607,71.61751,71.66058,71.69137,71.754585
11013,test,56,290.0,61.258441102147,75.42681092241489,75.43389,75.43504,75.0605,75.15687,75.207634,75.2621,75.29822,75.32447,75.34563,75.52402,75.54391,75.57139,75.60323,75.65392,75.70131,75.802765
11018,test,56,290.0,69.12970211340694,75.42681092241489,75.41159,75.413246,75.02409,75.13331,75.18153,75.237045,75.27242,75.30344,75.32522,75.5029,75.52537,75.54783,75.58364,75.63197,75.6691,75.77816
11027,test,56,295.0,75.79582683747533,79.5342304259456,79.5147,79.51474,79.03735,79.173546,79.231476,79.2951,79.33542,79.37072,79.39923,79.63135,79.66058,79.695366,79.73463,79.79578,79.86098,79.97664
11028,test,56,295.0,76.54348755516938,79.5342304259456,79.51198,79.51219,79.03299,79.171486,79.22904,79.291885,79.332405,79.36809,79.39625,79.62849,79.65805,79.69279,79.731384,79.791695,79.857346,79.97481
11050,test,57,205.0,18.981217339952035,23.397280992363022,23.399134,23.400715,23.212395,23.253069,23.281975,23.30532,23.328669,23.340767,23.351028,23.445335,23.45826,23.475513,23.492767,23.510021,23.539429,23.56931
11053,test,57,210.0,4.450209834123621,23.10485477609135,23.09742,23.098446,22.916622,22.963385,22.982388,23.005644,23.028902,23.040098,23.049925,23.143171,23.152115,23.16953,23.189806,23.210083,23.23447,23.2728
11054,test,57,210.0,6.522937049897813,23.10485477609135,23.0941,23.094885,22.91538,22.957382,22.98034,23.002157,23.023977,23.037638,23.047201,23.14038,23.14948,23.164389,23.18605,23.207714,23.227266,23.271112
11062,test,57,210.0,23.10475477609135,23.10485477609135,23.089699,23.090149,22.905327,22.94772,22.976955,22.996786,23.016617,23.033726,23.043129,23.137117,23.14651,23.158234,23.181942,23.205648,23.221975,23.269796
11071,test,57,215.0,21.32662233933431,23.298645571573303,23.289186,23.289997,23.102407,23.15659,23.169806,23.19624,23.218925,23.229582,23.240238,23.333006,23.348526,23.364048,23.379568,23.407614,23.434113,23.483206
11073,test,57,220.0,6.849428056400946,23.928846222548486,23.911959,23.91181,23.718704,23.769926,23.79578,23.822983,23.838745,23.85451,23.870232,23.95956,23.970383,23.981205,23.999826,24.028437,24.042742,24.0923
11076,test,57,220.0,12.54253411178346,23.928846222548486,23.903849,23.904388,23.711645,23.764383,23.785,23.816963,23.830887,23.84481,23.858736,23.950905,23.962774,23.974642,23.986511,24.020624,24.038452,24.085203
11078,test,57,220.0,16.337938148705135,23.928846222548486,23.904129,23.904625,23.712091,23.76463,23.785315,23.817095,23.831009,23.844921,23.858835,23.951319,23.963097,23.974873,23.986649,24.020855,24.038595,24.085512
11085,test,57,225.0,12.055628000411057,24.966568850162847,24.95953,24.959288,24.785898,24.8321,24.85198,24.883451,24.893772,24.904093,24.914415,24.998953,25.013937,25.02892,25.043901,25.058886,25.09192,25.130943
11100,test,57,230.0,22.78108502706069,26.39678194465883,26.393677,26.393368,26.20853,26.262005,26.27535,26.30204,26.323051,26.333492,26.343935,26.439087,26.455082,26.471075,26.48707,26.50797,26.538446,26.585442
11111,test,57,235.0,26.42912682313868,28.213780203148573,28.225464,28.226316,28.026829,28.07193,28.097723,28.129547,28.149523,28.162523,28.175524,28.27696,28.289854,28.302748,28.319,28.350948,28.366924,28.416212
11120,test,57,240.0,26.874195910533786,30.418086203849835,30.431599,30.432299,30.245132,30.280636,30.310694,30.333591,30.35649,30.371403,30.381721,30.478727,30.492983,30.510015,30.527046,30.553091,30.582684,30.63864
11123,test,57,245.0,17.108157241721884,33.01416231670141,33.012928,33.012436,32.808807,32.862865,32.881027,32.91736,32.931583,32.945,32.958416,33.066998,33.07915,33.0913,33.11407,33.142612,33.17282,33.231174
11128,test,57,245.0,25.944771172266066,33.01416231670141,33.007538,33.007366,32.806538,32.857883,32.876595,32.909317,32.92776,32.94051,32.953262,33.061337,33.07412,33.086906,33.10594,33.138176,33.165287,33.223034
11129,test,57,245.0,27.7120939583749,33.01416231670141,33.01139,33.01103,32.808388,32.862194,32.879925,32.915386,32.930733,32.944046,32.957355,33.06506,33.077366,33.089672,33.111168,33.141155,33.170532,33.228806
11131,test,57,245.0,31.24673953059257,33.01416231670141,33.016655,33.016,32.810997,32.864906,32.88476,32.92073,32.93494,32.949146,32.963356,33.06988,33.081623,33.093365,33.117756,33.145092,33.17738,33.236862
11132,test,57,245.0,33.014062316701406,33.01416231670141,33.015526,33.014874,32.810238,32.86414,32.883442,32.919884,32.933937,32.94799,32.962044,33.068794,33.08068,33.092567,33.11651,33.144543,33.176838,33.237244
11144,test,57,255.0,25.22914304311655,39.40813384362146,39.393784,39.394714,39.1599,39.22085,39.24272,39.285007,39.302494,39.319977,39.337463,39.453304,39.465202,39.484352,39.505646,39.531075,39.565308,39.621227
11145,test,57,255.0,27.001504393179665,39.40813384362146,39.39558,39.39655,39.160572,39.221756,39.24434,39.286198,39.304028,39.321857,39.339687,39.454956,39.466755,39.486565,39.50725,39.53414,39.5669,39.623177
11147,test,57,255.0,30.54622709330589,39.40813384362146,39.394314,39.395233,39.159935,39.220978,39.242897,39.285107,39.302574,39.32004,39.33751,39.454174,39.46612,39.48567,39.506565,39.5327,39.566048,39.621758
11150,test,57,255.0,35.86331114349523,39.40813384362146,39.391266,39.392006,39.159176,39.2197,39.240246,39.281338,39.299656,39.316376,39.33309,39.451767,39.464005,39.482662,39.50434,39.528156,39.56359,39.61823
11159,test,57,260.0,37.88983210981486,43.21836245269589,43.222267,43.22333,42.989483,43.050392,43.083893,43.111107,43.132412,43.152954,43.164806,43.278015,43.294804,43.311592,43.32838,43.36588,43.387554,43.44646
11161,test,57,260.0,41.44211900506888,43.21836245269589,43.23034,43.231686,42.996674,43.058147,43.094383,43.118587,43.142796,43.15974,43.172234,43.287838,43.30299,43.318146,43.335064,43.37228,43.398098,43.44877
11162,test,57,260.0,43.21826245269589,43.21836245269589,43.23508,43.236492,43.001198,43.063095,43.097122,43.123363,43.149605,43.163776,43.17673,43.29329,43.30756,43.32183,43.341625,43.375546,43.4036,43.449802
11164,test,57,265.0,33.23516127944274,47.44100913424976,47.4396,47.43888,47.21607,47.27,47.302284,47.328007,47.347248,47.36649,47.38201,47.49543,47.512947,47.531055,47.549164,47.585304,47.612465,47.67373
11165,test,57,265.0,35.010879761293616,47.44100913424976,47.44113,47.44035,47.217697,47.27114,47.30437,47.329052,47.348698,47.368343,47.38324,47.4971,47.514908,47.532715,47.55052,47.58778,47.61387,47.675087
11176,test,57,270.0,41.47670931684007,52.07116178040065,52.07348,52.072872,51.840843,51.90259,51.927967,51.963566,51.981953,52.000336,52.01676,52.12985,52.14735,52.166393,52.185432,52.221573,52.24612,52.29948
11180,test,57,270.0,48.53961095921379,52.07116178040065,52.073402,52.072712,51.841324,51.9027,51.92812,51.963676,51.98214,52.000607,52.01694,52.12961,52.147015,52.16614,52.18527,52.221237,52.245758,52.298847
11185,test,57,275.0,44.92225971793982,57.09253202276476,57.075127,57.07572,56.836887,56.89245,56.92613,56.955082,56.981552,56.996765,57.011982,57.136925,57.149616,57.16782,57.192955,57.223736,57.258823,57.322777
11187,test,57,275.0,48.39945180503266,57.09253202276476,57.077244,57.077896,56.83949,56.89443,56.9272,56.957077,56.983032,56.99853,57.014034,57.138847,57.15135,57.170704,57.19516,57.227665,57.260963,57.32485
11192,test,57,275.0,57.092432022764754,57.09253202276476,57.077217,57.07739,56.83931,56.894478,56.92725,56.95719,56.98318,56.998924,57.014664,57.13828,57.15098,57.170464,57.195473,57.22932,57.26179,57.32562
11201,test,57,280.0,60.78611520048759,62.46924281166062,62.435307,62.435616,62.19235,62.2517,62.281715,62.3154,62.341198,62.35709,62.372982,62.496582,62.50949,62.530785,62.552986,62.587864,62.61623,62.67839
11210,test,57,285.0,64.96744524758066,68.12910453487888,68.07493,68.07552,67.8433,67.9019,67.933945,67.96039,67.986824,68.000534,68.01408,68.13503,68.14847,68.1619,68.18555,68.2183,68.25103,68.32077
11211,test,57,285.0,66.54822489122976,68.12910453487888,68.07246,68.073,67.84029,67.899185,67.932434,67.95753,67.98262,67.998085,68.01142,68.132744,68.14654,68.16033,68.182846,68.21707,68.24897,68.31947
11213,test,57,290.0,61.33620401823559,73.9215456366045,73.94383,73.9447,73.58273,73.680954,73.72516,73.7781,73.81425,73.83638,73.85695,74.03083,74.05113,74.0798,74.10961,74.160286,74.2026,74.287315
11234,test,58,200.0,2.937069146908716,5.297359365945906,5.3540497,5.350915,4.963946,5.0686464,5.116771,5.1676106,5.2029295,5.2292857,5.254485,5.4524126,5.475982,5.5073433,5.544235,5.603817,5.6535077,5.7496514
11251,test,58,205.0,5.7599704389040784,6.05786458773151,6.091631,6.089529,5.7327332,5.819318,5.8653784,5.9169974,5.94776,5.977282,5.997194,6.183271,6.206484,6.23526,6.265261,6.319411,6.369839,6.471686
11252,test,58,205.0,6.05776458773151,6.05786458773151,6.0929966,6.0910325,5.7338405,5.821206,5.866772,5.918387,5.949516,5.978632,5.998649,6.1848793,6.2079253,6.236794,6.2664514,6.320522,6.3710012,6.4728594
11281,test,58,220.0,8.990653358338013,9.295368477937132,9.266577,9.266044,8.944626,9.023158,9.064615,9.111732,9.143917,9.165893,9.185631,9.347432,9.36735,9.389067,9.421975,9.469661,9.507511,9.592017
11289,test,58,225.0,9.836340072409351,10.754060094606876,10.738466,10.736678,10.475017,10.544487,10.57093,10.611701,10.633851,10.656002,10.670987,10.807204,10.823761,10.841584,10.870811,10.907024,10.943818,11.011744
11310,test,58,235.0,13.748513014361102,14.360896634627952,14.360497,14.3608465,14.119994,14.181071,14.216712,14.245682,14.268135,14.289068,14.301226,14.41654,14.433996,14.452865,14.471733,14.511398,14.5329275,14.594736
11311,test,58,235.0,14.054654824494529,14.360896634627952,14.359083,14.359491,14.118422,14.179774,14.214325,14.24447,14.26651,14.287973,14.300048,14.415313,14.43219,14.451425,14.470659,14.509994,14.532071,14.593942
11315,test,58,240.0,14.417584887332833,16.552258099074066,16.54052,16.54024,16.319246,16.372087,16.396515,16.437263,16.455786,16.470486,16.485188,16.59684,16.608477,16.62853,16.650782,16.673033,16.707241,16.757593
11322,test,58,240.0,16.552158099074067,16.552258099074066,16.530798,16.530788,16.299116,16.355503,16.387314,16.42097,16.447742,16.461046,16.47435,16.588701,16.601267,16.616884,16.642485,16.668083,16.696968,16.744492
11323,test,58,245.0,16.308110662860997,19.03249300193504,19.015446,19.01495,18.819633,18.877356,18.892134,18.921694,18.940748,18.95234,18.96393,19.065062,19.079327,19.09359,19.108166,19.144918,19.163294,19.2136
11347,test,58,255.0,23.48265849465082,24.95563977183692,24.95511,24.955656,24.78099,24.829403,24.84694,24.880964,24.890965,24.900965,24.910967,24.994024,25.006142,25.022703,25.039265,25.055826,25.084087,25.118456
11348,test,58,255.0,23.77723475008804,24.95563977183692,24.953209,24.953852,24.779383,24.828442,24.84511,24.878447,24.889694,24.899458,24.90922,24.992405,25.002909,25.020172,25.037436,25.054699,25.080858,25.11644
11355,test,58,260.0,26.430380751487647,28.449001106112227,28.462173,28.46107,28.26404,28.31652,28.335182,28.37064,28.383942,28.397242,28.410543,28.513517,28.525087,28.537107,28.562529,28.587952,28.61543,28.65313
11362,test,58,260.0,28.448901106112228,28.449001106112227,28.451452,28.450815,28.25885,28.30392,28.325665,28.355213,28.375624,28.387352,28.399082,28.502865,28.515732,28.528597,28.549036,28.58071,28.600431,28.649876
11366,test,58,265.0,30.649820993133417,32.33233100548245,32.335556,32.33406,32.13596,32.184288,32.21174,32.237316,32.25421,32.271107,32.286217,32.386868,32.397705,32.412716,32.435913,32.459106,32.493725,32.54549
11369,test,58,265.0,31.491025999307933,32.33233100548245,32.33016,32.328552,32.13193,32.181107,32.20573,32.233974,32.249527,32.26508,32.280632,32.381733,32.39305,32.404373,32.42946,32.455196,32.486237,32.537052
11373,test,58,270.0,34.200332018972865,36.63376298426345,36.638893,36.638844,36.41431,36.4719,36.50327,36.53154,36.551582,36.57163,36.584538,36.69189,36.707413,36.72666,36.745914,36.77787,36.808273,36.865505
11382,test,58,270.0,36.633662984263445,36.63376298426345,36.62854,36.627773,36.40998,36.46667,36.492683,36.52506,36.542255,36.559452,36.576416,36.682343,36.693382,36.712902,36.735714,36.758526,36.79683,36.851368
11385,test,58,275.0,39.578178551321976,41.38283664391659,41.40168,41.399864,41.181396,41.23135,41.267838,41.29092,41.314003,41.3332,41.344334,41.45769,41.475174,41.492657,41.510136,41.54962,41.569927,41.627094
11387,test,58,275.0,40.09376657777758,41.38283664391659,41.401726,41.39974,41.181904,41.231987,41.26822,41.291515,41.31481,41.33362,41.344646,41.457443,41.474937,41.49243,41.509926,41.549248,41.56961,41.626717
11391,test,58,275.0,41.12494263068879,41.38283664391659,41.40039,41.398235,41.180836,41.23152,41.268005,41.291187,41.314365,41.333294,41.34411,41.4549,41.472736,41.490574,41.50841,41.547146,41.568283,41.62526
11393,test,58,280.0,44.43278557333643,46.61056331211992,46.618126,46.617317,46.383007,46.442028,46.47457,46.50604,46.52989,46.544437,46.55899,46.676743,46.690365,46.703987,46.732452,46.76336,46.798027,46.861828
11400,test,58,280.0,46.12653492572358,46.61056331211992,46.613323,46.61292,46.378853,46.43691,46.471706,46.501015,46.526657,46.5406,46.55454,46.671562,46.68579,46.700024,46.72564,46.759285,46.790638,46.854572
11407,test,58,285.0,51.240427926482994,52.34918495349534,52.351078,52.352005,52.131813,52.178104,52.20545,52.23781,52.263172,52.27791,52.292645,52.410126,52.42246,52.43479,52.462784,52.490932,52.52171,52.57626
11418,test,58,290.0,57.85063741366024,58.63079949061834,58.623703,58.62172,58.359814,58.425804,58.461384,58.50229,58.522663,58.543037,58.559162,58.69006,58.708042,58.72602,58.750317,58.78696,58.82372,58.889862
11420,test,58,290.0,58.24066845213929,58.63079949061834,58.62624,58.624355,58.361347,58.427956,58.46349,58.503937,58.524876,58.545815,58.56115,58.693153,58.71071,58.728264,58.753757,58.78896,58.826786,58.8926
11422,test,58,290.0,58.63069949061833,58.63079949061834,58.629246,58.62747,58.363083,58.43048,58.465992,58.50586,58.527508,58.54916,58.563507,58.696705,58.713802,58.730904,58.75772,58.79129,58.830276,58.895718
11437,test,59,205.0,12.816012995264876,24.46099855014339,24.449875,24.451183,24.261744,24.305069,24.330778,24.357946,24.373075,24.388206,24.403336,24.499128,24.508854,24.518578,24.539413,24.567574,24.581654,24.63622
11445,test,59,210.0,8.814196599577272,24.20313997702114,24.19522,24.195671,24.00018,24.054922,24.076397,24.111427,24.123655,24.135883,24.148113,24.242733,24.255497,24.268261,24.281023,24.310394,24.334114,24.382545
11447,test,59,210.0,13.211008993132664,24.20313997702114,24.192924,24.193651,23.998058,24.0532,24.073605,24.110065,24.12197,24.133873,24.145779,24.239944,24.253084,24.266224,24.279364,24.306387,24.331839,24.378218
11455,test,59,215.0,9.699322843820198,24.36500074553728,24.36302,24.363739,24.174217,24.23203,24.248625,24.281813,24.296072,24.306273,24.316471,24.40505,24.417664,24.433855,24.450045,24.476608,24.503155,24.540493
11456,test,59,215.0,11.794405401208357,24.36500074553728,24.360603,24.361364,24.172695,24.230751,24.246414,24.277739,24.294456,24.304388,24.31432,24.402983,24.413954,24.430988,24.448025,24.472921,24.501287,24.536768
11465,test,59,220.0,10.822070329789264,24.91277605339378,24.904594,24.904648,24.734869,24.776564,24.80083,24.827362,24.838919,24.850477,24.862034,24.942152,24.9566,24.971048,24.985497,25.006742,25.03751,25.080393
11472,test,59,220.0,24.91267605339378,24.91277605339378,24.884533,24.884819,24.711866,24.762043,24.774483,24.799366,24.821852,24.830893,24.839935,24.926834,24.935238,24.951363,24.971556,24.991749,25.017412,25.057053
11479,test,59,225.0,19.98516131171318,25.82773343526408,25.81389,25.813877,25.620209,25.66601,25.697382,25.720366,25.736818,25.753273,25.769535,25.864553,25.875305,25.886055,25.905836,25.932846,25.94635,25.997515
11483,test,59,230.0,10.044041062065771,27.10139399597377,27.096098,27.096869,26.885563,26.938175,26.971045,26.996859,27.017672,27.038485,27.048353,27.145412,27.156681,27.175705,27.194727,27.21375,27.24626,27.278738
11491,test,59,230.0,25.20604366998399,27.10139399597377,27.095825,27.096952,26.887596,26.939259,26.97279,26.996824,27.016956,27.03709,27.047794,27.144754,27.155163,27.174694,27.194227,27.213758,27.246595,27.282288
11494,test,59,235.0,13.904938337669089,28.73237236875736,28.728436,28.728367,28.537575,28.580627,28.604462,28.629848,28.655008,28.665768,28.676525,28.778896,28.793743,28.80859,28.823437,28.856646,28.877754,28.933659
11497,test,59,235.0,19.465188599327185,28.73237236875736,28.721226,28.720942,28.53259,28.572634,28.600878,28.623077,28.645277,28.6606,28.670717,28.768625,28.78469,28.801168,28.817644,28.846485,28.872288,28.927837
11500,test,59,235.0,25.02543886098529,28.73237236875736,28.736576,28.736721,28.541628,28.595907,28.611004,28.641195,28.661253,28.67295,28.684647,28.78783,28.801085,28.81434,28.827595,28.863121,28.881533,28.937304
11508,test,59,240.0,23.445699850880825,30.72418405932017,30.716274,30.716734,30.517015,30.56388,30.598219,30.616808,30.634743,30.652678,30.6673,30.7664,30.776337,30.793688,30.8144,30.835114,30.872177,30.91258
11512,test,59,240.0,30.72408405932017,30.72418405932017,30.740685,30.741829,30.544838,30.597698,30.612783,30.640736,30.665565,30.677536,30.689505,30.79044,30.804607,30.818775,30.832943,30.870155,30.891428,30.934345
11513,test,59,245.0,16.959061629855352,33.08361760159768,33.086357,33.085102,32.87806,32.93077,32.955658,32.987804,33.004147,33.020493,33.03655,33.138092,33.148933,33.16809,33.187424,33.217567,33.2457,33.298138
11516,test,59,245.0,22.3338802871028,33.08361760159768,33.079712,33.07858,32.872368,32.9264,32.947998,32.983334,32.998245,33.013153,33.028065,33.132267,33.14368,33.160213,33.181473,33.20622,33.239616,33.291718
11517,test,59,245.0,24.125486506185275,33.08361760159768,33.07761,33.07653,32.87084,32.925156,32.94586,32.982018,32.99652,33.011024,33.025528,33.13033,33.141964,33.157528,33.179474,33.20212,33.237476,33.28951
