T,P,z_carbon dioxide,z_nitrogen,z_methane,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_methane,y_carbon dioxide,y_nitrogen,y_methane,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_methane,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_methane,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
247.1664827586,18.0959268428,0.96,0.01,0.03,0.023887928011008256,0.0010565767429840112,0.9894381197334762,0.0009191401664109206,0.009642740100112944,0.9091171819131029,0.025695966426132952,0.06518685166076409,0.023635626575540646,2.195635412725022e-05,0.00023034508134036054,0.000960552071056549,2.7149760514350057e-05,6.887491141311199e-05,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,9.054847836589332,0.030874809062638064,-0.06578229032970206
247.1664827586,18.3962479948,0.96,0.01,0.03,0.023874193007687405,0.001075011360658928,0.9878352879523441,0.001109274633058846,0.011055437414596985,0.8959910798082079,0.030444758158564393,0.07356416203322769,0.02358377032437873,2.648303668817851e-05,0.00026393964662049704,0.0009632005898428836,3.27284608929703e-05,7.908230992307394e-05,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.996771435215264,0.03375632674762663,-0.07703454618710204
247.1664827586,18.6965691469,0.96,0.01,0.03,0.02386081394689369,0.0010934573122110636,0.986275026435013,0.001311768752596348,0.01241320481239065,0.8833172783996818,0.035356291061844215,0.08132643053847409,0.0235333249062335,3.129987014705028e-05,0.0002961891705131387,0.0009658697370685078,3.8660594994236226e-05,8.892698014831964e-05,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.940427507514775,0.03596920916812607,-0.08844551077450546
247.1664827586,18.996890299,0.96,0.01,0.03,0.023847804143294245,0.0011119121338325464,0.9847586230912762,0.0015269932323235774,0.013714383676400337,0.8710757067089211,0.04043206950921444,0.08849222378186457,0.02348433077190087,3.641543553258848e-05,0.00032705793586078693,0.0009685596477764099,4.495690868325647e-05,9.839557737288024e-05,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.885840552128771,0.037502811011535186,-0.10002575876191777
247.1664827586,19.297211451,0.96,0.01,0.03,0.023835174285701973,0.0011303735649547994,0.983287069107442,0.0017552341191371084,0.014957696773420846,0.8592472740700969,0.045671412032067454,0.09508131389783556,0.023436818665052962,4.183631114184356e-05,0.0003565193095071679,0.000971270404368309,5.1625756835207604e-05,0.00010747740375128269,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.833024690454875,0.03835090490412263,-0.1117840209602381
247.1664827586,19.5975326031,0.96,0.01,0.03,0.023822932082016884,0.0011488395999842843,0.9818610223873702,0.001996682451578824,0.016142295161051028,0.8478137711104149,0.051071364296389754,0.10111486459319537,0.02339080845031398,4.756683043331729e-05,0.0003845568012695884,0.0009740020336636566,5.8672805728916065e-05,0.00011616476059171164,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.781982666829467,0.038512765276729866,-0.1237262719760146
247.1664827586,19.8978537552,0.96,0.01,0.03,0.02381108200725077,0.0011673085319980844,0.9804807825749207,0.00225142713499463,0.017267790290084777,0.836757788820013,0.05662669748478646,0.10661551369520049,0.02334630832042485,5.360891614470678e-05,0.0004111647706812172,0.0009767545061054525,6.61008271128657e-05,0.00012445319877976615,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.732705255099708,0.03799212187826484,-0.13585684651842023
247.1664827586,20.1981749072,0.96,0.01,0.03,0.023799625174011376,0.0011857789852596672,0.9791462796694221,0.0025194516893665567,0.018334268641211297,0.8260626551346533,0.06232999810732615,0.11160734675802057,0.02330331444665996,5.9962005850953795e-05,0.0004363487215004597,0.0009795277369664755,7.390960190694219e-05,0.00013234164638624944,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.685171125891403,0.036798475483893256,-0.14817708275822916
247.1664827586,20.4984960593,0.96,0.01,0.03,0.02378855933614801,0.0012042499343965969,0.977857077252708,0.0028006351601596612,0.01934228758713233,0.8157123878574974,0.06817184676880556,0.11611576537369708,0.023261811104498313,6.662307568636049e-05,0.0004601251559633365,0.0009823215895638827,8.209594199902894e-05,0.00013983240283368535,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.63934719490588,0.03494591857673335,-0.16068634913798618
247.1664827586,20.7988172114,0.96,0.01,0.03,0.023777879024167347,0.0012227207092985603,0.9766123900196862,0.003094757105329507,0.02029285287498417,0.8056916618832842,0.07414107507144743,0.12016726304526848,0.023221771263391037,7.358676005970733e-05,0.0004825210007166001,0.000985135880293865,9.065382789951801e-05,0.00014693100110517736,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.595189428801673,0.03245350672549918,-0.17338141828879117
247.1664827586,21.0991383634,0.96,0.01,0.03,0.02376757579926708,0.0012411909860982335,0.9754111140311206,0.003401506208172593,0.021187379760706906,0.7959857880161684,0.08022508284354636,0.12378912914028524,0.023183157588182204,8.084555663441966e-05,0.0005035726544504585,0.0009879703851479675,9.957464968439379e-05,0.00015364595126587222,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.552644044723184,0.029344341929894213,-0.18625704513960528
247.1664827586,21.3994595155,0.96,0.01,0.03,0.023757638603181096,0.001259660765788457,0.9742518670809179,0.003720491773783703,0.022027641145298288,0.7865807002619203,0.08641019335270109,0.12700910638537846,0.023145923766582876,8.839009898766142e-05,0.0005233247376105588,0.0009908248472463514,0.0001088475303305921,0.00015998838821151346,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.511649008451611,0.025644816196944475,-0.19930632573603013
247.1664827586,21.6997806676,0.96,0.01,0.03,0.02374805417487726,0.0012781303429360575,0.973133035935695,0.004051257184945193,0.022815706879359743,0.7774629484272706,0.0926820225986912,0.12985502897403828,0.023110016056763664,9.620947510443918e-05,0.000541828643009155,0.0009936989848934258,0.00011845970532807261,0.00016597165271455924,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.472135718736427,0.0213846935385682,-0.21252018636753967
247.1664827586,22.0001018196,0.96,0.01,0.03,0.02373880750295027,0.001296600267475962,0.9720528270066203,0.004393294337784443,0.023553878655595273,0.7686196930987441,0.09902584014110934,0.13235446676014662,0.023075374943008778,0.00010429156858846626,0.0005591409913530252,0.0009965924996591235,0.0001283969308139942,0.0001716108370028444,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.43403076254803,0.01659514326450484,-0.22588891748172202
247.1664827586,22.3004229717,0.96,0.01,0.03,0.023729882284117647,0.0013150713026731178,0.9710093172238833,0.004746058136710445,0.024244624639406333,0.7600387005833931,0.10542690256609073,0.1345343968505162,0.0230419367945042,0.0001126234008977176,0.0005753220887157306,0.0009995050840581866,0.00013864389409438081,0.00017692232452055055,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.397257636274333,0.01130887496689681,-0.239401625956571
247.1664827586,22.6007441237,0.96,0.01,0.03,0.023721261362627415,0.0013335443821091174,0.9700005023973182,0.005108980274510856,0.024890517328170967,0.7517083360289157,0.11187074575480614,0.13642091821627808,0.023009635439246685,0.00012119145638817997,0.0005904344669925501,0.0010024364284959533,0.00014918460452367912,0.000181923349089485,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.36173834742319,0.0055591215831327645,-0.2530468779888402
247.1664827586,22.9010652758,0.96,0.01,0.03,0.023712927131479183,0.0013520205680802406,0.9690243410346053,0.005481481719130874,0.025494177246263884,0.7436175536143109,0.11834342761467784,0.1380390187710113,0.02297840358758323,0.00012998197657828565,0.0006045415673176702,0.0010053862272720595,0.00016000274823215957,0.00018663159257602168,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.327394835775978,-0.0006207381589486971,-0.2668127537565983
247.1664827586,23.2013864279,0.96,0.01,0.03,0.023704861882951737,0.0013705010131812726,0.9680787923210016,0.0058629835380312805,0.026058224140967028,0.7357558833030872,0.12483171808527656,0.1394123986116363,0.02294817406378406,0.0001389812149910512,0.000617706604176622,0.0010083541835209631,0.0001710819961130305,0.00019106483354727898,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.294150177906639,-0.007198018395449424,-0.28068742075596376
247.1664827586,23.5017075799,0.96,0.01,0.03,0.023697048102128835,0.0013889869262372178,0.9671618476446694,0.006252915884031764,0.02658523647129875,0.7281134141573167,0.1313232374698643,0.1405633483728191,0.02291888082617953,0.00014817564848246617,0.0006299916274668364,0.0010113400130824578,0.00018240625995678703,0.00019524065319797326,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.26192956142457,-0.014140870555863216,-0.2946590716695461
247.1664827586,23.802028732,0.96,0.01,0.03,0.02368946870227135,0.0014074795431795006,0.966271555611216,0.006650725126445388,0.02707771926233849,0.7206807745597509,0.13780654724516603,0.14151267819508315,0.022890459774546953,0.00015755214473033767,0.0006414567829940578,0.0010143434473556068,0.00019395989616377056,0.0001991761996601233,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.23066103322772,-0.021418712428276976,-0.3087162027973793
247.1664827586,24.1023498841,0.96,0.01,0.03,0.023682107204750395,0.0014259801030085165,0.9654060409052414,0.007055879229357466,0.02753807986540109,0.7134491099093484,0.14427119943404754,0.14227969065660423,0.022862849356831572,0.00016709808833341512,0.000652159759585407,0.001017364235239867,0.00020572785983012534,0.00020288800793852438,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.200276038834632,-0.029002430576205995,-0.3228477162211707
247.1664827586,24.4026710361,0.96,0.01,0.03,0.023674947868818807,0.0014444898286358877,0.9645635176260591,0.007467871555343216,0.027968610818597698,0.7064100584600995,0.15070775153476285,0.14288219000513763,0.02283599099596144,0.00017680146976378546,0.0006621554030935822,0.0010204021442916965,0.00021769581418854954,0.0002063918701556416,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.170709777724271,-0.03686450301228561,-0.3370429855382664
247.1664827586,24.7029921882,0.96,0.01,0.03,0.023667975777898743,0.0014630099121927286,0.9637422978665762,0.007886223314032045,0.02837147881939179,0.699555725976077,0.1571077541268223,0.1433365198971007,0.0228098293620426,0.00018665094237561077,0.000671495473480532,0.0010234569612341809,0.00022985020156987906,0.00020970274938866858,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.141901403260789,-0.044979242546689946,-0.3512920779723334
247.1664827586,25.0033133403,0.96,0.01,0.03,0.02366117688957132,0.001481541504251048,0.9629407963495905,0.008310484887029557,0.028748718763379876,0.6928786598353596,0.16346371783544675,0.1436576223291937,0.022784312516612334,0.00019663585295011548,0.0006802285200088693,0.001026528491955929,0.00024217828241239665,0.0002128347298827226,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.11379409633106,-0.053322496466886804,-0.36558546105755596
247.1664827586,25.3036344923,0.96,0.01,0.03,0.023654538056300127,0.0015000857063740165,0.9621575319093567,0.008740236253953572,0.029102231836689665,0.6863718231221382,0.16976906558488808,0.14385911129297388,0.022759391954705683,0.00020674625109019882,0.0006883998505042449,0.0010296165611233942,0.0002546681486683636,0.00021580099658225898,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.0863350401574,-0.06187202089538246,-0.37991440541026655
247.1664827586,25.6039556444,0.96,0.01,0.03,0.023648047023357727,0.0015186435663941758,0.961391126537939,0.00917508672430402,0.029433786737757008,0.6800285691520056,0.1760180751524424,0.14395335569555193,0.02273502256820804,0.0002169728822997267,0.0006960515728499608,0.00103272101150693,0.0002673087173993432,0.0002186138374879023,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.05947532085573,-0.07060702522222684,-0.39427057301683277
247.1664827586,25.9042767965,0.96,0.01,0.03,0.02364169240964266,0.0015372160758953559,0.9606403026237762,0.009614674153670637,0.029745023222553183,0.6738426167733387,0.1822058160950973,0.1439515671315639,0.022711162550937358,0.00022730716896002257,0.0007032226897452802,0.0010358417031273697,0.00028008970962301635,0.00022128466314496955,9.442890106429056,0.023978111986500215,0.0009448773704560196,309.1473760575555,82.3795680252517,16.269717340426894,8.033169774773064,-0.07950846770408226,-0.4086463671273233
250.5355172414,19.1559027165,0.96,0.01,0.03,0.023596462319512523,0.0011188028216997969,0.9939698728917679,0.0004794078586468651,0.005550719249585275,0.9514889386355521,0.012385359056217527,0.036125702308230354,0.02345417265242125,1.1312329472238938e-05,0.00013097733761903177,0.0010645285093616006,1.3856774659861303e-05,4.0417537678334984e-05,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.550189572796718,0.01698535140708124,-0.034886170386073445
250.5355172414,19.4533513431,0.96,0.01,0.03,0.023581922085562708,0.0011371769087433954,0.9923149658735675,0.0006379442135852429,0.007047089912847241,0.9386161707596913,0.016195166755187257,0.04518866248512134,0.023400694209568286,1.5043950739702774e-05,0.00016618392525471852,0.0010673726355610686,1.841676966724765e-05,5.138750351507893e-05,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.493062511025833,0.02072437407380079,-0.04505058395850092
250.5355172414,19.7507999696,0.96,0.01,0.03,0.023567665511503695,0.0011555685000428945,0.9906943727171267,0.0008069580591985991,0.008498669223674626,0.926156603706233,0.020136182433666865,0.053707213860100265,0.023348353600326215,1.901811762100478e-05,0.00020029379355647437,0.0010702373973496332,2.3268738131462502e-05,6.206236456179902e-05,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.437324775583447,0.023932994865372592,-0.05531909517203637
250.5355172414,20.0482485961,0.96,0.01,0.03,0.02355370876935958,0.001173974969315039,0.9891096993351828,0.0009869365080209904,0.00990336415679612,0.9140935915535946,0.024213728876137604,0.06169267957026771,0.02329720179908971,2.324601508377512e-05,0.00023326095518609014,0.001073122996095205,2.8426311614366318e-05,7.242566160546757e-05,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.383012967389364,0.026596200202645193,-0.0657024919983229
250.5355172414,20.3456972227,0.96,0.01,0.03,0.023540066917280205,0.0011923937328314547,0.9875624206469065,0.001178327551376068,0.011259251801717565,0.9024113172588122,0.028431925932728346,0.06915675680845942,0.023247285467019402,2.7737909409867566e-05,0.0002650435408509392,0.0010760295991355852,3.3902050294513395e-05,8.246208340135605e-05,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.330158868501307,0.02870105946251833,-0.07621080209150222
250.5355172414,20.6431458492,0.96,0.01,0.03,0.023526753526557587,0.0012108222986238013,0.9860538413296549,0.0013815278615586244,0.0125646308087865,0.8910947034154839,0.0327935056213286,0.07611179096318751,0.023198645688878115,3.2502865488961926e-05,0.0002956049721905119,0.0010789573370810308,3.970710785634964e-05,9.215785368642097e-05,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.278788307075807,0.03023695371225088,-0.08685330088580123
250.5355172414,20.9405944758,0.96,0.01,0.03,0.023513780292273054,0.0012292583162251964,0.9845850556068982,0.0015968714668289522,0.01381807292627294,0.8801293288667795,0.03729965415960949,0.08257101697361101,0.02315131667659605,3.754848482601578e-05,0.0003249151308509885,0.0010819062968631895,4.5850910068023704e-05,0.00010150110929398318,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.228920017207775,0.03119655374304564,-0.0976377645905302
250.5355172414,21.2380431023,0.96,0.01,0.03,0.023501156703761156,0.001247699626535321,0.9831569134243142,0.0018246191620267986,0.015018467413659083,0.8695013590548285,0.041949890794553725,0.08854875015061768,0.02310532468677095,4.288066085147716e-05,0.00035295135613873266,0.0010848765209646636,5.234086307756218e-05,0.00011048224249309512,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.180564728098378,0.03157590341746541,-0.10857055547632122
250.5355172414,21.5354917288,0.96,0.01,0.03,0.02348888975896375,0.0012661443072475435,0.9817699918301311,0.002064949990096416,0.016165058179772516,0.8591974858771319,0.046741997743053626,0.0940605163798146,0.02306068710675669,4.8503382675148e-05,0.0003796992695319118,0.001087868005544732,5.9182114351744874e-05,0.00011909418735106657,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.133724435542522,0.031374775511375574,-0.11965638672143619
250.5355172414,21.8329403554,0.96,0.01,0.03,0.023476983757370534,0.0012845907115570927,0.9804245749953441,0.0023179552162005505,0.017257469788455437,0.8492048794686479,0.05167200923115072,0.09912311130020154,0.023017411822492603,5.441859696105263e-05,0.000405153337916881,0.0010908807003743855,6.637738310582857e-05,0.0001273326280768788,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.088391958087529,0.03059682405909747,-0.13089822025326825
250.5355172414,22.1303889819,0.96,0.01,0.03,0.023465440185133985,0.0013030374975806238,0.9791206442591904,0.0025836353038776283,0.018295720436931947,0.8395111516782027,0.05673426422546993,0.10375458409632725,0.022975496911893885,6.0626139683340956e-05,0.00042931713355676,0.0010939145102737927,7.392687368343424e-05,0.00013519611362339663,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.044550812329534,0.029249512749085937,-0.14229731262985368
250.5355172414,22.4278376084,0.96,0.01,0.03,0.023454257701001287,0.0013214836466907758,0.9778578790092954,0.00286190013806308,0.019280220852641528,0.830104330669478,0.061921522081752944,0.10797414724876904,0.022934930689238554,6.712374335266264e-05,0.0004522032684100732,0.0010969692980269073,8.182827880923829e-05,0.0001426860698546301,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.00217542332558,0.027344708525859573,-0.15385251881727058
250.5355172414,22.725286235,0.96,0.01,0.03,0.023443432223436592,0.001339928469868681,0.9766356683167197,0.003152572473039011,0.020211759210241455,0.8209728454616337,0.06722513498446535,0.11180201955390096,0.02289569209717372,7.390711910116194e-05,0.0004738330071617159,0.0011000448886231441,9.00768722564502e-05,0.00014980670898908686,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.961231658499163,0.024896921312886455,-0.16556187833059077
250.5355172414,23.0227348615,0.96,0.01,0.03,0.023432957111025974,0.0013583716022001243,0.9754531323680872,0.003455394320206983,0.021091473311705893,0.8121055186961884,0.07263526638455765,0.11525921491925388,0.022857751414597328,8.097010690709298e-05,0.0004942355895215532,0.0011031410745869046,9.866568317502441e-05,0.00015656484443819535,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.921677647109503,0.021924177271881007,-0.17742150749127283
250.5355172414,23.3201834881,0.96,0.01,0.03,0.023422823421165098,0.0013768129865528893,0.9743091519978244,0.003770035768543248,0.021920812233632295,0.8034915655657803,0.07814114131953644,0.11836729311468333,0.02282107122487015,8.830488209806495e-05,0.000513447314196885,0.0011062576220566786,0.00010758573815280234,0.0001629696263434084,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.883464826191716,0.018448321245471355,-0.18942501768898712
250.5355172414,23.6176321146,0.96,0.01,0.03,0.023413020227042912,0.001395252848258047,0.9732024041169943,0.004096105578876974,0.022701490304128793,0.7951205966987657,0.08373131292468496,0.12114809037654928,0.02278560757259798,9.590220277034991e-05,0.000531510451674586,0.0011093942772525906,0.00011682635284655251,0.00016903221815890368,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.846539140426758,0.014491874355232248,-0.20156635163746284
250.5355172414,23.9150807411,0.96,0.01,0.03,0.023403534970571477,0.0014136916630891952,0.9721314006129543,0.004433162824473417,0.023435436562572274,0.7869826229005038,0.08939392965236705,0.12362344744712919,0.022751311230235906,0.00010375168119280104,0.0005484720591427696,0.0011125507729905103,0.00012637545308033328,0.0001747654370183518,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.810842318949113,0.010080118713835517,-0.2138373839251333
250.5355172414,24.2125293677,0.96,0.01,0.03,0.023394353829054883,0.0014321301210228022,0.9710945283397195,0.0047807288657584195,0.024124742794522102,0.7790680598930625,0.09511698950568837,0.12581495060124917,0.022718128997438563,0.0001118420626463287,0.0005643827689699924,0.0011157268348996514,0.0001362199056921061,0.00018018338043104487,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.776313155834724,0.0052392594859522745,-0.22622945235176228
250.5355172414,24.5099779942,0.96,0.01,0.03,0.023385462075752313,0.0014505690881943653,0.9700900880965577,0.0051382990277338845,0.02477161287570847,0.7713677316192349,0.1008885704278835,0.1277436979528817,0.022686004965245272,0.00012016149704694573,0.0005792956134600981,0.0011189221871174694,0.000146345841614808,0.00018530105946208802,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.742888731477234,-3.9339796922277515e-06,-0.23873343207305897
250.5355172414,24.8074266207,0.96,0.01,0.03,0.02337684441824203,0.0014690095691519362,0.969116330913214,0.005505353475629654,0.025378315611156367,0.7638728711093703,0.10669702938550109,0.1294300995051286,0.02265488169093576,0.00012869779166722244,0.0005932649356390452,0.0011221365572752285,0.00015673895716738644,0.0001901340547093212,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.710505526466362,-0.005622543987689355,-0.2513398986285189
250.5355172414,25.1048752473,0.96,0.01,0.03,0.023368485302965872,0.001487452671080367,0.968171490450583,0.005881366931132711,0.025947142618284146,0.7565751183512277,0.11253116608968898,0.1308937155590832,0.022624701245345012,0.00013743863669152424,0.0006063454209293325,0.0011253696806644785,0.0001673847835798963,0.00019469820683599208,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.679100395535087,-0.011589652843671416,-0.26403906152897516
250.5355172414,25.4023238738,0.96,0.01,0.03,0.023360369178853115,0.001505899571221596,0.9672538108132173,0.006265817016636405,0.026480372170146347,0.7494665150002019,0.11838035032316956,0.1321531346766286,0.0225954061102493,0.00014637179871576644,0.0006185912698880465,0.001128621303583748,0.00017826891879272336,0.00019900934884512484,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.648611384453201,-0.017879057742296922,-0.27682130496994883
250.5355172414,25.6997725004,0.96,0.01,0.03,0.0233524807169179,0.001524351488214309,0.9663615694979634,0.006658191144672612,0.026980239357363937,0.7425394960508588,0.12423461427464422,0.13322588967449697,0.022566939917271704,0.00015548528031552068,0.0006300555193306707,0.0011318911858630297,0.00018937721915728454,0.0002030830831939948,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.618978385843135,-0.024465328641084305,-0.28967711170262334
250.5355172414,25.9972211269,0.96,0.01,0.03,0.023344804986014437,0.0015428096576978964,0.9654930955493449,0.007057991972202904,0.027448912478452187,0.7357868788182761,0.1300847129871501,0.13412840819457383,0.02253924803094286,0.0001647674461839322,0.0006407895088876445,0.001135179102648228,0.00020069595151543415,0.00020693460353423418,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.590143640118871,-0.03132405738362998,-0.3025972156937957
250.5355172414,26.2946697534,0.96,0.01,0.03,0.023337327587308006,0.001561275312197696,0.9646467832395239,0.007464741514603141,0.027888475245873064,0.729201849690584,0.1359221570760875,0.13487599323332847,0.022512277986503668,0.00017420711808087123,0.0006508424827234699,0.001138484845530804,0.0002122119082235528,0.00021057855844333924,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.562052094781432,-0.03843202250694677,-0.31557270395204284
250.5355172414,26.59211838,0.96,0.01,0.03,0.02333003475157735,0.0015797496650731013,0.9638211017491467,0.007877984061262668,0.028300914189590586,0.7227779491724025,0.14173922232992794,0.13548282849766963,0.02248597979811116,0.0001837936419216305,0.0006602613115445568,0.0011418082231273259,0.0002239124890034255,0.00021402895294235,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.534651639514826,-0.045767393562518244,-0.32859518652837494
250.5355172414,26.8895670065,0.96,0.01,0.03,0.023322913404286546,0.001598233898157843,0.9630146014050963,0.0082972880592825,0.02868811053562119,0.7165090557304769,0.14752894082892862,0.13596200344059442,0.022460306155634584,0.00019351693089706654,0.0006690903177548935,0.001145149061205515,0.00023578575419211633,0.00021729908276021126,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.507893236331908,-0.053309537381494465,-0.34165659208716725
250.5355172414,27.187015633,0.96,0.01,0.03,0.02331595120363653,0.001616729152644572,0.9622259170526732,0.008722247137643772,0.02905183580968296,0.7103893689209217,0.15328507792004048,0.13632555315903777,0.02243521252887454,0.0002033674886473606,0.0006773711861146282,0.0011485072024632341,0.00024782045413872423,0.0002204014960426137,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.481730964074018,-0.06103899326413842,-0.35474915115738526
250.5355172414,27.4844642596,0.96,0.01,0.03,0.023309136556653894,0.0016352365227309637,0.961453769117202,0.009152480438334212,0.029393750444463712,0.7044133922084217,0.15900209891654676,0.13658450887503154,0.022410657197262446,0.00021333641636923564,0.0006851429430222108,0.001151882506040022,0.0002600060393392187,0.00022334797735172303,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.456121995374204,-0.06893786267446433,-0.3678658082041757
250.5355172414,27.7819128861,0.96,0.01,0.03,0.023302458617992756,0.001653757051559712,0.9606969628633213,0.009587632405770137,0.02971540473090854,0.6985759158288438,0.16467512881486862,0.1367489553562876,0.022386601221553868,0.00022341540737998494,0.0006924419890589024,0.0011552748468517343,0.0002723326554940929,0.00022614954921388485,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,7.431026522327287,-0.07698950938817006,-0.38099995457599967
