T,P,z_carbon dioxide,z_hydrogen,rho_l,rho_v,x_carbon dioxide,x_hydrogen,y_carbon dioxide,y_hydrogen,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoV1_carbon dioxide,rhoV2_hydrogen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,11.0082937601,0.99,0.01,0.027817822886648646,0.0006747628003121631,0.9965387203410756,0.0034612796589243372,0.2359659303983257,0.7640340696016743,0.027721537622135528,9.628526451311684e-05,0.0001592210319738392,0.0005155417683383238,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.753013549376888,-0.378789909175655,-0.44739808526088964
200.0,11.8649534406,0.99,0.01,0.02782205313620384,0.0007269520056917918,0.9961968591055873,0.0038031408944125943,0.22043463868853438,0.7795653613114656,0.02771624194815502,0.00010581118804881699,0.0001602454027185755,0.0005667066029732162,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.737182711160163,-0.415619129114706,-0.49096898193064575
200.0,12.7216131211,0.99,0.01,0.027826282959212606,0.0007791328036054777,0.9958553788514936,0.004144621148506404,0.20699577059330035,0.7930042294066997,0.02771095355837553,0.00011532940083707591,0.0001612771950768344,0.0006178556085286433,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.721367511164615,-0.4522936635681809,-0.534371441727604
200.0,13.5782728016,0.99,0.01,0.027830512357743944,0.0008313047192610342,0.9955142782618208,0.004485721738179249,0.19525453234877874,0.8047454676512212,0.027705672423476147,0.00012483993426779823,0.00016231601419864603,0.0006689887050623882,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.705568434164622,-0.4888114337439369,-0.5776034266047994
200.0,14.434932482,0.99,0.01,0.027834741333083123,0.0008834673223864738,0.9951735562801745,0.004826443719825629,0.184909575911829,0.815090424088171,0.027700398520583095,0.0001343428125000299,0.00016336156791444198,0.0007201057544720318,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.689785831327065,-0.525170565683176,-0.6206630981872898
200.0,15.2915921625,0.99,0.01,0.02783896988597171,0.0009356202139610959,0.9948332120302952,0.005166787969704878,0.1757268978483274,0.8242731021516726,0.027695131831275897,0.00014383805469581502,0.00016441363776357172,0.0007712065761975241,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.6740199575622,-0.5613693887412836,-0.6635488178186577
200.0,16.148251843,0.99,0.01,0.02784319801676618,0.0009877630174210798,0.9944932447631573,0.005506755236842755,0.16752202313874506,0.8324779768612549,0.0276898723402769,0.00015332567648927695,0.00016547205906001077,0.0008222909583610689,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.65827099735733,-0.59740642949901,-0.7062591415028514
200.0,17.0049115235,0.99,0.01,0.027847425725544668,0.0010398953726894812,0.9941536538212343,0.005846346178765637,0.16014756032221591,0.839852439677784,0.02768462003456567,0.00016280569097899797,0.0001665367069265819,0.0008733586657628992,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.642539082946314,-0.6332803979735644,-0.7487928068124177
200.0,17.8615712039,0.99,0.01,0.027851653012180618,0.00109201693203867,0.9938144386139673,0.006185561386032663,0.15348432925911024,0.8465156707408897,0.027679374902771295,0.00017227810940932475,0.00016760748635354664,0.0009244094456851234,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.626824307292466,-0.6689901477527869,-0.7911486935019809
200.0,18.7182308844,0.99,0.01,0.027855879876394023,0.0011441273571636897,0.9934755986005184,0.006524401399481719,0.14743491968426592,0.852565080315734,0.027674136934744686,0.00018174294164933984,0.000168684325012,0.0009754430321516895,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.61112673349881,-0.704534773263866,-0.8333259211145965
200.0,19.5748905649,0.99,0.01,0.027860106317788753,0.0011962263170847136,0.9931371332774883,0.006862866722511772,0.14191893754970053,0.8580810624502995,0.027668906121254763,0.0001912001965339924,0.00016976716798965374,0.0010264591490950598,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.595446401720807,-0.7399134282582658,-0.8753236677076046
200.0,20.4315502454,0.99,0.01,0.027864332335878945,0.0012483134866058945,0.9927990421699926,0.007200957830007368,0.13686944482724198,0.863130555172758,0.02766368245376697,0.000200649882111975,0.00017085597388210753,0.001077457512723787,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.57978333430808,-0.7751254258476443,-0.9171412700640751
200.0,21.2882099258,0.99,0.01,0.027868557930108333,0.0013003885451772757,0.9924613248251399,0.00753867517486006,0.13223025725452903,0.867769742745471,0.027658465924281474,0.00021009200582685717,0.0001719507118596339,0.0011284378333176418,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.564137539672135,-0.810170199108196,-0.9587781844257712
200.0,22.1448696063,0.99,0.01,0.027872783099910526,0.001352451174225219,0.9921239807923282,0.007876019207671819,0.12795386077888585,0.8720461392211142,0.02765325652484436,0.00021952657506616575,0.00017305134925705437,0.0011793998249681648,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.54850902889893,,
200.0,23.0015292868,0.99,0.01,0.027877007844540964,0.0014045010639111516,0.9917870096783341,0.008212990321665826,0.12399982895026485,0.876000171049735,0.027648054248916743,0.00022895359562421724,0.0001741578916854478,0.0012303431722257036,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.532897761737228,,
200.0,23.8581889673,0.99,0.01,0.027881232163349326,0.0014565379013280466,0.9914504110577106,0.008549588942289342,0.12033350959742864,0.8796664904025714,0.02764285908914815,0.00023837307420117337,0.00017527031752847706,0.0012812675837995697,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.517303734905425,-0.9142973130741581,-1.0826011660295798
200.0,24.7148486477,0.99,0.01,0.027885456055613787,0.001508561377736584,0.9911141845273331,0.008885815472666802,0.11692505400138922,0.8830749459986107,0.027637671038732443,0.00024778501688134315,0.00017638862055626022,0.0013321727571803236,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.501726924460442,-0.9486715246059738,-1.1235138884368716
200.0,25.5715083282,0.99,0.01,0.0278896795205874,0.0015605711863289835,0.9907783296910376,0.009221670308962458,0.11374860664951243,0.8862513933504875,0.027632490091025922,0.0002571894295614791,0.0001775127980222985,0.001383058388306685,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.48616730190889,-0.9828674503001373,-1.1642349722356684
200.0,26.4281680087,0.99,0.01,0.027893902557503302,0.0016125670219791022,0.9904428461579812,0.009557153842018757,0.1107816590324741,0.8892183409675258,0.027627316239506962,0.0002665863179963395,0.00017864284999590107,0.001433924171983201,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.47062483507777,-1.0169047340005122,-1.204784082789697
200.0,27.2848276891,0.99,0.01,0.027898125165812394,0.0016645485781973945,0.9901077334647689,0.00989226653523109,0.10800451695997837,0.8919954830400217,0.02762214947583894,0.00027597568997345427,0.0001797787651446284,0.0014847698130527663,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.455099504007137,-1.050778850331124,-1.2451567177674363
203.3690344828,2.8947446506,0.99,0.01,0.027537834490842055,0.00017905445146317712,0.9999750812523941,2.4918747606000338e-05,0.9804705439949815,0.01952945600501862,0.027537148282494765,6.86208347293104e-07,0.00017555761543082426,3.4968360323528595e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.1174569431473,-0.0025142455427484833,-0.0029906404983499613
203.3690344828,3.7207852179,0.99,0.01,0.027541958464455854,0.0002285720246218554,0.9996292533158115,0.0003707466841884684,0.7719207703775885,0.2280792296224115,0.0275317473746791,1.0211089776753529e-05,0.00017643949333286777,5.213253128898766e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.10206994656361,-0.03733609194915033,-0.04442074765558601
203.3690344828,4.5468257852,0.99,0.01,0.0275460812129826,0.0002781404708038772,0.9992841710929894,0.0007158289070106094,0.637682362447762,0.362317637552238,0.027526362931775485,1.9718281207114814e-05,0.00017736527251454917,0.00010077519828932801,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.086666984521578,-0.0719558790118171,-0.08562845420237863
203.3690344828,5.3728663525,0.99,0.01,0.027550203239120812,0.00032773263487119073,0.9989396387328404,0.0010603612671596045,0.5441391120237254,0.45586088797627455,0.027520990070703674,2.9213168417138782e-05,0.00017833214492000556,0.00014940048995118517,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.071241467677524,-0.10640822292284469,-0.1266520945091436
203.3690344828,6.1989069198,0.99,0.01,0.027554324771711925,0.0003773354708363912,0.9985955667849371,0.0014044332150629176,0.47525683417518205,0.5247431658248178,0.027515626562783904,3.869820892802317e-05,0.000179331261291705,0.00019800420954468615,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.055800973848065,-0.1407147917539504,-0.167515030727035
203.3690344828,7.0249474871,0.99,0.01,0.027558445927709417,0.00042694198249061677,0.998251909265245,0.0017480907347549482,0.4224351171347973,0.5775648828652027,0.027510271263718942,4.8174663990474064e-05,0.00018035528638318628,0.0002465866961074305,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.04035329310981,-0.17488645045338913,-0.20822900143598133
203.3690344828,7.8509880544,0.99,0.01,0.027562566772036525,0.0004765480752803219,0.9979086403995864,0.0020913596004136542,0.3806519082797009,0.619348091720299,0.027504923533405785,5.764323863074097e-05,0.00018139893424247308,0.00029514914103784875,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,19.024904430851414,-0.20892821397459826,-0.24879951573272407
