T,P,z_carbon dioxide,z_argon,z_oxygen,rho_l,rho_v,x_carbon dioxide,x_argon,x_oxygen,y_carbon dioxide,y_argon,y_oxygen,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_oxygen,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_oxygen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_argon,parachor_oxygen,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,9.6417892866,0.96,0.003218,0.036782,0.027775776513398683,0.0006146073732382101,0.969994049291499,0.0023393829050189765,0.027666567803482044,0.26861853572491834,0.06400012703851767,0.667381337236564,0.026942337932447304,6.497817674907248e-05,0.0007684604042023088,0.00016509493264498635,3.9334949966055085e-05,0.0004101774906271686,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.352177575816587,-0.6734726428951738
200.0,9.965482034,0.96,0.003218,0.036782,0.027775630992885828,0.0006359736757599038,0.9686418677441382,0.002455076535045203,0.02890305572081675,0.2607763917087515,0.06494702823901785,0.6742765800522307,0.0269046390827209,6.81912998967083e-05,0.0008028006102682238,0.0001658469203864192,4.1304600278850454e-05,0.0004288221550946342,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.282810746775922,-0.6988903417630681
200.0,10.2891747814,0.96,0.003218,0.036782,0.02777547016969736,0.0006573938835950189,0.967288571722744,0.0025718408270906682,0.03013958745016532,0.25343147640509306,0.06585794513289467,0.6807105784620122,0.02686689486937424,7.143408817406665e-05,0.0008371412121490518,0.00016660430249916354,4.32946103165013e-05,0.00044749497077935403,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.213472299770324,-0.7239325181923775
200.0,10.6128675289,0.96,0.003218,0.036782,0.02777529393656476,0.0006788682811037842,0.9659341577196554,0.002689690428714785,0.03137615185162968,0.24653839410099007,0.06673646596400326,0.6867251399350067,0.026829105154031533,7.470694225591802e-05,0.000871481840277305,0.00016736709582942648,4.53052699359241e-05,0.0004661959153384337,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.144162448151953,-0.7486019012478131
200.0,10.9365602763,0.96,0.003218,0.036782,0.02777510218539631,0.0007003971570708024,0.9645786223611564,0.0028086402169283154,0.032612737421915276,0.24005711453229725,0.0675857595949682,0.6923571258727346,0.026791269801929918,7.801026902719762e-05,0.000905822114439195,0.000168135320553041,4.733687387878643e-05,0.00048492496263897496,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.07488140387478,-0.7729012241885371
200.0,11.2602530237,0.96,0.003218,0.036782,0.027774894807257953,0.0007219808044945625,0.9632219623931644,0.002928705303849075,0.033849332302986625,0.23395220316129212,0.06840863575140607,0.6976391610873017,0.026753388681510715,8.13444817358665e-05,0.0009401616440113721,0.000168908999851665,4.938972187417565e-05,0.0005036820827687218,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,18.0056293779049,-0.7968332206494431
200.0,11.5839457712,0.96,0.003218,0.036782,0.027774671692356128,0.0007436195204232039,0.9618641746686758,0.003049901042290089,0.03508592428903417,0.22819218023832713,0.06920759518814147,0.7026002245735314,0.02671546166406156,8.471000014378198e-05,0.0009745000281507877,0.00016968815963315013,5.1464118743449e-05,0.0005224672420466049,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,17.936406580550166,-0.8204006132432689
200.0,11.9076385186,0.96,0.003218,0.036782,0.027774432730021222,0.0007653136058202359,0.9605052561370662,0.003172243031272523,0.036322500831661324,0.22274898420093958,0.06998487169027233,0.7072661441087881,0.02667748862341075,8.81072506753573e-05,0.0010088368559351174,0.00017047282829161581,5.356037450614886e-05,0.0005412804030224712,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,3.87,17.867213221741824,-0.8436061481536967
203.5412758621,3.0142863235,0.96,0.003218,0.036782,0.02752527016325888,0.0001864338647868752,0.9993810530557805,4.451767239937942e-05,0.0005744292718202043,0.9506583532811356,0.003970787152009721,0.045370859566854715,0.027508233481402515,1.2253609598323718e-06,1.5811320896535193e-05,0.00017723491089412867,7.402891949952416e-07,8.458664697751296e-06,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,19.046184530466252,-0.014317073726754614
203.5412758621,3.3460568331,0.96,0.003218,0.036782,0.027525212067493497,0.00020691904487859725,0.9980535077516384,0.00014050058577041197,0.001805991662591164,0.860042776922184,0.011301835463414012,0.1286553876144019,0.02747163445556961,3.867308418937649e-06,4.9710303504946954e-05,0.0001779592299554748,2.338564999464686e-06,2.6621249923657753e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.977703863842116,-0.04471742506822807
203.5412758621,3.6778273427,0.96,0.003218,0.036782,0.027525140450526057,0.00022745790233614306,0.9967253619623163,0.0002372157014292683,0.003037422336254439,0.7855983194677341,0.017373171336591504,0.19702850919567458,0.02743500557861418,6.529395498910665e-06,8.360547641296841e-05,0.00017869054582492997,3.95166510914751e-06,4.4815691402065616e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.909249728020022,-0.07471121935664016
203.5412758621,4.0095978523,0.96,0.003218,0.036782,0.027525055138456843,0.0002480493530689948,0.9953965211956542,0.0003346793747379875,0.004268799429607728,0.7233616218943174,0.022494027509856913,0.2541443505958257,0.02739834413053851,9.212068243367365e-06,0.00011749893967496584,0.00017942938234582426,5.579628971736179e-06,6.304034175143437e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.840822263799453,-0.10431255022973573
203.5412758621,4.3413683619,0.96,0.003218,0.036782,0.027524955981746074,0.00026869269576804144,0.9940669182575258,0.00043290602605863777,0.005500175716415605,0.6705647327398994,0.026880381569079456,0.3025548856910212,0.02736164816794837,1.1915719311496623e-05,0.0001513920944862082,0.0001801758457268598,7.222562187069535e-06,8.129428785411211e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.7724218688845,-0.13352800335756498
203.5412758621,4.6731388715,0.96,0.003218,0.036782,0.027524842845562104,0.0002893874836793568,0.992736502905377,0.0005319089218491492,0.006731588172773839,0.6252165910849597,0.030687602675608727,0.3440958062394314,0.02732491622952341,1.4640709482050206e-05,0.00018528590655664446,0.0001809298560486619,8.880608118446307e-06,9.957701951224859e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.70404901075172,-0.16235835510907037
203.5412758621,5.0049093811,0.96,0.003218,0.036782,0.0275247156059507,0.00031013344558354243,0.99140523747494,0.0006317005053003123,0.007963062019759604,0.5858486626146184,0.03403029414657915,0.3801210432388023,0.027288147211747743,1.738737675652645e-05,0.00021918101744643046,0.00018169126432718188,1.0553932377900046e-05,0.00011788824887846048,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.635704180790633,-0.19080909733767726
203.5412758621,5.3366798907,0.96,0.003218,0.036782,0.027524574145732072,0.0003309304342670322,0.9900730925276864,0.0007322927281228858,0.00919461474419076,0.5513542407749202,0.036994830048069305,0.4116509291770103,0.027251340244972555,2.0156045491598788e-05,0.0002530778552679199,0.0001824598983346142,1.2242715173442628e-05,0.00013622782075897535,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.56738785222241,-0.21888363304773506
203.5412758621,5.6684504003,0.96,0.003218,0.036782,0.027524418352484533,0.00035177839267049916,0.988740044634872,0.0008336972212831249,0.010426258143844952,0.520883579638938,0.03964753636810708,0.43946888399295486,0.027214494630384445,2.29470310979006e-05,0.0002869766910021873,0.00018323558841384157,1.3947146616917868e-05,0.00015459565763973972,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.499100471692007,-0.24658509016739316
203.5412758621,6.00022091,0.96,0.003218,0.036782,0.027524248117067766,0.00037267733076678405,0.9874060747737566,0.0009359254198821988,0.011657999806361116,0.49377346905030456,0.04204018536000011,0.4641863455896953,0.027177609794372844,2.576064347590847e-05,0.00032087767921901134,0.00018401817844912276,1.5667424064905672e-05,0.0001729917282527556,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.43084245669261,-0.2739160946089818
203.5412758621,6.3319914196,0.96,0.003218,0.036782,0.02752406333259753,0.00039362730942005817,0.9860711672161068,0.0010389886509660276,0.012889844132927302,0.46949875093574234,0.044213778193085695,0.48628747087117197,0.027140685256904492,2.8597189431039015e-05,0.0003547808862620018,0.00018480753010691428,1.7403750549439564e-05,0.00019141602876370433,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.362614196733855,-0.30087934918225656
203.5412758621,6.6637619292,0.96,0.003218,0.036782,0.02752386389371739,0.00041462842888299065,0.9847353087405563,0.0011428981968826292,0.014121793062561195,0.44763820042706454,0.04620120693280956,0.5061605926401259,0.027103720609112845,3.1456974415372505e-05,0.0003886863101891768,0.00018560352375108304,1.9156333843048764e-05,0.00020986857128885885,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.294416055997797,-0.32747736538199845
203.5412758621,6.9955324388,0.96,0.003218,0.036782,0.027523649696528756,0.00043568082045677406,0.9833984884560351,0.0012476653103823908,0.015353846233582578,0.4278500433368689,0.048029164689633544,0.5241207919734977,0.027066715508359786,3.4340302941475745e-05,0.0004225938852274943,0.00018640605791347338,2.0925385877833064e-05,0.00022834937666546767,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.226248385696042,-0.3537127481404774
203.5412758621,7.3273029484,0.96,0.003218,0.036782,0.02752342063654576,0.0004567846402736363,0.9820606959593092,0.0013533013647588272,0.016586002675931973,0.40985407747068214,0.0497195406955474,0.5404263818337705,0.027029669625506944,3.7247482710268646e-05,0.00045650352832854923,0.0001872150473421286,2.2711122511186037e-05,0.00024685847042032165,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.158111493543522,-0.3795875641174895
203.5412758621,7.659073458,0.96,0.003218,0.036782,0.027523176610658787,0.0004779400647473279,0.9807219229690903,0.0014598177245220424,0.01781825930638768,0.3934184139496316,0.051290454650654425,0.5552911313997139,0.026992582691823176,4.017882105139021e-05,0.0004904150977842226,0.000188030422235878,2.451376321665366e-05,0.0002653958792947962,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.09000569242359,-0.40510425993915433
203.5412758621,7.9908439676,0.96,0.003218,0.036782,0.02752291751553004,0.0004991472870131071,0.979382161895896,0.0015672258628401958,0.019050612241263785,0.37834949920014516,0.05275703536373595,0.5688934654361189,0.026955454458042233,4.31346281511561e-05,0.00052432842933665,0.0001888521260685202,2.633353107266335e-05,0.00028396162987192355,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,18.021931274772836,-0.4302653011561084
203.5412758621,8.3226144772,0.96,0.003218,0.036782,0.027522643247738017,0.0005204065142426204,0.9780414059352657,0.0016755373567908713,0.020283056707943448,0.364484511638086,0.054132013993509,0.581383474368405,0.026918284697072435,4.611521691921308e-05,0.0005582433337463671,0.00018968011419700015,2.817065271129477e-05,0.0003025557473343255,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,17.95388852119753,-0.4550729439520893
203.5412758621,8.6543849868,0.96,0.003218,0.036782,0.0275223537036406,0.0005417179655451109,0.9766996489261613,0.0017847639016221664,0.021515587172216553,0.35168549798176657,0.05542618157999924,0.5928883204382341,0.02688107319996741,4.912090337793488e-05,0.0005921596002952564,0.0001905143524784018,3.0025358323451092e-05,0.000321178254743258,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,17.885877702313806,-0.4795295121063923
203.5412758621,8.9861554964,0.96,0.003218,0.036782,0.027522048779265944,0.0005630818703203105,0.9753568852397237,0.0018949173226939689,0.02274819743758225,0.33983480223417367,0.05664874571590614,0.6035164520499202,0.026843819772760572,5.215200698785943e-05,0.0006260769995175112,0.00019135481604195135,3.1897881689012107e-05,0.00033982917258934704,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,17.817899080319158,-0.5036373288106546
203.5412758621,9.317926006,0.96,0.003218,0.036782,0.027521728370224246,0.0005844984669534054,0.9740131096913156,0.00200600958564069,0.023980880723043635,0.32883146676972386,0.057807611369016396,0.6133609218612598,0.02680652423396182,5.520885092406916e-05,0.0006599952853383538,0.00019220148821294327,3.378846022342833e-05,0.00035850851851703384,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,17.74995291033811,-0.527398719380141
203.5412758621,9.6496965157,0.96,0.003218,0.036782,0.02752139237163603,0.0006059680017764882,0.9726683174697259,0.002118052805232456,0.025213629725041528,0.3185883726674473,0.058909604024112404,0.6225020233084403,0.026769186412543368,5.82917623166468e-05,0.0006939141967760134,0.00019305435957451617,3.569733503593556e-05,0.0003772163071660364,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,56.55314330349872,55.44611770258769,3.87,17.682039441557958,-0.5508160120669885
