temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_water,z_carbon monoxide,z_nitrogen dioxide,z_nitrogen oxide,z_sulfur dioxide,z_hydrogen sulfide,z_propane,z_ethane,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_argon,x_methane,x_oxygen,x_water,x_carbon monoxide,x_nitrogen dioxide,x_nitrogen oxide,x_sulfur dioxide,x_hydrogen sulfide,x_propane,x_ethane,y_carbon dioxide,y_hydrogen,y_nitrogen,y_argon,y_methane,y_oxygen,y_water,y_carbon monoxide,y_nitrogen dioxide,y_nitrogen oxide,y_sulfur dioxide,y_hydrogen sulfide,y_propane,y_ethane,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_argon,E_methane,E_oxygen,E_water,E_carbon monoxide,E_nitrogen dioxide,E_nitrogen oxide,E_sulfur dioxide,E_hydrogen sulfide,E_propane,E_ethane,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2,source_id
205.0,9.738235691431315,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6700660260181736,0.1100117000839507,32.7966614198517,3.150042626168348,1198.2138908613676,19.53418453430187,0.9826513124188276,0.0002034545950942,0.0,0.0,0.0,0.0,0.0,0.0106893071844998,0.0,0.0,0.0,0.0064559258015782,0.0,0.0,0.3411152395009603,0.0457191576925967,0.0,0.0,0.0,0.0,0.0,0.612622295600644,0.0,0.0,0.0,0.0005433072057988,0.0,0.0,17.19803381400992,0.6860957167233012,1.0000000009507215,1.7747498404433726,0.0,0.0,0.0,0.0,0.0,5.262326065631206,0.0,0.0,0.0,1.000000000485157,0.0,0.0,18.736332948920182,1206.7952327215985,8.323997326113064,309.1473760575555,3.0713819419222324,11
205.0,13.0322822240628,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6700660260181736,0.1472241552650564,32.7966614198517,3.150042626168348,1194.6948428858177,25.12512608507358,0.9774571761211106,0.0003433158470967,0.0,0.0,0.0,0.0,0.0,0.015814786853054,0.0,0.0,0.0,0.0063847211787386,0.0,0.0,0.2651730817163896,0.0568100658805691,0.0,0.0,0.0,0.0,0.0,0.6775914746411814,0.0,0.0,0.0,0.0004253777618598,0.0,0.0,16.47432055000153,0.7135129201155629,1.0000000003259637,1.7110296133972245,0.0,0.0,0.0,0.0,0.0,4.946402216900576,0.0,0.0,0.0,1.0,0.0,0.0,18.736332948920182,1206.7952327215985,8.323997326113064,309.1473760575555,3.0713819419222324,11
205.0,16.32632875669428,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6700660260181736,0.1844366104461622,32.7966614198517,3.150042626168348,1191.240296481804,30.69684750014487,0.9723481016921488,0.0005209169353008,0.0,0.0,0.0,0.0,0.0,0.0207984281974646,0.0,0.0,0.0,0.0063325531750856,0.0,0.0,0.22018302064668,0.0678036103868117,0.0,0.0,0.0,0.0,0.0,0.7116566834587448,0.0,0.0,0.0,0.0003566855077633,0.0,0.0,15.79659143373758,0.7396426956764245,1.0000000007491612,1.6531832174006196,0.0,0.0,0.0,0.0,0.0,4.663260425395712,0.0,0.0,0.0,1.0000000002532985,0.0,0.0,18.736332948920182,1206.7952327215985,8.323997326113064,309.1473760575555,3.0713819419222324,11
205.0,19.620375289325764,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6700660260181736,0.221649065627268,32.7966614198517,3.150042626168348,1187.8795572216266,36.19863528507706,0.9673740387538036,0.0007487048716972,0.0,0.0,0.0,0.0,0.0,0.0255885828697418,0.0,0.0,0.0,0.0062886735047572,0.0,0.0,0.1905681704413916,0.0799445941911855,0.0,0.0,0.0,0.0,0.0,0.7291752011694356,0.0,0.0,0.0,0.0003120341979873,0.0,0.0,15.165656645166928,0.764501731581742,1.000000000648736,1.6011591256956386,0.0,0.0,0.0,0.0,0.0,4.410661625638535,0.0,0.0,0.0,1.0000000002339875,0.0,0.0,18.736332948920182,1206.7952327215985,8.323997326113064,309.1473760575555,3.0713819419222324,11
205.0,22.914421821957248,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6700660260181736,0.2588615208083738,32.7966614198517,3.150042626168348,1184.6486282857425,41.56175812424117,0.9625892563681512,0.0010428667139392,0.0,0.0,0.0,0.0,0.0,0.0301181067511919,0.0,0.0,0.0,0.0062497701667175,0.0,0.0,0.1696853012081716,0.0940765448411878,0.0,0.0,0.0,0.0,0.0,0.7359572542099476,0.0,0.0,0.0,0.0002808997406927,0.0,0.0,14.583431562078244,0.7880248672623011,1.0000000002291245,1.5547544295711828,0.0,0.0,0.0,0.0,0.0,4.186906824373865,0.0,0.0,0.0,1.0,0.0,0.0,18.736332948920182,1206.7952327215985,8.323997326113064,309.1473760575555,3.0713819419222324,11
205.0,26.20846835458873,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6700660260181736,0.2960739759894796,32.7966614198517,3.150042626168348,1181.5906359726084,46.69920407671763,0.9580566860925352,0.0014229941872634,0.0,0.0,0.0,0.0,0.0,0.0343056179865252,0.0,0.0,0.0,0.006214701733676,0.0,0.0,0.1542150508846556,0.110874812989009,0.0,0.0,0.0,0.0,0.0,0.7346520694994133,0.0,0.0,0.0,0.000258066626922,0.0,0.0,14.05268496370078,0.8100874681388056,1.00000000023475,1.5137715347637508,0.0,0.0,0.0,0.0,0.0,3.989883374913846,0.0,0.0,0.0,1.0,0.0,0.0,18.736332948920182,1206.7952327215985,8.323997326113064,309.1473760575555,3.0713819419222324,11
205.0,29.50251488722021,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6700660260181736,0.3332864311705854,32.7966614198517,3.150042626168348,1178.751342927226,51.513683078907576,0.9538423554863902,0.001909754540293,0.0,0.0,0.0,0.0,0.0,0.0380647541285662,0.0,0.0,0.0,0.0061831358447505,0.0,0.0,0.1423081144335845,0.1307981636823838,0.0,0.0,0.0,0.0,0.0,0.7266530870642076,0.0,0.0,0.0,0.0002406348198241,0.0,0.0,13.576227385019306,0.8304697699057187,1.0000000008468846,1.477994114676804,0.0,0.0,0.0,0.0,0.0,3.818034115685085,0.0,0.0,0.0,1.0000000004518308,0.0,0.0,18.736332948920182,1206.7952327215985,8.323997326113064,309.1473760575555,3.0713819419222324,11
205.0,32.7965614198517,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6700660260181736,0.3704988863516911,32.7966614198517,3.150042626168348,1176.1687847989208,55.91777542780843,0.9500007398923906,0.0025198629200584,0.0,0.0,0.0,0.0,0.0,0.0413243918198755,0.0,0.0,0.0,0.0061550053676753,0.0,0.0,0.132852055787833,0.1539130861639331,0.0,0.0,0.0,0.0,0.0,0.7130079969244173,0.0,0.0,0.0,0.0002268611238165,0.0,0.0,13.15540998899364,0.849052969451207,1.0000000005483785,1.4471272276226543,0.0,0.0,0.0,0.0,0.0,3.669965674951218,0.0,0.0,0.0,1.0000000004159564,0.0,0.0,18.736332948920182,1206.7952327215985,8.323997326113064,309.1473760575555,3.0713819419222324,11
210.0,3.9964268039029145,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6864090998234949,0.0451471622673171,33.18146276803792,3.9963268039029134,1185.855216588643,10.459356914500946,0.9741133703935888,4.727179988829141e-06,0.0,0.0,0.0,0.0,0.0,0.0002965069642764,0.0,0.0,0.0,0.0255853954621457,0.0,0.0,0.9499949983426434,0.0025205217243628,0.0,0.0,0.0,0.0,0.0,0.0413335102356359,0.0,0.0,0.0,0.0061509696973579,0.0,0.0,17.809014085311322,0.6511725905687783,1.0000000002261349,1.8233094346735488,0.0,0.0,0.0,0.0,0.0,5.352879536505003,0.0,0.0,0.0,1.0,0.0,0.0,17.57368055944734,1190.856638154058,10.392958269289368,309.1473760575555,3.8905479503367095,11
210.0,7.239197466584581,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6864090998234949,0.0817803599930477,33.18146276803792,3.9963268039029134,1185.8761492409078,15.924818397991771,0.987798714461268,9.603981737865796e-05,0.0,0.0,0.0,0.0,0.0,0.0054484744625565,0.0,0.0,0.0,0.0066567712587968,0.0,0.0,0.557257368676994,0.0277058433259786,0.0,0.0,0.0,0.0,0.0,0.4140953770650908,0.0,0.0,0.0,0.0009414109319364,0.0,0.0,16.88936280895949,0.679000188104073,1.0000000010872856,1.7554095887250163,0.0,0.0,0.0,0.0,0.0,5.022999046390231,0.0,0.0,0.0,1.0000000003644367,0.0,0.0,17.57368055944734,1190.856638154058,10.392958269289368,309.1473760575555,3.8905479503367095,11
210.0,10.481968129266248,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6864090998234949,0.1184135577187782,33.18146276803792,3.9963268039029134,1182.3405417810247,21.353545121580837,0.9826891715973618,0.0002104118977089,0.0,0.0,0.0,0.0,0.0,0.0106195513515553,0.0,0.0,0.0,0.0064808651533739,0.0,0.0,0.3996889568928883,0.0414011271626759,0.0,0.0,0.0,0.0,0.0,0.5582407445446294,0.0,0.0,0.0,0.0006691713998062,0.0,0.0,16.19816889169055,0.7055891341092391,1.0000000002103933,1.6974795132889058,0.0,0.0,0.0,0.0,0.0,4.742809015820634,0.0,0.0,0.0,1.0,0.0,0.0,17.57368055944734,1190.856638154058,10.392958269289368,309.1473760575555,3.8905479503367095,11
210.0,13.724738791947914,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6864090998234949,0.1550467554445087,33.18146276803792,3.9963268039029134,1178.8296172652788,26.79821141404818,0.9775516737252732,0.0003530494020485,0.0,0.0,0.0,0.0,0.0,0.0156956686106856,0.0,0.0,0.0,0.0063996082619924,0.0,0.0,0.3167648962072859,0.05232420429227,0.0,0.0,0.0,0.0,0.0,0.6303778642389885,0.0,0.0,0.0,0.0005330352614555,0.0,0.0,15.545503114501257,0.731209584411078,1.000000000178901,1.6441046143351328,0.0,0.0,0.0,0.0,0.0,4.488155744627896,0.0,0.0,0.0,1.0,0.0,0.0,17.57368055944734,1190.856638154058,10.392958269289368,309.1473760575555,3.8905479503367095,11
210.0,16.96750945462958,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6864090998234949,0.1916799531702393,33.18146276803792,3.9963268039029134,1175.3747537583963,32.225924602264,0.972482925014324,0.0005328804905106,0.0,0.0,0.0,0.0,0.0,0.0206417565679692,0.0,0.0,0.0,0.0063424379271961,0.0,0.0,0.2658314907650512,0.0629892045902775,0.0,0.0,0.0,0.0,0.0,0.6707281499914041,0.0,0.0,0.0,0.0004511546532672,0.0,0.0,14.931010400175678,0.755866147787068,1.0000000001768643,1.5951958931931352,0.0,0.0,0.0,0.0,0.0,4.25731128653185,0.0,0.0,0.0,1.0,0.0,0.0,17.57368055944734,1190.856638154058,10.392958269289368,309.1473760575555,3.8905479503367095,11
210.0,20.21028011731125,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6864090998234949,0.2283131508959698,33.18146276803792,3.9963268039029134,1172.0031365071484,37.59135209849521,0.967531979311812,0.0007618651283616,0.0,0.0,0.0,0.0,0.0,0.025410646999758,0.0,0.0,0.0,0.0062955085600683,0.0,0.0,0.2315159407592489,0.0745707283747712,0.0,0.0,0.0,0.0,0.0,0.6935165603733573,0.0,0.0,0.0,0.0003967704926225,0.0,0.0,14.355639957498234,0.7794747337278402,1.0000000002552678,1.5506954179739052,0.0,0.0,0.0,0.0,0.0,4.048907179194985,0.0,0.0,0.0,1.0,0.0,0.0,17.57368055944734,1190.856638154058,10.392958269289368,309.1473760575555,3.8905479503367095,11
210.0,23.453050779992918,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6864090998234949,0.2649463486217003,33.18146276803792,3.9963268039029134,1168.747732830487,42.833292527106224,0.9627491562053494,0.0010555771114157,0.0,0.0,0.0,0.0,0.0,0.0299408110930944,0.0,0.0,0.0,0.0062544555901404,0.0,0.0,0.206917737015185,0.0878736231330648,0.0,0.0,0.0,0.0,0.0,0.7048503909306215,0.0,0.0,0.0,0.0003582489211286,0.0,0.0,13.82127572452706,0.8019908069696925,1.000000000126441,1.5105460687696464,0.0,0.0,0.0,0.0,0.0,3.862080652469672,0.0,0.0,0.0,1.0,0.0,0.0,17.57368055944734,1190.856638154058,10.392958269289368,309.1473760575555,3.8905479503367095,11
210.0,26.69582144267458,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6864090998234949,0.3015795463474308,33.18146276803792,3.9963268039029134,1165.648393596127,47.87375782006069,0.9581925212538028,0.0014330844936644,0.0,0.0,0.0,0.0,0.0,0.0341567253016208,0.0,0.0,0.0,0.0062176689509119,0.0,0.0,0.1884709220854213,0.1035533373168273,0.0,0.0,0.0,0.0,0.0,0.7076460814083922,0.0,0.0,0.0,0.0003296591893589,0.0,0.0,13.330558395760184,0.8232647261224956,1.00000000040566,1.474676993417958,0.0,0.0,0.0,0.0,0.0,3.6957726045904393,0.0,0.0,0.0,1.0000000000796334,0.0,0.0,17.57368055944734,1190.856638154058,10.392958269289368,309.1473760575555,3.8905479503367095,11
210.0,29.938592105356246,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6864090998234949,0.3382127440731614,33.18146276803792,3.9963268039029134,1162.7487152532378,52.62348827270802,0.953924596205583,0.0019151436033422,0.0,0.0,0.0,0.0,0.0,0.0379756819585838,0.0,0.0,0.0,0.0061845782324909,0.0,0.0,0.1741405619512169,0.1220949879550621,0.0,0.0,0.0,0.0,0.0,0.7034568162014093,0.0,0.0,0.0,0.0003076338923116,0.0,0.0,12.886314658401169,0.8430960238426686,1.0,1.4430210187444292,0.0,0.0,0.0,0.0,0.0,3.548956903461035,0.0,0.0,0.0,1.0,0.0,0.0,17.57368055944734,1190.856638154058,10.392958269289368,309.1473760575555,3.8905479503367095,11
210.0,33.181362768037914,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.6864090998234949,0.3748459417988919,33.18146276803792,3.9963268039029134,1160.0876386384837,56.997805739461946,0.9500007413085688,0.0025198671000386,0.0,0.0,0.0,0.0,0.0,0.0413243860692584,0.0,0.0,0.0,0.006155005522134,0.0,0.0,0.1626791862267374,0.143668922510576,0.0,0.0,0.0,0.0,0.0,0.6933617783553254,0.0,0.0,0.0,0.0002901129073611,0.0,0.0,12.4904036674955,0.8613055375236706,1.0000000005521912,1.415393293529429,0.0,0.0,0.0,0.0,0.0,3.4210376042592547,0.0,0.0,0.0,1.0000000001619085,0.0,0.0,17.57368055944734,1190.856638154058,10.392958269289368,309.1473760575555,3.8905479503367095,11
215.0,5.007856852907881,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.7027521736288161,0.0565731682434238,33.73630684179261,5.007756852907881,1169.9715538066716,12.939567069185376,0.975171839639005,6.305929622974722e-06,0.0,0.0,0.0,0.0,0.0,0.0003775571620492,0.0,0.0,0.0,0.0244442972693228,0.0,0.0,0.9499956572487686,0.002520433673032,0.0,0.0,0.0,0.0,0.0,0.0413320644243869,0.0,0.0,0.0,0.0061518446538124,0.0,0.0,16.6420998934413,0.676865202217477,1.0000000005016956,1.7311619431592464,0.0,0.0,0.0,0.0,0.0,4.777562564723589,0.0,0.0,0.0,1.0000000000719054,0.0,0.0,16.425354043281228,1174.5108724705306,12.840514479112926,309.1473760575555,4.867758349563256,11
215.0,8.19989574056174,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.7027521736288161,0.0926332550899428,33.73630684179261,5.007756852907881,1169.566592893182,18.29447925813794,0.9877228410608152,0.0001004107546025,0.0,0.0,0.0,0.0,0.0,0.0054533402142245,0.0,0.0,0.0,0.0067234079703577,0.0,0.0,0.6143868818349273,0.0240466366077085,0.0,0.0,0.0,0.0,0.0,0.3604685018123897,0.0,0.0,0.0,0.0010979797449743,0.0,0.0,15.812819755487729,0.7027025514642418,1.000000000398481,1.6741771857343075,0.0,0.0,0.0,0.0,0.0,4.512834256699638,0.0,0.0,0.0,1.0000000000273357,0.0,0.0,16.425354043281228,1174.5108724705306,12.840514479112926,309.1473760575555,4.867758349563256,11
215.0,11.391934628215598,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.7027521736288161,0.1286933419364617,33.73630684179261,5.007756852907881,1166.042135453243,23.596058572714966,0.9827024215241064,0.0002178854677866,0.0,0.0,0.0,0.0,0.0,0.0105689614952163,0.0,0.0,0.0,0.0065107315128907,0.0,0.0,0.4583613258658046,0.037129318930347,0.0,0.0,0.0,0.0,0.0,0.5037023190913679,0.0,0.0,0.0,0.0008070361124804,0.0,0.0,15.19111307795981,0.7275474410752053,1.0000000011073844,1.6256473754744267,0.0,0.0,0.0,0.0,0.0,4.287231632266196,0.0,0.0,0.0,1.0000000005950438,0.0,0.0,16.425354043281228,1174.5108724705306,12.840514479112926,309.1473760575555,4.867758349563256,11
215.0,14.583973515869456,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.7027521736288161,0.1647534287829807,33.73630684179261,5.007756852907881,1162.5340031015903,28.913068563061383,0.9776219458615402,0.0003634191393202,0.0,0.0,0.0,0.0,0.0,0.0155973517082502,0.0,0.0,0.0,0.0064172832908892,0.0,0.0,0.3707271878680157,0.0477466710686516,0.0,0.0,0.0,0.0,0.0,0.5808716072596767,0.0,0.0,0.0,0.0006545338036558,0.0,0.0,14.60167039284598,0.7516545831979705,1.0000000011341017,1.5807246484526365,0.0,0.0,0.0,0.0,0.0,4.080408132817769,0.0,0.0,0.0,1.0000000006031142,0.0,0.0,16.425354043281228,1174.5108724705306,12.840514479112926,309.1473760575555,4.867758349563256,11
215.0,17.776012403523314,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.7027521736288161,0.2008135156294997,33.73630684179261,5.007756852907881,1159.0742395131567,34.215866036209185,0.9725940088199924,0.0005456192825784,0.0,0.0,0.0,0.0,0.0,0.0205063417316191,0.0,0.0,0.0,0.0063540301658102,0.0,0.0,0.3148330410057151,0.0580241562642912,0.0,0.0,0.0,0.0,0.0,0.6265829755996235,0.0,0.0,0.0,0.0005598271303701,0.0,0.0,14.044112135092224,0.7750214708180806,1.0000000005122374,1.5392338106002392,0.0,0.0,0.0,0.0,0.0,3.89147113421056,0.0,0.0,0.0,1.0000000001014175,0.0,0.0,16.425354043281228,1174.5108724705306,12.840514479112926,309.1473760575555,4.867758349563256,11
215.0,20.96805129117717,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.7027521736288161,0.2368736024760186,33.73630684179261,5.007756852907881,1155.6881871401793,39.46385557549148,0.967667765761302,0.0007759643930417,0.0,0.0,0.0,0.0,0.0,0.0252528658700963,0.0,0.0,0.0,0.0063034039755599,0.0,0.0,0.2762264993234478,0.0690301061492811,0.0,0.0,0.0,0.0,0.0,0.6542478914596079,0.0,0.0,0.0,0.000495503067663,0.0,0.0,13.519383867360617,0.7975796652868568,1.000000000408578,1.5011480653859186,0.0,0.0,0.0,0.0,0.0,3.719170150729845,0.0,0.0,0.0,1.000000000060464,0.0,0.0,16.425354043281228,1174.5108724705306,12.840514479112926,309.1473760575555,4.867758349563256,11
215.0,24.160090178831037,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.7027521736288161,0.2729336893225377,33.73630684179261,5.007756852907881,1152.4060440157896,44.60247029103072,0.962890173447475,0.0010693980907948,0.0,0.0,0.0,0.0,0.0,0.0297806495570987,0.0,0.0,0.0,0.0062597789046315,0.0,0.0,0.2480555085752178,0.0815136631625615,0.0,0.0,0.0,0.0,0.0,0.669981645582934,0.0,0.0,0.0,0.0004491826792864,0.0,0.0,13.029242340485084,0.8192306019411298,1.000000001030782,1.4664549639025974,0.0,0.0,0.0,0.0,0.0,3.5628488169787755,0.0,0.0,0.0,1.00000000051882,0.0,0.0,16.425354043281228,1174.5108724705306,12.840514479112926,309.1473760575555,4.867758349563256,11
215.0,27.35212906648489,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.7027521736288161,0.3089937761690566,33.73630684179261,5.007756852907881,1149.26450946073,49.56186270689033,0.9583146906559632,0.0014443740189416,0.0,0.0,0.0,0.0,0.0,0.0340199489073804,0.0,0.0,0.0,0.0062209864177147,0.0,0.0,0.2266455246763866,0.0960964058299544,0.0,0.0,0.0,0.0,0.0,0.6768437004491024,0.0,0.0,0.0,0.0004143690445566,0.0,0.0,12.57611449487859,0.8398434964888254,1.000000000014312,1.435142672268305,0.0,0.0,0.0,0.0,0.0,3.4224852243738924,0.0,0.0,0.0,1.0,0.0,0.0,16.425354043281228,1174.5108724705306,12.840514479112926,309.1473760575555,4.867758349563256,11
215.0,30.54416795413875,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.7027521736288161,0.3450538630155756,33.73630684179261,5.007756852907881,1146.3047236136654,54.26053989909168,0.9539999253479544,0.0019214961489194,0.0,0.0,0.0,0.0,0.0,0.0378924089066876,0.0,0.0,0.0,0.0061861695964383,0.0,0.0,0.2098424859559078,0.1132688475474017,0.0,0.0,0.0,0.0,0.0,0.6765013768929226,0.0,0.0,0.0,0.000387289603768,0.0,0.0,12.162697957912972,0.8592076516930243,1.000000000093817,1.4071902797607947,0.0,0.0,0.0,0.0,0.0,3.297169042951751,0.0,0.0,0.0,1.0,0.0,0.0,16.425354043281228,1174.5108724705306,12.840514479112926,309.1473760575555,4.867758349563256,11
215.0,33.73620684179261,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.7027521736288161,0.3811139498620945,33.73630684179261,5.007756852907881,1143.565619069938,58.61758549,0.9500007420597264,0.0025198712642521,0.0,0.0,0.0,0.0,0.0,0.0413243809760439,0.0,0.0,0.0,0.0061550056999773,0.0,0.0,0.1962976584347475,0.1332755593357125,0.0,0.0,0.0,0.0,0.0,0.6700611899489167,0.0,0.0,0.0,0.0003655922806232,0.0,0.0,11.791093098519765,0.8771435510981803,1.0,1.3825592724130538,0.0,0.0,0.0,0.0,0.0,3.186751182756637,0.0,0.0,0.0,1.0,0.0,0.0,16.425354043281228,1174.5108724705306,12.840514479112926,309.1473760575555,4.867758349563256,11
220.0,6.204655313680943,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.7190952474341374,0.0700932593050264,34.47450525414981,6.204555313680944,1153.5949555481643,15.85764152463975,0.976157022622714,8.32817336300168e-06,0.0,0.0,0.0,0.0,0.0,0.0004762517071005,0.0,0.0,0.0,0.0233583974968224,0.0,0.0,0.9499962294919382,0.0025203620549252,0.0,0.0,0.0,0.0,0.0,0.0413308883052928,0.0,0.0,0.0,0.0061525201478437,0.0,0.0,15.489986949723056,0.704456416675675,1.0,1.6479085626955725,0.0,0.0,0.0,0.0,0.0,4.28385973946032,0.0,0.0,0.0,1.0,0.0,0.0,15.292125087998588,1157.703538219242,15.71563436768722,309.1473760575555,6.021849278923348,11
220.0,9.345738640399706,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.7190952474341374,0.1055777071893324,34.47450525414981,6.204555313680944,1152.7822903883111,21.119085370248538,0.9876154460576267,0.0001052817069833,0.0,0.0,0.0,0.0,0.0,0.0054766277927211,0.0,0.0,0.0,0.0068026444426687,0.0,0.0,0.6657271183462996,0.0207688578358506,0.0,0.0,0.0,0.0,0.0,0.3122434959376911,0.0,0.0,0.0,0.0012605278801587,0.0,0.0,14.741392802549326,0.7287041439886529,1.0000000001132034,1.5998260217025888,0.0,0.0,0.0,0.0,0.0,4.0696284649291,0.0,0.0,0.0,1.0,0.0,0.0,15.292125087998588,1157.703538219242,15.71563436768722,309.1473760575555,6.021849278923348,11
220.0,12.486821967118468,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.7190952474341374,0.1410621550736383,34.47450525414981,6.204555313680944,1149.26329903914,26.30983904692569,0.9826895790649915,0.0002259664042987,0.0,0.0,0.0,0.0,0.0,0.0105382260758789,0.0,0.0,0.0,0.0065462284548307,0.0,0.0,0.5155249423305283,0.0330098505057652,0.0,0.0,0.0,0.0,0.0,0.4505099989730957,0.0,0.0,0.0,0.0009552081906107,0.0,0.0,14.18113884583057,0.7520735513241043,1.000000000387086,1.5589023674291542,0.0,0.0,0.0,0.0,0.0,3.8867785088448463,0.0,0.0,0.0,1.000000000066479,0.0,0.0,15.292125087998588,1157.703538219242,15.71563436768722,309.1473760575555,6.021849278923348,11
220.0,15.62790529383723,0.95,0.00252,0.0,0.0,0.0,0.0,0.0,0.041325,0.0,0.0,0.0,0.006155,0.0,0.0,305.94,88.52,0.7190952474341374,0.1765466029579443,34.47450525414981,6.204555313680944,1145.75264396136,31.51602861626255,0.977667566162013,0.0003745100371717,0.0,0.0,0.0,0.0,0.0,0.0155197547464852,0.0,0.0,0.0,0.0064381690543298,0.0,0.0,0.4256894174532203,0.0431778260506047,0.0,0.0,0.0,0.0,0.0,0.5303439145082504,0.0,0.0,0.0,0.0007888419879245,0.0,0.0,13.648218186826048,0.7749294030113504,1.0000000007186434,1.5209109755463033,0.0,0.0,0.0,0.0,0.0,3.718110356990868,0.0,0.0,0.0,1.0000000002844125,0.0,0.0,15.292125087998588,1157.703538219242,15.71563436768722,309.1473760575555,6.021849278923348,11
