temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_methane,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,9.186218413404418,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.10665527009641726,22.163217810325623,2.4483834114905907,1213.694549771979,17.736266649482197,0.9858382545678316,0.00029357932231509673,0.006228836663019731,0.0020910625884426283,0.0017095385448973287,0.0020214770489271282,0.0018172512645664276,0.2835755010438224,0.07396040004904243,0.45584018718861496,0.018626978993292534,0.04429606872253548,0.12357966063691077,0.00012120336578129903,18.213439995417204,0.6655061061193323,1.000000000541583,1.8656019344871448,5.359301595404555,3.332314870862206,3.619041434724985,5.894129915202367,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.85755353018431,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.11444971009153966,22.163217810325623,2.4483834114905907,1213.064912316937,18.815658806374522,0.98484503605044,0.0003359829043184097,0.0068520047726618166,0.0021397784452085802,0.0018051621719541336,0.002207906157379163,0.0018141294980378157,0.26643947779766824,0.07868613823515937,0.46741419175247506,0.01783004462415844,0.04365782595426853,0.12585823695882076,0.00011408467744954786,18.065883694950056,0.6709153311863723,1.0000000004738665,1.851385156457917,5.292690707152373,3.298503486074858,3.587526495947306,5.819271775312095,1.0000000000129077,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.528888646964202,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.12224415008666205,22.163217810325623,2.4483834114905907,1212.4484558031043,19.88672666007324,0.9838714038610394,0.0003815348161526359,0.007470825860329756,0.0021817287804018304,0.001892792038702855,0.002390452092758781,0.0018112625506148624,0.25150088678697996,0.08345600383431487,0.47726901362624113,0.017084843210865015,0.04292715324622231,0.1276542072985022,0.00010789199687452823,17.921425586862053,0.6762261403766339,1.000000000418563,1.8374305653461351,5.227832292889284,3.265783194407892,3.556950969973292,5.746597563292316,1.00000000000918,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.200223763744095,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.13003859008178445,22.163217810325623,2.4483834114905907,1211.8443152862928,20.948364487356205,0.9829164808178318,0.00043047946790990515,0.008084170931755829,0.00221813594295604,0.0019732337013535187,0.002568901009632717,0.0018085981285602326,0.23836439464708847,0.08830928783580357,0.4856513080898391,0.016390618306245202,0.04213733168960031,0.12904460314421085,0.00010245628721227879,17.78005383258204,0.6814392192608261,1.0000000004006766,1.8238426246655248,5.164796992201034,3.2341329076717034,3.527302177556384,5.676326932515882,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.871558880523985,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.13783303007690684,22.163217810325623,2.4483834114905907,1211.251939012951,21.999396766707264,0.9819797288480033,0.00048307838095646365,0.008690909864225502,0.0022499446089801903,0.0020471874947658093,0.0027430516539621807,0.0018060991491064481,0.22672390756449712,0.0932796170472679,0.4927521390421825,0.015744956240380536,0.04131208039129264,0.13008965243210188,9.764728227761478e-05,17.641775398238977,0.6865545214230089,1.0000000004542717,1.8106489001584696,5.103961540139987,3.2035359577198443,3.4985709782346044,5.6080024398180575,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.542893997303878,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.14562747007202925,22.163217810325623,2.4483834114905907,1210.671012180644,23.03857752203065,0.9810608769300411,0.0005396091186131461,0.009289903745152544,0.002277895776650638,0.0021152636241358468,0.0029127120735946022,0.0018037387318120296,0.21633871965379334,0.09839629580351364,0.4987214193305079,0.015144689617508825,0.04046838885584952,0.13083712381891735,9.336291990941465e-05,17.506611987540666,0.6915713686866339,1.0000000005096668,1.7977177818898935,5.044822111818118,3.173997387297998,3.470750789957185,5.5416189032354985,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.214229114083771,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.15342191006715167,22.163217810325623,2.4483834114905907,1210.1014018205187,24.064593513265244,0.9801598663852468,0.0006003636032073438,0.009880001568249962,0.0023025784602286525,0.0021779952099125386,0.0030776977210245464,0.0018014970521301912,0.20701692230850385,0.10368514171511435,0.5036781640044915,0.014586393991252465,0.03961845136201782,0.13132540455291705,8.952206570310569e-05,17.374596831497474,0.6964885266856157,1.0000000004428478,1.785265378722587,4.987380027923112,3.1455782422996426,3.4438368309537144,5.477172802074905,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.885564230863661,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.16121635006227403,22.163217810325623,2.4483834114905907,1209.5431152121173,25.076071493877485,0.9792768072216604,0.0006656456691947805,0.010460041024080787,0.002324466530629209,0.002235849511359877,0.003237830751609417,0.0017993592914655667,0.19860362136230544,0.10916896249796812,0.5077179573115183,0.014066657077972276,0.038771010478994915,0.13158573188463407,8.605938660689553e-05,17.245771942518733,0.7013042676728567,1.000000000398595,1.7731122043931453,4.931637009932564,3.1181664445654738,3.417825521082744,5.414661275834772,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.556899347643554,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.16901079005739644,22.163217810325623,2.4483834114905907,1208.996266908396,26.071589872716014,0.9784119412905471,0.0007357677175965218,0.011028853315065966,0.0023439454479605303,0.0022892375768023407,0.0033929403951292207,0.0017973142568983803,0.19097241258367653,0.11486776896193264,0.5109185272403286,0.013582219303165593,0.037932304107590374,0.13164384613696062,8.292166634582246e-05,17.12018540369959,0.7060164387687436,1.0000000003874194,1.7612909411430766,4.877594468956011,3.0917549322063254,3.3927139914474185,5.354236420985347,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,15.228234464423448,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.17680523005251886,22.163217810325623,2.4483834114905907,1208.4610511216022,27.04969510497208,0.977565609371709,0.0008110463684215971,0.011585271989172625,0.0023613319802447807,0.0023385225553500867,0.0035428643123717,0.0017953534227301833,0.18401911168238969,0.12079879001965858,0.5133440097698463,0.013130041214177698,0.03710674178810225,0.13152124041566604,8.006511015923361e-05,16.997888742234476,0.7106225288662877,1.0000000004107805,1.7499201376013178,4.825480676576469,3.0663370888565047,3.368499570818428,5.295996145124253,1.0000000000256253,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
