T,P,z_carbon dioxide,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_methane,rhoL3_oxygen,rhoL4_carbon monoxide,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_methane,rhoV3_oxygen,rhoV4_carbon monoxide,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_methane,parachor_oxygen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
227.5034482759,9.6173625617,0.97,0.005773,0.002196,0.001575,0.020456,0.025716370781289043,0.0005637431067281246,0.9715545109776907,0.005159379945584959,0.0016749598324865154,0.0009758931562754539,0.020635256087962177,0.8378373453157258,0.05794223940895234,0.046494208712562685,0.05251034368201619,0.00521586288074293,0.02498485603853625,0.00013268052768220968,4.3073888095989014e-05,2.5096430249702024e-05,0.0005306638967248874,0.00047232502798113184,3.266453805518757e-05,2.6210789664485925e-05,2.9602344282661356e-05,2.940406744657925e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.551409447185447,-0.10910005615609286
227.5034482759,9.6944123934,0.97,0.005773,0.002196,0.001575,0.020456,0.025714894174608188,0.000568304102051415,0.971329876208685,0.005263926159882707,0.0017525958944657753,0.0010505161620007217,0.020603085574965898,0.831824898474332,0.05866614079227617,0.048266007793940684,0.05606925073615521,0.0051737022032960055,0.024977644975341606,0.00013536130414433547,4.5067817957040195e-05,2.7013911934564108e-05,0.0005298061652306446,0.00047272950199146475,3.3340208463776395e-05,2.742977021894206e-05,3.186438519230633e-05,2.9402361849255637e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.538209360124739,-0.11194795037110694
227.5034482759,9.771462225,0.97,0.005773,0.002196,0.001575,0.020456,0.025713468695015194,0.000572865046178524,0.9711090942776296,0.005361014242239537,0.0018283571685261942,0.001127589778908434,0.02057394453269627,0.8259088174677377,0.05929731819324806,0.04995937900668834,0.05970158953744699,0.005132895794878866,0.024970583295152386,0.00013785027189135694,4.7013404816204916e-05,2.8994244480781123e-05,0.0005290274786744645,0.0004731342928579057,3.396936092503768e-05,2.86199819617169e-05,3.420095384730085e-05,2.940456586562833e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.525167007083343,-0.114735612110346
227.5034482759,9.8485120566,0.97,0.005773,0.002196,0.001575,0.020456,0.025712089540687343,0.0005774260893749326,0.9708921701750582,0.005451209766621512,0.001902142696839107,0.0012070502183880996,0.020547427143093055,0.8200868940407535,0.05984404462999081,0.05157341952961205,0.06340232413675065,0.005093317662893028,0.02496366641389335,0.00014016199362444168,4.8908063340291616e-05,3.103578329530103e-05,0.0005283172865339582,0.00047353956817358704,3.4555512663074526e-05,2.9779837954676663e-05,3.661015608356583e-05,2.9410145000285924e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.512269362907084,-0.11746679278468264
227.5034482759,9.9255618882,0.97,0.005773,0.002196,0.001575,0.020456,0.02571075235363907,0.0005819873717756299,0.9706790594225073,0.005535041779073225,0.001973875120010959,0.0012888296196581508,0.02052319405875031,0.8143569484320985,0.060313946525649746,0.053107883415142214,0.06716636032645219,0.005054861300657273,0.024956888911675388,0.0001423100884487975,5.074981438761136e-05,3.313677917706555e-05,0.0005276667599502059,0.00047394546010521915,3.5101955219878776e-05,3.090811748934518e-05,3.908997351812685e-05,2.9418654430598686e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.499504643349596,-0.1201450434003295
227.5034482759,10.0026117198,0.97,0.005773,0.002196,0.001575,0.020456,0.025709453181652728,0.0005865490237412275,0.9704696817709652,0.0056130031283757416,0.002043498799905021,0.0013728567893041208,0.02050095951144996,0.808716839083721,0.06071403196564355,0.054563107082529164,0.07098858595161568,0.005017435916490493,0.02495024484770405,0.00014430724113744642,5.2537236722921676e-05,3.529539734972838e-05,0.000527068458738581,0.00047435207244764797,3.561175617684191e-05,3.200393719154554e-05,4.16382857866904e-05,2.9429721385016696e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.486862161829036,-0.12277370443586832
227.5034482759,10.0796615515,0.97,0.005773,0.002196,0.001575,0.020456,0.025708188443505944,0.0005911111662682131,0.9702639315810561,0.005685551379310068,0.002110977813095378,0.0014590579255185814,0.02048048130101996,0.803164469276544,0.06105072381563865,0.055939934768046054,0.07486390863265398,0.004980963507117259,0.024943727993022746,0.00014616522626453838,5.426941541911604e-05,3.7509736099222554e-05,0.0005265160727003209,0.0004747594861392483,3.608776455618074e-05,3.306672008170747e-05,4.425289234324504e-05,2.9443031478314924e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,75.52930996715713,55.44611770258769,63.65845399182276,85.8374284938436,3.87,13.474332209502395,-0.1253559006729521
230.9413793103,8.9524129732,0.97,0.005773,0.002196,0.001575,0.020456,0.025575876193095825,0.0005197120627353484,0.9438246787708796,0.0004911112801327613,7.785265546752791e-05,2.909826971876532e-05,0.05557725902380135,0.972582351203919,0.006294089753792265,0.0024049678402550496,0.0017275124050776163,0.01699107879695599,0.024139143132232456,1.2560601297708304e-05,1.9911498775412387e-06,7.44213743760451e-07,0.001421437095944361,0.0005054627799241838,3.271114368984799e-06,1.2498907970711275e-06,8.978090354437906e-07,8.830468609664839e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,13.512435837225462,-0.06643316491728513
230.9413793103,9.0302871662,0.97,0.005773,0.002196,0.001575,0.020456,0.025551409578084584,0.0005246682673958687,0.9526522126202679,0.0005577004060285378,8.875985079579262e-05,3.3329810731035934e-05,0.04666799731217694,0.9741464292761951,0.007019549225397873,0.0026996678197268244,0.0019434865549188493,0.014190867123761238,0.024341606870128984,1.4250031496299242e-05,2.267939301772974e-06,8.516236451487379e-07,0.0011924331135123834,0.0005111037192382134,3.6829347299895145e-06,1.4164300375204555e-06,1.0196857234764386e-06,7.445497666668804e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,13.40273980281294,-0.057785791476320014
230.9413793103,9.1081613593,0.97,0.005773,0.002196,0.001575,0.020456,0.025529331390216656,0.0005295906908546594,0.9603429446641091,0.0006619306633433033,0.00010627047209808622,4.014140316560809e-05,0.03884871279728391,0.9745715528586509,0.0081925288132933,0.0031852569385599186,0.0023015866210691896,0.01174907476842671,0.02451691328258654,1.6898647261837125e-05,2.7130140991868158e-06,1.0247831838831009e-06,0.0009917816630852117,0.0005161240219657112,4.338686994078702e-06,1.6868824226415447e-06,1.2188988487138734e-06,6.222200623514149e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,13.304574950899736,-0.05062599315844274
230.9413793103,9.1860355524,0.97,0.005773,0.002196,0.001575,0.020456,0.02551124060946445,0.000534452706601648,0.9662551119547091,0.000824185134986803,0.0001344821183747177,5.120325607418574e-05,0.03273501753585517,0.9732363783001478,0.010049826662607089,0.003977589104071845,0.002891883884440565,0.009844322048732482,0.024650366651201593,2.102598528539227e-05,3.4308056795279033e-06,1.3062585856965744e-06,0.0008351109087122393,0.0005201488165456993,5.3711570607077655e-06,2.1258332624204216e-06,1.5455751692169475e-06,5.261324563603356e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,13.224315120353813,-0.0459146102039476
230.9413793103,9.2639097455,0.97,0.005773,0.002196,0.001575,0.020456,0.025497980969321134,0.0005392392766821927,0.9700868743297784,0.001051264210215631,0.00017587870351567567,6.767448980541146e-05,0.02861830826668499,0.969873336278167,0.012657342361808833,0.005141358918105479,0.0037726970599072014,0.008555265382011559,0.02473525666024891,2.6805114825806573e-05,4.484551835151572e-06,1.7255628531668984e-06,0.0007297090795580995,0.0005229937963279838,6.825336139900673e-06,2.7724226641627396e-06,2.0343864337253945e-06,4.613335116420117e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,13.164975881151982,-0.044116219030286175
230.9413793103,9.3417839386,0.97,0.005773,0.002196,0.001575,0.020456,0.02548869047630213,0.0005439629197824052,0.9722536809135263,0.0013246563444776602,0.0002288311764359287,8.919541119261739e-05,0.026103636154367647,0.9649318104539292,0.015776656097426137,0.006619866931252766,0.004916351137732948,0.007755315379658962,0.02478147313725029,3.376375555186093e-05,5.832607027503469e-06,2.2734742277951193e-06,0.0006653475022446866,0.0005248871250054417,8.581915915158809e-06,3.6009621444952456e-06,2.674312719556764e-06,4.218603997752682e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,13.12246860199733,-0.04463807320189339
230.9413793103,9.4196581316,0.97,0.005773,0.002196,0.001575,0.020456,0.02548190063348393,0.0005486465061214884,0.9734044080658432,0.0016191420852832573,0.0002900203480936496,0.00011472919340000365,0.02457170030738,0.9590796982285306,0.019097308093271908,0.008309800862454182,0.0062591029535012,0.00725408986224206,0.02480419440252906,4.1258817728679926e-05,7.3902696918108e-06,2.923517905978653e-06,0.0006261336256284036,0.0005261957255251348,1.0477671361699256e-05,4.559143209750818e-06,3.434034966893122e-06,3.9799310580104156e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,13.090384078636026,-0.04653641957525423
230.9413793103,9.4975323247,0.97,0.005773,0.002196,0.001575,0.020456,0.025476571026270618,0.000553306428926711,0.9739902331452306,0.0019177542424769743,0.00035695246931262414,0.00014351547184966986,0.023591544671130296,0.9527748077799486,0.022415473462546534,0.01013487125512091,0.007754487578787779,0.006920359923596013,0.024813931353618344,4.885780216939644e-05,9.093924937445752e-06,3.656282111946856e-06,0.0006010316634334871,0.0005271764264640569,1.2402625574263082e-05,5.607689421802925e-06,4.290607830375604e-06,3.8290796362124364e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,13.064263112856015,-0.04915278509444576
230.9413793103,9.5754065178,0.97,0.005773,0.002196,0.001575,0.020456,0.025472127009060406,0.0005579517596111863,0.974258246957463,0.0022113655526313854,0.0004281404717675725,0.0001751621179660506,0.022927084900171958,0.946265134457336,0.02562504605671318,0.012049798668810195,0.009377498127397993,0.006682522689742723,0.024816429806125036,5.6328184220087705e-05,1.0905648474582647e-05,4.4617517160072624e-06,0.0005840016185246911,0.0005279702968291864,1.4297539537460811e-05,6.723206370223179e-06,5.232191580932315e-06,3.72852529338363e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,13.041662753947483,-0.05212669805617587
230.9413793103,9.6532807109,0.97,0.005773,0.002196,0.001575,0.020456,0.025468261734679788,0.0005625873332016291,0.97433949455049,0.0024952610807317975,0.0005026772469908877,0.00020949497389676365,0.022453072147890562,0.9396804110945837,0.028674214741766294,0.014027066765512401,0.011115639020978896,0.0065026683771587865,0.02481473326564749,6.354996230043737e-05,1.2802315694432205e-05,5.335472827302687e-06,0.0005718407182101257,0.0005286522965395124,1.6131750003221138e-05,7.891450084250822e-06,6.253517713644484e-06,3.658318861000327e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,13.0212858688398,-0.055267903780160665
230.9413793103,9.7311549039,0.97,0.005773,0.002196,0.001575,0.020456,0.02546480469845846,0.0005672158314977904,0.974306077549369,0.002767000322732353,0.0005799410324823592,0.0002464490606931732,0.02210053203472307,0.9330905858948417,0.031538835755675336,0.016048000798082034,0.01296263438801927,0.006359943163381644,0.024810513981315802,7.04611228189509e-05,1.476808512878563e-05,6.27577719867019e-06,0.0005627857319962477,0.000529263752541103,1.7889326947627626e-05,9.102680116561304e-06,7.3526114428022015e-06,3.607460449696206e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,13.002416221411814,-0.05847300264674615
230.9413793103,9.809029097,0.97,0.005773,0.002196,0.001575,0.020456,0.025461655307234005,0.0005718388414565873,0.9741997871431188,0.003025356388642714,0.0006594468316282496,0.0002860116317009055,0.021829398004909278,0.9265349837630112,0.03420929215275284,0.01809830793522495,0.014915176168024494,0.006242239980986501,0.02480473918061883,7.703058154915906e-05,1.6790607920366072e-05,7.282329580228018e-06,0.0005558126075654217,0.0005298286916840383,1.956220199168011e-05,1.0349315442003597e-05,8.529077060044028e-06,3.5695552788213105e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.984635218130675,-0.0616834908375381
230.9413793103,9.8869032901,0.97,0.005773,0.002196,0.001575,0.020456,0.025458750349869788,0.000576457374144321,0.9740460868169726,0.0032697956590909826,0.0007407760849444562,0.00032819356605277996,0.02161514787293938,0.9200365048906598,0.0366840613544059,0.020165973520557903,0.01697131006025461,0.0061421501741217984,0.024797996153540898,8.324491137988526e-05,1.8859233411754846e-05,8.355398064571225e-06,0.0005502946534726826,0.0005303618277261885,2.114679768130999e-05,1.1624824142724718e-05,9.783236833123472e-06,3.5406877609743364e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.967683691131061,-0.06486522285506169
230.9413793103,9.9647774832,0.97,0.005773,0.002196,0.001575,0.020456,0.025456047588837797,0.0005810721258225948,0.9738611735350623,0.0035002089114162973,0.0008235441430541355,0.00037301461765794564,0.02144205879280921,0.9136087809434562,0.038966395474781035,0.022240283990779045,0.01912961659076121,0.006054923000222729,0.02479065637842997,8.91014846198874e-05,2.0964178897094717e-05,9.495477858432799e-06,0.0005458300690324092,0.0005308725965130034,2.2642286254174957e-05,1.2923209097420203e-05,1.1115686978564795e-05,3.518346979431545e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.951392243257096,-0.06799803569113294
230.9413793103,10.0426516763,0.97,0.005773,0.002196,0.001575,0.020456,0.025453517112708237,0.0005856836143831538,0.973655720604772,0.0037167616206890005,0.000907386068968243,0.0004204955149001743,0.021299636190670705,0.907259962358563,0.04106247839978316,0.0243113898995127,0.021388783022100174,0.005977386320040912,0.024782962546299834,9.460465551606468e-05,2.3096166834316233e-05,1.0703089784328649e-05,0.0005421506542736965,0.0005313672939392872,2.404962076471518e-05,1.4238782707024695e-05,1.2527059747640665e-05,3.5008572244859797e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.935644480509447,-0.07107018016434274
230.9413793103,10.1205258693,0.97,0.005773,0.002196,0.001575,0.020456,0.02545113657698321,0.0005902922531314755,0.973436962136205,0.003919803491450443,0.0009919515145043727,0.00047065360564442135,0.021180629252195767,0.9009948242969443,0.04298032019060102,0.026370132272625114,0.023747376057563108,0.005907347182266333,0.024775077072412187,9.976345401584087e-05,2.5246293473396133e-05,1.1978669197705763e-05,0.0005390710878840802,0.0005318502648940411,2.537095004562212e-05,1.5566084794582915e-05,1.4017892118979382e-05,3.487061278249867e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.92035668446443,-0.07407518351661224
230.9413793103,10.1984000624,0.97,0.005773,0.002196,0.001575,0.020456,0.025448888482301892,0.0005948983917054137,0.9732099086430877,0.004109809290707643,0.0010769040949049657,0.0005235004387795458,0.021079877532520302,0.8948159924709281,0.04472904414754948,0.02840799676059564,0.026203723031684854,0.005843243589241877,0.02476711043492915,0.00010459007832274704,2.7406012217370726e-05,1.3322504286936769e-05,0.0005364594525456904,0.0005323245947932388,2.6609236425897633e-05,1.689987158445095e-05,1.558855268824343e-05,3.476136213582962e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.905466091527416,-0.07700998466067865
230.9413793103,10.2762742555,0.97,0.005773,0.002196,0.001575,0.020456,0.025446758565828863,0.000599502339097018,0.972978086059064,0.004287337471946543,0.0011619228794427043,0.0005790404602447907,0.020993613129301907,0.8887246864783079,0.046318399078535265,0.030417126089726316,0.028755854496180882,0.005783933857249617,0.024759138445787258,0.00010909884153885476,2.9567170985291172e-05,1.4734702791695614e-05,0.0005342194047257606,0.0005327925283570095,2.7767988590811054e-05,1.8235138239399858e-05,1.723920203319394e-05,3.467481876603583e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.890923880427085,-0.0798737751116132
230.9413793103,10.3541484486,0.97,0.005773,0.002196,0.001575,0.020456,0.02544473482327618,0.0006041043766521703,0.9727440019714458,0.004452999782827615,0.0012467047029764639,0.0006372703815392028,0.020919023161210956,0.8827211870589556,0.04775841153963736,0.032390353909693644,0.03140148292916309,0.005728564562550279,0.024751213181095882,0.0001133053986421551,3.172207057016742e-05,1.621517586899305e-05,0.0005322789970989854,0.0005332557324659143,2.885106543305045e-05,1.9567154558158668e-05,1.8969773270875836e-05,3.4606509241711494e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.87669083832126,-0.08266724689291571
230.9413793103,10.4320226417,0.97,0.005773,0.002196,0.001575,0.020456,0.025442806898990807,0.000608704765348817,0.9725094495410351,0.00460743825590168,0.0013309665783317107,0.0006981789711116687,0.02085396665361989,0.8768051391447966,0.04905913219080215,0.034321240236639856,0.03413800333835756,0.0056764850894037685,0.024743370132116402,0.00011722616184392944,3.386352564150424e-05,1.776363274293027e-05,0.0005305834466460443,0.0005337154664797703,2.986252754841882e-05,2.089150248472424e-05,2.077996531155207e-05,3.4553035243515795e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.862734603651086,-0.08539208628920036
230.9413793103,10.5098968347,0.97,0.005773,0.002196,0.001575,0.020456,0.025440965695978382,0.0006133037498187458,0.9722757113764035,0.004751307554160814,0.0014144478150020802,0.0007617471220751091,0.020796786132358618,0.8709757537465218,0.050230449833552494,0.03620409822794491,0.03696250743394338,0.005627190758037371,0.024735633020160058,0.00012087785249644822,3.59849183402195e-05,1.937958240172311e-05,0.0005290903225799345,0.0005341726957739504,3.080652323800014e-05,2.2204109202004823e-05,2.2669244411940742e-05,3.4511771928497104e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.849027864572994,-0.08805062708884925
230.9413793103,10.5877710278,0.97,0.005773,0.002196,0.001575,0.020456,0.025439203119756483,0.0006179015605195654,0.9720436997466863,0.004885261428867668,0.00149691164370448,0.0008279481071430835,0.020746179073598655,0.865231945525847,0.051281956552942876,0.03803400757101327,0.03987180633506145,0.005580284015135322,0.024728017119135536,0.0001242771577820764,3.8080239356526815e-05,2.1062340070230804e-05,0.0005277662634121176,0.0005346281693518005,3.168720098055995e-05,2.3501272630942064e-05,2.463685135516836e-05,3.4480662010945015e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.835547151231419,-0.09064560452382864
230.9413793103,10.6656452209,0.97,0.005773,0.002196,0.001575,0.020456,0.02543751190479513,0.0006224984148875991,0.9718140551073996,0.0050099424496125285,0.0015781462656196295,0.0008967479645303702,0.02070110821283787,0.859572428345966,0.052222852585984796,0.03980681306003102,0.0428624586559175,0.005535447352100735,0.02472053159604171,0.00012744047070435718,4.0144114419207304e-05,2.2811037023342094e-05,0.0005265846866065156,0.0005350824741264482,3.2508642955684287e-05,2.4779678031596286e-05,2.6681812571493894e-05,3.445807202376465e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.822272005240931,-0.09317998265880512
230.9413793103,10.743519414,0.97,0.005773,0.002196,0.001575,0.020456,0.02543588549248549,0.0006270945179707217,0.971587216618033,0.005125974384717253,0.0016579653203725605,0.0009681059785982968,0.02066073769827874,0.8539957826385274,0.05306188247573334,0.04151910890296409,0.04593080195808604,0.00549242402468922,0.024713181187858986,0.00013038369748708182,4.217181603950847e-05,2.4624632816216888e-05,0.0005255241582836962,0.0005355360736627365,3.3274815613739084e-05,2.6036405584078166e-05,2.8802954113914645e-05,3.444268996253298e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.809184393477695,-0.09565682920982965
230.9413793103,10.821393607,0.97,0.005773,0.002196,0.001575,0.020456,0.02543431794161342,0.0006316900628128028,0.9713634734107899,0.005233956735611896,0.0017362078111901804,0.0010419752296335573,0.020624386812774436,0.8485005034998925,0.053807295862788616,0.04316821038047991,0.04907298617934779,0.005451004077491268,0.024705967419599986,0.00013312211970620204,4.415926148252377e-05,2.650192927778555e-05,0.0005245672115469241,0.0005359893363525419,3.3989534103352e-05,2.726892952676164e-05,3.099891772204401e-05,3.443345108103303e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.796268283131544,-0.09807922762889731
230.9413793103,10.8992678001,0.97,0.005773,0.002196,0.001575,0.020456,0.02543280385957621,0.0006362852307611383,0.9711430023617307,0.005334461014451403,0.0018127375523563085,0.0011183031942073177,0.02059149587725435,0.8430850353219421,0.05446682752331403,0.04475211504728351,0.052285008059826124,0.005411014047634231,0.024698889498665853,0.00013567030067709846,4.610299861796625e-05,2.8441585793812273e-05,0.000523699475821482,0.0005364425562510844,3.4656437919498985e-05,2.84751098499098e-05,3.326817841869444e-05,3.4429483219507076e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.78350932511251,-0.1004502141284398
230.9413793103,10.9771419932,0.97,0.005773,0.002196,0.001575,0.020456,0.025431338347075016,0.0006408801917618949,0.9709258962325822,0.005428028416824314,0.0018874422159476495,0.0011970323802009554,0.020561600754444728,0.8377477969118884,0.05504769220879515,0.046269455841910244,0.05556274577036382,0.00537230926704244,0.024691944977027844,0.00013804202722579706,4.8000181604317706e-05,3.0442135473295035e-05,0.0005229090257437567,0.0005368959687329961,3.52789755388224e-05,2.9653177732681968e-05,3.560906316412818e-05,3.443006593266364e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.770894611744591,-0.10277273555202804
230.9413793103,11.0550161863,0.97,0.005773,0.002196,0.001575,0.020456,0.025429916951763935,0.0006454751047044388,0.9707121848353635,0.0055151685963932716,0.0019602320599321622,0.0012781009834539692,0.020534313524857066,0.832487199742914,0.05555659064059332,0.047719448464083096,0.05890199312247984,0.005334768029929758,0.024685130244428616,0.00014025027938125735,4.984853849026003e-05,3.250200186520225e-05,0.0005221858875985981,0.0005373497624191624,3.5860396160758616e-05,3.0801715993792106e-05,3.80197701780328e-05,3.443459952692803e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.758412486331748,-0.1050496203307496
230.9413793103,11.1328903794,0.97,0.005773,0.002196,0.001575,0.020456,0.025428535628085797,0.0006500701178023899,0.9705018510768035,0.005596359293599988,0.002031038416694295,0.0013614435528590992,0.02050930766004315,0.8273016612497331,0.055999723671705394,0.04910183518376377,0.06229849277502865,0.005298287119769096,0.024678440897229714,0.00014230722168487634,5.164633274092185e-05,3.461951588950531e-05,0.0005215216605407802,0.0005378040883867269,3.640374696416681e-05,3.1919635782222846e-05,4.049838853717421e-05,3.4442581320991816e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,75.52930996715713,55.44611770258769,63.65845399182276,85.79933883597717,3.87,12.746052389856732,-0.10728356094943514
