T,P,z_carbon dioxide,z_hydrogen,z_nitrogen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_nitrogen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_nitrogen,rhoL4_carbon monoxide,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_nitrogen,rhoV4_carbon monoxide,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_nitrogen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
223.5832413793,9.9016740513,0.99,0.000986,0.00632,0.001714,0.00098,0.026007424083958203,0.0005811805446348178,0.9948822798872116,0.00023283945043461301,0.0030112308596712263,0.0008792472191658156,0.000994402583516724,0.7277557228212137,0.04144087937668316,0.18404552815536343,0.046551482629015456,0.0002063870177243082,0.02587432536664191,6.0555543309287464e-06,7.831435798217161e-05,2.2866955303486308e-05,2.5861849699703107e-05,0.00042295746735033845,2.4084632846286505e-05,0.00010696368029093681,2.7054816027889462e-05,1.1994811936656922e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,14.12427561668545,-0.0671088273113245
223.5832413793,10.1359865177,0.99,0.000986,0.00632,0.001714,0.00098,0.02600605146928951,0.0005948510197174461,0.9945715797916882,0.0002592208993314633,0.0032363133550886323,0.0009400585043175438,0.0009928274495741634,0.7127350657831663,0.04506493304266653,0.19334466405621786,0.048653318062045994,0.00020201905590347107,0.02586487969395522,6.741312049929549e-06,8.416373168318398e-05,2.4447209847425357e-05,2.5819521753749127e-05,0.00042397118066949747,2.6806921373928617e-05,0.00011501127057076824,2.8941475861845296e-05,1.201712414065355e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,14.095533294187737,-0.07135067335896572
223.5832413793,10.3702989841,0.99,0.000986,0.00632,0.001714,0.00098,0.02600472122614897,0.0006085227992109932,0.9942638751988363,0.00028713151672469064,0.0034581726170840594,0.0009993849520963203,0.0009914357152585227,0.6983814550121811,0.0487836021170147,0.20204850951172135,0.05058855443183274,0.00019787892725014723,0.02585555489977631,7.466775047666911e-06,8.992881485917297e-05,2.598872707687305e-05,2.578200938894549e-05,0.0004249810379210587,2.9685934115841116e-05,0.00012295112458448167,3.0784288750896554e-05,1.2041383871512808e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,14.067052045644768,-0.0754245073061135
223.5832413793,10.6046114505,0.99,0.000986,0.00632,0.001714,0.00098,0.02600343572688794,0.0006221948230738775,0.9939593823435967,0.0003166615820525656,0.003676565172182598,0.0010571983187719727,0.000990192583396102,0.6846513403214651,0.05260556362262723,0.2101824238770428,0.052366727024943126,0.0001939451539216141,0.025846358913908952,8.23428909607854e-06,9.560332615056489e-05,2.749078853276098e-05,2.5748409199581668e-05,0.00042598651955860707,3.273090935088215e-05,0.00013077441603741538,3.2582306456242524e-05,1.206716707302946e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,14.038845072534007,-0.07932563470376763
223.5832413793,10.8389239169,0.99,0.000986,0.00632,0.001714,0.00098,0.02600219742422434,0.0006358659949569876,0.9936583132369808,0.00034790342213437926,0.0038912415830324467,0.0011134699182925299,0.0009890718395598706,0.6715048245566695,0.056539111052028745,0.21776931776262,0.0539965469943277,0.00019019963435407548,0.025837299633009726,9.04625346690139e-06,0.00010118083186736093,2.8952664641377308e-05,2.5718041238976498e-05,0.00042698708338514404,3.595129810308187e-05,0.00013847210391023277,3.433456807878992e-05,1.2094147973900945e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,14.010925962768159,-0.08304939982325088
223.5832413793,11.0732363833,0.99,0.000986,0.00632,0.001714,0.00098,0.026001008823532294,0.0006495351872317887,0.993360876545145,0.0003809506180380511,0.0041019483993067546,0.0011681710644977597,0.000988053373012417,0.6589052892653794,0.060592072228460414,0.2248300057265878,0.05548600592856118,0.0001866268510112128,0.02582838491600209,9.905100380937446e-06,0.0001066547965240491,3.037362615540136e-05,2.5690384469816697e-05,0.0004279821704310041,3.93566829796751e-05,0.00014603499986494333,3.604011324955212e-05,1.2122070661404723e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,13.983308540823025,-0.0865911427462347
223.5832413793,11.3075488497,0.99,0.000986,0.00632,0.001714,0.00098,0.025999872452498973,0.0006632012477048306,0.9930672773113384,0.0004158970437087618,0.004308430544807736,0.0012212735923065974,0.0009871215078385133,0.6468190655437887,0.06477171137113956,0.23138353853451535,0.056842471233561384,0.00018321331699485845,0.025819622546845226,1.0813270089799197e-05,0.00011201864463545179,3.175295762957676e-05,2.566503329891981e-05,0.0004289712113079132,4.295667979731692e-05,0.00015345385145444933,3.769799784472385e-05,1.2150730042713077e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,13.95600670154197,-0.08994626961779773
223.5832413793,11.5418613161,0.99,0.000986,0.00632,0.001714,0.00098,0.02599879082741367,0.000676863008104485,0.9927777158148322,0.0004528357361207495,0.0045104341435022784,0.0012727504548204968,0.000986263850724151,0.6352151440428138,0.06908461741502077,0.2374475179103737,0.05807277345398415,0.00017994717780748845,0.025811020171587356,1.1773181582581259e-05,0.00011726583383774047,3.3089972850373706e-05,2.5641667555616746e-05,0.0004299536331903426,4.6760821957278445e-05,0.0001607194412397591,3.930731212903399e-05,1.2179958807068925e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,13.929034224328948,-0.09311032873136149
223.5832413793,11.7761737825,0.99,0.000986,0.00632,0.001714,0.00098,0.025997766415904434,0.0006905192943495452,0.9924923857649153,0.0004918576059648581,0.004707709763439608,0.0013225763882810592,0.0009854704773991283,0.6240649190202505,0.07353658166443933,0.24303839511514194,0.05918328628306526,0.00017681791710284214,0.02580258521467998,1.2787199149760345e-05,0.00012238993878377566,3.438403200972151e-05,2.5620031281192367e-05,0.00043092886751016946,5.0778428479806344e-05,0.00016782270109475377,4.086720108146934e-05,1.2209618334621094e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,13.902404567191784,-0.09607910079142279
223.5832413793,12.0104862489,0.99,0.000986,0.00632,0.001714,0.00098,0.025996801596394805,0.0007041689385062172,0.9922114719822552,0.0005330500093713704,0.0049000160303665835,0.0013707286314376945,0.000984733346569116,0.6133419619842776,0.07813246902984317,0.24817175317955745,0.060179999672216176,0.0001738161341055703,0.025794324778789533,1.3857595334583908e-05,0.00012738474456059414,3.563456027398352e-05,2.5599917436111195e-05,0.0004318963583117894,5.501845777961455e-05,0.0001747548400036759,4.237688648848896e-05,1.2239592264837375e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,13.876130642565268,-0.09884869181201594
223.5832413793,12.2447987153,0.99,0.000986,0.00632,0.001714,0.00098,0.025995898615010306,0.0007178107922362657,0.9919351477067953,0.0005764952136755681,0.005087123529967989,0.0014171876794943342,0.0009840458700669076,0.6030218211407018,0.08287608822920077,0.2528625711206237,0.06106858613777056,0.00017093337170310066,0.025786245532451124,1.4986511126748772e-05,0.00013224434752708117,3.684106723457643e-05,2.5581156670778938e-05,0.00043285557116876284,5.948935054924526e-05,0.000181507482502994,4.383569019630172e-05,1.2269781896181876e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,13.850224579216123,-0.10141563569898082
223.5832413793,12.4791111818,0.99,0.000986,0.00632,0.001714,0.00098,0.025995059541071043,0.0007314437413887353,0.991663571672202,0.0006222688033961324,0.005268818885043641,0.0014619380468896181,0.000983402592468551,0.5930818433266307,0.0877700673732455,0.25712546720662016,0.06185446011232523,0.0001681619811785502,0.025778353590330063,1.6175914594833492e-05,0.00013696326062782898,3.800316657425273e-05,2.5563608944063606e-05,0.0004338060024325585,6.419886646142805e-05,0.0001880728137399368,4.5243057726139455e-05,1.2300102867258085e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,13.824697476811972,-0.10377699488050496
223.5832413793,12.7134236482,0.99,0.000986,0.00632,0.001714,0.00098,0.02599428622268212,0.0007450667212952207,0.991396885096395,0.0006704380846327314,0.005444908862335728,0.0015049690077597805,0.000982798948876799,0.5835010155646757,0.0928157420842345,0.2609749173349476,0.0625428300021582,0.00016549501398401323,0.02577065439147119,1.742755946653e-05,0.0001415365194239734,3.9120595143973645e-05,2.5547157176454646e-05,0.00043474718853920446,6.915392063928343e-05,0.00019444372599904065,4.659858129023237e-05,1.2330482745977543e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,13.799559161683108,-0.10593046035509168
223.5832413793,12.9477361146,0.99,0.000986,0.00632,0.001714,0.00098,0.025993580244220663,0.000758678732191562,0.991135208747156,0.0007210605556385392,0.005615224338489213,0.0015462752791792168,0.0009822310795369377,0.5742598237326885,0.09801306359066829,0.26442544402466367,0.06313874251815298,0.00016292613382644407,0.025763152581441597,1.874294541393271e-05,0.00014595978443182023,4.0193230548999684e-05,2.5531702384310876e-05,0.00043567871501806597,7.436042682317916e-05,0.00020061396063182266,4.790202112584177e-05,1.2360859265231935e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,13.77481795389185,-0.10787444485542252
223.5832413793,13.182048581,0.99,0.000986,0.00632,0.001714,0.00098,0.025992942887682436,0.000772278854111931,0.9908786402460813,0.000774182516771614,0.005779623939754398,0.0015858576108952565,0.0009816956864974967,0.5653401261494996,0.10336053395548239,0.26749177149487374,0.06364711885589519,0.00016044954424901194,0.02575585190454082,2.012328194308681e-05,0.00015022943497831822,4.1221106307996915e-05,2.5517159912213635e-05,0.00043660022480623004,7.982315472353727e-05,0.00020657823877443158,4.9153324017556616e-05,1.2391179017540852e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,13.75048045657716,-0.10960816246373106
223.5832413793,13.4163610474,0.99,0.000986,0.00632,0.001714,0.00098,0.02599237509986467,0.0007858662605662507,0.9906272517700498,0.0008298378928022924,0.005937997168516016,0.0016237232467286153,0.000981189921903409,0.5567250401568821,0.10885517463739587,0.27018894286177125,0.06407278241575817,0.00015805992819271025,0.025748755112155214,2.1569457781798474e-05,0.0001543426497460026,4.2204423687340276e-05,2.5503456494320327e-05,0.0004375114254716847,8.554560903557647e-05,0.00021233237417312857,5.03526379211469e-05,1.242139647141753e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,13.726551378531893,-0.11113169205086137
223.5832413793,13.6506735138,0.99,0.000986,0.00632,0.001714,0.00098,0.02599187746719334,0.000799440230338097,0.9903810882929913,0.0008880473340806393,0.006090266844827528,0.0016598862276318521,0.0009807113004686662,0.5483988400229812,0.11449253296981995,0.27253239664178414,0.06442047796848238,0.00015575239693235414,0.02574186389273702,2.3082017492491685e-05,0.0001582974695732673,4.314355943808889e-05,2.5490527952473404e-05,0.0004384120949851173,9.152993692938503e-05,0.00021787336194590152,5.150032174561386e-05,1.245147320793119e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,13.703033399951762,-0.11244602622270072
223.5832413793,13.8849859802,0.99,0.000986,0.00632,0.001714,0.00098,0.025991450199650715,0.0008130001567827138,0.9901401664822399,0.0009488176501680715,0.006236390722581718,0.001694367514311843,0.0009802576306984915,0.5403468646553989,0.12026672898907197,0.27453800143837565,0.06469488247074826,0.0001535224464051108,0.025735178827797005,2.4661146702893045e-05,0.00016209283889154647,4.403906886814224e-05,2.5478317391127444e-05,0.0004393020856818872,9.777686952385966e-05,0.0002231994382122123,5.259694959175757e-05,1.2481377299702087e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,34.052431631256816,61.77794369140718,63.65845399182276,85.87783537949397,3.87,13.679927089385204,-0.11355308276419329
226.9522758621,8.0965822375,0.99,0.000986,0.00632,0.001714,0.00098,0.025757717769231945,0.0004743788800565461,0.9981902897698643,8.777775319979295e-06,0.00015971992164987475,4.971914386359663e-05,0.0015914933893022406,0.9829607929305137,0.0018258811013667645,0.01161449974249877,0.003144378887354058,0.00045444733826655666,0.025711103763880017,2.2609545933375632e-07,4.114020663981313e-06,1.2806516753663623e-06,4.09932375532455e-05,0.0004662958400898716,8.661594319827786e-07,5.50967338026361e-06,1.4916269350564666e-06,2.1558021937156752e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.74315451145812,-0.005046974660894321
226.9522758621,8.32633869,0.99,0.000986,0.00632,0.001714,0.00098,0.025754822439150796,0.00048763576523215335,0.9982948217076021,2.268630111237199e-05,0.00040215298572448025,0.00012445890167986102,0.0011558801038811736,0.958979534546813,0.004588541485555803,0.02845120128855038,0.007658468303841933,0.0003222543752388758,0.025710905875002993,5.842816569502499e-07,1.0357378740708334e-05,3.2054169137365473e-06,2.9769486836406802e-05,0.00046763271917070936,2.2375369386084857e-06,1.3873823312116292e-05,3.7345430518501526e-06,1.5714275886901868e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.709038335104358,-0.009362408688621926
226.9522758621,8.5560951425,0.99,0.000986,0.00632,0.001714,0.00098,0.025752882476779777,0.0005008863322426867,0.9980359700695448,3.744174700600581e-05,0.0006460065224163313,0.0001987674998225916,0.0010818141612101366,0.9359072157743026,0.007371060728282977,0.04451353509592271,0.011913533345014353,0.0002946550564775575,0.025702303044799885,9.642329103709888e-07,1.663653005102098e-05,5.118836063134547e-06,2.7859832955360738e-05,0.0004687831326286552,3.6920635729277672e-06,2.2296221329352836e-05,5.967326021235185e-06,1.4758869051580548e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.679081395944582,-0.01403293509409309
226.9522758621,8.7858515949,0.99,0.000986,0.00632,0.001714,0.00098,0.025751076042818018,0.0005141441542243051,0.9977348305928242,5.2972256073867914e-05,0.0008890113611510432,0.00027196543038558605,0.0010512203595655282,0.9139671872816607,0.010157593723172924,0.0597062166853573,0.015889093177423253,0.0002799091323858531,0.025692745493163967,1.3640925943178013e-06,2.2892999163929664e-05,7.0034024788769565e-06,2.7070055416930417e-05,0.0004699108864936965,5.222467433754853e-06,3.069760227962612e-05,8.169284373097455e-06,1.439136441301835e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.649743034671014,-0.018648675356169875
226.9522758621,9.0156080474,0.99,0.000986,0.00632,0.001714,0.00098,0.025749327606437996,0.0005274099245930423,0.9974214437888006,6.931588006308225e-05,0.0011308388846090517,0.0003439790187787772,0.0010344224277484305,0.8931025188615187,0.012954612139267766,0.07407186279277785,0.01960156823672723,0.00026943796970857107,0.02568293151780421,1.7848373040728688e-06,2.9118340909897406e-05,8.857228444275822e-06,2.6635681975541277e-05,0.0004710311321266097,6.832391011503323e-06,3.9066235570005134e-05,1.0338061625637681e-05,1.4210425928649987e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.620699233197431,-0.023172430844107694
226.9522758621,9.2453644999,0.99,0.000986,0.00632,0.001714,0.00098,0.025747618674250804,0.0005406833294571733,0.9971036536573155,8.652208148245194e-05,0.0013713006342102106,0.0004147793549558125,0.0010237442720361567,0.8732424217532824,0.015770063035555858,0.08765816501958322,0.023068342911592092,0.0002610072799864642,0.0256730446530708,2.2277375609126295e-06,3.530772581740279e-05,1.067958066535398e-05,2.635897713633544e-05,0.00047214762001680983,8.526610187813838e-06,4.739530851689458e-05,1.2472668450499395e-05,1.4112228515564208e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.591871777798998,-0.027588851300127004
226.9522758621,9.4751209523,0.99,0.000986,0.00632,0.001714,0.00098,0.025745943285996314,0.0005539638149545227,0.99678446318069,0.00010464551317495212,0.0016102316661007624,0.00048434601129128895,0.001016313628742974,0.8543186034272877,0.01861206774673161,0.10050990538502584,0.026305653907720855,0.0002537695332339378,0.025663156257412327,2.694197447336297e-06,4.145693315274558e-05,1.2469944937504056e-05,2.616595304640172e-05,0.00047326159274120025,1.031041205317147e-05,5.567885062780704e-05,1.4572380393594393e-05,1.405791387495007e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.563236498251465,-0.031893537129795035
226.9522758621,9.7048774048,0.99,0.000986,0.00632,0.001714,0.00098,0.02574429960677909,0.0005672507269294433,0.9964653134870424,0.00012374493598673475,0.0018474683427065197,0.0005526601975822013,0.0010108130366821828,0.8362676760962345,0.02148871422324935,0.11266792679224358,0.029328355750180526,0.00024732713809196596,0.025653301578173467,3.185726706864199e-06,4.7561778528676274e-05,1.422784970729792e-05,2.6022673662784298e-05,0.0004743734471731853,1.2189488763917261e-05,6.391096337453347e-05,1.6636531118935224e-05,1.402964988720465e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.534787061684032,-0.03608248163580363
226.9522758621,9.9346338573,0.99,0.000986,0.00632,0.001714,0.00098,0.025742687531292545,0.000580543349783392,0.9961470190800386,0.00014388297546541495,0.002082841809470019,0.000619702797572453,0.0010065533374535654,0.8190313744899634,0.024408017782703368,0.12416917249662449,0.03214997004702038,0.00024146518368838357,0.025643501447405945,3.7039344784788084e-06,5.361794587829866e-05,1.5952815480175495e-05,2.5911388049646794e-05,0.0004754832177240992,1.4169912405143213e-05,7.208558734102221e-05,1.866445130653293e-05,1.4018100659451628e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.506524651119953,-0.04015227814712752
226.9522758621,10.1643903097,0.99,0.000986,0.00632,0.001714,0.00098,0.025741107819229413,0.00059384091881878,0.9958301056017675,0.0001651260619437262,0.002316175562902358,0.0006854536753600285,0.0010031390980263458,0.8025562666678885,0.027377919127099765,0.13504696506018535,0.03478279431773717,0.0002360548270890689,0.02563377011792971,4.250527764258211e-06,5.962092489293398e-05,1.7644336962529567e-05,2.582191167998071e-05,0.0004765907508018287,1.6258128649783175e-05,8.019641381502815e-05,2.065544653672968e-05,1.401790154101809e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.478454241765863,-0.04409969315130624
226.9522758621,10.3941467622,0.99,0.000986,0.00632,0.001714,0.00098,0.025739561729655105,0.000607142624385135,0.9955149525169689,0.00018754439655208714,0.0025472844299463736,0.0007498914129160138,0.0010003272436166337,0.7867933501904072,0.030406287427519545,0.14533133134260318,0.037238018644076026,0.00023101239539414893,0.02562411857310519,4.827310572103363e-06,6.5565984827594e-05,1.9301876313290023e-05,2.5747984836926083e-05,0.00047769577948337643,1.8460953146552952e-05,8.823684591673373e-05,2.2608788366466907e-05,1.4025747200510007e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.450583025456037,-0.0479214911562611
226.9522758621,10.6239032146,0.99,0.000986,0.00632,0.001714,0.00098,0.025738050846647507,0.0006204476132331075,0.9952018605262144,0.00021121188714490172,0.002775974186710943,0.0008129932345943577,0.0009979601653353723,0.7716976414153442,0.033500918765557545,0.1550493229080347,0.03952583693748955,0.00022627997357409885,0.025614556088901907,5.436182290751856e-06,7.144816476654722e-05,2.0924861209970005e-05,2.5685549478330568e-05,0.0004787979597537688,2.07855650892064e-05,9.619998233169951e-05,2.4523711188906393e-05,1.4039486952650028e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.422919657454898,-0.05161435956588356
226.9522758621,10.8536596671,0.99,0.000986,0.00632,0.001714,0.00098,0.025736576986903553,0.0006337549890704826,0.9948910861471189,0.00023620602514698097,0.003002041566222483,0.0008747350364570961,0.0009959312250546102,0.7572277905720269,0.03666952609064752,0.16422531840775736,0.04165554958289735,0.00022181534667092942,0.02560509103220942,6.079134550965752e-06,7.726227388696945e-05,2.251268560891994e-05,2.5631860647279144e-05,0.0004798968901378406,2.3239495106798095e-05,0.00010407861487260479,2.6399412370634055e-05,1.405765826051002e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.395473854478158,-0.05517487652258524
226.9522758621,11.0834161196,0.99,0.000986,0.00632,0.001714,0.00098,0.025735142145064817,0.0006470638132097098,0.9945828605294297,0.00026260768248542206,0.003225274577319841,0.0009350914914265099,0.000994165719338668,0.7433457315707453,0.03991971873704188,0.17288130602682858,0.04363565725353851,0.00021758641184565822,0.025595731290770047,6.758246037148385e-06,8.300289970418995e-05,2.4064712450501893e-05,2.5584996102931236e-05,0.00048099212360332784,2.5830605428249416e-05,0.00011186523711039448,2.823505477438656e-05,1.4079229335146998e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.368256152985637,-0.05859950354347099
226.9522758621,11.313172572,0.99,0.000986,0.00632,0.001714,0.00098,0.02573374845687138,0.0006603731057975867,0.9942774000643628,0.000290500810611508,0.0034454531224774737,0.0009940362212310675,0.0009926097813170156,0.7300163672943598,0.04325897028106692,0.18103714788321237,0.04547394665084122,0.00021356789051955898,0.025586484509608383,7.475674786793778e-06,8.866442397377735e-05,2.5580278074179242e-05,2.5543570428242187e-05,0.00048208317575324823,2.8567060558113665e-05,0.00011955206361237396,3.0029771382689786e-05,1.4103449116104015e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.341277741706904,-0.06188459588367046
226.9522758621,11.5429290245,0.99,0.000986,0.00632,0.001714,0.00098,0.025732398170375,0.0006736818479397992,0.993974912402493,0.0003199720251176695,0.0036623499290266777,0.0010515420340620994,0.0009912236093004823,0.7172072882294593,0.0466945739220914,0.18871082937859696,0.04717756917170111,0.00020973929815122291,0.02557735821730456,8.233647553709102e-06,9.424104661295909e-05,2.7058698313371972e-05,2.5506560590396233e-05,0.00048316953129031435,3.145728684859609e-05,0.00012713106026202535,3.1782671980899305e-05,1.4129755796411236e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.314550326001138,-0.06502642245553858
226.9522758621,11.772685477,0.99,0.000986,0.00632,0.001714,0.00098,0.025731093620035818,0.0006869889849685061,0.9936755997176316,0.0003511100611067233,0.0038757318177950625,0.0011075812297051898,0.0009899771737612857,0.704888521402857,0.05023358491954153,0.19591869655377495,0.04875311348627905,0.00020608363754756265,0.025568359884279617,9.034445853273594e-06,9.972681824983635e-05,2.8499276313338637e-05,2.5473195339750107e-05,0.0004842506498344998,3.450991951520509e-05,0.0001345939864818306,3.349285194799323e-05,1.4157718897741757e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.288086001441277,-0.0680211977557974
226.9522758621,12.0024419294,0.99,0.000986,0.00632,0.001714,0.00098,0.025729837200786976,0.0007002934310404564,0.9933796602000305,0.00038400508710048414,0.004085361333851547,0.0011621259742964063,0.000988847404720906,0.6930323064437944,0.053882750038573804,0.20267568410445574,0.05020667288625278,0.00020258652692306647,0.02555949693551987,9.88038837536948e-06,0.00010511568202639024,2.9901312125452485e-05,2.5442882739889623e-05,0.0004853259717014058,3.7733735898408135e-05,0.000141932450209981,3.515940321663981e-05,1.4187001402152402e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,34.052431631256816,61.77794369140718,63.65845399182276,85.84331339850456,3.87,13.261897123851199,-0.07086512063140304
