temperature,pressure,z_carbon dioxide,z_argon,z_methane,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_methane,y_carbon dioxide,y_argon,y_methane,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_methane,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.33458620689655,5.262979264457607,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.062714242903451,7.214335571038767,2.9208928578839735,1195.5751014102375,12.071985132468928,0.9809164913690587,0.004451762588828815,0.014631746042112582,0.549071381763638,0.22393429703530957,0.2269943212010523,17.915530355036562,0.6560682983004689,1.0000000005938128,3.9255918856260856,3.1339679148482102,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,5.407534106832283,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.06443677439027982,7.214335571038767,2.9208928578839735,1194.9223601973572,12.371435795578234,0.9799992363100061,0.0048142241432392995,0.015186539546754658,0.5350955011924753,0.2355489499388891,0.2293555488686356,17.856737673403103,0.6578964545157988,1.0000000006292868,3.908828112583297,3.119481198614229,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,5.552088949206958,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.06615930587710865,7.214335571038767,2.9208928578839735,1194.3008819156485,12.674804423494693,0.9791029701008876,0.005186092903102038,0.015710936996010352,0.5218542721375795,0.24699208894370112,0.23115363891871937,17.799138453781143,0.6597135658365261,1.000000000666214,3.8925243679998958,3.105402132040224,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,5.696643791581632,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.06788183736393746,7.214335571038767,2.9208928578839735,1193.7092318030366,12.981927963877803,0.9782267371712166,0.0055669418858313394,0.016206320942952126,0.5092915940125542,0.258257248885264,0.2324511571021818,17.742673633346897,0.6614797975279799,1.000000000696127,3.876657108493246,3.091709391022896,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,5.8411986339563065,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.06960436885076628,7.214335571038767,2.9208928578839735,1193.1459478054085,13.292640651834065,0.9773695615479623,0.00595633692935246,0.016674101522685225,0.4973568953669632,0.2693382870015193,0.23330481763151736,17.68728451666674,0.6632271703941705,1.0000000007131482,3.861203109225358,3.0783820523305634,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,5.985753476330981,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.0713269003375951,7.214335571038767,2.9208928578839735,1192.6095611095943,13.606776286342193,0.9765304608919392,0.006353842657692539,0.017115696450368315,0.4860044738522923,0.280229601020306,0.23376592512740174,17.63291336611735,0.6649546702844553,1.0000000007152121,3.8461396742980822,3.065399761427286,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,6.130308318705656,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.07304943182442393,7.214335571038767,2.9208928578839735,1192.0986138497406,13.92417018806535,0.975708458633074,0.006759027611308098,0.017532513755617946,0.47519292841858396,0.2909262814717659,0.23388079010965004,17.579503891397053,0.666638397006193,1.0000000007050502,3.831444807394785,3.052742866787554,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,6.274863161080331,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.07477196331125276,7.214335571038767,2.9208928578839735,1191.6116739045165,14.24466083028103,0.9749025941419593,0.007171468520886842,0.01792593733715376,0.4648846689406412,0.3014242079017058,0.23369112315765303,17.527001614990972,0.6683137013696154,1.0000000006018153,3.8170962036608347,3.0403953836416617,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,6.4194180034550055,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.07649449479808157,7.214335571038767,2.9208928578839735,1191.1473468532433,14.568091152049472,0.9741119309772436,0.007590753748153573,0.01829731527460274,0.4550454911385646,0.3117200987107683,0.23323441015066698,17.4753542721752,0.6699688493758323,1.0000000005890226,3.803076154972273,3.028333550334411,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,6.56397284582968,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.07821702628491038,7.214335571038767,2.9208928578839735,1190.704285271917,14.894309573757576,0.9733355633282157,0.008016485947405744,0.018647950724378606,0.445644206849437,0.3218115238512735,0.23254426929928948,17.424511874814943,0.6715862717235894,1.0000000005779859,3.789364012981085,3.0165432461163246,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,6.708527688204354,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.07993955777173921,7.214335571038767,2.9208928578839735,1190.28119562041,15.223170744686415,0.9725726208184251,0.00844828402424917,0.018979095157325668,0.4366523213814455,0.3316968888748439,0.2316507897437105,17.374426947343405,0.6731978630380632,1.000000000566114,3.775941569619749,3.005008376909873,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,6.853082530579029,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.08166208925856804,7.214335571038767,2.9208928578839735,1189.8768430139248,15.554536055140408,0.9718222718672918,0.008885784477737144,0.01929194365497119,0.4280437511106126,0.3413753977870395,0.23058085110234783,17.32505457764506,0.6747950446542952,1.0000000005520127,3.762791665278768,2.9937138027718397,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,6.997637372953704,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.08338462074539685,7.214335571038767,2.9208928578839735,1189.4900541847162,15.888273947667946,0.971083725815519,0.009328642216458658,0.01958763196802222,0.41979457559144256,0.3508470010898566,0.22935842331870074,17.276352439890413,0.6763595303738434,1.0000000005348029,3.7498981847295934,2.982645327490627,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,7.142192215328379,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.08510715223222567,7.214335571038767,2.9208928578839735,1189.1197186606848,16.22426008325562,0.9703562335069943,0.009776531255415982,0.01986723523758971,0.4118828184811658,0.36011233765491263,0.22800484386392147,17.22828125660072,0.6779146882199626,1.0000000005145688,3.737246031601835,2.9717896716201526,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
206.6691724137931,3.469377660229709,0.97,0.01,0.02,307.03,83.92,0.6731237091287272,0.041341487848304444,7.837988111956205,3.4350273863660483,1200.3350322034278,9.191573705122998,0.998756531444658,0.00016926557955083057,0.0010742029757910827,0.960486944705391,0.013252141876301353,0.026260913418307677,18.271457463379544,0.6369127351710517,1.0000000003382619,3.9742436055569006,3.1777947213747173,18.346650188365448,1201.5165089922232,8.975410243418215,309.1473760575555,3.328403606901318
