T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_carbon monoxide,rhoL6_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_carbon monoxide,rhoV6_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_nitrogen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
225.2712068966,21.0203233198,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025861756401093172,0.001220893309731671,0.9797944010103539,0.0032259111959533284,0.004143674214799232,0.005750565945416932,0.004139923266878208,0.002945524366598549,0.40248458122157044,0.2640346933260204,0.05917911414949927,0.16836617248024593,0.10557714310991981,0.00035829571274403297,0.02533920412208477,8.342772952130412e-05,0.00010716269314862877,0.00014871973564879477,0.00010706568704722206,7.617643364245594e-05,0.0004913907324835688,0.0003223581906187918,7.225138454097053e-05,0.00020555713356626087,0.0001288984276834843,4.3744083859473047e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,12.743929195089299,-0.11055439083890839
225.2712068966,22.6634730038,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.02585975134275335,0.0013164123850956235,0.9780190127311442,0.003712223100592147,0.004434296180347764,0.006354698280150596,0.004546451708895002,0.0029333179988702738,0.37850270778182965,0.2813091128483966,0.058989716363799696,0.17299918050077126,0.1078617775388776,0.0003375049663251634,0.025291328477712514,9.599716631013779e-05,0.00011466979660391415,0.00016433091738291678,0.00011757011068386079,7.585487406000814e-05,0.0004982656523162301,0.0003703188001938917,7.765479321458389e-05,0.00022773826382260857,0.0001419905798306074,4.4429571770172646e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,12.592618932894936,-0.11198542168182257
225.2712068966,24.3066226879,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025858252539231054,0.0014119764113282407,0.9762955841347056,0.004217761515062134,0.00469657314697227,0.006935098776673124,0.0049323204877,0.002922661938886739,0.3577684497124314,0.29749680722386906,0.058501636740766264,0.1764800104251274,0.10943343420407795,0.00031966169372814215,0.025245297767491317,0.00010906394240672644,0.00012144517450338009,0.00017932953555172598,0.00012754118877536988,7.557493050253198e-05,0.000505160611711427,0.00042005847424556806,8.26029311020555e-05,0.0002491856117912419,0.00015451742770679913,4.5135477114936936e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,12.44505236109507,-0.1115340370330884
225.2712068966,25.9497723719,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.02585724658730932,0.001507564413659709,0.9746216552059055,0.0047418301101887946,0.004933752961724328,0.007491554151332893,0.005298038392575487,0.0029131691782729938,0.33966853715106254,0.31276287299658967,0.05780634576058723,0.17902170701332037,0.11043635923963152,0.0003041778388086953,0.025201032467990662,0.00012261067043427978,0.00012757326693217362,0.00019371096301319543,0.00013699268514585626,7.532653379315406e-05,0.0005120721990487927,0.00047151017724362973,8.714678975237009e-05,0.00026988675476589654,0.00016648992516380808,4.585676852119082e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,12.301095397522685,-0.10934898652665836
225.2712068966,27.5929220559,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025856718098241315,0.0016031577891880862,0.9729947241728867,0.0052836746635403975,0.0051486722861375555,0.008024109228585496,0.005644241352802402,0.002904578296047498,0.3237347928071324,0.32723026161537744,0.056969461114778165,0.1807920264435893,0.11098284359086655,0.00029061442825601666,0.025158450294014395,0.00013661848629798409,0.00013312776788288643,0.00020747713031303173,0.0001459415575378479,7.510286219517025e-05,0.0005189979547199456,0.0005246017427667476,9.133103533200441e-05,0.00028983814541613866,0.00017792301016894077,4.659007843090754e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,12.160609707079255,-0.10557127453436976
225.2712068966,29.2360717399,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025856650025410224,0.0016987401645672446,0.9714122936101643,0.0058424969776249185,0.005343813194896069,0.008533028882794374,0.005971661777621156,0.0028967055568991417,0.30960371420794836,0.3409921760187863,0.05603850845747241,0.1819253372062193,0.11116162765351496,0.0002786364560587098,0.02511746770625906,0.0001510673996249645,0.00013817310758159693,0.0002206355414791313,0.00015440716865406935,7.489910181140213e-05,0.0005259362644242404,0.0005792571052062958,9.51948650791496e-05,0.00030904387726464445,0.00018883472165369478,4.733309392196065e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,12.023454036665344,-0.10034185650281913
225.2712068966,30.879221424,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025857024023228176,0.001794297216301541,0.9698718991516725,0.006417468738078734,0.005521351451538643,0.009018761555028886,0.006281101687170386,0.0028894174165107955,0.29698879265630584,0.35412058266440016,0.05504814763180107,0.1825307876053896,0.11104370600736913,0.0002679834347342969,0.02507800099581873,0.00016593664332881765,0.00014276571712312045,0.0002331983341881486,0.00016241059721750368,7.471173555185353e-05,0.0005328861639359651,0.0006353975757098129,9.877273805829691e-05,0.0003275144840896784,0.0001992454125768291,4.808419309586746e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,11.88948580040516,-0.09377169907735272
225.2712068966,32.522371108,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.02585782082626756,0.0018898165339750134,0.9683711320420246,0.007007744255297207,0.005683197281612543,0.00948190376017252,0.006573408670573773,0.0028826139903193487,0.2856612367023789,0.36667207802752283,0.054023761472013765,0.18269804083769692,0.11068643332913751,0.0002584496312500192,0.02503996722567256,0.00018120499534978097,0.000146955097028268,0.0002451813685224537,0.00016997402362153028,7.453811607296989e-05,0.0005398473282359056,0.0006929429556033888,0.00010209499765733392,0.00034526577829992183,0.00020917705179212704,4.884223863360317e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,11.758562506813867,-0.08598536014657832
225.2712068966,34.165520792,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.02585902059361656,0.0019852874297269806,0.9669076546021613,0.007612472290313246,0.005831030474359773,0.009923168086068706,0.006849455861237505,0.00287621868585942,0.2754361427720869,0.37869208508575913,0.052983967989805425,0.1825014246126638,0.1101365092648744,0.0002498702748103021,0.025003284952482777,0.00019685107772354565,0.0001507847371184751,0.00025660340789156926,0.00017712022017080827,7.437619822938349e-05,0.0005468199119379101,0.0007518126362578578,0.00010518840562721743,0.00036231778419078763,0.00021865262739756427,4.960643156433189e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,11.630543220058664,-0.07709300078241021
225.2712068966,35.808670476,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025860603228283065,0.0020807007705099054,0.965479213115568,0.008230806274531223,0.005966330305958391,0.010343353895821913,0.007110124918329916,0.002870171489790614,0.26616248296663275,0.39021782232794205,0.051942403992358686,0.182002989915987,0.10943218899769724,0.0002421117993822718,0.02496787485553665,0.00021285361531451463,0.00015429290077127066,0.00026748537114956635,0.0001838721194164585,7.422436609460516e-05,0.0005538044833895023,0.0008119265235844464,0.0001080766000090375,0.0003786937613533007,0.00022769563996609426,5.037622075242326e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,11.505289780818257,-0.06719219503803053
225.2712068966,37.4518201601,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.02586254864928463,0.002176048796816599,0.9640836466197072,0.008861913329925695,0.006090401371460096,0.010743321842256166,0.007356292355720017,0.002864424480930703,0.25771569331279726,0.4012804564012028,0.0509090091769371,0.18125482124521564,0.10860495511467665,0.00023506474917057123,0.02493366021268191,0.00022919166462094723,0.00015751330176305654,0.00027784968380027225,0.00019025246892816956,7.408131749027218e-05,0.0005608019243540681,0.0008732058543378531,0.00011078048816659918,0.00039441933568785926,0.00023632968190561286,5.115123646066172e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,11.382667861930907,-0.05638339071939846
225.2712068966,39.0949698441,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025864837028381715,0.0022713249628928595,0.9627188943386079,0.00950498127342565,0.006204395729456091,0.011123971470392917,0.00758881842792595,0.002858938760191595,0.249992137297468,0.41190664080346734,0.04989096224440403,0.18030081625241073,0.10768080484270821,0.0002286385595415265,0.02490056730621193,0.0002458447915949745,0.00016047568440196927,0.0002877197091900805,0.0001962835518762846,7.394598510647928e-05,0.0005678133819706782,0.0009355738356382579,0.00011331858796846004,0.0004095217447840591,0.00024457810006363746,5.193124677665345e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,11.26254779127975,-0.04474842097906517
225.2712068966,40.7381195281,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025867448974568497,0.0023665237637298603,0.9613829992131507,0.010159224691585998,0.0063093321847180455,0.011486222766685626,0.007808538853654099,0.002853682290205486,0.2429048808972849,0.42211965396422974,0.04889336942615463,0.17917808249824646,0.10668125559260182,0.0002227576214824412,0.024868525677163803,0.0002627932263307772,0.0001632063283517968,0.0002971192813277674,0.000201986980362833,7.381748103152019e-05,0.0005748401729693961,0.0009989561922437752,0.00011570732063581794,0.0004240291901716496,0.00025246372650443124,5.271612047901383e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,11.144805215457028,-0.03236917571458697
225.2712068966,42.3812692121,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025870365688769076,0.002461640600478639,0.9600741111677501,0.010823888906996313,0.006406112834714235,0.011831000371960873,0.00801625836451716,0.0028486283540613113,0.23638047126664957,0.4319401982029878,0.047919776832844034,0.17791805246067677,0.10562414292068471,0.00021735831615715253,0.02483746834422963,0.00028001796419860564,0.00016572848167757434,0.00030607230608659076,0.00020738353534571283,7.369505723096247e-05,0.000581883765230259,0.0010632815288752653,0.00011796126821760457,0.0004379703014952904,0.0002600086786043159,5.350580559041189e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,11.029321524608624,-0.019319368038557272
225.2712068966,44.0244188962,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025873569077276677,0.002556671653555248,0.9587904879008079,0.01149825288902623,0.006495537497662001,0.012159221011202594,0.008212746274635531,0.0028437544266657253,0.23035642813752352,0.44138698394848863,0.0469725539767472,0.1765473868091426,0.10452426040167608,0.00021238672642196195,0.02480733191933736,0.0002975008403922163,0.00016806273813979868,0.0003146024447592243,0.00021249305805092912,7.357807659714698e-05,0.0005889457500334429,0.0011284815901093461,0.0001200933972474434,0.00045137369936418855,0.0002672342136777925,5.430031230344236e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,10.915984116637825,-0.005662762360033824
225.2712068966,45.6675685802,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025877041824458175,0.002651613736448213,0.9575304926361197,0.012181631774143463,0.006578316369914887,0.01247178401862808,0.008398733872304437,0.0028390413288893928,0.22477925024749523,0.4504771820335116,0.04605318187018406,0.17508871305940787,0.1033938759616354,0.0002077968277657651,0.02477805660613891,0.00031522459490965904,0.0001702273678388054,0.0003227328766756479,0.00021733438768611549,7.346599120903613e-05,0.0005960277476247887,0.0011944914838365416,0.00012211524965412786,0.00046426763664536553,0.0002741606217644951,5.509969228940662e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,10.804686591956106,0.008531261730427175
225.2712068966,47.3107182642,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.02588076745144925,0.002746464212868878,0.956292593122111,0.012873377354847065,0.006655080858635469,0.012769563441601104,0.008574912625960865,0.0028344725968445436,0.21960287384397964,0.45922670922718184,0.04516247283756467,0.17356123914965677,0.10224315583523072,0.00020354910638636494,0.02474958621813673,0.0003331728856355497,0.00017223860007293577,0.0003304861018886061,0.00022192531958898916,7.33583261264391e-05,0.0006031314340556491,0.0012612497224859971,0.00012403711541303413,0.00047667973206570914,0.000280807168512237,5.590403362515913e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,10.695328721128018,0.023205129331559604
225.2712068966,48.9538679483,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025884730337814667,0.002841220869265328,0.9550753570932118,0.013572879008728328,0.006726393203584187,0.013053402858397107,0.00874193384824051,0.002830033987838174,0.2147874007498729,0.4676504806735393,0.04430073632002898,0.17198126278644052,0.10108051005266121,0.0001996094174570195,0.024721868070649834,0.00035133031304871804,0.00017411087422088597,0.0003378838129804683,0.00022628260029272003,7.325466662204141e-05,0.0006102584454657943,0.0013286983052116217,0.00012586817655628682,0.0004886367529514393,0.0002871920546376048,5.671344425807787e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,10.587816445672349,0.03831534507799894
225.2712068966,50.5970176323,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025888915739872554,0.0029358818748804762,0.9538774499939464,0.014279562534630409,0.006792754672647413,0.01332411103941253,0.008900408653249191,0.002825713106114107,0.21029812367682504,0.47576253513710315,0.043467907645903615,0.17036260350038943,0.09991288191373204,0.00019594812604674202,0.024694852929057775,0.0003696823912612876,0.00017585705336179447,0.0003449467880080567,0.00023042192967440085,7.315464850924168e-05,0.0006174104496241634,0.001396782603656207,0.0001276166421965869,0.0005001644797742425,0.00029333241907759927,5.752805516774249e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,10.48206163204643,0.05381064615346354
225.2712068966,52.2401673163,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025893309779512146,0.003030445683626165,0.9526976294051401,0.014992889890695187,0.006854612896475396,0.013582459739577014,0.009050908970656133,0.002821499097456121,0.20610469108329857,0.483576176015805,0.042663644936726246,0.16871696386363177,0.09874598473626785,0.00019253936427044674,0.024668494844394154,0.00038821554242988646,0.00017748861514707646,0.0003516948376046195,0.00023435798976336467,7.305795017304528e-05,0.0006245890714684862,0.0014654513353115428,0.00012928985864626134,0.0005112875948950546,0.00029924434321943806,5.834800853815012e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,10.377981928676968,0.06965099856103052
225.2712068966,53.8833170003,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025897899428580857,0.003124910980365175,0.9515347405102572,0.015712357899468704,0.006912368189428659,0.013829182222020304,0.009193968769206197,0.0028173824096189527,0.20218044612270789,0.49110405073187974,0.04188740436501964,0.16705423754087473,0.0975845007887636,0.0001893604507543153,0.024642751012535425,0.00040691706466630846,0.00017901581618314495,0.00035814677036540016,0.00023810447853441543,7.296428629616443e-05,0.0006317958961039795,0.001534656440633867,0.00013089440983924606,0.0005220296212080117,0.0003049428780282615,5.917345518090588e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,10.27550050496576,0.08578660412716843
225.2712068966,55.5264666844,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.02590267248271641,0.003219276619357211,0.9503877110101904,0.01643749688815122,0.006966379098060646,0.014064972760570149,0.009330085645690727,0.0028133545973370463,0.19850187337665595,0.4983582200455648,0.04113849767686838,0.16538277064349272,0.0964322468534166,0.0001863914040013836,0.024617581609895495,0.00042577509832945117,0.00018044783616750628,0.0003643203828953763,0.00024167415271602057,7.287340271256602e-05,0.0006390324398600741,0.001604352965857163,0.00013243620372662332,0.0005324128867771123,0.00031044207764728706,6.000454889508183e-07,14.114742932910932,0.025890243764165585,0.0004378616874827122,309.1473760575555,82.3795680252517,7.451718772661686,77.86542988342796,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.86085806821984,3.87,10.174545806899793,0.10219681718506202
228.8813793103,9.0638169986,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025615457723399765,0.0005286154429122876,0.9916705071603807,0.00010497485564563349,0.00025041043553261546,0.00024985377432696807,0.0001898538784220008,0.007534399895691672,0.9438558766531018,0.019130795387606772,0.007976836604849618,0.01619148008589124,0.010729307268520972,0.0021157040000296533,0.025402093951709136,2.6889789768107177e-06,6.414377924883834e-06,6.400118793304316e-06,4.86319399634224e-06,0.0001929971019992776,0.0004989367922823449,1.0112833877084104e-05,4.2166790149115295e-06,8.559066417008883e-06,5.671677513891241e-06,1.1183938070469737e-06,13.319209987659665,0.025597144097911344,0.0005010480658998227,309.1473760575555,82.3795680252517,8.569340644799023,77.79590611684037,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.82244153385268,3.87,13.349446210063583,-0.015209313287311232
228.8813793103,10.6602551163,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.02559807846175967,0.000619469524786383,0.993491993052326,0.00042097236942217214,0.0009204376111977137,0.0009673320520150368,0.0007294292153508668,0.0034698356996881227,0.8202932474001267,0.0651934094528448,0.025067443214295545,0.053436970750231357,0.035158801388453564,0.0008501277940480942,0.025431485989283433,1.077608374270164e-05,2.3561434190593717e-05,2.4761841766055896e-05,1.8671986286851277e-05,8.882112649003132e-05,0.0005081466681524353,4.038533037295785e-05,1.5528517135569302e-05,3.310257487666967e-05,2.1779805988164152e-05,5.26628260586669e-07,13.319209987659665,0.025597144097911344,0.0005010480658998227,309.1473760575555,82.3795680252517,8.569340644799023,77.79590611684037,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.82244153385268,3.87,13.131973139030398,-0.027833939002903207
228.8813793103,12.2566932341,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025591418908060153,0.000710418411331711,0.9915554047618366,0.0007623489137692057,0.001528956588463284,0.0016874745297722883,0.0012628797283245168,0.0032029354778341425,0.7253428360890173,0.10277257075158638,0.0364750996264104,0.08148016211404074,0.053230809947809606,0.0006985214711357873,0.025375309733811302,1.950959040637237e-05,3.912816854760243e-05,4.3184867588084455e-05,3.2318884158049907e-05,8.196766354874135e-05,0.0005152969052851973,7.301152644181787e-05,2.591258232976036e-05,5.788500732410709e-05,3.781614743702314e-05,4.962425138053756e-07,13.319209987659665,0.025597144097911344,0.0005010480658998227,309.1473760575555,82.3795680252517,8.569340644799023,77.79590611684037,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.82244153385268,3.87,12.960961204185029,-0.04223449896432108
228.8813793103,13.8531313519,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025585692250486434,0.000801611836990212,0.9895211641784288,0.0011246880973033175,0.0020738694208896616,0.0023964977246174832,0.0017803026219587823,0.0031034779568019743,0.6517253327470043,0.1341305446202305,0.044041804219549716,0.10279636156996703,0.06669380323907258,0.0006121536041758283,0.02531758398201234,2.8775923535387825e-05,5.3061384770577405e-05,6.131605326105391e-05,4.5550274998171495e-05,7.940463190890374e-05,0.0005224307411963833,0.00010752063226952057,3.530443158479652e-05,8.240278023401131e-05,5.346254213033672e-05,4.907095751635648e-07,13.319209987659665,0.025597144097911344,0.0005010480658998227,309.1473760575555,82.3795680252517,8.569340644799023,77.79590611684037,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.82244153385268,3.87,12.79573883123167,-0.05423255596543797
228.8813793103,15.4495694697,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.0255805796680747,0.0008930117813713719,0.9875084264907649,0.001507899084408389,0.00256247704716969,0.00309146208540218,0.002280134163621742,0.003049601128633084,0.5930585433066065,0.16112536889713328,0.04906054096007215,0.11931275546575022,0.07689187510284046,0.0005509162675973992,0.025261037976742097,3.857293266012569e-05,6.554964825273707e-05,7.908139216646281e-05,5.832715362642485e-05,7.801056462684912e-05,0.0005296082662157436,0.00014388685270294842,4.381164107779719e-05,0.00010654769629879649,6.866535035857259e-05,4.919747175136209e-07,13.319209987659665,0.025597144097911344,0.0005010480658998227,309.1473760575555,82.3795680252517,8.569340644799023,77.79590611684037,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.82244153385268,3.87,12.634901551236554,-0.06387312320927307
228.8813793103,17.0460075874,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025576017037814428,0.0009845816800718667,0.9855406423209078,0.0019118893642801527,0.003001362758909921,0.0037700741572474425,0.002761360296859125,0.003014671101795625,0.5452406035894398,0.18494295071636138,0.05234080113123702,0.13227646436493978,0.08469532736351078,0.0005038528345110395,0.02520620425945811,4.889851495524538e-05,7.676290505854186e-05,9.642348087958447e-05,7.062459800001328e-05,7.71032794629317e-05,0.0005368339095254893,0.00018209144113376353,5.1533793914100805e-05,0.00013023698351839882,8.338946770980219e-05,4.960842703118515e-07,13.319209987659665,0.025597144097911344,0.0005010480658998227,309.1473760575555,82.3795680252517,8.569340644799023,77.79590611684037,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.82244153385268,3.87,12.478099830001502,-0.07129018906601381
228.8813793103,18.6424457052,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025571984015871085,0.0010762887461077547,0.9836239848084124,0.0023364754869623578,0.0033963010392851684,0.004430457624769143,0.003223312631230926,0.002989468409339906,0.5055360749203829,0.20636744389879685,0.05440856229293852,0.14252976710076198,0.0906920458339526,0.0004661059531672129,0.025153216817148143,5.9748313806076025e-05,8.685015588968668e-05,0.00011329559156359071,8.242649908399261e-05,7.644663837959164e-05,0.0005441027881882948,0.00022211095743129847,5.8559323287792464e-05,0.0001534031843159094,9.761082829257186e-05,5.016645918876994e-07,13.319209987659665,0.025597144097911344,0.0005010480658998227,309.1473760575555,82.3795680252517,8.569340644799023,77.79590611684037,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.82244153385268,3.87,12.32516744170913,-0.07663013015119624
228.8813793103,20.238883823,0.9500000000000001,0.016686000000000003,0.006984000000000001,0.014143000000000001,0.009375000000000001,0.0028120000000000003,0.025568470848825485,0.0011681035425518513,0.981759613533996,0.0027813745287568275,0.0037523405360360244,0.0050711087376393675,0.003665609566097838,0.0029699530974738103,0.47205432916653467,0.225934627708513,0.055616759613282246,0.15066453388063114,0.09529476215518488,0.0004349874758540502,0.02510209205919815,7.111549355818466e-05,9.594160961050328e-05,0.00012966049592955637,9.37240313339484e-05,7.593715919513807e-05,0.0005514083341763669,0.0002639150390114477,6.496613392952973e-05,0.00017599177576288865,0.00011131414926010755,5.081104115108039e-07,13.319209987659665,0.025597144097911344,0.0005010480658998227,309.1473760575555,82.3795680252517,8.569340644799023,77.79590611684037,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,85.82244153385268,3.87,12.175984764700626,-0.08003434783343621
