temperature,pressure,z_carbon dioxide,z_argon,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,13.210513579374727,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.15438253569445748,15.082942025387585,2.4262570974070172,1209.2794878545665,27.449355965248266,0.9735710742172028,0.0025517849606255106,0.0045184797204601695,0.015641205395593338,0.0037174557061181164,0.20753043397762486,0.052150338791351246,0.08142561963778294,0.6587061092286955,0.00018749836454530247,16.961765094283823,0.7100355027230066,1.000000000471131,3.8297104199563243,3.351152337072029,5.306918120318652,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.64091333581447,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.1594123330117386,15.082942025387585,2.4262570974070172,1208.782816612658,28.299778423193022,0.9727452977673211,0.0026083211575758324,0.004606854691287552,0.01632594887702441,0.003713577506791124,0.20210604708268892,0.05164284624210933,0.08044000501846724,0.6656281868432113,0.00018291481352319708,16.85393328567517,0.7139817280453642,1.0000000010464085,3.8026859259259687,3.329195440693539,5.257607848360588,1.0000000004040972,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.071313092254217,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.16444213032901972,15.082942025387585,2.4262570974070172,1208.2857115451563,29.15227206595067,0.971922526570251,0.0026627603011585097,0.004691515757783225,0.01701343663217516,0.0037097607386320317,0.19702199994313646,0.051127009063966646,0.07945346661916446,0.6722188986969776,0.00017862567675481754,16.746856288219504,0.7179194041783987,1.0000000010942112,3.776039469015699,3.307589353393101,5.208940907025014,1.0000000004627254,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.501712848693963,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.16947192764630084,15.082942025387585,2.4262570974070172,1207.7881888536026,30.006881510537042,0.9711025995798366,0.002715203341413508,0.0047726698612841865,0.017703527934500914,0.0037059992829648674,0.19224806619321466,0.050605421925011405,0.07846941616306928,0.6785024910345355,0.000174604684168994,16.640524889367732,0.7218521329448763,1.0000000011394974,3.7498963819381204,3.2862842980179177,5.160911008488134,1.0000000005238117,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.932112605133709,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.174501724963582,15.082942025387585,2.4262570974070172,1207.290264000864,30.863649808500913,0.9702853657081101,0.00276574573102123,0.004850510199485604,0.018396090538413238,0.0037022878229698458,0.18775750322975043,0.05008028226732691,0.07749065715790078,0.6845007287240643,0.00017082862095754852,16.534929964892463,0.7257641419388258,1.0000000011376389,3.724133505655962,3.2652762046987114,5.113511517736542,1.0000000005447403,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.47237931034482,2.9218080174636873,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6621509951848248,0.0341452380210785,15.563106594230222,2.892879225211572,1209.376107036746,7.8686075293974636,0.9893291354510754,3.5796231590073515e-05,7.092633443397344e-05,0.00011679415164549879,0.010447347831255204,0.9661945004224731,0.003323866548663101,0.005823214658703627,0.022285632137748354,0.0023727862324119642,19.18021479377682,0.6203722466571584,1.0000000003694354,4.323074016113635,3.7673892572195147,6.2378335555830375,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,3.3523482764576262,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6621509951848248,0.03917667729879194,15.563106594230222,2.892879225211572,1210.1524793930055,8.69565761812019,0.9945129027531164,0.00018843802304076415,0.00037044650838794125,0.0006333439561007868,0.0042948687593541484,0.8527006133185528,0.015198523843484005,0.026441804704576417,0.10479984484233343,0.0008592132910531188,18.99666038292059,0.6246421411111235,1.0000000004310539,4.264558663094582,3.720449338486354,6.170169089750404,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,3.7828885354515656,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6621509951848248,0.044208116576505384,15.563106594230222,2.892879225211572,1209.7216502514718,9.507824403125655,0.9937816011580912,0.0003398265989544179,0.0006633813830672334,0.0011763670837672605,0.004038823776119768,0.7603199345402589,0.024324222361575058,0.042028065714523825,0.17260533677582807,0.0007224406078141917,18.87402277383057,0.6288234230529881,1.000000000452564,4.231782556114549,3.693588118419801,6.1109353540654014,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,4.213428794445504,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6621509951848248,0.049239555854218825,15.563106594230222,2.892879225211572,1209.2561418239616,10.320125517837225,0.9928955869342352,0.0004853153543116539,0.0009410694182486267,0.001729726168496397,0.003948302124708264,0.6865689680613237,0.031226696685640674,0.053601012606845064,0.22796374651831158,0.0006395761278789429,18.753969130143545,0.6330050861431203,1.0000000004696885,4.199995884788667,3.6675893408239104,6.05313190574317,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,4.643969053439443,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6621509951848248,0.05427099513193226,15.563106594230222,2.892879225211572,1208.7809675254769,11.132915079185148,0.9919774359250133,0.0006249872834389235,0.0012041853370702766,0.0022926521581953,0.003900739296282081,0.6263916604617257,0.03652265774579226,0.062299974730403565,0.27420755033506994,0.0005781567270085192,18.635240760903866,0.6371687020429874,1.0000000004964724,4.168686256724682,3.641982041749213,5.9961566753822275,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
