T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_nitrogen,parachor_methane,parachor_oxygen,n_exp,gamma_parachor
233.85991836734695,10.931697250759278,0.95,0.02,0.03,0.0,0.0,0.0,0.02517880191251681,0.0006374860943069814,0.9989119791495074,0.00013136693753289125,0.0009566539129596027,0.0,0.0,0.0,0.9457941293695667,0.021708475136711508,0.03249739549372173,0.0,0.0,0.0,12.237476528562713,0.025180195685771123,0.0005999299859382775,309.1473760575555,82.3795680252517,10.311680535739734,77.70889941971247,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,12.172192005237754
235.97616326530613,11.801581799141962,0.95,0.02,0.03,0.0,0.0,0.0,0.024996380455174015,0.0006871247704443337,0.9988173337779437,0.0001464607314830836,0.001036205490573327,0.0,0.0,0.0,0.9458686193820423,0.021680192689443285,0.03245118792851445,0.0,0.0,0.0,11.783306435113614,0.02499806778657106,0.0006464659972966784,309.1473760575555,82.3795680252517,11.12755699932061,77.6757918757922,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,11.714140911018061
238.0924081632653,12.723723426894676,0.95,0.02,0.03,0.0,0.0,0.0,0.02481075398617671,0.0007399471308970623,0.9987138692248938,0.00016335093253604688,0.0011227798425700296,0.0,0.0,0.0,0.9458803703308133,0.02167754377420319,0.032442085894983506,0.0,0.0,0.0,11.332650693310903,0.024812785666415822,0.0006959036235567811,309.1473760575555,82.3795680252517,11.990761465477869,77.64543396123737,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,11.259374087870782
240.2086530612245,13.699360596042913,0.95,0.02,0.03,0.0,0.0,0.0,0.02462173992860486,0.0007960920081757376,0.9986022107202447,0.0001820624291338432,0.0012157268506215587,0.0,0.0,0.0,0.9458880892130872,0.021676664292928246,0.03243524649398452,0.0,0.0,0.0,10.885619199264406,0.024624172721747214,0.0007484049380703943,309.1473760575555,82.3795680252517,12.903004737624078,77.618163202456,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,10.808073077235793
242.3248979591837,14.730234408377736,0.95,0.02,0.03,0.0,0.0,0.0,0.02442914115098442,0.0008557380780261672,0.9984821944798138,0.00020272442973456403,0.0013150810904516538,0.0,0.0,0.0,0.945909256612057,0.021670418903419624,0.03242032448452331,0.0,0.0,0.0,10.442326988873356,0.024432039573356202,0.000804144071547106,309.1473760575555,82.3795680252517,13.866023001661151,77.59434507141323,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,10.36037783084211
244.44114285714286,15.818409535852837,0.95,0.02,0.03,0.0,0.0,0.0,0.02423274434543763,0.000919095129933753,0.9983531534904759,0.00022554457803150918,0.0014213019314925114,0.0,0.0,0.0,0.9459424226689362,0.021659382610280328,0.032398194720783494,0.0,0.0,0.0,10.002896814539461,0.024236182589910952,0.0008633086451322657,309.1473760575555,82.3795680252517,14.881578561746105,77.57438112902629,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,9.916410278376476
246.55738775510207,16.966004635007426,0.95,0.02,0.03,0.0,0.0,0.0,0.02403231870722944,0.0009863908414203756,0.9982143482811403,0.0002507565491458752,0.0015348951697138904,0.0,0.0,0.0,0.9459862876293087,0.021644070397639156,0.03236964197305213,0.0,0.0,0.0,9.567458383502052,0.024036382195660805,0.0009261014186520593,309.1473760575555,82.3795680252517,15.951460731943474,77.55871183388136,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,9.476299370804888
248.67363265306125,18.175196871650428,0.95,0.02,0.03,0.0,0.0,0.0,0.023827613696647067,0.0010578731522306573,0.9980649564434475,0.00027862417965318615,0.001656419376899332,0.0,0.0,0.0,0.9460397237034902,0.021624928075983478,0.032335348220526305,0.0,0.0,0.0,9.13615049370977,0.023832400922167627,0.000992742194158146,309.1473760575555,82.3795680252517,17.077486895330026,77.54782579478129,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,9.04018319413222
250.78987755102042,19.44822720877044,0.95,0.02,0.03,0.0,0.0,0.0,0.023618356426818494,0.0011338130101305338,0.9979040597030562,0.0003094463497333443,0.0017864939472103112,0.0,0.0,0.0,0.9461017079393841,0.02160235957953828,0.03229593248107762,0.0,0.0,0.0,8.709120835746793,0.023623981154800255,0.0010634700240954183,309.1473760575555,82.3795680252517,18.261503744025976,77.54226551503332,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,8.60820886803357
252.9061224489796,20.78740659658192,0.95,0.02,0.03,0.0,0.0,0.0,0.0234042486060154,0.0012145076278325478,0.9977306289821395,0.0003435629107976985,0.00192580810706287,0.0,0.0,0.0,0.9461713443859932,0.021576717713925532,0.0322519379000813,0.0,0.0,0.0,8.286527410900042,0.023410842513133183,0.0011385457851091462,309.1473760575555,82.3795680252517,19.505388715404496,77.54263771401068,34.052431631256816,56.55314330349872,0.0,0.0,0.0,3.87,8.180533975509524
