T,P,z_carbon dioxide,z_hydrogen,z_argon,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,y_carbon dioxide,y_hydrogen,y_argon,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_wsd_UC,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
211.5217777778,6.0135424904,0.95,0.02,0.03,0.026946875486286284,0.0003615198558490484,0.9960236205646646,0.00035886835287162025,0.0036175110824637207,0.7091051760360761,0.12280475313625992,0.168090070827664,0.026839724484756074,9.6703808208002e-06,9.74806207094106e-05,0.00025635560102237634,4.439635665139866e-05,6.0767898175273423e-05,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,17.01107701822313,17.078989561090157,-0.095032744708341,-0.16294528757536852
211.5217777778,5.492003204,0.95,0.02,0.03,0.026946840446345613,0.00033050737765390317,0.9971187157662925,0.00025253214430537806,0.0026287520894022116,0.771996014647184,0.09460152344506187,0.13340246190775407,0.026869198939819327,6.804943400170548e-06,7.083656312611906e-05,0.000255150378360305,3.126650143589164e-05,4.4090497857706504e-05,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,17.069110717475933,17.118433790863314,-0.06873218261953085,-0.11805525600691169
211.5217777778,4.9704639175,0.95,0.02,0.03,0.02694687107278939,0.00029953590014472425,0.9982376332695786,0.00015001088338751037,0.001612355847033828,0.8478152553388867,0.06204945251089102,0.09013529215022224,0.02689938080372175,4.042323934158486e-06,4.3447945133478695e-05,0.00025395110566436266,1.8586038611337063e-05,2.6998755869024518e-05,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,17.128586794404345,17.1588269401367,-0.04197254088631297,-0.07221268661866631
211.5217777778,4.4489246311,0.95,0.02,0.03,0.02694696599684779,0.0002686122058479375,0.9993801814650061,5.124103492087293e-05,0.0005685775000730701,0.9409719780525201,0.023647168325805996,0.03538085362167399,0.026930263767861094,1.3807904256560531e-06,1.5321438561041742e-05,0.00025275655866578445,6.351918046052228e-06,9.503729136100837e-06,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,17.189504663260177,17.200165644731747,-0.014740815898257154,-0.025401797369827506
211.5217777778,9.6643174953,0.95,0.02,0.03,0.026949039910588442,0.0005793696372985165,0.9890330309077536,0.001212231899712471,0.0097547371925339,0.4572343386862153,0.25718288734552724,0.2855827739682574,0.026653490622823305,3.2668485846239826e-05,0.0002628808019188975,0.0002649076929650596,0.00014900395616076334,0.0001654579881726935,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,16.64504876670815,16.82961867454619,-0.26735964136190304,-0.4519295491999422
211.5217777778,16.4443282188,0.95,0.02,0.03,0.02696178157181626,0.000985019998404694,0.9789798668983374,0.003267718418051891,0.01775241468361075,0.28503853779818145,0.40393283398217106,0.3110286282196475,0.02639504133451873,8.810351022571607e-05,0.0004786367270718167,0.00028076866004724096,0.00039788191948472165,0.00030636941887273133,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,16.135103924529183,16.481548262733313,-0.5441504510163195,-0.8905947892204491
211.5217777778,30.0043496658,0.95,0.02,0.03,0.02700991308498256,0.0017928269946213297,0.9661298198332147,0.008504997939109435,0.02536518222767582,0.17396360937370794,0.5730464693229869,0.2529899213033052,0.026095082462504988,0.0002297192551233016,0.0006851113673542682,0.0003118866549669438,0.0010273731793746946,0.0004535671602796914,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.52212291131357,16.066291084973642,-1.0033975350791415,-1.5475657087392136
211.5217777778,28.961271093,0.95,0.02,0.03,0.027005580827511578,0.0017309123048124635,0.9669209403532808,0.008073233870577888,0.02500582577614133,0.17880082663786587,0.5635816206343675,0.2576175527277667,0.026112261608524028,0.00021802236983129532,0.0006752968491562572,0.0003094885509381221,0.0009755103619221764,0.000445913391952165,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.558433521874212,16.09069870406331,-0.9708191399406605,-1.5030843221297587
211.5217777778,16.9658675052,0.95,0.02,0.03,0.026963173278305396,0.00101620182805612,0.9783403591522573,0.0034470402601601987,0.01821260058758254,0.27747985560820193,0.41280373316871055,0.30971641122308746,0.026379160628981848,9.294314383199435e-05,0.0004910695054915548,0.000281975536517803,0.0004194919082744344,0.0003147343832638825,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,16.103468894912307,16.459986286230837,-0.563694933177846,-0.9202123244963758
211.5217777778,28.4397318065,0.95,0.02,0.03,0.02700344159266848,0.0016999412892280202,0.9673248700432185,0.007858501948323817,0.024816628008457714,0.18135396698796089,0.5586773054553074,0.25996872755673184,0.02612110062934768,0.00021220659836743367,0.0006701343649533686,0.00030829109644813006,0.0009497186188981316,0.00044193157388175864,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.577043936364035,16.10321870011269,-0.9543959963040507,-1.4805707600527072
211.5217777778,27.9181925201,0.95,0.02,0.03,0.027001321376286583,0.0016689610802105414,0.9677347206911647,0.007644593006183052,0.024620686302652253,0.18400343992706936,0.5536536966313658,0.2623428634415649,0.026130116200373074,0.00020641411255086135,0.0006647910633626506,0.00030709457986313716,0.0009240264715924436,0.00043784002875496065,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.595976721292553,16.115962761110573,-0.9378805560324803,-1.4578665958505006
211.5217777778,27.3966532337,0.95,0.02,0.03,0.02699922104772501,0.001637971618038008,0.9681507652866259,0.007431552049129225,0.024417682664244832,0.1867547018234059,0.5485071264156368,0.2647381717609573,0.026139316519497746,0.0002006461165021137,0.0006592584117251491,0.00030589890112188987,0.0008984391053603988,0.0004336336115557193,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.615247064883885,16.128941508671858,-0.9212703952906285,-1.4349648390786012
211.5217777778,26.8751139473,0.95,0.02,0.03,0.02699714152057925,0.0016069728438169188,0.9685732912020234,0.007219426477574489,0.02420728232040214,0.18961363128723385,0.5432338084337454,0.2671525602790209,0.02614871021563424,0.00019490387831249542,0.0006535274266325125,0.00030470395629609887,0.0008729619779962711,0.00042930690952454906,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.634870974797545,16.142166129105505,-0.9045629395108907,-1.41185809381885
211.5217777778,26.3535746608,0.95,0.02,0.03,0.02699508375456906,0.0015759647003033964,0.9690026008640475,0.00700826620169775,0.02398913293425474,0.19258657093123774,0.5378298337222834,0.26958359534647874,0.026158306368720217,0.00018918873308914632,0.0006475886527596977,0.0003035096375401069,0.000847600832716364,0.0004248542300469255,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.654865318606289,16.155648400372755,-0.8877554524078857,-1.3885385341743515
211.5217777778,25.310496088,0.95,0.02,0.03,0.02699103758658111,0.0015139200906311352,0.9698828604408686,0.006589054416791267,0.02352808514234022,0.198902457937621,0.526613638125018,0.274483903937361,0.026178144740740285,0.00017784541542364136,0.0006350474304171854,0.00030112242714767874,0.0007972509667578191,0.00041554669672563734,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.696037323850238,16.183436128271687,-0.85382856503489,-1.3412273694563392
211.5217777778,24.7889568016,0.95,0.02,0.03,0.02698905135114322,0.001482883527738734,0.9703344965068028,0.00638111630982589,0.023284387183371315,0.20226086172669996,0.5207929432296639,0.2769461950436361,0.026188407554007802,0.00017222027576350846,0.0006284235213719094,0.0002999293001607651,0.0007722752768778422,0.0004106789507001266,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.717253389293527,16.19776834264424,-0.8367027825274214,-1.317217735878133
211.5217777778,24.2674175152,0.95,0.02,0.03,0.026987091213264015,0.001451837404897418,0.9707942899079602,0.0061743705256408115,0.023031339566398898,0.20576431469368403,0.514824630808959,0.2794110544973571,0.02619891405106199,0.00016662830055995747,0.0006215488616420636,0.00029873632866537385,0.0007474416559709504,0.00040565942026109394,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.738916777681606,16.21241177590135,-0.8194641786771761,-1.2929591768969217
211.5217777778,23.7458782287,0.95,0.02,0.03,0.026985158389715505,0.0014207816910845608,0.9712626282060075,0.005968881221391133,0.022768490572601205,0.2094223112589765,0.5087040969176596,0.28187359182336397,0.026209675860150473,0.00016107120516863828,0.0006144113243963878,0.0002975433855413659,0.0007227574670803167,0.00040048083846287827,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.761049267438077,16.22738156470601,-0.8021090318177428,-1.268441329085677
211.5217777778,23.2243389423,0.95,0.02,0.03,0.026983254153110856,0.0013897163655363076,0.9717399177875358,0.005764715718666262,0.022495366493798043,0.21324519702865274,0.5024265743980074,0.28432822857333984,0.026220705172384125,0.00015555078935720486,0.0006069981913695269,0.00029635034018273313,0.0006982304329212561,0.0003951355924323184,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.78367373548752,16.242693591742018,-0.7846333825509859,-1.243653238805484
211.5217777778,25.8320353744,0.95,0.02,0.03,0.0269930487574012,0.0015449471328709645,0.9694390124269464,0.006798123756546529,0.023762863816507024,0.19568037419136644,0.532291166300675,0.2720284595079587,0.02616811452976743,0.00018350208601930785,0.0006414321416144588,0.0003023158330660691,0.0008223617112287695,0.000420269588576126,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.675247864781722,16.169400719225703,-0.8708450252554645,-1.3649978796994446
211.5217777778,22.1812603695,0.95,0.02,0.03,0.02697953681594953,0.0013275568613097895,0.9727230732737436,0.005360641735501632,0.021916284990754778,0.22143187472274883,0.4893806017142874,0.2891875235629637,0.026243617967112536,0.00014462763106008186,0.0005912912177769106,0.00029396340460087494,0.0006496805755977156,0.00038391288111119885,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.830495804931125,16.274411741517422,-0.7493035508394374,-1.1932194874257345
211.5217777778,21.659721083,0.95,0.02,0.03,0.026977726546941076,0.0012964627142664055,0.9732298499612859,0.005160884434933328,0.021609265603780722,0.2258215645982606,0.48260167459388537,0.2915767608078541,0.026255528759576065,0.00013922892902599584,0.0005829688583390159,0.00029276923857894736,0.0006256750769535012,0.000378018398733957,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.854744935102463,16.29085352831415,-0.7314400446230227,-1.1675486378347077
211.5217777778,21.1381817966,0.95,0.02,0.03,0.02697595052799673,0.0012653590249182493,0.973747399949311,0.00496275338976104,0.02128984666092805,0.2304282136471783,0.47564476230045316,0.2939270240523686,0.026267761687798062,0.0001338749899248419,0.0005743138502738315,0.0002915744197342476,0.0006018613926319739,0.0003719232125520279,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.879589144077375,16.307708903668445,-0.7134375261034691,-1.1415572856945388
211.5217777778,20.6166425102,0.95,0.02,0.03,0.02697421031795434,0.0012342458642131526,0.9742762289368944,0.0047663327323648605,0.020957438330740798,0.23526820251370636,0.46850402493765064,0.2962277725486428,0.026280331907127218,0.00012856806156815972,0.0005653103492589602,0.00029037880593340453,0.000578249155146511,0.0003656179031332368,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.90505720982804,16.324997713618895,-0.6952905863371726,-1.1152310901280273
211.5217777778,20.0951032238,0.95,0.02,0.03,0.026972507530888413,0.0012031233320772409,0.9748168625983863,0.004571710008548773,0.020611427393064943,0.24035960986067553,0.46117332258703847,0.29846706755228597,0.02629325516767199,0.00012331048263461973,0.0005559418805818039,0.0002891822547123616,0.0005548483845360501,0.00035909269282882923,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.931179126721144,16.342740608996433,-0.6769935899511168,-1.0885550722264057
211.5217777778,19.5735639374,0.95,0.02,0.03,0.026970843833876896,0.0011719915619455897,0.9753698461827712,0.004378976124479962,0.020251177692748704,0.2457224383085414,0.4536461690353668,0.30063139265609196,0.02630654780166805,0.00011810468120562452,0.0005461913510032167,0.00028798462427830627,0.0005316694822183925,0.0003523374554488911,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.95798609533922,16.36095903291735,-0.6585404545112556,-1.0615133920893864
211.5217777778,19.0520246509,0.95,0.02,0.03,0.026969220943889222,0.0011408507257589919,0.9759357438609817,0.0041882252527573926,0.01987603088626091,0.25137887738092274,0.4459156738950185,0.30270544872405875,0.026320226703225695,0.0001129531722043904,0.0005360410684591368,0.00028678577470050634,0.0005087232201904418,0.0003453417308680437,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.985510499215943,16.37967519867068,-0.6399247695187142,-1.03408946897345
211.5217777778,18.5304853645,0.95,0.02,0.03,0.02696764062368424,0.0011097010394496177,0.9765151377851901,0.003999554691768599,0.01948530752304141,0.25735361070834645,0.4379744702663875,0.3046719190252662,0.026334309299378505,0.00010785855358238577,0.0005254727707233517,0.0002855855693091643,0.0004860207249070058,0.00033809474523344764,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,16.013785866466385,16.398912056588145,-0.6211397496156366,-1.0062659397373963
211.5217777778,18.0089460781,0.95,0.02,0.03,0.02696610467660513,0.0010785427689208595,0.9771086268237907,0.0038130646721523044,0.019078308504056993,0.26367417641639374,0.42981462441431617,0.30651119916929015,0.02634881351134424,0.00010282350108792407,0.0005144676641729667,0.0002843838763250645,0.00046357345513849585,0.0003305854374572993,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,16.04284681424021,16.418693248456332,-0.6021782207675628,-0.9780246549836846
211.5217777778,22.7027996559,0.95,0.02,0.03,0.026981379832885427,0.001358641420002069,0.9722265843451312,0.005561944590526524,0.02221147106434219,0.2172442665302962,0.49598712052049565,0.28676861294920825,0.026232014755844805,0.00015006893960645853,0.0005992961374341607,0.0002951570587660296,0.0006738686457267035,0.00038961571550933603,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,15.80681419095856,16.258364506259262,-0.7670330198857087,-1.2185833351864108
211.5217777778,17.4874067917,0.95,0.02,0.03,0.026964614940162657,0.0010473762365307757,0.9777168249361029,0.003628858104181262,0.018654316959715787,0.2703713917410888,0.42142752309885695,0.3082010851600543,0.026363757704920436,9.78507614517364e-05,0.000503006473790482,0.0002831805707473697,0.00044139317311376735,0.00032280249266963877,17.222630849098646,0.026947042539459287,0.00025211921639083193,309.1473760575555,82.3795680252517,4.170385383130461,16.072728973904358,16.439043048026473,-0.5830326096695231,-0.9493466837916387
212.5692121212,38.2749533082,0.95,0.02,0.03,0.026966070515970803,0.002274336101214949,0.9604766635516613,0.01202582141441827,0.027497515033920422,0.15155644128213494,0.6277251117522097,0.22071844696565535,0.025900281438278463,0.0003242891482736748,0.0007414999294186654,0.0003446902857796231,0.0014276578832972387,0.0005019879321380871,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.048316475653328,15.667550339023851,-1.2159161441448418,-1.8351500075153648
212.5692121212,38.7920402835,0.95,0.02,0.03,0.026968420813809034,0.0023047581079324413,0.9601463387106581,0.01225024412176412,0.027603417167577648,0.15010148120864342,0.6309610988527049,0.2189374199386516,0.025893630505187053,0.00033036973854762525,0.0007444205700743547,0.00034594760582828986,0.0014542127083707341,0.000504597793733417,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.03383224626774,15.657855099938272,-1.2305184727463203,-1.854541326416852
212.5692121212,39.3091272588,0.95,0.02,0.03,0.02697077972117572,0.0023351717795323922,0.9598186279969285,0.012474958281302672,0.027706413721768786,0.14868592562297722,0.6341307972308051,0.2171832771462176,0.02588705678798626,0.0003364593518358712,0.0007472635813535863,0.00034720717752842863,0.0014808043422257539,0.0005071602597782097,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.019486378311589,15.648254722515818,-1.245058885374771,-1.8738272295789997
212.5692121212,39.8262142341,0.95,0.02,0.03,0.026973146922872993,0.002365577134796363,0.959493437057858,0.01269994817724811,0.027806614764893944,0.1473082570787884,0.637236021612391,0.21545572130882057,0.025880557449293993,0.0003425575680977863,0.0007500319054812138,0.0003484690447122863,0.0015074309621948732,0.0005096771278892035,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.00527375998235,15.638745592667899,-1.25953809075485,-1.893009923440399
212.5692121212,42.4116491106,0.95,0.02,0.03,0.026985097282201786,0.002517479655880214,0.9579022704460697,0.013828532897974762,0.02826919665595555,0.14094025911230265,0.6518545547811359,0.2072051861065614,0.025849085954829154,0.00037316430552197674,0.000762847021850654,0.00035481423500970783,0.0016410305802543638,0.0005216348406161419,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,14.936046561996383,15.592453450435045,-1.3310480339021264,-1.9874549223407882
212.5692121212,40.8603881847,0.95,0.02,0.03,0.026977905019752793,0.0024263629592802386,0.9588502587466103,0.013150695945239188,0.027999045308150467,0.14466089308620692,0.6432600162740703,0.2120790906397228,0.025867771208631443,0.000354778226154311,0.0007553555849670383,0.0003509998326407712,0.0015607822766734076,0.0005145808499660597,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,14.97722900928158,15.619987451283071,,
212.5692121212,41.37747516,0.95,0.02,0.03,0.02698029535362963,0.002456743454093993,0.9585321036427674,0.013376425901273173,0.028091470455959493,0.14338853023726897,0.6461821307556858,0.21042933900704525,0.025861479262217792,0.00036089992159229166,0.0007579161698195479,0.0003522688330525691,0.0015875037198865396,0.0005169709011548841,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,14.963387799907446,15.610732017259705,-1.3026244582451412,-1.9499686755974004
212.5692121212,41.8945621353,0.95,0.02,0.03,0.026982692857854512,0.0024871156838920843,0.9582161324264902,0.01360237569034481,0.028181491883165016,0.1421487109397432,0.6490464633718211,0.2088048256884358,0.02585525159270523,0.00036702872538972077,0.0007604125397595616,0.0003535402884232776,0.0016142536386267456,0.0005193217568420615,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,14.949661662697041,15.601554969482741,-1.3168661978349263,-1.9687595046206265
212.5692121212,37.7578663329,0.95,0.02,0.03,0.026963729158052948,0.0022439057380972093,0.9608097014938596,0.011801706650067582,0.02738859185607285,0.1530524058930277,0.6244209606271953,0.22252663347977697,0.02590701256351013,0.00031821802171521464,0.0007384985728276029,0.000343435171812948,0.0014011417765395352,0.000499328789744726,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.06294443126449,15.6773442314797,-1.201251067877445,-1.8156508680926535
212.5692121212,40.3433012094,0.95,0.02,0.03,0.02697552211810894,0.002395974190060531,0.9591706759176977,0.012925198827588849,0.02790412525471351,0.14596703545645343,0.6402785281325258,0.21375443641102077,0.025874129783259356,0.0003486639868545787,0.0007527283479950065,0.0003497332495533128,0.0015340908278554776,0.0005121501126517408,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,14.991189518896217,15.62932426447798,-1.2739570880689204,-1.912091833650683
212.5692121212,37.2407793576,0.95,0.02,0.03,0.026961397086473285,0.0022134669947332843,0.9611455563913699,0.011577917138136854,0.02727652647049335,0.15459106341011244,0.6210467075662224,0.22436222902366523,0.025913827003767025,0.0003121568213955921,0.0007354132613106709,0.0003421822165390042,0.0013746663893856072,0.0004966183888086732,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.077721745287105,15.68724075664102,-1.186522445345183,-1.796041456699097
212.5692121212,55.8559104686,0.95,0.02,0.03,0.027049429825093747,0.003304025148191452,0.950300399960089,0.019751255651024452,0.029948344388886564,0.1177063218439046,0.7091756878665243,0.17311799028957117,0.025705083981478947,0.0005342602036898722,0.0008100856399249272,0.0003889046474733777,0.0023431343071969677,0.0005719861935211067,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,14.611219822545296,15.375369539104627,,
212.5692121212,35.6895184316,0.95,0.02,0.03,0.026954460313130556,0.002122100205244543,0.962171140422807,0.010908686480526276,0.026920173096666576,0.15948153580342458,0.6104829745844276,0.23003548961214781,0.02593480381896612,0.00029403775680772936,0.0007256187373567042,0.00033843579986116227,0.001295506045663913,0.00048815835971946785,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.123010497231764,15.717588963005328,-1.1419465026286844,-1.7365249684022483
212.5692121212,35.1724314563,0.95,0.02,0.03,0.02695216920339925,0.0020916276495351895,0.9625194092103871,0.010686389120799526,0.026794201668813238,0.161209843479232,0.6068076088672589,0.23198254765350906,0.025941985978594238,0.0002880213677571538,0.000722161857047857,0.00033719096599840184,0.0012692155726550935,0.00048522111088169427,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.138447467791178,15.727939948982597,-1.1269546224442557,-1.7164471036356748
212.5692121212,34.655344481,0.95,0.02,0.03,0.02694988938499342,0.002061146554354491,0.9628710975831558,0.010464517555261529,0.02666438486158266,0.16299084737787087,0.6030514383247193,0.23395771429740983,0.025949269571873254,0.00028201759058162,0.0007186022225385458,0.00033594802346421725,0.0012429773942015149,0.0004822211366887587,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.154066535146905,15.738416671955576,-1.1118944218992652,-1.696244558707937
212.5692121212,34.1382575057,0.95,0.02,0.03,0.026947621320719373,0.002030656879661183,0.9632263450089839,0.010243095074939932,0.026530559916076335,0.16482691654205164,0.5992121043124136,0.2359609791455348,0.025956658791442686,0.0002760270472316069,0.0007149354820450815,0.00033470691202945683,0.001216794181998257,0.00047915578563346913,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.16987528955006,15.749024482307505,-1.0967647920446986,-1.6759139848021434
212.5692121212,33.6211705304,0.95,0.02,0.03,0.026945365496654005,0.0020001585826725466,0.9635852981119866,0.010022146174411752,0.02639255571360164,0.16672056498979976,0.5952871701965367,0.2379922648136636,0.025964158044829787,0.00027005039173041734,0.0007111570600938002,0.00033346756897236407,0.0011906687426234558,0.00047602227107672676,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.185881716111767,15.759769006300141,-1.0815645637462055,-1.6554518539345793
212.5692121212,33.1040835551,0.95,0.02,0.03,0.02694312242340461,0.001969651617892748,0.9639481110728128,0.009801696619583874,0.026250192307603372,0.16867446301346495,0.591274119015771,0.24005141797076407,0.02597177196644442,0.00026408831197851946,0.0007072621449816716,0.0003322299289716617,0.0011646040251375226,0.00047281766378356376,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.202094217390608,15.770656161638874,-1.0662925045354594,-1.6348544487837255
212.5692121212,32.5869965798,0.95,0.02,0.03,0.02694089263742848,0.0019391359371657947,0.9643149460493049,0.009581773519179599,0.026103280431515472,0.17069144955282128,0.5871703511165368,0.24213819933064182,0.02597950543018196,0.0002581415316563728,0.0007032456755901461,0.00033099392399479807,0.0011386031290883344,0.0004695388840826621,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.218521637193245,15.781692173850358,-1.0509473135254996,-1.6141178501826126
212.5692121212,32.0699096045,0.95,0.02,0.03,0.026938676702413157,0.0019086114897514108,0.9646859736183675,0.009362405399756149,0.02595162098187636,0.17277454576642604,0.5829731817566892,0.24425227247688475,0.02598736356265787,0.00025221081222095813,0.0006991023275343291,0.0003297594831863817,0.0011126693129177546,0.00046618269364727454,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.235173285637588,15.792883593500516,-1.035527661030967,-1.5932379688938951
212.5692121212,31.5528226292,0.95,0.02,0.03,0.02693647521071706,0.0018780782224373136,0.9650613732389396,0.009143622284529994,0.02579500447653045,0.1749269699361537,0.5786798386811244,0.246393191382722,0.02599535175707126,0.0002462969550034023,0.000694826498642398,0.00032852653275403695,0.0010868060027905576,0.0004627456868927194,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.252058965492573,15.80423731425868,-1.0200320079180027,-1.57221035668411
212.5692121212,42.9287360859,0.95,0.02,0.03,0.026987508387509736,0.002547835375147009,0.9575904463944072,0.014054885669749464,0.028354667935843295,0.13976205496892888,0.6546078962452295,0.2056300487858416,0.025842980203868257,0.00037930634489785403,0.0007652218387436243,0.0003560907077530778,0.0016678331549041588,0.0005239115124897725,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,14.922538644454063,15.583424730939564,-1.3451698353388952,-2.0060559218243963
212.5692121212,36.2066054069,0.95,0.02,0.03,0.02695676227345166,0.002152564258773768,0.9618261585287818,0.011131387482526808,0.027042453988691355,0.1578036899532546,0.6140798184362176,0.2281164916105278,0.025927719103847603,0.0003000661661401507,0.0007289770034639074,0.00033968258289599303,0.001321846269200087,0.0004910354066776883,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,15.107748406679542,15.707358624752413,-1.1568711156645666,-1.7564813337374368
212.5692121212,43.4458230612,0.95,0.02,0.03,0.026989925945117788,0.00257818284473274,0.9572805921360139,0.014281422682224347,0.028437985181761705,0.13861303168163364,0.6573079313167661,0.20407903700160018,0.025836932290449522,0.0003854545405841606,0.0007675391140841055,0.00035736974033798364,0.0016946600322276526,0.0005261530721671037,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,14.909134229482463,15.574466203493364,,
212.5692121212,49.6508667649,0.95,0.02,0.03,0.027019368909659718,0.0029417075929927873,0.9536948673386876,0.017010732245747825,0.02929440041556447,0.12677282162517337,0.6860175408662678,0.18720963750855893,0.025768233447872983,0.0004596192499713048,0.0007915162118154254,0.0003729285719598927,0.0020180630088925395,0.0005507160121403552,16.98178600202629,0.026869432860833275,0.00026358740844641723,309.1473760575555,82.3795680252517,4.371771442539692,14.755215033103383,15.471630957056762,-1.5238120310809027,-2.240227955034282
