temperature,pressure,z_carbon dioxide,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_nitrogen,E_methane,E_oxygen,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
226.95227586206897,9.366360041635946,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.11240081653229266,11.511468830787239,8.045354545663885,1130.967376565745,23.212483186812516,0.9954029752579617,0.0013100290256878979,0.0006424654886540679,0.0011476582229213552,0.0013962228234687363,0.00010064918130602514,0.8620092856660317,0.040021558035251086,0.04028139811563746,0.012908028040951168,0.03928823241157438,0.005491497730554225,13.470076330264442,0.7564068666436378,1.0,2.646901834765412,3.3661002797022737,2.0661456602267725,2.4313925140137123,3.6266454023341237,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,9.479137491682803,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.11375420006819636,11.511468830787239,8.045354545663885,1130.8120720312338,23.429749079238086,0.9950822762786882,0.0014091502247822552,0.0007077542910261172,0.0011929377023339183,0.0014974723360741454,0.00011040916709535094,0.8527368831294458,0.0425489834934516,0.0438472589082192,0.013266215278839808,0.04164799696762956,0.0059526622224141,13.449630672258738,0.7572484623888195,1.0,2.6436823514563876,3.3609102169958174,2.0634902422484918,2.428613051975463,3.620926099651092,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,9.591914941729659,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.11510758360410007,11.511468830787239,8.045354545663885,1130.660074410122,23.646965003389493,0.9947665490361812,0.0015067162880472835,0.0007751659824301746,0.0012346130035262117,0.0015965551318292462,0.00012040055798582017,0.843682158420636,0.044972033105050276,0.04745930336007827,0.013576937949582318,0.04389419818285792,0.00641536898179511,13.429323184038205,0.7580947051659279,1.0,2.640493703912687,3.355756320968786,2.0608607650876962,2.4258604208626795,3.6152464619142877,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,9.704692391776517,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.1164609671400038,11.511468830787239,8.045354545663885,1130.5110362394478,23.864084586708227,0.994455570585632,0.0016026384393189488,0.0008447121638279508,0.0012730469859398284,0.0016934138049683606,0.00013061802031283108,0.8348375582877333,0.047291663753722374,0.051116615792491035,0.013845717856621186,0.0460291604173736,0.006879283892058491,13.409146020517761,0.7589436577892301,1.0,2.637334084759003,3.3506363938700576,2.0582557623323767,2.423133036151653,3.6096040861625047,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,9.817469841823373,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.11781435067590751,11.511468830787239,8.045354545663885,1130.3646528203485,24.081067251783832,0.9941491432205286,0.001696838544124163,0.0009164020929153899,0.001308557721983694,0.0017880026572218539,0.00014105576322629028,0.8261958879267483,0.049509097846326205,0.054818181653263263,0.014077352298174414,0.048055416026306044,0.0073440642491816545,13.389092273252812,0.7597864862425638,1.0,2.6342019053289056,3.3455484893591376,2.0556739437247717,2.4204295043369126,3.6039968466059085,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,9.930247291870229,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.11916773421181122,11.511468830787239,8.045354545663885,1130.2206561102726,24.29787760315349,0.993847089997958,0.0017892484754179307,0.0009902423668962995,0.0013414249646378728,0.0018802866776729472,0.00015170751741685847,0.8177502873176029,0.05162579050953361,0.05856287463022544,0.014276022354085531,0.04997566700245188,0.0078093581861005765,13.369155824226016,0.7606234787883054,1.0,2.631095759938677,3.3404908742988253,2.0531141663094745,2.4177485925472535,3.598422851357774,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,10.043024741917087,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.12052111774771496,11.511468830787239,8.045354545663885,1130.0788095910555,24.514484909719666,0.9935492509980145,0.0018798095718993123,0.0010662366654310927,0.0013718955810722838,0.00197024065781635,0.00016256652576644275,0.8094942097604872,0.053643401526864636,0.06234944808067184,0.014445383268435296,0.05179275263115184,0.008274804732389117,13.34933122037492,0.76145489373787,1.0,2.6280143971787995,3.3354619985950626,2.0505754113076864,2.4150892035453833,3.592880409086948,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,10.155802191963943,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.12187450128361867,11.511468830787239,8.045354545663885,1129.9389039470648,24.730862662921897,0.9932554802038509,0.0019684721619879554,0.0011443855518426672,0.001400188126922901,0.0020578484103270385,0.0001736255450685845,0.8014214023399872,0.055563770910899625,0.06617653034236226,0.014588640090458927,0.05350962189742925,0.008740034418862976,13.329613572282058,0.7622809637687176,1.0,2.624956696072555,3.3304604701767815,2.04805676492635,2.4124503548405736,3.587368001551354,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,10.268579642010799,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.12322788481952238,11.511468830787239,8.045354545663885,1129.800753416526,24.94698819605933,0.9929656429081799,0.0020551951314748762,0.0012246863303680673,0.0014264967059733843,0.0021431020661131614,0.0001848768578905091,0.7935258881039101,0.05738889723626314,0.07004262351232596,0.014708611159151855,0.05512930964752984,0.009204670340819012,13.309998464164947,0.7631018995374766,1.0,2.6219216461565007,3.3254850338292687,2.0455574023301817,2.4098311612178116,3.5818842603640677,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,10.381357092057655,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.12458126835542609,11.511468830787239,8.045354545663885,1129.6641927017322,25.16284235140016,0.992679613565745,0.0021399455179312364,0.0013071329574318184,0.0014509942351140824,0.00222600143012529,0.00019631229365262565,0.7858019497276413,0.059120918068419,0.07394610532159018,0.014807781544918859,0.05665491573678111,0.009668329600649629,13.290481884114602,0.7639363512713494,1.0,2.618908330740556,3.320534553290941,2.043076574172191,2.407230820055043,3.5764279473734706,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,10.494134542104513,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.12593465189132982,11.511468830787239,8.045354545663885,1129.5290743453556,25.37840918541088,0.9923972740265988,0.0022226981181677225,0.0013917160038312251,0.0014738352133699761,0.002306553380195108,0.00020792325783711805,0.7782441145383235,0.06076209196964822,0.07788523370942091,0.014888348174296328,0.05808958655839121,0.010130625049919812,13.271060160790332,0.7647669062515071,1.0,2.61591591291322,3.3156079959855824,2.0406135953371174,2.404648599047001,3.5709979378993717,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,10.60691199215137,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.12728803542723352,11.511468830787239,8.045354545663885,1129.3952664947503,25.593675703769584,0.9921185120925031,0.0023034350994041793,0.0014784226650443458,0.0014951580768511113,0.002384771297911351,0.0002197007682859785,0.7708471407164244,0.06231478171824134,0.08185815374526313,0.014952258051297039,0.059436498509592525,0.010591167259181676,13.25172991385656,0.7655926182991323,1.0,2.6129436238044796,3.3107044200576863,2.0381678355014428,2.402083825901957,3.5655932065234954,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,10.719689442198225,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.12864141896313724,11.511468830787239,8.045354545663885,1129.2626509909592,25.808631619992966,0.9918432203493073,0.0023821456071966133,0.0015672368158169356,0.0015150872071065132,0.0024606745231542907,0.0002316354974184277,0.7636060045723966,0.06378143847347371,0.08586290652224421,0.015001240732831028,0.06069884305496271,0.011049566644091829,13.232488010790503,0.7664136418544942,1.0,2.6099907527758552,3.3058229632787492,2.0357387112454783,2.399535879730041,3.560212814916283,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,10.832466892245083,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.12999480249904097,11.511468830787239,8.045354545663885,1129.131121729471,26.023269132808544,0.9915712952338617,0.0024588253661103465,0.0016581391050534894,0.001533734648822597,0.002534287826939746,0.000243717819212091,0.7565158887804991,0.06516458671543945,0.0898974396672018,0.015036836009039087,0.061879813145245766,0.011505435682574894,13.213331530534095,0.7672301202151012,1.0,2.6070566392432646,3.3009628335668313,2.0333256794811896,2.397004183853363,3.554855901432127,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,10.94524434229194,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.13134818603494466,11.511468830787239,8.045354545663885,1129.0005832491524,26.237582718252167,0.9913026362997854,0.002533476271248546,0.0017511070866188573,0.001551201583219987,0.002605640899347517,0.000255937859779552,0.749572171469887,0.06646680985770688,0.09395961911878109,0.015060417570837115,0.06298259082029702,0.011958391162491014,13.194257735976823,0.768042186914608,1.0,2.604140665840442,3.2961233008893758,2.030928231956766,2.3944881997922836,3.5495216722474123,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,11.058021792338796,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.1327015695708484,11.511468830787239,8.045354545663885,1128.8709495136175,26.451568934270025,0.9910371456518837,0.002606105970294693,0.0018461153810670956,0.0015675795955891727,0.0026747678508147396,0.0002682855503505185,0.7427704161079717,0.06769073647985395,0.09804724182386874,0.015073213309792506,0.06401033587512228,0.012408056403390795,13.175264047322901,0.7688540529039543,1.0,2.601242252780291,3.291303690283638,2.028545890729242,2.391987422290292,3.5442093936866157,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,11.170799242385652,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.13405495310675208,11.511468830787239,8.045354545663885,1128.742142854472,26.66522623573664,0.9907747275209966,0.0026767274376657776,0.0019431358637699435,0.0015829517690675817,0.0027417067269029306,0.00028075068159716214,0.7361063620683186,0.06883902717653527,0.10215804904895845,0.015076322783996218,0.06496617551665872,0.012854063405532828,13.156348023435086,0.7696766791500451,1.0,2.598360853153877,3.2865033758896014,2.026178204389004,2.3895013751606164,3.538918385691314,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,11.28357669243251,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.13540833664265584,11.511468830787239,8.045354545663885,1128.6140930523106,26.878554798480618,0.9905152879569158,0.002745358542723064,0.0020421378739749075,0.001597393631266629,0.002806499036928569,0.0002933229581909022,0.7295759158513827,0.06991436203382094,0.106289739985239,0.01507073229193867,0.06585319495591298,0.013296054881705838,13.137507344775791,0.7704950278365132,1.0,2.5954959490781815,3.281721775816905,2.023824744969812,2.38702960786588,3.533648016184682,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,11.396354142479366,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.7358784600436722,0.13676172017855953,11.511468830787239,8.045354545663885,1128.4867365344828,27.09155635195321,0.990258734618004,0.0028120216152596996,0.002143088439993343,0.0016109739760905245,0.0028691892980042787,0.0003059920526481997,0.7231751428864597,0.07091942876869968,0.11043998537981108,0.015057327921933714,0.06667442890538118,0.013733686137714703,13.118739796799574,0.7713092077503994,1.0,2.5926470485564415,3.2769583476959374,2.0214851054355614,2.384571692714669,3.5283976961462176,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
230.3213103448276,9.241689161257595,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.11090470612333607,12.62196828444286,9.150187288373857,1120.8494465270176,23.60526484202973,0.999292940734912,0.000177488021926327,6.996711800457472e-05,0.0002533756293233154,0.0001948933082672305,1.1335187566506811e-05,0.9809903829667134,0.005496178616467562,0.004359628892559599,0.0029528366975045896,0.005583688116487634,0.0006172847102672248,12.966842766711482,0.7688457529293423,1.0,2.53110950620158,3.2129346404192676,1.9733426165399626,2.3373456736875267,3.4540241846949282,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,9.353898107476244,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.11225126734040855,12.62196828444286,9.150187288373857,1120.617943828655,23.816227687950096,0.9988983635249258,0.00028175781314698117,0.0001132478061798988,0.0003798750749304726,0.00030846064029872337,1.8295140518156583e-05,0.9703110588427956,0.008622568594395263,0.006971453948762754,0.004376809814219146,0.008733754966233166,0.00098435383359412,12.945470293865892,0.7697436100245163,1.0,2.5278123582581102,3.207797607212729,1.9706496756357184,2.334478650194199,3.4483822705446396,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,9.466107053694893,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.11359782855748102,12.62196828444286,9.150187288373857,1120.3984756491548,24.02828845105273,0.998514242023747,0.00038646588169376727,0.00015844952055758872,0.0004934987573216802,0.000421821618468776,2.552219821130756e-05,0.9598878490029628,0.011689759329304394,0.009638071761809228,0.005622221336311844,0.011805161445309619,0.001356937124302067,12.924412160255825,0.7706298383634455,1.0,2.524582466408266,3.202737252158699,1.9680112969372843,2.331670717867789,3.4428241852149744,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,9.578315999913544,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.11494438977455351,12.62196828444286,9.150187288373857,1120.1895315556376,24.241264272964255,0.9981395666096592,0.0004913308249941231,0.0002055711474700346,0.0005958486806687377,0.0005346715648494241,3.301117235837353e-05,0.9497110460085999,0.014691455088676914,0.012357545878356292,0.006713108939974423,0.01479226617079263,0.0017345779135997759,12.90363522411797,0.7715036327244278,1.0,2.521412670827507,3.1977458214715497,1.965421762679601,2.328915575710183,3.437341433867899,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,9.690524946132193,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.11629095099162598,12.62196828444286,9.150187288373857,1119.9898070469283,24.45499553944692,0.997773470404647,0.0005961020724627174,0.00025461630779752026,0.0006883077405870892,0.0006467459826795186,4.075749182609951e-05,0.939771526532836,0.017622540538748885,0.015128298590165656,0.007669998939837239,0.017690764471818846,0.002116870926593501,12.883111189485794,0.772379887964557,1.0,2.518296825796627,3.192816607326344,1.9628761652178366,2.3262078071683576,3.4319266753184428,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,9.802733892350842,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.11763751220869846,12.62196828444286,9.150187288373857,1119.7981769451292,24.669342962432964,0.9974152105586201,0.0007005562340934656,0.00030559253149580156,0.0007720680637677594,0.0007578155540088125,4.8757058014000234e-05,0.9300606993358043,0.020478910389837506,0.017949043732562238,0.008510413280859932,0.020497481069858967,0.002503452191077071,12.862815700500349,0.7732518929444709,1.0,2.515229653578985,3.187943802127393,1.9603702896080528,2.3235427619598985,3.426573554578467,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,9.914942838569491,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.11898407342577093,12.62196828444286,9.150187288373857,1119.6136707735477,24.884184881716152,0.9970641508335146,0.0008044937781880169,0.0003585104350461092,0.0008481572305229298,0.0008676816187236622,5.700610400480057e-05,0.9205704570211666,0.023257319855568632,0.020818724217217307,0.009249319755725864,0.023210189333301857,0.002893989817019653,12.842727838709967,0.7741142644626456,1.0,2.5122066235926184,3.183122376058663,1.9579005170409491,2.320916447605269,3.4212765697826373,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,10.027151784788142,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.12033063464284342,12.62196828444286,9.150187288373857,1119.4354507255082,25.09941486814726,0.9967197459489782,0.0009077361089029529,0.0004133829316053291,0.0009174617450951055,0.0009761722028186459,6.550106259985116e-05,0.9112931333650653,0.025955255969146482,0.023736455370886946,0.009899523006898165,0.025827456487378643,0.0032881758006246316,12.822829621166871,0.7749677986856284,1.0,2.509223842771741,3.178347966229734,1.9554637372118635,2.3183254329535097,3.416030950438997,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,10.139360731006791,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.12167719585991589,12.62196828444286,9.150187288373857,1119.2627923676216,25.314939638791415,0.9963815278076789,0.0010101230580594944,0.00047022449179106603,0.0009807475977810193,0.0010831385983943544,7.423844629525037e-05,0.9022214655253282,0.028570828658566496,0.026701474691087534,0.010471999235567403,0.02834851295827314,0.003685718931177296,12.803105562853709,0.775813184789451,1.0,2.5062779598855434,3.173616779828331,1.9530572718903612,2.315766763989008,3.410832551086952,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,10.25156967722544,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.12302375707698836,12.62196828444286,9.150187288373857,1119.0950679795872,25.530677269465208,0.9960490935483782,0.0011115107688759343,0.0005290504625492856,0.0010386780228942207,0.0011884524568738168,8.321474042847868e-05,0.8933485606863332,0.03110267950855321,0.029713097964423837,0.010976179974859444,0.03077314308618057,0.004086338779649669,12.783542296460599,0.7766510210885024,1.0,2.503366083074845,3.16892551055514,1.9506788090775364,2.3132378913397975,3.4056777594999095,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,10.36377862344409,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.12437031829406084,12.62196828444286,9.150187288373857,1118.9317323053704,25.74655567820654,0.9957220952798049,0.0012117699330985252,0.0005898764468577015,0.0010918286902918824,0.001292003340069073,9.242630987791655e-05,0.8846678665438509,0.03354990586548543,0.032770681438524345,0.011420191198273857,0.03310159424496569,0.0044897607088998336,12.764128250368554,0.7774826346521309,1.0,2.500485709514728,3.1642712672544455,1.9483263468684482,2.310736608367605,3.400563418362572,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,10.47598756966274,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.12571687951113333,12.62196828444286,9.150187288373857,1118.772310442721,25.962511346582698,0.9954002313153153,0.0013107843347049874,0.0006527177434611364,0.0011407006210620407,0.0013936966663893851,0.00010186931906718063,0.8761731451818421,0.03591199791345114,0.03587358957318136,0.011811054040455548,0.03533450147040873,0.004895711820661132,12.744853372770494,0.7783257204937855,1.0,2.4976346656723134,3.159651513215915,1.9459981457855593,2.308260998618682,3.3954867586464226,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,10.588196515881389,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.1270634407282058,12.62196828444286,9.150187288373857,1118.6163875888647,26.1784882458921,0.9950832387185751,0.0014084496533737548,0.0007175888449983372,0.0011857311268094776,0.001493451991404621,0.00011153966483897819,0.8678584498663032,0.038188786542553886,0.03902116788817119,0.012154852968055622,0.03747282498253327,0.005303917752382843,12.725708898322312,0.77916237110704,1.0,2.4948110567506747,3.155064014725858,1.9436926884518995,2.3058093913556292,3.39044534314061,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,10.700405462100038,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.12841000194527827,12.62196828444286,9.150187288373857,1118.4636003757398,26.394436936638268,0.9947708869807402,0.00150467248317053,0.0007845029923600367,0.0012273030557385647,0.001591201566355443,0.00012143292163516291,0.8597181043603946,0.04038040006708646,0.04221272043624899,0.012456876591178343,0.03951779830707355,0.005714100238018146,12.70668715157001,0.7799929497834782,1.0,2.492013224019019,3.150506797561699,1.9414086455635413,2.3033803240017505,3.3854370187268232,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,10.812614408318687,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.12975656316235074,12.62196828444286,9.150187288373857,1118.3136295540305,26.61031381340222,0.9944629726664509,0.0015993695261236457,0.0008534717832424083,0.001265752601263083,0.001686889124524476,0.00013154429839539388,0.851746684411697,0.04248722811705736,0.04544749147291018,0.012721735607610078,0.0414708850382689,0.006125975352456591,12.687781380785456,0.7808177782655562,1.0,2.4892397088054365,3.1459781102046334,1.9391448471807928,2.3009725104558068,3.380459876032621,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,10.924823354537338,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.13110312437942323,12.62196828444286,9.150187288373857,1118.1661938150805,26.82608047009179,0.9941593148863483,0.001692466924924124,0.0009245048329754769,0.0013013758973316827,0.0017804688518562972,0.00014186860656403242,0.8439390011271456,0.04450989127871312,0.04872465093438303,0.012953461698333588,0.04333374259680693,0.006539252364617658,12.66898561666133,0.7816371427849057,1.0,2.4864892221158437,3.1414763926897713,1.9369002585102495,2.2985848143673735,3.375512215247127,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,11.037032300755987,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.1324496855964957,12.62196828444286,9.150187288373857,1118.0210445689531,27.041703163883742,0.9938597514731218,0.0017838997039396438,0.000997609486041702,0.0013344345934624897,0.001871904504827879,0.00015240023860655128,0.8362900859829774,0.04644921529833077,0.05204328338201089,0.013155590583262707,0.04510819162292509,0.006953633130493229,12.650294554696291,0.7824512991603435,1.0,2.483760619034092,3.1370002502830934,1.9346739595021034,2.2962162265859827,3.370592517278506,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,11.149241246974636,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.1337962468135682,12.62196828444286,9.150187288373857,1117.877961524033,27.25715236056228,0.9935641357559752,0.0018736112924257848,0.0010727905769724274,0.0013651605735394616,0.001961168644647053,0.00016313315643996484,0.8287951772463484,0.04830620887471049,0.055402380110232075,0.0133312319128904,0.04679618989308907,0.007368811962729478,12.631703453884207,0.7832636255649682,1.0,2.481052877105596,3.132548431134258,1.9324651276260454,2.293865846137038,3.365699419248897,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,11.261450193193285,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.13514280803064066,12.62196828444286,9.150187288373857,1117.7367489384294,27.472402345035345,0.9932723338457086,0.0019615531077030353,0.0011500502390869893,0.0013937599565238881,0.002048241961860854,0.00017406088911654793,0.8214497076477314,0.050082044240335945,0.05880083412866856,0.013483128215169398,0.048399809852573285,0.007784475915521403,12.613208052788682,0.7840862106283766,1.0,2.4783650781054134,3.128119807322475,1.9302730233463579,2.291532864150469,3.3608316937338243,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,11.373659139411934,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.13648936924771313,12.62196828444286,9.150187288373857,1117.5972324338131,27.68743088491475,0.9929842223552248,0.002047684180300417,0.0012293877597581758,0.001420416495042132,0.0021331126705705318,0.00018517653910402686,0.8142492931389905,0.051778039896354044,0.06223743775967273,0.013613704734616826,0.049921219042211,0.008200305428154966,12.594804498071724,0.7849039952033806,1.0,2.475697531589975,3.1237133587174846,1.9280969778576267,2.2892165502861865,3.3559882310844267,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,11.485868085630585,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.13783593046478562,12.62196828444286,9.150187288373857,1117.4592562807359,27.902218936710373,0.9926996864926403,0.0021319708063216865,0.0013107994805487133,0.0014452944686830429,0.0022157759553714054,0.00019647279643497672,0.8071897226128353,0.05339564499583803,0.06571088259594597,0.013725111680832444,0.05136266284269374,0.00861597527185464,12.57648928327362,0.7857171561884613,1.0,2.473053302720913,3.1193281591784556,1.9259363827374814,2.2869162412655757,3.351168024284865,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,11.598077031849234,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.1391824916818581,12.62196828444286,9.150187288373857,1117.3226810795513,28.116750385540424,0.9924186184739666,0.002214386215361814,0.0013942787402509333,0.0014685411527830179,0.0022962334576963773,0.00020794195994129676,0.8002669484799363,0.05493642498328747,0.06921976156688153,0.013819260139519299,0.05272644908403406,0.009031155746341401,12.558259197455294,0.7865258554951126,1.0,2.4704267010131384,3.114963364617047,1.9237906812327517,2.2846313311471333,3.346370155789837,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,11.710285978067883,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,308.41,83.33,0.746802342157607,0.14052905289893056,12.62196828444286,9.150187288373857,1117.187381773291,28.331011812252523,0.9921409162090259,0.0022949102454278996,0.0014798158589154709,0.0014902889301459128,0.0023744927916925763,0.00021957596479214132,0.7934770779837055,0.05640204820102963,0.07276257288054738,0.013897852681794023,0.05401493417669593,0.009445514076227469,12.540111279398255,0.7873302418657119,1.0,2.4678170933637817,3.11061820130088,1.9216593609782644,2.282361262821423,3.341593783789318,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
