T,P,z_carbon dioxide,z_argon,z_methane,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_argon,x_methane,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_methane,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_methane,rhoL4_carbon monoxide,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_methane,rhoV4_carbon monoxide,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_argon,parachor_methane,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
227.5034482759,12.0968190183,0.97,0.004185,0.002565,0.011144,0.012106,0.02568677627797753,0.0007096914714867214,0.9776749049398394,0.002586159685677851,0.0021121870822124918,0.005258416029875729,0.012368332262394352,0.6915109711327224,0.062199983890958155,0.018995617802002027,0.2247063277427831,0.002587099431534326,0.025113316555782604,6.643010526513165e-05,5.425527703802641e-05,0.00013507175613594865,0.0003177025837558154,0.0004907594386523935,4.414279809402446e-05,1.3481027949702179e-05,0.00015947216438815323,1.8360424024480562e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,13.153659360770853,-0.14170036033497801
227.5034482759,12.3633242467,0.97,0.004185,0.002565,0.011144,0.012106,0.025683501907239996,0.0007255864228797897,0.9771346427644594,0.002720306710292134,0.0021617044113323852,0.005643177085893053,0.012340169028022997,0.6784412570662082,0.06404001284774438,0.01904576277181092,0.23593633605467487,0.002536631259561565,0.025096239461071264,6.986700258206579e-05,5.5520139371344425e-05,0.00014493654944842726,0.00031693875476689255,0.0004922677648487378,4.6466563843370626e-05,1.3819346880615357e-05,0.0001711922021052755,1.8405452017903315e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,13.11453223793698,-0.1485863724702181
227.5034482759,12.629829475,0.97,0.004185,0.002565,0.011144,0.012106,0.025680249747423098,0.0007415043572512943,0.9765966747791667,0.00285031365483531,0.002207166027832764,0.0060312099018561,0.01231463563630904,0.6659212033908083,0.06570839341786705,0.019059632111641505,0.24682199117047846,0.0024887799092046603,0.025079246510831932,7.319676651466108e-05,5.6680574828773176e-05,0.0001548829765587958,0.0003162429186889327,0.0004937834739003098,4.872306002733069e-05,1.4132800258388864e-05,0.00018301958191835026,1.8454411469147364e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,13.075540354220337,-0.15535218443230114
227.5034482759,12.8963347034,0.97,0.004185,0.002565,0.011144,0.012106,0.025677016010561354,0.0007574453843506721,0.9760610317120046,0.0029763050960431342,0.002249023440908452,0.006422353040766647,0.01229128671027717,0.6539174225435547,0.06721839410755215,0.019043165757763915,0.2573777126133049,0.002443304977824652,0.025062334738554178,7.64226336034149e-05,5.7748210900334106e-05,0.0001649068618532426,0.0003156035656501869,0.0004953067334521036,5.091426236022979e-05,1.4424158006643046e-05,0.00019494956045368154,1.8506700780143039e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,13.036671561553801,-0.162001314938653
227.5034482759,13.1628399317,0.97,0.004185,0.002565,0.011144,0.012106,0.025673797550179435,0.0007734096011936709,0.9755276978180047,0.00309840746888261,0.002287665464803855,0.006816457323177754,0.01226977192513102,0.642399145841399,0.06858226863450384,0.019001323693745267,0.2676172595759896,0.002400002254362311,0.025045500618372074,7.954788608405601e-05,5.873306000591131e-05,0.0001750043453247037,0.00031501164039268915,0.0004968376671923513,5.304218503356882e-05,1.4695806180131376e-05,0.0002069777580012092,1.8561847864102661e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,12.997915730802497,-0.16853691178894614
227.5034482759,13.4293451601,0.97,0.004185,0.002565,0.011144,0.012106,0.025670591732749628,0.000789397094906824,0.9749966275786042,0.0032167476407561177,0.002323428486016438,0.007213384336658063,0.01224981195796531,0.6313379794770632,0.06981132399536237,0.018938262913725912,0.27755373766917646,0.002358695944672007,0.025028740367378084,8.257581539313587e-05,5.964378408476855e-05,0.00018517184431776014,0.00031445992157588186,0.0004983763669035377,5.510885635353811e-05,1.4949809726676879e-05,0.0002191001141965786,1.861947726492589e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,12.95926432999995,-0.1749617991317418
227.5034482759,13.6958503884,0.97,0.004185,0.002565,0.011144,0.012106,0.025667396339468553,0.0008054079449075952,0.9744677567674578,0.0033314518140418973,0.002356604821389085,0.007613005215646593,0.012231181381464715,0.6207076850253365,0.07091598768207572,0.018857479236282403,0.2871996150625179,0.002319232993787721,0.025012050132983178,8.550969409685486e-05,6.0487909966096146e-05,0.00019540602220444238,0.00031394258021798336,0.0004999229009846071,5.7116299900112936e-05,1.5187963597831858e-05,0.00023131285174575496,1.8679286792884578e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,12.920710108209988,-0.18127852362501962
227.5034482759,13.9623556168,0.97,0.004185,0.002565,0.011144,0.012106,0.025664209490055802,0.0008214422245954731,0.9739410098535213,0.003442644685132458,0.0023874495588906797,0.008015199630907261,0.01221369627154842,0.6104839823738698,0.07190587266574913,0.01876192157286873,0.2965667445380178,0.0022814788494943724,0.02499542610783727,8.83527543990666e-05,6.127200562631172e-05,0.00020570376243222188,0.0003134548597609321,0.0005014773205610952,5.906652000403179e-05,1.5411834594503088e-05,0.0002436124463743467,1.8741030614961779e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,12.882246854414875,-0.18748938836709428
227.5034482759,14.2288608451,0.97,0.004185,0.002565,0.011144,0.012106,0.025661029582880315,0.0008375000026697379,0.9734163049870203,0.0035504488045765632,0.002416186186037105,0.008419854941211162,0.012197205081154785,0.6006443729577351,0.07278983931221213,0.018654084486790977,0.30566638900385834,0.0022453142394036037,0.024978864598729975,9.110817180674125e-05,6.200182519764491e-05,0.00021606214672998062,0.00031299284041597103,0.0005030396639556662,6.096149061830745e-05,1.5622795807488962e-05,0.0002559956016067805,1.8804506814949188e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,12.843869210869872,-0.1935964877856744
227.5034482759,14.4953660735,0.97,0.004185,0.002565,0.011144,0.012106,0.025657855247373282,0.0008535813441653837,0.9728935573659814,0.003654984096384241,0.002443011244724717,0.00882686547408888,0.012181581818820656,0.5911679811597372,0.07357605377511553,0.01853608354583132,0.3145092488440055,0.002210632675310436,0.024962362065998403,9.377905287647829e-05,6.268242888485202e-05,0.00022647843662220943,0.0003125532629913345,0.0005046099599858647,6.280314687974766e-05,1.5822055108612547e-05,0.00026845922738071135,1.8869548104474001e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,12.805572526659292,-0.19960173462676778
227.5034482759,14.7618713019,0.97,0.004185,0.002565,0.011144,0.012106,0.025654685305829452,0.0008696863112762638,0.9723726815060962,0.0037563675035304825,0.002468098200034034,0.0092361319094381,0.012166720880901073,0.582035411925298,0.07427204265657032,0.018409716963022137,0.32310548996563687,0.002177338489472698,0.02494591514402443,9.636842619611873e-05,6.331828262575726e-05,0.00023695005757976413,0.0003121333954033811,0.0005061882304294731,6.459337880894596e-05,1.6010678837210786e-05,0.0002810004217213246,1.893601479309343e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,12.76735274141745,-0.20550688270089346
227.5034482759,15.0283765302,0.97,0.004185,0.002565,0.011144,0.012106,0.025651518742478945,0.0008858149640023857,0.9718535927612889,0.0038547127337313363,0.002491600671142478,0.009647560745582534,0.012152533088254787,0.5732286228216459,0.07488474389130065,0.01827651625264002,0.33146477176764383,0.0021453452667697147,0.024929520649661703,9.887923593618162e-05,6.39133413145844e-05,0.0002474745852845145,0.0003117309302819632,0.0005077744918898934,6.633402671440035e-05,1.6189611586421335e-05,0.0002936164548714144,1.9003789402563034e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,12.72920629204718,-0.21131354792183465
227.5034482759,15.2948817586,0.97,0.004185,0.002565,0.011144,0.012106,0.025648354678240455,0.0009019673606749418,0.9713362083270487,0.003950130085319007,0.0025136551420299096,0.010061063833273726,0.012138942612328599,0.5647308089208145,0.07542055392132359,0.01813778804089883,0.3395962745408214,0.0021145745761415842,0.024913175582989406,0.00010131433745345011,6.4471118621566e-05,0.000258049733636222,0.0003113439055398106,0.000509368757214132,6.802687796105836e-05,1.6359692807731042e-05,0.00030630475544262764,1.9072772493927585e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,12.691130037121676,-0.21702322472293112
227.5034482759,15.5613869869,0.97,0.004185,0.002565,0.011144,0.012106,0.025645192349972732,0.0009181435583689274,0.9708204478861792,0.004042726336794069,0.0025343832457810143,0.010476557964886165,0.012125884566359742,0.5565262991008503,0.07588537129378424,0.01799464871955529,0.3475087259540413,0.0020849549317687806,0.02489687712332774,0.00010367649452538455,6.499474582660234e-05,0.0002686733441751446,0.00031097064211786126,0.0005109710365823447,6.967366482782232e-05,1.6521670806971358e-05,0.00031906289821169594,1.9142879400930325e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,12.653121195126127,-0.22263730173641072
227.5034482759,15.8278922153,0.97,0.004185,0.002565,0.011144,0.012106,0.025642031093306157,0.0009343436132426123,0.9703062340049918,0.004132604687266532,0.0025538936977902433,0.01089396451022725,0.012113303099724176,0.5486004624854608,0.07628463685908819,0.01784805328081838,0.35521042644169787,0.002056420932934756,0.0248806226223848,0.00010596837788723118,6.548702160773606e-05,0.00027934337670062093,0.00031060969472576915,0.0005125813383452336,7.127606323782103e-05,1.6676214591746507e-05,0.00033188859330298516,1.9214037648260037e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,56.55314330349872,75.52930996715713,63.65845399182276,85.8374284938436,3.87,12.615177293558478,-0.2281570794371568
230.9413793103,9.2374286408,0.97,0.004185,0.002565,0.011144,0.012106,0.02551067746072974,0.0005373073939597763,0.9680340175847623,0.00014927383202827327,0.00023883303290243534,0.00022599053550184217,0.031351885014805264,0.9702782144356921,0.00475611257441942,0.0028941856656806287,0.012689053413755008,0.009382433910452922,0.024695203593619253,3.8080765822004283e-06,6.092792469341882e-06,5.765171660365089e-06,0.0007998078263985832,0.0005213376588143867,2.5554944527406208e-06,1.555067357662599e-06,6.8179222215611056e-06,5.041251113425292e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,13.21095144807111,-0.04152469573237916
230.9413793103,9.5028890429,0.97,0.004185,0.002565,0.011144,0.012106,0.025471682875031203,0.0005534059907093378,0.9805230132240383,0.0002737658753461195,0.00041878369168834825,0.00042087416244209505,0.01836356304648533,0.9586956343171835,0.008386650218893402,0.004870576688638715,0.022663337014013126,0.00538380176127119,0.02497557124451273,6.9732775588216795e-06,1.0667125387920448e-05,1.0720373196019414e-05,0.0004677508543757162,0.000530547907298018,4.641222473119388e-06,2.695406317701914e-06,1.254202647301954e-05,2.9794281474789606e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,13.029316118074323,-0.032759749345041556
230.9413793103,9.7683494449,0.97,0.004185,0.002565,0.011144,0.012106,0.025458930457546644,0.0005690405975162295,0.9829456444267689,0.0004489117048866301,0.0006443319921387667,0.0007038337459933484,0.015257278130212324,0.9382431137362888,0.013349976817512573,0.007276579699336872,0.03675471209534799,0.004375617651513792,0.02502474480500948,1.1428811876287417e-05,1.640400337943335e-05,1.7918854392919207e-05,0.00038843398288852284,0.0005338984220559854,7.596678785065166e-06,4.140669259985119e-06,2.0914923332273805e-05,2.4899040829199687e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.95503246646799,-0.03682318476387536
230.9413793103,10.033809847,0.97,0.004185,0.002565,0.011144,0.012106,0.025451728201837356,0.0005845918923253508,0.9833500125728415,0.0006320815087340857,0.0008517949114626966,0.0010116641466371794,0.014154446860324505,0.9169875101776407,0.018293530185287843,0.00936808477794692,0.05137919441441204,0.003971680444712645,0.02502795724727731,1.6087566761707234e-05,2.167965257025667e-05,2.574860089175322e-05,0.0003602551343363294,0.0005360634638134589,1.0694249428328347e-05,5.4765064078043036e-06,3.0035860488873233e-05,2.321812186886156e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.902911593099368,-0.04325725597930408
230.9413793103,10.299270249,0.97,0.004185,0.002565,0.011144,0.012106,0.025446183459835632,0.0006001325153640972,0.9832118025209717,0.0008149279553761695,0.0010349000251935925,0.001331868127744335,0.013606501370714183,0.8963149739350783,0.02298060688669048,0.011098692230608189,0.0658683414826965,0.003737385464926462,0.02501898790682433,2.0736806259050754e-05,2.6334255903664672e-05,3.389096072289015e-05,0.0003462335301256981,0.0005379077598661637,1.3791409415503052e-05,6.660686085606855e-06,3.952973345687196e-05,2.2429265399515335e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.857244503577212,-0.05015597617371803
230.9413793103,10.5647306511,0.97,0.004185,0.002565,0.011144,0.012106,0.02544137424072317,0.0006156800733054178,0.9828678725854032,0.0009952080713845168,0.0011957931637077424,0.0016610166286312059,0.013280109550873163,0.8764785116206955,0.027367860010815138,0.012516160176579928,0.08006469479865802,0.003572773393251383,0.02500550937562866,2.531946099148183e-05,3.042262139238702e-05,4.22585456690708e-05,0.00033786423704156623,0.0005396303542852533,1.6849846057671077e-05,7.705950415019082e-06,4.929423716281367e-05,2.1996853846606575e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.814365365640205,-0.05710423867069103
230.9413793103,10.8301910531,0.97,0.004185,0.002565,0.011144,0.012106,0.025436975000637442,0.0006312410234796447,0.9824297573203798,0.0011719966450649399,0.0013375236651473083,0.0019975776834606314,0.013063144685947223,0.8575140971930756,0.03145185596543925,0.013673324977001222,0.09391661938512952,0.0034441024793545067,0.02499004117684081,2.981204936134783e-05,3.402255603311305e-05,5.081233359601933e-05,0.00033228688480614935,0.0005412980763603805,1.985370174995824e-05,8.63116365285204e-06,5.92840229424174e-05,2.174058774036521e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.773006914353815,-0.06398175816276819
230.9413793103,11.0956514552,0.97,0.004185,0.002565,0.011144,0.012106,0.025432837513617936,0.000646818449435099,0.9819436811374259,0.0013448214007381622,0.0014629109863297835,0.002340635430228422,0.012907951045277768,0.8393996793932692,0.03524144159250513,0.014615989713001232,0.1074059666417094,0.003336922659515019,0.024973614089892016,3.420262416980975e-05,3.720597741221193e-05,5.952900057561667e-05,0.00032828582156828426,0.0005429391990814736,2.279481460672177e-05,9.453891803122815e-06,6.947216080326845e-05,2.1583831405123514e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.732608014996531,-0.07074186276138583
230.9413793103,11.3611118572,0.97,0.004185,0.002565,0.011144,0.012106,0.025428881959982212,0.0006624141034467628,0.9814317122792641,0.0015134224248566012,0.0015743658238542694,0.0026895448947391334,0.012790954577285907,0.8220954784079099,0.03875011093832198,0.015381914064691693,0.12052850051210616,0.0032439960769703713,0.02495671116333263,3.848464019726856e-05,4.003436269662037e-05,6.83921196543942e-05,0.0003252596741012975,0.0005445676392772132,2.566861999567115e-05,1.01891968144579e-05,7.98397786065095e-05,2.1488687529111445e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.692876009411899,-0.07737308150711186
230.9413793103,11.6265722593,0.97,0.004185,0.002565,0.011144,0.012106,0.02542506005996486,0.0006780291003750237,0.9809054337502658,0.0016776610608739463,0.0016739054845280163,0.003043808892242235,0.012699190812089995,0.8055568502878803,0.04199319011767265,0.016001823529539737,0.1332868665317714,0.0031612695331360617,0.02493957956624639,4.265463323298444e-05,4.255914747882939e-05,7.738902389631392e-05,0.00032287768911034204,0.0005461909865016292,2.8472604917362923e-05,1.0849702012093715e-05,9.037237420634283e-05,2.1434327375952153e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.6536396396607,-0.08387292140340108
230.9413793103,11.8920326613,0.97,0.004185,0.002565,0.011144,0.012106,0.025421340098589814,0.0006936642076189187,0.98037134072502,0.0018374761357594887,0.0017632090915635562,0.0034030227722077343,0.012624951275449095,0.7897390434800214,0.044986561576374665,0.016500671377096276,0.1456874497311338,0.003086273835373823,0.02492235327548121,4.671110577018455e-05,4.482313798156275e-05,8.650939925553874e-05,0.0003209431801013167,0.0005478137078212918,3.120556758937562e-05,1.144592513597366e-05,0.00010105816937776796,2.140837694509584e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.614789894213514,-0.09024336301680336
230.9413793103,12.1574930634,0.97,0.004185,0.002565,0.011144,0.012106,0.025417699954810122,0.0007093199833186785,0.9798332500672088,0.0019928593560506903,0.0018436753199200105,0.0037668456148170926,0.012563369642003549,0.7745990541869123,0.04774601515321273,0.01689876795694197,0.15773876108320958,0.0030174016197234903,0.024905107555954747,5.0653901164232555e-05,4.6861986095815386e-05,9.574455161351312e-05,0.00031933195998181643,0.0005494385881945247,3.386720267201022e-05,1.1986633805324296e-05,0.00011188725538025123,2.1403032665680193e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.576252855646485,-0.09648814069067413
230.9413793103,12.4229534654,0.97,0.004185,0.002565,0.011144,0.012106,0.02541412349859352,0.0007249968501422896,0.9792934792690569,0.00214383983976075,0.00191647308845073,0.004134983274234363,0.012511224528497254,0.7600963279596992,0.05028689579731704,0.01721270902372297,0.16945051853161033,0.0029535486876504278,0.024887885423511145,5.4483810448884645e-05,4.870548375161779e-05,0.00010508697559601069,0.0003179618052858617,0.0005510674435755026,3.645784105648839e-05,1.2479159824614918e-05,0.00012285109219039515,2.1413134952884533e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.537975911194232,-0.10261154534484973
230.9413793103,12.6884138675,0.97,0.004185,0.002565,0.011144,0.012106,0.025410598566864055,0.0007406951382537709,0.9787534655145506,0.0022904736530282637,0.001982583639072935,0.004507177492442982,0.012466299700905372,0.7461929646701065,0.05262390963702432,0.01745611699246879,0.18083308679173912,0.002893921908661351,0.024870711408117266,5.820230652507988e-05,5.037863697771485e-05,0.00011453007793007356,0.00031677613731392385,0.0005527015011303158,3.897827402404968e-05,1.2929660989110669e-05,0.00013394218822206336,2.143513888231536e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.499920164248314,-0.10861788449201981
230.9413793103,12.9538742695,0.97,0.004185,0.002565,0.011144,0.012106,0.025407115747178223,0.0007564151121075496,0.978214109438328,0.0024328363818207593,0.0020428347204386028,0.004883198457364006,0.012427021002048568,0.7328537010487327,0.05477102156788954,0.017640226890822144,0.19189712064587228,0.0028379298466833,0.024853599104022465,6.18113555468663e-05,5.190253819453805e-05,0.00012406798842268946,0.00031573476099166267,0.0005543416144372097,4.1429628419520176e-05,1.3343334201223842e-05,0.00014515388202646345,2.1466530231323096e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.462055977158144,-0.11451124883105912
230.9413793103,13.2193346715,0.97,0.004185,0.002565,0.011144,0.012106,0.025403667605472306,0.0007721569880759151,0.9776759748224936,0.0025710176857314487,0.0020979281372382227,0.005262839477141085,0.012392239877395584,0.7200457937796966,0.056741408475235997,0.01777434857190315,0.20265333192714996,0.0027851172460142144,0.02483655549024674,6.531327869611237e-05,5.3295069058567496e-05,0.0001336954247382498,0.0003148083427326363,0.000555988391401662,4.381327506742343e-05,1.3724587458292179e-05,0.0001564801864044168,2.1505477441206234e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.424360208755896,-0.12029541903279828
230.9413793103,13.4847950736,0.97,0.004185,0.002565,0.011144,0.012106,0.025400248173099858,0.0007879209465420762,0.977139408980277,0.00270511721641003,0.0021484619148411845,0.005645913035048652,0.012361098853423258,0.7077388612829488,0.058547447236775796,0.017866231913532198,0.2131123354990536,0.002735124067689515,0.024819583487815156,6.871064863413983e-05,5.457146582741942e-05,0.0001434075922539752,0.00031397497856917086,0.0005576422734866722,4.613076004442265e-05,1.4077178360450538e-05,0.0001679156731062068,2.155061544323936e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.386814423811018,-0.12597384349696128
230.9413793103,13.7502554756,0.97,0.004185,0.002565,0.011144,0.012106,0.02539685259313441,0.0008037071404932874,0.9766046175913194,0.002835241512570656,0.002194948157821034,0.006032247788625387,0.012332944949663454,0.695904712485637,0.06020072469133479,0.017922356376025978,0.22328454753456098,0.0026876589124413563,0.02480268351474114,7.20062107606924e-05,5.574477481375272e-05,0.00015320010789298,0.00031321798492584425,0.0005593035865276347,4.838375229729633e-05,1.4404325793877476e-05,0.00017945538521533952,2.1600906591395414e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.349403687833387,-0.13154964735416463
230.9413793103,14.0157158777,0.97,0.004185,0.002565,0.011144,0.012106,0.025393476868809817,0.0008195157017685407,0.9760717124356257,0.002961501613283497,0.0022378274840046276,0.006421686236369038,0.012307272230717049,0.6845171765586096,0.061712061371741955,0.01794816160540562,0.2331801192515136,0.002642481212729276,0.02478585445203365,7.520282271385744e-05,5.682622045145838e-05,0.00016306894090199154,0.00031252443270885877,0.000560972574320049,5.057400328264636e-05,1.4708800253509164e-05,0.00019109476906687618,2.165554845460017e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.312115729579974,-0.13702565708962133
230.9413793103,14.2811762797,0.97,0.004185,0.002565,0.011144,0.012106,0.025390117679889412,0.0008353467457206614,0.9755407425056475,0.0030840112114217696,0.0022774807380511325,0.00681408287105516,0.012283682673824611,0.67355194029909,0.0630915436254811,0.01794823198461312,0.24280889513510948,0.0025993889557062084,0.024769094253745086,7.830340758409703e-05,5.7825503952799646e-05,0.00017301036597660923,0.00031188414863082554,0.0005626494214026821,5.2703315650038774e-05,1.4992997179786057e-05,0.00020282962038314302,2.1713911050114094e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.274940342916379,-0.14240442919505902
230.9413793103,14.5466366818,0.97,0.004185,0.002565,0.011144,0.012106,0.025386772245658863,0.000851200374742616,0.9750117146572631,0.0032028852195151772,0.002314238540255025,0.007209302694360217,0.012261858888606446,0.6629863961718447,0.06434856052764633,0.017926445078670097,0.2521803882202913,0.002558210001547324,0.024752400336853265,8.13109175968189e-05,5.875104674358035e-05,0.00018302092555173762,0.0003112890189134596,0.0005643342688707308,5.477351883528046e-05,1.5258996768766913e-05,0.00021465604095585036,2.1775493119873903e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,56.55314330349872,75.52930996715713,63.65845399182276,85.79933883597717,3.87,12.237868949514976,-0.1476882797341581
