temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_oxygen,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_oxygen,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_oxygen,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_oxygen,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,33.70020909810372,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.3739066803295653,48.200405978524685,2.5234351452386212,1205.0311385840525,41.879205953204014,0.9594216067801891,0.006752602126304154,0.012670634699982043,0.013898459819503948,0.007256696574020827,0.09887371629848053,0.4484524626174365,0.10887164446061,0.28866235003994456,0.055139826583528416,15.261056272348272,0.7754908173780898,1.0000000009371854,1.6048208086524516,3.484547213623543,4.13839262002437,3.0699158271247726,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,35.257786078174355,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.39118812912653234,48.200405978524685,2.5234351452386212,1204.4079815555813,42.97810184954804,0.9582814233351573,0.00724478080291053,0.012830154162871832,0.014306622685115067,0.007337019013945314,0.09591025124159494,0.4595691636393016,0.10589708268219795,0.2850594325791455,0.05356406985776011,15.127716942480664,0.7809470534193935,1.0000000007938132,1.5931005440766206,3.458079934361565,4.08525105891435,3.048337385146522,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,36.81536305824499,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.4084695779234993,48.200405978524685,2.5234351452386212,1203.7998681206327,44.04088445837586,0.9571792124649244,0.007745194450440476,0.012975180262709189,0.014690633929214486,0.00740977889271139,0.09320609288890438,0.47026044752228313,0.1030773569917149,0.2813790425449909,0.05207706005210666,14.999155406993852,0.7862433530767895,1.0000000006990648,1.5817894189914075,3.4329263006075883,4.034234198323765,3.0278297509735066,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,38.372940038315626,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.42575102672046633,48.200405978524685,2.5234351452386212,1203.2057211975266,45.07056420776415,0.9561115569627138,0.008253072601948533,0.01310737531738296,0.015052121028209393,0.007475874089745369,0.09072996594220177,0.4805372186022467,0.10040441657369324,0.2776552550299665,0.050673143851891936,14.874984170230253,0.7913883718170525,1.0000000001797493,1.5709973339130099,3.409057004021969,3.985172784696646,3.008296771239501,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,39.93051701838626,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.4430324755174333,48.200405978524685,2.5234351452386212,1202.6245345701864,46.06993035028661,0.9550753799713934,0.008767702185263281,0.013228185999607647,0.015392651379300066,0.007536080464435593,0.08845548805351539,0.49041148386674277,0.0978701191390243,0.2739160321898799,0.04934687675083768,14.75485191646703,0.7963950987576084,1.0000000002034501,1.5605463666914159,3.386279159224411,3.9379142377662304,2.989652331130814,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,41.4880939984569,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.4603139243144003,48.200405978524685,2.5234351452386212,1202.0553734133982,47.041556515574946,0.9540679133973583,0.009288426071346891,0.013338872931217442,0.015713717808778244,0.007591069791299092,0.08636024570089057,0.4998960940266987,0.09546642789090065,0.27018415238858406,0.048093079992926044,14.638440252796292,0.8012740407590115,1.0000000002348761,1.550471674868998,3.364490427484382,3.892321032799259,2.9718192761346267,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,43.04567097852753,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.4775953731113673,48.200405978524685,2.5234351452386212,1201.4973730563866,47.98780946731938,0.9530866681552587,0.009814640756183915,0.013440536279242212,0.016016729832601682,0.007641424976713532,0.08442507181647324,0.5090044982039876,0.09318554177293271,0.2664780173654999,0.04690687084110648,14.525461269791947,0.8060355061056869,1.0000000002618783,1.5407605509319604,3.343607116710834,3.848401528012288,2.9547285478538217,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,44.60324795859817,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.4948768219083343,48.200405978524685,2.5234351452386212,1200.9497364993947,48.91085999648391,0.9521294064576902,0.010345793472587704,0.013534137819674988,0.016303009290303837,0.007687652959743373,0.08263347569806535,0.5177505222355009,0.09101997814713113,0.2628123491160083,0.04578367480329425,14.41565490391581,0.8106903762763927,1.0000000008778027,1.5313191682759177,3.323554232285168,3.8059895138926123,2.938354677021499,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,46.1608249386688,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.5121582707053013,48.200405978524685,2.5234351452386212,1200.411731097789,49.81269509404559,0.9511941162585567,0.010881378966632093,0.013620519910323595,0.016573789217824833,0.007730195646662793,0.08097118909141458,0.5261481753133354,0.08896262169012575,0.2591987880731072,0.044719225832017,14.308785739453663,0.8152411039514156,1.0000000002256983,1.5222131996824613,3.304264639889856,3.7648926734754298,2.9226039993951463,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,47.71840191873944,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6546644844517185,0.5294397195022683,48.200405978524685,2.5234351452386212,1199.8826846589905,50.69513023569984,0.9502789877831089,0.011420936171788987,0.013700421786711013,0.01683021507427598,0.00776943918411502,0.07942579993893951,0.5342114902822415,0.08700674889595778,0.25564640247638937,0.04370955840647189,14.204646203009494,0.8196937075846549,1.0000000001499272,1.513371457835303,3.285677929588246,3.7250219317791213,2.9074260671629397,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
