T,P,z_carbon dioxide,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_nitrogen,rhoL4_methane,rhoL5_oxygen,rhoL6_carbon monoxide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_nitrogen,rhoV4_methane,rhoV5_oxygen,rhoV6_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
210.1071034483,6.0310586807,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.027031619744471033,0.00036626611844999663,0.9931342963395753,0.0020155952213159324,0.0011230591801511143,0.001434776955968715,0.002119671013459047,0.00017260128953000672,0.6646779436251342,0.09239068981382857,0.11901043123292843,0.021264271093866294,0.08714231434362486,0.015514349890617557,0.02684602865384421,5.448480358138522e-05,3.0358108708382312e-05,3.878434509187596e-05,5.7298140819202496e-05,4.6656924259804915e-06,0.00024344901043090358,3.383957933902863e-05,4.3589488702744944e-05,7.788382035218872e-06,3.1917277227388946e-05,5.682380714711622e-06,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.15476052388721,-0.15803437281416777,-0.2766281043534633
210.1071034483,6.1443902802,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.027030847065864092,0.00037319872225951705,0.9928413645910701,0.002103515328163316,0.0012073496168116518,0.0014585535099833754,0.0022048104197839114,0.00018440653418752605,0.6532636178714791,0.09466388598869267,0.1255777712644168,0.021231428296653875,0.08899332820311512,0.016269968375642426,0.02683734308692503,5.685980113628352e-05,3.263568284706537e-05,3.94259368657399e-05,5.9597893266402516e-05,4.984664823569055e-06,0.0002437971474882654,3.5328441295100706e-05,4.6865463780078245e-05,7.92354191205578e-06,3.32121963750244e-05,6.071931408992503e-06,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.13805519699097,-0.1680720287350148,-0.29164170778832954
210.1071034483,6.2577218797,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.027030078681649694,0.0003801354883592327,0.9925534643086524,0.0021887737120428793,0.0012940780737988452,0.001480448378318926,0.0022868336040367727,0.000196401923150194,0.6422628439367999,0.09673855972902694,0.13215547377964526,0.021173218879813528,0.09065519093727321,0.017014712737441245,0.026828798236006857,5.91627256528455e-05,3.4979032154980466e-05,4.001663615008126e-05,6.18132922489545e-05,5.30875943597706e-06,0.0002441468998349051,3.6773759645762454e-05,5.023698556457122e-05,8.048691899014841e-06,3.446125527923984e-05,6.467896135739285e-06,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.12162666112452,-0.1782197285905731,-0.30667306497059243
210.1071034483,6.3710534793,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.027029313512696,0.0003870764114469938,0.9922704111132655,0.0022713658364610515,0.0013832142050807,0.0015006449318003088,0.002365790447383356,0.00020857346600909333,0.6316537050077246,0.09862502292892639,0.13873992596030224,0.02109352752283754,0.0921398432315262,0.01774797534868292,0.026820388031352203,6.139345929573275e-05,3.738733040434082e-05,4.056140233286885e-05,6.394569170766606e-05,5.637597603189426e-06,0.00024449824941158806,3.817541995420631e-05,5.3702952665135406e-05,8.164806938298352e-06,3.5665159869347745e-05,6.869822608417893e-06,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.10546343414501,-0.18847295780823714,-0.32172111131779246
210.1071034483,6.4843850788,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.027028550643530262,0.0003940214860837119,0.9919920273570398,0.002351298764530748,0.0014747226137665653,0.0015193050345707745,0.002441739452576661,0.00022090677751539732,0.6214158007039386,0.10033336498663478,0.1453272730990086,0.02099567673259412,0.09345872617900146,0.018469158298822157,0.026812106749398008,6.355219773518946e-05,3.985961485134893e-05,4.1064613069866674e-05,6.599667845227415e-05,5.970790023573989e-06,0.00024485117726926565,3.95335015758133e-05,5.726206811496482e-05,8.272747747509947e-06,3.682474617654086e-05,7.277245199617227e-06,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.089554632051986,-0.19882726657610306,-0.336784711998785
210.1071034483,6.5977166783,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.02702778929970787,0.0004009707069726704,0.9917181407750287,0.002428590170214243,0.0015685632266709492,0.0015365720654062266,0.0025147465724875352,0.0002333871901923263,0.6115301177836181,0.10187343030346663,0.15191347521173054,0.020882515128118073,0.09462277984276314,0.01917768173030359,0.026803948953565505,6.563942341589223e-05,4.239479639373233e-05,4.1530146027616435e-05,6.796804050335564e-05,6.307939801769042e-06,0.00024520566366277775,4.084826137051208e-05,6.091285355432284e-05,8.373276854288988e-06,3.7940962929272085e-05,7.689688601496696e-06,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.073889866749383,-0.20927824991618849,-0.35186266627926344
210.1071034483,6.7110482779,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.027027028828495253,0.00040792406916997486,0.9914485835479805,0.002503267330957871,0.0016646917232626777,0.0015525734417258003,0.0025848840876211048,0.00024599986845210076,0.6019789140170755,0.10325479731881762,0.15849436308895834,0.020756490320090023,0.09564244379933448,0.019872991455724156,0.026795909449522055,6.765587831922875e-05,4.499167119517783e-05,4.19614471678793e-05,6.986173675445425e-05,6.648645536460967e-06,0.00024556168816036787,4.212011708361309e-05,6.465366553175135e-05,8.467071993058317e-06,3.901485485998515e-05,8.10667154119914e-06,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.05845916991063,-0.21982153701313933,-0.3669537139230634
210.1071034483,6.8243798774,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.027026268682284558,0.00041488156823848196,0.9911831916894221,0.0025753661116980765,0.0017630600038380283,0.0015674227381554085,0.002652229535686633,0.0002587299211997057,0.5927456136601976,0.10448675930570776,0.16506569244088826,0.020619709347685037,0.09652765954428187,0.02055456570123951,0.02678798325196268,6.960253649000268e-05,4.76489333667162e-05,4.236158806011023e-05,7.167986803855776e-05,6.9925043664895574e-06,0.00024591922976182414,4.3349630560908834e-05,6.848271334224665e-05,8.554737350789253e-06,4.0047546770121934e-05,8.527710452591161e-06,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.043252937567296,-0.23045278584198314,-0.38205654123164123
210.1071034483,6.9377114769,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.027025508404290077,0.0004218432003548394,0.9909218046854527,0.0026449299518062444,0.00186361668178136,0.0015812214731406782,0.0027168646976126216,0.0002715625102065047,0.5838147132303934,0.10557830718763966,0.17162319498876658,0.02047398902061732,0.0972878747049801,0.021221920867602977,0.026780165560520992,7.14805766412982e-05,5.036518829585733e-05,4.273331421140733e-05,7.342464971864892e-05,7.339114901876003e-06,0.00024627826704335195,4.453749099208026e-05,7.239807782918393e-05,8.636813052487054e-06,4.1040228421269435e-05,8.95232301646679e-06,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.02826189099745,-0.24116770063682225,-0.39716980552824666
210.1071034483,7.0510430764,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.02702474761614105,0.00042880896237323365,0.99066426532166,0.002712008868743533,0.0019663075880224905,0.0015940606229832188,0.00277887464633924,0.0002844829522516237,0.5751716962466936,0.10653811467397968,0.17816262572336053,0.020320898029039396,0.09793204906767239,0.02187461625925436,0.026772451742647654,7.329135521053018e-05,5.313896630201086e-05,4.307908602095006e-05,7.509838597421119e-05,7.688079985694835e-06,0.0002466387782539974,4.568449840654981e-05,7.639773067012501e-05,8.713783198324672e-06,4.19941403437932e-05,9.380031500443528e-06,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,17.01347705003206,-0.25196201084430925,-0.41229211787966946
210.1071034483,7.164374676,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.027023986007112213,0.00043577885186108135,0.9904104196522991,0.0027766584891257325,0.0020710762731296333,0.0016060219106247104,0.002838346861859883,0.00029747681296091405,0.5668029561597046,0.10737452588526993,0.18467980553687757,0.02016179231793219,0.0984686623506469,0.02251225774956885,0.026764837321981868,7.503638015666314e-05,5.596873622471732e-05,4.3401113639837795e-05,7.670344587823234e-05,8.039009230896079e-06,0.00024700074146674286,4.679154760941089e-05,8.047955361878828e-05,8.78608270777006e-06,4.291056062346139e-05,9.810365834907844e-06,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,16.998889715928087,-0.2628314998705541,-0.4274220731500904
210.1071034483,7.2777062755,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.02702322332473113,0.0004427528671134287,0.9901601170640141,0.002838939119957807,0.002177864498629364,0.0016171789080638708,0.00289537041801249,0.00031052999132251684,0.55869572636885,0.1080955456609897,0.19117065893523205,0.019997844917786105,0.09890572370318823,0.02313450041395399,0.02675731797066277,7.671728584393548e-05,5.88529187174649e-05,4.370138678865481e-05,7.824224141377164e-05,8.391521304535192e-06,0.000247364134693828,4.7859612763593735e-05,8.46413573515374e-05,8.854103173439507e-06,4.37907927435152e-05,1.0242866387514934e-05,17.54892988405853,0.027051195770655987,0.00023724970632726136,309.1473760575555,82.3795680252517,3.909758240295723,16.984491461071055,-0.27377200869392126,-0.442558253286105
213.476137931,4.6475835523,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026800394670100012,0.00027957313827702294,0.9996064502862306,9.392266187118167e-05,3.266373174887956e-05,0.0001556412781749916,0.00010588893950824782,5.4331024660431665e-06,0.9805575733977422,0.005614541088228084,0.00442551088997606,0.0030672874832539175,0.005707874187352616,0.0006272129534471198,0.02678984738244869,2.5171644066140227e-06,8.754009022682482e-07,4.1712476820485985e-06,2.8378653700193877e-06,1.456092903730505e-07,0.00027413755805610906,1.5696748720212172e-06,1.237253967989748e-06,8.575311876911292e-07,1.5957682994485829e-06,1.7535189376321158e-07,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.751581138358457,-0.004494007519365795,-0.011089183010977166
213.476137931,4.7610711143,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.02679877218399457,0.0002863859042821076,0.9991571185002911,0.00020687853495823783,7.361307026619686e-05,0.0003179527033522089,0.00023223191518350147,1.2205275948891995e-05,0.9584677821240026,0.012075913514636051,0.009735425483563266,0.006121328271218387,0.012224113684672525,0.0013754369219071078,0.026776183994705768,5.5440907281043725e-06,1.9727398998281943e-06,8.520742062421054e-06,6.2235301888554055e-06,3.270864095971447e-07,0.0002744916625088486,3.4583714119215697e-06,2.7880886306813407e-06,1.753062132360508e-06,3.5008138516322275e-06,3.9390574666336564e-07,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.72635239896983,-0.010210060829500378,-0.024320287072864488
213.476137931,4.8745586763,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026797285497470628,0.0002932009641871049,0.9987251982313926,0.000320756912948863,0.00011686009787168675,0.00045936440685927644,0.0003585096769886418,1.9310673939021593e-05,0.9374042012191985,0.018293150380906772,0.015094585543786416,0.008644463912143446,0.018438061250237153,0.0021255376937277465,0.026763124270524574,8.595414571578015e-06,3.1315334059299494e-06,1.2309719157984286e-05,9.60708616787061e-06,5.174736426925274e-07,0.0002748478156305119,5.363569329701571e-06,4.425747035442912e-06,2.534565153921091e-06,5.40605733631043e-06,6.232097012170105e-07,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.702198790162715,-0.01628908499372983,-0.03760825526703471
213.476137931,4.9880462383,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.02679591207938025,0.0003000186741446114,0.9983085065329925,0.00043505791082950864,0.00016239256446303512,0.0005831406684151653,0.0004841621072703266,2.674021602945447e-05,0.9172960883887223,0.024255060367857764,0.020498189495185868,0.010732080320189793,0.02434215074938385,0.002876430678660431,0.02675058696915547,1.1657773528026367e-05,4.351456879696579e-06,1.5625786080763803e-05,1.2973565258583141e-05,7.165284777088964e-07,0.0002752059562364227,7.276971052862196e-06,6.149839634710665e-06,3.219824508476818e-06,7.303099793658401e-06,8.629829184805872e-07,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.678978523540025,-0.022685435136448717,-0.05094562026389582
213.476137931,5.1015338003,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.02679463321885383,0.0003068393244073863,0.9979052424811053,0.0005493503092605266,0.0002102084052866337,0.0006919897492737595,0.0006087227766430872,3.448627843046016e-05,0.8980792756182263,0.029955115839997735,0.025943070704389913,0.012461245989956475,0.02993401794618812,0.003627273901241415,0.02673850495945261,1.471964004529973e-05,5.6324571191755246e-06,1.854161152299701e-05,1.6310503532113803e-05,9.240471816274501e-07,0.0002755660381949714,9.191407506889902e-06,7.960354287988056e-06,3.823600300832497e-06,9.184933843406941e-06,1.1129902732974603e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.656574554649982,-0.029362590077536055,-0.06432731749055876
213.476137931,5.2150213624,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026793433413214527,0.00031366314901523873,0.9975139250469207,0.0006632612999816693,0.00026031370215673334,0.0007881534146110541,0.0007318042088322675,4.2542327497525274e-05,0.8796953891910253,0.03539042044917797,0.03142728541006459,0.013894249133656368,0.03521525015191007,0.004377405664165806,0.026726822929498937,1.7771047476620962e-05,6.974697845283793e-06,2.111733603377894e-05,1.9607547340857496e-05,1.1398550190481088e-06,0.000275928025947843,1.1100670723062462e-05,9.857581306721528e-06,4.358113936464909e-06,1.1045726256007476e-05,1.3730308451393892e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.634890520324007,-0.036290422643940445,-0.07774907663500841
213.476137931,5.3285089244,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026792299815861894,0.0003204903351467906,0.9971333367724962,0.0007764673723955858,0.0003127206612569446,0.0008734877029653298,0.0008530849259827792,5.0902564903256044e-05,0.8620911830756591,0.04056086297111437,0.03694975298482728,0.015081536502553592,0.04019037345501123,0.00512629101083437,0.026715495315199504,2.0803346638457024e-05,8.378505715010646e-06,2.3402744423315634e-05,2.2856107105322972e-05,1.363796780284405e-06,0.00027629189219101124,1.2999364567455496e-05,1.1842038717698421e-05,4.833486688231957e-06,1.2880626258271228e-05,1.6429267241222871e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.61384708086406,-0.043444538186257375,-0.09120776376272843
213.476137931,5.4419964864,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.02679122176186486,0.00032732103143142717,0.996762475122907,0.0008886866406486951,0.0003674457327846307,0.0009495323420756673,0.0009722985552730812,5.9561606310677345e-05,0.8452179644126602,0.04546844689308225,0.042509955850692685,0.01606409754968673,0.044866057374896635,0.005873477918981466,0.026704484514923108,2.3809000866425897e-05,9.844320112483978e-06,2.5439131546612126e-05,2.6049066213061937e-05,1.5957282031622464e-06,0.0002766576158959232,1.4882778934628752e-05,1.391440259515316e-05,5.258116978978522e-06,1.4685604176212756e-05,1.922512850530726e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.593378777695587,-0.05080455045611387,-0.10470051657501145
213.476137931,5.5554840484,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.02679019037196684,0.0003341553550464832,0.9964005116681077,0.0009996725944754201,0.00042450791909982204,0.001017568712137133,0.001089224904689639,6.851420149031764e-05,0.8290310972956904,0.05011677043975696,0.04810769600134815,0.016875371145723968,0.04925050248563262,0.006618562631847708,0.026693759394313774,2.678141911563451e-05,1.1372647967091731e-05,2.726085951471092e-05,2.9180542554522866e-05,1.8355085011089037e-06,0.00027702518066141695,1.674678722008008e-05,1.607544423779877e-05,5.638995636740571e-06,1.645731914430427e-05,2.2116281461424573e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.573431407829226,-0.05835372187376109,-0.11822510117687557
213.476137931,5.6689716104,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026789198227699464,0.0003409933976674139,0.9960467584160172,0.0011092091197167186,0.00048392728136861085,0.0010786674219636812,0.0012036827636184703,7.775499731521612e-05,0.8134895727259683,0.05451062901494414,0.05374290154646825,0.017542758404613012,0.05335297528908704,0.007361163018919308,0.026683294055264165,2.9714822984063202e-05,1.2964023868375409e-05,2.8896635388746597e-05,3.224569615784032e-05,2.082994036271564e-06,0.00027739457337084075,1.858776459679372e-05,1.8325974598835522e-05,5.981964792847572e-06,1.8193012319491364e-05,2.510107988605013e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.55395986592204,-0.06607814453645844,-0.13177968110449356
213.476137931,5.7824591724,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026788239107484933,0.00034783523035804135,0.9957006403227653,0.001217106585658538,0.0005457236373325705,0.0011337269726845994,0.00131552413960248,8.727834195652126e-05,0.7985556346296597,0.058655714020402705,0.05941547584203181,0.018088818556919992,0.0571834582071657,0.008100898743819985,0.02667306683244209,3.260414223591551e-05,1.461897528347129e-05,3.0370549226880086e-05,3.5240575203339625e-05,2.3380330932361257e-06,0.00027776578312511957,2.040252379810217e-05,2.0666795726345775e-05,6.291928369651078e-06,1.9890421358158913e-05,2.8177779806637923e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.53492638761886,-0.07396617715287945,-0.14536273240057795
213.476137931,5.8959467344,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.02678730777337016,0.00035468090760043406,0.9953616729669115,0.0013231987967327128,0.0006099154382698063,0.0011835050149881972,0.001424629655426019,9.707812767175977e-05,0.7841944531532926,0.06255838592638463,0.06512518238104832,0.01853221350594367,0.06075238791976564,0.008837377113564904,0.026663059479581273,3.544493341343224e-05,1.633799256066325e-05,3.1702913087815904e-05,3.8161993042967046e-05,2.600461684005951e-06,0.00027813880037963587,2.218826509838832e-05,2.3098658794554016e-05,6.573022306133123e-06,2.1547712086276123e-05,3.1344489354465047e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.516299126741554,-0.08200797587399933,-0.15897296137298156
213.476137931,6.0094342964,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.02678639979901574,0.0003615304705690634,0.995029444472581,0.0014273406217982293,0.0006765188112577119,0.0012286435648705613,0.0015309048603641586,0.00010714766912838551,0.7703738382924962,0.06622550347009042,0.07087155943297647,0.0188884547180539,0.06407046047519505,0.009570183611187963,0.02665325651143509,3.8233316544863094e-05,1.812150334990394e-05,3.291093773911079e-05,4.100742964397072e-05,2.870100302805591e-06,0.0002785136162719817,2.394253743321493e-05,2.562222823176733e-05,6.828751922540473e-06,2.3163423725173843e-05,3.4599129843851228e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.498051005860166,-0.09019512211915526,-0.17260924471056072
213.476137931,6.1229218584,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026785511430897323,0.0003683839498086103,0.9947036008913146,0.001529406141950221,0.0007455467555394171,0.0012696893461751704,0.001634277250516337,0.00011747961450434771,0.75706398781889,0.06966429471435924,0.07665385954039387,0.019170495266560048,0.06714848637878897,0.010298876281007898,0.026643644672029034,4.096592569769222e-05,1.996985114276947e-05,3.4009278495663575e-05,4.3774951974960794e-05,3.1467515572036166e-06,0.0002788902220905803,2.566320804750675e-05,2.8238051545564722e-05,7.062102766082658e-06,2.4736424635887947e-05,3.7939407229879004e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.480158788453906,-0.09852031777706216,-0.18627057648724588
213.476137931,6.2364094204,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.02678463947607645,0.0003752413674232425,0.9943838343913487,0.0016292871832869337,0.0008170084832906683,0.0013071102254790226,0.001734693829871969,0.00012806588672278,0.7442372646205848,0.07288225886168745,0.08247100982565915,0.019389200700495192,0.06999728272777647,0.011022983263796835,0.026634212505010788,4.363986980733261e-05,2.188327767383658e-05,3.501047614494862e-05,4.6463148834494986e-05,3.430198605053708e-06,0.00027926860886356183,2.734843847615433e-05,3.094653449975601e-05,7.2756301840975075e-06,2.6265876086682157e-05,4.136279312990641e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.462602330082724,-0.1069771390157257,-0.19995602487191633
213.476137931,6.3498969824,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026783781211155173,0.0003821027388630082,0.9940698737252962,0.001726892125796485,0.0008909088967607471,0.0013413085222182138,0.0018321190776026566,0.0001388976523257126,0.7318679993753432,0.07588709034501431,0.08832158978528931,0.019553725009844803,0.07262759259540082,0.011742002889107572,0.026624950006458984,4.6252700872599714e-05,2.3861908969911483e-05,3.592531399575051e-05,4.907107652729298e-05,3.7202043306349844e-06,0.000279648767047509,2.8996665065174514e-05,3.374792135769413e-05,7.4715318812358016e-06,2.7751202047729387e-05,4.486651463665358e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.44536397409329,-0.11555983880920451,-0.21366469801227694
213.476137931,6.4633845444,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026782934308100213,0.0003889680743844827,0.9937614765504114,0.001822144901539263,0.0009672481948553565,0.0013726318215127502,0.0019265332161233883,0.00014996531555775243,0.7199323151214226,0.07868661881947372,0.09420382380584927,0.019671812104204163,0.07505002433083373,0.012455405818216435,0.02661584834437034,4.880238719776581e-05,2.590574486243953e-05,3.6763107904783924e-05,5.159821256980574e-05,4.016511195076803e-06,0.00028003068629994235,3.060658260203649e-05,3.664227994541628e-05,7.651706873825651e-06,2.9192063446472967e-05,4.844755216788929e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.428428064193763,-0.12426318944758208,-0.2273957178628656
213.476137931,6.5768721065,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026782096773504682,0.00039583738024777046,0.9934584232599201,0.0019149841143113017,0.0010460216025920028,0.0014013817892844444,0.0020179306986894217,0.00016125853520272018,0.7084079708270782,0.08128876033680832,0.10011558603860227,0.019750038652564007,0.07727500534811553,0.01316263879683169,0.026606899632200556,5.128728986920944e-05,2.8014651787795475e-05,3.753194269724313e-05,5.404441525452601e-05,4.318841695352863e-06,0.00028041435531882963,3.217712993531107e-05,3.962949129949058e-05,7.817803560023143e-06,3.05883356756305e-05,5.210264458485521e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.411780551786887,-0.13308235559746606,-0.2411481985228079
213.476137931,6.6903596685,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026781266898574047,0.00040271065970002277,0.9931605120517509,0.0020053622290309675,0.0011272192164161563,0.0014278213861439663,0.0021063188550614104,0.00017276626159653028,0.6972742215276923,0.08370147627490616,0.10605441554257697,0.019794010593318444,0.07931274643562602,0.01386312962588012,0.02659809674638241,5.370614108399771e-05,3.0188358688042582e-05,3.823886562581352e-05,5.6409887430898536e-05,4.6268993628855405e-06,0.00028079976174323677,3.3707476728533265e-05,4.270924364725152e-05,7.97125906414451e-06,3.1940088439711584e-05,5.5828300771451136e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.395408680407108,-0.14201279544507983,-0.25492123140836753
213.476137931,6.8038472305,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026780443217691373,0.0004095879137697695,0.9928675550139041,0.002093244792890515,0.0012108259575586329,0.0014521807944745163,0.002191716650068382,0.0001844767911038144,0.6865116929649836,0.08593273760320784,0.11201753980479677,0.01980852289430908,0.0811732137333135,0.014556292999389356,0.026589433179737925,5.6058023316732576e-05,3.242645580290575e-05,3.8890045308246726e-05,5.869514329642506e-05,4.9403702291376145e-06,0.00028118689210008017,3.519701071942292e-05,4.588103043426882e-05,8.113331567140772e-06,3.324756726701548e-05,5.962081681841387e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.37930073310879,-0.15105018153978733,-0.2687138727337057
213.476137931,6.9173347925,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026779624473870202,0.0004164691419193656,0.9925793750464086,0.0021786096621207594,0.0012968216246995073,0.001474662308287236,0.0022741535232470083,0.00019637783523692844,0.6761022689469107,0.08799049284450647,0.11800190490394628,0.019797690039613316,0.08286610637007284,0.015241536894950435,0.026580902924251592,5.834234862673918e-05,3.4728396119047045e-05,3.949090284170279e-05,6.090097734848373e-05,5.258924682636499e-06,0.00028157573179805607,3.664532505201369e-05,4.914415208019709e-05,8.24512698278333e-06,3.451117621414311e-05,6.34762979217236e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.363445831337703,-0.16019034324978065,-0.28252513834572923
213.476137931,7.0308223545,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026778809589759107,0.00042335434257146113,0.9922958034719319,0.00226144621792666,0.0013851810361069656,0.0014954443842559513,0.002353668288272435,0.00020845660150616666,0.6660289898985192,0.08988263868194728,0.12400421070558285,0.019765053097969235,0.08440083838063936,0.015918269235342123,0.026572500377891887,6.055883766733891e-05,3.709349921325367e-05,4.0046220418064676e-05,6.302843492910179e-05,5.582219639461929e-06,0.00028196626515202195,3.805220540778397e-05,5.249772109935497e-05,8.367621060180786e-06,3.573146144511572e-05,6.73906840700378e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.347833775969278,-0.16942922059790178,-0.29635399824745434
213.476137931,7.1443099165,0.99,0.002878,0.002248,0.001624,0.002931,0.000319,0.026777997643145736,0.00043024351353088174,0.9920166782128746,0.002341754562912397,0.0014758742501956971,0.0015146850120043621,0.0024303080789837214,0.0002206998830292391,0.6562759613086063,0.0916169925929824,0.1300209495748449,0.019713667975043567,0.08578652397748662,0.01658590457103623,0.02656422027114562,6.270749816649394e-05,3.952095719331986e-05,4.056023168156098e-05,6.507878401114414e-05,5.909900947599504e-06,0.0002823584754392718,3.941761679233751e-05,5.594067017770287e-05,8.481677774163967e-06,3.6909095489675075e-05,7.13597785773054e-06,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,16.33245492287859,-0.178762832616993,-0.3101993760609538
