T,P,z_carbon dioxide,z_argon,z_methane,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_argon,x_methane,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_methane,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_methane,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_methane,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
253.9045517241,23.4448078114,0.97,0.01407,0.01261,0.00332,0.023216560927522077,0.0013781969030464932,0.9813468536468659,0.006527561041164277,0.008556340020243835,0.0035692452917261003,0.8739683415960084,0.07790381192441292,0.04691728046531222,0.0012105660142663938,0.022783499018724552,0.0001515475186203099,0.00019864878939658648,8.286560078063032e-05,0.0012045004617482985,0.00010736679232974236,6.466125063665703e-05,1.6683983317952809e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.6516892984672165,-0.009537701955061095,-0.12672263217916413
253.9045517241,23.6334063309,0.97,0.01407,0.01261,0.00332,0.023211411570696394,0.0013897594813282277,0.9806228254967859,0.006952912684089826,0.008882648269314827,0.003541613549809417,0.8681564970706237,0.0823031742271235,0.04834498943550429,0.0011953392667484151,0.022761639998225086,0.00016138691792552432,0.00020617880481680047,8.220584972898144e-05,0.001206528723080601,0.0001143816167255539,6.718790744270509e-05,1.6612340793675415e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.628385242204649,-0.01114432529543663,-0.13388779649422133
253.9045517241,23.8220048505,0.97,0.01407,0.01261,0.00332,0.02320635521642803,0.001401327847032316,0.9799028475962525,0.007383658928022832,0.009196588490880495,0.0035169049848441255,0.8624381238021397,0.08669510945567162,0.04968549193175526,0.0011812748104332955,0.022739973558907972,0.00017134781188064802,0.00021341929929868654,8.161454634071921e-05,0.0012085585592262423,0.00012148827108174729,6.96256634374681e-05,1.6553532868579972e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.6053810901406855,-0.01283950974862158,-0.1410646138901841
253.9045517241,24.0106033701,0.97,0.01407,0.01261,0.00332,0.02320138664632226,0.0014129023362358755,0.9791871348554709,0.007819584887456871,0.0094986260773924,0.003494654179679791,0.8568112809700467,0.09107730326962772,0.05094321642311985,0.0011681993372057197,0.022718499314886276,0.0001814252123876252,0.00022038129623042042,8.108082281793697e-05,0.001210590660595832,0.00012868333456772036,7.197778949959586e-05,1.6505515727271625e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.582662296734131,-0.014618703540232758,-0.1482511233075572
253.9045517241,24.1992018896,0.97,0.01407,0.01261,0.00332,0.02319650107033953,0.001424483268698155,0.9784758074130743,0.008260482264805474,0.009789221257552327,0.003474489064567844,0.8512740088153727,0.09544758655909061,0.052122430590745394,0.0011559740347910825,0.022697215113958714,0.0001916142856970809,0.00022707568137860304,8.059598930513099e-05,0.0012126255826351042,0.00013596349009104347,7.42475303003977e-05,1.6466656716093959e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.560215344849889,-0.01647773215013615,-0.15544570846137695
253.9045517241,24.3878004092,0.97,0.01407,0.01261,0.00332,0.023191694049663324,0.0014360709506955943,0.9777689154058657,0.008706149326403716,0.010068826607655663,0.003456108660074938,0.8458243498244938,0.09980392938932721,0.05322723441663516,0.0011444863695437453,0.02267611753736398,0.00020191035152863744,0.0002335131461238596,8.015301464684983e-05,0.0012146637781739438,0.00014332552376128708,7.643808513159451e-05,1.6435636287688357e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.538027589541646,-0.018412554214351395,-0.16264683596704455
253.9045517241,24.5763989288,0.97,0.01407,0.01261,0.00332,0.023186961441569492,0.0014476656768938215,0.9770664570479842,0.009156390933740982,0.010337885125211084,0.0034392668930637387,0.8404603634338126,0.1041444359371843,0.05426155651809216,0.0011336441109109565,0.022655202265422524,0.00021230888352458864,0.0002397041437856442,7.974614883673541e-05,0.0012167056209328375,0.00015076632534572913,7.855259294607623e-05,1.6411376691786043e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.5160871453946685,-0.020419271110743153,-0.16985305218704205
253.9045517241,24.7649974483,0.97,0.01407,0.01261,0.00332,0.02318229935919929,0.0014592677315906175,0.9763683920217678,0.009611018589780983,0.010596828750036763,0.003423760638414479,0.8351801362363545,0.1084673398929487,0.05522915295497006,0.001123370915726727,0.02263446434870867,0.00022280551009513214,0.00024565885634152183,7.937064405396772e-05,0.001218751422875168,0.00015828288903725174,8.05941207502704e-05,1.6392989279274155e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.494382803138743,-0.022494182673404417,-0.17706302993432743
253.9045517241,24.9535959679,0.97,0.01407,0.01261,0.00332,0.02317770414155897,0.001470877389545641,0.9756746515213355,0.010069850476545274,0.010846077248160578,0.0034094207539586653,0.8299817890191025,0.11277100002165541,0.05613360794181994,0.0011136030174221628,0.022613898411380163,0.00023339601509510296,0.0002513871695543599,7.902254552934486e-05,0.0012208014472028384,0.00016587231412830392,8.256565471524257e-05,1.6379734992560597e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.472903966171538,-0.024633837585231078,-0.18427561266474957
253.9045517241,25.1421944875,0.97,0.01407,0.01261,0.00332,0.02317317233060761,0.001482494916550714,0.9749851458643796,0.010532711471402565,0.01108603739410785,0.0033961052701101087,0.824863481529879,0.11705389572374769,0.05697833603571423,0.0011042867106589437,0.022593498804897864,0.00024407633803537928,0.0002568986549972213,7.869853267714626e-05,0.0012228559182163694,0.00017353180537291331,8.44700935264647e-05,1.6370994349663933e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.451640600742792,-0.026834778650812297,-0.19148955570904036
253.9045517241,25.330793007,0.97,0.01407,0.01261,0.00332,0.023168700653313147,0.0014941205698276866,0.9742997703109845,0.010999433135296718,0.011317102400109486,0.0033836941536094637,0.8198234156070626,0.12131462251233711,0.057766585463500025,0.0010953764171001995,0.022573259724926954,0.00025484257366782334,0.00026220255777102843,7.839579694734346e-05,0.0012249150288849047,0.00018125867291656384,8.631024358972442e-05,1.6366244364935598e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.430583195633538,-0.029093530047600957,-0.19870351115222995
253.9045517241,25.5193915266,0.97,0.01407,0.01261,0.00332,0.02316428600721872,0.00150575459832475,0.9736184095413828,0.011469853671074805,0.011539651550727373,0.0033720852368150267,0.8148598371125684,0.12555188738371925,0.05850144232219959,0.0010868331815127596,0.02255317530051,0.00026569097089772437,0.0002673077889446939,7.811194686630315e-05,0.0012269789467224065,0.00018905033175638643,8.808881578528217e-05,1.6365040606747554e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.409722728482695,-0.031406882102866795,-0.20591631154397483
253.9045517241,25.7079900462,0.97,0.01407,0.01261,0.00332,0.02315992544851599,0.0015173972429499804,0.9729409411187209,0.011943817852285729,0.011754050008222966,0.0033611910207704022,0.8099710369875212,0.12976450408525836,0.05918583543671687,0.0010786234905036554,0.02253323966211856,0.00027661793102959185,0.00027222292190857267,7.784493345926387e-05,0.0012290478183942012,0.0001969043007317425,8.980842351336543e-05,1.636700310671331e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.3890506368370215,-0.03377158504869371,-0.21312666360684673
253.9045517241,25.8965885658,0.97,0.01407,0.01261,0.00332,0.023155616181925315,0.001529048736771524,0.9722672381748967,0.012421176924685298,0.011960648759595452,0.0033509361408224983,0.8051553516598092,0.13395138830532066,0.059822541698945596,0.0010707183359244651,0.022513446993438473,0.0002876200053958002,0.0002769561919640134,7.75929911270278e-05,0.0012311217733602636,0.00020481820107704247,9.147158181523459e-05,1.6371805189834118e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.368558792599076,-0.03618523678655983,-0.22033403675283125
253.9045517241,26.0851870853,0.97,0.01407,0.01261,0.00332,0.023151355551902605,0.0015407093052031925,0.971597171496818,0.012901788482941197,0.012159784680279244,0.0033412553399616647,0.800411162978119,0.13811155281275853,0.06041419174333846,0.001063092465784028,0.022493791570545724,0.00029869389242401375,0.0002815154985677231,7.735459036514572e-05,0.001233200926788897,0.0002127897545746792,9.308070738529145e-05,1.6379164543248583e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.348239478985427,-0.038644802620038554,-0.22753718418403768
253.9045517241,26.2737856049,0.97,0.01407,0.01261,0.00332,0.023147141034817787,0.0015523791661855959,0.9709306111443282,0.013385516326917188,0.01235178069372366,0.003332091835030893,0.7957368977876181,0.1422441025906544,0.06096327584146354,0.0010557237802639862,0.022474267791179593,0.0003098364342430083,0.00028590840974876104,7.712839964642489e-05,0.0012352853818906554,0.00022081678137449842,9.463811931871365e-05,1.638883601728512e-06,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.328085369346093,-0.04114762886741996,-0.23473515835685443
257.2735862069,23.0499007567,0.97,0.01407,0.01261,0.00332,0.022952651947306012,0.0013550557811943505,0.9893911560557987,0.0014741580159426538,0.0027512344093396316,0.006383451518918954,0.9642448849453661,0.0178083289381842,0.015535990080614565,0.002410796035835144,0.022709150844691477,3.3835835855262924e-05,6.31481258230246e-05,0.00014651714093624865,0.0013066056058322997,2.4131279081097147e-05,2.105213317531485e-05,3.2667631056388345e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.367769492911816,-0.00017526238295140217,-0.03143908169483289
257.2735862069,23.2370334924,0.97,0.01407,0.01261,0.00332,0.022942279164391937,0.0013667970699187716,0.9895157273939483,0.0017759821633377946,0.003231378701268709,0.005476911741445069,0.9585897830304814,0.021257916090022148,0.018093377674493226,0.002058923205003262,0.022701746055428313,4.0745078582276405e-05,7.413519225037698e-05,0.00012565283813096876,0.001310197706700133,2.905525742442138e-05,2.472997559043106e-05,2.8141302037862247e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.335112494150763,-0.0003691908635161667,-0.03728358982089297
257.2735862069,23.4241662282,0.97,0.01407,0.01261,0.00332,0.0229335894406272,0.0013784565078987948,0.9892408735063227,0.0020962933987668407,0.003714992602868881,0.004947840492041576,0.9526411196508742,0.024872531400564838,0.020634966697101916,0.0018513822514592921,0.02268684405088143,4.807553215441572e-05,8.519811512916192e-05,0.00011347174246219238,0.0013131743510747418,3.428570277702572e-05,2.8444404133895034e-05,2.552049913132384e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.305752184965098,-0.0007141831380632624,-0.043418163585760006
257.2735862069,23.611298964,0.97,0.01407,0.01261,0.00332,0.02292579549190309,0.0013900769344748385,0.9887717422633445,0.0024294605416192916,0.004191883571982332,0.004606913623053653,0.9466000418736635,0.02858054100747821,0.023103622230414105,0.0017157948884441072,0.02266837875130215,5.5697315532811995e-05,9.610226549713516e-05,0.00010561715957099036,0.001315846884381496,3.972915082930772e-05,3.211581236531877e-05,2.385086898715982e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.2782108198834345,-0.0011939920577708207,-0.04970675009240466
257.2735862069,23.7984316998,0.97,0.01407,0.01261,0.00332,0.02291854762287689,0.0014016773849854069,0.9881988052601467,0.002772905099000924,0.004657761829667952,0.004370527811184313,0.9405537998101479,0.032349030588181234,0.02547695438374575,0.0016202152179251893,0.022648081379224718,6.355095756517083e-05,0.00010674913630926316,0.00010016614977773557,0.0013183529905559759,4.534290460165481e-05,3.571047079800124e-05,2.2710190297749405e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.251831278285269,-0.0017990117954802542,-0.05608836071693091
257.2735862069,23.9855644356,0.97,0.01407,0.01261,0.00332,0.022911671983749438,0.0014132673173011033,0.987566532132564,0.0031252730472019147,0.005110711330448536,0.004197483489785509,0.9345440553588533,0.03616062266942922,0.027746417473241247,0.0015489044984763262,0.022626800446350254,7.160523091714335e-05,0.00011709494160686854,9.617136487516946e-05,0.0013207605700167003,5.110462619196169e-05,3.9213104987124116e-05,2.1890161053172486e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.226285228845888,-0.0025219388946684518,-0.06253175102308539
257.2735862069,24.1726971714,0.97,0.01407,0.01261,0.00332,0.02290507315124434,0.001424851930701449,0.9868988928690086,0.003485751153219801,0.005549880362002127,0.004065475615769503,0.9285922258768786,0.04000484608178926,0.02990958533488126,0.0014933427064509558,0.022604991334046694,7.984138515153386e-05,0.00012712041567231316,9.312001637380059e-05,0.0013231064258750265,5.700098217705173e-05,4.261673041088531e-05,2.1277922384855716e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.201390755525238,-0.0033590391461109093,-0.06902145379331426
257.2735862069,24.3598299072,0.97,0.01407,0.01261,0.00332,0.022898694155769332,0.0014364343313207262,0.9862097795289112,0.003853790655786511,0.005974949916799737,0.00396147989850259,0.9227098065227708,0.04387463217467258,0.031967006158289436,0.0014485551442673691,0.02258291611486124,8.824677356721705e-05,0.0001368185507408366,9.071271660003896e-05,0.001325412043935613,6.302302792976863e-05,4.591850511530802e-05,2.0807543400368963e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.177037644948123,-0.004305113267584204,-0.07554656813739324
257.2735862069,24.546962643,0.97,0.01407,0.01261,0.00332,0.022892498511553953,0.0014480165217143027,0.9855077134366889,0.0042289804408656255,0.006385888844843754,0.0038774172776017564,0.9169030485208153,0.04776472489740787,0.03392077088544313,0.0014114556963338372,0.02256073386297434,9.681192844790712e-05,0.00014618895087553462,8.876376925617179e-05,0.0013276907630683514,6.91641108065851e-05,4.9117836671407155e-05,2.043811167959162e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.153153889239417,-0.005355876238204438,-0.08210030179877759
257.2735862069,24.7340953787,0.97,0.01407,0.01261,0.00332,0.022886461367284634,0.0014595998812465527,0.9847981552341072,0.004610986498625925,0.006782833722478424,0.003808024544788498,0.9111752444380472,0.05167091364584964,0.035773808357950555,0.0013800335581525766,0.02253854493433857,0.00010552916436587329,0.00015523506195021786,8.715220662997361e-05,0.0013299512785765724,7.5418859421383e-05,5.221544643100157e-05,2.0142968175957582e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.129689196897204,-0.006507185310506536,-0.08867781968785238
257.2735862069,24.9212281145,0.97,0.01407,0.01261,0.00332,0.02288056487710972,0.0014711854261724772,0.984084725726703,0.004999519282736009,0.007166022785814637,0.0037497322047462017,0.9055279464154699,0.05558962417927572,0.0375295048221983,0.0013529245830560782,0.022516414411562553,0.00011439182530300231,0.00016396264926167833,8.579599098248314e-05,0.001332199517758331,8.178264493895559e-05,5.5212860545887844e-05,1.9904029293025775e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.106606388713546,-0.007757506235629208,-0.09527795897177516
257.2735862069,25.1083608503,0.97,0.01407,0.01261,0.00332,0.022874795516914664,0.0014827739244099509,0.9833698801225309,0.005394320754449866,0.0075357628614096455,0.003700036261609579,0.8999615909833993,0.05951773520240441,0.039191502070531806,0.001329171743664595,0.02249438492529578,0.0001233939842106895,0.00017237903451870537,8.463757288948849e-05,0.0013344395800806781,8.825134579806147e-05,5.811213732864316e-05,1.970861202568369e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.083876386381239,-0.009098519450203568,-0.10189348005021426
257.2735862069,25.2954935861,0.97,0.01407,0.01261,0.00332,0.022869142696375258,0.0014943660145123319,0.9826553210774887,0.005795148715427599,0.007892399898027943,0.0036571303090557833,0.8944759640708932,0.06345240301431176,0.040763548805195324,0.001308084109599507,0.022472484759073534,0.00013253008291982954,0.00018049241948485856,8.363543489703566e-05,0.0013366744815056966,9.482111460372735e-05,6.091566196539866e-05,1.9547564375091275e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.06147567891034,-0.010528436317309264,-0.10852404764913803
257.2735862069,25.4826263219,0.97,0.01407,0.01261,0.00332,0.022863597750905774,0.0015059622316638674,0.9819422379452918,0.006201775094281213,0.008236308155195129,0.003619678805231873,0.8890703983480328,0.06739101991645166,0.04224943109909848,0.001289150636416974,0.022450732343005358,0.0001417948910972314,0.00018831163661288625,8.275888019030075e-05,0.001338906441202487,0.00010148833074748367,6.362604754452716e-05,1.941412169369401e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.039384429973841,-0.012043426807323954,-0.11516756005318829
257.2735862069,25.6697590577,0.97,0.01407,0.01261,0.00332,0.0228581533791877,0.001517563044116979,0.9812314657119068,0.006613981785766378,0.008567878989940759,0.0035866735123861646,0.8837439370298532,0.07133116190798729,0.04365291579744618,0.0012719852647133886,0.022429139343727922,0.00015118341010620165,0.00019584589208638566,8.198473326719283e-05,0.0013411371392989479,0.00010824953520548628,6.624605178215458e-05,1.930317830390391e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.017585445475613,-0.013639783487056967,-0.12182219907371294
257.2735862069,25.8568917935,0.97,0.01407,0.01261,0.00332,0.022852803265125097,0.0015291688728821175,0.9805235883850923,0.007031558764339808,0.008887513604546295,0.00355733924602158,0.8784954338342765,0.07527056089084436,0.04497771433937182,0.00125629093550735,0.022407712662179016,0.00016069082908862375,0.00020310459992081928,8.129517393663961e-05,0.0013433678723884475,0.00011510139875865726,6.877852074115106e-05,1.921080993861795e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.996063476398886,-0.015313756333005912,-0.12848619739047784
257.2735862069,26.0440245292,0.97,0.01407,0.01261,0.00332,0.022847541826296353,0.0015407801045513882,0.9798190089322789,0.007454302999703758,0.009195617718028085,0.0035310703499892185,0.8733236198679606,0.07920708689442942,0.046227457900754235,0.0012418353368557136,0.02238645578878048,0.00017031249957161798,0.00021009726043127848,8.067627751297358e-05,0.0013455996583273532,0.00012204070362640984,7.1226347417469e-05,1.913395180156155e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.974804755581652,-0.017061789000665684,-0.1351580282228717
257.2735862069,26.231157265,0.97,0.01407,0.01261,0.00332,0.022842364042803348,0.0015523970997816444,0.9791179977603284,0.007882017852217104,0.00949259754971749,0.003507386837736975,0.8682271493216664,0.08313873632570608,0.047405680193876816,0.0012284341587507313,0.022365369745702135,0.00018004392117221805,0.00021683336894246996,8.011700698652482e-05,0.0013478333085586397,0.00012906433315153695,7.359244044615051e-05,1.9070176253173394e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.95379668272217,-0.018880445534288803,-0.14183629914778617
257.2735862069,26.4182900008,0.97,0.01407,0.01261,0.00332,0.022837265338470806,0.0015640201989807754,0.9784207270533689,0.008314512752582303,0.009778856735759112,0.00348590345828968,0.8632046312394824,0.0870636238389915,0.048515805639133956,0.0012159392823921124,0.022344453756377308,0.00018988073389082131,0.00022332234598142333,7.960850222125443e-05,0.001350069479112302,0.00013616926628064687,7.587969998943092e-05,1.9017535983954528e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.9330276055478715,-0.02076638211306303,-0.1485197002413683
257.2735862069,26.6054227366,0.97,0.01407,0.01261,0.00332,0.022832241496813423,0.0015756497261516494,0.9777272955582113,0.008751603047192623,0.010054793936034666,0.0034663074585614692,0.8582546519010957,0.09097997637434568,0.04956114143509408,0.001204230289464689,0.022323705730211352,0.0001998187142577502,0.00022957348334823866,7.914356899608106e-05,0.0013523087072363407,0.0001433525748595213,7.809099892996916e-05,1.8974451258185586e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.9124866645622305,-0.02271636177416081,-0.15520700170019364
257.2735862069,26.7925554724,0.97,0.01407,0.01261,0.00332,0.022827288600523625,0.001587285991521178,0.9770377467760771,0.009193109933984702,0.010320800968396089,0.003448342321542134,0.8533757907589474,0.09488612845718421,0.05054487253103543,0.001193208252832935,0.022303122619262834,0.00020985377359940946,0.00023559590229414121,7.871630536724193e-05,0.0013545514381749853,0.0001506114224897675,8.022916811173613e-05,1.8939627446891777e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.8921636805703415,-0.024727243828684742,-0.1618970308177623
257.2735862069,26.9796882082,0.97,0.01407,0.01261,0.00332,0.02282240298709458,0.0015989292933529028,0.9763520825095688,0.009638860443224068,0.010577261357754148,0.0034317956894529423,0.8485666318532546,0.09878051821146787,0.05147005881033664,0.0011827911249408776,0.0222827006843224,0.00021998195737162477,0.00024139852120648838,7.832182419406914e-05,0.0013567980450319773,0.00015794306418089586,8.229698476244391e-05,1.8911993775858024e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.87204907136785,-0.026795972343220065,-0.1685886514638817
257.2735862069,27.166820944,0.97,0.01407,0.01261,0.00332,0.022817581215674853,0.0016105799192059126,0.9756702730800269,0.010088687433678632,0.0108245492178611,0.0034164902684334455,0.8438257720159672,0.10266168373886334,0.05233963398066136,0.0011729102645080273,0.022262435695723174,0.00023019944487752048,0.00024699003090161535,7.795604417254293e-05,0.0013590488437173432,0.00016534484630168145,8.42971634678406e-05,1.8890657190471241e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.852133788599865,-0.02891959154075252,-0.17528077305536716
257.2735862069,27.3539536798,0.97,0.01407,0.01261,0.00332,0.02281282004182075,0.0016222381468245786,0.9749922651172842,0.010542429587146561,0.011063028404850982,0.0034022768907182206,0.8391518267525061,0.10652825966367646,0.053156405796879094,0.0011635077869383453,0.02224232308628779,0.0002405025489751411,0.0002523788761174167,7.76155304404002e-05,0.0013613041043354453,0.00017281420654125,8.623234923178443e-05,1.8874867160988278e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.832409268695362,-0.03109524986076817,-0.1819723501519972
257.2735862069,27.5410864155,0.97,0.01407,0.01261,0.00332,0.022808116397860977,0.0016339042447832087,0.9743179875529943,0.010999931391430441,0.011293051895179077,0.0033890291603962215,0.8345434344238255,0.11037897372820889,0.05392305732861411,0.001154534519351486,0.022222358068638356,0.00025088771554423035,0.00025757324211232886,7.729737156606207e-05,0.001363564059961046,0.00018034867370933478,8.81051122609109e-05,1.8863988519171347e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.812867393727275,-0.03332016526683468,-0.18866234482160404
257.2735862069,27.7282191513,0.97,0.01407,0.01261,0.00332,0.022803467377294964,0.0016455784729587917,0.973647356267664,0.01146104310577672,0.01151496134976837,0.0033766392767908327,0.8299992591790245,0.1142126433714346,0.05464214904427564,0.0011459484052652625,0.022202535725639162,0.0002613515225723508,0.0002625810454902554,7.699908359319262e-05,0.0013658289134767475,0.0001879458672717524,8.99179441834658e-05,1.8857480268259731e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.793500459369685,-0.03559162414798056,-0.19534972378016402
257.2735862069,27.9153518871,0.97,0.01407,0.01261,0.00332,0.022798870222106842,0.0016572610829006737,0.97298027771474,0.01192562070730396,0.011729086833851435,0.003365014744104556,0.8255179929499952,0.11802817227127703,0.05531612153103332,0.0011377132476944715,0.022182851080287832,0.000271890678823893,0.0002674099285488009,7.671853444631584e-05,0.0013680988429502997,0.00019560349659108382,9.167325547038554e-05,1.8854878889045824e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.774301147944092,-0.03790706813276756,-0.20203354437845
257.2735862069,28.1024846229,0.97,0.01407,0.01261,0.00332,0.02279432231221691,0.001668952318127536,0.9723166517605132,0.012393525817517462,0.01193574666645295,0.003354075755516507,0.8210983567481446,0.12182454684033904,0.0559472987017097,0.0011297977098065884,0.022163299149764705,0.00028250202206927464,0.00027206725655209713,7.645388383083572e-05,0.0013703740059055264,0.00020331935985402045,9.337337386119209e-05,1.8855785067968869e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.755262505196161,-0.04026418673353227,-0.2087130471478318
257.2735862069,28.2896173587,0.97,0.01407,0.01261,0.00332,0.022789821156506577,0.0016806524143791394,0.97165637391561,0.012864625610477614,0.012135247378108517,0.0033437530958038823,0.8167391014295743,0.12560083268879335,0.0565378913680302,0.0011221745136020527,0.022143874987116435,0.00029318251690819904,0.0002765601174370584,7.620353504488568e-05,0.001372654542735463,0.0002110913427064509,9.502054363158546e-05,1.8859853056400263e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.736377919816799,-0.0426608113411282,-0.21538755027473666
257.2735862069,28.4767500945,0.97,0.01407,0.01261,0.00332,0.022785364385025757,0.0016923615998464775,0.9709993370915799,0.013338792703856411,0.012327883758121145,0.0033339864464425094,0.8124390080625913,0.12935617106577127,0.057090001079326255,0.0011148197923113103,0.022124573713250103,0.00030392925221369127,0.000280895323525031,7.596609603692974e-05,0.0013749405794624922,0.00021891741661488328,9.661692556184571e-05,1.8866782072564868e-06,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,6.71764110503822,-0.045094612929126754,-0.2220561482326744
260.6426206897,25.4711370287,0.97,0.01407,0.01261,0.00332,0.022580962660944285,0.001508003117581169,0.9891226455169466,0.0016512696717091448,0.0029893973938846887,0.006236687417459537,0.9642199842262457,0.01782368863706181,0.015517925828938775,0.002438401307753832,0.0223353415255126,3.728725880001393e-05,6.750347093003432e-05,0.00014083040570163485,0.001454046742247244,2.6878178031485264e-05,2.3401080528433018e-05,3.6771167740067784e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.714706292251891,-0.0016340253538285054,-0.0329400224089067
