T,P,z_carbon dioxide,z_argon,z_methane,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_argon,x_methane,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_methane,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_methane,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_methane,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_argon,parachor_methane,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
260.6426206897,25.4711370287,0.97,0.01407,0.01261,0.00332,0.022580962660944285,0.001508003117581169,0.9891226455169466,0.0016512696717091448,0.0029893973938846887,0.006236687417459537,0.9642199842262457,0.01782368863706181,0.015517925828938775,0.002438401307753832,0.0223353415255126,3.728725880001393e-05,6.750347093003432e-05,0.00014083040570163485,0.001454046742247244,2.6878178031485264e-05,2.3401080528433018e-05,3.6771167740067784e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.722059934744865,-0.008987667846803049
260.6426206897,25.6562086071,0.97,0.01407,0.01261,0.00332,0.022570790839234012,0.0015197959006661124,0.989151617550588,0.0019513313744546328,0.0034481847246793534,0.005448866350277971,0.9592238349590455,0.02088888998882517,0.017765138108872747,0.0021221369432565082,0.022325934268024317,4.4043092310850544e-05,7.782825619577941e-05,0.0001229852227030645,0.001457824452191985,3.1746849374481885e-05,2.6999384072632134e-05,3.2252150270133556e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.691994219168738,-0.008604869480086208
260.6426206897,25.8412801855,0.97,0.01407,0.01261,0.00332,0.022562060595274373,0.0015315083438123113,0.9888597706639325,0.0022681225459351925,0.003909126029826777,0.004962980760305679,0.9539905945361662,0.024088204609345257,0.019995870261116756,0.0019253305933717472,0.022310714065948766,5.11735183188978e-05,8.819793835951608e-05,0.00011197507264719761,0.0014610445554506062,3.689128634667044e-05,3.062384214668877e-05,2.948659868345939e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.664682039588656,-0.00850850517169821
260.6426206897,26.0263517639,0.97,0.01407,0.01261,0.00332,0.022554146892130627,0.0015431795222796243,0.9884009049329014,0.0025969838282482284,0.004364054857570994,0.004638056381279394,0.9486712031107543,0.0273685650720244,0.022168013029471065,0.0017922187877501513,0.0222925391981715,5.857275473879828e-05,9.84275343029724e-05,0.00010460740491735927,0.0014639699740168902,4.2234609173325426e-05,3.4209223756707645e-05,2.765715332700846e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.63891788430072,-0.008552190606353705
260.6426206897,26.2114233423,0.97,0.01407,0.01261,0.00332,0.022546750220038544,0.0015548281738178515,0.9878482035985844,0.0029356166769657034,0.004809256816791964,0.004406922907657967,0.9433364991021045,0.03070369862918775,0.02426356063543651,0.001696241633271152,0.022272766701851063,6.618861595732529e-05,0.00010843311219222609,9.936179003793016e-05,0.0014667261661946503,4.773897566907366e-05,3.772566767311446e-05,2.6373642810127947e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.614125732656353,-0.008666715093855082
260.6426206897,26.3964949207,0.97,0.01407,0.01261,0.00332,0.02253971323887496,0.0015664641444120353,0.987239704428251,0.003282751846009418,0.005242961937606755,0.004234581788132822,0.9380224678760913,0.034079019052991,0.026274949841726333,0.0016235632291912714,0.022252099835844454,7.399228524343969e-05,0.00011817485859599249,9.544625919107617e-05,0.0014693785625807872,5.3383561423245005e-05,4.1158766823288984e-05,2.5432535847139463e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.59000375554493,-0.00881637099653343
260.6426206897,26.5815664991,0.97,0.01407,0.01261,0.00332,0.022532946074023282,0.0015780930573081517,0.9865967671275127,0.003637606838241716,0.005664329763756775,0.004101296270488798,0.9327485889125763,0.037485485877973415,0.02819954314777787,0.001566382061672569,0.022230931750489947,8.196599872459892e-05,0.00012763403711221644,9.241428769651689e-05,0.0014719640723769118,5.915558501385261e-05,4.4501503260769924e-05,2.4718966566175105e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.566380073960764,-0.008980093720523108
260.6426206897,26.7666380775,0.97,0.01407,0.01261,0.00332,0.022526393624022527,0.001589718381520589,0.9859321693670008,0.003999644971923388,0.006073000626649684,0.00399518503442592,0.9275258948387888,0.040916897532935995,0.03003720607763141,0.001520001550643779,0.022209496133747505,9.009757699388877e-05,0.00013680280259484624,8.999711068628226e-05,0.0014745049643615552,6.504634412290278e-05,4.77506986311326e-05,2.416374404998214e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.543149702185437,-0.009148033274475331
260.6426206897,26.9517096558,0.97,0.01407,0.01261,0.00332,0.022520019880713265,0.0016013423859804871,0.9852539435744403,0.004368466572851706,0.006468888146783359,0.003908701705924603,0.9223607497481802,0.04436864221713362,0.031789169174980904,0.0014814388597052103,0.022187938396847542,9.837795406885176e-05,0.00014567948967167163,8.802404012519991e-05,0.0014770153637365018,7.104938739069933e-05,5.0905344015001274e-05,2.3722908382845537e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.520244444703244,-0.009312710907229516
260.6426206897,27.1367812342,0.97,0.01407,0.01261,0.00332,0.02251380006402969,0.001612966659137638,0.9845673484930976,0.004743748203541369,0.006852065288035247,0.00383683801532587,0.9172568307537057,0.04783702885684731,0.03345742636356709,0.0014487140258800152,0.02216635243354544,0.0001067997986086304,0.00015426602792050355,8.638180395511511e-05,0.0014795046858719827,7.715953261829979e-05,5.396571322498635e-05,2.336727422369526e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.497617698415963,-0.009471801055140894
260.6426206897,27.3218528126,0.97,0.01407,0.01261,0.00332,0.022507716187980375,0.001624592348097158,0.9838759290940566,0.005125216705666173,0.0072227090017013135,0.0037761451985759116,0.9122161381684184,0.05131897399588252,0.035044424144293936,0.0014204636914050355,0.02214480017623453,0.00011535692301302998,0.00016256668431866424,8.499240441415141e-05,0.0014819793578791525,8.337241246590778e-05,5.693290330829123e-05,2.3076744438064636e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.475236021801105,-0.009617913347557128
260.6426206897,27.506924391,0.97,0.01407,0.01261,0.00332,0.022501754728660332,0.0016362203529876557,0.983182141184629,0.005512626079505268,0.007581058066557319,0.003724174669308324,0.9072396638787344,0.05481176236193239,0.03655285432515413,0.0013957194341788967,0.022123323394535616,0.00012404375995184394,0.0001705871091974047,8.38004649754656e-05,0.001484444003076065,8.968412115971651e-05,5.9808524206610046e-05,2.2837045452639254e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.453074528651299,-0.009751228959851588
260.6426206897,27.6919959694,0.97,0.01407,0.01261,0.00332,0.02249590505645396,0.0016478513935567754,0.9824877124804996,0.005905751275393183,0.0079273951549215,0.0036791410891857165,0.9023277156630354,0.05831295978563317,0.03798554952587463,0.0013737750254568164,0.022101950299093957,0.00013285521997827691,0.00017833392875010718,8.276560863162048e-05,0.0014869019837002347,9.609109204517581e-05,6.259454072123241e-05,2.2637770901325093e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.4311139473385115,-0.0098705465529072
260.6426206897,27.8770675478,0.97,0.01407,0.01261,0.00332,0.022490158541058663,0.0016594860718964577,0.9817938743386638,0.00630438134329261,0.008262031352619739,0.0036397129654238596,0.8974801529896242,0.061820337230500316,0.03934540619982996,0.00135410358004555,0.022080699888516776,0.0001417865359139432,0.00018581439499161526,8.185772163632937e-05,0.0014893558136897835,0.00010258998859395731,6.529315358172634e-05,2.24711603099072e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.409338877087138,-0.009975120901097867
260.6426206897,28.0621391262,0.97,0.01407,0.01261,0.00332,0.022484507964310965,0.0016711249084562258,0.981101510353613,0.0067083158362681895,0.008585296291688162,0.0036048775184307183,0.8926965327451043,0.06533182767615231,0.04063533541977811,0.0013363041589653608,0.02205958472334333,0.00015083318084768547,0.0001930361628464319,8.105389727352104e-05,0.0014918074115628525,0.00010917764454458795,6.790672118346472e-05,2.2331311653206622e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.387736653763014,-0.010064518918034615
260.6426206897,28.2472107046,0.97,0.01407,0.01261,0.00332,0.022478947133639172,0.001682768365487415,0.9804112552568308,0.007117362615456318,0.008897531154355603,0.0035738509733572853,0.8879762057225707,0.06884549867401583,0.0418582292811631,0.0013200663222504329,0.02203861277614312,0.0001599908179637824,0.00020000713243866711,8.033640709360332e-05,0.0014942582682954868,0.00011585102727483961,7.043770406966027e-05,2.221365847428344e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.366296601055629,-0.010138523273610645
260.6426206897,28.432282283,0.97,0.01407,0.01261,0.00332,0.02247347062140966,0.001694416862611705,0.9797235624807641,0.007531336510421642,0.009199083551262019,0.0035460174575522698,0.8833183820705173,0.07235953446788075,0.04301693747623871,0.001305145985363231,0.02201778869851426,0.00016925526980691072,0.00020673533393317982,7.969131915530671e-05,0.0014967095616351732,0.00012260721537311003,7.288862423765228e-05,2.211461365769428e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.345009523686017,-0.010197065995084742
260.6426206897,28.6173538614,0.97,0.01407,0.01261,0.00332,0.022468073585419603,0.0017060707873406877,0.97903875139458,0.00795005850693379,0.009490303672576007,0.003520886425910157,0.8787221766319195,0.07587222402864735,0.0441142507427971,0.0012913485966360913,0.02199711470931075,0.00017862249954217948,0.00021322884126341563,7.910753530325443e-05,0.0014991622357401419,0.00012944338498584344,7.526203449770837e-05,2.2031321169942284e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.3238673567925945,-0.010240188300697284
260.6426206897,28.8024254398,0.97,0.01407,0.01261,0.00332,0.022462751642886827,0.0017177305022749792,0.978357041009583,0.00837335526239365,0.009771541338377192,0.0034980623896460694,0.8741866409088405,0.07938195278725471,0.04515288912781651,0.0012785171760883883,0.021976591230267906,0.00018808859967680799,0.00021949570625216883,7.857610668994287e-05,0.0015016170577704193,0.00013635680163281972,7.75604949206907e-05,2.196147951049495e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.302862918496996,-0.010268019712201593
260.6426206897,28.9874970182,0.97,0.01407,0.01261,0.00332,0.022457500780436727,0.0017293963500998018,0.977678574470971,0.008801058822970215,0.010043143706698397,0.0034772229993604163,0.8697107859389236,0.08288719667837524,0.04613549372753474,0.0012665236551665066,0.021956217349198098,0.00019764978538552315,0.00022554390763121745,7.808973822188909e-05,0.0015040746588452045,0.00014334481540558656,7.978655446245089e-05,2.1903213865600166e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.281989732067648,-0.010280768154183662
260.6426206897,29.1725685966,0.97,0.01407,0.01261,0.00332,0.022452317288726487,0.00174106865708005,0.9770034371432267,0.009233006462784833,0.010305453478410442,0.003458102915578062,0.8652935988668761,0.08638651762246528,0.04706462100746838,0.0012552625031902191,0.021935991162916068,0.0002073023906313073,0.0002313813113014813,7.764242387762878e-05,0.0015065355641591153,0.0001504048582267677,8.194273649345449e-05,2.185498200712337e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.261241895906971,-0.01027869719089125
260.6426206897,29.357640175,0.97,0.01407,0.01261,0.00332,0.022447197714197224,0.001752747735539557,0.9763316701566971,0.0096690405937253,0.010558807487794192,0.003440481761783369,0.8609340550654904,0.0898785598877996,0.04794273907986014,0.001244645966849883,0.02191591003463977,0.00021704286591395073,0.00023701563930466233,7.722917433884088e-05,0.0015090002154649266,0.0001575344423168972,8.403152735778869e-05,2.1815503999445753e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.240613986929121,-0.010262086248173041
260.6426206897,29.5427117534,0.97,0.01407,0.01261,0.00332,0.02244213882288368,0.0017644338856270469,0.975663280682205,0.01010900871317619,0.01080353559972397,0.003424175004894878,0.8566311270602653,0.09336204697947063,0.04877222549388295,0.0012346004663810197,0.02189597078946017,0.00022686777690284076,0.00024245444570697124,7.684581081369926e-05,0.0015114689880680204,0.00016473115932208227,8.605536733885041e-05,2.178370898093627e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.220100987604334,-0.010231168554408754
260.6426206897,29.7277833318,0.97,0.01407,0.01261,0.00332,0.022437137572823417,0.0017761273965970444,0.9749982498102558,0.01055276336830692,0.011039959854862337,0.003409026966574939,0.8523837911294572,0.09683577882752238,0.04955536620933674,0.0012250638336836228,0.021876169864254762,0.00023677380346815376,0.0002477050980619939,7.64888070385068e-05,0.0015139422038402816,0.00017199267974637452,8.801664357280241e-05,2.1758694375856875e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.199698229991715,-0.010186097106426928
260.6426206897,29.9128549102,0.97,0.01407,0.01261,0.00332,0.022432191092655377,0.0017878285477529957,0.9743365386508291,0.01100016212378072,0.01126839381849177,0.003394905406898447,0.8481910321888423,0.10029862913452368,0.050294355504900926,0.0012159831717330253,0.021856503423571802,0.0002467577388108389,0.000252774763443704,7.615516682903493e-05,0.0015164201412952924,0.00017931675246719178,8.991768456249991e-05,2.173969428011536e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.179401352112146,-0.010127165332601606
260.6426206897,30.0979264886,0.97,0.01407,0.01261,0.00332,0.022427296664722644,0.0017995376091477257,0.9736780930942379,0.011451067524689678,0.011489142098112729,0.0033816972829596777,0.844051847398269,0.1037495427964438,0.05099129662702403,0.0012073131782631835,0.021836967449765907,0.0002568164885039866,0.00025767039825752813,7.58423281952232e-05,0.001518903043463802,0.0001867012041940821,9.176075601953731e-05,2.172605470304271e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.159206263401687,-0.01005478139524918
260.6426206897,30.282998067,0.97,0.01407,0.01261,0.00332,0.022422451711477786,0.001811254842126628,0.9730228475521329,0.011905347050252452,0.011702500001947357,0.003369305395667247,0.8399652488046246,0.10718753334902474,0.05164820302592266,0.0011990148204278264,0.02181755781340231,0.0002669470693426701,0.0002623987411972333,7.55480875355704e-05,0.0015213911241154742,0.00019414393879403047,9.354805781784157e-05,2.17172139928149e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.139109116892527,-0.009969254234032832
260.6426206897,30.4680696454,0.97,0.01407,0.01261,0.00332,0.02241765378433542,0.0018229804997522245,0.9723707279136373,0.012362873055800987,0.011908753315366047,0.0033576457151956443,0.8359302652544572,0.11061168041349702,0.052267000054392575,0.0011910542776531962,0.021798270328390136,0.00027714660794463537,0.0002669663088269326,7.527053917371323e-05,0.00152388457271158,0.00020164293643863015,9.528172187970612e-05,2.1712687223082485e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.119106286456518,-0.009870837650546527
260.6426206897,30.6531412238,0.97,0.01407,0.01261,0.00332,0.02241290055435158,0.0018347148271538895,0.9717216538911031,0.012823522702485522,0.01210817817625456,0.0033466452301568455,0.831945943746628,0.11402112713355023,0.05284952702835961,0.001183402091461981,0.02177910079517134,0.00028741233908727786,0.00027137939335876356,7.500802673420044e-05,0.001526383558382474,0.00020919625256072326,9.69638108470016e-05,2.1712053636902198e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.099194347877435,-0.009759785383257835
260.6426206897,30.8382128022,0.97,0.01407,0.01261,0.00332,0.02240818980428256,0.0018464580618266413,0.9710755408874556,0.013287177874729324,0.01230104103313198,0.003336240204683019,0.8280113503559627,0.11741507760239761,0.053397539565124,0.0011760324765155434,0.021760045034502455,0.00029774160378019844,0.00027564406226068946,7.475910373921559e-05,0.001528888233148731,0.00021680201661894777,9.859631741173024e-05,2.1714946472320752e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,77.60640138620461,56.55314330349872,75.52930996715713,85.41466024344817,3.87,6.079370062859284,-0.009636394311064223
264.0116551724,28.0758588664,0.97,0.01407,0.01261,0.00332,0.022192389828643196,0.0016769023870259836,0.988814562144582,0.0018456346438339255,0.003239709662194561,0.006100093549389585,0.9642561426441539,0.017801950301686086,0.015470635855866362,0.002471271198293606,0.021944158231351697,4.0959043497211514e-05,7.189689975504365e-05,0.0001353756540392454,0.0016169634273044491,2.9852132954615326e-05,2.5942746195512074e-05,4.144080571407111e-06,6.1488210419092955,0.02220149543351666,0.0016164356134666085,309.1473760575555,82.3795680252517,27.091571699685307,77.67299490195164,56.55314330349872,75.52930996715713,85.37064890811293,3.87,6.078771447302535,-0.0063234145886532644
264.0116551724,28.2582169198,0.97,0.01407,0.01261,0.00332,0.02218238448335755,0.001688739545837029,0.9887644948336304,0.0021431610159668673,0.003676626507190091,0.005415717643212508,0.9598549239458032,0.020518278498940234,0.017439853098025922,0.0021869444572305986,0.02193315418789239,4.754042166592024e-05,8.155634278419455e-05,0.00012013353101504286,0.0016209449683336717,3.4650028313658007e-05,2.94513696002248e-05,3.693179589474409e-06,6.1488210419092955,0.02220149543351666,0.0016164356134666085,309.1473760575555,82.3795680252517,27.091571699685307,77.67299490195164,56.55314330349872,75.52930996715713,85.37064890811293,3.87,6.051350968817082,-0.005643716474538429
264.0116551724,28.4405749732,0.97,0.01407,0.01261,0.00332,0.02217361031138639,0.0017004982612717837,0.9884577518774775,0.002455755486252432,0.0041146528134791815,0.004971839822790746,0.9552630506086927,0.02334298918923144,0.01939281420079697,0.002001146001278901,0.021917676999400244,5.445296517221062e-05,9.1236708052737e-05,0.00011024363876119435,0.0016244231566172618,3.969471252917411e-05,3.2977446829622e-05,3.402945295725754e-06,6.1488210419092955,0.02220149543351666,0.0016164356134666085,309.1473760575555,82.3795680252517,27.091571699685307,77.67299490195164,56.55314330349872,75.52930996715713,85.37064890811293,3.87,6.0260731779124015,-0.0051829154027140945
264.0116551724,28.6229330266,0.97,0.01407,0.01261,0.00332,0.02216557451835956,0.001712213889407166,0.9880087278521533,0.002779596472659898,0.0045473079234175165,0.0046643677517693325,0.9505928872027642,0.026237107892365663,0.021298763352093592,0.0018712415527766292,0.021899781081996535,6.161135274571235e-05,0.00010079369263443784,0.00010338839098287639,0.0016276183446402323,4.4923540551182866e-05,3.6468038438650975e-05,3.203965777099977e-06,6.1488210419092955,0.02220149543351666,0.0016164356134666085,309.1473760575555,82.3795680252517,27.091571699685307,77.67299490195164,56.55314330349872,75.52930996715713,85.37064890811293,3.87,6.0020759285497425,-0.004838557285336442
264.0116551724,28.8052910801,0.97,0.01407,0.01261,0.00332,0.022158023732247605,0.001723904627229085,0.9874758367725043,0.0031126637150883643,0.004971423629336058,0.0044400758830712445,0.9459011530735818,0.029179958583890622,0.02314345170756056,0.0017754366349670085,0.021880513026226213,6.897047646943397e-05,0.0001101569227618849,9.838330679007288e-05,0.0016306433746848747,5.03034656251221e-05,3.989710348871652e-05,3.0606834303716615e-06,6.1488210419092955,0.02220149543351666,0.0016164356134666085,309.1473760575555,82.3795680252517,27.091571699685307,77.67299490195164,56.55314330349872,75.52930996715713,85.37064890811293,3.87,5.978917093666865,-0.00455870409984982
264.0116551724,28.9876491335,0.97,0.01407,0.01261,0.00332,0.02215081758859433,0.0017355805622289633,0.9868911146678105,0.0034537862953135053,0.005385394896559302,0.004269704140316641,0.9412183905672894,0.03215949394469315,0.02492036355398509,0.0017017519340323767,0.021860445060811202,7.650419021747644e-05,0.00011929089999623191,9.457743756941988e-05,0.001633560343481016,5.581539258152947e-05,4.325129858797561e-05,2.9535275784421377e-06,6.1488210419092955,0.02220149543351666,0.0016164356134666085,309.1473760575555,82.3795680252517,27.091571699685307,77.67299490195164,56.55314330349872,75.52930996715713,85.37064890811293,3.87,5.956352278198616,-0.004315020970919292
264.0116551724,29.1700071869,0.97,0.01407,0.01261,0.00332,0.02214387269659528,0.0017472476865969268,0.9862732982310445,0.0038022207764858785,0.005788409903311555,0.00413607108915809,0.9365619633813734,0.0351680203762789,0.026626862237255838,0.0016431540050919759,0.0218399103600794,8.419589283885294e-05,0.00012817781201464247,9.158863166238492e-05,0.0016364057238727804,6.144724224464689e-05,4.652372344538033e-05,2.8709970341194297e-06,6.1488210419092955,0.02220149543351666,0.0016164356134666085,309.1473760575555,82.3795680252517,27.091571699685307,77.67299490195164,56.55314330349872,75.52930996715713,85.37064890811293,3.87,5.934236646191547,-0.004089412353185828
264.0116551724,29.3523652403,0.97,0.01407,0.01261,0.00332,0.0221371364614084,0.0017589098078612377,0.9856339578903549,0.004157449496765726,0.006180084637654761,0.004028507975224571,0.9319421724081518,0.03820017488554936,0.02826237747258357,0.0015952752337153652,0.021819113426816847,9.203402684131656e-05,0.00013680937696681713,8.917963078341837e-05,0.0016392022274082066,6.71906622682073e-05,4.9710972930003743e-05,2.805945254820084e-06,6.1488210419092955,0.02220149543351666,0.0016164356134666085,309.1473760575555,82.3795680252517,27.091571699685307,77.67299490195164,56.55314330349872,75.52930996715713,85.37064890811293,3.87,5.912479079536068,-0.003874973554600203
264.0116551724,29.5347232937,0.97,0.01407,0.01261,0.00332,0.022130573790142494,0.0017705694638398045,0.9849805544411221,0.00451908656627307,0.006560287605424119,0.00394007138718057,0.927365259259907,0.04125195242228385,0.02982751491298923,0.0015552734048197958,0.021798184841914717,0.00010000997871894786,0.00014518292893639568,8.719604057242869e-05,0.0016419646098714748,7.303944728266824e-05,5.281168708716511e-05,2.753719598496093e-06,6.1488210419092955,0.02220149543351666,0.0016164356134666085,309.1473760575555,82.3795680252517,27.091571699685307,77.67299490195164,56.55314330349872,75.52930996715713,85.37064890811293,3.87,5.891019056360787,-0.0036635242869795803
264.0116551724,29.7170813471,0.97,0.01407,0.01261,0.00332,0.022124160211151433,0.0017822284554111492,0.9843180789916738,0.004886821095242987,0.006929037374030641,0.00386606253905263,0.9228350629032777,0.04432015126978159,0.031323561020196185,0.0015212248067446152,0.021777210878344604,0.00010811681283439035,0.00015329913297210994,8.553338700033129e-05,0.0016447029087573591,7.898863474113132e-05,5.5825741775001125e-05,2.7111701376575796e-06,6.1488210419092955,0.02220149543351666,0.0016164356134666085,309.1473760575555,82.3795680252517,27.091571699685307,77.67299490195164,56.55314330349872,75.52930996715713,85.37064890811293,3.87,5.86981456170899,-0.0034534234453396095
264.0116551724,29.8994394005,0.97,0.01407,0.01261,0.00332,0.022117877800864178,0.001793888086353111,0.9836499591529598,0.005260393771736749,0.007286453427814642,0.003803193647488706,0.9183538759545687,0.04740211557322701,0.03275222486292906,0.001491783609275143,0.021756249595370206,0.00011634874662770041,0.00016116088651809218,8.411857234817811e-05,0.0016474240771311036,8.503409039474521e-05,5.875382598316659e-05,2.6760928440955233e-06,6.1488210419092955,0.02220149543351666,0.0016164356134666085,309.1473760575555,82.3795680252517,27.091571699685307,77.67299490195164,56.55314330349872,75.52930996715713,85.37064890811293,3.87,5.848835096719644,-0.0032377259062235098
264.0116551724,30.081797454,0.97,0.01407,0.01261,0.00332,0.02211171305445327,0.0018055493830586547,0.9829786123084445,0.00563957293907528,0.007632715278576288,0.0037490994739040394,0.9139230465016841,0.050495517230284157,0.03411545507007364,0.0014659811979580778,0.02173534101402899,0.00012470061857849227,0.00016877241006622024,8.289901177956783e-05,0.001650133192774202,9.117214998236722e-05,6.159713885453671e-05,2.646901447548795e-06,6.1488210419092955,0.02220149543351666,0.0016164356134666085,309.1473760575555,82.3795680252517,27.091571699685307,77.67299490195164,56.55314330349872,75.52930996715713,85.37064890811293,3.87,5.828057823184515,-0.0030164193698150044
264.0116551724,30.2641555074,0.97,0.01407,0.01261,0.00332,0.02210565535908078,0.0018172131611958774,0.9823057683653259,0.006024149065698375,0.00796804648047041,0.003702036088505263,0.9095432631580526,0.05359828284784031,0.0354153506316197,0.0014431033624873629,0.02171451277272093,0.00013316776307805675,0.00017613888938241545,8.183593389937682e-05,0.0016528339884878584,9.739950500859467e-05,6.435724127614604e-05,2.622426423278061e-06,6.1488210419092955,0.02220149543351666,0.0016164356134666085,309.1473760575555,82.3795680252517,27.091571699685307,77.67299490195164,56.55314330349872,75.52930996715713,85.37064890811293,3.87,5.807464990804686,-0.002788092906602202
