temperature,pressure,z_carbon dioxide,z_oxygen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_oxygen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_oxygen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,5.117328915299817,0.97,0.012892,0.017108,309.49,84.24,0.6462244337458399,0.060747019412390996,5.4969374205458905,2.2809799798163337,1215.097091393147,12.113192573268941,0.9715183541007584,0.01132711133037874,0.0171545345688628,0.47409736048539064,0.5239930807189428,0.0019095587956665596,19.21870390692355,0.6307691811538484,1.0000000005904486,3.857126120785402,1.0000000000639364,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.225541958980022,0.97,0.012892,0.017108,309.49,84.24,0.6462244337458399,0.06203159970299172,5.4969374205458905,2.2809799798163337,1214.954331274539,12.336409838393795,0.9710862442837813,0.011772996784421907,0.017140758931796864,0.46481594547536953,0.5333113843985214,0.001872670126109114,19.184732644952014,0.6317993632256318,1.0000000005841505,3.84904110431805,1.000000000061535,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.333755002660226,0.97,0.012892,0.017108,309.49,84.24,0.6462244337458399,0.06331617999359243,5.4969374205458905,2.2809799798163337,1214.8113732716704,12.559815465360177,0.9706535731173634,0.012219012945435212,0.017127413937201255,0.45591036370836896,0.5422523132053965,0.0018373230862346593,19.150814769079318,0.6328386064124217,1.0000000005814331,3.8409784271702128,1.000000000059676,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.441968046340431,0.97,0.012892,0.017108,309.49,84.24,0.6462244337458399,0.06460076028419316,5.4969374205458905,2.2809799798163337,1214.6682268716675,12.783409597096826,0.9702203863668729,0.012665160032993204,0.017114453600133892,0.4473583173272955,0.5508382610871169,0.0018034215855877347,19.11694972264703,0.633886757845773,1.0000000005829879,3.83297871895751,1.0000000000585243,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.43793103448274,2.746339455305522,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.032601370552059854,6.028094807550575,2.7191479755500216,1199.3101907609707,7.41097743571108,0.9395809014218083,0.0001511555092500045,0.06026794306894177,0.9719481360374115,0.013707964294132001,0.014343899668456497,19.747205188081395,0.6178084911845474,1.0000000003132448,3.9509639164627584,1.0000000000128806,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,2.8574247795872307,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.033920047241064,6.028094807550575,2.7191479755500216,1205.974081619049,7.7079640226080715,0.971967959485295,0.00030090131852642774,0.02773113919617853,0.9680156534373762,0.025587943984076912,0.006396402578546851,19.380216965613208,0.6193778484181046,1.0000000003180864,3.831705001974968,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,2.968510103868939,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.035238723930068126,6.028094807550575,2.7191479755500216,1207.2857920488407,7.9462474655228394,0.9786244780180396,0.0006805594733489302,0.020694962508611386,0.9399567402557528,0.05543039812986072,0.004612861614386421,19.275139519921613,0.6205086832208152,1.0000000003560485,3.8004469199040685,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.0795954281506477,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.03655740061907227,6.028094807550575,2.7191479755500216,1207.4558973199773,8.171888683721606,0.9797211369400569,0.0011101125661481443,0.019168750493794927,0.908779663938898,0.08709022522634494,0.0041301108347571135,19.226256903043584,0.6215744664499709,1.0000000003820302,3.787841794510143,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.190680752432356,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.037876077308076406,6.028094807550575,2.7191479755500216,1207.4388114073033,8.395618658112124,0.9799040543938579,0.0015479312220889367,0.018548014384053162,0.8789333075429417,0.11719946657150934,0.0038672258855488783,19.186636178944514,0.6226306911423102,1.0000000004100889,3.7783014443618312,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.3017660767140646,0.97,0.012892,0.017108,309.49,84.24,0.6573328089259192,0.03919475399708054,6.028094807550575,2.7191479755500216,1207.3627942916262,8.618885394357807,0.9797993543326844,0.0019884049802641273,0.01821224068705154,0.8508240491081155,0.14549729831878033,0.0036786525731041376,19.149962271676678,0.6236736529108683,1.0000000004380254,3.7697343621851718,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
