T,P,z_carbon dioxide,z_hydrogen,z_nitrogen,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_nitrogen,y_carbon dioxide,y_hydrogen,y_nitrogen,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_nitrogen,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_nitrogen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
213.6139310345,21.1696167927,0.98,0.01,0.01,0.02681123901555136,0.0012499173375037642,0.9870125364590027,0.005242788474268361,0.007744675066728999,0.2531105166919791,0.5031121639284629,0.24377731937955796,0.02646302902634792,0.00014056565489158686,0.00020764433431185236,0.00031636722311784057,0.0006288486164032218,0.0003047014979827019,16.742208219603214,0.026791593294356694,0.00027542585569125666,309.1473760575555,82.3795680252517,4.579959925381839,16.06742943399279,-0.9224909137465822,-1.1339118899382008
213.6139310345,22.1367668549,0.98,0.01,0.01,0.02681410314790391,0.0013066417793167115,0.9863987523317851,0.005610362039980411,0.007990885628234402,0.24392998890490483,0.5149548246905863,0.24111518640450894,0.026449397889988208,0.00015043682643711934,0.00021426843147858018,0.00031872911473141053,0.0006728614884014329,0.0003150511761838681,16.742208219603214,0.026791593294356694,0.00027542585569125666,309.1473760575555,82.3795680252517,4.579959925381839,16.03780015940794,-0.9629911254219934,-1.1841330231644491
213.6139310345,23.103916917,0.98,0.01,0.01,0.026817086515867113,0.0013633411491826035,0.9857950218082119,0.005982047006516625,0.008222931185271492,0.23551697871392552,0.5261840426096563,0.23829897867641822,0.026436150386741925,0.00016042107211574022,0.0002205150570094473,0.000321089988411858,0.0007173683573329969,0.00032488280343774876,16.742208219603214,0.026791593294356694,0.00027542585569125666,309.1473760575555,82.3795680252517,4.579959925381839,16.00884218030065,-1.0025755434016315,-1.2332576314789545
213.6139310345,24.0710669792,0.98,0.01,0.01,0.026820180619264396,0.001420014909866152,0.9852006535704837,0.006357516302238273,0.008441830127278008,0.22777968882188354,0.5368472862991904,0.23537302487892603,0.026423259474977704,0.0001705097355159484,0.00022641140877074394,0.00032345055429174713,0.0007623311508660332,0.0003342332047083717,16.742208219603214,0.026791593294356694,0.00027542585569125666,309.1473760575555,82.3795680252517,4.579959925381839,15.980507979886141,-1.041302935938921,-1.2813566476948726
213.6139310345,25.0382170414,0.98,0.01,0.01,0.02682337755924146,0.0014766626467327848,0.9846150054330605,0.006736466297292282,0.008648528269647245,0.2206404459350963,0.5469864744710567,0.23237307959384704,0.026410700041225563,0.00018069477890737622,0.00023198273910852128,0.0003258115048708212,0.0008077144951194655,0.0003431366467424982,16.742208219603214,0.026791593294356694,0.00027542585569125666,309.1473760575555,82.3795680252517,4.579959925381839,15.952753479070173,-1.0792272938588656,-1.3284953064820044
213.6139310345,26.0053671035,0.98,0.01,0.01,0.02682667001316514,0.0015332840413097614,0.984037482241994,0.007118615774520539,0.008843901983485431,0.2140330820436724,0.5566389354442012,0.22932798251212633,0.026398448816691827,0.00019096875633357448,0.00023725244013974033,0.00032817350900990575,0.0008534855964882482,0.00035162493581160733,16.742208219603214,0.026791593294356694,0.00027542585569125666,309.1473760575555,82.3795680252517,4.579959925381839,15.925537878726281,-1.1163981578834736,-1.374733521914301
213.6139310345,26.9725171657,0.98,0.01,0.01,0.026830051205324976,0.0015898788495510453,0.9834675334454429,0.0075037047483612635,0.009028761806195825,0.20790087753411782,0.5658381493735902,0.22626097309229204,0.026386484281115886,0.00020132478262817287,0.0002422421415809164,0.000330537207994596,0.0008996141059581761,0.00035972753559827326,16.742208219603214,0.026791593294356694,0.00027542585569125666,309.1473760575555,82.3795680252517,4.579959925381839,15.898823481362946,-1.152860947760967,-1.420126270228291
213.6139310345,27.9396672278,0.98,0.01,0.01,0.0268335148751529,0.001646446884069216,0.982904650472118,0.007891493197028246,0.009203856330853744,0.20219493042364378,0.5746143301337759,0.22319073944258033,0.02637478655930054,0.00021175650008962535,0.00024697181576273413,0.0003329032131706002,0.0009460719733902752,0.00036747169750834066,16.742208219603214,0.026791593294356694,0.00027542585569125666,309.1473760575555,82.3795680252517,4.579959925381839,15.87257550143966,-1.1886572834079239,-1.4647239659436817
213.6139310345,28.90681729,0.98,0.01,0.01,0.026837055244287925,0.0017029879997034745,0.9823483640237527,0.00828175975802984,0.009369876218217481,0.1968728521996654,0.5829948876407935,0.22013226015954096,0.026363337314441317,0.0002222580441461674,0.0002514598857004422,0.000335272104763426,0.0009928332975407469,0.0003748825973993015,16.742208219603214,0.026791593294356694,0.00027542585569125666,309.1473760575555,82.3795680252517,4.579959925381839,15.84676187142528,-1.223825342335937,-1.5085728740678785
213.6139310345,29.8739673521,0.98,0.01,0.01,0.026840666983487593,0.0017595020818554964,0.9817982413615512,0.008674300424507038,0.009527458213941738,0.19189771643717296,0.5910048000803435,0.21709748348248348,0.02635211964135917,0.00023282400900891847,0.0002557233331195037,0.0003376444315745215,0.0010398741761279558,0.0003819834741530189,16.742208219603214,0.026791593294356694,0.00027542585569125666,309.1473760575555,82.3795680252517,4.579959925381839,15.82135304888795,-1.2583999562787938,-1.5517152601748165
213.6139310345,30.8411174143,0.98,0.01,0.01,0.026844345180060566,0.0018159890336642084,0.9812538836258017,0.009068927280161634,0.009677189094036608,0.18723719871288533,0.5986669244198053,0.21409587686730933,0.026341117961326002,0.00024344941432152676,0.0002597778044130363,0.000340020699556606,0.001087172569563846,0.0003887957645437564,16.742208219603214,0.026791593294356694,0.00027542585569125666,309.1473760575555,82.3795680252517,4.579959925381839,15.796321841707597,-1.29240650192307,-1.594183333047301
213.6139310345,31.8082674765,0.98,0.01,0.01,0.026848085306726662,0.001872448783593284,0.9807149233525351,0.009465467225517001,0.009819609421947926,0.18286290490562132,0.6060022169834108,0.21113487811096787,0.02633031792374876,0.0002541296715387058,0.0002636377114391948,0.00034240142385486504,0.001134708114045421,0.0003953392456929981,16.742208219603214,0.026791593294356694,0.00027542585569125666,309.1473760575555,82.3795680252517,4.579959925381839,15.771643169629938,-1.3258901472369065,-1.636028537242261
213.6139310345,32.7754175386,0.98,0.01,0.01,0.026851883191187937,0.0019288812555691354,0.9801810218866083,0.00986376088225188,0.00995521723113977,0.1787497529249309,0.6130299915785687,0.20822025549650036,0.02631970630591843,0.00026486055503603635,0.00026731633023346647,0.0003447870478545134,0.0011824620598576063,0.00040163214785701577,16.742208219603214,0.026791593294356694,0.00027542585569125666,309.1473760575555,82.3795680252517,4.579959925381839,15.74729398522109,-1.3588692873748567,-1.6772750388324127
217.0174137931,5.4829221888,0.98,0.01,0.01,0.026534668745981437,0.0003268282855107543,0.9998305881942642,4.149951001574805e-05,0.00012791229572020873,0.9710301066221947,0.014504490069730688,0.014465403308074658,0.026530173459834577,1.1011757513884133e-06,3.3941103954737578e-06,0.0003173601049266568,4.7404776216978414e-06,4.7277029623996335e-06,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.95724171328923,-0.011700209469243106,-0.014404012658637555
217.0174137931,6.4213770247,0.98,0.01,0.01,0.02653368054079536,0.0003811507219094517,0.9989199355918538,0.0002744080516731968,0.0008056563564731457,0.8393574257975367,0.08229582154837668,0.07834675265408665,0.026505022456826125,7.281055580918669e-06,2.1377028388319597e-05,0.00031992168878279016,3.136711179329519e-05,2.986192133336638e-05,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.90901581806512,-0.07421826258292796,-0.09141960289209727
217.0174137931,7.3598318606,0.98,0.01,0.01,0.026532983874977285,0.00043555214573390543,0.9980330395294998,0.00051800539215348,0.0014489550783468093,0.7404067202146786,0.13598110170414004,0.12361217808118144,0.026480794544530787,1.374422871715957e-05,3.844510172934234e-05,0.00032248573570530664,5.922686062649862e-05,5.383954940210021e-05,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.862381026176212,-0.13449871295605575,-0.16576088085103002
217.0174137931,8.2982866966,0.98,0.01,0.01,0.026532573253396318,0.0004900091686292983,0.9971693066160161,0.0007721809841508071,0.002058512399833035,0.663368392254947,0.18017688811283286,0.15645471963222016,0.02645746767382786,2.048794852686095e-05,5.461763104159465e-05,0.0003250565943838008,8.828832715038333e-05,7.666424709511414e-05,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.817287148454843,-0.19263443943926362,-0.23753543046118786
217.0174137931,9.2367415325,0.98,0.01,0.01,0.026532441902090014,0.0005445047900284977,0.996328103353946,0.0010367230821879952,0.0026351735638660253,0.6017080426037539,0.21766254943531232,0.18062940796093385,0.026435017517658106,2.7506794946708673e-05,6.99175894851988e-05,0.0003276329113964154,0.00011851830077734225,9.835357785474014e-05,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.773688094039706,-0.24872212960453055,-0.3068549396832907
217.0174137931,10.1751963684,0.98,0.01,0.01,0.026532581735828505,0.0005990260090472511,0.9955087268456987,0.0013113422402407226,0.0031799309140606463,0.5512481495521108,0.2502052811600337,0.19854656928785555,0.026413416663764074,3.479329517283143e-05,8.437177689160195e-05,0.00033021197902088315,0.00014987947101584038,0.00011893455901052763,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.731535132444481,-0.30285927708917626,-0.37383265935190124
217.0174137931,11.1136512043,0.98,0.01,0.01,0.026532983477878386,0.0006535625470062412,0.9947104007180217,0.001595688416870874,0.003693910865107409,0.5091955783984785,0.2789788762182811,0.21182554538324053,0.026392634627525058,4.2338374400676816e-05,9.801047595265033e-05,0.0003327911591424258,0.00018233014490215868,0.00013844124296165681,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.690775133884713,-0.3551440379682784,-0.4385833111697721
217.0174137931,12.0521060402,0.98,0.01,0.01,0.02653363685393358,0.0007081061119944664,0.9939322830421489,0.0018893651772672266,0.004178351780583925,0.4736130715670438,0.3047915602274156,0.2215953682055406,0.0263726382556415,5.013172949807643e-05,0.00011086686879400063,0.00033536831069709637,0.0002158247666813625,0.00015691303461600755,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.651350681907065,-0.40567456357931597,-0.5012222860611857
217.0174137931,12.9905608762,0.98,0.01,0.01,0.026534530818555814,0.0007626499421102286,0.9931734799026637,0.002191942213785813,0.004634577883550455,0.44311531017309747,0.32821710843878776,0.2286675813881149,0.026353392310649554,5.816215822419311e-05,0.00012297634968206673,0.00033794186565166875,0.0002503147587504281,0.0001743933177081318,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.613200909715834,-0.4545481942378693,-0.5618646217811936
217.0174137931,13.9290157121,0.98,0.01,0.01,0.026535653788569924,0.0008171884989622285,0.9924330611636414,0.0025029665399012237,0.005063972296457433,0.41668572658227904,0.3496738663776521,0.23364040704006894,0.026334860119369027,6.641785354719366e-05,0.0001343758156537038,0.00034051078344475816,0.00028574946199147233,0.000190928253525998,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.576262582912499,-0.5018606085201736,-0.6206239094180326
217.0174137931,14.867470548,0.98,0.01,0.01,0.0265369938670789,0.0008717172477957937,0.9917100764352506,0.0028219724008195653,0.005467951163929838,0.39356164910833574,0.3694742264231978,0.2369641244684664,0.02631700421628259,7.488666429361472e-05,0.00014510298650269305,0.0003430744775986923,0.0003220770557891099,0.00020656571440799142,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.54047120112909,-0.5477097451849922,-0.6776159763293137
217.0174137931,15.8059253839,0.98,0.01,0.01,0.026538539045848526,0.0009262324820018513,0.9910035698392775,0.003148489852696622,0.005847940308025871,0.373159769250551,0.3878566464794458,0.23898358427000319,0.026299786932754945,8.355632089124718e-05,0.00015519579220233602,0.000345632699256176,0.0003592454243295717,0.00022135435841610365,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.505762057214907,-0.5921772454861536,-0.7329401142406411
217.0174137931,16.7443802198,0.98,0.01,0.01,0.026540277383805568,0.0009807311935891864,0.9903125933210323,0.0034820520060969908,0.0062053546728707285,0.3550264385227527,0.4050068663102565,0.23996669516699065,0.026283170923416033,9.241462610665078e-05,0.0001646918342828832,0.00034818550280813713,0.00039720286740827393,0.0002353428233727752,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.472071091885683,-0.635353106664196,-0.7867035447418917
217.0174137931,17.6828350557,0.98,0.01,0.01,0.026542197153855827,0.0010352109546640051,0.9896362176021573,0.003822200923074117,0.006541581474768596,0.3388035550461226,0.4210723698142122,0.24012407513966516,0.026267119598192626,0.00010144961046188295,0.00017362794520131905,0.0003507331516628554,0.00043589872993800565,0.0002485790730631441,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.43933566424303,-0.6773193944761378,-0.8390049839336093
217.0174137931,18.6212898917,0.98,0.01,0.01,0.02654428696141671,0.0010896698221990711,0.9889735410919207,0.004168492260566633,0.006857966647512606,0.32420469198605295,0.4361723855714629,0.23962292244248407,0.026251597471992384,0.00011064965476092533,0.00018203983466339954,0.0003532760690725469,0.00047528388583380064,0.0002611098672927234,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.407495134043462,-0.7181536960115995,-0.8899379803357146
217.0174137931,19.5597447276,0.98,0.01,0.01,0.02654653583480757,0.001144106255890091,0.9883236966771548,0.004520498759597897,0.00715580456324731,0.31099803101825535,0.45040493798002773,0.238597031001717,0.02623657043022958,0.00012000358231286875,0.00018996182226512425,0.0003558147928574865,0.0005153111072267382,0.0002729803558058664,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.37649130349832,-0.7579289588349809,-0.9395906726078795
217.0174137931,20.4981995635,0.98,0.01,0.01,0.02654893329038622,0.0011985190479627433,0.9876858565974783,0.0048778127164687025,0.007436330686052973,0.2989939456845813,0.4638518910913233,0.23715416322409535,0.026222005918664422,0.00012950072441252517,0.00019742664730927235,0.00035834993912850857,0.0005559353269064908,0.0002842337819277438,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.346268727397042,-0.7967134418976389,-0.9880456884216642
217.0174137931,21.4366543994,0.98,0.01,0.01,0.026551469375703872,0.0012529072633253922,0.9870592356442173,0.005240047582711265,0.0077007167730714365,0.2880358221168284,0.4765826057089231,0.23538157217424857,0.026207873067213106,0.00013913096291958926,0.00020446534557117538,0.00036088217362807495,0.0005971138082672512,0.00029491128143006607,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.316774909659467,-0.8345707573180299,-1.035380159265527
217.0174137931,22.3751092353,0.98,0.01,0.01,0.026554134694156368,0.0013072701887645955,0.986443092943878,0.0056068388411086275,0.007950068215013399,0.2779931742723831,0.488656624532095,0.23335020119552186,0.026194142758151944,0.0001488847537952261,0.00021110718220919707,0.00036341218940632734,0.0006388062377931418,0.0003050517615651262,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.287960405242188,-0.8715599839351089,-1.081665827621455
217.0174137931,23.3135640713,0.98,0.01,0.01,0.02655692041454035,0.0013616072900455329,0.9858367325854116,0.005977844297217659,0.00818542311737072,0.2687564119055585,0.500125667410491,0.2311179206839506,0.026180787649001273,0.00015875313525172326,0.00021737963028735298,0.0003659406896970885,0.0006809747546850122,0.0003146918456634324,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.259778845670896,-0.907735836524024,-1.126969226125878
217.0174137931,24.2520189072,0.98,0.01,0.01,0.026559818268667715,0.0014159181759155197,0.9852395033323599,0.006352743913286428,0.00840775275435366,0.26023281660704173,0.5110351314089635,0.22873205198399485,0.02616778215961992,0.00016872772384427252,0.00022330838520352364,0.0003684683750036005,0.0007235839310933275,0.00032386586981859183,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.232186904879793,-0.9431488704880486,-1.1713519046638972
217.0174137931,25.1904737431,0.98,0.01,0.01,0.02656282053984303,0.0014702025680851606,0.9846507976358037,0.006731239295107329,0.008617963069089017,0.25234341282439027,0.5214252317720832,0.22623135540352643,0.026155102432013147,0.00017880070140667548,0.0002289174064232064,0.00037099593357379243,0.0007666007148157168,0.0003326059196956512,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.205144220033874,-0.9778457152362314,-1.2148706952296102
217.0174137931,26.128928579,0.98,0.01,0.01,0.026565920044607668,0.0015244602763511428,0.9840700501330563,0.007113052926286527,0.00881689694065719,0.24502051010998832,0.5313318800041545,0.2236476098858571,0.02614272627012783,0.0001889647953127905,0.00023422897916704487,0.00037352403455397077,0.0008099943446253057,0.0003409418971718663,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.178613279792781,-1.011869316539343,-1.2575779920184242
217.0174137931,27.0673834149,0.98,0.01,0.01,0.02656911010976232,0.0015786911781054493,0.9834967357876988,0.007497927227532651,0.009005336984768481,0.23820575453862264,0.5407873677133853,0.22100687774799216,0.026130633065735192,0.00019921325410329993,0.0002392637899238288,0.00037605332326407566,0.0008537362466399892,0.00034890160820138475,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.152559290335184,-1.0452591884308475,-1.2995220449930258
217.0174137931,28.0058382508,0.98,0.01,0.01,0.026572384546303028,0.0016328952015676587,0.9829303677967861,0.007885623504236645,0.009184008698977302,0.23184857041070261,0.549820905665944,0.21833052392335342,0.02611880371533527,0.00020953982014194176,0.00024404101082581704,0.00037858441811395774,0.0008977999185835043,0.0003565108648701967,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.126950027450492,-1.0780516614645332,-1.3407472518996446
217.0174137931,28.9442930868,0.98,0.01,0.01,0.02657573762157129,0.001687072312146977,0.9823704953659306,0.008275920831890715,0.009353583802178793,0.22590490404154065,0.558459053918047,0.21563604204041242,0.026107220532017986,0.00021993870060522364,0.0002485783889480828,0.00038111790878670295,0.0009421608073329328,0.0003637935960273413,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.101755681252262,-1.1102801256233459,-1.3812944455984688
217.0174137931,29.8827479227,0.98,0.01,0.01,0.026579164030629304,0.0017412225014207276,0.9818167014300418,0.00866861491781474,0.009514683652143464,0.2203362034824203,0.5667260692564404,0.21293772726113921,0.026095867155320477,0.00023040453781895815,0.0002528923374898682,0.0003836543553812063,0.0009867961839310356,0.0003707719621084855,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.076948698541104,-1.1419752627062767,-1.4212011704650358
217.0174137931,30.8212027586,0.98,0.01,0.01,0.02658265886762574,0.0017953457782886586,0.9812686003788573,0.009063516967914086,0.009667882653228483,0.21510858406587355,0.5746441892565283,0.2102472266775982,0.02608472846138373,0.00024093237969899776,0.0002569980265430092,0.0003861942882763171,0.001031685019199817,0.00037746647081252457,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.052503626583482,-1.1731652684803588,-1.4605019473666214
217.0174137931,31.7596575945,0.98,0.01,0.01,0.02658621759767725,0.00184944215845448,0.9807258358184882,0.009460452586611474,0.009813711594900238,0.2101921355727565,0.5822338736643187,0.2075739907629248,0.02607379047473422,0.0002515176510401612,0.000260909471902866,0.0003887381969038355,0.0010768078720350504,0.00038389608951559394,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.02839697402763,-1.2038702965289971,-1.499222759045292
217.0174137931,32.6981124304,0.98,0.01,0.01,0.02658983602992757,0.0019035116752191845,0.9801880784800061,0.009859260678136339,0.009952660841857537,0.20556038101451787,0.5895139709594613,0.2049256480260208,0.026063040285273138,0.00026215612480795774,0.0002646396198464728,0.0003912865852236388,0.001122146726426158,0.00039007836356938784,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.00460700367259,-1.2341298426013179,-1.5374084713886553
220.4208965517,6.3282440419,0.98,0.01,0.01,0.026272781540564668,0.0003745546185904673,0.9997995150571539,5.0116444402971114e-05,0.0001503684984429804,0.9709843044075173,0.0145306726482424,0.01448502294424022,0.0262675142434591,1.316698395389115e-06,3.950598710175162e-06,0.0003636866557946878,5.442530551625367e-06,5.425432244154063e-06,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,15.187175026577238,-0.0125537973547587,-0.015599207830899076
220.4208965517,7.2388915568,0.98,0.01,0.01,0.026271666580679046,0.0004267206292917702,0.9989029124256261,0.00028401635540441136,0.000813071218969428,0.858749856622679,0.07232184667807326,0.06892829669924759,0.02624284426171529,7.461582992644336e-06,2.1360735971111096e-05,0.000366446279222247,3.086122392601034e-05,2.9413126143512778e-05,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,15.141437843585667,-0.0683644076764729,-0.08499413526032207
220.4208965517,8.1495390717,0.98,0.01,0.01,0.02627083256335402,0.0004789516952569924,0.9980284273635305,0.000528292635350112,0.0014432800011194805,0.7708553968953414,0.11987960500151212,0.10926499810314659,0.02621903770873484,1.3878687367735835e-05,3.791616725144728e-05,0.0003692024991410255,5.741654004221286e-05,5.233265607375412e-05,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,15.097139362505892,-0.12227691856011091,-0.15210082541486436
220.4208965517,9.0601865866,0.98,0.01,0.01,0.026270274523947867,0.0005312284853986101,0.9971755481348085,0.000782837987215106,0.0020416138779764626,0.7001889129472896,0.16015905763796198,0.13965202941474844,0.026196075398069608,2.0565368831915625e-05,5.3633757046343473e-05,0.0003719602957178879,8.508105361188324e-05,7.418713606883896e-05,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,15.054235748337314,-0.17436470369717227,-0.21700510369289638
220.4208965517,9.9708341014,0.98,0.01,0.01,0.02626998630079185,0.0005835363253642823,0.9963437166924207,0.001047458422843115,0.002608824884736046,0.642153330363311,0.19506111024483516,0.16278555939185388,0.02617393578838993,2.7516718418737666e-05,6.85337939831808e-05,0.00037471979472064257,0.00011382524349374828,9.499128714989155e-05,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,15.012685890297155,-0.22470547137532648,-0.2797975363956624
220.4208965517,10.8814816163,0.98,0.01,0.01,0.02626996052947623,0.000635863699259539,0.995532310452655,0.0013218906081693199,0.003145798939175629,0.5936485027186558,0.2258597439398953,0.1804917533414489,0.026152594501409523,3.472601410089336e-05,8.264001396581197e-05,0.00037747953299857096,0.00014361601229543407,0.00011476815396553396,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,14.972446733261995,-0.2733785337985086,-0.34057097252303237
220.4208965517,11.7921291312,0.98,0.01,0.01,0.026270188749204584,0.0006882013701005755,0.9947406406122377,0.001605815632983572,0.0036535437547788063,0.5525094262317268,0.2534381778763005,0.1940523958919726,0.026132024385388166,4.218507977490187e-05,9.597928404151687e-05,0.00038023774412615724,0.00017441650125026337,0.00013354712472415483,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,14.933471836193181,-0.3204637086041515,-0.39941946057305344
220.4208965517,12.7027766461,0.98,0.01,0.01,0.026270661568785117,0.0007405418321016715,0.9939679590878648,0.0018988710076804198,0.004133169904454764,0.5171792264703821,0.2784265298246733,0.2043942437049446,0.02611219586341335,4.988459760555027e-05,0.00010858110776621901,0.000382992851895302,0.00020618649250207425,0.0001513624877042952,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,14.895711319726079,-0.3660412049662565,-0.45643802236306286
220.4208965517,13.613424161,0.98,0.01,0.01,0.026271368861523016,0.0007928789488597394,0.9932134698680712,0.0022006615304473883,0.004585868601481393,0.48651013249809455,0.3012856763871259,0.21220419111477948,0.026093077425137275,5.7814390805747104e-05,0.00012047704557999437,0.00038574364246470174,0.00023888307040031997,0.0001682522359947176,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,14.859112415431987,-0.4101944742274686,-0.5117253305845022
220.4208965517,14.5240716758,0.98,0.01,0.01,0.02627229996727879,0.0008452076923528523,0.9924763421354753,0.0025107691628985795,0.005012888701626162,0.45963763457521417,0.32236029208635447,0.21800207333843127,0.026074636171010822,6.596368059626495e-05,0.00013170011567170524,0.0003884892644378404,0.0002724613985804991,0.00018425702933451277,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,14.82362029359199,-0.45299600428689146,-0.5653693099947539
220.4208965517,15.4347191907,0.98,0.01,0.01,0.026273443890905322,0.0008975239566860708,0.99175572390713,0.002828761931131808,0.00541551416173826,0.4358983762795994,0.341913398798879,0.22218822492152157,0.02605683836555817,7.432131787832054e-05,0.00014228420746883333,0.00039122923539149974,0.00030687546653395233,0.00019941925476061868,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,14.789178892734771,-0.49452528859569966,-0.6174649107621448
220.4208965517,16.3453667056,0.98,0.01,0.01,0.026274789483671828,0.0009498244027283631,0.9910507547908999,0.0031542017285737644,0.005795043480526337,0.4147749501226949,0.3601495366274221,0.22507551324988312,0.026039649949764963,8.287598640730945e-05,0.0001522635474995544,0.00039396336926697523,0.00034207881852003794,0.00021378221494135,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,14.755731771982939,-0.5348568234320386,-0.6681019284166432
220.4208965517,17.2560142205,0.98,0.01,0.01,0.02627632560467913,0.0010021063348337074,0.9903605775336214,0.003486651012294787,0.00615277145408382,0.39585791778235885,0.3772306131141323,0.22691146910350884,0.026023037001311505,9.161637726894192e-05,0.00016167222609868152,0.00039669172710378274,0.0003780251870948754,0.0002273894206350493,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,14.723222851281264,-0.5740622726164588,-0.7173670126774816
220.4208965517,18.1666617354,0.98,0.01,0.01,0.026278041258178654,0.00105436759669775,0.9896843479254142,0.00382567837106,0.006489973703525864,0.3788190824878824,0.3932869668137547,0.22789395069836302,0.026006966127357672,0.00010053133407523638,0.00017054379674574717,0.0003994145655859953,0.0004146690340119663,0.00024028399709978855,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,14.691597046648283,-0.6122101006498504,-0.7653431716849983
