T,P,z_carbon dioxide,z_nitrogen,z_methane,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_methane,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_methane,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_methane,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_methane,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
255.5580689655,21.4800927251,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023233896023906596,0.001253338640380227,0.9697080305739956,0.0007435235897499143,0.002354822107439893,0.027193623728814544,0.9584168988260652,0.016999162188859114,0.014433524468008243,0.010150414517067457,0.02253009555590345,1.7274949775571292e-05,5.4711691999055075e-05,0.0006318138262285163,0.0012012209328920941,2.1305706825387645e-05,1.809009393262819e-05,1.2721906730117044e-05,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.945630395254106,-0.011208911061691751,-0.0359037339063919
255.5580689655,21.8152056598,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023199263224286785,0.0012748211823540839,0.9747460554130669,0.0009869220687257906,0.0029874376850918603,0.021279584833115518,0.952132958959127,0.022046616147604125,0.017943005538489046,0.007877419354779765,0.02261339031636297,2.289586485422727e-05,6.930635322260004e-05,0.0004936706898469877,0.0012137992644985667,2.8105493264195327e-05,2.287412353556248e-05,1.0042301055759284e-05,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.855075835906809,-0.013472255702907887,-0.044815723184023604
255.5580689655,22.1503185944,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023176537297838033,0.0012957026458439089,0.9767018844957137,0.0012917430630102805,0.0037046865514442557,0.018301685889831686,0.9431152165254838,0.028295307078637078,0.021874257349366766,0.006715219046512402,0.022636567654883602,2.993813127908131e-05,8.586180603634675e-05,0.0004241697056390001,0.0012219968813877203,3.6662304246755945e-05,2.8342533123445086e-05,8.700927085987531e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.790571400532522,-0.017195686988867642,-0.05631619149525946
255.5580689655,22.4854315291,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023159628793650158,0.0013162947897405264,0.977256521994526,0.0016339318965106079,0.004425065306037858,0.01668448080292549,0.9330464194309088,0.035159599072854965,0.025727394694686018,0.0060665868015502035,0.022632898285566833,3.7841256197290487e-05,0.00010248286987549672,0.00038640638201053654,0.0012281641404829592,4.6280397068964836e-05,3.3864835590213266e-05,7.985416598389177e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.738995316602255,-0.021923727092995726,-0.06910011969764174
255.5580689655,22.8205444637,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023145686594793494,0.0013367457636400623,0.9771769375923145,0.0020015690034728413,0.0051147257107269474,0.01570676769348579,0.9226791724093943,0.04235370175233007,0.029307653317222772,0.0056594725210526746,0.02261743114517179,4.632768885223551e-05,0.00011838383831881833,0.0003635439224506496,0.0012333874749171766,5.66161313919019e-05,3.917688141402916e-05,7.565275916954506e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.694280391484089,-0.027411694438357337,-0.08255890512173636
255.5580689655,23.1556573984,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023133471532808248,0.0013571207119804612,0.976787484472511,0.002388920346442242,0.00576196682937415,0.015061628351672622,0.9123219011393635,0.049741473035070566,0.032558297131216114,0.0053783286943497564,0.02259648546564821,5.526402082856803e-05,0.0001332942956203123,0.0003484277507111562,0.001238130948029621,6.750518330031188e-05,4.418553938358742e-05,7.299041266940885e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.653779831992045,-0.033526871285914694,-0.09642463977962379
255.5580689655,23.4907703331,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023122391927894517,0.0013774512999439592,0.9762364084213747,0.0027927554723367115,0.0063637796684343235,0.014607056437854225,0.9021077436572753,0.057247576280282916,0.03547494065637934,0.005169739406062335,0.02257292084979913,6.457518659014162e-05,0.00014714580763630506,0.00033775008386894016,0.0012426094841902259,7.885574836591667e-05,4.886500312256454e-05,7.121064265252075e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.616208747848491,-0.04018222267755345,-0.11056476594742382
255.5580689655,23.8258832677,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.02311213044114811,0.0013977550252488383,0.9755978318121252,0.0032109195107239185,0.006920735020475543,0.014270513656675202,0.8920967957255614,0.0648233382644086,0.03807344014676188,0.005006425863268074,0.022548144346943112,7.421119056787867e-05,0.00015995293054185257,0.0003298219730952628,0.0012469327792337898,9.060714681248243e-05,5.3217342293647286e-05,6.997756908918704e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.5808580229139215,-0.04731079029712948,-0.1249035680537105
255.5580689655,24.1609962024,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023102497852787614,0.00141804278507751,0.9749116079635222,0.003641782303874099,0.007434955504771684,0.014011654227832038,0.8823159018038877,0.07243351778084677,0.04037736804979132,0.004873212365474251,0.02252289332963499,8.41342678555713e-05,0.00017176604358455928,0.00032370421171249217,0.0012511616987121597,0.00010271382728691328,5.725683544342575e-05,6.910423635011267e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.547288390764917,-0.054856947645134824,-0.13939266226215352
255.5580689655,24.496109137,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023093370745630237,0.001438322086120252,0.9742003361265356,0.004084009749507896,0.007909222979458314,0.013806431144498222,0.872775570304387,0.08005072003230153,0.04241266174890322,0.004761047914408123,0.022497569542687678,9.431355127415433e-05,0.00018265061857448904,0.00031883703309391344,0.0012553323789949984,0.00011513871863228818,6.1003068124595095e-05,6.847920368369966e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.515200664272218,-0.06277181831351442,-0.15399745922734187
255.5580689655,24.8312220717,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023084662520310977,0.0014585985242112189,0.9734773040757598,0.004536460766813892,0.008346547315791278,0.01363968784163509,0.8634778224788503,0.08765278953519284,0.044205166737514644,0.0046642212484422066,0.022472395035771066,0.00010472266583852985,0.00019267722799484911,0.0003148675907065349,0.0012594674775567678,0.00012785022945902886,6.447759096584971e-05,6.803226229572411e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.484375543893672,-0.07101222741442115,-0.16869190613005536
255.5580689655,25.1663350063,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.0230763088143593,0.0014788765197136383,0.9727504934546412,0.00499813650151069,0.008749944382367938,0.013501425661480142,0.8544201152239217,0.09522145130701874,0.045779475206066865,0.00457895826299262,0.022447490786279695,0.00011533854140518208,0.00020191641867599089,0.00031156306799843105,0.0012635818463756791,0.00014082076851100556,6.770219096706497e-05,6.771713859888533e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.454643335515271,-0.07953907193345344,-0.18345475265423605
255.5580689655,25.501447941,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023068259640095883,0.0014991597091096882,0.9720247332809437,0.005468152463624076,0.009122318787193925,0.013384795468238248,0.8455974224001768,0.10274151207788869,0.047158397981047546,0.0045026675408870375,0.02242291892391976,0.00012614076078251016,0.00021043601830271404,0.0003087639370908987,0.0012676855857893512,0.00015402593536017713,7.069797019934615e-05,6.7502177608138464e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.425867546108613,-0.08831731723432679,-0.19826846321259772
255.5580689655,25.8365608756,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023060474871473002,0.0015194511677654877,0.9713029199750257,0.005945721198397103,0.009466403389010822,0.013284955437566342,0.8370033916254696,0.11020033038491353,0.04836276661497017,0.004433511374646772,0.022398706578672434,0.00013711115428842073,0.00021829975747551092,0.00030635738103663724,0.0012717857808289936,0.00016744402069149942,7.348486220948616e-05,6.73650403550861e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.397935362205625,-0.09731547037818977,-0.21311813699555415
255.5580689655,26.1716738103,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023052921499561202,0.0015397535453107252,0.9705867384082064,0.00643014002854274,0.0097847313055461,0.013198390257704898,0.8286310098060957,0.11758742633170673,0.049411413722769526,0.004370150139427965,0.022374859889039526,0.00014823351330918203,0.00022556664268105325,0.00030426145453144434,0.0012758875351033421,0.00018105565657820915,7.60813994584494e-05,6.72895417072437e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.370751750089557,-0.10650526944758187,-0.2279909351490801
255.5580689655,26.5067867449,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.02304557187171827,0.001560069153505301,0.9698771027429526,0.0069207814053248475,0.010079627086364786,0.013122488765357819,0.8204729951529711,0.12489417141263666,0.05032124969192375,0.004311583742468483,0.0223513724779966,0.00015949336528486515,0.0002322907704589379,0.00030241525797786915,0.0012799946110222545,0.00019484354427345803,7.850462941020838e-05,6.726368799380024e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.3442355689801655,-0.11586141548098894,-0.24287571519222517
255.5580689655,26.8418996796,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023038402504632054,0.0015804000270230596,0.9691744332909986,0.00741708474936786,0.01035320924288298,0.013055272716750551,0.8125220310174288,0.1321135298948414,0.0511073892524077,0.004257049835322149,0.022328230691356695,0.00017087778386690473,0.00023852140175221497,0.00030077262765624044,0.0012841098397767758,0.00020879222621591914,8.077011935558316e-05,6.727841674781636e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.31831686359435,-0.12536129338402802,-0.25776274835844415
255.5580689655,27.1770126143,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023031393262114706,0.0016007479759346185,0.9684788349959977,0.007918548587405162,0.010607399017624978,0.012995217398972102,0.8047709170249798,0.1392398268600121,0.0517832995808932,0.004205956534114886,0.02230541691482752,0.00018237520658169115,0.0002443031782630901,0.00029929796244240183,0.0012882354165187832,0.0002228878710156511,8.289201199133077e-05,6.732676408853387e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.292934901309151,-0.1349872434428594,-0.2726460328309841
255.5580689655,27.5121255489,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023024526685772918,0.0016211145893501595,0.9677902094409391,0.008424726761519223,0.01084393439987091,0.012941129397670786,0.7972126062629783,0.1462685971364553,0.052360960096064973,0.00415783650450141,0.022282911503502662,0.00019397534614094461,0.0002496764569685987,0.0002979633791607114,0.0012923729868267785,0.00023711815678168863,8.488311632411246e-05,6.740329417579906e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.268036599798546,-0.1447164802355081,-0.28751331868052343
255.5580689655,27.8472384836,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023017787611832586,0.0016415013068708172,0.967108336343549,0.00893521880826771,0.011064382508703603,0.012892062339479697,0.7898403166265424,0.15319635907988666,0.05285100882033792,0.00411231547323298,0.022260694283588563,0.000205668968793958,0.0002546776066414149,0.0002967467528086492,0.0012965239119617294,0.00025147202363748496,8.675500004802578e-05,6.750371223577019e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.243575439486658,-0.15453506214508295,-0.30236012537344426
255.5580689655,28.1823514182,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023011162756294223,0.0016619094128758195,0.9664329206557076,0.009449667190513095,0.0112701557070044,0.012847256446774865,0.7826475129007434,0.16002050681940128,0.05326289076193225,0.004069089517923116,0.02223874523024927,0.0002174478297137104,0.00025933938726265644,0.00029563030906858666,0.0013006892686535949,0.00026593958653632225,8.851809951423173e-05,6.762458171670758e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.219510446795738,-0.16442854880937308,-0.3171805204738938
255.5580689655,28.5174643529,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.023004640439231092,0.0016823400621714705,0.9657636269838524,0.009967752008093342,0.011462525837298254,0.012806095170756001,0.7756279266688022,0.16673917433355692,0.05360499016404569,0.004027908833595187,0.022217044988051222,0.00022930455093361101,0.0002636912854124427,0.0002945996148338155,0.0013048699343739215,0.00028051199291473584,9.018182248528169e-05,6.776312397531542e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.195805427039738,-0.17438403225108257,-0.3319692365871667
255.5580689655,28.8525772875,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.02299821035079695,0.0017027942960536528,0.9651001018641338,0.010489186792215912,0.011642638065084492,0.012768073278565911,0.7687755572404696,0.17335112534431657,0.053884751634364056,0.003988565780849683,0.02219557515224691,0.00024123252425618263,0.0002677598392590087,0.0002936428350348485,0.0013090666338145401,0.00029518130745078406,9.175464772726286e-05,6.791707061065624e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.1724283133847315,-0.18438999612731788,-0.34672161839348714
255.5580689655,29.1876902222,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.022991863358721724,0.0017232730560998537,0.9644419884100196,0.011013714753082058,0.011811523773925244,0.012732773062973206,0.7620846670653165,0.17985565792744845,0.054108789029487174,0.003950885977747805,0.022174318414937052,0.0002532258246748002,0.00027156894066838235,0.00029275017844149263,0.0013132799732204876,0.00030994040929348396,9.32442182327066e-05,6.808455353175518e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.1493506195797885,-0.19443616677981002,-0.3614335552092154
255.5580689655,29.5228031568,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.022985591348138067,0.001743777196101713,0.9637889357855755,0.011541105442919192,0.011970112403452996,0.012699846368052322,0.7555497738056064,0.18625252206531726,0.05428298255925314,0.003914721569823245,0.02215325862382412,0.0002652791334167125,0.00027514011209704936,0.0002919134788001861,0.0013175104660820237,0.00032478290069393135,9.465742712321262e-05,6.826402202545275e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.126546976290619,-0.2045133608316041,-0.376101403125789
255.5580689655,29.8579160915,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.022979387087105826,0.0017643074924208319,0.9631406051570588,0.01207115179597675,0.01211924220451425,0.012669000842450283,0.7491656404917857,0.19254184852958392,0.054412564896231606,0.0038799460823987805,0.02213238078521341,0.00027738766970696245,0.0002784927578199227,0.0002911258743655349,0.0013217585525839089,0.00033970302596530186,9.600049592825617e-05,6.845417943365023e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.103994735902249,-0.21461334707707103,-0.39072191434503445
255.5580689655,30.1930290261,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.02297324411287798,0.0017848646530189138,0.9624966732457721,0.012603667508604692,0.01225966993756993,0.012639989308053202,0.7429272646809936,0.19872408765127894,0.05450219722953636,0.0038464504381911803,0.022111671032308076,0.00028954713039272426,0.00028164439021910557,0.00029038155995807387,0.0013260246144931325,0.0003546955997522002,9.727904534686481e-05,6.86539342671655e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.081673634049704,-0.22472871073208545,-0.405292161998422
255.5580689655,30.5281419608,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.02296715663512683,0.0018054493253398494,0.9618568342518078,0.013138484723920459,0.012392079570787199,0.012612601453484452,0.7368298672186363,0.20479995668691625,0.05455603625050051,0.0038141398439467903,0.022091116572828494,0.00030175363660250225,0.00028461083253722484,0.0002896755931586057,0.0013303089866601378,0.00036975594363002334,9.849815884168251e-05,6.886236208005571e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.059565498600629,-0.23485274280349966,-0.4198094836214148
255.5580689655,30.8632548955,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.022961119440698688,0.0018260620947578821,0.9612207998652368,0.013675452677553778,0.012517090207397105,0.012586657249812425,0.7308688713758837,0.2107704040905986,0.05457779324923663,0.003782931284281077,0.02207070559458963,0.000314003702334935,0.00028740640330204484,0.0002890037404720792,0.0013346119422579753,0.00038487984560664376,9.966243946796364e-05,6.907867425299429e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.037653987120311,-0.24497703567320883,-0.43426913086129915
255.5580689655,31.1983678301,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.022955127878072846,0.0018467035281994862,0.9605883029812073,0.014214432827973016,0.012635262305871033,0.012562001884948673,0.7250399346872578,0.21663652864935104,0.05457078488357581,0.0037527517798154426,0.0220504273331146,0.0003262941232803972,0.00029004406200426315,0.00028836235967358894,0.0013389338054724841,0.00040006344179364565,0.00010077606098111463,6.930219952242079e-06,7.763481433367764,0.02313661701225672,0.0012392043221617526,309.1473760575555,82.3795680252517,21.151593598782345,7.015924420784348,-0.2551019609509195,-0.448674763464771
259.0304482759,23.8536118621,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.022863412830987324,0.0014002784482717826,0.9701532447965002,0.0008571740545334446,0.0025760573031657274,0.02641352384580077,0.958289603270337,0.017055305868837804,0.014452198878051293,0.010202891982773916,0.02218101414510429,1.9597924276809388e-05,5.8897461598557895e-05,0.000603903300007671,0.0013418722786623697,2.3882177236816826e-05,2.023710261907286e-05,1.4286889753523271e-05,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,7.25543097889534,-0.010942718677925178,-0.03593810677851472
259.0304482759,24.1824096239,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.022830621203115804,0.0014216960872811075,0.9744165171349479,0.0011033173736577752,0.0031761625405882805,0.021304002950806023,0.9528163615018125,0.021505087175810986,0.017505585912376265,0.00817296541000037,0.022246534396767395,2.5189421024797246e-05,7.251376384369695e-05,0.00048638362147991366,0.001354615293044548,3.05736982944896e-05,2.4887622997188615e-05,1.1619472944881358e-05,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,7.176933615061381,-0.0137373673234098,-0.044582913470121
259.0304482759,24.5112073857,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.0228079596164862,0.0014425243424157311,0.9762184992863234,0.001405299557637589,0.0038467566161285477,0.0185294445399105,0.9451513315891551,0.026910127358151452,0.020882111040779507,0.007056430011914016,0.02226555210858923,3.205201555966405e-05,8.773666955511102e-05,0.00042261882278219945,0.0013634038030839986,3.8818513771641e-05,3.0122953497352736e-05,1.0179072062738896e-05,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,7.11865292236558,-0.01761186349071675,-0.05519682685942673
259.0304482759,24.8400051475,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.022790670368325244,0.0014630435499223408,0.9767985059492864,0.0017431874230683336,0.004523137348419392,0.016935169279225868,0.9365354430556082,0.03284632376875436,0.024217511284296625,0.0064007218913407415,0.02226189276536277,3.972840994936071e-05,0.00010308533233848706,0.00038596386067462496,0.0013701921392361691,4.805560212853694e-05,3.543127367966168e-05,9.364534877972797e-06,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,7.071238126464438,-0.022272997262767547,-0.06686308788917472
259.0304482759,25.1688029093,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.02277629332219872,0.0014834008830272886,0.9767813280614696,0.0021061134312434595,0.005175431614294946,0.015937126892991857,0.9275840211007814,0.03908585944522308,0.027352245721822523,0.005977873732173033,0.022247458039574845,4.796945727982344e-05,0.0001178771485161621,0.00036298867682788406,0.0013759789559829024,5.797999841492441e-05,4.057434545653091e-05,8.86758317293111e-06,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,7.0299157976124365,-0.027546398533495164,-0.07911051350605813
259.0304482759,25.4976006711,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.02276366356745435,0.0015036668129431645,0.9764554396541099,0.00248846762004761,0.005791979013460271,0.015264113712382114,0.9185744821609435,0.04551210118084926,0.030231198860320403,0.00568221779788679,0.022227703116896882,5.664663970126761e-05,0.00013184666165216578,0.0003474671492040331,0.0013812299640418636,6.843503613295443e-05,4.545765044174901e-05,8.544162326597356e-06,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,6.992421767347818,-0.03332889958101237,-0.09171271896518629
259.0304482759,25.8263984329,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.022752194176336102,0.0015238773991058019,0.9759608647632195,0.0028870060987966377,0.006369021697800326,0.014783107440183534,0.9096361664532306,0.05205851166845742,0.03284335251267052,0.005461969365641345,0.02220525110359767,6.568572334808766e-05,0.00014490921838165085,0.0003363481310086947,0.0013861739954673213,7.933078936264793e-05,5.004924260492336e-05,8.3233716709091e-06,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,6.957600727131293,-0.03955253062306774,-0.10455393112084366
259.0304482759,26.1551961947,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.02274156080398011,0.0015440530454156453,0.9753706282346629,0.003299576164260449,0.006906301431320249,0.014423494169756253,0.9008320818556075,0.05868194432466021,0.03519632345802878,0.00528965036170354,0.022181450448414866,7.503751196689246e-05,0.0001570600739309843,0.00032801276966736443,0.0013909325193972666,9.060803484540294e-05,5.4344990422803456e-05,8.167500750172322e-06,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,6.924799480680545,-0.04616359834298578,-0.11756597816525094
259.0304482759,26.4839939565,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.02273156747565047,0.0015642065163447697,0.9747252990029602,0.0037245751014843304,0.007405173518344223,0.01414495237721121,0.8921934552642805,0.06535135017628947,0.03730562344934205,0.0051495711100879174,0.022157033904509373,8.466543023751876e-05,0.0001683312015011417,0.00032153693940243917,0.0013955748165645433,0.0001022230077976809,5.835369929576508e-05,8.05499268678029e-06,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,6.893610735450999,-0.05311765414864755,-0.13070534015845148
259.0304482759,26.8127917183,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.022722086071098446,0.0015843465363900022,0.9740485535566974,0.004160712110241627,0.007867740152328563,0.013922994180732432,0.883735239565152,0.0720427384602241,0.039189821226032706,0.0050322007485912945,0.02213241507134422,9.45400586859719e-05,0.0001787714689262468,0.0003163594721420051,0.0014001428658908374,0.00011414066315150687,6.209025752120831e-05,7.972749826449794e-06,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,6.863758148039884,-0.060375767479093234,-0.14394131895129725
259.0304482759,27.1415894801,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.022713027076174522,0.001604479520819855,0.9733547168582617,0.004606895771553592,0.00829641875060084,0.013741968619583897,0.8754635959501814,0.07873674212396262,0.040868217461609346,0.00493144446424655,0.022107832038723883,0.00010463654839641064,0.00018843678371767888,0.00031212170533654964,0.0014046634109253742,0.00012633149027397204,6.557221796956459e-05,7.91240165094403e-06,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,6.835040941137816,-0.06790327215408354,-0.15725083489319758
259.0304482759,27.4703872419,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.022704324460340913,0.001624610463015827,0.9726526694449654,0.005062176960058796,0.008693713711420263,0.013591439883555479,0.8673797473968697,0.08541733493366604,0.042359683007047885,0.0048432346624163155,0.022083421794295212,0.00011493330817683712,0.00019738489686940027,0.00030858446099946173,0.0014091542130289796,0.00013876989605616117,6.881798422328373e-05,7.868369707402472e-06,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,6.807305295242671,-0.07566893539901987,-0.17061555817022533
259.0304482759,27.7991850037,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.022695927366305674,0.0016447434174971522,0.9719479923590164,0.005525717383105994,0.009062091543637173,0.013464198714240412,0.8594820760300877,0.09207108738543898,0.0436820789264222,0.0047647576580509615,0.022059261038406858,0.00012541128037370632,0.00020567257146120215,0.00030558247606390666,0.0014136274870072737,0.00015143331491900586,7.184581177682398e-05,7.836803794048466e-06,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,6.780428589836012,-0.08364454954020228,-0.1840204101252283
259.0304482759,28.1279827655,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.02268779528315047,0.0016648817782352677,0.9712442033755192,0.005996770482898515,0.009403912463141246,0.013355113678440946,0.8517673173704028,0.09868668935081186,0.04485198619792951,0.004694007080855764,0.02203538965613034,0.00013605350107604087,0.00021335404082441586,0.00030299808511967077,0.0014180918859863197,0.0001643016708545311,7.467325453859256e-05,7.814966855824083e-06,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,6.754310185429533,-0.09180463742575906,-0.19745267910453101
259.0304482759,28.4567805273,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,0.022679895096087817,0.0016850284481825621,0.9705434988622108,0.006474668555516655,0.0097213945858352,0.01326043799643738,0.8442312651522179,0.10525461305427805,0.045884607342353306,0.004629514451150819,0.022011824740384968,0.00014684480362105615,0.0002204802093944184,0.0003007453426873767,0.0014225536986266429,0.00017735701729890618,7.731686870555179e-05,7.80086355146141e-06,7.090159905245423,0.022764493727981724,0.0013830633113145797,309.1473760575555,82.3795680252517,23.460171744213103,6.728865716250742,-0.10012621786019249,-0.21090147492824052
