T,P,z_carbon dioxide,z_hydrogen,z_argon,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,y_carbon dioxide,y_hydrogen,y_argon,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,n_exp,gamma_parachor
228.6057931034483,23.985157946671013,0.95,0.02,0.03,0.02561956789684663,0.001378092355120465,0.9784220288276831,0.004593790206912769,0.01698418096540402,0.40484797955497676,0.3155005938183062,0.27965142662671694,0.02506674959932126,0.00011769092010987083,0.0004351273774154984,0.0005579179056106798,0.0004347889563769748,0.00038538549313281027,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,11.96022082927997
228.6057931034483,25.642348424638204,0.95,0.02,0.03,0.0256222111970868,0.0014725860159752642,0.9765709805381665,0.005222131487957186,0.018206887973876283,0.3834170501047864,0.33511401405341434,0.28146893584179916,0.025021907912295045,0.00013380255588339615,0.0004665007289083579,0.0005646145862707956,0.0004934842108523962,0.00041448721885207227,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,11.83078596429571
228.6057931034483,27.299538902605395,0.95,0.02,0.03,0.025625293150870084,0.0015670174088142118,0.9747928673871982,0.005872058973369737,0.019335073639431984,0.36458491807887644,0.35359230396045743,0.28182277796066624,0.02497935298817418,0.00015047323259179674,0.0004954669301041051,0.0005713109136207026,0.0005540852959287632,0.0004416211992647462,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,11.704964949703314
228.6057931034483,28.956729380572586,0.95,0.02,0.03,0.025628784589585726,0.0016613742409953215,0.9730825516268897,0.006541911742190069,0.020375536630920118,0.34790931723801816,0.37104392611327625,0.2810467566487055,0.02493892310352999,0.00016766124684467075,0.000522200239211065,0.0005780075778615129,0.0006164428211223685,0.0004669238420114399,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,11.582528658660667
228.6057931034483,30.613919858539777,0.95,0.02,0.03,0.025632656095240815,0.001755647376147461,0.9714349284383469,0.007230049995309196,0.02133502156634402,0.3330430172053021,0.3875547528882174,0.27940222990648045,0.024900457439565017,0.0001853253850811581,0.0005468732705946423,0.0005847060993007223,0.0006804094850216765,0.000490531791825062,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,11.463251154686759
228.6057931034483,32.271110336506965,0.95,0.02,0.03,0.025636878721739413,0.0018498302473599058,0.9698450332480641,0.007934887613165355,0.0222200791387705,0.3197096415010056,0.40319532734320196,0.27709503115579254,0.02486379949626195,0.00020342575140935254,0.0005696534740681112,0.000591408565221152,0.0007458429121136335,0.0005125787700251205,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,11.346914121338447
228.6057931034483,33.928300814474156,0.95,0.02,0.03,0.02564142453855206,0.0019439183375508462,0.9683081205526931,0.008654915312039782,0.023036964135267072,0.3076865051557885,0.4180256178810958,0.27428787696311574,0.02482879960321905,0.00022192435786122682,0.0005907005774717809,0.0005981174395892703,0.000812607664165085,0.000533193233796491,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,11.233309989219773
228.6057931034483,35.58549129244135,0.95,0.02,0.03,0.025646267009506195,0.0020379087249673238,0.9668197165378473,0.009388715727771916,0.02379156773438083,0.29679219456538053,0.43209812880664294,0.2711096766279765,0.024795316600384722,0.00024078551043078884,0.0006101648986906831,0.0006048354028069885,0.0008805765467371122,0.0005524967754232231,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,11.122243954008384
228.6057931034483,37.24268177040854,0.95,0.02,0.03,0.025651381232133008,0.0021317997003786502,0.9653756499701229,0.010134971770460655,0.02448937825941643,0.28687743575891195,0.4454599206273786,0.26766264361370945,0.024763218829601814,0.0002599760246609923,0.0006281863778702007,0.0006115652315962439,0.000949631325324143,0.0005706031434582632,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,11.013535074010099
228.6057931034483,38.89987224837573,0.95,0.02,0.03,0.025656744064515572,0.0022255904521013507,0.9639720658375869,0.010892469731976339,0.025135464430436776,0.27781827962505584,0.45815391618454737,0.2640278041903967,0.024732384578537322,0.00027946530814379944,0.0006448941778344511,0.0006183097105527474,0.001019662981453171,0.0005876177600954318,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,10.907016653671509
228.6057931034483,40.55706272634292,0.95,0.02,0.03,0.025662334166653793,0.0023192808184656446,0.9626054262090458,0.011660098418177379,0.025734475372776882,0.2695109536821747,0.4702197370943656,0.26026930922345964,0.024702702118010733,0.0002992253420233392,0.0006604067066197228,0.0006250715852414506,0.0010905716167069204,0.0006036376165172734,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,10.802536084238028
228.6057931034483,42.21425320431011,0.95,0.02,0.03,0.02566813197545247,0.0024128710644145727,0.961272500918019,0.01243684598019242,0.026290653101788544,0.2618678916907846,0.48169427343299,0.2564378348762255,0.024674069417936966,0.00031923060397795455,0.0006748319535375472,0.0006318534585599435,0.0011622661742606627,0.0006187514315939667,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,10.6999543976333
228.6057931034483,43.8714436822773,0.95,0.02,0.03,0.025674119643297966,0.002506361759311466,0.9599703539133753,0.013221794150924645,0.026807851935700122,0.2548147127945181,0.49261200764458635,0.2525732795608955,0.02464639372039109,0.00033945792492989655,0.0006882679979769819,0.0006386578518581144,0.0012346638981380388,0.0006330400093153127,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,10.599145429862434
228.6057931034483,45.52863416024449,0.95,0.02,0.03,0.025680280941113593,0.002599753628259529,0.9586963238134181,0.01401411234974112,0.027289563836840922,0.24828780075636842,0.5030052879364392,0.24870691130719255,0.024619590932741384,0.00035988634228168153,0.0007008036660905287,0.0006454871108689477,0.0013076898223464868,0.0006465766950440947,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,10.499995019282498
228.6057931034483,47.185824638211685,0.95,0.02,0.03,0.025686601152690235,0.0026930475043005137,0.9574480045013293,0.014813050310782564,0.027738945187888102,0.242232451679699,0.5129044637584383,0.24486308456186262,0.02459358501606481,0.0003804969151878059,0.0007125192214376178,0.0006523434994566082,0.0013812760860692557,0.0006594279187746498,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,10.402399949279948
228.6057931034483,48.843015116178876,0.95,0.02,0.03,0.025693066952999662,0.0027862442108727943,0.9562232226477547,0.015617931839150171,0.02815884551309506,0.23660132445759108,0.5223380648633381,0.24106061067907086,0.024568307281501865,0.0004012725684106705,0.0007234871030871255,0.0006592290705547988,0.001455361409343974,0.0006716537309740217,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,10.306267129369251
228.6057931034483,50.50020559414607,0.95,0.02,0.03,0.02569966629387856,0.0028793445593349987,0.955020017900776,0.016428147446054593,0.02855183465316938,0.23135326896857847,0.5313328701920156,0.23731386083940595,0.02454369576402387,0.00042219790719023637,0.000733772622664451,0.000666145776289043,0.0015298904089832291,0.0006833083740627265,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,10.211512541426531
228.6057931034483,52.15739607211326,0.95,0.02,0.03,0.025706388284603143,0.002972349254912252,0.953836621569633,0.017243148624700284,0.02892022980566675,0.2264523029822807,0.539914051311833,0.23363364570588632,0.024519694554143056,0.0004432590737956662,0.0007434346566644224,0.0006730953340425455,0.0016048131281333822,0.0006944407927363242,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,10.118060510873477
228.6057931034483,53.81458655008045,0.95,0.02,0.03,0.025713223088949442,0.0030652589807310176,0.9526714398092365,0.01806244054343228,0.02926611964733114,0.22186688845699376,0.54810517797644,0.2300279335665663,0.024496253262285567,0.0004644435632241594,0.000752526263439712,0.0006800794723696471,0.0016800843191774554,0.0007050951891839153,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,10.025842600883115
228.6057931034483,55.47177702804764,0.95,0.02,0.03,0.02572016181584713,0.003158074277658564,0.9515230340716815,0.018885577735814264,0.029591388192504217,0.21756920202133945,0.5559283836254358,0.2265024143532247,0.02447332640782947,0.0004857401153509028,0.0007610952926667567,0.0006870997005142918,0.0017556631285477913,0.0007153114485964809,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,9.934797125165622
228.6057931034483,57.12896750601483,0.95,0.02,0.03,0.025727196427977977,0.003250795578717346,0.9503901060842266,0.019712158406374157,0.029897735509399344,0.21353462469797513,0.5634044118986534,0.22306096340337148,0.024450872942435725,0.0005071385713402053,0.0007691849142020491,0.0006941574138712454,0.001831512571229989,0.0007251255936161117,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,77.80104417650494,34.052431631256816,56.55314330349872,3.87,9.84486834342577
232.1815172413793,10.379255920731122,0.95,0.02,0.03,0.025321251541987784,0.0006031516655230478,0.9988757880907612,0.0001548429261772447,0.0009693689830616388,0.941608633353444,0.02340716734542888,0.034984199301127214,0.025292785089447448,3.920816683231458e-06,2.454563585710465e-05,0.0005679328154780107,1.4118071969572127e-05,2.1100778075465126e-05,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,12.532036259453784
232.1815172413793,11.988834259050305,0.95,0.02,0.03,0.025318642779742773,0.0006934465800442,0.9962844034171839,0.0005395138604550089,0.0031760827223610835,0.8290554280275111,0.07085169069393239,0.10009288127855656,0.02522456891714882,1.3659758707580361e-05,8.041410388637321e-05,0.0005749056512327579,4.913186260205689e-05,6.940906620938518e-05,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,12.374349061509415
232.1815172413793,13.598412597369489,0.95,0.02,0.03,0.025316549109162503,0.0007840051374947426,0.9937800959219377,0.0009519253132681954,0.005267978764794046,0.7422414645817792,0.11039267767956795,0.14736585773865293,0.02515908260211596,2.4099463941609167e-05,0.0001333670431049337,0.000581921121493737,8.654842644258248e-05,0.00011553558955842328,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,12.220848652380182
232.1815172413793,15.207990935688674,0.95,0.02,0.03,0.025314982870296418,0.000874761453021042,0.9913635839052723,0.0013925469329426155,0.007243869161784981,0.6733050376975972,0.14447152879025338,0.18222343351214956,0.025096352144797635,3.5252301753526125e-05,0.00018337842374525527,0.0005889812931027375,0.00012637812444473334,0.00015940203547357119,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,12.071570742487012
232.1815172413793,16.817569274007855,0.95,0.02,0.03,0.025313951502100578,0.0009656604781876933,0.9890349518722364,0.0018614834904676371,0.009103564637295915,0.6172755447912736,0.17460831215270753,0.208116143056019,0.02503638280557617,4.712150279965867e-05,0.00023044719372474664,0.0005960785977567101,0.00016861234620892958,0.0002009695342220537,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,11.926516259355514
232.1815172413793,18.42714761232704,0.95,0.02,0.03,0.025313456633546942,0.0010566553764540276,0.9867934890703006,0.002358494063035362,0.010848016866663918,0.5708610339946549,0.20178711746902184,0.2273518485363232,0.024979154191847534,5.970163718512357e-05,0.0002746008045142829,0.0006032033807785575,0.00021321944257280236,0.00024023255310266764,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,11.785646519330651
232.1815172413793,20.036725950646222,0.95,0.02,0.03,0.025313493851182593,0.0011477061531614695,0.9846376485490218,0.002883018461542024,0.012479332989436175,0.5317969880984577,0.22666452643039992,0.24153848547114232,0.02492461906218855,7.297927009908992e-05,0.0003158955188949527,0.0006103466754733366,0.0002601442716876005,0.00027721520600053226,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,11.64888398718304
232.1815172413793,21.646304288965407,0.95,0.02,0.03,0.025314052961951158,0.0012387788728352798,0.9825650879538967,0.0034342138896810742,0.0140006981564223,0.498475715477512,0.2496893756775286,0.25183490884495946,0.02487270467502914,8.693387228605501e-05,0.000354414414635966,0.000617501184954992,0.0003093099233607536,0.00031196776451953434,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,11.516116033490244
232.1815172413793,23.255882627284592,0.95,0.02,0.03,0.02531511861535075,0.0013298451117018204,0.9805727660271811,0.004011000576459176,0.015416233396359637,0.46972502912229713,0.27117505644328826,0.25909991443441477,0.02482331588296067,0.00010153895535930428,0.0003902637770307758,0.000624661533822282,0.0003606208232265721,0.0003445627546529664,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,11.3872004635763
232.1815172413793,24.865460965603774,0.95,0.02,0.03,0.025316671156937177,0.0014208814517596671,0.9786570727556527,0.004612113088427107,0.0167308141559202,0.44467054336266665,0.29134496946440686,0.26398448717292655,0.024776339286365603,0.00011676335039831498,0.00042356852017326116,0.0006318241272079058,0.0004139666631754623,0.0003750906613762991,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,11.261972052830313
232.1815172413793,26.47503930392296,0.95,0.02,0.03,0.02531868760722357,0.0015118690002855501,0.9768139764681367,0.005236153200109477,0.017949870331753857,0.4226470793557546,0.3103619214821928,0.26699099916205266,0.024731647920566587,0.00013257252713713585,0.0004544671595198464,0.0006389870173391922,0.00046922656795798527,0.0004036554149883727,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,11.14024921594105
232.1815172413793,28.08461764224214,0.95,0.02,0.03,0.025321142653635095,0.001602792850355861,0.9750391703852127,0.005881640679342074,0.019079188935445295,0.40313979912094466,0.32834762875120355,0.2685125721278517,0.024689105926205986,0.0001489298626790439,0.0004831068647500666,0.0006461495877249482,0.0005262732317937296,0.00043037003083718314,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,11.021840513112714
232.1815172413793,29.694195980561325,0.95,0.02,0.03,0.025324009585577734,0.001693641537158983,0.9733282086748902,0.0065470590324453615,0.020124732292664437,0.3857441283798815,0.3453957917339863,0.26886007988613225,0.024648572886396124,0.00016579778569498962,0.00050963891348662,0.0006533122785393545,0.0005849766596405925,0.000455352598979036,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,10.906550444909646
232.1815172413793,31.303774318880507,0.95,0.02,0.03,0.025327261121933835,0.0017844065148310548,0.9716766251051021,0.0072308941225870125,0.021092480772310896,0.37013784097987057,0.3615809087868822,0.26828125023324717,0.02460990761011633,0.0001831387435878179,0.0005342147682296867,0.0006604763748299821,0.0006452073292778461,0.0004787228107232267,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,10.79418430700306
232.1815172413793,32.913352657199695,0.95,0.02,0.03,0.025330870093787816,0.0018750816372151014,0.9700800287809809,0.00793166535833001,0.02198830586068913,0.35606116041933034,0.37696426289656626,0.2669745766841033,0.02457297118962897,0.0002009159848192545,0.0005569829193395896,0.0006676437436277868,0.0007068387672436773,0.0005005991263436371,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,10.684552111020519
232.1815172413793,34.52293099551888,0.95,0.02,0.03,0.02533480998440085,0.0019656627009351805,0.9685341783543159,0.008647948983027532,0.02281787266265652,0.3433023717326345,0.391597936326297,0.2650996919410684,0.024537629372004394,0.00021909414423979508,0.0005780864681566575,0.0006748166672574238,0.0007697494571997918,0.0005210965764779648,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,10.577471471262289
232.1815172413793,36.13250933383806,0.95,0.02,0.03,0.02533905532690701,0.002056147035296269,0.9670350348596225,0.009378394425620273,0.023586570714757286,0.33168721644775395,0.4055275062603741,0.26278527729187195,0.024503754251365424,0.0002376396552283484,0.0005976614203132395,0.0006819976867447211,0.0008338241797283574,0.0005403251688231905,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,10.472769615961504
232.1815172413793,37.74208767215724,0.95,0.02,0.03,0.02534358197734892,0.0021465331514164063,0.9655787962299663,0.010121734593096229,0.02429946917693737,0.32107097027787124,0.4187938340031206,0.2601351957190083,0.02447122537784404,0.0002565210104131027,0.0006158355890917756,0.0006891894816588823,0.0008989548482964778,0.0005583888214610465,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,10.370284630172266
232.1815172413793,39.35166601047642,0.95,0.02,0.03,0.02534836728379617,0.0022368204570647164,0.9641619168482229,0.010876791142659553,0.024961292009117512,0.31133245357688155,0.43143423442388235,0.25723331199923605,0.024439930389317698,0.00027570889675327537,0.0006327279977251971,0.0006963948011089198,0.0009650409214373945,0.000575384734518402,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,10.269866056128945
232.1815172413793,40.96124434879561,0.95,0.02,0.03,0.02535339016569137,0.00232700898317132,0.9627811138465051,0.011642476473302705,0.025576409680192203,0.3023693987561885,0.44348327786660807,0.25414732337720336,0.024409765223509367,0.00029517624852252593,0.0006484486936594785,0.0007036163071417617,0.0010319895714818597,0.0005914031045476986,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,10.171375122637963
232.1815172413793,42.5708226871148,0.95,0.02,0.03,0.02535863114219641,0.00241709924002873,0.9614333674409664,0.012417791569334988,0.026148840989698618,0.2940949410843071,0.4549732389083477,0.2509318200073451,0.024380634132735255,0.00031489819600744224,0.0006630988134537133,0.0007108566585911729,0.0010997154699987771,0.0006065271114387799,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,10.074684419784377
232.1815172413793,44.18040102543398,0.95,0.02,0.03,0.025364072297469068,0.0025070920314136567,0.9601159111629979,0.013201823563379884,0.0266822652736223,0.28643479373275765,0.4659344567899609,0.24763074947728136,0.024352449384688668,0.0003348520073199981,0.0006767709054604043,0.0007181183888870111,0.0011681405637791618,0.0006208330787474837,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,9.979677518895626
232.1815172413793,45.78997936375316,0.95,0.02,0.03,0.025369697224311958,0.0025969883465462307,0.9588262203653645,0.013993740762018803,0.027180038872616722,0.2793250542741218,0.4763955375798337,0.24427940814604446,0.02432513090140071,0.00035501696616792956,0.0006895493567433156,0.0007254039108482878,0.0012371936594414551,0.0006343907762564878,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,9.886248349437356
232.1815172413793,47.39955770207234,0.95,0.02,0.03,0.02537549094361923,0.0026867892713599126,0.9575619973753844,0.014792787250608647,0.027645215374006916,0.27271044850172976,0.48638349797259056,0.24090605352567956,0.024298605792353007,0.0003753742389087057,0.0007015109123575156,0.0007327155072221975,0.0013068099641192622,0.0006472638000184527,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,9.794300497622578
232.1815172413793,49.009136040391525,0.95,0.02,0.03,0.02538143980794419,0.0027764959144723237,0.9563211543409161,0.015598277733280728,0.028080567925803157,0.2665429140617306,0.4959238758099281,0.23753321012834136,0.02427280781596767,0.0003959067473948609,0.000712725244581661,0.0007400553119239426,0.0013769306150755454,0.0006595099874728358,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,9.703746465239348
232.1815172413793,50.618714378710706,0.95,0.02,0.03,0.025387531407660997,0.0028661093679890667,0.9551017977609524,0.016409590948307927,0.028488611290739724,0.26078046375383296,0.505040798849566,0.23417873739660108,0.02424767688816966,0.0004165990055870371,0.0007232555139043004,0.0007474253301533939,0.0014475021647994228,0.0006711818730362499,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,9.614506922674481
232.1815172413793,52.22829271702989,0.95,0.02,0.03,0.025393754467088477,0.0029556306639654073,0.9539022108865512,0.01722616465951722,0.028871624453931502,0.2553862476286038,0.5137570598640729,0.23085669250732338,0.024223158528865935,0.0004374369957734171,0.000733158942449124,0.0007548274246461642,0.0015184761199629655,0.000682327119356278,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,9.526509981118835
232.1815172413793,53.83787105534908,0.95,0.02,0.03,0.025400098750592823,0.003045060759780879,0.9527208387661993,0.01804748957900547,0.02923167165479526,0.2503277930911763,0.5220941675195409,0.22757803938928275,0.024199203386409084,0.0004584080175070338,0.0007424873466767047,0.000762263339824488,0.0015898084624242186,0.0006929889575321721,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,9.43969049448051
232.1815172413793,55.447449393668265,0.95,0.02,0.03,0.025406554964554656,0.0031344005012126303,0.9515562719438077,0.01887310511634434,0.02957062293984805,0.2455763599718723,0.5300724195616089,0.2243512204665187,0.024175766725007066,0.00047950058249022023,0.0007512876570573703,0.0007697346657818099,0.0016614592575528986,0.0007032065778779216,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,9.353989439149963
232.1815172413793,57.057027731987446,0.95,0.02,0.03,0.025413114673208448,0.00322365066484056,0.9504072333719953,0.019702594043781982,0.0298901725842227,0.24110644653031388,0.5377109235754627,0.22118262989422355,0.024152808007929297,0.0005007042817943053,0.0007596023834848428,0.0007772429566547912,0.001733392176276072,0.0007130155319096973,12.600111510518047,0.025322508792347938,0.0005649848496747037,309.1473760575555,82.3795680252517,9.697142057489081,77.73690748580904,34.052431631256816,56.55314330349872,3.87,9.269353191923129
235.75724137931036,11.826869441574186,0.95,0.02,0.03,0.025015282571564015,0.0006852257821510206,0.9987038680203204,0.00018530186958117613,0.001110830110098372,0.9417097137177562,0.023372822873716663,0.03491746340852719,0.02498285946384229,4.635378628612223e-06,2.778772909311234e-05,0.0006452837751414632,1.6015660834719765e-05,2.3926346174837684e-05,11.830128354668851,0.025017051970363843,0.0006415200330784019,309.1473760575555,82.3795680252517,11.04099018392034,77.67909472244928,34.052431631256816,56.55314330349872,3.87,11.754926125498315
235.75724137931036,13.389451580650162,0.95,0.02,0.03,0.0250121312239234,0.0007723362432720238,0.9961856376869515,0.0005733573001764379,0.0032410050128720913,0.8452011657592001,0.06408057591308824,0.09071825832771158,0.024916725893213844,1.4340888030207505e-05,8.10644426793503e-05,0.0006527794931715957,4.9491751267422313e-05,7.006499883300575e-05,11.830128354668851,0.025017051970363843,0.0006415200330784019,309.1473760575555,82.3795680252517,11.04099018392034,77.67909472244928,34.052431631256816,56.55314330349872,3.87,11.608205839351317
235.75724137931036,14.952033719726138,0.95,0.02,0.03,0.02500948012021789,0.0008596712822861161,0.9937466035883505,0.0009881043123734078,0.005265292099276083,0.7680932899283593,0.09905508343697603,0.13285162663466454,0.0248530859269769,2.4711975157004307e-05,0.0001316822180839855,0.0006603077434680743,8.515481059522341e-05,0.0001142087282228184,11.830128354668851,0.025017051970363843,0.0006415200330784019,309.1473760575555,82.3795680252517,11.04099018392034,77.67909472244928,34.052431631256816,56.55314330349872,3.87,11.465253126866173
235.75724137931036,16.514615858802113,0.95,0.02,0.03,0.02500734102481386,0.0009471751272737538,0.9913874397013506,0.001429968771143319,0.007182591527506201,0.7051194664113375,0.1298748603173964,0.1650056732712661,0.024791963792328762,3.575971671481498e-05,0.0001796175157702863,0.00066787162034136,0.00012301423735079092,0.0001562892695816029,11.830128354668851,0.025017051970363843,0.0006415200330784019,309.1473760575555,82.3795680252517,11.04099018392034,77.67909472244928,34.052431631256816,56.55314330349872,3.87,11.32609248773825
