T,P,z_carbon dioxide,z_hydrogen,z_argon,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,y_carbon dioxide,y_hydrogen,y_argon,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,n_exp,gamma_parachor_fixed
225.3195834267876,15.940960518934954,0.95,0.02,0.03,0.02588204518226619,0.0009238480542500815,0.9844454067508391,0.002293589935877795,0.013261003313283014,0.5071193686935692,0.24765955774866652,0.24522107355776424,0.02547946049699964,5.9362798349980104e-05,0.00034322188691657263,0.00046850124204008363,0.00022879980054254126,0.00022654701166745662,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,13.002503222211871
225.3195834267876,17.53346617120267,0.95,0.02,0.03,0.025883533468711296,0.001015116290003855,0.9820851873761125,0.0028384470375617085,0.015076365586325738,0.467018001760271,0.2783348211600704,0.25464717707965856,0.025419834816575212,7.34690388958929e-05,0.00039022961324018944,0.00047407758131190014,0.0002825422110348972,0.0002584964976570577,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,12.859051222042469
225.3195834267876,19.12597182347038,0.95,0.02,0.03,0.02588568643496267,0.0011063062745647007,0.979881775564802,0.003414847187216073,0.016703377247982,0.4335419576177298,0.3066474763430935,0.25981056603917674,0.025364912385604933,8.839566351158953e-05,0.0004323783858461518,0.00047963018799955797,0.0003392460271577949,0.0002874300594073478,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,12.721608947262501
225.3195834267876,20.718477475738094,0.95,0.02,0.03,0.02588845416486266,0.001197397200162733,0.9778219754201818,0.004019990847027326,0.018158033732790933,0.40517816649675,0.3329273804118837,0.26189445309136633,0.025314299392060837,0.00010407134878643435,0.0004700834240153881,0.0004851592021302781,0.00039864631316270264,0.00031359168486975227,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,12.589693299935895
225.3195834267876,22.310983128005805,0.95,0.02,0.03,0.025891782387583363,0.001288376168377054,0.9758920227405744,0.004650971077599807,0.019457006181825796,0.3808413567490827,0.35740247195915226,0.2617561712917651,0.02526758388657751,0.0001204219310321583,0.0005037765699736977,0.0004906669279679019,0.00046046882739122005,0.00033724041301793213,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,12.462805415940448
225.3195834267876,23.90348878027352,0.95,0.02,0.03,0.02589561588862913,0.0013792362847569622,0.9740782983244103,0.005304922418088475,0.02061677925750131,0.3597331902519159,0.38024209212832616,0.26002471761975793,0.025224357458858423,0.0001373742332577968,0.0005338841965129104,0.000496157068826822,0.0005244436904552871,0.00035863552547485314,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,12.340455466585935
225.3195834267876,25.495994432541234,0.95,0.02,0.03,0.025899901052489547,0.0014699749792710685,0.9723678391558003,0.005979125932195253,0.021653034912004418,0.34125350913401814,0.4015816909357866,0.2571647999301953,0.025184230820758297,0.00015485877002423138,0.0005608114617070161,0.0005016341200154577,0.0005903150378089735,0.0003780258214466373,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,12.222180004644002
225.3195834267876,27.08850008480895,0.95,0.02,0.03,0.025904587538160138,0.00156059260441479,0.970748655935608,0.006671073562450804,0.022580270501941307,0.3249424895710078,0.4215366393660134,0.2535208710629789,0.025146843535235254,0.00017281140907201266,0.0005849325938528737,0.0005071028460846448,0.000657846961884465,0.00039564279644568043,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,12.107552511962854
225.3195834267876,28.68100573707666,0.95,0.02,0.03,0.025909629227465425,0.0016510913825492255,0.9692098937387337,0.007378499362700842,0.023411606898565425,0.31044196063819884,0.4402096227694631,0.24934841659233797,0.025111868990361753,0.00019117418274266874,0.0006065860543610019,0.000512568045991416,0.0007268263146699059,0.00041169702188790353,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.996188273348757
225.3195834267876,30.273511389344375,0.95,0.02,0.03,0.025914984615938358,0.0017414746055028987,0.9677418756140819,0.008099386938948622,0.02415873744696943,0.2974687736037136,0.45769451463361216,0.2448367117626742,0.025079015818738264,0.00020989548792138562,0.0006260733092787067,0.0005180343151609582,0.0007970633743124105,0.00042637691602952996,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.88774539718669
225.3195834267876,31.866017041612086,0.95,0.02,0.03,0.025920616824749377,0.0018317460743056519,0.9663360696389837,0.00883196132744507,0.02483196903357133,0.28579612000300697,0.47407829313887356,0.24012558685811936,0.025048026985046424,0.00022892988537970854,0.0006436599543232445,0.000523505920867295,0.0008683910523706557,0.00043984910106770094,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.78192322737587
225.3195834267876,33.4585226938798,0.95,0.02,0.03,0.025926493377540428,0.0019219097311265142,0.9649850111106604,0.00957467161628352,0.025440317273056127,0.2752401747989554,0.48944194474808245,0.23531788045296204,0.025018677499986312,0.000248237660251699,0.000659578217302417,0.0005289867703430752,0.0009406632364328254,0.0004522597243506135,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.678459237407402
225.3195834267876,35.05102834614751,0.95,0.02,0.03,0.025932585846784786,0.00201196942455287,0.9636822019731086,0.010326169169938714,0.025991628856952668,0.26565036430954536,0.5038609031861404,0.23048873250431415,0.024990771431686234,0.0002677842684678581,0.0006740301466306937,0.0005344804106121362,0.0010137527314381084,0.0004637362825026253,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.577125226553855
225.3195834267876,36.64353399841522,0.95,0.02,0.03,0.025938869441789775,0.00210192874983898,0.9624220022205393,0.011085284764960323,0.026492713014500437,0.2569021390070545,0.5174053257333102,0.22569253525963526,0.024964138663504477,0.0002875397542433671,0.0006871910240419316,0.0005399899918740579,0.001087549129478647,0.00047438962848627504,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.477723396234179
225.3195834267876,38.23603965068294,0.95,0.02,0.03,0.025945322589675312,0.002191790984183226,0.9611995241424421,0.011851005952759636,0.026949469904798174,0.24889158567523534,0.5301402722238145,0.22096814210095017,0.024938631726918063,0.0003074781724565112,0.000699212690300735,0.0005455183335220478,0.001161956669012598,0.00048431598164858054,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.380082449218598
225.3195834267876,39.82854530295065,0.95,0.02,0.03,0.025951926533032594,0.0022815590583143666,0.960010533348264,0.01262245612860665,0.027367010523129336,0.24153131968648944,0.5421259036540224,0.21634277665948815,0.024914122832391587,0.00032757705411602683,0.0007102266465249824,0.0005510679702973331,0.0012368922662286963,0.0004935988217883371,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.284054006272687
225.3195834267876,41.42105095521837,0.95,0.02,0.03,0.025958664957836938,0.002371235517378482,0.9588513586036509,0.013398876104008441,0.027749765292340803,0.23474728416788096,0.5534177503784425,0.21183496545367653,0.02489050116235893,0.00034781693559552264,0.0007203468598824869,0.0005566410978270187,0.0013122838256450617,0.0005023105939064014,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.189509514494494
225.3195834267876,43.01355660748608,0.95,0.02,0.03,0.025965523664772186,0.002460822575715381,0.9577188138279706,0.014179607086413875,0.02810157908561552,0.22847633603771347,0.5640669142055099,0.20745674975677664,0.02486767052464772,0.00036818092335945087,0.0007296722167650169,0.000562239725738339,0.0013880685966910296,0.0005105142532860123,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.096337293817786
225.3195834267876,44.60606225975379,0.95,0.02,0.03,0.025972490275605588,0.0025503221041248522,0.9566101285647983,0.01496407665720576,0.0284257947779959,0.22266427393992672,0.5741203813220938,0.20321534473797961,0.024845547261695036,0.00038865433546269316,0.0007382886784478587,0.0005678656196279064,0.0014641918989143246,0.0005182645855826214,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.00444020663113
225.3195834267876,46.19856791202151,0.95,0.02,0.03,0.025979553979830622,0.0026397356533274445,0.9555228887184241,0.01575178640754806,0.028725324874027906,0.21726430357121196,0.5836213047094967,0.19911439171929143,0.024824058466423986,0.0004092243852536571,0.0007462711281529792,0.0005735203283322854,0.0015406059660831388,0.0005256093589120205,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.913733566874818
225.3195834267876,47.79107356428922,0.95,0.02,0.03,0.02598670531694055,0.0027290645040194197,0.9544549861520361,0.016542301121855382,0.029002712726108527,0.21223582868350138,0.5926092653128598,0.19515490600363888,0.024803140463417535,0.0004298799045177509,0.0007536849490052638,0.0005792052665412902,0.0016172689107183526,0.0005325903267597772,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.824143279904524
225.3195834267876,49.38357921655693,0.95,0.02,0.03,0.025993935987805143,0.00281830967125452,0.953404574960111,0.017335239989241424,0.02926018505064754,0.20754343890709948,0.6011205736122693,0.1913359874806312,0.024782737491993695,0.0004506111186135815,0.0007605873771978651,0.0005849216810773001,0.0016941439262015232,0.0005392440639756966,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.735604390036201
225.3195834267876,50.97608486882464,0.95,0.02,0.03,0.026001238695029967,0.002907471956446517,0.9523700349741834,0.018130268682846683,0.02949969634296994,0.20315612355063897,0.6091885141073494,0.18765536234201152,0.02476280060535778,0.00047140944362772315,0.000767028646044464,0.0005906707320038667,0.001771198520956442,0.0005456027034862083,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.648059709600426
225.3195834267876,52.56859052109236,0.95,0.02,0.03,0.026008607004473404,0.002996551923849784,0.9513499397476919,0.018927093308273423,0.0297229669440347,0.1990465757339333,0.616843640945932,0.18410978332013472,0.02474328670662717,0.0004922673315918819,0.0007730529662543523,0.0005964533994512296,0.001848403998991038,0.0005516945254075166,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.561458862777782
225.3195834267876,54.16109617336007,0.95,0.02,0.03,0.026016035229960276,0.003085549974174144,0.9503430306708259,0.019725454340582347,0.02993151498859162,0.19519068635743286,0.6241139710614543,0.18069534258111283,0.024724157766479425,0.0005131781150515632,0.0007786993484292837,0.0006022706172492104,0.0019257348472903927,0.0005575445096345408,14.104023213144375,0.025886364084495184,0.0004386642697076955,309.1473760575555,82.3795680252517,7.465926274160296,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.47575720362057
228.93666677347153,9.18263322962818,0.95,0.02,0.03,0.02559137201196831,0.000535718739444186,0.9987479696918751,0.00013132881885904307,0.0011207014892658568,0.9415400501308537,0.02344810180242274,0.03501184806672353,0.025559330838582826,3.3608846593141707e-06,2.868028872616945e-05,0.0005044006487923166,1.2561587539952856e-05,1.875650311191649e-05,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,13.07602504326857
228.93666677347153,10.729178427864015,0.95,0.02,0.03,0.02558865474637673,0.0006233183268688568,0.9956084649795024,0.0004965952985966772,0.003894939721900934,0.8189179849821588,0.07605419057881817,0.10502782443902282,0.025476281272930595,1.2707205644464233e-05,9.96662678016716e-05,0.0005104465882418949,4.7405970822954116e-05,6.546576780400773e-05,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,12.910028954689485
228.93666677347153,12.27572362609985,0.95,0.02,0.03,0.025586637799656132,0.0007110929657635731,0.9926354690511014,0.0008975048685305201,0.006467026080368076,0.7263344252522663,0.12021164649496287,0.1534539282527707,0.025398204213702306,2.2964131994518413e-05,0.00016546945395930785,0.0005164913005888144,8.548165622542539e-05,0.0001091200089493333,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,12.750362644713944
228.93666677347153,13.822268824335685,0.95,0.02,0.03,0.025585343143660223,0.0007989641441270922,0.9898301904599317,0.0013345078367283858,0.008835301703339944,0.6540144870174079,0.15870672495468602,0.18727878802790604,0.025325145076871905,3.414384093059944e-05,0.0002260542258577181,0.0005225341248665826,0.00012680098267063453,0.00014962903658987506,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,12.597053315227914
228.93666677347153,15.36881402257152,0.95,0.02,0.03,0.025584777163878684,0.0008868687450239687,0.9871908246350235,0.0018072577114989672,0.011001917653477555,0.5959925683307762,0.1931708300575644,0.2108366016116595,0.025257057266512718,4.623828582640243e-05,0.0002814816115395663,0.0005285671811191274,0.0001713171716283905,0.00018698439227645092,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,12.450017169782425
228.93666677347153,16.915359220807353,0.95,0.02,0.03,0.025584930224125963,0.0009747567278789324,0.9847125186589042,0.0023146718173420802,0.012972809523753645,0.5484267896793402,0.22459345182267906,0.22697975849798066,0.025193801080711398,5.922071693844796e-05,0.00033190842647611376,0.0005345827029889811,0.0002189239782017093,0.00022125004668824193,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,12.309061708012397
228.93666677347153,18.46190441904319,0.95,0.02,0.03,0.02558577814643673,0.001062589709875791,0.9823877316536992,0.002855046915859936,0.014757221430441026,0.5087339079069662,0.2535911180026352,0.23767497409039867,0.025135154555872768,7.304859698686074e-05,0.0003775749935771058,0.0005405754156068406,0.0002694633125054976,0.00025255098176345286,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,12.173901424331383
228.93666677347153,20.008449617279027,0.95,0.02,0.03,0.02558728500082296,0.0011503396102482094,0.980206844556379,0.003426213405870871,0.016366942037750264,0.47511441444134145,0.28055857429885667,0.24432701125980186,0.025080831891421438,8.766749888965829e-05,0.00041878561051186613,0.0005465429303317589,0.00032273764101074006,0.0002810590389057103,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,12.044181178395206
228.93666677347153,21.55499481551486,0.95,0.02,0.03,0.025589406535974524,0.0012379871456347736,0.9781588753029163,0.004025703325795217,0.017815421371288397,0.4462771883540287,0.3057577779025834,0.24796503374338782,0.025030505116897937,0.0001030153589969985,0.00045588606007958754,0.0005524854225723162,0.00037852419872125027,0.000306977524341207,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.919502119037345
228.93666677347153,23.101540013750693,0.95,0.02,0.03,0.025592093636001977,0.0013255202087141204,0.9762321754074298,0.004650908706185144,0.019116915886385023,0.4212723719986425,0.3293715448950695,0.24935608310628796,0.02498382524350485,0.000119026491101187,0.0004892419013959392,0.0005584050424571332,0.00043658863893380475,0.00033052652732318234,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.799446151811926
228.93666677347153,24.64808521198653,0.95,0.02,0.03,0.02559529536325163,0.0014129322688638613,0.9744150244010852,0.005299214104522738,0.020285761494392197,0.39938596202024745,0.35153598171398054,0.24907805626577195,0.02494044035593582,0.00013563495019836848,0.000519220057117445,0.0005643053134696442,0.0004966965322304194,0.00035193042316379765,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.683596307805233
228.93666677347153,26.194630410222366,0.95,0.02,0.03,0.02559896135150454,0.0015002208920464558,0.972696081352331,0.005968096097128583,0.021335822550540437,0.3800710415057094,0.3723598745046854,0.2475690839896051,0.02490000939329824,0.0001527770613324597,0.0005461748968738437,0.0005701905169287209,0.0005586220630917255,0.0003714083120260093,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.571551988685117
228.93666677347153,27.7411756084582,0.95,0.02,0.03,0.025603043507232713,0.001587386528879962,0.9710646917626442,0.006655189547189172,0.022280118690166557,0.36290176228669613,0.39193588150942016,0.24516235620388385,0.024862211551536503,0.00017039310752556475,0.0005704388481706431,0.0005760653687606997,0.0006221537384927465,0.00038916742162651603,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.462938865570118
228.93666677347153,29.287720806694033,0.95,0.02,0.03,0.025607497070922754,0.001674431501761677,0.9695110645692614,0.007358325554769692,0.023130609875968936,0.34754161276670487,0.4103468604271106,0.24211152680618447,0.024826751746184563,0.00018842830009066093,0.0005923170246475315,0.0005819346245896288,0.0006870977097481561,0.000405399167423892,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.357414532433664
228.93666677347153,30.83426600492987,0.95,0.02,0.03,0.02561228117483602,0.0017613592691853427,0.9680263504522818,0.008075547122035535,0.023898102425682743,0.33372120016886286,0.427669180055506,0.23860961977563097,0.024793363072434193,0.00020683318353021193,0.0006120849188716172,0.0005878029292410837,0.0007532790744356609,0.0004202772655085979,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.254670621215425
228.93666677347153,32.380811203165706,0.95,0.02,0.03,0.025617359022196206,0.0018481738643180915,0.9666026476547969,0.0088051095417595,0.024592242803443673,0.32122228780414824,0.44397440197328397,0.2348033102225677,0.02476180705677835,0.00022556365236101863,0.0006299883130568375,0.0005936746369560908,0.000820541886153278,0.0004339573412087226,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.154432647076018
228.93666677347153,33.92735640140154,0.95,0.02,0.03,0.02562269781765515,0.0019348795265935338,0.965232962528247,0.009545470563842794,0.02522156690791031,0.3098662070720257,0.4593300100906018,0.23080378283737255,0.02473187252250133,0.0002445807077846662,0.0006462445873691568,0.0005995537800468551,0.0008887482324743067,0.00044657751407237216,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,11.056458256083957
228.93666677347153,35.47390159963737,0.95,0.02,0.03,0.025628268541233238,0.002021480454519087,0.9639111429547292,0.010295274931118417,0.025793582114152388,0.29950527224897455,0.47379969942977035,0.22669502832125518,0.024703373621530862,0.00026385007064052933,0.0006610448490618479,0.0006054440538767199,0.0009577768317542989,0.0004582595688880682,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.960534649227606
228.93666677347153,37.020446797873205,0.95,0.02,0.03,0.02563404563733823,0.002107980638086558,0.9626317985966473,0.011053336387809906,0.026314865015542768,0.2900163200376388,0.4874434862922652,0.2225401936700961,0.02467614745717944,0.0002833417294099704,0.0006745564507488185,0.0006113487873684573,0.0010275214312655057,0.0004691104194525954,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.86647567524904
228.93666677347153,38.566991996109046,0.95,0.02,0.03,0.025640006669537287,0.002194383755027709,0.961390217696686,0.011818619070381389,0.02679116323293262,0.28129579719679676,0.5003177566976375,0.21838644610556587,0.02465005159377093,0.0003030294717892994,0.0006869256039770546,0.0006172709277262198,0.0010978891576492013,0.000479223669652288,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.77411886076891
228.93666677347153,40.11353719434488,0.95,0.02,0.03,0.025646131975846823,0.0022806931653734986,0.9601822871450055,0.012590219079381388,0.027227493775613062,0.2732560383927807,0.5124752585985234,0.21426870300869605,0.02462496165699126,0.0003228904201146398,0.0006982798987409204,0.0006232131791594532,0.0011687988197086685,0.0004886811665053771,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.68332239291564
228.93666677347153,41.66008239258071,0.95,0.02,0.03,0.025652404334202673,0.002366911859015446,0.959004416410446,0.013367347988758806,0.02762823560079511,0.26582228895172,0.5239652171090524,0.21021249393922756,0.02460076904804683,0.0003429046154836318,0.000708730670672209,0.0006291779281104567,0.001240179486087019,0.0004975544448179703,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.593962567489639
228.93666677347153,43.20662759081655,0.95,0.02,0.03,0.02565880865654669,0.0024530424469464463,0.9578534692512863,0.014149317762401772,0.027997212986311915,0.2589303935753118,0.5348334502730352,0.20623615615165303,0.024577378888528185,0.00036305463708614444,0.0007183751309323616,0.0006351672462447892,0.0013119691555665768,0.0005059060451350803,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.505931422342606
228.93666677347153,44.753172789052385,0.95,0.02,0.03,0.025665331717122247,0.002539087246741521,0.9567267041849651,0.014935526754114949,0.02833776906092,0.2525250368202647,0.5451224364219283,0.20235252675780704,0.024554708225536216,0.0003833252485143143,0.0007272982430717156,0.0006411831004732672,0.0013841134262315836,0.0005137907200366702,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.419134400298082
228.93666677347153,46.29971798728822,0.95,0.02,0.03,0.02567196190328118,0.0026250481973349154,0.9556217196768712,0.015725448753795817,0.028652831569333074,0.24655818052768352,0.5548715835882949,0.19857023588402145,0.024532684381492684,0.0004037031213194467,0.000735574400469051,0.0006472271073323723,0.0014565646502508235,0.0005212564397517194,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.333488817184922
228.93666677347153,47.84626318552405,0.95,0.02,0.03,0.02567868900708803,0.002710927004568752,0.9545364096135411,0.016518621839773623,0.028944968546685206,0.24098799381680763,0.564117291854877,0.19489471432831523,0.024511243608408517,0.0004241765530492392,0.0007432688456302742,0.0006533008602148313,0.0015292808002335782,0.0005283453441203423,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.24892189353813
228.93666677347153,49.392808383759885,0.95,0.02,0.03,0.02568550403407645,0.0027967250397159488,0.9534689216648342,0.017314640509408622,0.029216437825757193,0.23577778665692709,0.5728932574162583,0.19132895592681456,0.024490329833788623,0.0004447352686529987,0.0007504389316348302,0.0006594056397522329,0.0016022249181004843,0.0005350944818632315,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.165369745528615
228.93666677347153,50.939353581995725,0.95,0.02,0.03,0.025692399046927564,0.0028824434924386807,0.9524176244554666,0.01811314714676149,0.029469228397772013,0.23089532963650686,0.5812305484354818,0.18787412192801137,0.024469893666836644,0.0004653702044903137,0.0007571351756006084,0.0006655427403452332,0.00167536421194442,0.0005415365401490276,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.082775823851488
228.93666677347153,52.48589878023156,0.95,0.02,0.03,0.02569936702238171,0.002968083272503353,0.9513810766354198,0.018913826407369022,0.029705096957211075,0.22631211372493415,0.5891578955283084,0.18452999074675755,0.024449891466602314,0.00048607336664059175,0.0007634021891388016,0.0006717131991118535,0.0017486696945808503,0.0005477003788106497,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,10.00109024781386
228.93666677347153,54.03244397846739,0.95,0.02,0.03,0.025706401734793046,0.0030536451295298545,0.9503580026798382,0.019716398893199486,0.029925598426962352,0.2220028880131186,0.5967017911720373,0.18129532081484426,0.024430284608763446,0.000506837670712015,0.0007692794553175851,0.0006779180377228213,0.0018221155183942319,0.0005536115734128016,13.307098021058232,0.02559259746439429,0.0005020691586442544,309.1473760575555,82.3795680252517,8.587380976731927,77.54368100633978,34.052431631256816,56.55314330349872,3.87,9.920268656865119
