method,N_train,trial,target,cv_r2_mean,cv_r2_std,cv_rmse_mean,cv_rmse_std,cv_mae_mean,cv_mae_std,cv_mape_mean,cv_mape_std
Random,25,5,P_bubble,0.9371097244778774,0.029847786170669355,8.10425349519745,1.9581521639528112,5.713462248910121,1.3712420408028174,17.27395011661066,10.404367731325568
Random,25,6,P_bubble,0.8781393561846388,0.08981490856211122,7.367471052982852,4.306196483313889,4.590326205798635,2.353687372102562,14.281128649677678,6.946977973290248
Random,25,7,P_bubble,0.901008257671417,0.03271479862162981,6.825362971792073,0.7350253016917488,4.828838812830753,0.32435822765469113,15.807364268975004,6.744213237793686
Random,25,8,P_bubble,0.9033966010905161,0.044339188103507746,5.334130597297309,1.4960699439805794,4.131220762046841,1.2591654612315277,21.43227250749255,7.803260761312734
Random,25,9,P_bubble,0.891108879300521,0.13000431514867064,5.273125934313312,3.5569051842101835,3.5526910640362197,1.5398747527344967,13.308332397905323,2.6555440444125473
Random,25,10,P_bubble,0.9349383359114963,0.019684559251554115,5.643056300283652,1.9490218907251022,4.204552644064323,1.3334403742137269,13.455394637568315,3.8375652684965855
Random,25,11,P_bubble,0.8577073087024212,0.10144602958594413,7.265990019478042,4.516643497398676,4.5544281417309564,2.429898056153044,13.730587030509975,6.282326769212935
Random,25,12,P_bubble,0.8486691000376432,0.0799344800391407,7.523083411297309,2.824719427888229,5.838336105415064,2.1275982293732425,25.624186733259158,18.59724177957153
Random,25,13,P_bubble,0.8599976162649622,0.12025565115354657,6.540426847646627,3.8753319890369906,4.583613678285075,2.1342451585431124,17.640596426271976,7.52114551479056
Random,25,14,P_bubble,0.7659063375411144,0.18935732702902539,11.412075560869077,8.805494907715076,7.554523654985279,4.905442342103551,20.052537710151984,2.5530071397101315
Random,25,15,P_bubble,0.9144797118682192,0.03785340372778393,7.035149818097454,2.951089946001802,4.773107606239586,1.5517269666967233,16.029337627015522,7.846181836138783
Random,25,16,P_bubble,0.7424150486483484,0.20205965286424835,10.641211175208353,8.310983123355753,6.548762708332127,3.584146938180849,19.853994027943024,4.643108064292084
Random,25,17,P_bubble,0.905872973867267,0.05162231923102354,6.199138052882483,3.2057170801146975,4.431109328255124,2.090949196652787,18.620307393966833,11.551261622773225
Random,25,18,P_bubble,0.8387027085065071,0.1713953457506474,7.198843734359018,5.292477141840426,4.58377643643658,2.521216234897822,13.153515460626455,3.1016265268706964
Random,25,19,P_bubble,0.8767158736234423,0.13496312854919235,7.503327618243328,4.0051957363314905,5.016693437557284,2.0089657408787094,17.978659894416193,2.4080653895604316
Random,50,0,P_bubble,0.9437480595304043,0.018901955819552674,4.988782021328534,1.1452650586052526,3.322587586399517,0.8172163589620033,11.427444079247191,4.799890081639097
Random,50,1,P_bubble,0.9324285609926977,0.045763493054563995,6.274517692730855,2.9448731840086397,3.8277851503799782,1.4159436232473928,15.057990930970846,10.774104463872037
Random,50,2,P_bubble,0.8926700107634129,0.037292136142821994,6.72551640235969,2.3415362218225475,4.352075875488883,1.093249777548689,13.779933015982142,1.9591430550989228
Random,50,3,P_bubble,0.8882682969171011,0.05298411555974229,7.531932526119152,3.663926204976655,4.856884291303599,1.896532584630778,15.31123536788785,6.762079570969943
Random,50,4,P_bubble,0.8859129319902521,0.0694123636954611,7.249770685571507,2.9785624077311748,3.8033506821502336,0.8369502578429795,11.476690345143293,4.818725715616568
Random,50,5,P_bubble,0.9500548693567573,0.03030349660537043,5.08788761174353,2.0685817869068592,3.3139630791331482,0.9938196838552332,12.238498068151475,6.267158718543435
Random,50,6,P_bubble,0.9461919734737018,0.015110881942735906,5.799283933524236,1.8200412646755708,3.734437128465941,0.7275709817677193,12.17196454640385,3.154161992051344
Random,50,7,P_bubble,0.9511102644550007,0.034590337426503866,4.7888452902437155,1.9029965094145398,3.142128316596183,1.2732725030991592,11.400662168789939,6.2284167627177816
Random,50,8,P_bubble,0.945303189094929,0.025793170928476748,4.617707582104201,1.5886412418494276,3.091514600209796,0.8916121011892583,11.524454980643728,4.849006806074636
Random,50,9,P_bubble,0.9705169582881252,0.0034413037744660817,3.343097592177844,0.4883749290112971,2.366926876384818,0.3053629986172512,8.275362257293104,1.4317015872953147
Random,50,10,P_bubble,0.9014777404273892,0.05937524706145956,7.30958386596924,3.8703303436689658,3.996491699651397,1.5477864388666092,10.857767259056084,2.8681961409569103
Random,50,11,P_bubble,0.9010510433004348,0.0855290034549321,8.256861571999575,4.515362394123388,4.637266845680231,2.107601860606832,13.240894335830706,2.7754866004105097
Random,50,12,P_bubble,0.899107954364897,0.021855303079698855,8.335419851334592,2.07026505261314,4.856822011823197,0.925313309020779,20.140046213302334,10.493637083585476
Random,50,13,P_bubble,0.9196324016180905,0.07581431358370337,5.730470062424368,2.3863861796573267,3.5151696937222523,1.282676726249404,12.022391023968197,4.7838994943443955
Random,50,14,P_bubble,0.9126625051848803,0.06912887078478729,5.581812511017188,3.0547038895713485,3.340976100349515,1.3598523767046558,9.97286978262107,3.4600284567441935
Random,50,15,P_bubble,0.9297274284481128,0.02471440084525089,6.21439222063089,1.6300883908470412,4.3167823490245025,1.1863327658197602,13.927175730377789,5.564158109565479
Random,50,16,P_bubble,0.9469324401723107,0.03477520012266039,5.596325850569661,2.531210881705567,3.4390979501655736,1.0067267167482403,9.583485643491427,1.8021924041427824
Random,50,17,P_bubble,0.9194779955518053,0.021365076473710862,6.656486911031067,1.1741946849761422,4.477711108538524,0.6326348368929591,15.039486761936775,3.6839490899947607
Random,50,18,P_bubble,0.9291547347779894,0.03533460374521862,6.277533512387524,2.303948027219058,3.6545952367836394,0.7383629187092153,13.81853870677109,3.300705504273778
Random,50,19,P_bubble,0.930155940728209,0.03545530471717687,7.308348315758558,3.665994460807668,4.507892484867336,1.797444149190909,13.619660943623751,8.365330731636899
Random,75,0,P_bubble,0.9494848039661932,0.009338639731684662,5.430431959151589,1.3093458318405504,3.242735552566148,0.5240485312836463,10.160059901461214,1.2166307300302786
Random,75,1,P_bubble,0.933522752377001,0.026207124605680848,5.480312433870296,1.9315818056919734,3.163315153307198,0.6364590553114055,9.471174758759338,1.1402025302681245
Random,75,2,P_bubble,0.9639104306228387,0.018835740612861203,4.510764328028943,1.6303253247733196,2.478076587695039,0.7068939451941738,7.3866834644108055,1.2634523734935468
Random,75,3,P_bubble,0.9701391421138992,0.014701403696184202,4.84668749066358,1.9234010609876704,2.8519016622788294,0.6447564486241606,8.679084353472849,1.542695718351685
Random,75,4,P_bubble,0.9504442433145528,0.03225835869307875,5.449611870189906,2.495371070479626,3.2406819384948156,1.0286658227062881,10.31363019830604,2.268630892893161
Random,75,5,P_bubble,0.951753289226551,0.02861063089475103,4.866059042200053,2.1558834195594323,2.7801174735186365,1.059292187051684,7.735139008372907,2.024946516768276
Random,75,6,P_bubble,0.9562492802935036,0.011322691608790023,5.112044365384411,0.69260178238668,3.278449619701886,0.3843851792708476,11.645900395585153,1.8568558880334467
Random,75,7,P_bubble,0.9496083233043257,0.03619384354496161,5.54199504140676,3.111891607070509,2.870901600313098,0.9316199385635553,8.739400334874029,2.4561042147443617
Random,75,8,P_bubble,0.9498649919984681,0.022105742713523915,4.611721126185686,1.3023786372227222,2.8051913694207657,0.4996433132872286,9.64619906361527,1.551374890495397
Random,75,9,P_bubble,0.9726279687293804,0.019377002650558393,4.407421995048178,1.6772167450044742,3.0109160137631634,1.1652388839092924,9.684574975872186,3.8598813526099423
Random,75,10,P_bubble,0.9514837263311182,0.01983635425115105,5.159158489113061,1.6751053745859295,3.134016823472641,0.5725238697033437,10.998134051158752,3.330113038073868
Random,75,11,P_bubble,0.9606283098277313,0.028693532618647655,3.8403351464553106,1.777563529488924,2.2360822971445757,0.8769455287528709,7.318372632847118,2.9024448240203142
Random,75,12,P_bubble,0.9296468556321607,0.06552906357637053,5.372871781599377,3.8935212320331254,2.936091647587081,1.3577597334307956,7.910435582255222,1.7169827739925665
Random,75,13,P_bubble,0.9504016262453293,0.04910317606777964,5.01408272932645,3.0449287506484377,3.064771458083375,1.558943442252784,9.214949239595342,4.601709650040713
Random,75,14,P_bubble,0.89883473252596,0.1269002426494841,5.6321432951532024,4.610930767507632,3.066595170928168,1.6556181301353812,11.035798323492129,2.7794695398519433
Random,75,15,P_bubble,0.9427473684164067,0.042332635042184145,5.979446689121057,4.101779984712147,3.2574750580333096,1.2414904553925104,9.717722070960024,1.9446024489845277
Random,75,16,P_bubble,0.9627717230730367,0.022383318955660553,5.128199924220043,1.9927027295077886,2.9510839665280684,0.8508136694856889,8.281203147707782,1.6519411666193833
Random,75,17,P_bubble,0.9583058719494438,0.011947785880552054,5.686747438098388,1.1900341497847386,3.176218449857029,0.36676851542188893,9.560956593866592,2.160434898324795
Random,75,18,P_bubble,0.934626169630765,0.0610255212386806,5.837178414509284,4.344975044058372,2.817517530887067,1.2850813555333807,7.62069214231137,1.7749098114136488
Random,75,19,P_bubble,0.9626354732930398,0.01690645169683153,4.8637061989442305,1.0590536255816356,2.955301947190109,0.4554162738348575,9.389673989371834,1.7969078559647864
Random,100,0,P_bubble,0.969332329643728,0.014596539656288769,4.325026575421811,0.9896502322103572,2.6483098917935632,0.5902482460396636,8.223371515747733,1.4771446647601059
Random,100,1,P_bubble,0.9713153435087314,0.00871082004654954,4.016363780190901,0.38679054532807466,2.2811008778060478,0.14382117029354452,6.576401101925569,1.3416262072347918
Random,100,2,P_bubble,0.9744466419897954,0.012995695943298705,4.154564313944759,1.8402065378299401,2.648727741379212,0.7871349349196429,9.168182192894992,3.40881619793792
Random,100,3,P_bubble,0.9761870805092462,0.011491438032871776,4.033361984994732,1.6634054506036138,2.393571496117361,0.41887521579351394,7.750598144985231,0.7676081437352726
Random,100,4,P_bubble,0.9682680739477071,0.01331508946130339,4.070061318859655,1.3460512466344006,2.404583947274938,0.7597540385061743,7.361835955256156,3.307105045214938
Random,100,5,P_bubble,0.9798038444754706,0.006396969150583224,3.328681442852509,0.49958988696676543,2.2452469955730554,0.4432823948899532,7.362829497416016,1.5851356406947366
Random,100,6,P_bubble,0.9600901533010955,0.016540404655919345,4.867677840951778,1.7175565499678274,2.782118558008387,0.4668880638814447,8.856010304767306,2.4182251430766555
Random,100,7,P_bubble,0.9704933921327095,0.01474957528247533,3.6328778688508607,0.884092147703295,2.3486748318539226,0.6370540008179114,9.00367530503328,3.0960081795344188
Random,100,8,P_bubble,0.9608369567253758,0.013229020519586724,4.676085800850723,1.4171416785962747,2.5662304445405293,0.23854179839595477,7.9236239085476,1.922173167955516
Random,100,9,P_bubble,0.9387954004956262,0.049435830268582046,5.640225142309262,4.019904263360049,2.7731070348527034,1.3453268398050604,7.5686952802270415,1.672425277771559
Random,100,10,P_bubble,0.9225700980295736,0.08929357903795497,5.330172073697819,4.5485063813936675,2.614226112775472,1.7060601792326628,7.0499470977716445,1.2349092948810532
Random,100,11,P_bubble,0.9823446228703,0.011994664861072849,2.8389046272006455,0.8220454548558501,1.8963631675422956,0.4283087150284678,6.485212020006884,1.7897746670766197
Random,100,12,P_bubble,0.9787941030788934,0.01220929798507887,3.208941582702792,1.2548298920364793,2.1443127736927883,0.5149677325634998,7.145111968533082,1.0465314784046609
Random,100,13,P_bubble,0.957531152187391,0.024141731440909465,4.3666967312911495,1.9586183461233262,2.2817193578384534,0.7011620964982377,6.828183979139001,1.957941599954809
Random,100,14,P_bubble,0.9685689695439027,0.011595653649893213,4.646274878760373,1.127632740111458,2.8122260306461713,0.606549718074358,7.748436735709246,0.705210308701266
Random,100,15,P_bubble,0.9599148640281475,0.021520102531659122,4.298220479641836,1.5962664821173165,2.3073351323757203,0.6928259678372886,7.42306071500804,1.9373770850527936
Random,100,16,P_bubble,0.9725361501486685,0.0077773029542898215,3.71573868278506,0.940087881480254,2.135960992880062,0.34584673978787006,6.379231281295153,0.518567541374239
Random,100,17,P_bubble,0.9530947863707807,0.030698671029746466,5.617220636032249,3.02951170761253,3.0773934970196772,0.8685583882840968,9.52251463595352,2.2908216780298356
Random,100,18,P_bubble,0.9746253849931795,0.01682579867136881,3.713119151288798,1.6239642375729553,2.2946522786303944,0.7120952231442823,7.210493239050701,1.3498638238894864
Random,100,19,P_bubble,0.9742858941837038,0.006165839634220164,3.661269490576214,0.8294119342091018,2.3210775236151777,0.442890585914589,9.265117994191723,2.552324425496461
Random,25,0,gamma,0.9967144364939265,0.004026429130507204,0.3062586219009707,0.1794998966009233,0.1868393079478993,0.09803850469993004,4.1503783834429235,3.6662059186048106
Random,25,1,gamma,0.9964076924605845,0.0016008270368593038,0.35815965536226524,0.10043948200723794,0.24557836542855377,0.10469646716311803,3.9482183574404934,2.3386993441764914
Random,25,2,gamma,0.9966982316689676,0.0012245046761800104,0.35198430701752736,0.06192862152815576,0.2375206910760642,0.06051963955780746,3.7623924651972906,1.6154600468474172
Random,25,3,gamma,0.9961860945712402,0.0024721431530947326,0.353195901044174,0.1397929562403489,0.23878108943943682,0.10214976850297547,4.103249480602367,2.436742086925857
Random,25,4,gamma,0.9972266208082926,0.0011478031909659824,0.3194226254985434,0.06995093909668776,0.1932983159489646,0.04283707221362655,3.1759413265078793,0.866234337775167
Random,25,5,gamma,0.9972150091161014,0.0012634991441414743,0.31281329987234346,0.08796539066874107,0.19452061327230125,0.05004593651819561,3.8675185466348596,1.4331220782056489
Random,25,6,gamma,0.9977206538541378,0.0011614118942934793,0.2822801977540886,0.08652785214015914,0.17402523930257385,0.05064044422457442,2.6519111655315135,0.9461533307554009
Random,25,7,gamma,0.9972688967918373,0.0010842929260689341,0.31488968125191175,0.0704822145844987,0.19871515601275078,0.043550937138558815,3.052026827883837,0.8110635349191346
Random,25,8,gamma,0.9959004174525447,0.0046161758309291884,0.3432884558551655,0.2038088579209983,0.20661813175811106,0.10815903446151884,5.6181362060163265,7.1624759613903555
Random,25,9,gamma,0.9981640270243581,0.0021793794137412387,0.2275445916104517,0.13921903434226318,0.1627440055125871,0.12798508472588657,2.4661664200868305,2.3556653688590776
Random,25,10,gamma,0.9958669031046872,0.001964104397229286,0.38132924315230043,0.09004791455939527,0.2640924904964798,0.08317835477134108,6.496603168031139,4.8495079905746055
Random,25,11,gamma,0.9973690854419381,0.0012934399474559828,0.30580370535086016,0.08543153527473088,0.18924601173675665,0.042482652146258605,2.852502480208014,0.8726185148066037
Random,25,12,gamma,0.996290573386009,0.003733589437595595,0.3307468220061425,0.16590187564834863,0.21630188809580808,0.12897297446607112,3.7164486709687226,3.040847554916736
Random,25,13,gamma,0.9963265893000395,0.002724712124860258,0.3426741358243384,0.1437614644042069,0.1984359001316936,0.07330837754688023,2.2741903529727425,0.7438048853911471
Random,25,14,gamma,0.9972941281592014,0.0013211098990656032,0.3135032479144309,0.08418419593115244,0.19193883913234738,0.04986720203915158,3.0859995381711434,1.5567561908430743
Random,25,15,gamma,0.9932598684200895,0.009501813609377678,0.4101330054037436,0.2816012108211864,0.25882553850184503,0.19676161246018758,8.708505949371023,12.943127079586267
Random,25,16,gamma,0.9975214506854305,0.0016977608322410462,0.28255822241871964,0.1205365811935078,0.16408324519742207,0.05801866071078441,2.231655714270924,0.760045344277727
Random,25,17,gamma,0.9928113274291388,0.010344513754607407,0.4313079020274738,0.3144912843930266,0.219251664808554,0.11121513929170788,12.513454509289573,20.739019618406484
Random,25,18,gamma,0.995962212741295,0.00235047715807205,0.3630664653703958,0.1356049019039648,0.23323365405763652,0.09301116648329129,4.145866060668994,2.2861068808145832
Random,25,19,gamma,0.9965026680454079,0.004942096191254945,0.29819649284016814,0.2118850604199059,0.19818038341893368,0.16447381778801473,4.005027707071008,4.6112356373098535
Random,50,0,gamma,0.9987241654571317,0.0008572891728885526,0.21324670129083537,0.06651521157696612,0.1307873646297683,0.03544803808222492,1.8375131134700335,0.4140572522716284
Random,50,1,gamma,0.9980861941493192,0.0015083461167913345,0.25386885077006943,0.09313058786024848,0.1722523646592366,0.08295419151314151,3.281095127431455,2.070744165479889
Random,50,2,gamma,0.9985196320352218,0.0006768643187926753,0.2298853018373324,0.05514604590130718,0.1445547764933329,0.031054768752929916,2.4164276851727875,1.0537395308409139
Random,50,3,gamma,0.9982193326234018,0.0007578018424156937,0.2530561831336143,0.05930650207242122,0.16091103892504224,0.03727612340908568,2.5469400347242277,1.1510717991095751
Random,50,4,gamma,0.9987359620717404,0.0005952505217662945,0.21162552601482926,0.05481244487711221,0.12815329905810677,0.033358476173162795,1.9859231399239223,0.7385373115997089
Random,50,5,gamma,0.999076989384033,0.0004512287033268885,0.1837838792170293,0.04883983292657185,0.1142366191791901,0.020568219647189443,1.8920466033203258,0.3600418038005106
Random,50,6,gamma,0.9980810327718894,0.00086434120344121,0.2641692024528936,0.060196132314398194,0.1631032565007073,0.03546126609283269,2.9193641310867653,1.040189570999156
Random,50,7,gamma,0.9986317314105808,0.0007644623404570952,0.2216290930144431,0.05689159083260546,0.13896252325504302,0.03727485383943492,2.1059136516269055,0.8590993757699334
Random,50,8,gamma,0.9974975308608555,0.0020408192071870576,0.28851136125201876,0.12049109236432654,0.14438022751249704,0.053805695957963355,2.4052826050281473,0.9723081499823383
Random,50,9,gamma,0.9992281288046488,0.00031707770359090307,0.16740083351719953,0.039505650664363456,0.10033286006696385,0.020945573365901922,1.9089427898174307,1.0560185887108418
Random,50,10,gamma,0.998312650593191,0.00046787705416193406,0.25223698672322986,0.03265414508756589,0.1471016033201588,0.02275227993225408,2.3053870911444303,0.6304170610405331
Random,50,11,gamma,0.9978191671824502,0.0015400965772378512,0.27390469292986086,0.09414629268141914,0.16748561060243872,0.06343894612211541,2.8184739490548543,1.1527808821281642
Random,50,12,gamma,0.9975838035943992,0.0026809651777504216,0.27050318811925533,0.14731256104413604,0.16380802645590248,0.08529873750106456,3.6427799671525762,3.151705556553618
Random,50,13,gamma,0.9987924875131593,0.0005626954367665629,0.208809283663349,0.048829483052864366,0.1319470706623785,0.03011384519263029,2.300038787385385,1.0783132093788308
Random,50,14,gamma,0.9982078354559162,0.0005650381761674255,0.25867391921449373,0.04523729033723452,0.1506314434520945,0.032129404304228476,2.2731906044265826,0.6937432518558606
Random,50,15,gamma,0.9985783483850751,0.0004563317125345469,0.2308648628949098,0.03879460098802895,0.14329565216662468,0.023998311410393575,2.2028734802946497,0.4371025934293966
Random,50,16,gamma,0.9976881379801196,0.0021354450605884055,0.2666724558703154,0.12286829189005813,0.1637391771667435,0.08342533068775945,2.6341533506307098,1.10577956787604
Random,50,17,gamma,0.9983014764155096,0.000725682364880353,0.24638890541221742,0.062192194974587,0.15798865587454133,0.039769059021250205,3.7659538246798108,2.8059838863496385
Random,50,18,gamma,0.998747264834156,0.0008217899990763278,0.2078395677600809,0.07861504732622918,0.11853848385950964,0.031204331218022206,1.7798918385530218,0.6377158033545198
Random,50,19,gamma,0.9985266879477314,0.001072734572864364,0.22108638501671854,0.0840828440379275,0.13440345426801625,0.0381801372170787,2.1594257040737412,0.5711934915556058
Random,75,0,gamma,0.998415938801713,0.0005297873715747707,0.24281672196478715,0.04462053226962824,0.14276108454212694,0.017444889877373082,2.250782587617258,0.2858030329461633
Random,75,1,gamma,0.9985768250298269,0.0005571385239682643,0.22813863999438616,0.05296492803620366,0.13129352893155455,0.025340199513127267,2.2889320032419924,0.9426268488740323
Random,75,2,gamma,0.9989732818623427,7.915535129663678e-05,0.1988919423305857,0.007897038945445443,0.11940460266515421,0.01064246398584877,1.9935280323665399,0.323876343654077
Random,75,3,gamma,0.9991515422850871,0.00025065460566244256,0.18043880155016556,0.02857962959151565,0.11303279134840846,0.014040511941339722,1.949413289322538,0.4047911268809694
Random,75,4,gamma,0.9989009536928831,0.0002421409396368059,0.2036634539181096,0.022098093800563094,0.1235996757758159,0.015129062534666725,1.8682614464789644,0.21549041076496878
Random,75,5,gamma,0.99914756526726,0.0002338029523934444,0.17960723757737437,0.028323032671351348,0.10802607485940816,0.014568768286473263,1.6344897618552932,0.2752218585614494
Random,75,6,gamma,0.998820006216279,0.000280638492340442,0.2112179785800198,0.025138010319964266,0.12705603872821367,0.019565397109875197,2.022457649519258,0.47604006836952006
Random,75,7,gamma,0.9990548264127674,0.00027712847240007595,0.18839223754364115,0.027094773242026107,0.11496564626277576,0.016265853000508524,1.7552625646367972,0.3014496832516012
Random,75,8,gamma,0.9990730970274487,0.0004297800451208116,0.18238231484850864,0.04601963359983756,0.1096895698468537,0.026782635412488737,1.8612722860437902,0.7700376386613386
Random,75,9,gamma,0.9989511229270999,0.00044014290581847055,0.19638322258712376,0.04081507684076876,0.11786198104457275,0.015166330105872483,2.0132671013988923,0.4596680692751733
Random,75,10,gamma,0.9990145369896855,0.0002485424080152744,0.19436589527893489,0.024702050454474565,0.11830918934744794,0.009917600396471115,1.6633760675034197,0.1621743784335163
Random,75,11,gamma,0.9991921365129638,0.0002597046865808795,0.17427541964437016,0.02694400949672806,0.10387279207805275,0.01881165120503522,2.0382746689815074,1.020331852313463
Random,75,12,gamma,0.9988542235066472,0.0003971416906964178,0.20823691488531013,0.03500940277105437,0.11769274559043108,0.01839203229318037,2.000703230870775,1.0399743702459308
Random,75,13,gamma,0.99884449121617,0.0007200770386102028,0.20223535624282332,0.05870849402119154,0.1164317552616422,0.022348407749821015,2.001789131804867,0.7774353483779373
Random,75,14,gamma,0.9992220693448839,0.0003036606941050295,0.1705402677773069,0.0328665774636063,0.10419093683442707,0.014029367401148157,1.4820977495077556,0.43500003197809056
Random,75,15,gamma,0.9987543890255228,0.0008641044720979388,0.20283931199815447,0.07425419305659028,0.12842238680814913,0.042781440395622025,2.161815864303731,0.8971869435406638
Random,75,16,gamma,0.9992670429172044,0.00022603351992925806,0.1655153276557097,0.02535812039657049,0.10409357353964073,0.013707688133949649,1.5361967614447907,0.1886639681536636
Random,75,17,gamma,0.9989052429540146,0.0002843818127729163,0.2031479211358797,0.027559456967114027,0.11865707606450529,0.0165953281271498,2.154440586287566,0.8030985634467079
Random,75,18,gamma,0.9992455952393323,0.00023238616617928798,0.16846756198307097,0.02983407775911588,0.09834739462690026,0.013497606642345568,1.519668614027327,0.40325493914547544
Random,75,19,gamma,0.9985406243142615,0.0013591453934860421,0.2179627784313863,0.08776723617337985,0.12361826192558349,0.03906257321713804,1.7629792288791641,0.43300520108753043
Random,100,0,gamma,0.9991107103268568,0.0002066565657352492,0.18290700669722817,0.022568923001821086,0.11159565531452229,0.016089391641082366,1.7042381190650229,0.37987364166020143
Random,100,1,gamma,0.9991289964300749,0.000235461852000507,0.1811394833148198,0.02419113587295653,0.11093641471251367,0.01572741190357611,1.7880074720896428,0.17720858607885864
Random,100,2,gamma,0.9992145735246384,0.0002113682987406951,0.17274717104279863,0.02477725811546404,0.10447397961387901,0.015001776686379592,1.6156647944225664,0.38134567501243355
Random,100,3,gamma,0.999434762755242,0.00011463999066274903,0.1458880883177476,0.013861128521331902,0.09242494628081713,0.010466188201923831,1.626247360173879,0.479106167995468
Random,100,4,gamma,0.9994021102641483,0.00015415872814364433,0.15102164073064284,0.01953884319859317,0.09336152334424522,0.01034506993500045,1.6241106664038418,0.35684611680615475
Random,100,5,gamma,0.9992484894325113,0.0002093125667706339,0.16854992280077769,0.02353717937948169,0.10131955503288577,0.011271958945547722,1.5613596710401494,0.32764867531453806
Random,100,6,gamma,0.9985810782151716,0.0007888230310480241,0.2241427801739045,0.06443810209747819,0.13224982217086134,0.033722147565378426,2.012736107595206,0.5441337535196384
Random,100,7,gamma,0.9990185802358018,0.0007423895409793877,0.18235412896114306,0.06703945099100858,0.11287951874242075,0.034726694021934394,1.724406876779112,0.5862183798433852
Random,100,8,gamma,0.9989209621322835,0.0003281547164381308,0.20124450318962298,0.03158967165434884,0.11606142810014444,0.014902919171495055,2.005956840508275,0.5012696849918795
Random,100,9,gamma,0.9993612169854055,0.0002200173735240904,0.15420560926229643,0.026551375288826135,0.09344518039484018,0.007838218647206583,1.4605505083947974,0.27292339399185617
Random,100,10,gamma,0.9991478466328518,0.0006936492527211441,0.1671777367701761,0.06559544147287194,0.0968045502724256,0.028809895864359145,1.3624177314575996,0.4855970134713342
Random,100,11,gamma,0.9992682251459983,0.00011938524999147977,0.16661993505073985,0.01353757993990983,0.10419459367567659,0.0069528663747404915,1.6700130619500446,0.23683967721160679
Random,100,12,gamma,0.9993621488051116,0.0001931252042739683,0.1538039854342852,0.023684194170362015,0.09884124731964251,0.01528638577878716,1.5645213216040819,0.4051999082919594
Random,100,13,gamma,0.9992389684042025,0.00017935129063287824,0.1700080948978005,0.020392058321705403,0.1071128251374325,0.014884091332642364,2.055268162314735,0.7409962078070066
Random,100,14,gamma,0.998934918203846,0.0006982687705077345,0.19048894255836363,0.0659665230016143,0.11655161478380212,0.03675818770692233,1.6750684559971183,0.5936791076603456
Random,100,15,gamma,0.9992294446431021,0.0003612359170629537,0.16792080499897594,0.03863463546786353,0.10146500630710382,0.022401479742188063,1.6961097109577832,0.5336138829942149
Random,100,16,gamma,0.9993826121583103,0.00011126462217501951,0.15407062395879312,0.014103913333345578,0.09571674555119304,0.007762233458805094,1.3938469722227291,0.22043471177806445
Random,100,17,gamma,0.9985125423934418,0.0009007196673890993,0.22659501759082817,0.07495065959404638,0.1288253718051594,0.03527839535517346,1.9754750082433126,0.5617137706014929
Random,100,18,gamma,0.9993085407770191,0.0003600932847172878,0.1580946388260867,0.04253090269336874,0.09462817154400457,0.018801958194856465,1.792201442649316,1.005295313430842
Random,100,19,gamma,0.9989434480494215,0.0007515865293381531,0.18880815142737511,0.06959064773861513,0.12012167417943069,0.046467659508236794,2.1126462362437843,1.23408804390496
Stratified,25,0,P_bubble,0.8477379815266767,0.1190076390115977,7.562794204756822,4.905916530432255,5.334966216568064,2.7404136267109114,16.487493071590855,2.8273467840846047
Stratified,25,1,P_bubble,0.9161075650323307,0.028957465963943534,6.75388561659936,2.617830767271086,4.743712994723922,1.7096481002063664,18.22887182451381,8.128517893848368
Stratified,25,2,P_bubble,0.7907095454301121,0.1849968276268839,10.026573975789205,5.5236800498837155,6.711230944380991,2.9093655215096166,24.271838112793972,13.666633491604523
Stratified,25,3,P_bubble,0.8586413692960972,0.08042113222929882,7.78728483981192,3.937837628687968,5.264694141415719,2.4252668434980187,17.72368667980286,10.013641939269434
Stratified,25,4,P_bubble,0.7461512452658343,0.3298664466890885,12.951712017664121,15.72656338622136,8.771090804142926,9.838576316243474,24.975272583475842,14.766311116941344
Stratified,25,5,P_bubble,0.8168686610018259,0.11684430234805393,9.62013505400354,4.358507553575159,6.621440792497483,2.7402876089620967,20.75194634301717,9.186170103667544
Stratified,25,6,P_bubble,0.7784277325347257,0.10626675161982196,12.085020586005026,5.328574564915984,7.883996820638487,2.8870379760499616,30.680512399434825,13.37734748749034
Stratified,25,7,P_bubble,0.9254912278685014,0.022902904756880317,6.729684809791796,2.514030367070021,4.631034030101115,1.068664335453847,14.225525973182044,4.585567359981122
Stratified,25,8,P_bubble,0.8553732876830686,0.07646061866265155,8.08319677716421,3.6765671902020904,5.7275086612573505,2.215890123052001,20.424479279799158,8.855043935619033
Stratified,25,9,P_bubble,0.873036707944166,0.10968440441034992,6.6478125408594675,3.8197656422598008,4.798274862307293,2.0004680839420894,18.43103718960674,7.756579247770301
Stratified,25,10,P_bubble,0.925499407891686,0.03176290773615255,5.697328023263352,1.807533674373987,4.080284810459899,1.0855905593028305,11.788609503848434,2.7911321218756253
Stratified,25,11,P_bubble,0.725452199278334,0.22501320488279436,12.85310819606047,11.674148219815656,8.665405606359936,6.807777183764622,22.826942915934524,7.0065256457284315
Stratified,25,12,P_bubble,0.7710414842700603,0.06040605252009141,11.386489791744285,4.972593951527927,6.911652121439606,2.7583744172300895,25.981569464662574,10.507850426650297
Stratified,25,13,P_bubble,0.8652581778301887,0.0873455627271767,8.115165562484616,4.411645416872156,5.914113708371757,2.9630160512505985,18.331200645700495,11.100252427345254
