temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,11.391283813550771,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.647332988089073,0.13601532911702413,11.830629047566875,2.3784093014044863,1217.6922030789349,12.39009346832665,0.9902207231319222,0.002575007918190938,0.003704306464964209,0.003499962484922518,0.23052183438286808,0.5429203222222255,0.22637062262267493,0.00018722077223135244,18.888143277306284,0.645807883748288,1.0000000010864238,1.9258923208550702,5.626613202457953,1.0000000003718457,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.712322757091206,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.647332988089073,0.13984862993541738,11.830629047566875,2.3784093014044863,1217.590260326033,12.505496838343689,0.9900586989146821,0.0026898834384076146,0.003752163237968905,0.003499254408941329,0.22484095979799557,0.5517347885377043,0.22324155320786213,0.00018269845643811592,18.862437178922082,0.6468840809452231,1.0000000010888106,1.9232362205015783,5.613348657207412,1.0000000003730027,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.4034827586207,2.8539670709053624,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.034077218757078954,12.020896503634816,2.825709971193428,1210.3748622229768,7.719781827928371,0.9929682271934765,5.255341864977631e-06,2.4856913135681727e-05,0.0070016605515227925,0.9884080820198066,0.004194406199303418,0.005777056766508674,0.001620455014381176,19.18116655739733,0.6194259476812711,1.0000000008826466,1.9579349973046152,5.688373005545391,1.0000000002698515,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,3.1659229491016765,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.03780206506390062,12.020896503634816,2.825709971193428,1210.8540165606414,8.067823390781927,0.9959888405331264,6.0576090191532917e-05,0.00027323469483522437,0.0036773486818468407,0.8984477955805139,0.04357041380131227,0.057209230717567144,0.0007725599006066948,19.09484403097001,0.6214359643172422,1.0000000009559329,1.9513181906486754,5.659039640516373,1.0000000003351541,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,3.4778788272979906,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.04152691137072228,12.020896503634816,2.825709971193428,1210.678588040905,8.389944371168653,0.9957678668359761,0.00012038699339580712,0.0005165491386955805,0.003595197031932392,0.821668088209361,0.07895043963472435,0.0986899277983997,0.0006915443575147774,19.043923378602702,0.623334463264085,1.0000000009459216,1.9459250309635756,5.634622128069047,1.0000000003342455,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,3.7898347054943042,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.045251757677543934,12.020896503634816,2.825709971193428,1210.4973996293693,8.700102057331547,0.9955011632495016,0.00018344365379590973,0.0007486449941933258,0.0035667481025090774,0.7572836185878072,0.1105438906519307,0.1315394470223096,0.0006330437379525003,18.995135886167667,0.6251545977282711,1.0000000009442003,1.9408640513478186,5.611370128270142,1.00000000033812,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,4.101790583690619,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.048976603984365596,12.020896503634816,2.825709971193428,1210.3185818366894,8.998391627006347,0.9952288297084454,0.00024974189138927174,0.0009694327313536183,0.003551995668811698,0.7025406084286897,0.13919626550700143,0.15767760834657177,0.0005855177177371131,18.948051997424237,0.6269617623547291,1.0000000009441656,1.936068583207212,5.5891020668038305,1.0000000003431806,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,4.413746461886932,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.052701450291187245,12.020896503634816,2.825709971193428,1210.1437592270222,9.284856247973346,0.994958995854069,0.00031926483569722056,0.0011789617633582918,0.0035427775468755223,0.6554293257472957,0.16551302552790795,0.17851220702697854,0.0005454416978176954,18.90256597255673,0.6286938162379784,1.000000000945548,1.9314982716500972,5.567713755805323,1.0000000003492282,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,4.725702340083246,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.05642629659800891,12.020896503634816,2.825709971193428,1209.9734214923396,9.559605496587247,0.9946943061563209,0.0003919732930038366,0.001377369839732172,0.0035363507109431275,0.6144591987043198,0.18993229655828128,0.1950975322433721,0.000510972494026958,18.85861964621756,0.6303719465961201,1.000000000948434,1.927125332565766,5.547131435555613,1.0000000003562044,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,5.03765821827956,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.06015114290483057,12.020896503634816,2.825709971193428,1209.8077087115014,9.822828757126986,0.99443578844373,0.00046780587825566926,0.0015648719203240158,0.0035315337576903513,0.5785029383961665,0.21277565736049608,0.20824048002903775,0.00048092421429968426,18.816162644940906,0.6320218610159366,1.0000000009528216,1.922929321153759,5.5272974207937935,1.0000000003640233,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
