temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.47237931034482,4.160624178623255,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6596394323748455,0.048799251449956074,21.750967528141533,2.8452946635260057,1209.6661792340738,9.321309323041914,0.993244064082641,0.00020321534939227062,0.00019018726124173368,0.0011275454898722742,0.0052349878168527625,0.6942168656125771,0.11155406191180323,0.012468502946557452,0.18090547847568367,0.0008550910533784479,18.914303640612744,0.6284157275289836,1.0000000004248126,1.931942339509081,4.249209011427333,5.567568768626784,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,4.80406246285425,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6596394323748455,0.056346029355550664,21.750967528141533,2.8452946635260057,1209.265966599216,10.061338215433171,0.9925916492177957,0.0003118283535319298,0.0002599436277021537,0.001650794358451473,0.005185784442518683,0.6060740996250157,0.14836554664036958,0.014811739363120666,0.23000718244972285,0.0007414319217712631,18.80442499390425,0.6325295271233365,1.000000000432606,1.921192927461225,4.222452440685288,5.517301211166952,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,5.447500747085245,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6596394323748455,0.06389280726114525,21.750967528141533,2.8452946635260057,1208.8701808042551,10.777016764990996,0.9919388207946443,0.00042696880570200436,0.0003189863512338402,0.002155661318443566,0.005159562729976345,0.5385662856574202,0.17921280325105593,0.01607898420144615,0.265484742274888,0.000657184615189698,18.698412018606128,0.6365256009267121,1.000000000439205,1.911093910513013,4.196733206807725,5.469062300914567,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,6.09093903131624,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6596394323748455,0.07143958516673984,21.750967528141533,2.8452946635260057,1208.4819025948443,11.468361603935081,0.9912981732183618,0.0005486831358540611,0.00036941024826188536,0.0026411334093805615,0.0051425999881417,0.48521561150832293,0.20598499063101175,0.01670059157879613,0.29150720593541257,0.0005916003464566195,18.596052541736608,0.640402567984325,1.0000000004452327,1.9013478672151705,4.17199258985165,5.422712888665703,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,6.734377315547235,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6596394323748455,0.07898636307233445,21.750967528141533,2.8452946635260057,1208.1022617411031,12.13540232076988,0.9906733744272687,0.0006769856677142247,0.00041281096895374894,0.0031065130581265326,0.005130315877936786,0.4419941249171967,0.2298472424418537,0.016923967558296876,0.31069575272097283,0.0005389123616798457,18.497228272594548,0.6441592277406273,1.00000000097937,1.8919141391445589,4.148205244913256,5.378444301595587,1.0000000003622551,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,7.377815599778229,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6596394323748455,0.08653314097792902,21.750967528141533,2.8452946635260057,1207.7317668362107,12.77824691438927,0.9900656077143541,0.0008118533843991758,0.00045042307628980735,0.003551370752383487,0.005120745072573261,0.40626761552865426,0.25155124098371767,0.016897680250451238,0.32478787489394667,0.0004955883432302603,18.40184139319788,0.647820001789603,1.0000000009965757,1.8828963346123717,4.125353846600755,5.3357377383752835,1.000000000382123,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,8.021253884009225,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6596394323748455,0.09407991888352363,21.750967528141533,2.8452946635260057,1207.3706416473938,13.397111367935267,0.9894751428292765,0.0009532239150647981,0.0004832159396884179,0.003975514030378216,0.005112903285592042,0.37624147290303,0.27159884283397556,0.016714024533802153,0.33498635549723366,0.000459304231958637,18.309795286262673,0.6513733090243278,1.0000000010077312,1.8742168575170552,4.103543245157284,5.294534978016666,1.0000000003967013,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,8.664692168240219,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6596394323748455,0.1016266967891182,21.750967528141533,2.8452946635260057,1207.018941454921,13.992333180333224,0.9889018394524904,0.0011009956080843043,0.0005119610369538859,0.004378961667078576,0.005106242235392645,0.3506511945141333,0.2903340152065223,0.01643187423264473,0.3421544596822853,0.00042845636441453324,18.220981359373003,0.6548072809102572,1.0000000004965206,1.8657965638355953,4.082709780989264,5.2547806876064,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,9.308130452471215,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6596394323748455,0.10917347469471281,21.750967528141533,2.8452946635260057,1206.6766040363825,14.564373352105042,0.9883453395145518,0.0012550293435739073,0.0005372799203889621,0.004761919679592608,0.005100431541892771,0.3285802541029257,0.30799739339813675,0.01608955791943805,0.34693089642197716,0.0004018981575222036,18.135299917232764,0.6581229187920208,1.0000000005085496,1.8576289863149413,4.062723986200273,5.216420282268139,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
203.47237931034482,9.951568736702209,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6596394323748455,0.11672025260030738,21.750967528141533,2.8452946635260057,1206.3434780049276,15.113812077079952,0.9878051527613669,0.0014151517408027968,0.0005596788850051968,0.005124757023209444,0.005095259589615682,0.3093482517154258,0.32476010083493145,0.01571240774018461,0.34980045321757486,0.00037878649188320814,18.052627471832324,0.6613690376005052,1.0000000005197394,1.8497954817560551,4.043556107387338,5.179398265627868,1.0,19.094302214551043,1211.5913531800004,7.760493023422683,309.1473760575555,2.849844260094985
