T,P,z_carbon dioxide,z_methane,rho_l,rho_v,x_carbon dioxide,x_methane,y_carbon dioxide,y_methane,rhoL1_carbon dioxide,rhoL2_methane,rhoV1_carbon dioxide,rhoV2_methane,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_methane,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
213.2005517241,8.569607274,0.95,0.05,0.026497346757710306,0.0005280151944593445,0.9558130938478037,0.044186906152196254,0.5347090297137728,0.4652909702862273,0.025326510983245155,0.001170835774465147,0.00028233449230348517,0.0002456807021558594,16.836928295827235,0.02682244541843124,0.00027069315160520497,309.1473760575555,82.3795680252517,4.496697320227474,78.12150500658805,75.52930996715713,3.87,15.381456925759615,-0.647516328729095
213.2005517241,8.7150750912,0.95,0.05,0.02648536046316328,0.0005374753818303776,0.9542102654436733,0.04578973455632668,0.526112326517307,0.47388767348269295,0.025272602837926404,0.001212757625236876,0.00028277242358055787,0.0002547029582498197,16.836928295827235,0.02682244541843124,0.00027069315160520497,309.1473760575555,82.3795680252517,4.496697320227474,78.12150500658805,75.52930996715713,3.87,15.329798887285216,-0.665838670699257
213.2005517241,8.8605429084,0.95,0.05,0.02647334682089569,0.0005469549917377949,0.952605673239921,0.047394326760079,0.517797562101351,0.4822024378986491,0.02521866037123326,0.001254686449662429,0.00028321196130099476,0.00026374303043680015,16.836928295827235,0.02682244541843124,0.00027069315160520497,309.1473760575555,82.3795680252517,4.496697320227474,78.12150500658805,75.52930996715713,3.87,15.278163646078974,-0.6838636680458698
213.2005517241,9.0060107256,0.95,0.05,0.02646130569731291,0.0005564541137202366,0.9509993135849332,0.049000686415066844,0.5097511300759223,0.4902488699240777,0.02516468355470566,0.0012966221426072516,0.0002836531133042864,0.00027280100041595024,16.836928295827235,0.02682244541843124,0.00027069315160520497,309.1473760575555,82.3795680252517,4.496697320227474,78.12150500658805,75.52930996715713,3.87,15.226551293887313,-0.7015945446705114
216.5006896552,5.5318153925,0.95,0.05,0.02654869388705952,0.00033096072849624314,0.9965264107766844,0.0034735892233156034,0.9406948059858731,0.05930519401412685,0.026456474630080325,9.221925697919479e-05,0.00031133303828171667,1.962769021452646e-05,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.969004511641215,-0.054895070455794226
216.5006896552,5.6818113673,0.95,0.05,0.026537320170940765,0.0003401822664016361,0.9949786572005889,0.005021342799411189,0.916553159994962,0.08344684000503806,0.026404067189384744,0.0001332529815560227,0.0003117951312446676,2.8387135156968565e-05,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.918057356909024,-0.07875952005217357
216.5006896552,5.831807342,0.95,0.05,0.026525923578058677,0.0003494218406272321,0.9934294969385056,0.0065705030614943835,0.8936442853665107,0.10635571463348917,0.026351634915980075,0.00017428866207860058,0.00031225883105877366,3.716300956845843e-05,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.86713594662408,-0.10228400902872004
216.5006896552,5.9818033168,0.95,0.05,0.026514503978810878,0.00035867951380781014,0.9918789240372997,0.008121075962700286,0.8718762701228079,0.12812372987719206,0.026299177677885636,0.00021532630092524211,0.0003127241566682157,4.5955357139594444e-05,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.816240323880297,-0.12547205579953058
216.5006896552,6.1317992915,0.95,0.05,0.02650306122990831,0.0003679553505312758,0.9903269308961449,0.009673069103855184,0.8511661114170901,0.14883388858290988,0.026246695287167703,0.0002563659427406082,0.0003131911248868184,5.476422564445746e-05,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.765370495935855,-0.14832696075812102
216.5006896552,6.2817952663,0.95,0.05,0.026491595209380922,0.0003772494172073058,0.9887735127347774,0.011226487265222565,0.8314386631834136,0.16856133681658642,0.026194187653127376,0.000297407556253546,0.0003136597511295642,6.35896660777416e-05,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.71452652535493,-0.17085214364772838
216.5006896552,6.431791241,0.95,0.05,0.02648010576963947,0.0003865617819254993,0.9872186616076971,0.012781338392302817,0.8126257280693875,0.18737427193061257,0.026141654577133737,0.0003384511925057323,0.0003141300494810087,7.243173244449066e-05,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.663708408750916,-0.1930508494905503
216.5006896552,6.5817872158,0.95,0.05,0.026468592780588458,0.0003958925143526596,0.9856623719010197,0.014337628098980261,0.7946652732378013,0.20533472676219863,0.026089095940997026,0.00037949683959143116,0.0003146020330908564,8.129048126180316e-05,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.612916188638787,-0.21492638975406209
216.5006896552,6.7317831905,0.95,0.05,0.026457056108172047,0.00040524168563028365,0.9841046375974085,0.0158953624025915,0.77750074945254,0.22249925054746,0.026036511613226957,0.0004205444949450918,0.00031507571428695614,9.016597134332751e-05,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.562149898133754,-0.23648201733654872
216.5006896552,6.8817791653,0.95,0.05,0.026445495618456792,0.0004146093682966077,0.9825454527968626,0.017454547203137445,0.7610804986016451,0.23891950139835494,0.025983901466874074,0.00046159415158271856,0.0003155511047480953,9.905826354851243e-05,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.511409571710889,-0.25772096657587795
216.5006896552,7.0317751401,0.95,0.05,0.02643391117752352,0.00042399563621028826,0.9809848117033573,0.01901518829664274,0.745357236349214,0.25464276365078586,0.025931265379066183,0.000502645798457339,0.0003160282156298272,0.00010796742058046102,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.460695245116359,-0.2786464280384191
216.5006896552,7.1817711148,0.95,0.05,0.02642230265136342,0.00043340056449276527,0.9794227086120754,0.020577291387924617,0.7302875990477282,0.26971240095227184,0.025878603230566382,0.0005436994207970383,0.00031650705766935166,0.00011689350682341365,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.410006955251184,-0.29926158169929806
216.5006896552,7.3317670896,0.95,0.05,0.026410669905793594,0.0004428242294734323,0.9778591378991903,0.022140862100809667,0.7158317458119431,0.28416825418805697,0.025825914905419415,0.0005847550003741798,0.00031698764127179556,0.00012583658820163678,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.359344740101882,-0.31956956238988177
216.5006896552,7.4817630643,0.95,0.05,0.026399012806378762,0.0004522667086423931,0.9762940940125424,0.023705905987457625,0.701953008067059,0.29804699193294104,0.02577320029062906,0.0006258125157497048,0.00031746997658011595,0.00013479673206227713,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.308708638672877,-0.339573485566266
216.5006896552,7.6317590391,0.95,0.05,0.02638733121836281,0.00046172808061117345,0.9747275714635588,0.02527242853644111,0.6886175800993969,0.31138241990060306,0.025720459275879334,0.0006668719424834757,0.0003179540735344055,0.0001437740070767679,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.258098690928492,-0.35927643673107923
216.5006896552,7.7817550138,0.95,0.05,0.026375625006599908,0.00047120842507761127,0.9731595648192475,0.02684043518075242,0.6757942451143809,0.32420575488561915,0.025667691753258427,0.0007079332533414775,0.00031843994191686065,0.00015276848316075068,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.207514937727279,-0.37868146506485445
216.5006896552,7.9317509886,0.95,0.05,0.026363894035508158,0.00048070782279640965,0.9715900686970335,0.028409931302966467,0.6634541321625753,0.33654586783742463,0.025614897617080683,0.0007489964184274741,0.00031892759139715303,0.00016178023139925662,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.156957420802057,-0.3977915978072577
216.5006896552,8.0817469633,0.95,0.05,0.026352138169009685,0.0004902263555537864,0.9700190777579635,0.029980922242036568,0.651570499919169,0.34842950008083096,0.025562076763653203,0.0007900614053564833,0.0003194170315617329,0.00017080932399205347,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.106426182698874,-0.41660982935893287
216.5006896552,8.2317429381,0.95,0.05,0.02634035727049089,0.0004997641061402188,0.9684465867025353,0.03155341329746472,0.6401185439514916,0.3598814560485084,0.025509229091132207,0.0008311281793586787,0.00031990827194169555,0.00017985583419852322,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.055921266772618,-0.4351391282497321
216.5006896552,8.3817389128,0.95,0.05,0.026328551210641135,0.0005093211583390283,0.9668725912534903,0.033127408746509726,0.6290752245308575,0.37092477546914254,0.025456354532982815,0.0008721966776583224,0.00032040132204044064,0.00018891983629858766,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,15.005442736752766,-0.45338245681382006
216.5006896552,8.5317348876,0.95,0.05,0.02631671983697263,0.0005188975969031728,0.9652970843367056,0.03470291566329449,0.6184191124784701,0.38158088752152985,0.02540345292793562,0.0009132669090370103,0.00032089619134407105,0.0001980014055591017,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,14.954990600925756,-0.47134268567761595
216.5006896552,8.6817308623,0.95,0.05,0.026304863017743936,0.0005284935075444987,0.9637200615886965,0.03627993841130357,0.6081302509107042,0.3918697490892957,0.02535052420754241,0.0009543388102015271,0.0003213928893477141,0.00020710061819678453,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,14.904564921661557,-0.48902271586083756
216.5006896552,8.8317268371,0.95,0.05,0.026292980613729,0.0005381089769191326,0.9621415178173099,0.03785848218269005,0.5981900309631644,0.40180996903683563,0.025297568275634324,0.0009954123380946742,0.00032189142556481265,0.00021621755135432,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,14.85416574508556,-0.5064254017610725
216.5006896552,8.9817228119,0.95,0.05,0.02628107248496133,0.0005477440926211521,0.9605614478486041,0.03943855215139591,0.5885810798900412,0.41141892010995884,0.025244585037168567,0.0010364874477927636,0.00032239180953834846,0.00022535228308280368,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,14.803793117961261,-0.5235535649806753
216.5006896552,9.1317187866,0.95,0.05,0.026269138490711844,0.0005573989431709914,0.9589798465251079,0.04102015347489201,0.5792871601364801,0.42071283986351987,0.025191574398169648,0.001077564092542193,0.0003228940508525988,0.0002345048923183925,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,14.7534470877024,-0.5404098894864404
216.5006896552,9.2817147614,0.95,0.05,0.026257178489455933,0.0005670736180102349,0.9573967087027231,0.04260329129727689,0.5702930781288099,0.4297069218711902,0.02513853626562505,0.001118642223830884,0.00032339815914069777,0.00024367545886953715,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,14.703127702345798,-0.5569973658946434
216.5006896552,9.4317107361,0.95,0.05,0.026245192338848245,0.0005767682074950813,0.9558120292485875,0.04418797075141248,0.5615846017219981,0.43841539827800186,0.025085470547414026,0.0011597217914342212,0.000323904144092036,0.0002528640634030453,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,14.652835010546614,-0.5733186169292246
216.5006896552,9.5817067109,0.95,0.05,0.026233179895697237,0.0005864828028927147,0.9542258030390272,0.04577419696097289,0.5531483853560677,0.4468516146439323,0.02503237715223896,0.0012008027434582795,0.00032441201545920607,0.00026207078743350863,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,14.602569061568135,-0.5893763511092711
216.5006896552,9.7317026856,0.95,0.05,0.026221141008810865,0.000596217496380491,0.9526380240740623,0.047361975925937785,0.5449719020916461,0.45502809790835386,0.024979255959600946,0.0012418850492099203,0.0003249217830627953,0.00027129571331769567,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,14.552329887957823,-0.605173235169719
216.5006896552,9.8816986604,0.95,0.05,0.026209075551284416,0.0006059723810392177,0.9510486894799225,0.04895131052007755,0.5370433818139377,0.4629566181860623,0.024926106955529322,0.001282968595755096,0.0003254334567991456,0.0002805389242400722,16.083605657241122,0.026574174345674363,0.0003103002035608994,309.1473760575555,82.3795680252517,5.194689117167443,78.04915264339833,75.52930996715713,3.87,14.502117584021521,-0.6207119638976781
219.8008275862,6.3605747116,0.95,0.05,0.026292525429863718,0.0003780049627404113,0.9961433718190209,0.0038566281809791487,0.9407938023685958,0.05920619763140423,0.026191124935341797,0.00010140049452192333,0.0003556247262107509,2.2380236529660383e-05,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,15.212011698410397,-0.05362563224999484
219.8008275862,6.5149149394,0.95,0.05,0.026281103928365503,0.00038746200153518933,0.9946083903417853,0.0053916096582146585,0.9192058979692894,0.08079410203071061,0.026139406474596782,0.00014169745376871865,0.00035615735705013193,3.1304644485057434e-05,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,15.162398721936922,-0.07441319281764613
219.8008275862,6.6692551671,0.95,0.05,0.02626966016365191,0.00039693766321031385,0.9930721735241298,0.006927826475870182,0.898609283449274,0.10139071655072594,0.02608766851645805,0.00018199164719385992,0.0003566918691114494,4.024579409886445e-05,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,15.112814788851182,-0.09490571269784276
219.8008275862,6.8235953949,0.95,0.05,0.02625819401495642,0.00040643201490547955,0.9915347166143748,0.008465283385625293,0.8789373602128088,0.12106263978719112,0.026035910961425084,0.0002222830535313361,0.0003572282822869951,4.920373261848436e-05,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,15.063259953928702,-0.11510619088741336
219.8008275862,6.9779356227,0.95,0.05,0.02624670534514942,0.0004159451254847083,0.9899960129014788,0.010003987098521221,0.8601293600391778,0.13987063996082202,0.02598413364349786,0.00026257170165156277,0.0003577666145945777,5.817851089013057e-05,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,15.013734231304275,-0.13501737444191342
219.8008275862,7.1322758505,0.95,0.05,0.026235194040105426,0.00042547706545766544,0.9884560586536718,0.011543941346328183,0.8421297222551196,0.1578702777448804,0.02593233649889691,0.00030285754120851574,0.0003583068829597872,6.717018249787831e-05,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.964237692596026,-0.15464213988932585
219.8008275862,7.2866160783,0.95,0.05,0.026223659957900682,0.0004350279068631791,0.986914846752185,0.01308515324781501,0.8248875473685544,0.17511245263144554,0.02588051934863296,0.00034314060926772056,0.00035884910312924376,7.617880373393535e-05,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.914770341041919,-0.1739832038760607
219.8008275862,7.4409563061,0.95,0.05,0.026212102975249292,0.0004445977232018556,0.9853723725091257,0.014627627490874366,0.8083561190813485,0.19164388091865137,0.025828682097174906,0.0003834208780743863,0.0003593932900798556,8.520443312199993e-05,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.865332226881808,-0.193043430698987
219.8008275862,7.5952965339,0.95,0.05,0.026200522964483747,0.000454186589352647,0.9838286307837649,0.016171369216235184,0.792492483279554,0.20750751672044604,0.025776824633966633,0.0004236983305171155,0.00035993945806835027,9.424713128429676e-05,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.815923390433415,-0.21182539426350644
219.8008275862,7.7496367617,0.95,0.05,0.02618891979796804,0.0004637945815140325,0.982283616535689,0.017716383464310956,0.777257077039251,0.22274292296074905,0.02572494685231115,0.00046397294565688683,0.0003604876207742395,0.000103306960739793,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.766543873187969,-0.23033192029738458
219.8008275862,7.9039769895,0.95,0.05,0.026177293348019375,0.00047342177714641224,0.980737324815416,0.01926267518458408,0.7626134006504951,0.23738659934950485,0.025673048649044905,0.0005042446989744707,0.00036103779141162626,0.00011238398573478594,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.71719371776135,-0.24856563699660938
219.8008275862,8.0583172172,0.95,0.05,0.02616564348682522,0.0004830682549246423,0.9791897507544401,0.020810249245559766,0.7485277269435048,0.2514722730564953,0.02562112992419393,0.0005445135626312903,0.000361589982817308,0.00012147827210733431,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.667872967814649,-0.26652929333993747
219.8008275862,8.212657445,0.95,0.05,0.02615397008636856,0.0004927340946977978,0.9776408895563605,0.022359110443639477,0.734968843077747,0.265031156922253,0.025569190580667804,0.0005847795057007578,0.0003621442075250015,0.0001305898871727963,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.618581667982443,-0.2842254944345406
219.8008275862,8.3669976728,0.95,0.05,0.026142273018363027,0.0005024193774495886,0.9760907364893759,0.02390926351062405,0.7219078206480293,0.2780921793519707,0.025517230524000307,0.0006250424943627188,0.0003627004778259721,0.00013971889962361645,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.569319863825834,-0.30165685720181834
219.8008275862,8.5213379006,0.95,0.05,0.02613055215420703,0.000512124185266496,0.9745392868811374,0.02546071311886262,0.7093178105611461,0.2906821894388539,0.02546524966217129,0.0006653024920357429,0.0003632588058286417,0.0001488653794378543,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.520087601816552,-0.31882598119125305
219.8008275862,8.6756781284,0.95,0.05,0.02611880736490996,0.0005218486013133545,0.9729865361101757,0.027013463889824302,0.6971738595803225,0.3028261404196775,0.02541324790531269,0.0007055594595972723,0.0003638192034942243,0.00015802939781913016,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.470884929240182,-0.335735440459775
219.8008275862,8.8300183562,0.95,0.05,0.026107038521063178,0.0005315927098054614,0.9714324796029729,0.02856752039702717,0.6854527459850877,0.3145472540149123,0.02536122516560673,0.0007458133554564464,0.00036438168268180735,0.00016721102712365403,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.421711894216108,-0.3523877870754628
219.8008275862,8.984358584,0.95,0.05,0.026095245492783692,0.0005413565959886195,0.9698771128276715,0.030122887172328507,0.6741328319978863,0.32586716800211374,0.025309181357070356,0.0007860641357133371,0.0003649462551745436,0.00017641034081407588,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.37256854563662,-0.36878554961626087
219.8008275862,9.1386988118,0.95,0.05,0.026083428149684094,0.0005511403461216754,0.968320431291067,0.03167956870893294,0.6631939310636642,0.33680606893633575,0.02525711639545166,0.0008263117542324328,0.0003655129327122224,0.00018562741340945294,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.32345493316451,-0.3849312321742637
219.8008275862,9.2930390396,0.95,0.05,0.026071586360825037,0.0005609440474607345,0.9667624305334931,0.03323756946650694,0.6526171882313633,0.3473828117686367,0.025205030198055083,0.000866556162769957,0.00036608172700894494,0.00019486232045178955,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.274371107187328,-0.40082731463870225
219.8008275862,9.4473792673,0.95,0.05,0.026059720003076287,0.0005707677882453551,0.9652031071568429,0.0347968928431571,0.6423849721911497,0.35761502780885046,0.025152922718606564,0.0009067972844697233,0.0003666526497795964,0.00020411513846575874,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.225317138752885,-0.4164762788247849
219.8008275862,9.6017194951,0.95,0.05,0.026047828928488004,0.000580611657687577,0.9636424548150995,0.03635754518490052,0.6324807776113428,0.3675192223886572,0.02510079381125194,0.0009470351172360614,0.0003672257127444495,0.0002133859449431275,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.176293042019001,-0.4318805243260453
219.8008275862,9.7560597229,0.95,0.05,0.026035913011605145,0.0005904757459609433,0.9620804700323556,0.03791952996764444,0.6228891367251917,0.3771108632748082,0.025048643427926603,0.000987269583678545,0.00036780092765877564,0.0002226748183021677,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.127298886937595,-0.44704248509233224
219.8008275862,9.9103999507,0.95,0.05,0.02602397211890564,0.0006003601441967619,0.9605171484450723,0.03948285155492771,0.6135955390726744,0.38640446092732567,0.024996471490865313,0.001027500628040329,0.0003683783063161607,0.0002319818378806013,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.078334726506977,-0.4619645522752691
219.8008275862,10.0647401785,0.95,0.05,0.0260120061161614,0.0006102649444716307,0.95895248570853,0.04104751429147005,0.6045863586043527,0.3954136413956472,0.02494427792335846,0.0010677281928029414,0.0003689578605619907,0.00024130708390963994,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,14.02940061438036,-0.476649089911799
219.8008275862,10.2190804063,0.95,0.05,0.026000014868402827,0.0006201902398074755,0.9573864774933464,0.04261352250665364,0.5958487873275452,0.4041512126724547,0.024892062649634814,0.001107952218768013,0.00036953960230166373,0.0002506506375058117,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,13.980496604821871,-0.491098435293031
219.8008275862,10.3734206341,0.95,0.05,0.025987998239900084,0.000630136124165799,0.9558191194841639,0.044180880515836136,0.5873707748471151,0.4126292251528849,0.0248398255948173,0.0011481726450827854,0.0003701235435104232,0.00026001258065537573,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,13.931622752715146,-0.5053149055141866
219.8008275862,10.5277608619,0.95,0.05,0.0259759560941393,0.0006401026924426798,0.9542504073777065,0.04574959262229344,0.5791409731839934,0.42085902681600657,0.024787566684857845,0.0011883894092814535,0.000370709696238948,0.0002693929962037318,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,13.88277911355917,-0.5193008155546295
219.8008275862,10.6821010897,0.95,0.05,0.02596388828710427,0.0006500900404702212,0.9526803360666819,0.047319663933318094,0.5711486863441835,0.4288513136558165,0.02473528581895628,0.001228602468147988,0.0003712980726200039,0.0002787919678502173,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,13.833965727891748,-0.5330584187470073
219.8008275862,10.8364413174,0.95,0.05,0.02595179469747685,0.0006600982650150406,0.9511089033140997,0.04889109668590023,0.5633838241798039,0.43661617582019613,0.024682982993749877,0.0012688117037269735,0.0003718886848786273,0.0002882095801364134,15.336967388480462,0.02632116460902867,0.0003542927878416104,309.1473760575555,82.3795680252517,5.972251293171272,77.97816301059689,75.52930996715713,3.87,13.785182691549831,-0.5465900195671871
223.1009655172,7.2806170248,0.95,0.05,0.026030882083205368,0.0004301748378787439,0.9957297856700117,0.004270214329988365,0.940873813914084,0.059126186085915945,0.025919724637511427,0.00011115744569394095,0.0004047402403648465,2.5434597513897336e-05,14.597269164726978,0.026063015998669233,0.00040303316783362234,309.1473760575555,82.3795680252517,6.835056259582713,77.90924889149102,75.52930996715713,3.87,14.461477640087452,-0.05201123520645723
223.1009655172,7.4390922542,0.95,0.05,0.026019411790791213,0.00043986488225288,0.9942089389742691,0.00579106102573096,0.9215364223159606,0.07846357768403937,0.02586873178925712,0.0001506800015340956,0.0004053515098937503,3.451337235912968e-05,14.597269164726978,0.026063015998669233,0.00040303316783362234,309.1473760575555,82.3795680252517,6.835056259582713,77.90924889149102,75.52930996715713,3.87,14.413240643417712,-0.07001608054479291
223.1009655172,7.5975674836,0.95,0.05,0.02600791975943677,0.0004495741406616208,0.9926870153381991,0.007312984661800749,0.9029989350073542,0.09700106499264582,0.025817724241150662,0.00019019551828610576,0.00040596497022429005,4.3609170437330775e-05,14.597269164726978,0.026063015998669233,0.00040303316783362234,309.1473760575555,82.3795680252517,6.835056259582713,77.90924889149102,75.52930996715713,3.87,14.365035576543438,-0.08776534536517566
