T,P,z_carbon dioxide,z_oxygen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_oxygen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_oxygen,rhoL3_carbon monoxide,rhoV1_carbon dioxide,rhoV2_oxygen,rhoV3_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_oxygen,parachor_carbon monoxide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
251.5689655172,29.3155801058,0.97,0.011993,0.018007,0.023383502937243204,0.0017274514437561558,0.9761227415481492,0.010145808483710937,0.013731449968139978,0.6991302348043766,0.09371265586883583,0.2071571093267875,0.022825168994101034,0.0002372445424795617,0.00032108940066260925,0.0012077135334864007,0.00016188406267884424,0.00035785384759091086,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,55.44611770258769,63.65845399182276,3.87,7.413731878076447,-0.03274337193721344
251.5689655172,29.7374643233,0.97,0.011993,0.018007,0.023376606568696938,0.0017535955322298422,0.9752109445619496,0.010438044045833055,0.01435101139221739,0.6916178327238794,0.09506277811676296,0.2133193891593576,0.022797122572512016,0.00024400604900616895,0.00033547794717875366,0.0012128179414750814,0.00016670166298691233,0.0003740759277678485,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,55.44611770258769,63.65845399182276,3.87,7.369725967833177,-0.033087953277727955
251.5689655172,30.1593485407,0.97,0.011993,0.018007,0.023369680066193377,0.0017798027315953737,0.9743013154143816,0.010723431692122712,0.014975252893495699,0.6843218590039998,0.09631323209671219,0.219364908899288,0.02276911002930546,0.00025060316785658644,0.0003499668690313311,0.001217957913945743,0.00017141855357450758,0.0003904262640751231,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,55.44611770258769,63.65845399182276,3.87,7.325821938514358,-0.03336689745583765
251.5689655172,30.5812327582,0.97,0.011993,0.018007,0.023362723686988975,0.0018060732570852407,0.9733937761930579,0.011002146689977326,0.015604077116964755,0.6772336675651911,0.0974696116132274,0.22529672082158142,0.0227411298318332,0.0002570401130816606,0.0003645537420741151,0.0012231336157872477,0.000176037258913135,0.0004069023823848577,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,55.44611770258769,63.65845399182276,3.87,7.282019869261414,-0.03358100107100537
251.5689655172,31.0031169756,0.97,0.011993,0.018007,0.0233557376814528,0.0018324073288510149,0.9724882503444444,0.011274361379442098,0.01623738827611348,0.6703450670792569,0.09853718881859566,0.2311177441021474,0.022713180473339842,0.00026332102690415193,0.0003792361812088035,0.0012283452137751556,0.00018056026695557098,0.0004235018481202883,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,55.44611770258769,63.65845399182276,3.87,7.238319843747911,-0.033731055749437466
251.5689655172,31.425001193,0.97,0.011993,0.018007,0.02334872229287676,0.0018588051717977486,0.971584662717594,0.011540245045736332,0.01687509223666962,0.6636482916803027,0.09952093395648784,0.23683077436320948,0.022685260473811437,0.0002694499767646445,0.0003940118423006795,0.0012335928768300874,0.00018499002674046176,0.00044022226822719944,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,55.44611770258769,63.65845399182276,3.87,7.194721950373774,-0.033817630945716104
251.5689655172,31.8468854105,0.97,0.011993,0.018007,0.02334167775732359,0.001885267015428767,0.9706829396004931,0.011799963810975976,0.01751709658853089,0.6571359739016178,0.10042553376599604,0.24243849233238624,0.02265736838068631,0.0002754309528238812,0.00040887842381340044,0.001238876776248379,0.0001893289463158602,0.0004570612928645278,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,55.44611770258769,63.65845399182276,3.87,7.1512262824385955,-0.03384195114238331
255.0068965517,21.813878735,0.97,0.011993,0.018007,0.02317864943134564,0.0012772458742680356,0.9976241935585253,0.0012301935987749618,0.0011456128426997716,0.9622307410567301,0.015020021574774441,0.02274923736849555,0.023123581446721962,2.851422615869031e-05,2.655375846498532e-05,0.001229005244108583,1.9184260587797537e-05,2.905636957165516e-05,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.764767906308978,-0.0031823045382308734
255.0068965517,22.2294761013,0.97,0.011993,0.018007,0.023172167054570213,0.0013018051693008308,0.9966554834628422,0.00171724507580788,0.0016272714613500647,0.9476980859430622,0.020590443130564573,0.03171147092637331,0.023094667358654418,3.9792289770258286e-05,3.77074061455383e-05,0.0012337182672171813,2.680474530556374e-05,4.128215677808578e-05,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.721097522617596,-0.0043645359202075795
255.0068965517,22.6450734677,0.97,0.011993,0.018007,0.023165648862520098,0.0013264237097397938,0.9956903915781534,0.00219409685640006,0.002115511565446426,0.9336862871087885,0.025843880953798682,0.040469831937412666,0.02306581398708464,5.082767734572297e-05,4.9007198089732104e-05,0.0012384636286800136,3.427993644881125e-05,5.36801446109689e-05,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.6775243163490465,-0.005477562134557523
255.0068965517,23.060670834,0.97,0.011993,0.018007,0.023159095043081585,0.0013511015666710312,0.9947288505884514,0.0026608849371870472,0.0026102644743616053,0.9201689208572696,0.030798134617994438,0.049032944524735944,0.023037019992873248,6.162368715901899e-05,6.045136304931981e-05,0.0012432416705722492,4.161140793291761e-05,6.62484881658645e-05,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.634048337238628,-0.006521533634281873
255.0068965517,23.4762682003,0.97,0.011993,0.018007,0.023152505793751197,0.0013758388184954458,0.9937707915639844,0.003117750457232789,0.003111457978782909,0.9071213033630372,0.03546988431303811,0.057408812323924606,0.02300828400934586,7.218373552455258e-05,7.203804888078469e-05,0.00124805270225105,4.8800843725420496e-05,7.898527251897522e-05,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.590669643395176,-0.007496007433819507
255.0068965517,23.8918655667,0.97,0.011993,0.018007,0.023145881325517176,0.0014006355617982161,0.9928161445242408,0.0035648391026656453,0.0036190163730934304,0.8945203718201024,0.039874768109211846,0.06560486007068574,0.022979604659215586,8.251134281486216e-05,8.376532348672412e-05,0.0012528970435241983,5.585001823221953e-05,9.188850004179828e-05,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.547388286386135,-0.008403770412698464
255.0068965517,24.307462933,0.97,0.011993,0.018007,0.023139221854157878,0.001425491895158878,0.9918648379616462,0.004002300916440997,0.004132861121912888,0.88234452597906,0.04402747092343892,0.07362800309750117,0.022950980534932885,9.261012883262763e-05,9.563119039236613e-05,0.0012577749705209521,6.276080296570535e-05,0.0001049561216722207,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.50420432954972,-0.00924494488392913
255.0068965517,24.7230602994,0.97,0.011993,0.018007,0.02313252760327302,0.0014504079277020759,0.9909167993378164,0.004430289720937338,0.004652910941246307,0.8705735303453833,0.047941787953825706,0.08148468170079104,0.022922410213228987,0.00010248379926007968,0.00010763359078395124,0.0012626867500605276,6.953514931644069e-05,0.0001181860283251076,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.461117836547838,-0.010020412339692975
255.0068965517,25.1386576657,0.97,0.011993,0.018007,0.02312579880225509,0.001475383776837698,0.9899719551580436,0.0048489627093299785,0.005179082132626483,0.8591884055608404,0.051630689782871976,0.08918090465628767,0.022893892254860018,0.00011213613601560282,0.00011977041137947428,0.0012676326348115125,7.61750820925892e-05,0.00013157605993359634,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.418128873234491,-0.01073062938009084
255.0068965517,25.5542550321,0.97,0.011993,0.018007,0.023119035685224103,0.0015004195679532816,0.9890302311218963,0.005258480010685092,0.005711288867418597,0.8481713330984237,0.055106380350710985,0.09672228655086529,0.022865425207072562,0.00012157098701706627,0.0001320394911344737,0.0012726128651578959,8.268269139728298e-05,0.0001451240113981028,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.375237507312888,-0.0113768533025711
255.0068965517,25.9698523984,0.97,0.011993,0.018007,0.023112238498204495,0.0015255154415354097,0.9880915529319348,0.005659004017167484,0.006249443050897673,0.8375055806179234,0.05838034570056876,0.10411407368150782,0.02283700762942413,0.00013079225050707222,0.00014443861827329374,0.0012776276956047209,8.9060118848393e-05,0.00015882762708229557,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.332443808570284,-0.011962824993337229
255.0068965517,26.3854497647,0.97,0.011993,0.018007,0.02310540746831517,0.0015506715252578346,0.9871558440353214,0.006050699862168716,0.0067934561025098355,0.8271753771221042,0.061463418037471934,0.11136120484042386,0.02280863801116468,0.00013980388578388662,0.00015696557136660202,0.0012826773036976578,9.53095721957265e-05,0.00017268464936445022,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.289747848330905,-0.012483746212717861
255.0068965517,26.8010471311,0.97,0.011993,0.018007,0.023098542843933985,0.0015758879724091807,0.9862230290830273,0.006433733772916923,0.007343237144055815,0.8171659050946104,0.06436579781759452,0.11846829708779512,0.022780314890948658,0.0001486098752001866,0.00016961807778514068,0.0012877619213014586,0.0001014332866152683,0.0001866927644924539,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.2471496985732715,-0.012943006567205373
255.0068965517,27.2166444974,0.97,0.011993,0.018007,0.02309164486857069,0.0016011649375066107,0.985293032028151,0.006808273442516924,0.007898694529332008,0.807463193970733,0.06709710840944925,0.1254396976198178,0.022752036787071307,0.00015721423250272202,0.00018239384899665684,0.001292881754513037,0.0001074335373932901,0.0002008496456002837,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.204649433149413,-0.01334144856215147
255.0068965517,27.6322418638,0.97,0.011993,0.018007,0.023084713785939133,0.0016265025817302494,0.9843657767359225,0.007174487473072498,0.008459735791004947,0.7980540691573161,0.06966643019106687,0.13227950065161695,0.022723802216622433,0.0001656209898766843,0.0001952905794400146,0.0012980370038447057,0.00011331262856570045,0.00021515294931984317,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.162247127432084,-0.013679825490954478
255.0068965517,28.0478392301,0.97,0.011993,0.018007,0.023077749839214238,0.001651901072701178,0.983441187113555,0.00753254501381337,0.009026267872631605,0.7889260965544405,0.07208233501695772,0.1389915684286018,0.022695609697786504,0.0001738341894814055,0.00020830595194632867,0.0013032278651802333,0.00011907288653731815,0.0002296003209836265,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.119942858417606,-0.01395831225316968
255.0068965517,28.4634365964,0.97,0.011993,0.018007,0.02307075327034463,0.001677360584274543,0.9825191872340885,0.007882615416956739,0.009598197348954814,0.7800675316371283,0.07435291803464263,0.1455795503282291,0.022667457752057196,0.0001818578754096237,0.00022143764287781245,0.001308454530640454,0.00012471665403710535,0.0002441893995969836,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.077736704859126,-0.014178410003060193
255.0068965517,28.8790339628,0.97,0.011993,0.018007,0.023063724319415682,0.0017028812963388496,0.9815997014535695,0.008224867912254099,0.010175430634176351,0.7714672726647183,0.07648582710716424,0.1520469002281174,0.02263934490634586,0.00018969608609183656,0.00023468332697798046,0.0013137171893582921,0.00013024628441579697,0.0002589178225647603,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,7.035628747426266,-0.014340645696357512
255.0068965517,29.2946313291,0.97,0.011993,0.018007,0.023056663224065507,0.001728463394630078,0.98068265452138,0.008559471300784736,0.010757874177835247,0.7631148176353116,0.07848829006763913,0.15839689229704915,0.022611269694982044,0.00019735284715824758,0.0002480406819252179,0.0013190160281824437,0.00013566413628902176,0.00027378323015861243,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,6.993619068877934,-0.014446165966782054
255.0068965517,29.7102286955,0.97,0.011993,0.018007,0.023049570218948285,0.0017541070705473765,0.979767971683319,0.008886593668451395,0.011345434648229626,0.7550002246392594,0.08036714000725276,0.16463263535348768,0.022583230661591194,0.00020483216476823167,0.0002615073925888576,0.0013243512323045826,0.000140972568526393,0.0002887832697164007,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,6.951707754251741,-0.014494637701074176
255.0068965517,30.1258260618,0.97,0.011993,0.018007,0.02304244553524737,0.0017798125209858087,0.9788555787774429,0.009206402119307686,0.011938019103249348,0.7471140753050568,0.08212883877466394,0.17075708592027924,0.02255522636085227,0.0002121380194097333,0.00027508115498536573,0.0013297229858326746,0.00014617393558517166,0.00030391559956796253,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,6.909894891051905,-0.014487385158688859
255.0068965517,30.5414234281,0.97,0.011993,0.018007,0.02303528940023477,0.0018055799481699567,0.9779454023226561,0.009519062528704453,0.012535535148639329,0.7394474410605346,0.08377949884562896,0.17677306009383634,0.022527255360131407,0.00021927436016763767,0.0002887596799357219,0.0013351314723044872,0.00015127058318339568,0.00031917789268207363,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,6.868180569447688,-0.014425165988940059
255.0068965517,30.9570207945,0.97,0.011993,0.018007,0.023028102036874026,0.0018314095594982236,0.9770373695998505,0.009824739316166418,0.013137891083983012,0.7319918519585942,0.0853249037046429,0.1826832443367629,0.02249931624098436,0.00022624509945836822,0.00030254069643129833,0.0013405768751517779,0.00015626484430794838,0.0003345678400384973,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,6.826564882464943,-0.014308534667308415
255.0068965517,31.3726181608,0.97,0.011993,0.018007,0.023020883663466538,0.0018573015673938908,0.9761314087258871,0.010123595237613995,0.0137449960364989,0.7247392678449917,0.0867705268644345,0.1884902052905739,0.022471407600534354,0.00023305410822113567,0.00031642195471104985,0.0013460593781204038,0.00016115903554890789,0.00035008315372457913,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,6.785047926175733,-0.01413840517249998
255.0068965517,31.7882155272,0.97,0.011993,0.018007,0.02301363449333822,0.0018832561891620704,0.9752274487204767,0.010415791196525222,0.014356760082998113,0.717682051665331,0.08812154963632175,0.19419639869834732,0.02244352805272379,0.0002397052115557614,0.00033040122905866664,0.0013515791656492672,0.00016595545375115554,0.0003657215697616476,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,6.743629799881969,-0.013915354393536639
255.0068965517,32.2038128935,0.97,0.011993,0.018007,0.023006354734564163,0.0019092736468508218,0.9743254195661306,0.010701486073500261,0.01497309436036919,0.7108129447285195,0.08938287775260625,0.19980417751887417,0.022415676229441465,0.00024620218479394517,0.0003444763203287557,0.0013571364232105921,0.00017065637297273973,0.00038148085066748986,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,6.702310606293422,-0.013640069799164323
255.0068965517,32.6194102599,0.97,0.011993,0.018007,0.02299904458972928,0.0019353541671237426,0.9734252522613526,0.010980836573614913,0.015593911165032474,0.7041250437616194,0.09055915693173931,0.20531579930664132,0.02238785078152732,0.0002525487499890995,0.0003586450582128591,0.0013627313376202378,0.00017526404173905463,0.0003973587877644503,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,6.6610904516894065,-0.013312609650609097
255.0068965517,33.0350076262,0.97,0.011993,0.018007,0.02299170425572351,0.0019614979811303393,0.9725268788675089,0.011253997090804812,0.0162191240416864,0.697611779607933,0.09165478746775174,0.21073343292431537,0.022360050379663605,0.000258748572806557,0.0003729053032533487,0.0013683640973137037,0.00017978068057892537,0.0004133532032377104,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,6.619969446080439,-0.01293487842656127
255.0068965517,33.4506049925,0.97,0.011993,0.018007,0.022984333923569664,0.001987705324387551,0.9716302325495374,0.011521119588563418,0.01684864786189909,0.6912668974324223,0.09267393791766036,0.21605916464991723,0.022332273715154213,0.00026480525979692113,0.0003872549486185268,0.0013740348925992889,0.00018420847983089485,0.000429461951957367,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,6.578947703352832,-0.012506986568883605
255.0068965517,33.8662023589,0.97,0.011993,0.018007,0.022976933778278842,0.0020139764366638334,0.9707352476106359,0.011782353496202394,0.017482398893161787,0.6850844383103031,0.09362055795366037,0.22129500373603656,0.022304519500590696,0.0002707223560345146,0.0004016919216536337,0.0013797439158820279,0.0001885495977059928,0.0004456829230758126,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,55.44611770258769,63.65845399182276,3.87,6.538025341402172,-0.012029617245973512
258.4448275862,24.1999966433,0.97,0.011993,0.018007,0.022809360010116412,0.0014256352051183019,0.9973230297398095,0.0013717832795687986,0.001305186980621813,0.9623178068314412,0.014979280778833183,0.022702912389725716,0.02274830003171535,3.1289498679542896e-05,2.9770479721519766e-05,0.001371914143931136,2.1354990025656483e-05,3.236607116150946e-05,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,7.087633597471825,-0.0014294788646678214
258.4448275862,24.6083685941,0.97,0.011993,0.018007,0.022802499125767192,0.0014500161868252694,0.9963716456457705,0.0018443316791569681,0.0017840226750725852,0.9496664813357867,0.019818000361775587,0.030515518302437643,0.022719763578776902,4.2055371501601505e-05,4.0680175488691473e-05,0.0013770317700222883,2.8736421315083648e-05,4.424799548789735e-05,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,7.04662831073484,-0.00183182637685686
258.4448275862,25.0167405448,0.97,0.011993,0.018007,0.02279560307935094,0.0014744557645610826,0.9954234197939162,0.002307502988794355,0.0022690772172894837,0.9374193915427244,0.024405153376459487,0.03817545508081604,0.022691277173512242,5.26009222369721e-05,5.1724983601729214e-05,0.0013821834256715125,3.598431908091806e-05,5.628801980865188e-05,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,7.005716710212215,-0.0021799264264137364
258.4448275862,25.4251124955,0.97,0.011993,0.018007,0.022788672014405178,0.0014989540500705853,0.9944782939256305,0.0027614162214542456,0.002760289852915279,0.9255583468401467,0.028753434597636764,0.045688218562216595,0.022662839665716424,6.292900856597885e-05,6.2903340122777e-05,0.0013873694325726735,4.310007724356732e-05,6.848454025434466e-05,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,6.9648988724402425,-0.0024736666331817148
258.4448275862,25.8334844462,0.97,0.011993,0.018007,0.022781706081219363,0.0015235111596318322,0.9935362084198028,0.003206194684947368,0.003257596895249658,0.9140662197448038,0.03287483571759255,0.05305894453760369,0.02263444988126905,7.304258495163865e-05,7.421361499867045e-05,0.0013925900864236913,5.008517908681541e-05,8.083589412132567e-05,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,6.924174881147641,-0.0027120914501939097
258.4448275862,26.2418563969,0.97,0.011993,0.018007,0.022774705443053503,0.0015481272289630127,0.9925971029529355,0.003641965423891857,0.0037609316231726887,0.9029268926160515,0.03678068362727688,0.060292423756671605,0.022606106643381356,8.294468976292253e-05,8.565410990922308e-05,0.0013978457082218715,5.69411778232614e-05,9.334034291787973e-05,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,6.883544810593043,-0.0028980743641469076
258.4448275862,26.6502283476,0.97,0.011993,0.018007,0.022767670264184154,0.001572802390693592,0.9916609157676072,0.004068859205549189,0.004270225026843603,0.8921251524333209,0.04048169655767688,0.06739315100900221,0.022577808744075778,9.263844474333423e-05,9.722307536504208e-05,0.0014031365725450122,6.366970912524675e-05,0.00010599610902333294,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,6.84300874811519,-0.0030311590411908895
258.4448275862,27.0586002984,0.97,0.011993,0.018007,0.02276060071527836,0.0015975367868262173,0.9907275842714363,0.004487009978790589,0.0047854057497730435,0.881646646557107,0.04398801594581078,0.07436533749708224,0.022549554963214452,0.00010212704253272221,0.0001089187095311815,0.0014084629508569503,7.027247365293097e-05,0.00011880136231633598,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,6.802566780617159,-0.0031126542751618302
258.4448275862,27.4669722491,0.97,0.011993,0.018007,0.022753496971201905,0.0016223305658068304,0.9897970450528866,0.0048965545651693185,0.005306400381944024,0.871477819441305,0.047309244246934716,0.08121293631176035,0.02252134406671545,0.00011141373946790494,0.00012073916501854799,0.001413825103902315,7.675123298702313e-05,0.00013175422891749226,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,6.762218997114601,-0.0031429953644925845
258.4448275862,27.8753441998,0.97,0.011993,0.018007,0.022746359217790505,0.0016471838900323458,0.9888692345686992,0.005297632099130069,0.005833133332170701,0.8616058689467304,0.05045447457939947,0.08793965647387027,0.022493174828921172,0.00012050184273051011,0.0001326825461388221,0.0014192233068863749,8.310779770723332e-05,0.0001448527854387378,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,6.7219654875278785,-0.003124982710223101
258.4448275862,28.2837161505,0.97,0.011993,0.018007,0.022739187623665634,0.001672096907322443,0.9879440872038088,0.005690384461391029,0.006365528334800249,0.8520186575033888,0.05343233508789781,0.09454900740871344,0.02246504596061849,0.00012939471991836214,0.00014474694312878274,0.001424657762192436,8.934404225149038e-05,0.0001580951028785165,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,6.681806347153008,-0.003055657298800085
258.4448275862,28.6920881012,0.97,0.011993,0.018007,0.02273198237702092,0.001697069790180053,0.9870215382087002,0.006074954878798234,0.0069035069125015424,0.8427047208226656,0.056250998111027725,0.10104428106630668,0.02243695621230025,0.00013809576724603873,0.00015693039747462716,0.0014301287237502612,9.546186956170038e-05,0.00017147919686809137,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,6.641741669056937,-0.0029371810114202646
258.4448275862,29.1004600519,0.97,0.011993,0.018007,0.02272474366195142,0.0017221027111977432,0.9861015220845081,0.006451488252765948,0.00744698966272603,0.8336531915747285,0.058918218412331205,0.10742859001294036,0.022408904314030573,0.000146608416782197,0.00016923093113865108,0.0014356364214094916,0.00010146322366681636,0.00018500306612143538,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,6.601771549206523,-0.0027702376332943146
258.4448275862,29.5088320026,0.97,0.011993,0.018007,0.022717471663117102,0.0017471958486195123,0.9851839730945455,0.006820130691263914,0.007995896214190433,0.8248537683349565,0.06144135468185265,0.11370487698319078,0.02238088899173246,0.00015493612571754322,0.00018164654566709648,0.0014411810797529969,0.00010735007983369198,0.00019866468903282326,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,6.561896085162459,-0.0025555417602047825
258.4448275862,29.9172039534,0.97,0.011993,0.018007,0.02271016656513221,0.0017723493862064337,0.9842688253719752,0.007181029203840577,0.008550145424184122,0.816296679523879,0.06382739211867228,0.11987592835744881,0.022352908969064583,0.00016308236932829822,0.0001941752267393244,0.0014467629189164968,0.00011312443924468618,0.00021246202804525081,7.2027666708542375,0.022828352966014768,0.0013577844286710725,309.1473760575555,82.3795680252517,23.05833044699453,77.57691657405731,55.44611770258769,63.65845399182276,3.87,6.522115376108123,-0.002293783661085236
