temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_oxygen,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_oxygen,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_oxygen,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,15.830657998508352,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.17845404124121692,41.5342151412484,2.4961100603638857,1214.2960443855095,23.81395446076599,0.9791336616506519,0.002380119691084944,0.009295770156436836,0.0043369142049019625,0.002189279431080646,0.0026642548658437214,0.17556729854350625,0.3463347925748023,0.16200841053670426,0.18652576487347927,0.033633687487159114,0.09593004598434882,17.46284347801857,0.6916860696007375,1.000000000992741,1.8023236765766344,3.9822753326077787,5.044883892936704,3.4755189231136323,5.53985035688131,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,17.161616682262434,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.19345752093633678,41.5342151412484,2.4961100603638857,1213.6186170381266,25.08056750774103,0.9777013802634523,0.002714896282134859,0.00972789972401852,0.004705880525830164,0.002281351798452381,0.002868591406111741,0.1641572767398101,0.3637304338913743,0.15698629696918473,0.18712407031291076,0.03246048271975384,0.0955414393669664,17.28777083876972,0.6982990994409605,1.0000000009462935,1.7857851567965584,3.9401323036910596,4.967597381249446,3.4411255450379863,5.452942197758741,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.492575366016517,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.20846100063145664,41.5342151412484,2.4961100603638857,1212.9636396098795,26.281988761381417,0.9763479880782888,0.0030646934833687004,0.0101099452217812,0.005055787548232381,0.0023620796517270074,0.0030595060166019638,0.15439453718761317,0.38042076701331246,0.15199882184997301,0.18702461147878496,0.0313185307718393,0.09484273169847716,17.121827544133197,0.7046173736721905,1.0000000004023277,1.7701509144470435,3.9008066247214623,4.894549727484155,3.409045004502489,5.37083410599484,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,19.8235340497706,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.2234644803265765,41.5342151412484,2.4961100603638857,1212.3301759351534,27.42270179917296,0.9750660785324984,0.003428483558581637,0.010448452579980772,0.005386476638124403,0.002433079600424332,0.0032374290903903428,0.1459471266572314,0.3964416099628042,0.14712344928712867,0.18636104391747454,0.030219943419936952,0.09390682675542435,16.964276459180766,0.710657629413955,1.0000000008329335,1.7552833794038405,3.864046698816017,4.82539614147167,3.379068194382181,5.2933147043819675,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,21.154492733524684,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.23846796002169637,41.5342151412484,2.4961100603638857,1211.7171450693475,28.507173868844763,0.9738488216023661,0.003805224603187605,0.01074912326996432,0.005698159551294877,0.002495726017465679,0.003402944955721548,0.13856679564422894,0.4118179393915613,0.1424078123507434,0.18524421713959854,0.02917117312530683,0.09279206234856092,16.81441679263873,0.7164459363925695,1.000000000783681,1.741246129287808,3.829616750514353,4.7601243456857025,3.3510002652870994,5.220095269214951,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,22.485451417278767,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.25347143971681624,41.5342151412484,2.4961100603638857,1211.1233770098172,29.539775327708483,0.9726899601160728,0.004193884202221728,0.011016900236366391,0.005991331516907041,0.0025511860067500163,0.0035567379216821255,0.13206420955197484,0.4265692958792252,0.13787956658711437,0.1837665815752508,0.028175049315242118,0.09154529709119263,16.671590121658916,0.7220181728150771,1.000000000775748,1.7278073169819768,3.7972982412588356,4.698219491969014,3.3247222035458663,5.150504909716812,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,23.81641010103285,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.26847491941193613,41.5342151412484,2.4961100603638857,1210.5476594088848,30.524716393204223,0.9715837945165443,0.0045934582940505226,0.011256054764276355,0.006266693643757258,0.002600450271512398,0.003699548509859148,0.12629246597984883,0.4407129760791512,0.1335529388152034,0.18200534961562556,0.027232090450641313,0.09020417905952971,16.535183616778063,0.7273800171721178,1.0000000007635113,1.7150755268251574,3.7668936300525666,4.639247661882585,3.3000485749033,5.0842262896792265,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,25.147368784786934,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.28347839910705597,41.5342151412484,2.4961100603638857,1209.9887749011252,31.466000770431357,0.970525158851533,0.00500298529120954,0.011470269743608848,0.006525086746053865,0.002644359969507834,0.0038321393980869024,0.12113584479063394,0.454265829830391,0.1294331506209178,0.18002492364341022,0.02634136137336166,0.08879888974128541,16.40463157152035,0.7325458094263134,1.0,1.7028898281926435,3.738374321208591,4.582953183050728,3.276776406337514,5.020968564602476,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,26.478327468541018,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.29848187880217586,41.5342151412484,2.4961100603638857,1209.4455298796256,32.367395591633134,0.9695093909508586,0.005421555689906503,0.011662716654859247,0.006767436956958954,0.0026836298061452073,0.003955269941271439,0.11650195912452649,0.4672451657978916,0.12551944334677076,0.17787886362980398,0.025501039134936204,0.087353528966071,16.279402823479217,0.737532197817356,1.0000000008797396,1.691170427863706,3.7114025331962437,4.529102466572949,3.254771767850695,4.960466986803302,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,27.809286152295094,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,306.27,88.71,0.6530185783785549,0.31348535849729564,41.5342151412484,2.4961100603638857,1208.916773576285,33.23241014599437,0.9685322960025831,0.005848318731080339,0.011836125652833752,0.006994713392645508,0.002718867852807074,0.004069678368050307,0.11231612880084117,0.47966917979810847,0.12180715021425771,0.1756115263013797,0.024708785586956834,0.08588722929845619,16.159048609736615,0.7423540011740785,1.0000000009445498,1.680037101594468,3.685830721733591,4.47748447445652,3.2339129598689387,4.90248174681669,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
