T,P,z_carbon dioxide,z_hydrogen,z_argon,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_carbon monoxide,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_carbon monoxide,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
254.4557241379,23.6479356218,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.023251073624407505,0.0013690751627638326,0.9926012343184348,0.0013080570058606946,0.002490495326144595,0.000987975537498275,0.0026122378120616847,0.8886943067522526,0.061902708051717284,0.030032924585631067,0.01848496755195463,0.0008850930584444663,0.023079044378815694,3.041372974818905e-05,5.790669018943076e-05,2.2971491961485968e-05,6.073733369270741e-05,0.0012166893026641316,8.474946010142685e-05,4.111733111534676e-05,2.5307309959876447e-05,1.211758923050996e-06,7.9799974066732515,0.023251605098382484,0.001196440819436284,309.1473760575555,82.3795680252517,20.45528326582439,7.862365633785853,-0.07078675892812036,-0.10860119098738519
254.4557241379,23.8298505648,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02325094404289455,0.0013787379031218554,0.9923997203488526,0.0014039871145109207,0.0025611294144361816,0.001028121877511719,0.002607041244688539,0.8833628710947516,0.06597099712352691,0.03068094711660421,0.0191066354359778,0.0008785492291394042,0.023074230366015372,3.2644025836438404e-05,5.954867670166695e-05,2.3904804243300666e-05,6.061617009777138e-05,0.0012179258725888798,9.095671424094945e-05,4.2300984693339425e-05,2.6343042476713768e-05,1.2112891219729846e-06,7.9799974066732515,0.023251605098382484,0.001196440819436284,309.1473760575555,82.3795680252517,20.45528326582439,7.856279026070224,-0.07434241957857957,-0.11376755283295559
254.4557241379,24.0117655077,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.023250864200181333,0.0013883827964076823,0.992202172450515,0.0015016529435411738,0.0026272165576233866,0.001066564396569339,0.002602393651751145,0.8781076467989924,0.07006424650595791,0.031266919425229064,0.019688918275394887,0.0008722689944255575,0.023069557970771825,3.49147286660784e-05,6.108505540576924e-05,2.4798543945382052e-05,6.0507901392279864e-05,0.0012191495502097546,9.727599449213902e-05,4.341045302665321e-05,2.7335755413435074e-05,1.2110432657002725e-06,7.9799974066732515,0.023251605098382484,0.001196440819436284,309.1473760575555,82.3795680252517,20.45528326582439,7.850354299230159,-0.07786140609117975,-0.1188604105441291
254.4557241379,24.1936804507,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.023250831088612835,0.0013980108584749592,0.9920083877390458,0.0016009521851978782,0.0026890926759891233,0.0011033562459432495,0.0025982111538240447,0.8729268326703485,0.07417733493803058,0.03179602576531606,0.0202335865392909,0.0008662200870139244,0.023065019461807702,3.722346883898148e-05,6.252363959104898e-05,2.5653949704992453e-05,6.041056867011272e-05,0.001220361190727301,0.00010370071969610072,4.4451189276261424e-05,2.828677368782145e-05,1.2109850874745904e-06,7.9799974066732515,0.023251605098382484,0.001196440819436284,309.1473760575555,82.3795680252517,20.45528326582439,7.844580910494302,-0.08134518835495719,-0.12388358636551544
254.4557241379,24.3755953936,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02325084185817111,0.0014076230705125938,0.991818161878997,0.001701786593280097,0.0027470707927324347,0.001138554959448439,0.002594425775542056,0.8678186871712243,0.07830545650128148,0.0322730414485719,0.020742438666113326,0.0008603762128090018,0.02306060723391051,3.956797095671129e-05,6.387170857502258e-05,2.6472361308972077e-05,6.032258341989127e-05,0.001221561605084167,0.00011022456711822419,4.542827769861898e-05,2.919753520511359e-05,1.211085406470204e-06,7.9799974066732515,0.023251605098382484,0.001196440819436284,309.1473760575555,82.3795680252517,20.45528326582439,7.838948937535897,-0.08479524156462581,-0.128840782231336
254.4557241379,24.5575103366,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02325089381291332,0.0014172203747615483,0.9916312930983798,0.0018040623264959903,0.0028014416604857767,0.001172221042822766,0.002590981871815615,0.8627815286202611,0.08244412566549922,0.032702354584153125,0.02121727541978616,0.0008547157103004781,0.023056313897392357,4.194606158523564e-05,6.513602257102637e-05,2.725518699193465e-05,6.024264437276826e-05,0.0012227515613285479,0.00011684149467254699,4.634644321933853e-05,3.006955502184833e-05,1.2113205192666264e-06,7.9799974066732515,0.023251605098382484,0.001196440819436284,309.1473760575555,82.3795680252517,20.45528326582439,7.833449061790562,-0.08821302917653107,-0.13373556055952918
254.4557241379,24.7394252795,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02325098440771172,0.0014268036714945808,0.9914475849562565,0.0019076901632090876,0.002852474628307407,0.0012044167762962081,0.002587833475930826,0.8578137343855163,0.08658917647389466,0.033087989573199875,0.02165987901181917,0.0008492205555699394,0.023052132338881363,4.4355674239519527e-05,6.632284310616882e-05,2.800387568604955e-05,6.016967579862206e-05,0.001223931785679732,0.00012354575490464509,4.721006500541599e-05,3.090439489819201e-05,1.2116710065958572e-06,7.9799974066732515,0.023251605098382484,0.001196440819436284,309.1473760575555,82.3795680252517,20.45528326582439,7.828072549917715,-0.09159998811264725,-0.13857132975395547
254.4557241379,24.9213402225,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02325111124468642,0.0014363738171277703,0.991266848198683,0.0020125856081045458,0.0029004186741559746,0.0012352052159207503,0.0025849423031356934,0.8529137394149571,0.09073675702518741,0.033433631436827906,0.02207199650987787,0.0008438756131497737,0.023048055760637263,4.679485186349366e-05,6.743795724896645e-05,2.8719893885390272e-05,6.010278105130393e-05,0.0012251029635641823,0.00013033190204206346,4.802319280735952e-05,3.17036378785241e-05,1.212120835640978e-06,7.9799974066732515,0.023251605098382484,0.001196440819436284,309.1473760575555,82.3795680252517,20.45528326582439,7.822811232883501,-0.09495751855775048,-0.14335133621159635
254.4557241379,25.1032551654,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02325127206906948,0.0014459316232823816,0.9910889019444712,0.0021186689103040615,0.0029455035417625974,0.0012646493755523098,0.002582276227909844,0.8480800343429622,0.09488332031168552,0.033742650263161304,0.022455327017574887,0.0008386680646161683,0.023044077703746224,4.92617472577587e-05,6.848670422992991e-05,2.9404706702945578e-05,6.004120713262225e-05,0.0012262657407308972,0.0001371947933606976,4.878956506886251e-05,3.246886744585878e-05,1.2126566760655496e-06,7.9799974066732515,0.023251605098382484,0.001196440819436284,309.1473760575555,82.3795680252517,20.45528326582439,7.817657482779636,-0.09828697598940028,-0.1480786600038897
254.4557241379,25.2851701084,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.023251464764443428,0.0014554778566441893,0.9909135743775823,0.002225865010920009,0.002987940933278292,0.0012928115695927903,0.002579808108626605,0.8433111633387785,0.09902561235053615,0.034018125235303266,0.022811512107805926,0.0008335869675762263,0.023040192059249048,5.1754621871814073e-05,6.947400332835841e-05,3.0059762657451567e-05,5.998431733675695e-05,0.0012274207245004433,0.00014412958601683673,4.9512628004532806e-05,3.3201650749482346e-05,1.2132673728943752e-06,7.9799974066732515,0.023251605098382484,0.001196440819436284,309.1473760575555,82.3795680252517,20.45528326582439,7.812604187780407,-0.10158966516806966,-0.1527562135645164
254.4557241379,25.4670850513,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.023251687347409157,0.0014650132394551142,0.9907407030779155,0.002334103435751464,0.0030279257197577563,0.00131975289612148,0.0025775148704537064,0.8386057218246138,0.1031606584021826,0.03426286784915918,0.02314212901242295,0.0008286229116214165,0.02303639307032002,5.427184332460656e-05,7.040438214698619e-05,3.068648171645441e-05,5.99315699010874e-05,0.0012285684851558718,0.00015113173035010398,5.019555502071917e-05,3.390352539237793e-05,1.2139435360412201e-06,7.9799974066732515,0.023251605098382484,0.001196440819436284,309.1473760575555,82.3795680252517,20.45528326582439,7.807644725777298,-0.10486683629064242,-0.15738674325656898
254.4557241379,25.6489999943,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.023251937961791178,0.0014745384505024065,0.9905701350888719,0.0024433181469537494,0.0030656371408450114,0.0013455328407262202,0.002575376782602991,0.8339623541430095,0.1072857479492266,0.034479444051626125,0.023448686108867793,0.0008237677472700756,0.023032675327889558,5.681188197388716e-05,7.128200461229109e-05,3.128624613811872e-05,5.988250117732211e-05,0.0012297095574553723,0.00015819696054204433,5.0841266006069205e-05,3.457598928128722e-05,1.2146772176334752e-06,7.9799974066732515,0.023251605098382484,0.001196440819436284,309.1473760575555,82.3795680252517,20.45528326582439,7.802772937237812,-0.10811968302385733,-0.16197283327078082
254.4557241379,25.8309149372,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.023252214872510103,0.0014840541264867367,0.9904017267960359,0.0025534473652801125,0.0031012399725965406,0.0013702089825659131,0.0025733768835215476,0.8293797512325541,0.11139841898165868,0.03467019512590454,0.023732620289405457,0.0008190143704771451,0.023029033761566474,5.937330680313797e-05,7.211069821403211e-05,3.186039368286606e-05,5.983671224359343e-05,0.001230844442241215,0.000165321283373829,5.145244614269898e-05,3.522049307283502e-05,1.2154616561585441e-06,7.9799974066732515,0.023251605098382484,0.001196440819436284,309.1473760575555,82.3795680252517,20.45528326582439,7.797983097796382,-0.1113493411640265,-0.16651691038866367
254.4557241379,26.0128298802,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.023252516459252345,0.0014935608636587215,0.9902353436733307,0.002664433372397266,0.0031348856485651127,0.0013938367858203787,0.0025715005198866624,0.8248566483568545,0.11549644201962556,0.034837257226111175,0.02399529584751611,0.000814356549892662,0.023025463627297522,6.195478084624866e-05,7.289398014113425e-05,3.241021280379974e-05,5.979385816364058e-05,0.0012319736081145018,0.0001725009656923414,5.203156399013164e-05,3.583843478976269e-05,1.216291071983821e-06,7.9799974066732515,0.023251605098382484,0.001196440819436284,309.1473760575555,82.3795680252517,20.45528326582439,7.793269891021102,-0.11455688861619162,-0.17102125013656178
257.8592068966,22.9807599834,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02290740758464731,0.0013493846015011609,0.9954735074408495,0.00011480685978577495,0.0004625150817976488,0.00013887372679542123,0.0038102968907716955,0.9851304799431484,0.005236130339518949,0.005597617488672762,0.0025710952192544508,0.0014646770094054642,0.022803717374665976,2.6299275306262014e-06,1.0595021492785232e-05,3.181237062501671e-06,8.72840238954216e-05,0.0013293199001047325,7.065553651599915e-06,7.553338844308624e-06,3.469396297855207e-06,1.976412602664504e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.334125047885461,-0.008805957451603952,-0.014062390676955694
257.8592068966,23.1552362717,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022903738568044788,0.0013592330040468482,0.9956932448745406,0.00016761205207239707,0.0006428025712421778,0.00019734487145655713,0.0032989956306882363,0.9798056285963939,0.007583340858617343,0.007723126720000509,0.003626040044532213,0.0012618637804559646,0.02280509777457468,3.838942621519692e-06,1.4722582042597827e-05,4.519935343585388e-06,7.555933346240539e-05,0.001331784147939087,1.0307527175969656e-05,1.0497528732260773e-05,4.928633302523687e-06,1.7151668970070734e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.320376261791322,-0.012389161434214202,-0.019773782038861043
257.8592068966,23.32971256,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022901479483692755,0.0013689584231142257,0.995628620700103,0.00022468858159398943,0.0008191972133234912,0.00025714159181319796,0.0030703519131663093,0.9742771244886131,0.010088657457267843,0.009774618877262508,0.004691065496778368,0.0011685336800781009,0.022801368430340727,5.145700941594774e-06,1.876082817402621e-05,5.88892288931405e-06,7.031560134709504e-05,0.001333744876016194,1.3810952604040959e-05,1.3381046844759826e-05,6.421873625195266e-06,1.59967402403558e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.309509178611772,-0.016064840231647004,-0.025587100578074562
257.8592068966,23.5041888483,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022899771567951678,0.0013786221760540322,0.9954672541799771,0.00028508747584242926,0.0009878833924274364,0.00031688399517726976,0.0029428909565757696,0.9687303313384317,0.012706212038037299,0.011708155519336983,0.005740877112576615,0.001114423991617529,0.022795972724097564,6.528438073675573e-06,2.262230402236146e-05,7.256571103099379e-06,6.739153065497593e-05,0.0013355131173993322,1.751706568928292e-05,1.614112283964738e-05,7.914500497399162e-06,1.5363696283705784e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.299832637630861,-0.0197509181701383,-0.031375073311009416
257.8592068966,23.6786651366,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02289835658265552,0.0013882425867964656,0.9952654396483867,0.00034851327792066977,0.0011479394945985318,0.0003760378375928591,0.002862069741501245,0.9632194959439291,0.015420636287612166,0.013515244203921221,0.006766202875116197,0.0010784206894213424,0.022789942931462175,7.980381311617621e-06,2.628592788263054e-05,8.610648493771992e-06,6.553669350532422e-05,0.0013371823247019879,2.140758400996216e-05,1.8762437574837534e-05,9.393130982140993e-06,1.4971095275371122e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.2908359728444525,-0.023422812655569558,-0.037100445794209236
257.8592068966,23.8531414249,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02289713250979741,0.0013978268762815723,0.9950452500660241,0.00041483066011605636,0.001299219804516702,0.0004343007648714592,0.002806398704471714,0.9577647354357518,0.018224126960821607,0.015196737801934201,0.007762194795934725,0.0010522050055576067,0.02278368294400625,9.498432593804073e-06,2.9748408023372014e-05,9.94424216236817e-06,6.425848301161262e-05,0.0013387892883468034,2.547417446260405e-05,2.1242408531347773e-05,1.0850204504690513e-05,1.4708004361264238e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.282315100707047,-0.02706588960056422,-0.042744543456092465
257.8592068966,24.0276177132,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022896050986413934,0.0014073785656245278,0.9948169368995405,0.0004839508276463177,0.0014418622090664746,0.0004914621037720707,0.002765787959974541,0.9523744552954512,0.021111154069890645,0.01675675687254123,0.008725762925267421,0.0010318708368496098,0.022777379309400013,1.1080562824707313e-05,3.301295065416943e-05,1.1252541385855586e-05,6.332562214918687e-05,0.001340351394831153,2.971138573356111e-05,2.358310045179603e-05,1.2280451709742547e-05,1.452232898275185e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.274170982480647,-0.03067636286480102,-0.04830264311746202
257.8592068966,24.2020940015,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022895085784708086,0.0014168997133006383,0.9945858154745674,0.0005557973167430078,0.0015761330309458335,0.0005473607931387435,0.002734893384605059,0.947052191587501,0.02407689786421667,0.01820079001828401,0.009654771639257329,0.0010153488907409087,0.022771127565544065,1.2725027245741736e-05,3.608570095161682e-05,1.2531872314097389e-05,6.261561865256347e-05,0.0013418779787410713,3.411454968097735e-05,2.5788694158751734e-05,1.3679843167646843e-05,1.4386475521909147e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.266347831370512,-0.03425132364306105,-0.05377228735896811
257.8592068966,24.3765702898,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02289422103244827,0.001426391757272161,0.9943548455251452,0.0006302940521363615,0.0017023648989003166,0.0006018698770747613,0.0027106256467432904,0.9417991939793245,0.02711669876510581,0.019534932101769823,0.010547732553209161,0.00100144260059068,0.022764979618138628,1.4430091345047334e-05,3.89743182733053e-05,1.3779341998522055e-05,6.205766269276392e-05,0.0013433746072976736,3.8679035602979115e-05,2.7864466128835806e-05,1.5045198771808792e-05,1.4284494708637428e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.258810042526144,-0.037789147203335816,-0.05915302745338735
257.8592068966,24.5510465781,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022893446156092026,0.0014358558664037816,0.9941257462617001,0.0007073610888462071,0.001820926651286659,0.0006548897034482647,0.002691076294718748,0.9366155382288169,0.03022586431080592,0.02076552141273077,0.01140366356350491,0.0009894124841416765,0.022758964244427037,1.619393300041527e-05,4.168728624542409e-05,1.4992682164071922e-05,6.16080102550793e-05,0.0013448449151307821,4.339998458779538e-05,2.9816295739402816e-05,1.6374017226153578e-05,1.4206537196479647e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.251532329714897,-0.04128899156278365,-0.0644456173550223
257.8592068966,24.7255228664,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022892753481082443,0.0014452930991854696,0.993899532793775,0.0007869134346459628,0.0019322061814992548,0.000706344230361614,0.0026750033597182712,0.9315006606420522,0.0333996159688284,0.021898938369681598,0.01222200796182232,0.000978777057615455,0.022753096989210905,1.8014615270301905e-05,4.423351978768608e-05,1.617016433845334e-05,6.123819247509768e-05,0.001346291476712664,4.82722344751925e-05,3.165038450518871e-05,1.7664383765411663e-05,1.414619727012676e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.244495073486284,-0.04475054529969125,-0.0696515989190285
257.8592068966,24.8999991547,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.0228921370060036,0.0014547044771308388,0.9936767969363068,0.0008688612319569097,0.002036599362943222,0.0007561784722638716,0.002661563996529234,0.926453636977529,0.0366330961308831,0.02294148077285947,0.013002576759373944,0.0009692093593545519,0.022747385375152755,1.9890090361162652e-05,4.662211164283589e-05,1.731054118805504e-05,6.092888765879372e-05,0.0013477162535653602,5.329032895276005e-05,3.3373074792289726e-05,1.8914906626098668e-05,1.4099131943301788e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.23768196734491,-0.048173884902606545,-0.0747730605305783
257.8592068966,25.074475443,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022891591741880414,0.001464091017262597,0.9934578646589227,0.0009531105602673688,0.0021345022772624313,0.0008043563432348948,0.002650166160312679,0.921473337850609,0.039921401354683944,0.023899280912028985,0.013745500340920553,0.0009604795417576549,0.022741831850532346,2.1818217830515514e-05,4.886215470320561e-05,1.8412997024325045e-05,6.066652179002465e-05,0.0013491208365940589,5.844856511992763e-05,3.499072250233709e-05,2.0124663576921746e-05,1.4062294693518779e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.231078766244164,-0.051559383137690595,-0.07981247901802302
257.8592068966,25.2489517313,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022891113342387626,0.0014734537439567337,0.9932428895544237,0.0010395645024167985,0.0022263055042201925,0.000850858622382692,0.002640381816556463,0.9165585199686956,0.043259625738043275,0.02477824875078771,0.014451184265630274,0.0009524212768429918,0.02273643556131091,2.3796788851545728e-05,5.096261163188586e-05,1.9477101163309995e-05,6.044127942997333e-05,0.0013505065828033173,6.374105750588695e-05,3.650960339053941e-05,2.129315156080157e-05,1.403348696188359e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.224672598771494,-0.054907643915587556,-0.08477260638424333
257.8592068966,25.4234280196,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022890697891703445,0.001482793690164414,0.9930319110474114,0.0011281242863536124,0.002312389858007135,0.0008956809578014121,0.0026318938504265046,0.9117078819277898,0.04664290614869742,0.025584033170943106,0.015120267548912122,0.0009449112036575173,0.022731193472607224,2.582355222321409e-05,5.2932217647480355e-05,2.0502762212383705e-05,6.024588701314525e-05,0.0013518746945956892,6.916180692821949e-05,3.79358429548315e-05,2.2420237315124643e-05,1.4011083705490282e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.218451581481967,-0.05821945344817703,-0.0896563845074807
257.8592068966,25.5979043079,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022890341781101137,0.0014921118933222358,0.992824892125809,0.0012186903970832917,0.002393123226143373,0.0009388319048512164,0.002624462346113043,0.9069200993884287,0.0500664648837293,0.026321996668930817,0.015753583186737585,0.00093785587217373,0.022726101109544636,2.7896239714582408e-05,5.4779408570713196e-05,2.1490183177046566e-05,6.00748400941581e-05,0.0013532262665904586,7.470476770961256e-05,3.9275364285699946e-05,2.350610883537236e-05,1.399385901092521e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.212404600429441,-0.06149573801952535,-0.09446687471692616
257.8592068966,25.7723805962,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022890041636792438,0.0015014093888587184,0.9926217446192114,0.0013111635991079017,0.002468858290618969,0.000980331024310482,0.002617902466751248,0.9021938477125813,0.053525647416586296,0.02699720049095719,0.016352121202812833,0.0009311831770624207,0.022721153063919298,3.0012589376226497e-05,5.651226906760841e-05,2.2439817964306314e-05,5.9923896464997696e-05,0.0013545623135262424,8.036390957600408e-05,4.053385029002433e-05,2.455122830165891e-05,1.398087164788809e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.206521186854708,-0.06473753167784135,-0.09920720361299917
257.8592068966,25.9468568845,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.02288979427807245,0.001510687210616437,0.9924223466052167,0.001405445841171749,0.002539930954631082,0.0010202070630774191,0.0026120695359031494,0.8975278261505789,0.05701594801757208,0.027614395933068882,0.016916993291035153,0.0009248366077451722,0.02271634335075532,3.217036617339382e-05,5.813849703201363e-05,2.3352329794878607e-05,5.9789734316843266e-05,0.0013558838081380524,8.613326347131773e-05,4.171671476498571e-05,2.5556285406850874e-05,1.397138835230522e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.200791432459973,-0.06794804898537077,-0.10388261881347116
257.8592068966,26.1213331728,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022889596691637905,0.0015199463544110295,0.9922265545377098,0.0015014410073586877,0.00260665944347548,0.0010584963069520661,0.002606848704503834,0.892920730853247,0.06053305857303943,0.028178032276739248,0.01744940716366232,0.0009187711333122071,0.02271166566010164,3.43673791147269e-05,5.966538337360305e-05,2.4228553565720954e-05,5.966971548221152e-05,0.0013571916096384248,9.20070016994406e-05,4.282909743350614e-05,2.6522162805042245e-05,1.3964828346159792e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.195205999810578,-0.07112456551694901,-0.10849235782174205
257.8592068966,26.2958094611,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022889446018951706,0.001529187813983744,0.9920342120413264,0.0015990555663008984,0.002669343728495872,0.0010952409783791623,0.0026021476854976504,0.8883713136153065,0.06407285413040147,0.028692249958578563,0.017950631746498552,0.0009129505492148501,0.02270711354547323,3.6601496066148666e-05,6.109979917943353e-05,2.506945925235369e-05,5.9561718980538586e-05,0.0013584865870732575,9.797942774336791e-05,4.387583899243392e-05,2.7449887320055316e-05,1.396072854629115e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.189756021656997,-0.07427006612677811,-0.11304128595495744
257.8592068966,26.4702857494,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022889339546526836,0.0015384125485936211,0.9918451560721204,0.0016981990523340013,0.002728265499671079,0.001130487889028729,0.0025978914868457197,0.883878351810123,0.06763142778949915,0.029160896924369076,0.018421978145253412,0.000907345330755436,0.022702680554912667,3.887065472646305e-05,6.244819539504602e-05,2.5876121145214927e-05,5.946402034744314e-05,0.0013597695478549405,0.00010404503719066885,4.486148975669452e-05,2.834060234857529e-05,1.3958714427419924e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.184433130666858,-0.07738575207679244,-0.1175323983034442
257.8592068966,26.6447620377,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.0228892747006394,0.0015476214851689422,0.9916592214180966,0.0017987844419126476,0.0027836883660742585,0.0011642872067328894,0.0025940185671836035,0.8794406585619121,0.07120509384293758,0.029587538362991144,0.018864778064188178,0.0009019311679710468,0.022698360328461002,4.1172871218174926e-05,6.371660769204775e-05,2.6649689705349238e-05,5.9375203562824515e-05,0.001361041258121539,0.00011019853308480096,4.579031006382541e-05,2.919553584508139e-05,1.3958480536955102e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.1792294330507795,-0.08047282347026652,-0.12196859837261087
257.8592068966,26.819238326,0.9900000000000001,0.0028250000000000003,0.0031800000000000005,0.0014260000000000002,0.0025690000000000005,0.022889249043199358,0.0015568155150027622,0.9914762439118592,0.001900728417169004,0.002835858307187646,0.0011966913927900368,0.0025904779709941747,0.8750570836579507,0.07479039160583775,0.02997547023968766,0.019280366641792213,0.000896687854731739,0.022694146667314417,4.350624610406745e-05,6.491066704444378e-05,2.7391367317424255e-05,5.9294095419007424e-05,0.0013623024443517678,0.00011643484202510057,4.666627713864931e-05,3.001597392288382e-05,1.3959775643609144e-06,7.315764437849647,0.022891754752599542,0.0013329285390577814,309.1473760575555,82.3795680252517,22.66161533485532,7.174137494327656,-0.08353246701489958,-0.1263526842774514
