temperature,pressure,z_carbon dioxide,z_methane,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_methane,x_carbon monoxide,y_carbon dioxide,y_methane,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_methane,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.5068275862069,12.771129696513071,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.1481569570361145,18.906470508968546,3.0107521808334434,1177.6282188276489,24.645334078221687,0.9631469412494978,0.02235538893402516,0.014497669816477004,0.2505207472248655,0.14836026756664775,0.6011189852084867,15.83407234612969,0.7331433321315337,1.000000000108072,2.687297391945393,4.781579937167423,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,13.31170025172814,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.15442807716621973,18.906470508968546,3.0107521808334434,1176.6656841401086,25.65605452654466,0.9619034164988708,0.02266311559487785,0.015433467906251224,0.24196534742158224,0.1446475781492602,0.6133870744291576,15.701528007304871,0.7382730189116486,1.0000000001026912,2.661922466207847,4.727631086938833,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,13.852270806943213,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.16069919729632498,18.906470508968546,3.0107521808334434,1175.7295664758674,26.67241522025044,0.9606828305267888,0.02294324989520584,0.016373919578005377,0.23409445010936591,0.14106760304934154,0.6248379468412926,15.570887238661065,0.743369590120718,1.0000000001007823,2.6372419752079823,4.674891012002239,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,14.392841362158286,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.16697031742643023,18.906470508968546,3.0107521808334434,1174.8167020849967,27.694255568978857,0.9594824336907225,0.023199048342293065,0.0173185179669844,0.22683079974071035,0.1376234342340219,0.6355457660252677,15.442020945257948,0.7484319891235494,1.0000000000968599,2.613210712817701,4.623247635715213,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,14.933411917373359,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.17324143755653548,18.906470508968546,3.0107521808334434,1173.9243856675228,28.721442856536555,0.958299874679126,0.02343329649585403,0.018266828825020013,0.22010837168983652,0.1343152036434501,0.6455764246667134,15.314817750351054,0.7534632803265965,1.000000000083691,2.589789181839405,4.572647533361335,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,15.473982472588428,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.1795125576866407,18.906470508968546,3.0107521808334434,1173.0502940856986,29.75386762430748,0.9571331343153557,0.023648387301835282,0.019218478382808962,0.21387040354744394,0.13114100376387663,0.6549885926886795,15.189180997573807,0.7584661516664248,1.0000000000665938,2.5669426142004776,4.523043290649263,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,16.0145530278035,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.18578367781674596,18.906470508968546,3.0107521808334434,1172.1924240299902,30.79143990398663,0.9559804714504943,0.023846385109589373,0.02017314343991634,0.20806782637609814,0.12809755039337048,0.6638346232305314,15.065026307688138,0.7634438754373243,1.0000000000609435,2.5446401876080844,4.4743924980292915,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,16.555123583018574,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.1920547979468512,18.906470508968546,3.0107521808334434,1171.3490409422686,31.834086133728718,0.9548403786139739,0.024029078136116773,0.02113054324990937,0.20265800428423936,0.12518065988745872,0.672161335828302,14.942279599784328,0.7684044355989307,1.0000000000705374,2.522854407955621,4.426760727850131,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,17.095694138233643,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.1983259180769564,18.906470508968546,3.0107521808334434,1170.518637025536,32.881746625401824,0.953711545543913,0.02419802160295214,0.02209043285313492,0.1976037138971432,0.12238559235501316,0.6800106937478436,14.820875480146999,0.7733436682583296,1.000000000094698,2.501560595632588,4.380162920544609,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,17.636264693448716,0.95,0.02468,0.02532,305.25,86.2,0.6666890338614476,0.20459703820706165,18.906470508968546,3.0107521808334434,1169.6998966001067,33.934373476190174,0.9525928290907207,0.024354573330625864,0.023052597578653338,0.19287231211271863,0.11970729765022908,0.6874203902370523,14.700755915094858,0.7782632272149321,1.0000000001329183,2.4807364593012133,4.334398922298436,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
