T,P,z_carbon dioxide,z_hydrogen,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_nitrogen,rhoL4_methane,rhoL5_oxygen,rhoL6_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_nitrogen,rhoV4_methane,rhoV5_oxygen,rhoV6_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
217.534137931,21.1021760883,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026382488478611996,0.0012518212393581988,0.9601754142794093,0.004496627968752478,0.0010440265236034186,0.018548232943435924,0.015653239549876,8.245873492287439e-05,0.29420841753610355,0.3870028122502668,0.030559625932117557,0.09072283385905247,0.19542496751224456,0.002081342910215175,0.025331816804673016,0.00011863223557821671,2.7544017730332528e-05,0.0004893485419288098,0.00041297141207755723,2.1754666240636543e-06,0.00036829634586965957,0.00048445834006623727,3.825518880866635e-05,0.00011356877031952703,0.0002446371250327137,2.6054692613949605e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,13.845093720341858,-0.2993470944822967,-0.87359125182636
217.534137931,22.0591637914,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.0263847879365607,0.0013077882505419186,0.9591991077997265,0.004907287965249905,0.0010924860190172601,0.018708117135978905,0.016007129587670338,8.587149235699098e-05,0.28357052129279553,0.403986335786933,0.030655130347277976,0.08795816078468054,0.19175152671546492,0.0020783250728480685,0.02530826504823401,0.0001294777523067552,2.8825011935427828e-05,0.0004936097033251407,0.0004223447196437282,2.2657011156352003e-06,0.00037085019594676493,0.0005283285833216332,4.0090419287001146e-05,0.00011503064921348216,0.00025077039366195984,2.7180091110773813e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,13.802103577290513,-0.3260613903495688,-0.9131534086957913
217.534137931,23.0161514944,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026387375283573822,0.0013636913450927677,0.9582772394503855,0.005324784164468647,0.0011378945332965438,0.018846961162442003,0.016324080871211667,8.903981819559857e-05,0.27381429226964327,0.4201265903780824,0.030667722884802958,0.08533468278768626,0.1879863522741681,0.0020703594056171192,0.025286421143084454,0.00014050707805186527,3.002605008322299e-05,0.0004973218371482978,0.000430749648108071,2.349527097908444e-06,0.00037339818053081403,0.0005729229951419255,4.1821308271709203e-05,0.00011637016835380453,0.00025635536159184316,2.8233312026714723e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,13.761877431074705,-0.35272977528314975,-0.9519128646145756
217.534137931,23.9731391975,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026390209731760848,0.0014195356606232395,0.9574022564603576,0.0057482111167358515,0.001180437066314285,0.018968231559444687,0.01660888124279738,9.198255435023653e-05,0.2648348540505339,0.4354571632090708,0.030611467326323135,0.08284918027490697,0.18418892548020155,0.0020584096589635805,0.025266046345649922,0.00015169649695309835,3.115198175517847e-05,0.0005005756090943504,0.0004383118594073316,2.427438900965833e-06,0.0003759425195006839,0.0006181469718491102,4.345406949371882e-05,0.00011760736585363393,0.00026146274801102255,2.9219859150701233e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,13.724025582735665,-0.3793237193490153,-0.989947433843124
217.534137931,24.9301269005,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02639325730800893,0.0014753257411432824,0.9565678158146035,0.006176789248869579,0.0012203045674211328,0.019074725118174502,0.01686564722380953,9.471802712188348e-05,0.2565434472269234,0.45001521042453074,0.030498454590657396,0.08049643237523091,0.1804031707571721,0.0020432846254855226,0.025246940495354923,0.00016302558798275801,3.220781244208449e-05,0.0005034441281235207,0.00044513936684411145,2.4999172615348393e-06,0.00037848515141551334,0.000663919023845321,4.499515512268636e-05,0.00011875845875337766,0.00026615344160192304,3.014510404461103e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,13.688222059680365,-0.405821830389149,-1.0273244273172804
217.534137931,25.8871146036,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026396489603097793,0.0015310655735464712,0.9557685795955743,0.006609847951669761,0.0012576865554593468,0.019168712486401895,0.017097909772576112,9.726363831864925e-05,0.24886443162615626,0.4638397112082727,0.030338997740522188,0.07827009753757207,0.17666110337097538,0.002025658516501223,0.025228935374262122,0.00017447678273430808,3.319851008513852e-05,0.0005059867198520785,0.0004513247975465095,2.567418617637689e-06,0.00038102776374301754,0.0007101690134747237,4.64509949764177e-05,0.00011983665177790103,0.0002704797335560349,3.101416018376239e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,13.654193469640385,-0.4322080854193864,-1.0641020234839562
217.534137931,26.8441023066,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02639988275942897,0.0015867586363042324,0.955000043468617,0.007046810157019977,0.0012927663285591169,0.01925204890138633,0.017308695502176903,9.963564224066223e-05,0.24173293577121716,0.47697017707495104,0.030141840704219144,0.07616329337494213,0.17298566264557338,0.0020060904290972992,0.025211889182821058,0.00018603496197328064,3.4128879509298116e-05,0.0005082518338753925,0.0004569475319761258,2.6303692738138916e-06,0.0003835718235141551,0.0007568365477332376,4.7827826051526174e-05,0.00012085276353206234,0.000274486494159674,3.183181313577403e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,13.621709779145451,-0.45847050666854194,-1.1003305276569115
217.534137931,27.8010900096,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026403416653136107,0.0016424079523121064,0.9542583943093881,0.0074871786852684875,0.001325718047497682,0.0193262598189899,0.017500600090326224,0.00010184904852958362,0.23509299609748738,0.48944572764110666,0.029914362953636156,0.07416897390882032,0.16939289732694066,0.0019850420720088596,0.02519568197970342,0.0001976870983836237,3.500348597266338e-05,0.0005102792903475531,0.0004620756358647947,2.6891628640520756e-06,0.0003861186063233923,0.000803869555302939,4.913158760340269e-05,0.00012181571256267564,0.0002782122416349555,3.260248884741452e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,13.590576736130949,-0.4846001701079228,-1.1360534933160533
217.534137931,28.7580777127,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026407074233292294,0.0016980161411550502,0.9535403927253461,0.007930524390607634,0.0013567051377635212,0.019392607382306953,0.01767585275682384,0.00010391760715200104,0.2288960706833888,0.501304451882245,0.02966277015981375,0.07228017037167087,0.16589364349320382,0.0019628934096778735,0.025180211935140903,0.00020942194629171092,3.582661328561035e-05,0.0005121020227216718,0.00046676755588619134,2.7441599662089975e-06,0.00038866922266736145,0.0008512230509289373,5.0367862522736116e-05,0.00012273289597653417,0.00028169008436648154,3.333024692999902e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,13.560629668372469,-0.5105904696611532,-1.1713087083389286
217.534137931,29.7150654157,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02641084098743901,0.0017535854681970204,0.9528432764422629,0.0083764759968062,0.0013858795954551542,0.01945214224998696,0.017836371870859555,0.00010585384462931433,0.22309984221078402,0.5125829862789671,0.029392266021219155,0.07049014026560488,0.16249480904381275,0.0019399561796121351,0.025165392260066994,0.0002212297755867482,3.660224562330238e-05,0.0005137474358294497,0.00047107358127410174,2.7956890584138955e-06,0.00039122464125787907,0.0008988580759838295,5.154185057219097e-05,0.00012361048562093438,0.0002849485357966798,3.401878965506849e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,13.53172841742072,-0.5364365289650426,-1.2061290083214313
217.534137931,30.6720531188,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026414704508414984,0.0018091178892670648,0.9521646809615778,0.008824711453055134,0.0014133818948625291,0.01950574421100302,0.017983812349238557,0.00010766913026302236,0.21766724636749107,0.5233162543655345,0.029107203711546934,0.06879245494202017,0.15920035521161782,0.0019164854017894727,0.025151148690949303,0.0002331021454044768,3.733406511033736e-05,0.0005152384695503709,0.00047503708913992074,2.844048260575777e-06,0.0003937857093109296,0.0009467407975169222,5.2658362941100266e-05,0.0001244536608822072,0.00028801221059100897,3.467148024896513e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,13.503753201289122,-0.5621348349747421,-1.2405430510277036
217.534137931,31.6290408218,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02641865414233721,0.0018646150905206667,0.9515025743994697,0.009274950619626276,0.0014393412822351175,0.01955415418133099,0.018119605759249993,0.00010937375808782724,0.21256567751380695,0.5335373241421697,0.02881121731335206,0.06718104623331779,0.15601204571931662,0.0018926890780368386,0.025137417428603072,0.00024503171260716283,3.8025459528157736e-05,0.0005165944363625204,0.000478695597749127,2.889507487169965e-06,0.000396353170018994,0.000994841745951506,5.372183057874655e-05,0.00012526679260361093,0.00029090241475123797,3.529136616571137e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,13.476601232561451,-0.5876828816895348,-1.2745758898736295
217.534137931,32.5860285249,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026422680701617386,0.001920078523524513,0.9508552039146787,0.009726949096413067,0.0014638763048399307,0.01959799955005755,0.01824499409879077,0.00011097703521987742,0.20776633486201443,0.5432773499485389,0.028507334642986503,0.06565022607875219,0.1529300181603509,0.001868736307357041,0.025124143446508845,0.0002570120701754082,3.867953618944901e-05,0.0005178316845016118,0.000482081653475242,2.932310766826968e-06,0.00039892767747995623,0.0010431351719535009,5.473632101092472e-05,0.00012605358915834098,0.0002936376434719035,3.588120449886758e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,13.45018394907431,-0.6130789412668491,-1.308249504319928
217.534137931,33.5430162279,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026426776230163828,0.0019755094335259884,0.950221051578063,0.010180493024812392,0.001487095471673864,0.01963781436999827,0.018361058184756657,0.00011248737069574695,0.2032436779291941,0.5525655772143225,0.028198073338140776,0.06419468817701274,0.14995321930153402,0.0018447640397957414,0.025111279099244432,0.00026903761107946076,3.929913926281513e-05,0.0005189641260054399,0.0004852235759975822,2.9726785740959925e-06,0.00040150980305364066,0.0010915985104286271,5.570555988675476e-05,0.0001268172120759479,0.0002962339993177718,3.644348763245999e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,13.424424747439351,-0.6383190566128647,-1.3415804145749597
221.0409655172,6.7057065664,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02621297738508372,0.0003967837805183982,0.9978135133807946,4.53003108524746e-05,1.9568119752295235e-05,0.0015561830463866532,0.0005637204360814819,1.7147061326656147e-06,0.941154348670893,0.01224573703352609,0.0017679595683249309,0.022998598415555266,0.021699768180061703,0.000133588131639016,0.0261556630607817,1.1874560239131793e-06,5.129386805355251e-07,4.079219100198403e-05,1.4776791042513418e-05,4.494755307762812e-08,0.0003734347805169676,4.858909835396636e-06,7.014976813236414e-07,9.125470825948461e-06,8.610116054857724e-06,5.300560390411821e-08,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,14.94338684067011,0.004259408788685803,-0.028485703333553047
221.0409655172,7.6426366544,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026189568141979373,0.00045214527361960125,0.99326719406422,0.00016079211287426014,6.778480926759728e-05,0.004629963954833663,0.0018683570761828584,5.907982621571431e-06,0.8328558075404779,0.037903504521031244,0.005359127882574394,0.06031985259082496,0.06315876012355505,0.0004029473415363307,0.02601323886213754,4.211075996813274e-06,1.775254881304814e-06,0.00012125675649002452,4.8931464960240316e-05,1.5472751344927492e-07,0.00037657181698606335,1.7137890422803465e-05,2.4231043428290335e-06,2.7273336254372563e-05,2.8556934877539558e-05,1.8219073599323516e-07,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,14.707808849443047,0.00930714118792153,-0.0903889157397817
221.0409655172,8.5795667423,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026169972509193232,0.0005075768400353805,0.9891666092579877,0.0002975184366527336,0.00012201776780785187,0.007194367058696634,0.003208915845996817,1.0571632858233728e-05,0.7480842458362461,0.062118194725617935,0.008573139979910912,0.08386872224695133,0.09671464790113397,0.0006410493101396998,0.025886462971293423,7.786049308180187e-06,3.193201629164606e-06,0.00018827638814713628,8.397723947405124e-05,2.7665934127726055e-07,0.0003797102375818125,3.1529756987531594e-05,4.351527300184165e-06,4.256982101591257e-05,4.9090115366792026e-05,3.253817831475694e-07,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,14.49901672950308,0.008669548965306362,-0.1501242398014888
221.0409655172,9.5164968303,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026153792577117748,0.0005630315740497515,0.985480213706963,0.0004569306269450665,0.0001817351130937513,0.009314084514807822,0.0045513921192885665,1.564391890175473e-05,0.6799670268552523,0.08556672049928682,0.011490002422104906,0.09832324376567458,0.12379904834931686,0.0008539581083645229,0.02577404509814558,1.1950468839253638e-05,4.7530624518330075e-06,0.00024359863444602817,0.00011903616542500153,4.0914781004974485e-07,0.00038284290543224236,4.817676532898859e-05,6.469234149553182e-06,5.535909070306518e-05,6.970277305797716e-05,4.808053779250256e-07,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,14.314401544518534,0.0030741131763143414,-0.2078302240678731
221.0409655172,10.4534269182,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026140602121183916,0.0006184702702991651,0.9821720648540958,0.0006400559214935136,0.00024614116179024056,0.011056267721956748,0.005864427965174501,2.1042375489223295e-05,0.6240579265728433,0.10862334033125048,0.014147456128941863,0.10672607186627124,0.14540056272907645,0.0010446423716167755,0.025674569161892563,1.673144717906967e-05,6.434278176004636e-06,0.00028901749546495983,0.00015329967810597084,5.500603653483388e-07,0.0003859612745298429,6.718030665546669e-05,8.749781016112254e-06,6.60069025151009e-05,8.992592533270262e-05,6.46080249939788e-07,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,14.151294915836656,-0.006702752823818159,-0.2635705431203963
221.0409655172,11.3903570061,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02612998996167747,0.0006738606154053114,0.9792054483842695,0.0008474404083824945,0.0003142359755571685,0.01248420604797428,0.007121998458424443,2.6670725392136397e-05,0.5773557342736765,0.13147321124360054,0.0165608513129198,0.11109505642143618,0.16230063621089283,0.0012145105374742617,0.025586628536700847,2.2143609364154437e-05,8.210982886906741e-06,0.0003262121787130811,0.0001860977482257131,6.969057867671805e-07,0.0003890572904054451,8.859461903792517e-05,1.1159705457359995e-05,7.486258308863677e-05,0.00010936800659774581,8.184108181986415e-07,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,14.007155309358895,-0.01990306145632914,-0.3173610816814296
221.0409655172,12.3272870941,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026121582494617775,0.0007291768953034116,0.9765447658035646,0.0010791073506713487,0.00038489089392391187,0.013654038408858264,0.008304770875764927,3.242666721669878e-05,0.5377631629155746,0.1541770149578708,0.01873485323863614,0.11278305084359978,0.17517762443315102,0.0013642936111675265,0.025508894659625008,2.8187991681110066e-05,1.0053959237060643e-05,0.00035666509068167076,0.00021693375753019265,8.470358627265149e-07,0.0003921244735433214,0.0001124223170941279,1.3661022118513767e-05,8.223879485698291e-05,0.00012773547631079213,9.948113796734167e-07,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,13.87964951198502,-0.0358566888006262,-0.36922638291819254
221.0409655172,13.264217182,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026115051264098025,0.0007843999083734122,0.9741562824255882,0.0013345527315122103,0.00045693456765763486,0.01461368487769801,0.00940033559431808,3.820980322579573e-05,0.5037716029928486,0.1767131452059845,0.020670726864825663,0.1127031101154065,0.18464684836006845,0.0014945664608661262,0.02544014125478739,3.485191299808342e-05,1.1932869658717602e-05,0.0003816371297384576,0.000245490245945342,9.978509700327535e-07,0.0003951583992287174,0.0001386137749079517,1.621411625878108e-05,8.840430924792344e-05,0.00014483697093507701,1.1723377949613643e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,13.766669054324467,-0.05398585399670708,-0.4192064180877999
221.0409655172,14.20114727,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026110112397860995,0.0008395167595385176,0.9720083773124539,0.0016127902798729742,0.0005292387733078643,0.015403058712357883,0.01040260622097646,4.3928701030959726e-05,0.4742690522172924,0.19900913412239274,0.022370800936312364,0.1114740865549423,0.19127088767482595,0.0016060384942342015,0.02537924798329065,4.211013548166105e-05,1.3818483856374411e-05,0.0004021755942505164,0.00027161321766038335,1.1469833214103906e-06,0.0003981568178668653,0.00016707150339699737,1.878066231033419e-05,9.358436391712139e-05,0.00016057511581482565,1.348296232373617e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,13.666319685808709,-0.07380827169045823,-0.467367085689828
221.0409655172,15.1380773579,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026106522685724276,0.0008945203271226722,0.9700716752288284,0.0019124422043475312,0.0006007912004198807,0.016054876484139256,0.011310708760161558,4.950612210334089e-05,0.44841851545787476,0.22096659469976182,0.023840846675509782,0.10951639245571301,0.1955579693219858,0.0016996813891548604,0.025325198196139962,4.9927215792935365e-05,1.5684569103145137e-05,0.00041913699714968267,0.000295283274838778,1.292432699773105e-06,0.00040111947713524117,0.00019765911057401385,2.132612196705848e-05,9.796463920477934e-05,0.0001749305786893482,1.5203995522311237e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,13.576906012415368,-0.09493004875147903,-0.513800182683994
221.0409655172,16.0750074458,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026104074841738528,0.0009494083956317609,0.9683191912861541,0.002231857951945162,0.000670745132602645,0.016595667359140365,0.012127656419085687,5.488185107224662e-05,0.4255784648744697,0.24248054453361342,0.025090856178537863,0.10711568164507866,0.1979577107175046,0.0017767420507958218,0.02527707664002549,5.826058701370577e-05,1.7509181141191278e-05,0.0004332145427915973,0.00031658125081870345,1.4326399478430735e-06,0.000404047767551898,0.00023021306475757365,2.3821469509492887e-05,0.00010169652745765658,0.00018794271253524226,1.6868538198975457e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,13.496919151279783,-0.11703925775974611,-0.5586222788398079
221.0409655172,17.0119375338,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026102592941286216,0.0010041825697459604,0.9667264716329907,0.002569238519027898,0.0007384424412589582,0.017046783608856496,0.012859050634671633,6.0013163194330455e-05,0.40524924964328934,0.2634531321488145,0.026134703271271112,0.10446558996819018,0.19885864009345014,0.0018386848749849642,0.025234067574601834,6.706378723125827e-05,1.9275262454752244e-05,0.0004449652535001711,0.0003356545643282218,1.5664991699805878e-06,0.00040694423289442056,0.0002645550432488186,2.6244013490493185e-05,0.00010490252458428503,0.00019969038022522783,1.8463753027154313e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,13.42502718220865,-0.13987453486548418,-0.6019473505819413
221.0409655172,17.9488676217,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026101928296155902,0.0010588471748919654,0.9652716796211699,0.002922746973180469,0.0008034125670025969,0.017425323723940452,0.013511963679656664,6.487343504986887e-05,0.3870362011712195,0.2838019426236437,0.026989162931676018,0.10169666900399559,0.19858892250063637,0.0018871017688288998,0.025195452167781747,7.62893319217633e-05,2.0970617216132334e-05,0.000454834550379598,0.0003526883071066611,1.6933217499970041e-06,0.00040981218819106414,0.0003005028851758968,2.8577398922904107e-05,0.00010768123067080403,0.00021027531955463829,1.9981523766581114e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,13.360065823099028,-0.1632414560570865,-0.6439068023862475
221.0409655172,18.8857977097,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02610195572439272,0.0011134082468877795,0.9639355858916753,0.003290594681598771,0.0008653545443010539,0.01774493852247924,0.014094076710549222,6.94496493964234e-05,0.37062354350438476,0.3034638641540868,0.027672711924501454,0.09889611773620267,0.197420142875674,0.0019236198051504087,0.025160603984111064,8.589095668601328e-05,2.2587446001248146e-05,0.00046317759964582383,0.0003678829662749504,1.8127716736200411e-06,0.0004126553098285537,0.00033787916898159306,3.0811025670489714e-05,0.00011011175307267286,0.00021980921517953915,2.1417741549311285e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,13.30102733437537,-0.18698532984809546,-0.684626214647805
221.0409655172,19.8227277976,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026102570186512606,0.0011678727186108673,0.962701462747372,0.0036711000572694718,0.0009241096506916464,0.018016512511743778,0.014613075562323406,7.373947059964937e-05,0.35575568420603254,0.3223956197485947,0.028204391805153523,0.09612131829728249,0.19557316235062647,0.001949823592310058,0.02512898250002163,9.582514690658683e-05,2.4121637017212347e-05,0.00047027728235397447,0.0003814388305063589,1.9247897068436303e-06,0.0004154773580749684,0.00037651704890402676,3.293913973425071e-05,0.0001122574653163078,0.00022840456080175066,2.277145779562755e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,13.247047184413802,-0.21098632530447325,-0.7242248546042234
221.0409655172,20.7596578855,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026103683759030754,0.0012222478144808826,0.9615549015105412,0.0040627226305587055,0.0009796312261580462,0.018248727403918738,0.01507626883078955,7.774839803365998e-05,0.34222354570015073,0.340572214452927,0.028602890598355264,0.09340915930846382,0.1932249903493973,0.001967199590705819,0.02510012506597713,0.00010605202674876199,2.5571983728101175e-05,0.000476359009156653,0.00039354615382506276,2.0295195950419085e-06,0.00041828198079590765,0.0004162636447880045,3.49598205216755e-05,0.00011416914081726648,0.00023616882215764048,2.404405400387874e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,13.197389033803828,-0.23515206550696455,-0.7628129618439665
221.0409655172,21.6965879735,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02610522294528712,0.001276540636668456,0.9604835825374413,0.004464077758404728,0.0010319560223880368,0.01844851991953304,0.015490376477484588,8.148728474831847e-05,0.32985443699314065,0.3579843022056556,0.028885891154579686,0.09078247474562844,0.1905157925798823,0.0019771023211134654,0.025073638057427988,0.000116535745128253,2.693944203417141e-05,0.0004816027255099804,0.0004043797314511666,2.1272437355609485e-06,0.0004210725930071389,0.0004569815090549206,3.6874013885202876e-05,0.00011588751811012256,0.00024320115115531848,2.523851455752865e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,13.151429054446558,-0.25941156970134216,-0.8004904285109617
221.0409655172,22.6335180614,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.02610712632386654,0.001330757906945811,0.9594770258784924,0.004873937750604919,0.0010811794214628263,0.018621448608211345,0.01586143800586917,8.497033535952187e-05,0.31850444913949644,0.3746351921901435,0.02906966926346742,0.08825449772519732,0.1875554529269932,0.0019807387547020228,0.025049187919457566,0.00012724450854970456,2.8226487734894946e-05,0.00048615251114796234,0.00041409656569740415,2.2183312790123413e-06,0.00042385231408980484,0.000498548744227197,3.8684692224658885e-05,0.00011744537067133744,0.0002495909019733991,2.6358837594137164e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,13.108640562955268,-0.283710402119441,-0.8373464850828842
221.0409655172,23.5704481494,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026109342525411576,0.0013849058244246309,0.9585263440032078,0.00529122443571271,0.0011274353531633965,0.01877198474143177,0.0161947978824558,8.821358402844936e-05,0.30805267595985814,0.39053794130073793,0.029168894152023773,0.08583194376863386,0.18442937880439172,0.0019791660143546087,0.02502649263521024,0.00013815039117085073,2.943659581100149e-05,0.0004901241794958417,0.00042283552504284854,2.30319868079296e-06,0.000426623945166401,0.0005408582695661966,4.039617140316328e-05,0.00011886915884686843,0.00025541732090121865,2.7409585407829804e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,13.068579688790482,-0.3080068512981047,-0.8734600407388182
221.0409655172,24.5073782373,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026111828516950687,0.0014389900037736715,0.957624010438799,0.0057149970006409164,0.00117088080905203,0.01890374132812927,0.016495136629044845,9.123379433405782e-05,0.29839677213602106,0.40571276800688055,0.029196576844591978,0.0835171458492215,0.1812034393601626,0.0019732978031223153,0.025005313944292513,0.00014922902165562314,3.057383889975509e-05,0.000493611251888905,0.000430718179021291,2.3822811926016653e-06,0.00042938997226206433,0.0005838166175652478,4.20135822237777e-05,0.00012018033802073752,0.00026074993788868263,2.8395558131615584e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,13.030872495874027,-0.33226896001644945,-0.9089004049668272
221.0409655172,25.4443083252,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,0.026114548164034895,0.0014930154658357353,0.9567636517234649,0.006144437768079285,0.001211684382779496,0.01901965260013716,0.016766525824297794,9.404770124149349e-05,0.2894495029975862,0.4201848803967229,0.029164117130070423,0.08130953237442386,0.177928051223781,0.0019639158774155062,0.02498545046453033,0.00016045921603542157,3.164259017370404e-05,0.0004966896338894933,0.0004378502461821596,2.4560132237877462e-06,0.00043215258455386326,0.000627342524942646,4.354247792264004e-05,0.00012139638935488624,0.000265649332283118,2.932156778581709e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,12.995203724136283,-0.35647223620014046,-0.9437281934359412
