T,P,z_carbon dioxide,z_hydrogen,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_nitrogen,rhoL4_methane,rhoL5_oxygen,rhoL6_carbon monoxide,rhoL7_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_nitrogen,rhoV4_methane,rhoV5_oxygen,rhoV6_carbon monoxide,rhoV7_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,9.8575535302,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.02772658126945484,0.0006232290531929492,0.98484503605044,0.0003359829043184097,0.0068520047726618166,0.0021397784452085802,0.0018051621719541336,0.002207906157379163,0.0018141294980378157,0.26643947779766824,0.07868613823515937,0.46741419175247506,0.01783004462415844,0.04365782595426853,0.12585823695882076,0.00011408467744954786,0.02730638592987171,9.315657301731856e-06,0.0001899826671879003,5.932874095970342e-05,5.00509756652319e-05,6.121768950790312e-05,5.0299608960660815e-05,0.0001660528234810646,4.903948743170789e-05,0.0002913061041748426,1.1112201829502297e-05,2.7208825533941338e-05,7.84385098563797e-05,7.110088551070471e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.049529246350293,-0.9836455514002367,-1.241218404244222
200.0,10.528888647,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.027723218705620587,0.0006665882239478714,0.9838714038610394,0.0003815348161526359,0.007470825860329756,0.0021817287804018304,0.001892792038702855,0.002390452092758781,0.0018112625506148624,0.25150088678697996,0.08345600383431487,0.47726901362624113,0.017084843210865015,0.04292715324622231,0.1276542072985022,0.00010789199687452823,0.027276082107445556,1.0577373152008268e-05,0.0002071153392375279,6.048454413542681e-05,5.2474287653216716e-05,6.627102617286012e-05,5.021402782399601e-05,0.00016764752944464764,5.5630789373702696e-05,0.0003181419041384685,1.1388555292358358e-05,2.861473484153743e-05,8.509279132258197e-05,7.191953457478106e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.985920828836015,-1.0644952419739617,-1.340271382968659
200.0,11.2002237637,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.027719976724524746,0.0007100558265093365,0.9829164808178318,0.00043047946790990515,0.008084170931755829,0.00221813594295604,0.0019732337013535187,0.002568901009632717,0.0018085981285602326,0.23836439464708847,0.08830928783580357,0.4856513080898391,0.016390618306245202,0.04213733168960031,0.12904460314421085,0.00010245628721227879,0.027246421970422072,1.1932880830848368e-05,0.0002240930300653511,6.148667671057318e-05,5.469799227356735e-05,7.120987619462704e-05,5.0134298027708663e-05,0.00016925202725153607,6.270452436270239e-05,0.0003448395409610711,1.1638254028439998e-05,2.99198578797572e-05,9.162887234213195e-05,7.274968369759258e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.92371118106838,-1.1436573484863395,-1.437199374085381
200.0,11.8715588805,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.027716858209726244,0.0007536257655343562,0.9819797288480033,0.00048307838095646365,0.008690909864225502,0.0022499446089801903,0.0020471874947658093,0.0027430516539621807,0.0018060991491064481,0.22672390756449712,0.0932796170472679,0.4927521390421825,0.015744956240380536,0.04131208039129264,0.13008965243210188,9.764728227761478e-05,0.027217392909305534,1.3389414989154421e-05,0.0002408847164202494,6.23613957068419e-05,5.674160552114862e-05,7.602877375482482e-05,5.005939402849064e-05,0.00017086497840323477,7.029792280599885e-05,0.00037135070800435637,1.186580469996172e-05,3.113384821070478e-05,9.803891390224111e-05,7.358950785881681e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.86286345356555,-1.2210880553265717,-1.5319745346793106
200.0,12.5428939973,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.02771386765876337,0.0007972913556760048,0.9810608769300411,0.0005396091186131461,0.009289903745152544,0.002277895776650638,0.0021152636241358468,0.0029127120735946022,0.0018037387318120296,0.21633871965379334,0.09839629580351364,0.4987214193305079,0.015144689617508825,0.04046838885584952,0.13083712381891735,9.336291990941465e-05,0.027188991308429496,1.4954655700706679e-05,0.0002574591629558078,6.312930209455179e-05,5.862213614269704e-05,8.072251693568304e-05,4.998857650442427e-05,0.00017248499107798404,7.845051607468057e-05,0.0003976262765226819,1.2074730116435926e-05,3.226509661290399e-05,0.00010431530782233391,7.443744898444746e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.80335957994458,-1.2967475924039142,-1.624567709352327
200.0,13.2142291141,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.027711010825834863,0.0008410453035944512,0.9801598663852468,0.0006003636032073438,0.009880001568249962,0.0023025784602286525,0.0021779952099125386,0.0030776977210245464,0.0018014970521301912,0.20701692230850385,0.10368514171511435,0.5036781640044915,0.014586393991252465,0.03961845136201782,0.13132540455291705,8.952206570310569e-05,0.027161220668450427,1.663668230791593e-05,0.00027378483041704015,6.380677663873036e-05,6.0354448840502836e-05,8.52861148659585e-05,4.992130431428932e-05,0.00017411061027214456,8.720390149202205e-05,0.00042361615435905335,1.2267818162721208e-05,3.332091245371028e-05,0.00011045061474187225,7.529211292767094e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.7451962310707,-1.3705993995732264,-1.7149487749128802
200.0,13.8855642309,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.027708294435525443,0.0008848797045587348,0.9792768072216604,0.0006656456691947805,0.010460041024080787,0.002324466530629209,0.002235849511359877,0.003237830751609417,0.0017993592914655667,0.19860362136230544,0.10916896249796812,0.5077179573115183,0.014066657077972276,0.038771010478994915,0.13158573188463407,8.605938660689553e-05,0.027134090108379055,1.8443906191781345e-05,0.00028982989650290557,6.440700303619844e-05,6.195157657428516e-05,8.971476779799238e-05,4.9857177043226366e-05,0.00017574031379537168,9.660139928218562e-05,0.0004492693160649806,1.2447299359285143e-05,3.430768029809663e-05,0.00011643754355421989,7.615220459521566e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.688381628597494,-1.442609686078761,-1.803087123152455
200.0,14.5568993476,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.027705725933150488,0.0009287860571118826,0.9784119412905471,0.0007357677175965218,0.011028853315065966,0.0023439454479605303,0.0022892375768023407,0.0033929403951292207,0.0017973142568983803,0.19097241258367653,0.11486776896193264,0.5109185272403286,0.013582219303165593,0.037932304107590374,0.13164384613696062,8.292166634582246e-05,0.027107613095117625,2.03849787341889e-05,0.00030556238730413586,6.49407101834501e-05,6.34249888987552e-05,9.400387669496551e-05,4.979589621737055e-05,0.0001773725141007366,0.0001066875822233921,0.0004745340044209548,1.2614975913416073e-05,3.523099516925773e-05,0.000122268968796591,7.701648753448353e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.632932884316308,-1.5127474806167172,-1.8889524705493557
200.0,15.2282344644,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.027703313248979334,0.0009727552994438115,0.977565609371709,0.0008110463684215971,0.011585271989172625,0.0023613319802447807,0.0023385225553500867,0.0035428643123717,0.0017953534227301833,0.18401911168238969,0.12079879001965858,0.5133440097698463,0.013130041214177698,0.03710674178810225,0.13152124041566604,8.006511015923361e-05,0.02708180629785382,2.2468671603830606e-05,0.00032095041899067513,6.541671953355384e-05,6.478482289066706e-05,9.814907984426297e-05,4.973723826252148e-05,0.00017900556608798718,0.0001175076631580231,0.0004993581059413538,1.2772317173007013e-05,3.60957797194696e-05,0.00012793798360376273,7.788376020794704e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.57887364324574,-1.5809849010112629,-1.97251578587138
200.0,15.8995695812,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.02770106456180891,0.0010167778707621687,0.9767382202689675,0.0008917970599526872,0.012128145733702462,0.0023768889676292542,0.0023840268754074002,0.0036874508494552467,0.0017934702448854432,0.17765707361007063,0.1269763402407143,0.5150482870554663,0.012707329477868281,0.03629739319343926,0.13123612308023064,7.745334221053913e-05,0.027056688499657,2.470372793378076e-05,0.0003359625479843192,6.58423547485493e-05,6.604008239274796e-05,0.00010214631404925689,4.96810350432549e-05,0.0001806377810310855,0.00012910673286712618,0.0005236897006519593,1.2920531409580252e-05,3.6906386165442405e-05,0.0001334379857925988,7.875284437624558e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.526231885187237,-1.6472977105822082,-2.053750443364393
200.0,16.570904698,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.0276989880538117,0.001060843800097068,0.9759302207430879,0.0009783276204679862,0.012656354914367311,0.002390836527832825,0.0024260384601148166,0.003826562078046363,0.0017916596560827553,0.17181365117064426,0.13341158389357127,0.5160776539914088,0.012311539787597648,0.03550634441478566,0.13080417084523807,7.50558967543226e-05,0.027032279525716605,2.7098685072056775e-05,0.00035056822357786114,6.622375242305807e-05,6.719881032480803e-05,0.00010599189728697508,4.9627159410332615e-05,0.0001822674466164183,0.00014152885163462494,0.0005474777796054259,1.3060620653321338e-05,3.766668533653652e-05,0.00013876279366800847,7.962258273254878e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.475037797116496,-1.7116660895133258,-2.1326335547253805
200.0,17.2422398148,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.02769709165423084,0.001104942823494789,0.975142065742216,0.0010709309382966649,0.01316883139373926,0.0024033606640371115,0.0024648161139762216,0.0039600774640651554,0.0017899176836695663,0.16642748282319805,0.14011223813848458,0.5164729798481614,0.011940367336102625,0.0347349598900672,0.1302391248970509,7.284706693530837e-05,0.027008599170758152,2.9661672353354157e-05,0.00036473833009150874,6.656610059000896e-05,6.82682378196245e-05,0.00010968262848006664,4.957551413812454e-05,0.00018389285277779497,0.00015481601201491142,0.0005706731126121948,1.3193423197918189e-05,3.8380144654909106e-05,0.0001439067863932379,8.049184382281353e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.42532167631102,-1.7740755217830895,-2.209147392725452
200.0,17.9135749315,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.027695382774724366,0.0011490645283811466,0.9743741889540392,0.0011698769741983305,0.013664580842058904,0.0024146199465567885,0.002500594181515961,0.004087897948592338,0.0017882411530384236,0.16144639224797688,0.14708225940998007,0.5162714710644314,0.011591731056434353,0.03398407608328583,0.12955326512158247,7.080501630911238e-05,0.02698566612889372,3.240019059975911e-05,0.00037844579687698675,6.687382367537475e-05,6.925491302133312e-05,0.00011321589843027532,4.95260232269136e-05,0.00018551232256725915,0.0001690070070421622,0.0005932292344152916,1.331964697948283e-05,3.904989635710984e-05,0.0001488650614871688,8.135953267224961e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.37711186555193,-1.8345179043256827,-2.2832810148636433
200.0,18.5849100483,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.027693868043947533,0.0011931985212796387,0.9736269742040577,0.00127540448350723,0.01414270640329793,0.0024247507431919375,0.0025335865501203998,0.004209950162866414,0.001786627452958355,0.156825744786199,0.15432155870129513,0.5155080992966223,0.011263755216589164,0.033254145148561225,0.1287577857649717,6.891108576139835e-05,0.026963496947635085,3.532088346890829e-05,0.00039166624491722467,6.715072712142123e-05,7.016481159695461e-05,0.0001165898042820179,4.947862492592276e-05,0.00018712424677747068,0.0001841362556439543,0.0006151035017884069,1.3439896068490007e-05,3.9678796817681724e-05,0.00015363359957800476,8.222460563027488e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.33043275780225,-1.892992549147042,-2.35503175058631
200.0,19.2562451651,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.027692553052989136,0.0012373346122032545,0.9729007286367373,0.0013877129253485913,0.014602432257269576,0.002433871338461285,0.0025639900469711157,0.0043261904473085085,0.001785074347903768,0.1525271487878247,0.16182579125496344,0.5142167308148675,0.01095475040640965,0.032545341478639384,0.12786308800998542,6.714924731004379e-05,0.026942105043064633,3.842931380753462e-05,0.00040437862998711765,6.740011116448881e-05,7.100343040308372e-05,0.00011980325847942567,4.943326608285508e-05,0.00018872712049585117,0.00020023265266694501,0.0006362581592112395,1.355469184589833e-05,4.0269477477494754e-05,0.0001582094244179459,8.308608788011347e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.285302937002722,-1.9495071590790793,-2.4244066185924993
200.0,19.9275802819,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.02769144212601815,0.001281463006381141,0.9721956588958376,0.0015069551100252928,0.01504312539436994,0.0024420851889494517,0.0025919872656567913,0.004436608316980835,0.0017835798281801236,0.1485174198368978,0.16958626227988757,0.5124309766897956,0.010663195038774128,0.03185764040048733,0.12687900008483147,6.550566932597696e-05,0.02692149982348017,4.172976021577271e-05,0.0004165658362526292,6.762486067659984e-05,7.177586535831107e-05,0.00012285608244548557,4.938989758918329e-05,0.0001903195793241612,0.00021731852150212543,0.00065666133995173,1.3664489972015963e-05,4.0824387643817796e-05,0.00016259074489534118,8.394309194947533e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.2417335409994,-2.004078622472413,-2.4914235009446344
200.0,20.5989153987,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,0.02769053813140367,0.0013255744919709633,0.9715118516184397,0.001633231152042959,0.015464313861307854,0.002449483497818776,0.002617748852433682,0.004541229025698817,0.0017821419922583125,0.14476774703237966,0.17758998169777024,0.5101847762016665,0.010387717945670913,0.031190875792560017,0.1258149329630238,6.396836692883815e-05,0.02690168597235099,4.5225049493041896e-05,0.0004282151726525394,6.782751619859485e-05,7.248687441675306e-05,0.00012574907549955022,4.9348470792204506e-05,0.00019190043272622757,0.00023540874976815446,0.0006762879255248436,1.3769693938570379e-05,4.134582933285216e-05,0.00016677706584482106,8.47948354939068e-08,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.199726938879422,-2.0567335317551105,-2.5561119591408215
