T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
238.1961724138,21.5257050243,0.98,0.005135,0.000734,0.00909,0.005041,0.024796245039052377,0.0012244517199885034,0.984384954024441,0.0028832360763614852,0.0006374036256797722,0.007006133128779736,0.005088273144738053,0.6083132059625923,0.19600380022943853,0.008921907213303156,0.18572715337662443,0.0010339332180414073,0.02440905053274635,7.149342825489532e-05,1.5805216491136052e-05,0.00017372579383744506,0.0001261700677225544,0.0007448501513326168,0.00023999719031521903,1.0924444632906884e-05,0.00022741393240057636,1.2660013071840495e-06,11.310646358221147,0.024803616695051354,0.0006984050847509253,309.1473760575555,82.3795680252517,12.034333461391777,10.93677944534341,-0.3669684081148965,-0.48332223109937544
238.1961724138,22.0158204362,0.98,0.005135,0.000734,0.00909,0.005041,0.024796236071752752,0.0012514434759749392,0.9839404210674183,0.003079947024185266,0.0006498453630021931,0.0072473522703973585,0.005082434274996823,0.5971523517750243,0.20480203692503526,0.008910386307604773,0.18811994063719517,0.0010152843551403568,0.02439801896132751,7.637109350019025e-05,1.6113719031136243e-05,0.0001797070577919262,0.0001260252401019888,0.0007473024147919462,0.000256298172976214,1.115084481306842e-05,0.00023542147241121074,1.2705709824998226e-06,11.310646358221147,0.024803616695051354,0.0006984050847509253,309.1473760575555,82.3795680252517,12.034333461391777,10.919252342893385,-0.38210185950893916,-0.5032944203007865
238.1961724138,22.505935848,0.98,0.005135,0.000734,0.00909,0.005041,0.02479633209028108,0.0012784109177274368,0.9835025614428724,0.0032806347492478293,0.0006614253601015617,0.00747839029459068,0.005076988153187429,0.5864626852416911,0.21348592639049876,0.00888826920298633,0.1901656402848634,0.0009974788799603398,0.024387256125179536,8.134770870926518e-05,1.640092288201207e-05,0.00018543664924540543,0.00012589068426485832,0.0007497402996527273,0.0002729227390787695,1.1362860388798267e-05,0.00024310983071679785,1.2751878903438337e-06,11.310646358221147,0.024803616695051354,0.0006984050847509253,309.1473760575555,82.3795680252517,12.034333461391777,10.902093518441799,-0.3969477922629334,-0.5228929611442386
238.1961724138,22.9960512599,0.98,0.005135,0.000734,0.00909,0.005041,0.024796529105409637,0.0013053542439462604,0.9830711442590051,0.0034851445809590256,0.000672216396242116,0.007699610725841921,0.0050718840379518244,0.5762148328857793,0.22205322002121491,0.008857129577891438,0.1918943615253715,0.000980455989742842,0.024376752241306775,8.641948903831115e-05,1.6668633434551207e-05,0.00019092362146366342,0.00012576512016633496,0.0007521644775322373,0.0002898581131366256,1.1561691683682539e-05,0.0002504901192065017,1.27984238721335e-06,11.310646358221147,0.024803616695051354,0.0006984050847509253,309.1473760575555,82.3795680252517,12.034333461391777,10.885287669515568,-0.41151737522130993,-0.5421326244118774
238.1961724138,23.4861666718,0.98,0.005135,0.000734,0.00909,0.005041,0.02479682310647807,0.0013322737422448085,0.9826459308257411,0.0036933205531632708,0.0006822842613083757,0.007911384671010897,0.005067079688776297,0.5663818299692008,0.23050174382051913,0.00881832669188503,0.19333393820279363,0.0009641613156013707,0.02436649732298639,9.158261643230935e-05,1.691848213599785e-05,0.0001961772062143594,0.00012564747870901378,0.00075457564015253,0.0003070914208337172,1.174842510213495e-05,0.0002575737293523624,1.284526804063916e-06,11.310646358221147,0.024803616695051354,0.0006984050847509253,309.1473760575555,82.3795680252517,12.034333461391777,10.86881962864176,-0.42582169721671725,-0.5610280487328954
238.1961724138,23.9762820837,0.98,0.005135,0.000734,0.00909,0.005041,0.024797210089365862,0.0013591697753397292,0.9822266781228268,0.003905006670988879,0.0006916885119247882,0.00811408706938919,0.005062539624870363,0.5569388800567195,0.2388294661914609,0.008773035973839436,0.19451007179160545,0.0009485459863748165,0.024356481292791676,9.683327082088643e-05,1.7151945346599818e-05,0.00020120672174305068,0.00012553685866364985,0.0007569744924846519,0.00032460979190795534,1.1924045333610709e-05,0.000264372210578311,1.2892350352004612e-06,11.310646358221147,0.024803616695051354,0.0006984050847509253,309.1473760575555,82.3795680252517,12.034333461391777,10.852674437172082,-0.4398715327991134,-0.5795934897963981
238.1961724138,24.4663974955,0.98,0.005135,0.000734,0.00909,0.005041,0.02479768608213428,0.0013860427680446065,0.9818131416668782,0.004120048034239998,0.000700483131961421,0.008308093367411926,0.005058233799508467,0.5478631422938843,0.2470345499459987,0.008722274881620192,0.19544646700897364,0.0009335658695230073,0.02434669407836928,0.0001021676577963979,1.737036081220956e-05,0.00020602149126614286,0.00012543249389025232,0.0007593617462546316,0.0003424004514098056,1.2089446020566794e-05,0.0002708971621376567,1.2939622219456391e-06,11.310646358221147,0.024803616695051354,0.0006984050847509253,309.1473760575555,82.3795680252517,12.034333461391777,10.83683741300388,-0.453677921256034,-0.5978433850277476
238.1961724138,24.9565129074,0.98,0.005135,0.000734,0.00909,0.005041,0.02479824716785953,0.0014128931952262522,0.9814050778749777,0.0043382918133871235,0.0007087171121934516,0.008493776621095465,0.00505413657834631,0.5391335428266784,0.2551153903314517,0.00866692483846198,0.19616496105561462,0.0009191809477933451,0.024337125692936126,0.00010758203267467543,1.7574942120264846e-05,0.0002106307720385121,0.00012533372808995165,0.0007617381139780351,0.00036045079899679733,1.2245439127800316e-05,0.00027716013861730067,1.2987045063188342e-06,11.310646358221147,0.024803616695051354,0.0006984050847509253,309.1473760575555,82.3795680252517,12.034333461391777,10.8212942104436,-0.46725117754048107,-0.6157913524348952
238.1961724138,25.4466283193,0.98,0.005135,0.000734,0.00909,0.005041,0.024798889504422245,0.0014397215708224643,0.9810022459991445,0.00455958807938846,0.0007164349611537464,0.008671505017212684,0.005050225943100631,0.530730607301096,0.2630706408960733,0.008607749899650513,0.1966856471014979,0.0009053548016822941,0.024327766302122834,0.00011307272096643527,1.77667914387568e-05,0.00021504369475890047,0.00012523999513531917,0.0007641043036270944,0.00037874847634816706,1.2392763206771747e-05,0.00028317256880320147,1.3034588372296933e-06,11.310646358221147,0.024803616695051354,0.0006984050847509253,309.1473760575555,82.3795680252517,12.034333461391777,10.806030871294157,-0.4806014635101512,-0.6334507520206003
238.1961724138,25.9367437312,0.98,0.005135,0.000734,0.00909,0.005041,0.024799609341194618,0.001466528437968702,0.9806044096912612,0.004783790492701664,0.0007236771570420826,0.008841639794636742,0.005046482864358402,0.5226363118043921,0.27089922898211855,0.008545412682755079,0.1970269923552181,0.0008920541755161783,0.024318606278596035,0.00011863613538912219,1.7946910783789998e-05,0.0002192692128425514,0.0001251508035831212,0.0007664610139762186,0.00039728142312607203,1.253209071343874e-05,0.0002889456873363694,1.3082228166031993e-06,11.310646358221147,0.024803616695051354,0.0006984050847509253,309.1473760575555,82.3795680252517,12.034333461391777,10.791033866870873,-0.4937386063847917,-0.6508344965840092
238.1961724138,26.4268591431,0.98,0.005135,0.000734,0.00909,0.005041,0.02480040303268992,0.0014933143577069935,0.9802113382474134,0.005010756860131495,0.0007304805488502161,0.009004533540872781,0.005042890802732124,0.5148339452035525,0.2786003661393768,0.008480488041946909,0.19720595201632524,0.0008792485987985858,0.024309636245748195,0.00012426878963007695,1.8116212019025895e-05,0.00022331606093501941,0.00012506572435760186,0.0007688089222074006,0.00041603792681835667,1.2664034553401787e-05,0.0002944904795712549,1.3129945565796843e-06,11.310646358221147,0.024803616695051354,0.0006984050847509253,309.1473760575555,82.3795680252517,12.034333461391777,10.77629013874599,-0.5066703619829607,-0.6679533094596941
241.6685517241,13.7728509967,0.98,0.005135,0.000734,0.00909,0.005041,0.024525834449209267,0.0007968952154128876,0.9894347089195158,6.834522468297246e-05,4.6000313876535704e-05,0.00030654769069117467,0.010144397851233703,0.9768206431512648,0.006842387445389039,0.0009658456809493796,0.01204989303892308,0.003321230683473673,0.024266711869261604,1.6762236659685935e-06,1.1281960827475784e-06,7.518337912679159e-06,0.000248799822286272,0.0007784236968437825,5.452665817231736e-06,7.696778019757629e-07,9.602502108954863e-06,2.6466728409426445e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.67398469606454,-0.017009819221971867,-0.021504318814118406
241.6685517241,14.2486243942,0.98,0.005135,0.000734,0.00909,0.005041,0.024510582672837622,0.000823756573046034,0.9925918357095129,0.00016480783670972407,0.0001035638987952617,0.000718252593355469,0.006421539961626798,0.952708331174506,0.015907443482335883,0.002100413419507778,0.02723500784347303,0.0020488040801775248,0.024329004249541673,4.039536106805215e-06,2.5384115033426503e-06,1.7604789569419245e-05,0.00015739568611638415,0.0007847997500007172,1.3103861128932477e-05,1.7302293604336292e-06,2.24350167280212e-05,1.6877158279297697e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.61015776207827,-0.03377410510438139,-0.04425268330568066
241.6685517241,14.7243977917,0.98,0.005135,0.000734,0.00909,0.005041,0.02450612486273103,0.0008502187107578908,0.9926019120471101,0.00027311885115111246,0.00015974034150785835,0.001153017810019469,0.005812210950211453,0.927159990168603,0.025520941970065793,0.0031418795255088333,0.04236988763787402,0.001807300697948511,0.024324826395612044,6.693084668674813e-06,3.914616754606873e-06,2.825599842128979e-05,0.00014243476727441443,0.0007882887715074484,2.1698382379116287e-05,2.671284759534734e-06,3.602367124242994e-05,1.5366008693616192e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.5793430134749,-0.05271400443969121,-0.06951819060058817
241.6685517241,15.2001711892,0.98,0.005135,0.000734,0.00909,0.005041,0.024503058074449864,0.0008766298071067563,0.992247247336528,0.0003870930108754535,0.00021103267571286126,0.0015820425488161656,0.005572584428067428,0.9027989925041172,0.035063619304022964,0.004030545191994014,0.0564167064460157,0.0016901365538501472,0.024313091925699963,9.48496252569489e-06,5.1709459085987845e-06,3.8764880449893185e-05,0.00013654535986571117,0.0007914205066550582,3.073781382695039e-05,3.5332960541927766e-06,4.945656648936924e-05,1.4816240811857324e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.55287588562185,-0.07161971561901126,-0.09467702923975985
241.6685517241,15.6759445867,0.98,0.005135,0.000734,0.00909,0.005041,0.024500495975867134,0.0009030204910643766,0.9917896607069079,0.0005062052503295527,0.00025769837447875866,0.0020021596493944704,0.005444276018889218,0.8797511842633695,0.04449416422688077,0.004784046483861808,0.06935870653386758,0.001611898492020312,0.02429933859105623,1.240227969866202e-05,6.3137379869043285e-06,4.905390443303277e-05,0.00013338746269230523,0.0007944333464279748,4.017914202965689e-05,4.320092005131694e-06,6.263233323380309e-05,1.4555773678101102e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.528052987777203,-0.09027925822983995,-0.11948129362583337
241.6685517241,16.1517179842,0.98,0.005135,0.000734,0.00909,0.005041,0.024498222346606587,0.0009293964639546435,0.9912932424156518,0.000630366142492493,0.0003001991058264665,0.002412282921962898,0.005363909414066394,0.8579605389309807,0.05381394162278521,0.0054218323680384215,0.08125218012336029,0.0015515069548353245,0.024284922263387222,1.5442849918553785e-05,7.354344442789257e-06,5.90966433851689e-05,0.00013140624547285478,0.0007973854910950736,5.0014487055678184e-05,5.03903183100974e-06,7.551548889525682e-05,1.4419650776249873e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.504206971636016,-0.10864203866596078,-0.1438737820903988
241.6685517241,16.6274913817,0.98,0.005135,0.000734,0.00909,0.005041,0.024496159639261623,0.000955758354039031,0.9907811269894355,0.0007595664217533462,0.00033897829059546954,0.0028118136413236806,0.005308514656891936,0.8373431814405209,0.0630311211293239,0.005960961929007718,0.0921635129203012,0.0015012225808461272,0.024270332654300755,1.860646032389269e-05,8.303666320670638e-06,6.88786358337184e-05,0.000130038222482585,0.0008002977408593979,6.0242520583797394e-05,5.697239161757743e-06,8.808604741116204e-05,1.4348060229157206e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.48109259735534,-0.1266838586234389,-0.1678295811368713
241.6685517241,17.1032647791,0.98,0.005135,0.000734,0.00909,0.005041,0.024494273484483162,0.0009821053135255283,0.9902636294397922,0.0008938121310977586,0.0003744319859477912,0.003200351501860919,0.005267774941301413,0.8178137590975694,0.07215440297565706,0.006415906667614577,0.10215843702349908,0.0014574942356599353,0.02425578816123516,2.1893278782857217e-05,9.171439465143354e-06,7.839028493305777e-05,0.00012903032006694403,0.0008031792382840092,7.086322255665499e-05,6.301096029348142e-06,0.00010033034382224151,1.431412833274451e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.458596739227268,-0.14439789601804875,-0.19134291388805202
241.6685517241,17.5790381766,0.98,0.005135,0.000734,0.00909,0.005041,0.02449254632881026,0.001008436007570859,0.9897459995791902,0.0010331060610054043,0.00040690826010275426,0.0035776130744016505,0.005236373025299962,0.7992917000940761,0.08119146543355535,0.006798867102632593,0.11129953342492208,0.001418433944813847,0.024241399748447936,2.5303398061749542e-05,9.966219412142285e-06,8.762485397133974e-05,0.00012825210891709166,0.0008060345309273946,8.187639725064195e-05,6.856222396983665e-06,0.0001122384571315278,1.43039986431106e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.436658282107327,-0.16178086898000643,-0.21441221598246507
241.6685517241,18.0548115741,0.98,0.005135,0.000734,0.00909,0.005041,0.02449096812479343,0.0010347489745076814,0.9892311546575588,0.001177440880907177,0.0004367120978849487,0.003943401293463199,0.00521129107018583,0.7817027267739669,0.09014854500699691,0.007120132887962255,0.11964567020093236,0.0013829251301415385,0.024227228676770875,2.8836667083126368e-05,1.0695502069011947e-05,9.65777153814764e-05,0.00012762956348894182,0.0008088660948992205,9.328111449934962e-05,7.36755020417736e-06,0.00012380323454469903,1.4309803602348588e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.41523973151935,-0.1788324620624273,-0.23703920928559974
241.6685517241,18.5305849716,0.98,0.005135,0.000734,0.00909,0.005041,0.02448953246166201,0.0010610427787878154,0.9887208123193906,0.0013267962089883933,0.0004641110639581115,0.004297591225280576,0.00519068918238234,0.7649789458874505,0.0990303807775494,0.007388403442671106,0.1272520184838942,0.0013502514084346542,0.024213310428816547,3.2492618830031346e-05,1.1365862966618665e-05,0.00010524599981846248,0.00012711755123035015,0.0008116753864585944,0.00010507547040462647,7.839412119617213e-06,0.00013501983529850954,1.432674506467667e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.394315356487065,-0.19555435492461548,-0.25922780406213697
241.6685517241,19.0063583691,0.98,0.005135,0.000734,0.00909,0.005041,0.02448823476145074,0.0010873160843933617,0.9882160185005004,0.0014811373729811126,0.0004893405428334788,0.004640121840553651,0.005173381743131405,0.7490584830934917,0.10784029181505032,0.007611056832347484,0.13417024563589977,0.0013199226232106962,0.024199665856066404,3.627043970351991e-05,1.1983086091201971e-05,0.0001136283929532127,0.0001266869866364051,0.0008144633368188464,0.00011725648383617801,8.275624513043409e-06,0.00014588546612692206,1.4351730983716688e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.373865618043334,-0.21194972853749228,-0.2809835570748369
241.6685517241,19.4821317666,0.98,0.005135,0.000734,0.00909,0.005041,0.02448707136565107,0.0011135676924754,0.987717416261814,0.001640415067045581,0.0005126082948039283,0.004970990176575036,0.005158570199761427,0.733884982154138,0.11658030811349446,0.007794371195067457,0.14044875295668285,0.0012915855806171666,0.024186306861099526,4.0168960816034426e-05,1.2552275897488496e-05,0.00012172499121174332,0.00012631827662627898,0.0008172306061197335,0.00012982006469401517,8.679559945987993e-06,0.00015639919374102083,1.4382679746423577e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.35387431648096,-0.2280229705877801,-0.30231335711291685
241.6685517241,19.9579051641,0.98,0.005135,0.000734,0.00909,0.005041,0.02448603904611652,0.0011397965643253607,0.9872253928001548,0.0018045655783577408,0.0005340983271762577,0.005290246410900418,0.005145696883410882,0.7194070960259566,0.12525131774708326,0.007943705945577481,0.14613290542488613,0.0012649748564965205,0.024173239515422308,4.4186663212945486e-05,1.3077952493703361e-05,0.00012953718018088542,0.00012599773480667894,0.0008199777364016703,0.00014276102164534959,9.054208744780154e-06,0.0001665617835381681,1.4418139953927003e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.33432702752244,-0.24378228687549885,-0.32322802536311634
241.6685517241,20.4336785615,0.98,0.005135,0.000734,0.00909,0.005041,0.024485134732778014,0.0011660018161150892,0.986740164653471,0.001973511384095941,0.0005539741684020911,0.005597989406251113,0.005134360387779783,0.7055779553543432,0.1338532457261736,0.008063651326943635,0.15126526371071117,0.0012398838818283898,0.0241604658777838,4.832169213626034e-05,1.356413215180386e-05,0.0001370675248447225,0.00012571550586142635,0.0008227051773539355,0.00015607312760961773,9.402232091735127e-06,0.00017637557220181712,1.4457068579837292e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.315210266745497,-0.25922896363286974,-0.3437315701628503
241.6685517241,20.909451959,0.98,0.005135,0.000734,0.00909,0.005041,0.024484355365125682,0.0011921827399305404,0.986261829981331,0.0021471620974433496,0.0005723816046785299,0.005894362023792732,0.005124264292754319,0.6923547697217705,0.1423851847027537,0.008158149278732109,0.15588574889329718,0.0012161474034466206,0.024147985128322075,5.257187982033159e-05,1.401439461341001e-05,0.00014431965444124264,0.00012546430792862118,0.0008254134063708787,0.00016974915962444497,9.726004759881208e-06,0.00018584429923173523,1.4498699436004045e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.296510927231306,-0.2743722884330708,-0.3638360956674891
241.6685517241,21.3852253565,0.98,0.005135,0.000734,0.00909,0.005041,0.024483697810381476,0.0012183387886731737,0.9857904019300975,0.002325415584072983,0.0005894510019826428,0.00617954667261029,0.00511518481123659,0.6796983857211815,0.15084556478307173,0.008230594877355469,0.16003182460034743,0.0011936300180439656,0.024135794305231002,5.693477244399466e-05,1.44319402065696e-05,0.0001512981533373387,0.00012523863916256989,0.0008281029079226558,0.00018378100267452837,1.002765299293689e-05,0.00019497297933274507,1.4542457503076234e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.27821603282333,-0.28921980010271753,-0.3835520406461761
241.6685517241,21.860998754,0.98,0.005135,0.000734,0.00909,0.005041,0.02448315882555568,0.0012444695723648892,0.9853258310851233,0.002508159262024437,0.0006052992588175465,0.006453760679594908,0.005106949714439881,0.6675729296564296,0.1592322935317678,0.008283919416520447,0.16373863876350886,0.0011722186317733904,0.024123888817379723,6.140766157193282e-05,1.4819637890621126e-05,0.0001580084477406483,0.00012503426097275783,0.0008307741982919131,0.00019815974423815957,1.0309085653782404e-05,0.00020376775376163293,1.4587904194011866e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.260312580151993,-0.3037795839311226,-0.4028904589165698
241.6685517241,22.3367721515,0.98,0.005135,0.000734,0.00909,0.005041,0.024482735045505407,0.0012705748491066236,0.9848680211690453,0.0026952715007276637,0.0006200314626223682,0.006717251673909536,0.005099424193695329,0.655945481870503,0.16754288931359143,0.008320659584941064,0.16703915197639552,0.0011518172545687956,0.024112262817072946,6.598761802801713e-05,1.518006601926063e-05,0.00016445669296630486,0.00012484785141888278,0.0008334278316497859,0.00021287578130850418,1.0572020796604073e-05,0.0002122357453173071,1.463470034422153e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.242787473782373,-0.31806012136757644,-0.42186285291185044
241.6685517241,22.812545549,0.98,0.005135,0.000734,0.00909,0.005041,0.02448242298748161,0.0012966545142193361,0.984416840470408,0.0028866230741465136,0.0006337422995477778,0.0069702930191255065,0.005092501136772228,0.6447857867792963,0.1757746025106935,0.008343015177608252,0.1699642522200817,0.001132343312320365,0.024100909484396735,7.067152710667945e-05,1.5515547042587972e-05,0.0001706496620409209,0.00012467676689468865,0.0008360644011318409,0.00022791893183060017,1.0818008292246176e-05,0.00022038491489708277,1.468258067566277e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.225627515091457,-0.332070194099634,-0.44048106057898195
241.6685517241,23.2883189465,0.98,0.005135,0.000734,0.00909,0.005041,0.02448221906585974,0.0013227085881642288,0.9839721304651989,0.0030820786241578142,0.000646517259999842,0.007213179359327896,0.005086094291315482,0.6340659947162472,0.18392452373286333,0.008352897442215792,0.17254285914328565,0.001113724965388095,0.02408982125274972,7.54561240548352e-05,1.582817718917553e-05,0.00017659463723640334,0.00012451887462960429,0.0008386845366740748,0.00024327854711547387,1.1048449182873847e-05,0.00022822392161523476,1.4731335765717417e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.208819424993633,-0.3458187936866146,-0.458757147419135
241.6685517241,23.7640923439,0.98,0.005135,0.000734,0.00909,0.005041,0.024482119612846503,0.0013487372037477286,0.9835337125221635,0.0032814980961698137,0.0006584336746937145,0.007446222343761118,0.005080133363211858,0.6237604319608465,0.19198967859619628,0.008351969746145578,0.1748020205840725,0.0010958991127393355,0.024078989993234594,8.033802889975745e-05,1.611985198097758e-05,0.00018229930608380993,0.00012437243264736488,0.0008412889008113474,0.0002589436222582589,1.1264612321202014e-05,0.0002357619884520148,1.478079904905668e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.192349887163441,-0.35931503889739425,-0.4767033064079378
241.6685517241,24.2398657414,0.98,0.005135,0.000734,0.00909,0.005041,0.02448212090227053,0.0013747405930316023,0.9831013932472978,0.003484738115446672,0.0006695616096218013,0.007669746587444791,0.0050745604401888945,0.6138453956673686,0.19996710905624865,0.008341681919510886,0.17676700348200347,0.0010788098748684082,0.02406840716867095,8.531377985511577e-05,1.6392288278279803e-05,0.00018777166324360017,0.00012423600222258367,0.0008438781832694769,0.00027490290209080233,1.146764874890939e-05,0.00024300877519526875,1.483083727144944e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.17620560254651,-0.3725680995206897,-0.4943317650715109
241.6685517241,24.7156391389,0.98,0.005135,0.000734,0.00909,0.005041,0.02448221917444343,0.0014007190743037174,0.9826749688223846,0.003691653279104609,0.0006799646431228445,0.007884085914539138,0.005069327340848816,0.604298970777927,0.20785394162912146,0.008323299367994851,0.17846138080628504,0.0010624074186714543,0.024058063963948984,9.037986469509182e-05,1.6647043423805687e-05,0.00019301991934988946,0.00012410838302565923,0.0008464530949507472,0.00029114498070912195,1.1658604185890464e-05,0.0002499742601219428,1.4881343360148813e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.160373348717464,-0.3855871281253904,-0.5116547016021986
241.6685517241,25.1914125364,0.98,0.005135,0.000734,0.00909,0.005041,0.024482410660687074,0.0014266730394081157,0.9822542285700412,0.0039020973453702153,0.0006897005439858154,0.008089579919280313,0.005064393621322467,0.595100866342381,0.21564744312927472,0.008297927841200177,0.17990711565551554,0.0010466470316286146,0.024047951397048135,9.553274964733049e-05,1.688553195076e-05,0.00019805241765626842,0.00012398856438458077,0.0008490143617390875,0.00030765839312983114,1.183842993399428e-05,0.00025666863150340175,1.4932231018010778e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.144840039573513,-0.3983811996223743,-0.528684170171509
241.6685517241,25.6671859339,0.98,0.005135,0.000734,0.00909,0.005041,0.024482691606568296,0.0014526029416535588,0.981838957903078,0.004115924307551556,0.0006988218660417281,0.008286570866656543,0.00505972505667219,0.5862322689912755,0.22334506477087998,0.008266534576612469,0.18112464328000064,0.0010314883812312056,0.02403806041365545,0.00010076890549776292,1.710904023422621e-05,0.00020287755900432554,0.0001238756881765315,0.0008515627184289671,0.0003244316980899849,1.2007992443268129e-05,0.0002631021896344804,1.4983430568579167e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.129592782277616,-0.4109592587769004,-0.5454320357910927
241.6685517241,26.1429593314,0.98,0.005135,0.000734,0.00909,0.005041,0.02448305829321127,0.001478509284483332,0.9814289407687201,0.004332989345899514,0.0007073764718955591,0.008475400943505117,0.005055292469979681,0.5776757115801205,0.23094447564757833,0.008229966406948936,0.1821329514508888,0.0010168949144633004,0.024028381967485166,0.00010608483073952117,1.7318739396665096e-05,0.00020750373535817357,0.00012376902023174453,0.0008540989029917238,0.00034145355144507935,1.2168081743659931e-05,0.0002692852597304911,1.5034885723778734e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.114618929394782,-0.42333007590398175,-0.5619099190711783
241.6685517241,26.6187327289,0.98,0.005135,0.000734,0.00909,0.005041,0.024483507056308366,0.0015043926110083145,0.981023961669261,0.004553149655081139,0.0007154079961653889,0.008656409860056783,0.005051070819435661,0.5694149552699356,0.23844358670434657,0.008188965312875668,0.1829496593479697,0.0010028333648724552,0.024018907087936938,0.00011147707170860706,1.751569672225473e-05,0.00021193927189099755,0.00012366792804956628,0.000856623651305721,0.0003587127699803393,1.2319418908493545e-05,0.00027522811570957384,1.5086551041867268e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.099906124984663,-0.43550220855624033,-0.5781291487219082
241.6685517241,27.0945061263,0.98,0.005135,0.000734,0.00909,0.005041,0.02448403430264003,0.001530253494490978,0.9806238073217938,0.004776265149000322,0.0007229562567641098,0.008829932793230808,0.005047038479210887,0.5614348835287414,0.2458405663585098,0.008144181817866454,0.18359109495135326,0.000989273343529067,0.024009626936452266,0.00011694223974662797,1.7700885789920698e-05,0.00021619237739946919,0.00012357186325174353,0.0008591376924489918,0.0003761983857577508,1.2462662686560026e-05,0.00028094091460673326,1.5138389909421287e-06,10.57940531512343,0.02449201757903879,0.0007864993688689748,309.1473760575555,82.3795680252517,13.561808657344281,10.085442343981619,-0.44748397120720185,-0.5941007237748899
