T,P,z_carbon dioxide,z_argon,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_argon,x_carbon monoxide,y_carbon dioxide,y_argon,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_carbon monoxide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
224.5477931034,16.8545883822,0.96,0.02,0.02,0.02585728970625857,0.0010040101466784268,0.9770842953148999,0.012929925114808503,0.009985779570291448,0.4736676529925522,0.22126121967903417,0.30507112732841374,0.025264751691392872,0.0003343328195738321,0.0002582051952918642,0.0004755671297578785,0.00022214850962419473,0.0003062945072963537,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.158503523886328,-0.5994018906197187,-0.9080102494860807
224.5477931034,17.4298934371,0.96,0.02,0.02,0.02585139487094865,0.001039649951274884,0.9757758677308732,0.013548169845524623,0.010675962423602121,0.4605930057704036,0.2242416404405329,0.31516535378906346,0.025225167262253365,0.0003502390884553364,0.0002759885202399484,0.00047885549600675247,0.00023313281055780012,0.00032766164471033143,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.09546788140071,-0.6332456655814465,-0.9583473170732475
224.5477931034,18.005198492,0.96,0.02,0.02,0.02584545163169673,0.001075409844348614,0.9744737821873292,0.01415042978863305,0.01137578802403775,0.4483694654249635,0.2267751673709646,0.3248553672040718,0.025185715003879193,0.00036572424866983613,0.0002940123791477026,0.0004821809370233313,0.00024387624744453995,0.00034935265988074275,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.032817699294332,-0.6668471305003241,-1.0082401462860133
224.5477931034,18.5805035469,0.96,0.02,0.02,0.02583946066136022,0.0011112903286908079,0.9731778942954447,0.01473701713589348,0.012085088568661839,0.43691878836167747,0.22890799331576137,0.3341732183225612,0.02514639191615252,0.00038079657454871105,0.0003122721706589917,0.00048554362392963805,0.0002543832391318257,0.00037136346562934415,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.970545597761491,-0.7002031545606808,-1.0576890233912533
224.5477931034,19.1558086018,0.96,0.02,0.02,0.02583342265524136,0.0011472919292263883,0.9718880589210052,0.01530825037960598,0.01280369069938896,0.42617204281373666,0.23068091369054383,0.3431470434957195,0.025107194999688442,0.00039546450216862027,0.0003307631533842978,0.0004889437451821229,0.00026465835050373,0.0003936898335405354,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.908644247848676,-0.7333113028013365,-1.1066948866145871
224.5477931034,19.7311136567,0.96,0.02,0.02,0.025827338311070445,0.001183415190475282,0.9706041282703779,0.015864454138795437,0.013531417590826619,0.41606826387663365,0.232130085825775,0.3518016502975914,0.025068121186960664,0.0004097366241631315,0.0003494804999466489,0.0004923815037462863,0.0002747062697325531,0.00041632741699644267,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.847106276720458,-0.7661688869369812,-1.1552584005786297
224.5477931034,20.3064187116,0.96,0.02,0.02,0.025821208330497277,0.0012196606748648522,0.9693259529171614,0.016405957734006233,0.014268089348832318,0.40655333663116455,0.23328766269669818,0.36015900067213746,0.02502916737043182,0.000423621652511108,0.0003684193075543485,0.0004958571169241235,0.0002845317881222989,0.0004392717698184299,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.785924311858167,-0.798773234755279,-1.2033802125827524
224.5477931034,20.8817237665,0.96,0.02,0.02,0.025815033416705886,0.0012560289612026801,0.9680533822574247,0.016933094048155305,0.015013523694420007,0.39757906157637934,0.23418232344593404,0.3682386149776867,0.024990330412130574,0.00043712838870135274,0.0003875746158739581,0.0004993708157077162,0.0002941397804498266,0.0004625183650451375,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.725090998136823,-0.8311216922110987,-1.2510609489791324
224.5477931034,21.4570288214,0.96,0.02,0.02,0.025808814272220596,0.0012925206433664425,0.9667862649512233,0.01744619843587931,0.0157675366128973,0.3891023688993855,0.2348397201902221,0.3760579109103923,0.024951607153059975,0.0004502656951879146,0.0004069414239727047,0.0005029228441852405,0.0003035351862282612,0.00048606261295294057,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.664599014180272,-0.863211638343417,-1.298301224744609
224.5477931034,22.0323338763,0.96,0.02,0.02,0.025802551596896553,0.001329136329171246,0.9655244493458176,0.01794560768804473,0.016529942966137603,0.38108465466054686,0.2352828563155689,0.3836324890238843,0.02491299442231059,0.00046304246830843765,0.00042651470627752276,0.0005065134589990112,0.0003127229919602009,0.0005098998782120339,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.604441087818879,-0.8950403588034437,-1.3451015120815182
224.5477931034,22.6076389313,0.96,0.02,0.02,0.025796246086091466,0.0013658766393762152,0.9642677838777513,0.018431659056211264,0.01730055706603758,0.3734912173985799,0.23553240838666648,0.3909763742147537,0.024874489045800533,0.00047546761278896213,0.000446289427501974,0.0005101429288569037,0.0003217082144313663,0.0005340254960879453,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.544610010549148,-0.926605572627734,-1.391462662702514
224.5477931034,23.1829439862,0.96,0.02,0.02,0.02578989842901228,0.0014027422068145065,0.9630161174508852,0.018904689340800543,0.018079193208314148,0.36629077787670145,0.235607001400356,0.39810222072294255,0.02483608785456009,0.0004875500179312771,0.0004662605565209105,0.0005138115340945664,0.0003304958850852839,0.0005584347876346562,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.485098650896001,-0.9579047001980339,-1.4373851717617896
224.5477931034,23.7582490411,0.96,0.02,0.02,0.025783509307231573,0.0014397336756181254,0.9617692997890497,0.019365034045124248,0.018865666165826134,0.35945506800991106,0.23552344523350113,0.4050214867565878,0.024797787692520556,0.0004992985355373173,0.0004864230791737019,0.0005175195662854724,0.00033909103550027283,0.00058312307383238,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.425899966644371,-0.9889353435536243,-1.4828696545991473
224.5477931034,24.333554096,0.96,0.02,0.02,0.02577707939045917,0.0014768517004987137,0.9605271813956624,0.019813026726785667,0.019659791877551912,0.35295847757981963,0.23529693831721002,0.4117445841029702,0.024759585411529967,0.0005107219629016435,0.00050677201602756,0.0005212673278191937,0.00034749868347591254,0.0006080856892036072,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.367006998782292,-1.0196951360597275,-1.5279166975070577
228.0546206897,8.7737171622,0.96,0.02,0.02,0.025660555593760383,0.00051336644928776,0.9988359148437358,0.0007444507088478915,0.0004196344474164857,0.9513909747191549,0.0242685105091795,0.02434051477166551,0.025630684521892193,1.9103018801205645e-05,1.0768053066987649e-05,0.0004884122065759936,1.2458639069600168e-05,1.2495603642166195e-05,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.445621337844777,-0.02800497321443096,-0.04367506274919286
228.0546206897,9.3477417703,0.96,0.02,0.02,0.025655185742759712,0.0005468740686708397,0.9974234302645298,0.0016355393417378944,0.0009410303937323781,0.8985855841289351,0.050137339526123044,0.051277076344941955,0.025589083367617053,4.196006560187663e-05,2.4142309540786466e-05,0.0004914131544415538,2.7418810858982217e-05,2.8042103370303674e-05,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.37901243059556,-0.061979062406960495,-0.09654006977171647
228.0546206897,9.9217663784,0.96,0.02,0.02,0.025649762866986853,0.000580499482065607,0.9960184607582795,0.0025084103519817974,0.0014731288897386872,0.8517642481905034,0.0725623615234936,0.07567339028600284,0.02554763732959112,6.434013070142813e-05,3.778540669430495e-05,0.0004944487049165884,4.2122413281845365e-05,4.3928363867173185e-05,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.312851237162034,-0.0957624142790543,-0.1489799415722679
228.0546206897,10.4957909866,0.96,0.02,0.02,0.025644286773866837,0.0006142415573077126,0.9946209024576361,0.0033631553750240726,0.0020159421673398422,0.8099748518434946,0.09209358805054091,0.09793156010596454,0.025506343653905857,8.624572090218899e-05,5.169739905879356e-05,0.000497520214376432,5.65677089422192e-05,6.0153633989061524e-05,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.247129368382806,-0.12935489838324798,-0.20099787396597613
228.0546206897,11.0698155947,0.96,0.02,0.02,0.02563875739463425,0.0006480994725102065,0.9932306605416215,0.004199872743311938,0.0025694667150667275,0.772456357721504,0.10917106569312997,0.11837257658536587,0.025465199942538957,0.0001076795183541118,6.587793374118364e-05,0.0005006285579764622,7.075371008909463e-05,7.671720444464964e-05,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.181839529126682,-0.16275607132149617,-0.25259657867139396
228.0546206897,11.6438402029,0.96,0.02,0.02,0.02563317476268642,0.0006820726493921001,0.9918476450432139,0.005018670717027749,0.0031336842397584157,0.7385933260201986,0.12415106937540664,0.13725560460439482,0.025424204023351667,0.00012864446356594905,8.03262757688036e-05,0.00050377430670192,8.468004881374604e-05,9.36182938764341e-05,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.116975122519507,-0.1959653988891077,-0.30377856726483365
228.0546206897,12.217864811,0.96,0.02,0.02,0.025627538997270924,0.0007161607031754631,0.9904717678721401,0.005819669649444307,0.0037085624784156117,0.7078827938814782,0.13732516750655777,0.15479203861196403,0.025383353856839146,0.00014914381089236797,9.50413295394118e-05,0.0005069578394319709,9.834688852518467e-05,0.0001108559752183076,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.052529984501634,-0.2289821296510084,-0.3545460675463463
228.0546206897,12.7918894192,0.96,0.02,0.02,0.025621850290882854,0.0007503634045916731,0.9891029407040093,0.0066030033741881254,0.004294055921802485,0.679909777259759,0.14893431653994188,0.17115590620029916,0.025342647468990107,0.0001691811639236425,0.00011002165796910224,0.0005101794152797989,0.00011175486081944471,0.00012842912849242953,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.988498203692167,-0.261805184419444,-0.4049009424714427
228.0546206897,13.3659140273,0.96,0.02,0.02,0.025616108903567008,0.0007846806516531675,0.987741074103494,0.007368819708916165,0.004890106187589761,0.6543288984407277,0.15917942683708355,0.1864916747221888,0.025302082922761353,0.00018876048815434743,0.0001252654926513062,0.0005134392264239695,0.0001249050163803004,0.00014633640884889764,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.924874021447572,-0.29443579573152867,-0.4548473418388017
228.0546206897,13.9399386355,0.96,0.02,0.02,0.025610315140066404,0.0008191124436133097,0.9863860744253368,0.008117281863970191,0.005496643710692961,0.6308503934312036,0.16822940072080023,0.20092020584799627,0.02526165821580587,0.00020788614661702222,0.00014077077764351072,0.0005167374073178511,0.00013779879551201735,0.00016457624078344143,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.861651673523367,-0.32686872722546667,-0.5043829614492203
228.0546206897,14.5139632436,0.96,0.02,0.02,0.025604469362144423,0.0008536588680177137,0.9850378458529071,0.008848567097551045,0.006113587049541833,0.6092294058445167,0.1762272875972217,0.21454330655826165,0.025221371344693502,0.00022656286514812494,0.00015653515230279678,0.0005200740849563344,0.00015043798684407636,0.00018314679621730297,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.798825431537283,-0.3591040659183449,-0.5535108085776415
228.0546206897,15.0879878518,0.96,0.02,0.02,0.02559857197139861,0.0008883200837953902,0.9836962883781022,0.009562867282492301,0.006740844339405528,0.5892576145167122,0.18329508738044745,0.2274472981028403,0.025181220236044532,0.00024479574638381225,0.00017255598897026735,0.0005234493735045575,0.00016282470738108245,0.00020204600290975018,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.736389511039654,-0.39114009089354873,-0.6022320957587137
228.0546206897,15.6620124599,0.96,0.02,0.02,0.025592623406664062,0.0009230963108028497,0.9823612979497988,0.010260388268502264,0.00737831378169899,0.57075668174255,0.18953751063191243,0.2397058076255375,0.02514120274771091,0.00026259025296193237,0.00018883040599122162,0.0005268633872826241,0.00017496137682307427,0.00022127154669715127,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.674338062580068,-0.42297493300568334,-0.6505478974902825
228.0546206897,16.236037068,0.96,0.02,0.02,0.025586624139435386,0.0009579878208737092,0.9810327664178292,0.010941349260298565,0.00802588432187235,0.5535730567636793,0.19504495874881203,0.25138198448750876,0.025101316662803505,0.0002799521911015488,0.00020535528553033508,0.0005303162463434352,0.00018685069500417695,0.00024082087952609707,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.612665160576462,-0.4546065891166027,-0.6984591640595212
228.0546206897,16.8100616762,0.96,0.02,0.02,0.025580574669725745,0.0009929949305785251,0.9797105815977389,0.011605982065664468,0.008683436336596453,0.537573821941852,0.1998959049975288,0.26253027306061927,0.0250615596872814,0.0002968876908462278,0.00022212729159811536,0.0005338080799999818,0.00019849562030595255,0.0002606912302725909,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.551364799695461,-0.48603293957952864,-0.7459667370946335
228.0546206897,17.3840862843,0.96,0.02,0.02,0.025574475522278293,0.0010281179953255156,0.9783946274289302,0.012254530243446445,0.009350842327623385,0.522643345826361,0.20415881217586546,0.2731978419977736,0.025021929450309767,0.00031340318374804013,0.00023914288822048804,0.0005373390289812184,0.00020989934870228926,0.00028087961764200795,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.490430896726338,-0.5172517668169636,-0.7930713650971857
228.0546206897,17.9581108925,0.96,0.02,0.02,0.025568327243071065,0.00106335740451053,0.9770847842044545,0.012887248176815696,0.010027967618729683,0.5086805662652027,0.207893688718567,0.2834257450162303,0.024982423506764967,0.00032950537864749466,0.0002563983576586006,0.0005409092466687126,0.00022106529324989545,0.0003013828645919219,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.429857296458563,-0.5482607703734246,-0.8397737146550135
228.0546206897,18.5321355006,0.96,0.02,0.02,0.0255621303960723,0.0010987135775184695,0.9757809288545249,0.013504400093658083,0.010714671051816905,0.49559676959655163,0.2111533603453609,0.29324987005808745,0.024943039341379914,0.0003452012361148189,0.00027388981857756487,0.0005445188997300239,0.000231997063950098,0.0003221976138383476,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.369637780412646,-0.5790575815895327,-0.8860743807385472
228.0546206897,19.1061601088,0.96,0.02,0.02,0.02555588556564055,0.001134186960586802,0.9744829359726981,0.014106258749872693,0.011410805277429213,0.4833137642527574,0.2139845164190176,0.30270171932822504,0.0249037743973877,0.0003604979343710623,0.0002916132338817882,0.0005481681692876011,0.00024269844828992223,0.0003433203430092788,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.30976610901807,-0.6096401263701345,-0.9319742364604178
228.0546206897,19.6801847169,0.96,0.02,0.02,0.02554959333330747,0.0011697780232426864,0.9731906755141008,0.014693105545829494,0.012116218940069699,0.47176236538073785,0.21642857507248114,0.31180905954678106,0.024864625995152063,0.00037540287149930826,0.0003095644666560985,0.0005518572472153735,0.00025317339072151833,0.00036474738530579466,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.250235915147835,-0.6400052653362689,-0.977473099689
228.0546206897,20.2542093251,0.96,0.02,0.02,0.025543254303926472,0.001205487257082219,0.9719040169138988,0.015265227860042432,0.012830755226058747,0.46088114006455994,0.21852240547394372,0.3205964544614965,0.024825591463039372,0.0003899235972364472,0.0003277392436506522,0.0005555863413773524,0.0002634259751857929,0.00038647494051907396,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.191040884476742,-0.6701509131629297,-1.022571803015646
228.0546206897,20.8282339332,0.96,0.02,0.02,0.025536869085118888,0.0012413151730438028,0.9706228271018423,0.015822919052751454,0.013554253845406247,0.4506153505276035,0.22029893113510404,0.3290857183372926,0.024786668066727732,0.00040406781239454723,0.0003461332059966086,0.000559355671816366,0.00027346040582333647,0.0004084990954041005,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.132174663295663,-0.7000744008572539,-1.0672705791899606
228.0546206897,21.4022585413,0.96,0.02,0.02,0.025530438289266284,0.0012772622998804856,0.9693469714409729,0.01636647721270859,0.01428655134631839,0.4409160681773413,0.22178763856350306,0.33729629325915556,0.024747853035260926,0.0004178433364917395,0.00036474191751361583,0.0005631654712944519,0.0002832809893166818,0.00043081583926935174,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.073630896767607,-0.729773324479849,-1.1115698984554285
228.0546206897,21.9762831495,0.96,0.02,0.02,0.025523962531390287,0.001313329182694934,0.968076314103797,0.01689620417623886,0.015027481719964129,0.43173942406913807,0.22301500763337248,0.34524556829748954,0.02470914356871173,0.0004312580823170407,0.0003835608803615169,0.0005670159849499026,0.0002928921177038416,0.00045342108004118995,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.015403242054632,-0.7592451971905678,-1.1554701160603873
228.0546206897,22.5503077576,0.96,0.02,0.02,0.025517442427191835,0.0013495163816705082,0.96681071844031,0.017412404581274375,0.015776876978415698,0.4230459723978442,0.2240048776155815,0.3529491499865742,0.024670536845792585,0.00044432003142164025,0.0004025855499776109,0.0005709074699506204,0.00030229825191632455,0.00047631065980356305,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,11.957485381052965,-0.7884875546600671,-1.1989715733911304
228.0546206897,23.1243323658,0.96,0.02,0.02,0.025510878591246868,0.001385824470964246,0.9655500473342946,0.01791538496225677,0.01653456770344865,0.41480014763962586,0.22477875995453672,0.3604210924058374,0.024632030031317857,0.0004570372106875823,0.00042181134924143006,0.0005748401951585757,0.0003115039060979951,0.0004994803697076752,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,11.899871032590042,-0.8174979649250655,-1.2420746038393524
228.0546206897,23.6983569739,0.96,0.02,0.02,0.025504271635355662,0.001422254037734218,0.9642941635449596,0.01840545289062492,0.01730038356441545,0.40696979966791413,0.2253561067490595,0.36767409358302644,0.024593620283438727,0.00046941767009424005,0.0004412336818226943,0.0005788144408135767,0.00032051363275191334,0.0005229259641687281,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,11.842553963971863,-0.8462740373681346,-1.284779538109822
228.0546206897,24.2723815821,0.96,0.02,0.02,0.02549762216703457,0.00145880568127957,0.9630429300307634,0.018882916164818516,0.018074153804418076,0.39952579408731853,0.22575454221146227,0.3747196637012192,0.024555304760558314,0.00048146946178233204,0.00046084794469392255,0.0005828304982323119,0.00032933200875274966,0.0005466431742945084,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,11.785528001767942,-0.874813427952617,-1.3270867061249838
228.0546206897,24.8464061902,0.96,0.02,0.02,0.02549093078815702,0.0014954800122714699,0.9617962102550567,0.01934808205183273,0.018855707693110603,0.39244166737243186,0.22599006303976785,0.38156826958780016,0.024517080627923366,0.0004932006204668512,0.00048064953976680226,0.0005868886695379605,0.0003379636222479423,0.0005706277204855669,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,11.728787041826115,-0.9031137101629891,-1.3689963049699632
228.0546206897,25.4204307984,0.96,0.02,0.02,0.025484198090574187,0.001532277652020296,0.9605538680935433,0.019801256718263573,0.019644875188193054,0.38569332815191376,0.22607721227631053,0.38822945957177557,0.024478945051163124,0.0005046191486505418,0.0005006338907605176,0.0005909892672605079,0.0003464130600020391,0.0005948753247577487,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,11.672325041631268,-0.9311728351346087,-1.4105088604645122
231.5614482759,10.0205094155,0.96,0.02,0.02,0.025369254832614818,0.0005839915697570375,0.9986656295732114,0.0008474652270719697,0.0004869051997166876,0.9514009409460421,0.024259436077034596,0.0243396229769234,0.025335402849216513,2.149956130736858e-05,1.2352422090937861e-05,0.0005556101289714017,1.4167306156047942e-05,1.4214134629587956e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,12.674280466544324,-0.02946182155717736,-0.04639660386525435
231.5614482759,10.5926209798,0.96,0.02,0.02,0.025363549656566932,0.00061726766887829,0.9972673336404222,0.0017229849617517302,0.0010096813978260966,0.9054758324522046,0.04674028251750544,0.047783885030289894,0.02529423953766095,4.3701014634908086e-05,2.5609104271074114e-05,0.0005589209563234014,2.8851265232293277e-05,2.949544732259526e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,12.61114391213999,-0.060321557486174626,-0.09487803754122659
231.5614482759,11.1647325441,0.96,0.02,0.02,0.025357792667543573,0.0006506583424995846,0.9958759354615615,0.0025812674832239647,0.0015427970552145873,0.8641526413751264,0.06653647301029886,0.06931088561457466,0.02525321549403028,6.54552456590653e-05,3.912192785422828e-05,0.0005622681253037777,4.32925112446494e-05,4.509770595115745e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,12.548407600247021,-0.09101352603570056,-0.14297827481142633
231.5614482759,11.7368441085,0.96,0.02,0.02,0.025351983688785478,0.0006841627380242512,0.9944913442322818,0.00342239360638783,0.002086262161330428,0.8267812212925333,0.08402906372037346,0.08918971498709317,0.025212328337615154,8.676446688574797e-05,5.289088428457935e-05,0.0005656529041065339,5.748955430854497e-05,6.102027960917226e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,12.486064412695866,-0.12153566795482718,-0.19069809067676324
231.5614482759,12.3089556728,0.96,0.02,0.02,0.025346122645337553,0.0007177802313959661,0.9931134751374919,0.004246451609950453,0.002640073252557644,0.7928278990967281,0.09953118088968443,0.1076409200135873,0.025171575941572256,0.00010763108331329528,6.691562045200126e-05,0.0005690761928708271,7.144151405011145e-05,7.726252447502737e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,12.42410800981807,-0.1518889611656835,-0.2380411792616588
231.5614482759,12.8810672371,0.96,0.02,0.02,0.025340209547284796,0.0007515103816256894,0.9917422463900211,0.005053539476308796,0.0032042141336701244,0.7618505948072215,0.1133025415440608,0.12484686364871764,0.025130956340418082,0.00012805774928514077,8.119545758157257e-05,0.0005725386312453335,8.514803623493766e-05,9.38237141454182e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,12.362532580015174,-0.18207235969642177,-0.2850091342592709
231.5614482759,13.4531788014,0.96,0.02,0.02,0.02533424447794731,0.0007853528985182368,0.9903775772270439,0.00584376634756894,0.0037786564253870698,0.7334800585412987,0.12556040049729864,0.14095954096140276,0.025090467666947072,0.00014804740532131273,9.57294056789225e-05,0.000576040689980735,9.860922446966415e-05,0.00011070298406783778,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,12.301332651576654,-0.21208489736180347,-0.3316035801006212
231.5614482759,14.0252903658,0.96,0.02,0.02,0.025328227583954217,0.0008193076161279577,0.9890193863848334,0.006617253500595467,0.004363360114571195,0.7074055146768089,0.13648792015790379,0.15610656516528734,0.025050108103297813,0.0001676033026437997,0.00011051617801260777,0.0005795827258656273,0.00011182559249483517,0.00012789929776749526,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,12.240502964838127,-0.24192556524767994,-0.3778260696892488
231.5614482759,14.5974019301,0.96,0.02,0.02,0.025322159072057215,0.0008533744733474825,0.9876675916472104,0.007374134593778444,0.00495827375901115,0.683363572205892,0.14624063374661303,0.17039579404749516,0.02500987586600631,0.00018672900920241778,0.00012555419684848743,0.0005831650285360574,0.00012479802380551796,0.00014541142100590727,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,12.180038402024389,-0.2715957024795017,-0.4236804814038635
231.5614482759,15.1695134944,0.96,0.02,0.02,0.0253160391859036,0.0008875534921960333,0.9863221068803839,0.008114557009420938,0.005563336110195113,0.6611295237686938,0.1549515076037329,0.1839189686275733,0.024969769107706798,0.00020542844322674918,0.000140841634970052,0.0005867878176148046,0.00013752775169473334,0.00016323792288649536,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,12.119933854048329,-0.30108967832652844,-0.46916373721264293
231.5614482759,15.7416250588,0.96,0.02,0.02,0.02530986822197476,0.000921844771554817,0.984982844388892,0.008838680404429823,0.0061784752066781565,0.6405105508869808,0.16273490213742667,0.19675454697559244,0.02492978599238873,0.0002237058362922694,0.00015637639329376242,0.0005904513024608589,0.0001500163186848716,0.00018137715040908653,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,12.060184265010445,-0.3304078809716735,-0.5142787624169873
231.5614482759,16.3137366231,0.96,0.02,0.02,0.025303646511802735,0.000956248472038607,0.9836497128786617,0.009546677355570967,0.006803609765767371,0.6213402551718417,0.16968974877335088,0.20896999605480737,0.02488992462611791,0.00024156574916759944,0.00017215613651722656,0.0005941556696241518,0.00016226556298513188,0.0001998272394293233,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,12.000784550829021,-0.3595486925450988,-0.5590264848103423
231.5614482759,16.8858481874,0.96,0.02,0.02,0.025297374420463096,0.0009907648082187984,0.9823226176635245,0.010238732790329014,0.007438649546146494,0.6034742986325364,0.17590208507892788,0.2206236162885358,0.024850183060723594,0.00025901305698802595,0.00018817830275147572,0.0005979010977496389,0.00017427759558851075,0.00021858611488064894,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,11.941729591564675,-0.38851037266902644,-0.6034077148996211
