T,P,z_carbon dioxide,z_argon,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_argon,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
220.2142068966,9.4316393488,0.97,0.028501,0.001499,0.026274295451053954,0.0005598070715640429,0.9873609686055658,0.011071211463717237,0.0015678199307169421,0.6656746632198516,0.33403270084130493,0.00029263593884355435,0.025942213805981443,0.0002908882809988022,4.119336407370788e-05,0.00037264938383148565,0.00018699386806459892,1.6381966795840452e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.720080781137181,-0.15753368468261542,-0.32232727647619797
220.2142068966,9.7161106779,0.97,0.028501,0.001499,0.026272662013799488,0.0005769373049301166,0.9864297392970703,0.012009294718745768,0.0015609659841839165,0.6479202697221375,0.35179547794436494,0.00028425233349765183,0.02591613514091227,0.00031551614116971476,4.101073171750192e-05,0.0003738093742230842,0.00020296393493182417,1.6399577520823195e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.674598958544374,-0.170083395703168,-0.3484571221264261
220.2142068966,10.0005820069,0.97,0.028501,0.001499,0.026271021127559337,0.0005940987260317554,0.9854973530412696,0.01294773181781399,0.0015549151409163526,0.6311679584779321,0.36855556263894684,0.00027647888312094885,0.025890021782900997,0.0003401501361397636,4.08492085185754e-05,0.0003749760800438033,0.00021895839023571513,1.642557522368383e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.629188773499436,-0.18253030084533428,-0.37442977674673017
220.2142068966,10.2850533359,0.97,0.028501,0.001499,0.02626937235092848,0.00061129134275089,0.9845639731605167,0.013886527732820769,0.001549499106662476,0.615335983468806,0.3843947782042453,0.00026923832694872296,0.02586387761426317,0.00036479036767496343,4.0704368990347624e-05,0.00037614955957758587,0.00023497720011490364,1.64583058400488e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.583848147681673,-0.19487474459400644,-0.4002456450527685
220.2142068966,10.5695246649,0.97,0.028501,0.001499,0.02626771534447618,0.0006285151730379108,0.9836297190417623,0.0148256874727517,0.0015445934854860497,0.6003512217844662,0.3993863096622105,0.000262468553323399,0.025837705464156095,0.0003894369383204081,4.0572941999679856e-05,0.00037732985204338494,0.00025102035552631685,1.6496546820906623e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.538575509576889,-0.20711711279173173,-0.42590517299912456
220.2142068966,10.8539959939,0.97,0.028501,0.001499,0.026266049839820112,0.0006457702440112596,0.9826946797025303,0.015765215953471207,0.0015401043439984073,0.5861480726454074,0.41359580878493624,0.0002561185696564028,0.025811507434392724,0.0004140899479694019,4.045245745798563e-05,0.00037851698389895425,0.00026708786636108254,1.6539375122283002e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.493369645044764,-0.2192578223414401,-0.4514088355460437
220.2142068966,11.1384673229,0.97,0.028501,0.001499,0.026264375619352916,0.000663056591124915,0.9817589226449287,0.01670511792974772,0.0015359594253235719,0.5726675190821571,0.42708233513693633,0.0002501457809065654,0.02578528511199765,0.00043874949207248123,4.034101528278374e-05,0.0003797109730505773,0.0002831797572655655,1.658608087721871e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.448229598617436,-0.23129731083295724,-0.4767571253016456
220.2142068966,11.4229386519,0.97,0.028501,0.001499,0.026262692502568366,0.0006803742574011875,0.9808224998010151,0.017645397961048512,0.0015321022379363148,0.5598563255444291,0.439899160364513,0.0002445140910578502,0.02575903971187448,0.00046341566073646387,4.023712995741827e-05,0.0003809118317436484,0.0002992960645644114,1.6636109312761116e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.403154606429247,-0.24323603295993657,-0.5019505484693525
220.2142068966,11.707409981,0.97,0.028501,0.001499,0.026261000336599383,0.0006977232927441006,0.9798854516227565,0.01858606039854176,0.001528487978701677,0.5476663493247428,0.4520944581348826,0.00023919254037472028,0.025732772174894048,0.0004880885383821616,4.013962332317285e-05,0.00038211956857600035,0.0003154368339612302,1.6689020687007607e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.358144049392996,-0.2550744558426903,-0.5269896200203572
220.2142068966,11.99188131,0.97,0.028501,0.001499,0.026259298989524928,0.0007151037533282616,0.9789478099574083,0.019527109383795233,0.0015250806587965807,0.5360539476154655,0.4637118980822232,0.00023415430231125514,0.02570648323681221,0.0005127682037102369,4.004754900248106e-05,0.0003833341899262507,0.0003316021187815701,1.6744462044073898e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.313197419777676,-0.266813056500526,-0.5518748611896864
220.2142068966,12.276352639,0.97,0.028501,0.001499,0.0262575883455409,0.0007325157010479172,0.9780096001082881,0.020468548853827758,0.0015218510378841056,0.5249794651855403,0.47479115888591955,0.00022937592854012213,0.0256801734776305,0.0005374547298344023,3.996013807599502e-05,0.00038455570097614667,0.0003477919786026724,1.680214690980845e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.26831429688161,-0.27845232037071455,-0.5766067981118361
220.2142068966,12.560823968,0.97,0.028501,0.001499,0.026255868301411335,0.0007499592030420694,0.9770708423359673,0.0214103825507939,0.0015187751132387615,0.5144067902398692,0.4853683729907248,0.00022483676940593622,0.025653843357522195,0.0005621481845364799,3.9876759352658006e-05,0.0003857841064477213,0.0003640064781899498,1.6861840439822946e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.223494328950451,-0.2899927396739823,-0.6011859603681344
220.2142068966,12.845295297,0.97,0.028501,0.001499,0.026254138765639395,0.0007674343314679124,0.9761315534987509,0.022352613502354745,0.0015158329988943758,0.5043029698607272,0.4954765116195445,0.0002205185197282288,0.025627493259075363,0.0005868486166655263,3.979688989850825e-05,0.0003870194125323499,0.00038024568545279845,1.692334827639269e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.178737243324964,-0.30143553354700714,-0.625613593989506
220.2142068966,13.129766626,0.97,0.028501,0.001499,0.026252399649250243,0.0007849411622862207,0.9751917457869895,0.023295246139138782,0.0015130080738717437,0.4946378661824119,0.5051457289521637,0.00021640486542431463,0.025601123445050097,0.000611556111572325,3.972009262782335e-05,0.0003882616215919985,0.0003965096756076316,1.6986508659055472e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.134042741856506,-0.3127797090123803,-0.6498887517513694
220.2142068966,13.414237955,0.97,0.028501,0.001499,0.026250650874900493,0.0008024797761921884,0.9742514304593464,0.024238283194701983,0.0015102863459515944,0.48538387213753054,0.5144036466765673,0.00021248118590211828,0.025574734165360696,0.0006362707099510895,3.964599958870449e-05,0.00038951074108022326,0.0004127985232574573,1.7051185450778266e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.089410631804354,-0.3240265290809621,-0.6740127183918325
220.2142068966,13.6987092841,0.97,0.028501,0.001499,0.02624889236697115,0.0008200502573149917,0.9733106157954264,0.025181728258595378,0.0015076559459781976,0.4765156445694697,0.5232756211048479,0.0002087343256824269,0.02554832559364456,0.0006609924746741859,3.957429865240578e-05,0.00039076677694381274,0.00042911230773369263,1.7117263748634546e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.044840705820505,-0.3351759975604818,-0.6979855307234502
220.2142068966,13.9831806131,0.97,0.028501,0.001499,0.026247124059579137,0.0008376526938021923,0.9723693100594551,0.02612558319452239,0.0015051067460224868,0.4680098831680395,0.5317849644383799,0.00020515239358067755,0.02552189791285789,0.000685721423235485,3.950472348576168e-05,0.00039202973936175754,0.0004454511079853119,1.7184645512282213e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.000332853910807,-0.34622974963417086,-0.7218088329472412
220.2142068966,14.2676519421,0.97,0.028501,0.001499,0.0262453458847537,0.0008552871765918083,0.9714275186007097,0.02706985135510104,0.0015026300441892148,0.45984512233583175,0.5399531530540257,0.0002017246101425509,0.025495451227643635,0.0007104576118634955,3.943704524656868e-05,0.0003932996363521282,0.00046181500776742214,1.7253247225790562e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,13.955886914463463,-0.3571877118249276,-0.7454825805051772
220.2142068966,14.5521232711,0.97,0.028501,0.001499,0.026243557779290036,0.0008729537998825274,0.9704852462389408,0.028014535434453706,0.0015002183266054044,0.4520015588153911,0.5478000000180596,0.00019844116654926252,0.025468985633620163,0.000735201079334054,3.937106633581874e-05,0.00039457647832072135,0.00047820409159141374,1.732299703923002e-07,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,13.911502768471731,-0.3680503966449038,-0.7690073054275359
223.5832413793,7.2320471575,0.97,0.028501,0.001499,0.026031790108488127,0.0004258786577301494,0.9955900440752119,0.0009155218018305892,0.0034944341229575233,0.9629647031751224,0.036084887960876964,0.0009504088640005926,0.02591699106146636,2.383267138499876e-05,9.096637563676904e-05,0.00041010611522973285,1.536778364912111e-05,4.0475885129540845e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,14.486289719094428,-0.014612324516317443,-0.02788699182912069
223.5832413793,7.5191895279,0.97,0.028501,0.001499,0.02602673287567472,0.0004427590169940253,0.9960594139109473,0.0018221347754454117,0.0021184513136073726,0.930386153857082,0.06905649621663523,0.0005573499262827837,0.025924172294161347,4.742421506399527e-05,5.5136366449381306e-05,0.0004119368589066136,3.057538638192904e-05,2.4677170548265777e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,14.427592666819086,-0.025935614006600716,-0.05227262190875415
223.5832413793,7.8063318982,0.97,0.028501,0.001499,0.02602439968204483,0.0004596350700003142,0.9953856466314674,0.0027487199765640954,0.001865633391968407,0.899121481785724,0.10040318453752738,0.00047533367674856424,0.025904313905707948,7.153378728412492e-05,4.855198905275483e-05,0.0004132677652193675,4.614882475316086e-05,2.1848002778583304e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,14.380875841156456,-0.03813908120906717,-0.07777703555107252
223.5832413793,8.0934742686,0.97,0.028501,0.001499,0.026022416367458088,0.0004765383145240593,0.9945618056487042,0.0036780861018396753,0.0017601082494560114,0.8698962957099973,0.1296688729168969,0.00043483137310576135,0.02588090140976151,9.571268797743288e-05,4.5802269719142115e-05,0.0004145389145683648,6.179218614605249e-05,2.0721380964200189e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,14.335788538701268,-0.05037488516884636,-0.10329780480714668
223.5832413793,8.380616639,0.97,0.028501,0.001499,0.026020539176821674,0.000493471804953474,0.9936896835457145,0.004608488738586342,0.0017018277156991273,0.8425925505244538,0.1569992940151245,0.00040815546042185017,0.025856341340304796,0.00011991536176832742,4.428247474855008e-05,0.00041579566674765345,7.747472499406463e-05,2.0141321175598662e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,14.291268759431388,-0.0625614243779129,-0.12872750113547582
223.5832413793,8.6677590093,0.97,0.028501,0.001499,0.02601870416634089,0.0005104362242034469,0.9927959343588115,0.005539484310440953,0.001664581330747595,0.8170462614090398,0.18256573861316022,0.0003879999777999273,0.025831263713627907,0.00014413020350745,4.331024920553571e-05,0.0004170500086731727,9.318816628661493e-05,1.9804924365921613e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,14.247037584950013,-0.07467007985478347,-0.1540309392624284
223.5832413793,8.9549013797,0.97,0.028501,0.001499,0.02601688723846946,0.0005274317556116646,0.9918905709228137,0.006470915333550794,0.0016385137436354614,0.7931007556920779,0.20652766468935954,0.0003715796185625449,0.025805905136599937,0.00016835307456267398,4.262902730684625e-05,0.0004183065239516105,0.00010892924876948609,1.9598289056795572e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,14.202989653610867,-0.08669467198572534,-0.17919960712073468
223.5832413793,9.24204375,0.97,0.028501,0.001499,0.02601507726917997,0.0005444584357527655,0.9909781906040178,0.0074027165654639935,0.0016190928305181657,0.7706141167850857,0.2290282979123314,0.0003575853025828886,0.02578037420063568,0.00019258224345238437,4.212082509190539e-05,0.00041956735659380676,0.00012469638882446632,1.9469033449245887e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,14.159076169726672,-0.09863163936732278,-0.20422897422061226
223.5832413793,9.5291861204,0.97,0.028501,0.001499,0.02601326839568478,0.0005615162545595211,0.9900611967226054,0.008334859301674344,0.0016039439757202273,0.7494594282399447,0.25019526187775565,0.000345309882299662,0.025754727638498003,0.00021681693205472452,4.1723825132051986e-05,0.00042083365108961393,0.00014048870635813588,1.938971117712953e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,14.11527131831009,-0.11047931025138347,-0.22911693863491855
223.5832413793,9.8163284907,0.97,0.028501,0.001499,0.02601145722116848,0.0005786051897248932,0.9891409656578364,0.009267331347155159,0.0015917029950084712,0.7295234878086037,0.2701421813783037,0.0003343308130926601,0.025728997913914094,0.0002410567928909201,4.1402514363468594e-05,0.0004221060760722629,0.00015630566810908992,1.934455435403564e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,14.071560086047816,-0.12223690191431835,-0.25386253011342497
223.5832413793,10.1034708611,0.97,0.028501,0.001499,0.026009641630879553,0.0005957252200058578,0.9882183409252016,0.010200128624409135,0.0015815304503892247,0.7107052614918167,0.2889703631153579,0.0003243753928254661,0.025703204900526844,0.00026530169010975804,4.1135040242947265e-05,0.0004233850482615332,0.0001721469331420692,1.9323860225543736e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,14.02793309765494,-0.1339040941124061,-0.27846535954460805
223.5832413793,10.3906132315,0.97,0.028501,0.001499,0.026007820230898253,0.0006128763305734912,0.9872938672312097,0.01113325126174484,0.0015728815070454982,0.6929144084590624,0.30677033493447387,0.0003152566064637322,0.02567736141401763,0.0002895515974008809,4.090721947974364e-05,0.0004246708400578914,0.0001880122772034412,1.9321331215854333e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.984384164144595,-0.14548082889906944,-0.30292536107576673
223.5832413793,10.6777556018,0.97,0.028501,0.001499,0.02600599205825834,0.0006300585150462725,0.9863679112431263,0.01206670162368262,0.0015653871331910453,0.6760699615799481,0.32362319863644085,0.00030683978361102524,0.02565147606630961,0.00031380654659486325,4.0709445353866117e-05,0.00042596363606045264,0.0002039015519674008,1.9332701841908216e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.940909013643834,-0.15696720452896606,-0.32724265703878785
223.5832413793,10.9648979722,0.97,0.028501,0.001499,0.026004156420737324,0.0006472717760532564,0.9854407282472527,0.013000483260497502,0.001558788492249791,0.6600991743370268,0.3396018016496401,0.00029902401333296565,0.02562555484070686,0.0003380666002511542,4.0534979779308855e-05,0.00042726356494441546,0.00021981466130464826,1.935498041926013e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.897504587859435,-0.1683634188284877,-0.3514174859206385
223.5832413793,11.2520403425,0.97,0.028501,0.001499,0.026002312803308076,0.0006645161251232117,0.9845125010024269,0.013934600324633152,0.0015528986729398222,0.6449365219192433,0.3547717469096667,0.0002917311710899632,0.02559960200983226,0.00036233183643018946,4.037895704562326e-05,0.00042857071849621687,0.00023575154655960446,1.9386006739035907e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.854168629737615,-0.17966973439139977,-0.37545015904581014
223.5832413793,11.5391827129,0.97,0.028501,0.001499,0.026000460810969947,0.0006817915822734082,0.9835833634318862,0.014869057236807514,0.0015475793313062015,0.6305228382257358,0.36919226265549415,0.00028489911876996524,0.02557362069523277,0.0003866023399816829,4.023777575549397e-05,0.0004298851635334446,0.000251712176918989,1.9424182097447422e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.810899430336121,-0.1908864588646626,-0.39934103602519677
223.5832413793,11.8263250832,0.97,0.028501,0.001499,0.02599860013243949,0.0006990981754754071,0.9826534156279463,0.015803858492426298,0.001542725879627465,0.6168045702086785,0.38291695247880175,0.00027847731251969806,0.025547613221686843,0.0004108781974942493,4.0108713258400445e-05,0.0004312069496577798,0.0002676965428365335,1.9468298109381566e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.767695667193452,-0.2020139300914039,-0.4230905071219002
223.5832413793,12.1134674536,0.97,0.028501,0.001499,0.02599673051632085,0.0007164359400908692,0.9817227336682044,0.01673900854826861,0.001538257783526921,0.6037331326780876,0.3959944434599855,0.00027242386192678075,0.025521581348918135,0.00043515949433973013,3.9989673062982375e-05,0.0004325361144742311,0.00028370465137101525,1.951742456226983e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.724556297610249,-0.21305251022137917,-0.44669898575957667
223.5832413793,12.4006098239,0.97,0.028501,0.001499,0.025994851755009426,0.000733804918307806,0.9807913762183221,0.017674511757959848,0.00153411202371806,0.591264348816801,0.40846894768534864,0.0002667034978503365,0.02549552642738696,0.0004594463129903373,3.987901463212848e-05,0.0004338726871818308,0.00029973652278752274,1.957083384524723e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.681480486066679,-0.2240025764357778,-0.47016689835521674
223.5832413793,12.6877521943,0.97,0.028501,0.001499,0.025992963673547923,0.0007512051586201609,0.9798593890835682,0.01861037233608442,0.0015302385803474833,0.5793579638319416,0.4203807500396286,0.0002612861284297593,0.025469449505634047,0.00048373873208304354,3.977543583083368e-05,0.0004352166911182271,0.0003157921880143814,1.9627948755232504e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.638467553589296,-0.2348645191362415,-0.49349468203095803
223.5832413793,12.9748945647,0.97,0.028501,0.001499,0.025991066121736434,0.0007686367153354222,0.9789268084140151,0.01954659434019446,0.001526597245790437,0.5679772210608265,0.4317666331519199,0.00025614578725358057,0.02544335140582908,0.0005080368259507533,3.967788995659998e-05,0.0004365681455815347,0.0003318716866973259,1.9688305656159803e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.595516941619762,-0.24563873828543237,-0.5166827807345946
223.5832413793,13.262036935,0.97,0.028501,0.001499,0.025989158968437228,0.0007860996481304346,0.977993663005108,0.020483181663611228,0.0015231553312807702,0.5570884915221972,0.4426602486277879,0.0002512598500148935,0.02541723277796398,0.0005323406644349708,3.9585526038278605e-05,0.0004379270671631138,0.0003479750656876348,1.9751527968601353e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.55262818570728,-0.2563256422815794,-0.5397316440475279
223.5832413793,13.5491793054,0.97,0.028501,0.001499,0.025987242097385937,0.0008035940216472117,0.97705997597603,0.021420138035976387,0.0015198859879936577,0.5466609492953429,0.4530924422652353,0.0002466084394219205,0.02539109413935518,0.0005566503129003432,3.9497645130415795e-05,0.0004392934707217271,0.0003641023778578775,1.981730676072039e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.50980089596628,-0.26692564378449113,-0.562641723052014
223.5832413793,13.8363216757,0.97,0.028501,0.001499,0.025985315404068832,0.0008211199051299626,0.9761257660147014,0.022357467026558067,0.001516766958740577,0.5366662863327942,0.46309153970221095,0.0002421739649948547,0.025364935903930307,0.0005809658323211803,3.941366781734415e-05,0.0004406673701200333,0.0003802536811467677,1.9885386316152198e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.467034742387293,-0.2774391627821977,-0.5854134734770202
223.5832413793,14.1234640461,0.97,0.028501,0.001499,0.025983378793354512,0.0008386773720909617,0.9751910483127095,0.023295172050582912,0.0015137796367075253,0.5270784612508113,0.47268359798776743,0.0002379407614212203,0.025338758404197612,0.0006052872794466608,3.933310971023821e-05,0.00044204877876757815,0.0003964290377908814,1.9955553250207151e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.424329443586004,-0.28786662756096604,-0.6080473567876243
223.5832413793,14.4106064164,0.97,0.028501,0.001499,0.02598143217767649,0.0008562665000203335,0.9742558352763826,0.024233256377016198,0.0015109083466011857,0.5178734775010586,0.4818926276987089,0.00023389480023233318,0.02531256190793889,0.0006296147070036927,3.925556273390403e-05,0.00044343771003319037,0.0004126285137051751,2.0027628196789502e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.381684758070461,-0.298208468905484,-0.63054383452236
223.5832413793,14.6977487868,0.97,0.028501,0.001499,0.02597947547562187,0.0008738873701181695,0.9733201370741194,0.025171723136661567,0.0015081397892191075,0.5090291870154336,0.49074078952763783,0.00023002345692850444,0.025286346631046,0.0006539481639080429,3.918068066782734e-05,0.00044483417755430716,0.00042885217797002155,2.0101459384074077e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.339100477400553,-0.3084651088885195,-0.6529033572224971
223.5832413793,14.9848911572,0.97,0.028501,0.001499,0.02597750861082261,0.000891540067054557,0.9723839620618636,0.026110575330453675,0.0015054626076826726,0.5005251159874688,0.49924856869186246,0.0002263153206685721,0.025260112747487868,0.0006782876954803928,3.910816785434809e-05,0.00044623819546995793,0.0004451001024084347,2.0176917616433235e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.296576420759092,-0.3186369679549461,-0.6751263716561589
223.5832413793,15.2720335275,0.97,0.028501,0.001499,0.025975531511076292,0.0009092246787544163,0.9714473171171142,0.027049815837547092,0.0015028670453387943,0.4923423099445884,0.507434930018324,0.00022276003708762254,0.025233860397126124,0.000702633343657015,3.9037770293155974e-05,0.00044764977859657566,0.00046137236123468034,2.0253892316031546e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.254112430603547,-0.3287244951674797,-0.6972133511992986
223.5832413793,15.5591758979,0.97,0.028501,0.001499,0.025973544107639576,0.000926941296206474,0.9705102079028276,0.027989447423674922,0.0015003446734975017,0.4844631956668001,0.5153174561559767,0.00021934817722328223,0.025207589691878547,0.0007269851472072794,3.896926855374946e-05,0.0004490689425557143,0.00047766903076704387,2.0332288371587662e-07,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,13.211708369126741,-0.3387281518926848,-0.7191647796581666
226.9522758621,8.2607128051,0.97,0.028501,0.001499,0.025761642113615577,0.00048395320627468783,0.9955146158337689,0.0010383744683683616,0.00344700969786272,0.9630372128567938,0.03599538742155202,0.0009673997216541318,0.025646091251983052,2.6750231434021568e-05,8.880063019850155e-05,0.0004660649469238844,1.7420083153759668e-05,4.6817619704375764e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.735103498744104,-0.014967168388089647,-0.0292441740597571
226.9522758621,8.5501498239,0.97,0.028501,0.001499,0.02575640289250058,0.0005008899032310077,0.9958988947020883,0.0019387909990642726,0.00216231429884751,0.934493013443191,0.06491738026503624,0.0005896062917728015,0.025650773172143,4.993628209625313e-05,5.569343826133137e-05,0.0004680781150736127,3.251646031896453e-05,2.953278384304718e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.679568244598654,-0.025355248733470503,-0.05192859267723726
226.9522758621,8.8395868427,0.97,0.028501,0.001499,0.025753798360204694,0.0005178167021596238,0.99524336861108,0.002859624253521381,0.0018970071353987246,0.9068284226237695,0.09266859098033772,0.0005029863958926382,0.025631297034540628,7.36461864111405e-05,4.885513925292828e-05,0.0004695709032276539,4.798534417521754e-05,2.6045475675228085e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.634774106171468,-0.036507238942391496,-0.07560938711897514
226.9522758621,9.1290238614,0.97,0.028501,0.001499,0.025751578248468555,0.000534768979030967,0.9944330201792662,0.003783644156655446,0.0017833356640783544,0.8807397795824659,0.11879997305073253,0.00046024736680170235,0.025608219732007283,9.743480856447353e-05,4.592370789679838e-05,0.0004709923127192742,6.353054029724664e-05,2.461260144462373e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.591632648764824,-0.04770337241933298,-0.09932459018921413
226.9522758621,9.4184608802,0.97,0.028501,0.001499,0.025749479149760803,0.0005517507357595024,0.993571283015175,0.004708852303200919,0.0017198646816239853,0.8561747513384012,0.14339279973946048,0.0004324489221384352,0.02558394303580034,0.00012125049420057519,4.428561975988681e-05,0.0004723950489896719,7.911708275886231e-05,2.386040109682854e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.549080847544777,-0.05885836239594333,-0.12296083201285768
226.9522758621,9.707897899,0.97,0.028501,0.001499,0.025747429530683857,0.0005687629684178658,0.9926862012755232,0.0056347180655113745,0.0016790806589653635,0.8330245729999731,0.16656372340794692,0.0004117035920799839,0.025559118013423785,0.00014507950631702539,4.323201094304491e-05,0.00047379352890448983,9.473527775623624e-05,2.3416175713970977e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.506829771503533,-0.06994950581227855,-0.14648795612222543
226.9522758621,9.9973349177,0.97,0.028501,0.001499,0.025745401977620024,0.0005858059998806826,0.9917884920482256,0.0065610470097275326,0.0016504609420468254,0.8111786834425487,0.18842635010734843,0.00039496645010283815,0.02553399340455917,0.00016891679265949717,4.2491780401356944e-05,0.00047519333973595796,0.00011038128642850281,2.3137371622181683e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.464768490786431,-0.0809683349626642,-0.16989476449034946
