T,P,z_carbon dioxide,z_argon,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_argon,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_carbon monoxide,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_carbon monoxide,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
213.8895172414,8.4376078557,0.95,0.035038,0.001379,0.013583,0.026782609972160944,0.0005082749447391744,0.9730950048151815,0.012337317028203738,0.00030141733445342286,0.014266260822161234,0.5638181056509187,0.4146262626230696,0.019397741213899047,0.002157890512112642,0.026062023979823084,0.00033042555006928046,8.072742907514413e-06,0.0003820876993610645,0.00028657461649266676,0.00021074414072215115,9.859385843559345e-06,1.096801680797242e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.174834097482638,-0.24293149078630805,-0.44997772465509556
213.8895172414,8.8149946539,0.95,0.035038,0.001379,0.013583,0.026780691400781105,0.0005314174301895688,0.9719252494854653,0.013536020868910316,0.000337507133106106,0.014201222512518145,0.5417007712726865,0.43545494855762523,0.020774023740079854,0.0020702564296085093,0.02602883017109743,0.0003625039976848201,9.038674377276976e-06,0.00038031855762157374,0.00028786923180143845,0.0002314083497258241,1.1039678310650331e-05,1.100170351655986e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.10944974316335,-0.2643798211453845,-0.49101900836447676
213.8895172414,9.192381452,0.95,0.035038,0.001379,0.013583,0.02677876904922012,0.0005546170930583029,0.9707480143342839,0.014732790494758249,0.00037504473831115174,0.01414415043264653,0.5213917677384161,0.45449886076111645,0.022118502250638925,0.0019908692498285373,0.02599543688084681,0.00039452599410967653,1.0043236430359528e-05,0.00037876293783326823,0.0002891727865676102,0.0002520728369536408,1.2267299421052891e-05,1.1041701159990676e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,16.044322666358738,-0.28563041152600555,-0.5317436327911071
213.8895172414,9.5697682502,0.95,0.035038,0.001379,0.013583,0.026776838899104854,0.0005778740368597536,0.9695652388516501,0.015927459231940416,0.0004141119197019557,0.014093189996707492,0.5026801073724105,0.4719621341361185,0.023439228129551282,0.0019185303619195565,0.025961892202902754,0.00042648700992572883,1.1088608160058313e-05,0.00037737107811631256,0.00029048578289638926,0.0002727346636981833,1.3544921380100491e-05,1.1086688850804581e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.979435135781873,-0.3066860530685478,-0.5721532808949359
213.8895172414,9.9471550484,0.95,0.035038,0.001379,0.013583,0.02677489797979488,0.0006011883838762765,0.9683783267339205,0.017119855012269706,0.0004547964820580565,0.014047021771751756,0.48538624493981536,0.48801811875569134,0.02474335047257643,0.0018522858319168225,0.025928230904145196,0.0004583823713824014,1.2177129408674075e-05,0.0003761075748586108,0.00029180857215114207,0.00029339082411707486,1.4875414882292527e-05,1.1135727257669988e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.914775512229424,-0.32754812940908096,-0.6122482683695925
213.8895172414,10.3245418466,0.95,0.035038,0.001379,0.013583,0.02677294401698912,0.0006245602740679914,0.9671883305740127,0.018309795091047177,0.0004971926098029987,0.01400468172513727,0.46935648532131813,0.5028148540163283,0.026037299505522013,0.0017913611568315657,0.025894479028343204,0.0004902071189351483,1.33113099079164e-05,0.0003749465598028507,0.00029314141510787165,0.0003140381830298951,1.6261862915159204e-05,1.1188130150654768e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.85033640832586,-0.348220580788146,-0.6520314295703002
213.8895172414,10.7019286448,0.95,0.035038,0.001379,0.013583,0.02677097520360611,0.0006479898626476124,0.9659960637761932,0.01949708551010563,0.0005414014309868411,0.013965449282714256,0.4544585161808814,0.5164794304655277,0.027326935913539355,0.001735117440051697,0.025860656670133573,0.0005219559927336257,1.4493844284145588e-05,0.0003738686964547621,0.0002944845114790871,0.0003346734352076744,1.7707577449194474e-05,1.124338511656576e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.786113385807042,-0.3687071359400136,-0.6915053506828457
213.8895172414,11.0793154429,0.95,0.035038,0.001379,0.013583,0.0267689900557194,0.0006714773182574484,0.9648021742458693,0.020681518963328656,0.0005875315595780529,0.013928775231223833,0.44057783361932334,0.5291214738075761,0.028617671889989024,0.0016830206831115883,0.02582677980812413,0.000553623375466517,1.572762647576621e-05,0.0003728592456529815,0.0002958380222023795,0.0003552930682647399,1.9216117575461395e-05,1.130110214867588e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.722104194047592,-0.38901190349512227,-0.7306729377234351
213.8895172414,11.4567022411,0.95,0.035038,0.001379,0.013583,0.026766987315434504,0.0006950228211541846,0.9636071933004388,0.021862873178795383,0.0006356997060045488,0.013894233814761287,0.4276148557960055,0.5408359535117618,0.029914571053669424,0.0016346196385633959,0.02579286152013429,0.0005852032490557692,1.70157659670492e-05,0.00037190678027739654,0.0002972020834427796,0.0003758933301913581,2.0791309567338633e-05,1.136097952708365e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.65830825911784,-0.40913933726160323,-0.7695373682497557
213.8895172414,11.8340890393,0.95,0.035038,0.001379,0.013583,0.02676496588398091,0.0007186265615738047,0.9624115692420485,0.023040909351928457,0.0006860313430048218,0.013861490063018254,0.41548257741922306,0.5517054613513067,0.031222431820970276,0.0015895294084998749,0.02575891281711196,0.0006166891527402619,1.8361605490865663e-05,0.000371002308637824,0.00029857681600459836,0.0003964701986923791,2.2437268823476414e-05,1.1422780533507087e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.594726343290615,-0.4290942160238487,-0.8081020597559654
213.8895172414,12.2114758375,0.95,0.035038,0.001379,0.013583,0.026762924774343604,0.0007422887382398095,0.9612156910189253,0.02421537056464926,0.0007386614287286036,0.013830276987696698,0.4041046513919394,0.5618020717364101,0.03254585784242275,0.0015474190292277508,0.025724943230658204,0.0006480741408045626,1.9768740250772787e-05,0.0003701386626300622,0.00029996233179856077,0.00041701935096973074,2.415842375278419e-05,1.148631718733738e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.531360315966268,-0.44888164926462437,-0.8463706651083047
213.8895172414,12.5888626356,0.95,0.035038,0.001379,0.013583,0.026760863076839465,0.0007660095570212388,0.9600199053199409,0.02538598015223138,0.000793735189424787,0.013800379338402934,0.3934138100679964,0.5711888697618414,0.03388931827327239,0.0015080018968898525,0.025690961237307325,0.0006793507389252282,2.124103872346596e-05,0.00036931006188344533,0.0003013587383762237,0.0004375361331017302,2.5959541678261158e-05,1.1551438650237838e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.468212999433286,-0.46850707977422523,-0.8843470653947172
213.8895172414,12.9662494338,0.95,0.035038,0.001379,0.013583,0.026758779933460635,0.0007897892297042951,0.9588245292274646,0.02655243998948564,0.0008514089637790439,0.013771621819270628,0.38335055834792076,0.5799212133841345,0.035257200002419664,0.0014710282655250218,0.025656974572401722,0.0007105108983750661,2.2782665095139193e-05,0.00036851179758870756,0.0003027661421843158,0.00045801552840783576,2.78457568314413e-05,1.1618022807022522e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.405288066402791,-0.48797629667327236,-0.9220353732991544
213.8895172414,13.343636232,0.95,0.035038,0.001379,0.013583,0.026756674518258403,0.0008136279728656701,0.9576298598067043,0.027714428681187536,0.0009118511107146228,0.013743860401393594,0.3738620857288595,0.5880477815072621,0.03665385347639884,0.0014362792874795373,0.02562299046781341,0.0007415459476820203,2.4398103378503568e-05,0.0003677399993844687,0.0003041846509429033,0.00047845212441590816,2.982260050171768e-05,1.168597005140925e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.342589974131421,-0.5072953211721583,-0.9594398091225091
213.8895172414,13.7210230302,0.95,0.035038,0.001379,0.013583,0.026754546021966884,0.0008375260068100144,0.9564361815514145,0.028871599643521303,0.0009752429814741344,0.013716975823590013,0.3649013558371128,0.595611448576551,0.038083633364298625,0.001403562222037572,0.025589015836391595,0.0007724465413903934,2.6092183230449924e-05,0.0003669914609544461,0.00030561437543381723,0.000498840078136647,3.189603337641766e-05,1.1755198631325185e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.280123925184306,-0.5264708787527397,-0.9965651629577206
213.8895172414,14.0984098283,0.95,0.035038,0.001379,0.013583,0.02675239363963827,0.000861483554580487,0.9552437723052611,0.0300235790731369,0.001041779955830935,0.013690868665771107,0.35642634063944645,0.6026500178113052,0.039550935006852694,0.001372706542395708,0.025555057418523333,0.0008032026058353642,2.7870107464274142e-05,0.0003662635078152978,0.00030705543088018584,0.0005191730795120771,3.4072480076685276e-05,1.1825641115389445e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.217895847850334,-0.5455097261099411,-1.0334161113178606
213.8895172414,14.4757966265,0.95,0.035038,0.001379,0.013583,0.026750216560457164,0.0008855008409977359,0.9540529080881139,0.031169963801830756,0.0011116725404366216,0.013665455569618701,0.3483993732813154,0.609196838640746,0.04106022733503298,0.0013435607429053426,0.025521121901490983,0.0008338032818805835,2.9737481200993203e-05,0.0003655538958846058,0.0003085079380436889,0.0005394443129495426,3.635886583672992e-05,1.1897241677742236e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.155912391460193,-0.5644191768481548,-1.069997732169881
213.8895172414,14.8531834247,0.95,0.035038,0.001379,0.013583,0.026748013959151537,0.0009095780917270846,0.9528638671239342,0.03231031904306477,0.001185147525208777,0.013640666307792261,0.34078659869243777,0.6152813288781876,0.04261608273071509,0.0013159896986594183,0.02548721601900211,0.0008642368647885362,3.170034254793826e-05,0.00036486073281295545,0.0003099720241248313,0.0005596464169963267,3.8762655207087397e-05,1.1969953988391348e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.09418093303452,-0.5832069636066439,-1.106315356096811
213.8895172414,15.2305702229,0.95,0.035038,0.001379,0.013583,0.02674578498860413,0.0009337155323581038,0.9516769332793973,0.03344417604135637,0.0012624491906336318,0.013616441488612645,0.3335575051887166,0.6209294182377975,0.0442232041080479,0.001289872465438035,0.02545334663610492,0.0008944907415231431,3.3765194611724427e-05,0.0003641824163643426,0.00031144782352932347,0.0005797714423067127,4.129189256632702e-05,1.2043739557405346e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,15.03270959261522,-0.6018812890866148,-1.1423746061340108
213.8895172414,15.607957021,0.95,0.035038,0.001379,0.013583,0.026743528771483227,0.0009579133874636971,0.950492398505906,0.03457103016861105,0.0013438405943123673,0.013592730731170602,0.3266845233407848,0.6261639265544001,0.04588644966197314,0.0012651004428418872,0.0254195208065188,0.0009245513399740643,3.593903959827991e-05,0.0003635175853920852,0.0003129354783853344,0.0005998108079932951,4.395524443438311e-05,1.2118566506844954e-06,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,14.97150722661461,-0.6204507154436403,-1.178181283900333
217.3618965517,5.4314985348,0.95,0.035038,0.001379,0.013583,0.026599535075594982,0.00032293479764407105,0.9561404062506493,0.0007027531805438068,1.4562883743441078e-05,0.04314227768506337,0.9495186916490189,0.03772932698271402,0.0014859497605917004,0.011266031607675295,0.025432890273257784,1.869290787536092e-05,3.873659369354729e-07,0.0011475645285249018,0.00030663262654693905,1.2184112574409742e-05,4.798648852459366e-07,3.6381936374763297e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,16.350854566351465,-0.04283179851321961,-0.054568948404654094
217.3618965517,5.8136718866,0.95,0.035038,0.001379,0.013583,0.02654962925589256,0.0003460540218811506,0.9782492389987167,0.001609240900619919,3.3880159473129866e-05,0.020107639941190185,0.9126918127508228,0.07918667260827682,0.0031554720276266426,0.004966042613273855,0.02597215461527496,4.2724749294877494e-05,8.995056731421141e-07,0.0005338503856495766,0.00031584067254042023,2.7402866535480133e-05,1.0919637860936687e-06,1.7185190191565967e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,16.0359070781594,-0.042955552967400834,-0.06934785535309196
217.3618965517,6.1958452384,0.95,0.035038,0.001379,0.013583,0.026541025271525638,0.0003688347547751905,0.98023881550324,0.0027764236142569163,5.9453952932322123e-05,0.01692530692957074,0.8628835416518479,0.12798192748793935,0.005180543689286478,0.003953987170926331,0.02601654317440185,7.368912931045337e-05,1.5779688672688574e-06,0.00044921499894606505,0.00031826143948470717,4.720418284067032e-05,1.9107645612401386e-06,1.4583678885728626e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.937861911800379,-0.06128433719002757,-0.10661070227661362
217.3618965517,6.5780185902,0.95,0.035038,0.001379,0.013583,0.026536885790587092,0.00039163129675458237,0.9800830947216185,0.00397030571878762,8.650559403176648e-05,0.015860093965562212,0.8170034135772642,0.17238747569929105,0.00709308445690022,0.0035160262665445536,0.02600835314991274,0.00010535954941318187,2.2955890690678797e-06,0.00042087750219210393,0.00031996410631218437,6.751233065236241e-05,2.777873863845606e-06,1.3769859261900165e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.863015926854523,-0.08140275171469646,-0.14601814664733936
217.3618965517,6.960191942,0.95,0.035038,0.001379,0.013583,0.026533859389463333,0.00041447542370534515,0.9793879834261809,0.005169918774191856,0.00011464559266305628,0.015327452206964057,0.7756671059858551,0.21221888931906444,0.00887929560361814,0.003234709091462274,0.02598694303996033,0.00013717789780935336,3.0419900353432248e-06,0.0004066964616583037,0.0003214949524077861,8.795951406879697e-05,3.680249807514637e-06,1.340707421247358e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.794119340083796,-0.1018200078771514,-0.18572846780502417
217.3618965517,7.3423652938,0.95,0.035038,0.001379,0.013583,0.02653126071604944,0.00043737326433559,0.9784807468373775,0.0063709530338615416,0.0001438326108637907,0.015004467517897097,0.7384210677577024,0.2480009262275993,0.010554861813812209,0.003023144200886079,0.025960327799977232,0.0001690294159510867,3.816060498297316e-06,0.0003980874396228231,0.0003229656328593582,0.00010846897466241495,4.616414366118112e-06,1.322242447698753e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.727658178469753,-0.12223576548124093,-0.2253699845372683
217.3618965517,7.7245386456,0.95,0.035038,0.001379,0.013583,0.0265288639073061,0.0004603266300881895,0.9774690108682494,0.007571950412556738,0.0001740876435642708,0.014784951075629615,0.704745111094996,0.28026644934376144,0.012136964585447935,0.002851474975794515,0.0259311423629329,0.00020087524200758798,4.618347404060153e-06,0.000392227954961557,0.00032441294206148627,0.00012901411015319597,5.586968007118948e-06,1.3126098663882909e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.662477109846101,-0.14255247071342936,-0.2648217166918645
217.3618965517,8.1067119975,0.95,0.035038,0.001379,0.013583,0.026526573167645746,0.00048333617939718673,0.9763983209360335,0.008772250309915668,0.00020545163211545486,0.014623977121935382,0.6741735245908933,0.3094792865707955,0.013640981010840042,0.0027062078274712065,0.025900501501076145,0.00023269773969088105,5.44992775172285e-06,0.00038792399912699634,0.0003258524556264977,0.00014958253597369538,6.593179645009e-06,1.308008151984694e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.598087727648826,-0.16273040547355144,-0.30403396923684944
217.3618965517,8.4888853493,0.95,0.035038,0.001379,0.013583,0.026524340924789266,0.0005064021892941966,0.9752912289463167,0.009971480545046107,0.00023797514278156624,0.014499315365855563,0.6463081584772918,0.33603157646866616,0.015080190276177382,0.002580074777864568,0.025868957057528806,0.00026448694950170646,6.312133818763667e-06,0.0003845847839399886,0.00032729186641160116,0.0001701671259957128,7.636641370829282e-06,1.3065555160533551e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.534248906556023,-0.18275135314178037,-0.3429834616081049
217.3618965517,8.8710587011,0.95,0.035038,0.001379,0.013583,0.026522140827212545,0.0005295248004855656,0.9741601770726475,0.01116938978654271,0.0002717151550716915,0.014398717985738038,0.6208120801569645,0.36025325492491816,0.01646600841387187,0.002468656504245527,0.025836813404583065,0.0002962361288727152,7.206467607699297e-06,0.0003818848261490624,0.0003287353928841456,0.0001907630329383929,8.719159820149147e-06,1.3072148428780064e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.470828457417412,-0.20260661561585813,-0.38165853938067684
217.3618965517,9.2532320529,0.95,0.035038,0.001379,0.013583,0.026519957044790373,0.0005527041081376342,0.9730125990199084,0.012365781239044082,0.00030673397749561197,0.0143148857635518,0.5974001745615375,0.3824225075256292,0.017808296492393544,0.002369021420439863,0.025804252330047812,0.0003279399872847237,8.134571907361326e-06,0.00037963015555047495,0.0003301855306823015,0.00021136649095371057,9.842718630278933e-06,1.3093678713431656e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.40774833155835,-0.22229227095541582,-0.42005332612052193
217.3618965517,9.6354054047,0.95,0.035038,0.001379,0.013583,0.026517779444259704,0.0005759401985247019,0.9718532187244651,0.013560482671436298,0.00034309894519218484,0.014243199658906414,0.5758303479293599,0.4027749126943802,0.019115642924052198,0.0022790964522074494,0.02577138930632925,0.0003595938886388534,9.098222156164506e-06,0.0003776980271354353,0.00033164384490298374,0.00023197426317797082,1.1009467180605937e-05,1.3126232631413022e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.344959918321088,-0.24180704070799486,-0.4581650952053842
217.3618965517,10.0175787565,0.95,0.035038,0.001379,0.013583,0.026515601192864495,0.0005992331642584699,0.9706851913258122,0.014753331366631695,0.00038088245664405805,0.014180594850912054,0.5558960763083881,0.4215109783388031,0.020395601487806836,0.0021973438650018462,0.02573830141701461,0.00039119345078378456,1.0099327321732345e-05,0.0003760069977443718,0.00033311136480514326,0.0002525833573196443,1.2221720816493247e-05,1.3167213171889925e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.282431779181389,-0.2611512359554986,-0.49599297127825714
217.3618965517,10.3997521083,0.95,0.035038,0.001379,0.013583,0.026513417476606238,0.0006225831105258496,0.9695107142732339,0.015944165343608215,0.00042016216214511935,0.01412495822101285,0.5374202924179983,0.4388022399366404,0.021654886839439474,0.00212258080592185,0.025705042315568957,0.0004227343120711215,1.1139934812827071e-05,0.00037450091415333506,0.000334588797313309,0.00027319086344546376,1.3481966806583512e-05,1.32148296049329e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.220143107016181,-0.28032715805809616,-0.5335381928471019
217.3618965517,10.7819254601,0.95,0.035038,0.001379,0.013583,0.026511224763653737,0.0006459901562300034,0.9683313726649431,0.017132820180942237,0.00046102134753240047,0.01407478580658237,0.5202504064272817,0.45479618672880817,0.022899535314893686,0.002053871529016383,0.025671650666417654,0.00045421204665222235,1.222224056527399e-05,0.00037313981001858864,0.00033607664132668245,0.0002937938597177526,1.4792874395662651e-05,1.3267807899056491e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.158079907686881,-0.2993350401286996,-0.5708000075172652
217.3618965517,11.1640988119,0.95,0.035038,0.001379,0.013583,0.026509020376092023,0.000669454435132573,0.9671483492068665,0.01831912322421265,0.0005035492160551629,0.014028978352865713,0.5042542873405397,0.4696202185790912,0.02413503493259403,0.0019904591477750426,0.02563815529582859,0.0004856220108227938,1.3348596428771476e-05,0.0003718944730118711,0.0003375752690947391,0.00031438933815570097,1.615730617770465e-05,1.3325217044282039e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.096232897296991,-0.3181783232686435,-0.6077808639373359
217.3618965517,11.5462721637,0.95,0.035038,0.001379,0.013583,0.02650680221197259,0.0006929760943000637,0.9659625519271738,0.019502892756359056,0.000547841390047585,0.013986713926419574,0.4893169733726239,0.4833848718932153,0.025366434201448185,0.0019317205327125516,0.0256045783081059,0.0005169593208541225,1.4521523369523466e-05,0.00037074305964304624,0.0003390849650824892,0.000334974160568297,1.757833249923912e-05,1.3386361500383825e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,15.034596046229595,-0.33686001431999024,-0.644482764625316
217.3618965517,11.9284455155,0.95,0.035038,0.001379,0.013583,0.026504568570198315,0.000716555293093025,0.9647746980368059,0.02068393573998966,0.0005940003882834021,0.013947365834920891,0.47533799489163453,0.49618643810261176,0.02659843181366287,0.001877135192090768,0.025570937138908897,0.0005482187931221316,1.5743724021981856e-05,0.000369668914145302,0.000340605956247826,0.00035554501858340107,1.9059247104054037e-05,1.345071157743832e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,14.973165711492163,-0.3553834760690737,-0.680908030391306
217.3618965517,12.3106188673,0.95,0.035038,0.001379,0.013583,0.026502318032739534,0.0007401922018651777,0.9635853695853072,0.021862046176031356,0.0006421361675904576,0.013910448071070985,0.4622291754100516,0.5081091094107448,0.027835452059547284,0.0018262631196562188,0.025537245916444674,0.0005793949006036201,1.7018096933806842e-05,0.00036865911875743143,0.00034213843111309154,0.0003760984004824937,2.0603584549868897e-05,1.351785719723505e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,14.91194005419077,-0.37375238966660795,-0.7170592478803322
217.3618965517,12.6927922191,0.95,0.035038,0.001379,0.013583,0.02650004938370073,0.0007638870006683283,0.9623950516114428,0.023037003582214815,0.0006923667145505483,0.01387557809179193,0.4499128174704982,0.5192267451744378,0.02908170878375346,0.0017787285713106267,0.025503516394332446,0.0006104817325811832,1.8347752127220157e-05,0.00036770350465988207,0.00034368255269977597,0.0003966305610380797,2.221513929713121e-05,1.3587476333415354e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,14.850918648339697,-0.391970735795633,-0.7529392389254603
217.3618965517,13.0749655709,0.95,0.035038,0.001379,0.013583,0.026497761552242722,0.0007876398780104281,0.9612041589699829,0.024208571509430916,0.0007448186884945031,0.013842450832091721,0.4383201982776234,0.5296043335968823,0.030341260228236102,0.0017342078972581447,0.025469758607410613,0.0006414729553773171,1.9736028007381494e-05,0.00036679396144741026,0.00034523846750089394,0.00041713749270804243,2.3897986504850534e-05,1.3659312966411262e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,14.790102214450638,-0.4100427908715645,-0.7885510466966927
217.3618965517,13.4571389227,0.95,0.035038,0.001379,0.013583,0.026495453571333066,0.000811451029678859,0.960013055648772,0.025376496044853904,0.0007996281175152441,0.01381082018885886,0.42739031579936027,0.5392992073689381,0.03161805660378726,0.001692420227914218,0.02543598134381563,0.0006723617727595438,2.1186509661957613e-05,0.0003659239450959393,0.0003468063118301636,0.0004376148971245173,2.565650458758762e-05,1.3733161365903213e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,14.729492436787561,-0.427973123227547,-0.8238979228145258
217.3618965517,13.8393122745,0.95,0.035038,0.001379,0.013583,0.026493124547233533,0.0008353206576444958,0.958822068996951,0.02654050426808305,0.0008569411492988505,0.013780485585667097,0.4170688384441312,0.5483620595025568,0.032915981835082174,0.001653120218229839,0.025402192492572365,0.0007031408851207073,2.270304859802389e-05,0.00036508812094243484,0.00034838621641217763,0.0004580581561709659,2.749539959349512e-05,1.3808854678571614e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,14.669091838197453,-0.44576656184410446,-0.8589832874901173
217.3618965517,14.2214856263,0.95,0.035038,0.001379,0.013583,0.026490773636407432,0.0008592489690259061,0.9576315004388064,0.027700302638198823,0.0009169148583794433,0.0137512820646153,0.40730722104833145,0.5568377960313307,0.03423889061117785,0.0016160923091599574,0.025368399305217625,0.0007338024468485047,2.428978395718841e-05,0.00036428210038411335,0.0003499783097625857,0.0004784623021545787,2.9419731458245347e-05,1.3886256504963893e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,14.60890369552777,-0.46342821989330396,-0.8938107446525514
217.3618965517,14.6036589782,0.95,0.035038,0.001379,0.013583,0.0264884000276441,0.0008832361751084251,0.9564416337202465,0.028855575297176483,0.0009797181109161487,0.013723072871660975,0.39806195742320083,0.564766254826066,0.03559064162200733,0.001581146128725963,0.025334608597075346,0.000764338021499416,2.5951165236274742e-05,0.0003635022438330666,0.00035158272073064066,0.0004988219867428847,3.1434942175876465e-05,1.396525459023413e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,14.548931984304998,-0.4809635281722926,-0.928384106942854
217.3618965517,14.98583233,0.95,0.035038,0.001379,0.013583,0.02648600292790683,0.0009072824904151877,0.9552527413978406,0.030005982280745667,0.0010455324872629633,0.013695743834150778,0.38929394559101677,0.5721828139897205,0.036975127655785235,0.0015481127634775003,0.02530082690555423,0.0007947385345425502,2.7691976518868558e-05,0.0003627455112911794,0.00035319958045937225,0.0005191314484493637,3.3546885902960305e-05,1.4045756034914049e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,14.489181344952998,-0.4983783341614316,-0.962707486192091
217.3618965517,15.3680056818,0.95,0.035038,0.001379,0.013583,0.02648358155087821,0.0009313881317975454,0.9540650900601375,0.03115115763248371,0.0011145532613926188,0.013669199045986132,0.3809679464602219,0.5791189087753335,0.03839630305984016,0.0015168417046045166,0.025267060617453617,0.0008249942235641445,2.95173621908887e-05,0.00036200934766956035,0.0003548290239283334,0.000539384478532891,3.57618609748369e-05,1.4127683614842049e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,14.429657065187723,-0.5156786581340267,-0.996785040747767
