temperature,pressure,z_carbon dioxide,z_argon,z_nitrogen,z_methane,z_oxygen,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_nitrogen,x_methane,x_oxygen,y_carbon dioxide,y_argon,y_nitrogen,y_methane,y_oxygen,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_nitrogen,E_methane,E_oxygen,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.36903448275862,3.1067565684348337,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6609543192263597,0.03693243661952964,8.280046206587027,2.8959934490837704,1211.016033934162,8.242129645723411,0.9986074804747488,0.00024775546214699467,4.9992468590497275e-05,0.0006263799479197484,0.00046839164659403506,0.9156817680548012,0.021420916143172795,0.010584813917260395,0.01646251686396589,0.035849985020799675,19.016616331586807,0.6225170940998567,1.0000000003822296,4.263499748772001,5.643915910225165,3.427174477700872,3.7200906588057605,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.2885597532950595,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6609543192263597,0.03909367276860508,8.280046206587027,2.8959934490837704,1210.4722111403937,8.594942294187,0.9977186446001097,0.00041888878776180703,8.636186750732777e-05,0.0009876770842057883,0.0007884276604154085,0.8669402810421983,0.0342220200075274,0.017265303132362443,0.02454834666201836,0.057024049155893416,18.95082947687195,0.624570814697524,1.0000000003784617,4.244606880239801,5.6165633229893,3.4104680632151245,3.704443287700974,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.4703629381552856,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6609543192263597,0.04125490891768052,8.280046206587027,2.8959934490837704,1209.9681316653923,8.951453990840816,0.9968604564129493,0.00059340656192082,0.0001251095248278031,0.0013091369560594567,0.0011118905442427688,0.8232771140675421,0.045947595112053166,0.02368851362669621,0.03086375287547895,0.07622302431822947,18.886771997277087,0.6266055615171104,1.0000000003716476,4.22636337143202,5.590068502882577,3.3943501665240476,3.6893448265927664,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.6521661230155114,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6609543192263597,0.04341614506675596,8.280046206587027,2.8959934490837704,1209.498722378549,9.311170181281794,0.9960295845399074,0.0007706995107368779,0.00016630254172533734,0.0015958799138711358,0.0014375334937592544,0.7839400010529278,0.05671242428363393,0.029904039137892028,0.035784573947880934,0.09365896157766526,18.82424443899725,0.628569738335385,1.0000000003644935,4.208694074559782,5.564323095397572,3.378753339502711,3.67473150527354,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.833969307875737,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6609543192263597,0.045577381215831395,8.280046206587027,2.8959934490837704,1209.0595693903977,9.673653261577336,0.9952231621623415,0.0009502104120370081,0.00021001978113755604,0.001852362005627202,0.0017642456388567275,0.748318098920585,0.06661337910790723,0.03595412105961115,0.03960191584262332,0.10951248506927332,18.763074970929644,0.630526045762975,1.000000000357974,4.191534376648007,5.5392355848402035,3.363619676469108,3.660548516896321,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.015772492735962,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6609543192263597,0.047738617364906824,8.280046206587027,2.8959934490837704,1208.6468586327492,10.038517235144367,0.9944387469784859,0.0011314286411915025,0.0002563517039346843,0.0020824346396143053,0.0020910380367736812,0.715910299529871,0.07573306448108282,0.04187526587124581,0.042542372691946495,0.12393899742585394,18.70311670621036,0.6324355963616434,1.0000000003523337,4.174829097673309,5.514728794329021,3.3488997703072525,3.6468205781345353,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.1975756775961885,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6609543192263597,0.04989985351398227,8.280046206587027,2.8959934490837704,1208.2573081042294,10.40542162358443,0.9936742749538054,0.0013138839110006992,0.00030539993372166697,0.002289412740093882,0.002417028461378431,0.6863016823428361,0.08414247860276104,0.04769940680165455,0.04478320351935837,0.1370732287333901,18.644244632649045,0.6343129109640671,1.0000000003476057,4.158531321932348,5.490737669597897,3.3345516295705435,3.6334453720256112,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.379378862456415,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6609543192263597,0.05206108966305771,8.280046206587027,2.8959934490837704,1207.8880997436065,10.774065361212891,0.9929280134206677,0.0014971400082123873,0.00035727664087944496,0.002476143333677207,0.002741426596563225,0.6591457715736508,0.09190301865438759,0.05345475342290728,0.04646376744344076,0.14903268890561358,18.586352661225884,0.6361832910267623,1.000000000343759,4.142601266818404,5.46720735203476,3.320539643721673,3.620376702168381,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.56118204731664,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6609543192263597,0.05422232581213314,8.280046206587027,2.8959934490837704,1207.5368153962547,11.144181086760975,0.9921985166586927,0.0016807889905217496,0.00041210379413966015,0.002645070043053452,0.0030635205135924404,0.6341509970550276,0.0990680390486118,0.059166421844899605,0.04769417187345447,0.15992037017800648,18.529350903077404,0.6380068701401364,1.0000000003407665,4.1270052456768065,5.44409152811863,3.306833642272522,3.607586242681056,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.742985232176866,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,307.69,84.12,0.6609543192263597,0.056383561961208584,8.280046206587027,2.8959934490837704,1207.2013792774926,11.51553006081035,0.9914845859514198,0.001864445962820684,0.0004700122487026017,0.002798291201852868,0.0033826646352040682,0.6110702498898153,0.10568409197406226,0.06485690398685734,0.04856183887685084,0.16982691527241434,18.473160681554475,0.6398333874940676,1.0000000003399834,4.11171478610278,5.421555000028552,3.293408095999718,3.5950500277699913,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
