T,P,z_carbon dioxide,z_nitrogen,z_methane,z_oxygen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_methane,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_methane,y_oxygen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_methane,rhoL4_oxygen,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_methane,rhoV4_oxygen,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_nitrogen,parachor_methane,parachor_oxygen,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
230.6313448276,12.1977481009,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.02537270204565382,0.0007154849661317378,0.9769403780094768,0.0013273978887339642,0.011070373446612691,0.003389382269478138,0.007272468385698502,0.7628628033273087,0.06204005647511973,0.09964202891679079,0.07371687901657825,0.0017382322642024105,0.024787617127602867,3.367967112687682e-05,0.0002808852869950216,8.599778644229075e-05,0.0001845221734867651,0.000545816867001802,4.438872770591214e-05,7.12923736848277e-05,5.2743318686513905e-05,1.2436790526819556e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,12.431322467240362,-0.14191050970421237
230.6313448276,12.5794938075,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025362463582533534,0.0007384388384574566,0.9753753794710949,0.0015429749958648707,0.012063580487005116,0.003843887968196582,0.007174177077838451,0.7420794217548631,0.06980447157079567,0.1054083074710442,0.08103299225994103,0.0016748069433559915,0.02473792254113547,3.9133647141382616e-05,0.0003059621207766294,9.749046860872464e-05,0.00018195480487132458,0.0005479802662438421,5.15463329058749e-05,7.783758813268431e-05,5.983790868116292e-05,1.2367424938922817e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,12.363378807046804,-0.15442970996321925
230.6313448276,12.9612395141,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025352729513629164,0.0007614265121829039,0.9738460764635123,0.0017707417927170694,0.01298659449100301,0.004300944343334603,0.007095642909433053,0.7225303147285683,0.0776201219160007,0.1102624880612599,0.08796784289110246,0.0016192324030686268,0.02468965616448845,4.489313770923466e-05,0.0003292456174335859,0.00010904067858973559,0.0001798939154081569,0.0005501537374901896,5.9102018705712195e-05,8.39567817090942e-05,6.69810477968258e-05,1.2329264810820865e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,12.29683004498261,-0.1662885067545865
230.6313448276,13.3429852207,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025343458544628876,0.0007844479163907465,0.9723560670428669,0.002010754671612871,0.013843230026335451,0.004758756916629623,0.007031191342555147,0.7041138467693728,0.08548452600618621,0.11431247805045636,0.09451947803810144,0.0015696711358830643,0.024642865675719276,5.095947766343964e-05,0.0003508353262961942,0.00012060335864056879,0.0001781947063093998,0.0005523406400001078,6.705815830920335e-05,8.967218522414343e-05,7.414560760532959e-05,1.231325251962166e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,12.231559943621425,-0.17751988806438845
230.6313448276,13.7247309273,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025334613961576567,0.0008075030494387494,0.9709067794399784,0.0022630302998661173,0.014637430372078363,0.005215616558839289,0.006977143329237855,0.6867380993546244,0.09339391310727761,0.11765531137601255,0.10068778624077358,0.001524889921311853,0.024597548449789418,5.733299903045894e-05,0.00037083364786606135,0.0001321356320897998,0.00017676323280083016,0.0005545431093946301,7.541586963314426e-05,9.500702271879572e-05,8.130569443066162e-05,1.231353261517736e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,12.16747211283832,-0.188158130253834
230.6313448276,14.1064766339,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025326162097031167,0.0008305919884343427,0.9694983595450957,0.0025275458748144374,0.015373168232880055,0.005669918813287929,0.006931007533921884,0.6703201513719536,0.10134339561577863,0.12037784409867242,0.10647458836350404,0.001484020550091324,0.024553672606644896,6.401303653323289e-05,0.00038934335061085047,0.00014359728294233666,0.00017553582029984988,0.0005567625474156405,8.417501247919782e-05,9.998487289335563e-05,8.843694006657095e-05,1.23261557957778e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,12.104482591143034,-0.19823733236105312
230.6313448276,14.4882223405,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.02531807164070076,0.0008537148857437532,0.9681301744124319,0.0028042401051596734,0.01605437006420136,0.006120179823861235,0.0068910355943458635,0.6547852297041181,0.1093271533860552,0.12255752624408477,0.11188366342581445,0.0014464272399275942,0.02451118911329807,7.099795188015885e-05,0.00040646569143177176,0.00015495115123449011,0.00017446773285626751,0.0005589998975635484,9.333421826166589e-05,0.00010462918451450586,9.551674893816172e-05,1.2348364658714383e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,12.042516056262352,-0.2077919812799376
230.6313448276,14.869968047,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025310313291336338,0.0008768719559812483,0.9668011091466414,0.0030930160254920166,0.016684861690817253,0.006565049853676976,0.006855963283372396,0.6400658432986048,0.1173386274687257,0.12426318922886223,0.11692071099137953,0.0014116290124276127,0.02447003896291295,7.828520462032688e-05,0.0004222990766172004,0.00016616346856980604,0.00017352657861605429,0.0005612557879700348,0.00010289095178065653,0.0001089629057955804,0.0001025244925417292,1.2378178932472786e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.981503693142825,-0.2168511718543673
230.6313448276,15.2517137536,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025302859662881243,0.0009000634689105898,0.9655097618948241,0.0033937416602703905,0.01726832415162426,0.0070033191828105966,0.006824853110470671,0.6261010157913526,0.1253706697777396,0.12555583122578579,0.12159323147751501,0.0013792517276069703,0.024430158008366617,8.587136896189529e-05,0.00043693798262169146,0.00017720400245702068,0.00017268830047401792,0.0005635306521616088,0.00011284155993979637,0.00011300821699503331,0.00010944162571970048,1.2414140944508536e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.921382155297469,-0.22544588833570423
230.6313448276,15.6334594602,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.02529568518301375,0.0009232897354698885,0.964254562116664,0.003706253250639351,0.017808267020603157,0.007433923090069784,0.006796994522023641,0.6128355545218487,0.1334157055904675,0.12648936864122232,0.12591037367551983,0.0013489975709417281,0.02439147983958791,9.375221543669437e-05,0.00045047231620822366,0.00018804617816114202,0.00017193463361977904,0.0005658247770210202,0.00012318135152215127,0.00011678633571250737,0.00011625175560378552,1.2455156104243104e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.862092788954131,-0.23360411732258335
230.6313448276,16.0152051668,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025288766051911563,0.000946551098358776,0.9630338524202502,0.004030357531299017,0.018308009631997135,0.007855941705642851,0.006771838710810779,0.6002194161201764,0.14146586729889668,0.12711135245284252,0.12988273940949213,0.001320624718592255,0.024353937793926833,0.00010192276871458067,0.00046298697245971906,0.00019866707191145715,0.00017125144489897219,0.0005681383475848161,0.0001339046720720475,0.00012031739027810758,0.00012294064964590146,1.2500387779032485e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.803581188509348,-0.24135194889835
230.6313448276,16.3969508734,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025282080193858174,0.0009698479234375803,0.9618459428171351,0.004365834361891496,0.01877067099961035,0.00826859709830909,0.006748954723053968,0.5882071420133069,0.14951311694596356,0.12746363832323657,0.13352216926999663,0.0012939334474964042,0.024317466260439933,0.00011037737445044243,0.00047456160950467684,0.00020904733493015343,0.0001706276145329683,0.0005704714752327596,0.00014500498599672286,0.00012362034494158976,0.00012949619859938734,1.254918667120817e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.745796856700055,-0.24871360435747647
230.6313448276,16.77869658,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025275607200205906,0.0009931805926150512,0.9606891472963394,0.004712439477659544,0.019199166176001564,0.008671247882638244,0.006727999167361341,0.5767573608399321,0.1575493562495395,0.12758300679567905,0.13684151973875788,0.0012687563760913644,0.024282001528563028,0.00011910976919206613,0.0004852705828360948,0.00021917105541718142,0.00017005426419753765,0.0005728242174340967,0.00015647496300603747,0.00012671296629694262,0.00013590834166848378,1.2601042094905461e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.688692928600119,-0.25571150291818334
230.6313448276,17.1604422866,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.02526932826161718,0.0010165494981094387,0.9595618084085338,0.005069907334248743,0.019596207511127922,0.009063381902075935,0.006708694844013559,0.5658323505039772,0.16556652512692904,0.12750173167735385,0.13985444125057964,0.0012449514411604233,0.024247482323986252,0.00012811315268511196,0.0004951830002814597,0.00022902557244395711,0.0001695242122203973,0.0005751965919189021,0.0001683065680215035,0.00012961182134469838,0.00014216896206165273,1.2655547626822507e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.632225929549866,-0.26236635113498785
230.6313448276,17.5421879932,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.02526322609067679,0.0010399550378928583,0.9584623135969935,0.005437954014877555,0.019964309519314258,0.009444607499693407,0.006690815369121316,0.5553976528113072,0.1735566893850197,0.12724809659154984,0.14257516447763624,0.001222396734487151,0.024213850127794007,0.00013738026174855525,0.000504362865130687,0.00023860125460245616,0.00016903158140108688,0.0005775885870749874,0.0001804911534859572,0.00013233229911265932,0.0001482717605769207,1.2712376423336913e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.576355552544975,-0.2686972438635369
230.6313448276,17.9239336998,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.0252572848372604,0.0010633976121352136,0.9573891057906561,0.00581628016157556,0.020305796298621726,0.009814643832804922,0.006674173916341841,0.5454217341945645,0.18151211795645417,0.12684686109928622,0.14501830011641964,0.0012009866332755319,0.02418104934504463,0.00014690344473422087,0.0005128692809616769,0.00024789125486141504,0.00016857151165845964,0.0005800001697491471,0.00019301955280849858,0.0001348886491998281,0.0001542121140597084,1.27712631803151e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.52104444855362,-0.2747217745950472
230.6313448276,18.3056794064,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025251489999331054,0.001086877620449341,0.9563406899808856,0.006204573888551493,0.02062281065970615,0.010173310628397146,0.00665861484245965,0.5358756866815153,0.18942534990510326,0.12631967880195114,0.1471986557619287,0.0011806288495015498,0.024149027369005694,0.00015667473549686863,0.0005207566971316676,0.00025689125159305886,0.00016813994610376717,0.0005824312911970619,0.00020588217355764244,0.0001372940319121897,0.00015998692470786674,1.2831990745800876e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.466258027196588,-0.28045614399395724
230.6313448276,18.6874251129,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025245828331681805,0.0011103954597847091,0.9553156369774058,0.006602513633721781,0.020917324305003888,0.01052051771524532,0.0066440073686231714,0.5267329639662623,0.19728925134626682,0.12568547049804135,0.14913107204498094,0.0011612421444484413,0.024117734573702844,0.00016668592575452872,0.0005280751785622436,0.00026559918419950064,0.00016773346946268955,0.0005848818917070806,0.000219069088959219,0.00013956057580193011,0.00016559446531157318,1.2894380049062087e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.411964267053529,-0.2859152671412204
230.6313448276,19.0691708195,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025240287754761902,0.0011339515228261535,0.9543125851792879,0.007009770905758429,0.021191148554386138,0.01085625461019697,0.0066302407503705625,0.5179691480852003,0.20509706245399126,0.12496075584599008,0.15083027908171492,0.0011427545331033127,0.024087124257915954,0.00017692863475630071,0.0005348706873666129,0.000274014990300332,0.0001673491844227015,0.0005873519042481784,0.00023257012629687409,0.0001416994393850676,0.00017103422465300437,1.2958282430289914e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.358133535602075,-0.29111287798034624
230.6313448276,19.4509165261,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.02523485726527525,0.0011575461967870723,0.9533302409468002,0.007426012888633612,0.021445945241176524,0.011180580381826705,0.0066172205415630375,0.5095617427682545,0.2128424348329465,0.12415994714127813,0.15231077340253538,0.0011251018549856685,0.024057152556962964,0.00018739437529476354,0.0005411853670799986,0.0002821403500783335,0.00016698461585919064,0.0005898412573695854,0.0002463749509557775,0.00014372087460667044,0.0001763067564818024,1.3023573732367407e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.30473841893485,-0.296061625238492
230.6313448276,19.8326622327,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025229526849840138,0.0011811798625170906,0.9523673779898529,0.007850904870404917,0.021683237503639288,0.011493613963331085,0.0066048656727717885,0.5014899900848068,0.22051945963516204,0.12329560881178829,0.15358671484512967,0.0011082266231132966,0.024027778333906846,0.00019807461522342157,0.000547057822789528,0.0002899784420895591,0.00016663763583078329,0.0005923498775420692,0.0002604731450142038,0.00014563429026526908,0.00018141353472522187,1.3090149703267431e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.251753561373546,-0.30077316534691434
230.6313448276,20.2144079393,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.02522428740260611,0.0012048528938421225,0.951422836065052,0.008284112471192663,0.021904420278142142,0.011795525042226543,0.00659310614338667,0.4937347074312847,0.22812268696250032,0.12237868611472161,0.1546718424046387,0.001092077086854668,0.023998963058307468,0.00020896083384887724,0.0005525233924833306,0.00029753371372975986,0.00016630640423667334,0.0005948776910388771,0.00027485427953780913,0.0001474483141099191,0.00018635681691712164,1.3157922383955218e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.199155514943664,-0.3052582453621131
230.6313448276,20.5961536459,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025219130643644838,0.0012285656565022079,0.9504955187344997,0.00872530387377403,0.022110770460542783,0.012086525755243055,0.006581881175940467,0.4862781408961802,0.2356471392638071,0.12141870551643803,0.15557940785964175,0.0010766064639329003,0.023970670663164318,0.00022004457829820768,0.0005576144088760716,0.00030481167204925267,0.00016598932125698937,0.0005974246234127888,0.00028950798235250635,0.00014917085165445094,0.00019113951735530552,1.3226817271562443e-06,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,61.77794369140718,75.52930996715713,55.44611770258769,85.80286717050768,3.87,11.146922589646916,-0.3095261784598158
234.0348275862,10.8071004997,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.02519604048575572,0.0006282087069806997,0.9796596566144999,0.00019187072647809165,0.002377050196778029,0.0005532115272270831,0.017218210935016836,0.9460069521821965,0.010149191780372036,0.02488728499127363,0.013812941223676328,0.0051436298224814625,0.024683544370320488,4.834382592373359e-06,5.9892252994692824e-05,1.3938740037200339e-05,0.000433830739810966,0.0005942898042251303,6.375810645246662e-06,1.563440912462818e-05,8.67740994572611e-06,3.2312730399684454e-06,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,61.77794369140718,75.52930996715713,55.44611770258769,85.76320565882169,3.87,12.293224662564125,-0.043597215296037106
234.0348275862,11.1894894022,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.02516521731804671,0.0006512526896460179,0.984267637009777,0.00031396320251032297,0.0036858393140985607,0.0008894665266933611,0.010843093946920833,0.9225448425729315,0.01590114748394271,0.037063160944064685,0.021333434311380073,0.003157414687681121,0.024769308984471355,7.900952221042185e-06,9.275494733869051e-05,2.238361844136663e-05,0.0002728688155742596,0.0006008098100446838,1.03556650673757e-05,2.4137483251605368e-05,1.3893456474672916e-05,2.0562748076801716e-06,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,61.77794369140718,75.52930996715713,55.44611770258769,85.76320565882169,3.87,12.154899200639985,-0.049674369461802925
234.0348275862,11.5718783046,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025147402512337075,0.0006740911920075227,0.9840908063192683,0.0004585590587927383,0.005066485855745657,0.0012748402532054585,0.00910930851298781,0.8962998858190111,0.02237150654344799,0.0492313408215432,0.029511590042667568,0.002585676773330216,0.024747327615200983,1.1531569227139432e-05,0.0001274089591374986,3.205892098628738e-05,0.00022907544778516317,0.0006041878584279436,1.508043551287695e-05,3.318641321852266e-05,1.9893502909899117e-05,1.7429819382803304e-06,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,61.77794369140718,75.52930996715713,55.44611770258769,85.76320565882169,3.87,12.06560576967553,-0.06173022897326774
234.0348275862,11.9542672071,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025132755929641367,0.0006969161279174666,0.9829550285515791,0.0006162191581194072,0.006397625868034193,0.0016795818831540949,0.008351544539113024,0.8708660451176375,0.029022039904066942,0.06020197799827699,0.03759734889979304,0.002312588080225439,0.0247043688224005,1.5487285700184142e-05,0.00016078996947046335,4.221252153315929e-05,0.00020989733053705683,0.0006069205920981817,2.0225927674208535e-05,4.1955729399531714e-05,2.620219881520579e-05,1.6116799303388005e-06,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,61.77794369140718,75.52930996715713,55.44611770258769,85.76320565882169,3.87,11.987637874121187,-0.07444250777650652
234.0348275862,12.3366561095,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025119537453029632,0.0007197601734238408,0.9815283704153139,0.0007855450796764739,0.0076594490112022,0.0020973593254460044,0.007929276168361343,0.8467348766093867,0.035766967555582146,0.06989549274908025,0.04545891311420703,0.0021437499717437583,0.02465553866185862,1.9732529049976334e-05,0.00019240181630646446,5.2684696128001874e-05,0.00019917974968656804,0.0006094460416323866,2.5743638770650693e-05,5.0307991982622806e-05,3.271951518674096e-05,1.5429858514396411e-06,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,61.77794369140718,75.52930996715713,55.44611770258769,85.76320565882169,3.87,11.914393691974169,-0.08690566069305383
234.0348275862,12.719045012,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025107238807014567,0.0007426318311796956,0.9800009576862276,0.0009663328618031677,0.008847874043026432,0.0025252985995997544,0.007659536809342926,0.8239474440593126,0.042586581993989944,0.07838663919604516,0.05305579796579835,0.0020235367848540032,0.024605118075731094,2.4261949928357935e-05,0.0002221456865326501,6.340327499917049e-05,0.00019230981982329125,0.0006118895991775972,3.1626151369881004e-05,5.821241340618112e-05,3.94009243980408e-05,1.5027428279956022e-06,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,61.77794369140718,75.52930996715713,55.44611770258769,85.76320565882169,3.87,11.84396577173992,-0.09888518472610563
234.0348275862,13.1014339144,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.02509565228659933,0.0007655338332572224,0.9784454196661017,0.001158639697606153,0.009963014067676617,0.002961307906264418,0.007471618662350984,0.8024463324393627,0.0494754802247672,0.08577888984364429,0.06036895619852792,0.0019303412936978587,0.024554726033356247,2.9076818976574607e-05,0.00025002833676890997,7.431595352916932e-05,0.0001875051439684267,0.0006142998168555048,3.787515402870794e-05,6.566664235455403e-05,4.6214478448396436e-05,1.4777415700592276e-06,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,61.77794369140718,75.52930996715713,55.44611770258769,85.76320565882169,3.87,11.775593454878361,-0.11031179071924235
234.0348275862,13.4838228169,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025084669864297277,0.0007884671150851147,0.9768946359972008,0.0013625815923855873,0.011006630486877842,0.0034035264942113464,0.007332625429324562,0.7821497004555955,0.0564316539410395,0.09217825329111731,0.06738637036547628,0.00185402194677142,0.02450507943619264,3.417990940816094e-05,0.00027609769208164026,8.537633848168072e-05,0.00018393648813315772,0.00061669931788291,4.449450338237296e-05,7.267952144603224e-05,5.313193703812414e-05,1.4618353356753494e-06,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,61.77794369140718,75.52930996715713,55.44611770258769,85.76320565882169,3.87,11.70889914100448,-0.12117174007695297
234.0348275862,13.8662117193,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.02507422347844082,0.0008114319922233862,0.975365012806427,0.0015782730483072677,0.011981311980448545,0.003850183726258812,0.00722521843855829,0.7629721731294059,0.06345344013764243,0.09768600777556286,0.07409921455263287,0.0017891644047559406,0.024456520304160644,3.957397112325646e-05,0.0003004220941626872,9.654036718526947e-05,0.0001811667418089618,0.0006191000304534001,5.148815134431457e-05,7.926555190167416e-05,6.012647328663102e-05,1.4517852373662818e-06,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,61.77794369140718,75.52930996715713,55.44611770258769,85.76320565882169,3.87,11.643660842748599,-0.13147379298205308
234.0348275862,14.2486006218,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025064263344393267,0.0008344285806402369,0.9738651081620255,0.0018058054663770394,0.012890118212016563,0.004299567151670634,0.007139401007910181,0.74483165195938,0.07053856824564339,0.10239643168225407,0.08050075476954376,0.0017325933431789485,0.024409211532889042,4.5261183758019014e-05,0.0003230813174063428,0.00010776548335637565,0.0001789438269834875,0.0006215088181603883,5.88593973816067e-05,8.544250915124825e-05,6.717213054281817e-05,1.4457254041755328e-06,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,61.77794369140718,75.52930996715713,55.44611770258769,85.76320565882169,3.87,11.579728934220858,-0.14123678821557561
234.0348275862,14.6309895242,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025054748988143687,0.0008574569622717595,0.9723993475483134,0.0020452387996645976,0.013736383209155684,0.004750024861549261,0.007069005581317085,0.7276515543053014,0.07768389174398009,0.10639617056036454,0.08658607578876645,0.0016823076015874954,0.024363221569057684,5.1242944746408785e-05,0.0003441616333103473,0.0001190106805935587,0.00017711216043568632,0.0006239298913469479,6.661059383224138e-05,9.123013720603819e-05,7.424383352086802e-05,1.4425063656639032e-06,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,61.77794369140718,75.52930996715713,55.44611770258769,85.76320565882169,3.87,11.516991139973921,-0.150484178550089
234.0348275862,15.0133784267,0.9499990500009501,0.008967991032008968,0.02221697778302222,0.01223998776001224,0.006575993424006577,0.025045645219790767,0.0008805172510697014,0.9709698161649873,0.0022965985397719857,0.014523586775094173,0.005199978645822177,0.007010019874324366,0.7113613708755234,0.08488537089447777,0.10976423096277535,0.09235205533497814,0.0016369719322451082,0.024318565534793734,5.751979223941869e-05,0.0003637526016878538,0.00013023682031375027,0.00017557047075601032,0.0006263659588004902,7.474303343603762e-05,9.664929891312276e-05,8.131757789419191e-05,1.4413820258587203e-06,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,61.77794369140718,75.52930996715713,55.44611770258769,85.76320565882169,3.87,11.455356309604332,-0.15924132651698208
