T,P,z_carbon dioxide,z_hydrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_methane,rhoL4_oxygen,rhoL5_carbon monoxide,rhoL6_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_methane,rhoV4_oxygen,rhoV5_carbon monoxide,rhoV6_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
203.3690344828,9.2425174099,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.02754404391833698,0.0005635271714755282,0.990712239015098,0.002217540129269492,0.0029270718246963666,0.0035445945374935443,3.0993020639421866e-05,0.0005675614728032647,0.32705049115871576,0.5496105308809728,0.02708685214559139,0.09430665351976854,0.0019010891570745596,4.438313787706672e-05,0.02728822142186582,6.108002271127355e-05,8.062339489156348e-05,9.763246761341955e-05,8.536731216541604e-07,1.5632938133249143e-05,0.00018430183821235334,0.00030972046788051806,1.5264177173780958e-05,5.314436170931783e-05,1.0713153954090227e-06,2.5011104149071788e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.6225018107059,-0.2542014721895711,-0.4180219506496883
203.3690344828,9.5073371344,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027545295329639077,0.0005794920292690902,0.9905763993255791,0.002326034596454305,0.0029328466761641783,0.0035658515950015104,3.1418137621637064e-05,0.0005674496691792393,0.3186531412108274,0.5606681078653954,0.02642608549978894,0.0923339713970471,0.0018754350821086011,4.325894483261977e-05,0.027285719465993567,6.407130990629169e-05,8.078612785149263e-05,9.822243528598116e-05,8.654218794952373e-07,1.563056872224814e-05,0.00018465695543323232,0.00032490269957337917,1.5313705911911174e-05,5.350680045534896e-05,1.086799681493556e-06,2.5068213725094453e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.616021135950138,-0.26495951265154005,-0.43129893398170793
203.3690344828,9.7721568588,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.02754655279089111,0.0005954554640048501,0.9904425790179173,0.0024346886074510716,0.0029381167709536366,0.0035854572727733952,3.1816404963552765e-05,0.000567341925941028,0.31070819031344554,0.5711769422033359,0.025796504060493598,0.09042652874498736,0.001849639247896911,4.21954298404262e-05,0.027283278789263402,6.706727825453211e-05,8.093498873687687e-05,9.876698804393681e-05,8.764322789448762e-07,1.5628314313420363e-05,0.0001850128896332,0.0003401104311485588,1.5360669295044214e-05,5.3844970632194365e-05,1.1013777965980371e-06,2.512549925451508e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.609663129820035,-0.27569916455208343,-0.44451921287804197
203.3690344828,10.0369765833,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027547815604900237,0.0006114175376835012,0.9903105565111867,0.0025434807568833467,0.0029429424017815707,0.0036035923352109194,3.219024061498912e-05,0.0005672377543224224,0.3031801126597979,0.5811751536583257,0.02519616099152881,0.08858353898957642,0.0018238458832840674,4.1187817487030215e-05,0.027280892602356308,7.006733888523452e-05,8.107163462012094e-05,9.927109716562225e-05,8.867708127390906e-07,1.5626161060211794e-05,0.0001853696379570601,0.00035534068141260396,1.540537471251763e-05,5.416152928829724e-05,1.1151313590717349e-06,2.5182953950477464e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.60341420397145,-0.2864208384902547,-0.45768733847108223
203.3690344828,10.3017963078,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.02754908317602874,0.0006273783017584807,0.9901801415245117,0.002652392616106689,0.002947374758923796,0.0036204125694500643,3.2541790542236774e-05,0.0005671367404656541,0.29603700788654436,0.5906976418123692,0.024623234773391994,0.08680371375308546,0.0017981699528259018,4.0231821783141334e-05,0.02727855507811068,7.307098479660764e-05,8.119747238451931e-05,9.973904700731974e-05,8.964964943449863e-07,1.5624097235270127e-05,0.00018572719526552215,0.00037059088337298345,1.5448083215931035e-05,5.445876652074003e-05,1.1281328112770416e-06,2.524057202695706e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.59726269920362,-0.2971248946691567,-0.47080722573767275
203.3690344828,10.5666160323,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027550354992566452,0.0006433377989750813,0.9900511698200952,0.0027614082417089787,0.0029514575644784833,0.0036360528777164415,3.28729642663101e-05,0.0005670385317345873,0.2892501499896142,0.5997763793656345,0.024076026392169145,0.0850854180234271,0.0017727026443230738,3.932358483216526e-05,0.027276261189349317,7.607777733848111e-05,8.13137036468778e-05,0.00010017454755283077,9.056618351947951e-07,1.562211284375154e-05,0.00018608555484753053,0.00038585881577833073,1.5489017827204065e-05,5.4738665556066304e-05,1.1404466174361126e-06,2.5298348513735092e-08,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,18.591198559895783,-0.3078116473566901,-0.4838822565057974
206.7380689655,3.4002613628,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027296463898378146,0.0002082638023307362,0.9987359415734016,8.449418899726735e-06,0.00021987649370316736,9.73375346872237e-05,3.9352955505063243e-07,0.0009380014497533463,0.9818686429067404,0.005408010930559007,0.005496973425526008,0.0069413485634439,6.334988873391278e-05,0.0002216742849967529,0.02726195957317106,2.306392579586648e-07,6.0018507724704775e-06,2.6569705015469323e-06,1.0741965292384403e-08,2.5604122709818578e-05,0.00020448769696107758,1.1262929194444017e-06,1.1448205869110584e-06,1.44563164512582e-06,1.3193488704953743e-08,4.6166729472371027e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,18.321328718281123,-0.0013627103754956238,-0.007338455862672788
206.7380689655,3.6580632371,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027291171404502844,0.0002239043167067171,0.9978972159772336,4.8294766456809474e-05,0.0009395291536448454,0.0004998690144999245,2.15729780342072e-06,0.0006129337903614486,0.9158080608556669,0.028703406161806357,0.021868945433469136,0.03316136372663431,0.0003227577945205191,0.00013546602790279124,0.027233783965310874,1.3180207493132219e-06,2.5640851171648963e-05,1.3642010954517357e-05,5.887518412371235e-08,1.6727681132365907e-05,0.00020505337810039167,6.426816543814625e-06,4.896551284377388e-06,7.424972486274968e-06,7.226686344388383e-08,3.0331428414547546e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,18.246303033006765,-0.005287208943524746,-0.032512028661766834
206.7380689655,3.9158651113,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027288033688673836,0.00023949809876194046,0.9969672851971108,9.7340685803185e-05,0.0014448484041799247,0.0008958938487255173,4.140132276015618e-06,0.0005904917319047328,0.8581949423836555,0.05402770465706567,0.03148376949737654,0.055592030643131174,0.0005789625120179283,0.00012259030675318452,0.027205276864964455,2.6562359134759273e-06,3.942707192828841e-05,2.4447181525497577e-05,1.1297606902348006e-07,1.6113358273099708e-05,0.00020553605706799853,1.2939532545838864e-05,7.540302936480855e-06,1.331418564534545e-05,1.3866042088273093e-07,2.936014539403076e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,18.188819771900633,-0.011702210189277196,-0.05623211743702328
206.7380689655,4.1736669856,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.02728608782571929,0.0002550512104092172,0.9961921033511323,0.00015520650007326388,0.0018004376178652663,0.0012636191619681946,6.249511453672844e-06,0.0005823838575072904,0.8076727561617998,0.0808284951171597,0.03689034092758462,0.07367371594618659,0.0008206714213895166,0.00011402042587985259,0.02718218522332702,4.2349781921215854e-06,4.912689896580048e-05,3.447922343172597e-05,1.7052471839275585e-07,1.5890977084225115e-05,0.00020599791407361557,2.061540551518708e-05,9.408926105989141e-06,1.8790570427419734e-05,2.0931323937364895e-07,2.9081047632030835e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,18.14249394730495,-0.019584280641524288,-0.0782924910192655
206.7380689655,4.4314688599,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027284970325331257,0.00027056763397419973,0.9955456590481873,0.00022127710154058635,0.0020544286060164875,0.0015920010287646367,8.399726301162588e-06,0.0005782344891898684,0.7629959321407902,0.10856620945678992,0.03973480716191953,0.08755594089215363,0.001039978999531429,0.00010713134881524133,0.02716343376464214,6.03753914921021e-06,5.605502355067152e-05,4.343770082773995e-05,2.291862828681257e-07,1.5777110878628637e-05,0.00020644200409127266,2.9374502422271037e-05,1.0750952760221653e-05,2.368980376757489e-05,2.813846572860741e-07,2.8986275573404533e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,18.104687688718336,-0.028368272090077085,-0.09881703595297964
206.7380689655,4.6892707342,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.02728443835539781,0.00028605166773344954,0.9950020665769925,0.0002946911959333715,0.0022392962828720856,0.0018776960149302826,1.0518189998818494e-05,0.0005757317392729366,0.7231930618098082,0.13670321898923973,0.04102148641673785,0.09774881306369793,0.0012321649449406875,0.00010125477557558995,0.02714807254901338,8.040483769322532e-06,6.109794138949487e-05,5.123188116954142e-05,2.8698290663312494e-07,1.57085171494384e-05,0.0002068705814239553,3.9104183776402994e-05,1.1734264602412909e-05,2.7961210995835992e-05,3.524628374229777e-07,2.8964097419373657e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,18.07347182398148,-0.03769608557253079,-0.11797563546416967
206.7380689655,4.9470726085,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027284326604293484,0.0003015078218564277,0.994540025510388,0.00037445473581438195,0.002376579188176057,0.002122322117500356,1.25511314009627e-05,0.000574067316720359,0.6874983007386266,0.16475212361539499,0.04135989323603951,0.10489807019921625,0.0013955072116946827,9.61049990280341e-05,0.0271353548770678,1.021674531048403e-05,6.48433627711622e-05,5.790612981339545e-05,3.4244916839727e-07,1.5663040162248665e-05,0.0002072861151856986,4.9674053937498665e-05,1.247033132181267e-05,3.162758866270834e-05,4.207563397830005e-07,2.8976408926456664e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,18.047382430347074,-0.04734495546133388,-0.13595573477191536
206.7380689655,5.2048744828,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027284520905416363,0.00031694052785001905,0.994142409480129,0.0004595602189577028,0.0024805972919143887,0.002330083851297412,1.4464412875689914e-05,0.0005728847448258251,0.655299977299358,0.19231276153916166,0.04112237892754525,0.10964271452579398,0.0015306456241315732,9.152208400947412e-05,0.027124699354421574,1.2538880401449163e-05,6.768190866915735e-05,6.35752215520973e-05,3.946545754913351e-07,1.5630885796594343e-05,0.00020769112070536403,6.0951708154516736e-05,1.3033348483744691e-05,3.47502198167141e-05,4.851236320635826e-07,2.9007057615896517e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,18.025290191018794,-0.05717905611084717,-0.15294349818023534
206.7380689655,5.462676357,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.02728494130439029,0.00033235385169506183,0.9937956113680464,0.0005490753050385131,0.002560963777772513,0.0025061063980976375,1.624071339024761e-05,0.0005720024376546668,0.6261035591251771,0.21908714476568766,0.04053866726920209,0.11254346510376284,0.001639762167547441,8.740156862310094e-05,0.02711565492473781,1.4981487469666025e-05,6.987574635919263e-05,6.8378965974651e-05,4.4312691159433146e-07,1.560705293737575e-05,0.0002080879294352395,7.281445641974989e-05,1.347318220950385e-05,3.740425411034436e-05,5.449812722482354e-07,2.904824797607786e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,18.00632098041524,-0.06711671422302601,-0.16910973198841006
206.7380689655,5.7204782313,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.02728553109842078,0.00034775132157950845,0.9934889430378648,0.0006421892897279772,0.002624214353526263,0.0026554597715584805,1.7875145454696496e-05,0.0005713184018676879,0.599504708347317,0.2448747013196479,0.039751894541295574,0.11405919800278766,0.0017258291527760422,8.366863617577807e-05,0.027107873451196852,1.7522475835945474e-05,7.160308235206303e-05,7.245563017746426e-05,4.877328371929161e-07,1.558872602126086e-05,0.00020847855462091723,8.515550100529496e-05,1.3823773862024784e-05,3.966423684376824e-05,6.00159368698312e-07,2.9095878804881893e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.98980028409779,-0.07710900464328674,-0.1846021965391209
206.7380689655,5.9782801056,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027286249596271787,0.0003631358784678158,0.9932140835258308,0.0007382253892271141,0.002674856546219037,0.002782692404737821,1.937095092317326e-05,0.0005707711830620477,0.5751694177828832,0.2695564108479344,0.03885200820701649,0.11454984268092629,0.001792053963024892,8.026651821465965e-05,0.027101087385618155,2.0143402228755925e-05,7.298680335435415e-05,7.592923950532594e-05,5.285606018068369e-07,1.557420496339037e-05,0.00020886465179440945,9.788560404989614e-05,1.410855813049372e-05,4.1597157750288264e-05,6.507590901247749e-07,2.914765260343337e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.975209557296143,-0.0871266665540027,-0.19954389499870118
206.7380689655,6.2360819799,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027287067248817347,0.0003785099095709513,0.992964586127141,0.0008366326055887345,0.0027160473048749223,0.0028916761513293286,2.0736070805721417e-05,0.000570321740260436,0.5528191820293716,0.2930756923159479,0.03789587857814175,0.11429056267848561,0.001841533929105118,7.715046894796304e-05,0.02709509143734538,2.2829250171253076e-05,7.411296545909112e-05,7.890536160312471e-05,5.658265585519584e-07,1.5562407679949055e-05,0.00020924753859902473,0.00011093205379595337,1.4343965573724185e-05,4.326011054424673e-05,6.970388409774169e-07,2.9202217024849977e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.96215075687137,-0.09715220691767357,-0.21403482334437385
206.7380689655,6.4938838542,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027287962334586836,0.0003938753216264016,0.9927354602033259,0.0009369685739136137,0.0027500332653736938,0.0029856130003843486,2.198074002918165e-05,0.0005699442169731043,0.5322197915386346,0.3154207034221992,0.03691955304104886,0.11348859076744257,0.0018770769565565966,7.428427411799541e-05,0.02708972784623709,2.5567963153646232e-05,7.50428041643782e-05,8.14712951001409e-05,5.99809606002654e-07,1.5552616325577657e-05,0.00020962824156821612,0.00012423643100804453,1.4541700828346113e-05,4.470035518945351e-05,7.393342899812366e-07,2.9258742360009223e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.950317895219477,-0.10717518344436172,-0.22815521466214506
206.7380689655,6.7516857285,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027288918685217572,0.0004092336249579159,0.9925228325732341,0.0010388803909017767,0.002778439180457742,0.0030671110081390775,2.3115949864315717e-05,0.0005696208974030687,0.5131727706179181,0.33660991789201056,0.03594581641757977,0.11229872502392971,0.0019011319922987813,7.163805626311513e-05,0.0270848748713128,2.834992251098563e-05,7.582060086733386e-05,8.369814289964298e-05,6.308092761788777e-07,1.5544338350633002e-05,0.00021000755314966768,0.00013775209689573391,1.4710236754637935e-05,4.595641431969497e-05,7.780071367318949e-07,2.9316701449493734e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.939474787919693,-0.11719300114427256,-0.24197267938754408
206.7380689655,7.0094876027,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027289924113056564,0.00042458601048029216,0.9923236824175052,0.001142086868847925,0.0028024588342602727,0.0031382800448328573,2.4152542003247078e-05,0.0005693392925504099,0.4955087114553628,0.35668126586425114,0.03498891612384366,0.1108361362639675,0.0019157834957997044,6.918679677540661e-05,0.02708043798876256,3.116746398137826e-05,7.64788889169278e-05,8.564342426900843e-05,6.591210384060239e-07,1.5537226088281997e-05,0.00021038606695506274,0.00015144187568636282,1.4855804308052348e-05,4.7059472913367996e-05,8.13414871425584e-07,2.9375746020780636e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.92943804437896,-0.12719530650355182,-0.2555315160912066
206.7380689655,7.267289477,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027290969316153508,0.0004399334190602399,0.9921356383419746,0.0012463634857371327,0.002822982863732898,0.003200824206893945,2.510072095820397e-05,0.0005690903807031661,0.47908213247402665,0.37568425978093895,0.03405755393959663,0.10918636628507616,0.0019227782099638586,6.690931039777933e-05,0.027076343263453203,3.4014467646026216e-05,7.704193871416168e-05,8.735359521674403e-05,6.850230054836758e-07,1.5531028117888224e-05,0.00021076424054996932,0.00016527606089254384,1.4983056149475288e-05,4.803473143455726e-05,8.458943920039281e-07,2.943564169025792e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.92006420399578,-0.13718310793395005,-0.26887556984394223
206.7380689655,7.5250913513,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027292047108428332,0.0004552765948013338,0.9919568247642963,0.0013515302039557875,0.0028406855083419756,0.0032561221900039923,2.5969828841605658e-05,0.0005688675045602815,0.46376734160504685,0.39367458046759424,0.033156804959884975,0.10741291984669317,0.001923565637329138,6.478748345155105e-05,0.02707253239099416,3.6886025994825106e-05,7.752812271389888e-05,8.886624020038779e-05,7.087697921429224e-07,1.552555873291327e-05,0.00021114241606601266,0.00017923082245512996,1.5095517256628406e-05,4.890258838547107e-05,8.757544132400673e-07,2.9496224851569927e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.911240145006023,-0.14715526983034977,-0.28203754213118515
206.7380689655,7.7828932256,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027293151873515133,0.000470616128620263,0.9917857463937738,0.0014574418550230225,0.0028560842560963863,0.003305293562421867,2.676827410652001e-05,0.0005686656585783396,0.4494551654291066,0.4107103986002239,0.03228936318031837,0.10556292574522347,0.001919341338236445,6.280570689131468e-05,0.027068959002312834,3.977818189596098e-05,7.795154136519417e-05,9.021187918573189e-05,7.305905705811332e-07,1.552067818483113e-05,0.00021152084994262603,0.00019328693777332246,1.5195895095535097e-05,4.9679615440045365e-05,9.032729901016705e-07,2.955737863244949e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.902875913572462,-0.157111239228783,-0.29504382727457923
206.7380689655,8.0406950999,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.02729427917310101,0.0004859524919589936,0.9916212013906031,0.0015639806505941488,0.002869581440464271,0.0033492519560363297,2.7503546493017317e-05,0.0005684810158093283,0.4360503071724407,0.42684996528390545,0.031456359113052654,0.10367133008170923,0.0019110879102883767,6.0950438603451055e-05,0.02706558590472094,4.268772449864485e-05,7.832315694598114e-05,9.141541790911021e-05,7.506894762307778e-07,1.5516279550107853e-05,0.00021189973338993218,0.00020742880432232376,1.5286296098944936e-05,5.037934119790998e-05,9.286979323573423e-07,2.9619017525340684e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.894899370649018,-0.16705081215731,-0.30791586031129015
206.7380689655,8.2984969742,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027295425463023066,0.0005012860628391497,0.9914622159386898,0.00167105038332374,0.0028814936514010253,0.0033887471440619396,2.818227622214402e-05,0.0005683106063013577,0.42346920005569627,0.4421500833313791,0.03065790171866992,0.10176399365801526,0.0018996113763095,5.9209859929813265e-05,0.027062383014558187,4.561203118296927e-05,7.865159518399085e-05,9.249729508377497e-05,7.692472199998593e-07,1.5512279794144156e-05,0.0002122792080295642,0.00022164367445718898,1.5368378847461644e-05,5.101287171961467e-05,9.522487077546476e-07,2.968107756547362e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.887252179199212,-0.17697399364862676,-0.32067116587341005
206.7380689655,8.5562988484,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027296587885219117,0.0005166171459445564,0.9913079947325071,0.001778571942135994,0.0028920728133376397,0.0034243981054198646,2.881031269777132e-05,0.0005681520939015999,0.4116382498379376,0.456665182467086,0.029893440534458485,0.09985998120449335,0.0018855723540981797,5.757360192643113e-05,0.02705932579953621,4.8548945328700014e-05,7.894371971972378e-05,9.347438383857118e-05,7.86423232555359e-07,1.5508613563356285e-05,0.00021265937779288757,0.00023592106321839603,1.5443463931375258e-05,5.15893784839424e-05,9.7411900804616e-07,2.9743509908980864e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.87988677992705,-0.18688090906826105,-0.33332416755906635
206.7380689655,8.8141007227,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.02729776411360649,0.0005319459881198302,0.9911578832899505,0.0018864798383175906,0.0029015214897570667,0.003456718954911709,2.939280864080408e-05,0.0005680036184225667,0.40049238591718567,0.4704468026756538,0.02916200915769575,0.09797325753931607,0.0018695121857757167,5.603252437279551e-05,0.02705639409739058,5.14966816314681e-05,7.92050491979485e-05,9.436069863821218e-05,8.023579569130444e-07,1.5505228791374177e-05,0.0002130403179611857,0.00025025228930711544,1.5512613776950004e-05,5.2116481291070095e-05,9.944795069645272e-07,2.980627654433518e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.872764097189755,-0.1967717485737026,-0.34588681489624307
206.7380689655,9.071902597,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.02729895223869542,0.0005472727903420754,0.9910113390770555,0.0019947195049238925,0.002910004135689221,0.0034861392981634038,2.9934302045221823e-05,0.0005678636821227328,0.38997385911691607,0.4835433493070116,0.02846238960199324,0.09611394888446581,0.0018518745541943654,5.4578535418772434e-05,0.02705357121347013,5.4453752494511515e-05,7.944006391458619e-05,9.516795019800192e-05,8.171750818311931e-07,1.55020835363582e-05,0.00021342208203938207,0.0002646301180266011,1.5576691377286115e-05,5.260054899679721e-05,1.0134805546374373e-06,2.986934737141539e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.865851786367372,-0.2066467354389374,-0.35836907391572836
206.7380689655,9.3297044713,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027300150680313027,0.0005625977170143768,0.9908679092274567,0.0021032451876619777,0.00291765547020222,0.003513020255712736,3.043879217599332e-05,0.0005677310667903532,0.380031238156458,0.4960000259981727,0.02779322337436093,0.09428928480458762,0.0018330232234093358,5.320444301144894e-05,0.0270508432261963,5.741891054081524e-05,7.965243396976015e-05,9.590598232394949e-05,8.309836129313509e-07,1.5499143669271502e-05,0.0002138047069809702,0.0002790484822656435,1.5636404018886073e-05,5.3046936369979364e-05,1.031254680724426e-06,2.9932698173262684e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.85912288487168,-0.21650610034769358,-0.3707793039717764
206.7380689655,9.5875063456,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027301358120935766,0.000577920903208532,0.9907272132256484,0.0022120182885116382,0.0029245867768211836,0.0035376671286648253,3.090980803360253e-05,0.0005676047723203424,0.3706185673362456,0.5078588811056216,0.027153086382365303,0.09250430481284891,0.0018132565314116853,5.1903831506942925e-05,0.027048198448430115,6.039110346471565e-05,7.984519094974838e-05,9.658311719234095e-05,8.4387973857476e-07,1.5496381160269876e-05,0.00021418821718081522,0.00029350226327103535,1.569233620699585e-05,5.3460171388119e-05,1.047918852382211e-06,2.9996309184475916e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.85255476594484,-0.22635007314896427,-0.38312456204687706
206.7380689655,9.8453082199,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,0.027302573454277616,0.0005932424597742478,0.9905889293479653,0.0023210060576080893,0.0029308906961344403,0.003560339458715327,3.1350468962946e-05,0.0005674839706139415,0.3616946488794727,0.5191589310197494,0.02654053894041062,0.09076239099736864,0.0017928192058201922,5.067095717833451e-05,0.02704562700651704,6.336943837566816e-05,8.002085851766941e-05,9.720642959373822e-05,8.559484816868838e-07,1.5493772791812258e-05,0.00021457262318844126,0.0003079871212519252,1.5744974604743403e-05,5.384410409027102e-05,1.0635764755912842e-06,3.006016327559074e-08,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,17.846128326818132,-0.23617478096192457,-0.3954067454281116
