T,P,z_carbon dioxide,z_hydrogen,z_argon,z_methane,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_methane,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_methane,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_methane,rhoL5_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_methane,rhoV5_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
257.2735862069,25.1341455828,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02293040024128012,0.0014662612430152878,0.994565261053021,0.0011355497224424251,0.0022140883481211668,0.001425557465655496,0.0006595434107599064,0.9088151288563239,0.04772630033617676,0.024733464884702613,0.007463271299225339,0.011261834623571311,0.02280577950201902,2.6038609629479358e-05,5.0769931991973107e-05,3.268860325442546e-05,1.5123594385223672e-05,0.0013325604005079723,6.997922445544348e-05,3.6265720965919024e-05,1.0943105452162466e-05,1.6512791633790276e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.271139909613867,-0.047375998862484,-0.08710868288351303
257.2735862069,25.3485441234,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022929761906496593,0.0014777564638289269,0.9942727623508597,0.0012461167035217864,0.002319388153640647,0.0014604100829619356,0.0007013227090160117,0.9028458540421018,0.05195595850082627,0.025720069444129957,0.007592749753569205,0.011885368259372673,0.022798437710819883,2.8573159319462966e-05,5.318301813172877e-05,3.348685548816412e-05,1.608116273735634e-05,0.0013341862966518639,7.677825350902351e-05,3.800799887119192e-05,1.1220235026572383e-05,1.756367977027513e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.262931367685464,-0.05109988409732935,-0.09293602358261488
257.2735862069,25.5629426639,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022929222194225312,0.0014892203296409188,0.9939896610263096,0.0013593877625724042,0.0024178108780588126,0.0014916110192485918,0.0007415293138106452,0.896974802813455,0.05623244961212438,0.026617393480044178,0.0077017941885294495,0.012473559905847045,0.02279140979643495,3.116970405613346e-05,5.543852284662551e-05,3.420148048770585e-05,1.700269039989571e-05,0.0013357931115254517,8.374250714788423e-05,3.9639163492533433e-05,1.1469668480268339e-05,1.8575878994781286e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.25502269210831,-0.05480659391702236,-0.09867540598933733
257.2735862069,25.7773412044,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022928773477385554,0.0015006548467536667,0.9937151852113243,0.0014751975608289964,0.002509808540018661,0.0015196430154323446,0.0007801656723956582,0.891198939814054,0.06054816854816149,0.027432333820840347,0.007793296439675151,0.013027261377268975,0.022784670382748687,3.3824470706639756e-05,5.754683148569563e-05,3.484355046733935e-05,1.7888241977192236e-05,0.0013373820084536894,9.086190259385646e-05,4.11664647060086e-05,1.169504807438661e-05,1.9549422925725533e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.247389685222322,-0.058494226259988125,-0.10433080252534399
257.2735862069,25.991739745,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02292840877597273,0.001512061928360752,0.9934486312030618,0.0015933864633390989,0.0025958201572132433,0.0015449138857624523,0.000817248290623338,0.8855154032232291,0.06489595351478042,0.028171433517585803,0.007869686050496715,0.013547523693907833,0.02277819631415438,3.653381616954035e-05,5.951802567349504e-05,3.542241709643794e-05,1.8738202878876858e-05,0.0013389541281908647,9.81267006143686e-05,4.259695208928751e-05,1.1899452665107774e-05,2.0484694801123258e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.240010247555823,-0.06216147548648365,-0.10990624631364732
257.2735862069,26.2061382855,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02292812169124592,0.0015234433915868278,0.9931893569385208,0.0017138014219025464,0.0026762669458244444,0.0015677697002314474,0.0008528049935209276,0.8799214903800056,0.0692691045331556,0.02884084584940466,0.007933013248933663,0.014035545988500575,0.022771966438336688,3.929424755601188e-05,6.136177421212191e-05,3.5946014470754765e-05,1.9553216670350018e-05,0.001340510579634652,0.00010552755954217307,4.3937396017049926e-05,1.2085496609458739e-05,2.1382359783494212e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.232864177856557,-0.06580750791717982,-0.11540576013706438
257.2735862069,26.420536826,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02292790635122638,0.0015348009556265037,0.992936776365152,0.0018362966003505302,0.0027515491623106825,0.0015885053854258824,0.000886872486760903,0.8744146449003971,0.07366139121922803,0.029446316960208007,0.007985015439073411,0.014492631481093483,0.022765961421188814,4.210243648591233e-05,6.308726151425472e-05,3.6421102715463396e-05,2.033412932193324e-05,0.0013420524326069395,0.00011305557363604893,4.5194235410208174e-05,1.2255409326582258e-05,2.224330464672503e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.22593300171393,-0.06943186045977523,-0.12083330109164514
257.2735862069,26.6349353665,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022927757364214492,0.0015461362411438794,0.9926903544727977,0.001960733770269378,0.0028220442305193568,0.0016073732998979037,0.0009194942265156052,0.8689924450391368,0.07806705144850788,0.029993182454731787,0.008027170794385334,0.014920150263238209,0.022760163585148385,4.4955228140557775e-05,6.47031453884292e-05,3.6853465013775906e-05,2.1081940523345874e-05,0.00134358071255524,0.00012070229748378183,4.637354638050156e-05,1.2411099679050868e-05,2.3068585045304987e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.219199820976262,-0.07303435815639947,-0.12619271860949777
257.2735862069,26.8493339071,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022927669778108093,0.00155745077088692,0.9924496028338536,0.0020869825099930285,0.002888105855269276,0.0016245902099913617,0.0009507185908926676,0.8636525931218806,0.08248078259406368,0.03048637416323262,0.008060741693283203,0.015319508427539886,0.022754556765189126,4.784964582180733e-05,6.62175373338344e-05,3.724806785942922e-05,2.1797761903895326e-05,0.0013450963969361604,0.00012845975843448092,4.748102694207372e-05,1.2554208364124261e-05,2.3859380210080664e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.212649178886646,-0.07661505209112995,-0.13148772851235346
257.2735862069,27.0637324476,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02292763904406924,0.0015687459714131579,0.992214075552861,0.002214920240689013,0.00295006387614056,0.0016403429944435027,0.000980597335865959,0.8583929059255879,0.08689772697229294,0.03093043404803256,0.008086810105319584,0.01569212294876679,0.022749126178720845,5.078289178992065e-05,6.763799970909855e-05,3.760919208506831e-05,2.2482781764310638e-05,0.0013466004130603998,0.00013632045911274505,4.852199380691145e-05,1.2686150774303312e-05,2.4616954658797865e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.2062669376527975,-0.08017415738431222,-0.13672188363100712
257.2735862069,27.2781309881,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022927660983580744,0.0015800231757382857,0.9919833655612758,0.0023444321321970576,0.0030082246619139584,0.0016547933325584854,0.001009184312054753,0.8532113059058056,0.09131345299854053,0.03132953287693027,0.008106306560707653,0.01603940165801591,0.022743858306940375,5.375234512602749e-05,6.897155521081004e-05,3.794054052679074e-05,2.3138235776739533e-05,0.001348093637133101,0.0001442773719943827,4.95013880306044e-05,1.2808152235557407e-05,2.5342626344640225e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.200040166353625,-0.08371201798151606,-0.14189856824199332
257.2735862069,27.4925295286,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022927731758282572,0.0015912836267184302,0.991757101215688,0.0024754109080502382,0.00306287188628431,0.0016680815749449756,0.001036534415032396,0.8481058132033309,0.09572393335430304,0.03168749183164125,0.008120033975775511,0.016362727634949246,0.022738740786045195,5.6755557291302543e-05,7.022470501871162e-05,3.8245326901271925e-05,2.3765383026091113e-05,0.0013495768942751799,0.00015232392783178864,5.042378692346471e-05,1.2921277114048929e-05,2.6037740573947918e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.193957037825941,-0.0872290700835574,-0.1470209885369762
257.2735862069,27.7069280692,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02292784784218487,0.001602528480983827,0.9915349431699693,0.0026077565759835275,0.003114267559988656,0.0016803299533347147,0.0010627027407238685,0.8430745383523094,0.10012552128073747,0.032007805668725506,0.008128687332806268,0.0166634473654213,0.02273376230721048,5.979024598360733e-05,7.140345275527226e-05,3.852634949472394e-05,2.4365486740789697e-05,0.0013510509593018675,0.00016045399952573406,5.129342019792821e-05,1.3026452963834505e-05,2.6703648994462546e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.188006733619031,-0.09072581540218749,-0.15209217058095614
257.2735862069,27.9213266097,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022928005995995353,0.001613758813248878,0.9913165815003334,0.0027413761058369644,0.0031626532227869504,0.0016916452532615093,0.0010877439177811598,0.8381156756414527,0.1045149258919048,0.03229366640972433,0.008132870002187504,0.016942862054730612,0.02272891252456926,6.285428779190831e-05,7.251333205531323e-05,3.8786052509876964e-05,2.493979906899391e-05,0.0013525165580884325,0.00016866188277411473,5.211418878081189e-05,1.3124490643037507e-05,2.734169296248152e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.182179356374549,-0.09420279939807585,-0.15711496111807577
257.2735862069,28.1357251502,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.0229282032433759,0.0016249756208429446,0.9911017330658688,0.0028761830732508386,0.0032082512222530468,0.001702121048150984,0.0011117115904763146,0.8332274970661244,0.10888918722875082,0.03254798682616802,0.008133107332515047,0.017202221546441528,0.02272418197059633,6.594571006865274e-05,7.3559436079627e-05,3.902657733683378e-05,2.5489549294457615e-05,0.0013539743693484383,0.000176942274620123,5.288968510004035e-05,1.3216101137035944e-05,2.79531906373067e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.176465849139327,-0.09766059458139242,-0.16209203147514106
257.2735862069,28.3501236907,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022928436848993615,0.0016361798283528594,0.9908901390893657,0.003012097283957901,0.0032512660251078434,0.00171183957368476,0.0011346580278838198,0.8284083468256191,0.11324565159892282,0.03277342320746909,0.008129858007779983,0.017442720360209014,0.022719561978401023,6.906268235825392e-05,7.454644773596368e-05,3.9249805560839175e-05,2.60159349375378e-05,0.0013554250267152174,0.00018529025079483326,5.36232139581324e-05,1.3301909679702573e-05,2.853942720497371e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.170857921172269,-0.10109978768984451,-0.16702588352508485
257.2735862069,28.5645222313,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02292870429825294,0.0016473722922621045,0.9906815629444098,0.0031490443902569424,0.00329188552174162,0.001720873305885408,0.0011566338377063034,0.8236566363153361,0.11758194761083199,0.032972397073531036,0.008123523572221866,0.01766549542807884,0.02271504461048343,7.220350764627366e-05,7.547866971171371e-05,3.9457395165403504e-05,2.6520115246121315e-05,0.0013568691210036898,0.00019370124256429898,5.431781334839913e-05,1.3382467648416375e-05,2.9101647697299966e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.165347979866321,-0.1045209695619791,-0.1719188566623897
257.2735862069,28.7789207718,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022929003278611384,0.0016585538055115538,0.9904757881351353,0.0032869555085902604,0.0033302822962654366,0.0017292862942189676,0.001177687765790059,0.8189708395718341,0.12189596318848955,0.033147115623219085,0.008114456445588308,0.017871625170868932,0.02271062259353571,7.536661363311583e-05,7.636005368977164e-05,3.965081110980444e-05,2.7003206642980778e-05,0.0013583072025748577,0.00020217101362276563,5.497627475862149e-05,1.3458262617488246e-05,2.964105193782074e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.159929068405265,-0.10792472800511455,-0.17677313621637225
257.2735862069,28.9933193123,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022929331662385435,0.0016697251019293438,0.9902726164551262,0.0034257668450068104,0.003366614843469473,0.0017371352913844345,0.0011978665650129742,0.8143494891247683,0.12618582376386434,0.03329959080699911,0.008102966690112496,0.018062129614255785,0.022706289258877795,7.855054418716492e-05,7.719422832542137e-05,3.983135123858826e-05,2.7466279756464872e-05,0.0013597397837349628,0.0002106956374461566,5.560116265442203e-05,1.3529726882578166e-05,3.015879121122426e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.154594808781314,-0.11131164175174746,-0.1815907615180885
260.6426206897,25.1579751299,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022577553006462043,0.0014870358543523509,0.9986015337906813,0.00017111875879031573,0.0005504723068600186,0.0005423833057549629,0.00013449183791335877,0.982223190334214,0.00673058239728696,0.006001065521141011,0.002836116776070955,0.0022090449712872913,0.022545979061493405,3.863442846988346e-06,1.2428317686721509e-05,1.2245687835502784e-05,3.036496599425359e-06,0.0014606011010033296,1.0008617345438509e-05,8.92379959425436e-06,4.217407333147707e-06,3.2849290761809615e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.7432987538156315,-0.00783390525701222,-0.017277387093810326
260.6426206897,25.363243309,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022574971513814126,0.0014985871276311643,0.9981466702418568,0.00024140674805475488,0.0007400114398171112,0.0006872088707474103,0.00018470269952392676,0.9759950316367376,0.009417274671650423,0.00800814367334838,0.0035688905143097835,0.0030106595039538506,0.02253313264731834,5.449750460578595e-06,1.670573717376786e-05,1.5513720681163162e-05,4.1696581802772165e-06,0.001462613591042786,1.4112606600302323e-05,1.2000901025100829e-05,5.348293384669607e-06,4.511735578305667e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.730730824033944,-0.01094819166231531,-0.023445617243278427
260.6426206897,25.5685114881,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022572644010216147,0.0015100781503131781,0.9977153036710419,0.00031584163973929255,0.0009222384351267783,0.000811555567306153,0.00023506068678603217,0.9698813738050727,0.012221578635012349,0.00990797453385529,0.004186289193260253,0.0038027838327993452,0.022521072373311128,7.129380897437988e-06,2.0817359888655583e-05,1.83189549153108e-05,5.305941203618023e-06,0.0014645966709787683,1.8455538859066504e-05,1.4961815857434269e-05,6.321623841634489e-06,5.742500776274494e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.718856916498905,-0.014151506779722212,-0.02953720616254163
260.6426206897,25.7737796672,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02257054339523358,0.0015215125612896045,0.9973049888078712,0.00039431226380661643,0.0010965531503766997,0.0009188789718801455,0.00028526680606533254,0.9638769891704833,0.015136918900138116,0.011696731533374326,0.004708402837799782,0.00458095755820444,0.022509715528170996,8.899842061520027e-06,2.4749800465757395e-05,2.073959770978844e-05,6.43862682551727e-06,0.0014665509465608944,2.3031012245782168e-05,1.7796723954061254e-05,7.163894061323989e-06,6.96998446754261e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.707605111290469,-0.01742362747717774,-0.035549547882846255
260.6426206897,25.9790478462,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022568646999749694,0.001532893558986564,0.9969136521775886,0.000476700952753909,0.00126260260945576,0.0010119855822661981,0.0003350586779355682,0.957977170543857,0.01815668492593132,0.013373265158197766,0.0051514584168111215,0.005341420955202961,0.022498992305227245,1.075849552714733e-05,2.849523259376987e-05,2.283914537500198e-05,7.56182102653066e-06,0.0014684770343828515,2.7832265375508563e-05,2.049979202362079e-05,7.89663742651689e-06,8.18782977806648e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.696914621900463,-0.020744300961638373,-0.04147729806226952
260.6426206897,26.1843160253,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022566935662577562,0.001544224036673744,0.9965395172438956,0.0005628827432758531,0.0014202318343099073,0.0010931591055777072,0.0003842090729409836,0.9521776665066558,0.021274187106379853,0.014938490235232181,0.005528592346669171,0.006081063805063071,0.022488843170859096,1.270253865308134e-05,3.2050280430816196e-05,2.466925120453295e-05,8.670421430037746e-06,0.001470375639803494,3.2852111090366415e-05,2.3068375692861546e-05,8.537385190697035e-06,9.390524896325093e-06,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.686733476173464,-0.024098346612593247,-0.04731802379404648
260.6426206897,26.3895842044,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022565392980465254,0.0015555066637426922,0.9961810437757685,0.0006527252866565225,0.0015694420516270586,0.0011642645403056743,0.0004325243456423485,0.9464745996722347,0.02448265664544413,0.016394884717422287,0.005850480753172104,0.006797378211726739,0.022479216732490277,1.4729002601691263e-05,3.5415076655032215e-05,2.6272086885218267e-05,9.760081833038179e-06,0.001472247546853358,3.8082935558112655e-05,2.5502352429243592e-05,9.100461797657573e-06,1.0573367104320328e-05,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.677016690424819,-0.027473556840766022,-0.053070545067472
260.6426206897,26.5948523835,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022564004722974033,0.0015667439477545704,0.9958368806959402,0.0007460894153547985,0.0017103554209536352,0.0012268318156567568,0.0004798426520944299,0.9408644076229958,0.027775266565728193,0.01774607520866841,0.006125840892045722,0.00748840971056198,0.022470068079334923,1.683476509182661e-05,3.8592467796362064e-05,2.768223888277387e-05,1.0827171868143103e-05,0.0014740936163010177,4.3516730789124515e-05,2.7803555929578655e-05,9.597624142520093e-06,1.1732420592329536e-05,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.6677248469224635,-0.030860188539399758,-0.05873476776263775
260.6426206897,26.8001205626,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022562758384332755,0.0015779382763612946,0.9955058300263043,0.0008428302101796948,0.0018431855588068818,0.001282122263516034,0.0005260319411930152,0.9353437970046007,0.03114517003412567,0.018996499009785332,0.006361826794855512,0.008152707156632901,0.022461357513078137,1.9016574391300845e-05,4.158735042085103e-05,2.8928214850886087e-05,1.1868731591579539e-05,0.0014759147788506682,4.9145155920627705e-05,2.9975302904399707e-05,1.0038570007183406e-05,1.2864468678415712e-05,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.658823009484253,-0.034250507831952604,-0.06431148942217302
260.6426206897,27.0053887417,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022561642844742408,0.0015890919435174323,0.9951868196071522,0.0009427984007599354,0.0019682130988992004,0.0013311811698256157,0.000570987723363072,0.9299097077824499,0.03458554924618123,0.020151131196913346,0.006564340279250145,0.008789271495205371,0.022453049587771657,2.1271080792539983e-05,4.440612097970743e-05,3.003363411525193e-05,1.2882421083250211e-05,0.0014777120248357408,5.495961766923199e-05,3.2022000237777794e-05,1.0431340252263377e-05,1.396696052241827e-05,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.650279905833296,-0.03763840659424034,-0.06980221364942452
260.6426206897,27.2106569207,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02256064811640883,0.0016002071641072764,0.9948788825284558,0.001045841942536724,0.002085765603484972,0.0013748792737299847,0.0006146306517925501,0.9245592851406671,0.03808966883725867,0.02121526664349094,0.0067382753994492395,0.009397503979134159,0.022445112387170528,2.3594872050952495e-05,4.7056223833533554e-05,3.101816749716592e-05,1.3866465856650726e-05,0.0014794863917239975,6.0951360951855e-05,3.394882167136033e-05,1.0782636567926492e-05,1.5037953192137117e-05,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.64206731386009,-0.04101909291168404,-0.07520899036104378
260.6426206897,27.4159250998,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.0225597651536568,0.0016112860805053623,0.9945811415740483,0.0011518076373420764,0.0021962012233233638,0.0014139455899975382,0.0006569039752887986,0.9192898570440271,0.041650928940339275,0.022194348285516242,0.006887711013342581,0.009977154716774716,0.022437516980166418,2.5984509800625546e-05,4.954578382834886e-05,3.189828045039317e-05,1.4819599411018869e-05,0.0014812389506048053,6.711156204168663e-05,3.5761444458340376e-05,1.1098072882342384e-05,1.607605051818752e-05,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.634159600134426,-0.04438885892686795,-0.08053429759002473
260.6426206897,27.6211932789,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022558985711215722,0.0016223307726777102,0.994292797391996,0.0012605426993609692,0.002299895548610697,0.0014489934378436843,0.0006977709221886244,0.9140989253043706,0.04526290857563168,0.0230938319597058,0.007016062634120047,0.010528271526171848,0.022430237009130747,2.84365647432614e-05,5.188331081839736e-05,3.268782225996102e-05,1.5741004263354996e-05,0.001482970815792904,7.34314094431451e-05,3.746583424727871e-05,1.1382374314367187e-05,1.708033888001511e-05,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.626533356790262,-0.04774672995404927,-0.08578277784164978
260.6426206897,27.826461458,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022558302234304207,0.001633343223884031,0.9940131190701293,0.001371896163248377,0.0023972313414589827,0.0014805412656254222,0.0007372121595377634,0.9089841153353596,0.048919429685648906,0.023919093900588127,0.007126204981147113,0.011051156097256239,0.02242324836484739,3.094764828463923e-05,5.407746912617824e-05,3.339849734033754e-05,1.6630254705656958e-05,0.0014846830454012302,7.990221899332596e-05,3.906808994397147e-05,1.1639538617965267e-05,1.805033092753817e-05,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.619167181281681,-0.05108737286643539,-0.09095421668265313
260.6426206897,28.0317296371,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022557707779521857,0.0016443253632489822,0.9937414370984062,0.001485720160245252,0.002488590336294624,0.001509029183461308,0.0007752232215924741,0.9039432124141668,0.052614562543319005,0.024675344917056054,0.007220566298687864,0.011546313826770262,0.022416528946467947,3.351444121695678e-05,5.6136893589076146e-05,3.4040239351290665e-05,1.7487258896582548e-05,0.0014863767511093767,8.651545966622931e-05,4.0574295494032124e-05,1.187296030195328e-05,1.8985896677390757e-05,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.612041395796156,-0.0544106943997571,-0.09605319358381159
260.6426206897,28.2369978161,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02255719594805248,0.0016552790337190963,0.9934771372110222,0.0016018709450663685,0.0025743472421853003,0.0015348324166581263,0.0008118121850679916,0.8989741195102251,0.05634267125824299,0.02536758535926419,0.007301207358818665,0.012014416513449113,0.022410058453979247,3.613371679135408e-05,5.807005518030233e-05,3.462151556998028e-05,1.831220653159533e-05,0.0014880530118813607,9.326284243749716e-05,4.199043218126952e-05,1.2085535461888115e-05,1.98872117570808e-05,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.605137919048154,-0.05771563029306748,-0.10108291750530807
260.6426206897,28.4422659952,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.022556760834227908,0.0016662059956722075,0.9932196554210643,0.0017202097358807885,0.002654865240091412,0.0015582721334862842,0.0008469974694771318,0.8940748545605404,0.060098428404785,0.026000568418392798,0.007369883717730955,0.012456264898550852,0.0224038182231872,3.8802359596973304e-05,5.9885160267847035e-05,3.514957182969218e-05,1.9105519346191914e-05,0.0014897128832485292,0.00010013636173852967,4.3322302989611526e-05,1.2279744437890297e-05,2.0754703257646692e-05,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.598440113919809,-0.06100149091678819,-0.10604661000162974
260.6426206897,28.6475341743,0.9900000000000001,0.0036160000000000003,0.0034130000000000002,0.0017470000000000003,0.0012240000000000003,0.02255639698250978,0.0016771079245756935,0.9929684737043031,0.0018406033481117442,0.0027304928246625567,0.00157962427162996,0.0008808058512926446,0.8892435414916561,0.06387682657647385,0.026578779031105955,0.007428096519862551,0.01287275638090153,0.022397791083991085,4.151737980734515e-05,6.15900801109831e-05,3.563063215409324e-05,1.9867806446274368e-05,0.001491357390313411,0.00010712833204815157,4.457548093861407e-05,1.2457719537974614e-05,2.158900173754228e-05,6.782219163375741,0.02258625721116135,0.0014549086403549526,309.1473760575555,82.3795680252517,24.593246019089445,6.59193266570298,-0.06426788504816372,-0.11094746159648938
