T,P,z_carbon dioxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
249.0955862069,16.2377827153,0.96,0.04,0.024093370620160506,0.0009327120901451822,0.9222104338286413,0.07778956617135872,0.9715009679232417,0.028499032076758215,0.02221915777201246,0.0018742128481480458,0.0009061306983697543,2.6581391775427745e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.954113999940075,-0.0757185983395896
249.0955862069,16.2583144838,0.96,0.04,0.024087784612225077,0.0009341084340252612,0.9237241476610256,0.07627585233897435,0.9720722572264024,0.027927742773597435,0.02225046830996998,0.0018373163022550986,0.0009080208939571556,2.6087540068105403e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.936393853886019,-0.07431720514129658
249.0955862069,16.2788462524,0.96,0.04,0.024082190307426206,0.0009355054810078572,0.9252370510403866,0.0747629489596134,0.9726424866952382,0.027357513304761705,0.0222817347426364,0.001800455564789802,0.0009099123773645072,2.5593103643349952e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.918688500254483,-0.07291324179542258
249.0955862069,16.2993780209,0.96,0.04,0.02407658771759701,0.0009369032317922607,0.9267491398308993,0.07325086016910072,0.9732116615657248,0.02678833843427518,0.022312956957346225,0.0017636307602507863,0.0009118051509388435,2.5098080853417246e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.900997992799981,-0.07150674328515905
249.0955862069,16.3199097895,0.96,0.04,0.024070976854764534,0.0009383016870782364,0.9282604098836976,0.0717395901163024,0.9737797870507028,0.02622021294929725,0.022344134841504725,0.0017268420132598096,0.0009136992170323602,2.460247004587623e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.883322385371407,-0.07009774473774755
249.0955862069,16.340441558,0.96,0.04,0.02406535773116306,0.0009397008475661746,0.9297708570335873,0.07022914296641265,0.9743468683386757,0.025653131661324272,0.022375268282523345,0.0016900894486397144,0.0009155945780013015,2.4106269564873088e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.865661731944606,-0.0686862822211598
249.0955862069,16.3609733266,0.96,0.04,0.024059730359220922,0.0009411007139569519,0.9312804771028323,0.06871952289716769,0.974912910595322,0.025087089404677985,0.02240635716790076,0.0016533731913201627,0.0009174912362071076,2.3609477749844335e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.848016086582941,-0.06727239310997035
249.0955862069,16.3815050951,0.96,0.04,0.02405409475156577,0.0009425012869519325,0.9327892659000263,0.06721073409997372,0.975477918963116,0.024522081036883935,0.02243740138520271,0.0016166933663630603,0.0009193891940159297,2.3112092936002686e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.830385503448044,-0.06585611532077706
249.0955862069,16.4020368637,0.96,0.04,0.024048450921033387,0.0009439025672531226,0.9342972192181289,0.06570278078187108,0.9760418985606315,0.023958101439368464,0.022468400822025145,0.0015800500990082425,0.000921288453797992,2.2614113455130623e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.812770036819408,-0.06443748405152228
249.0955862069,16.4225686322,0.96,0.04,0.024042798880654203,0.0009453045555629929,0.9358043328381688,0.06419566716183123,0.976604854484012,0.023395145515987995,0.02249935536607288,0.0015434435145813255,0.0009231890179286703,2.2115537634322577e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.795169741055124,-0.06301653143730057
249.0955862069,16.4431004008,0.96,0.04,0.02403713862540109,0.0009467072525846572,0.9373106072405258,0.06268939275947419,0.9771667918067624,0.022833208193237666,0.022530265001299395,0.0015068736241016965,0.0009250908887883436,2.1616363796313513e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.777584621608991,-0.06159324486637452
249.0955862069,16.4636321693,0.96,0.04,0.0240314702060007,0.0009481106590213227,0.9388160285451487,0.06118397145485123,0.9777277155784765,0.022272284421523625,0.02256112941889864,0.0014703407871020544,0.0009269940687605217,2.1116590260801102e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.760014833204485,-0.060167763221668835
249.0955862069,16.4841639378,0.96,0.04,0.024025793617054435,0.0009495147755772665,0.9403205974162883,0.059679402583711766,0.9782876308273234,0.021712369172676542,0.022591948607389074,0.0014338450096653642,0.0009288985602350217,2.0616215342244728e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.742460379274668,-0.05874008061469915
249.0955862069,16.5046957064,0.96,0.04,0.02402010887239729,0.0009509196029574448,0.9418243095834301,0.05817569041656989,0.9788465425585932,0.021153457441406922,0.022622722454864404,0.0013973864175328885,0.0009308043656060849,2.0115237351359876e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.724921314524245,-0.05730995043440856
249.0955862069,16.5252274749,0.96,0.04,0.024014415986070767,0.0009523251418664079,0.9433271607624564,0.056672839237543654,0.9794044557547382,0.020595544245261815,0.02265345084950868,0.001360965136562087,0.0009327114872712231,1.961365459518484e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.707397693751739,-0.055877913436987114
249.0955862069,16.5457592435,0.96,0.04,0.02400871497231347,0.0009537313930106135,0.9448291466583706,0.05517085334162946,0.9799613753764439,0.02003862462355611,0.02268413367965498,0.00132458129265849,0.0009346199276343726,1.9111465376240952e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.689889571817105,-0.05444377509688536
249.0955862069,16.566291012,0.96,0.04,0.02400300584556895,0.0009551383570954805,0.9463302629634538,0.053669737036546226,0.9805173063619852,0.019482693638014796,0.02271477083375058,0.0012882350118183675,0.0009365296891022725,1.860866799320802e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.672397003664196,-0.05300754057385504
249.0955862069,16.5868227806,0.96,0.04,0.023997288620479295,0.0009565460348282383,0.9478305053592816,0.05216949464071846,0.9810722536280082,0.018927746371991797,0.022745362200401426,0.0012519264200778688,0.000938440774087875,1.810526074036333e-05,9.050659467901037,0.02379120741518762,0.0010065102586927013,309.1473760575555,82.3795680252517,17.3088774354396,77.54627339107114,85.56976996722754,3.87,9.65492004429529,-0.051569295392539516
252.6024137931,17.89675111,0.96,0.04,0.023824757545515725,0.0010274927958644421,0.9071889442108484,0.09281105578915164,0.9647053058656124,0.03529469413438764,0.021613556643795852,0.0022112009017198715,0.00099122775190912,3.6265043955322285e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.417600887649748,-0.08837356124721119
252.6024137931,17.9180992049,0.96,0.04,0.023819272861330648,0.0010289637283693925,0.9086042818429563,0.09139571815704371,0.9652625436521635,0.03473745634783662,0.021642293312190752,0.002176979549139896,0.0009932201457716536,3.574358259773899e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.401108949805229,-0.08710620675851999
252.6024137931,17.9394472997,0.96,0.04,0.02381378040933966,0.0010304354259452477,0.9100188942597859,0.0899811057402141,0.9658188091810341,0.03418119081896589,0.021670990116252627,0.002142790293087031,0.0009952139160243909,3.52215099208569e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.384630280899094,-0.0858365438170896
252.6024137931,17.9607953946,0.96,0.04,0.023808280197876987,0.0010319078893873703,0.911432778234852,0.08856722176514804,0.9663741069628542,0.033625893037145825,0.021699646965744834,0.0021086332321321537,0.0009972090650746436,3.469882431272662e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.368164922769298,-0.08456459520025383
252.6024137931,17.9821434895,0.96,0.04,0.023802772235431417,0.0010333811194919403,0.9128459305300859,0.08715406946991411,0.9669284414887037,0.033071558511296215,0.021728263770448085,0.0020745084649833323,0.0009992055953341938,3.417552415774649e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.351712917341029,-0.08329069400050848
252.6024137931,18.0034915843,0.96,0.04,0.023797256530648122,0.0010348551170559325,0.9142583478955748,0.08574165210442508,0.9674818172300406,0.03251818276995944,0.02175684044015753,0.002040416090490589,0.0010012035092190799,3.365160783685259e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.335274306628666,-0.08201425720301536
252.6024137931,18.0248396792,0.96,0.04,0.023791733092318225,0.0010363298828770632,0.9156700270722856,0.08432997292771438,0.9680342386398808,0.03196576136011923,0.021785376884739624,0.0020063562075786022,0.0010032028091506548,3.312707372640851e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.318849132707237,-0.08073563183568311
252.6024137931,18.046187774,0.96,0.04,0.023786201929384822,0.0010378054177537829,0.9170809647909068,0.08291903520909319,0.9685857101523598,0.031414289847640164,0.021813873014111564,0.0019723289152732606,0.0010052034975550142,3.260192019876862e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.302437437724443,-0.07945482279658833
252.6024137931,18.0675358689,0.96,0.04,0.023780663050950654,0.0010392817224853892,0.9184911577700237,0.08150884222997624,0.9691362361820591,0.030863763817940905,0.02184232873820649,0.0019383343127441623,0.0010072055768622975,3.2076145623091855e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.286039263917786,-0.078171949556884
252.6024137931,18.0888839637,0.96,0.04,0.023775116466265213,0.0010407587978718878,0.919900602719571,0.08009939728042903,0.9696858211254251,0.03031417887457486,0.021870743967045365,0.0019043724992198472,0.001009209049507912,3.154974836397591e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.269654653579504,-0.07688645555922946
252.6024137931,18.1102320586,0.96,0.04,0.023769562184733473,0.0010422366447140866,0.9213092963388814,0.07869070366111852,0.970234469360048,0.02976553063995201,0.02189911861070008,0.0018704435740333905,0.0010112139179317687,3.1022726782317924e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.253283649075717,-0.07559973441666301
252.6024137931,18.1315801535,0.96,0.04,0.023764000215910897,0.0010437152638135164,0.922717235318054,0.077282764681946,0.9707821852452395,0.029217814754760478,0.021927452579322944,0.001836547636587956,0.0010132201845786972,3.0495079234819283e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.23692629283189,-0.07431032440888785
252.6024137931,18.1529282483,0.96,0.04,0.02375843056951352,0.0010451946559725761,0.9241244163357659,0.075875583664234,0.9713289731212148,0.028671026878785213,0.0219557457831055,0.0018026847864080176,0.0010152278518976237,2.9966804074952394e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.220582627354647,-0.07301908044365035
252.6024137931,18.1742763432,0.96,0.04,0.023752853255403914,0.0010466748219943585,0.9255308360628096,0.07446916393719029,0.9718748373105304,0.028125162689469616,0.021983998132351214,0.0017688551230526982,0.0010172369223427954,2.9437899651562983e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.20425269519519,-0.07172582731322663
252.6024137931,18.195624438,0.96,0.04,0.0237472682836038,0.001048155762682754,0.9269364911592682,0.0730635088407318,0.9724197821170133,0.02758021788298667,0.022012209537421484,0.001735058746182316,0.0010192473983726556,2.8908364310098424e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.187936538977496,-0.07043061480234591
252.6024137931,18.2169725329,0.96,0.04,0.023741675664283222,0.0010496374788423921,0.928341378277337,0.07165862172266291,0.9729638118269082,0.027036188173091953,0.0220403799087942,0.0017012957554890231,0.0010212592824508796,2.8378196391512738e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.171634201369299,-0.06913346690112299
252.6024137931,18.2383206278,0.96,0.04,0.023736075407775333,0.0010511199712787236,0.9297454940578818,0.07025450594211825,0.9735069307075626,0.026493069292437516,0.022068509156997214,0.001667566250778119,0.0010232725770449715,2.7847394233752156e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.155345725116105,-0.06783441578438065
252.6024137931,18.2596687226,0.96,0.04,0.023730467524559394,0.0010526032407979526,0.9311488351348186,0.06885116486518134,0.974049143009193,0.02595085699080702,0.022096597192698124,0.0016338703318612704,0.0010252872846279449,2.7315956170007675e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.139071152996596,-0.06653348827459737
252.6024137931,18.2810168175,0.96,0.04,0.023724852025272275,0.0010540872882070357,0.9325513981324576,0.06744860186754248,0.9745904529638681,0.025409547036131845,0.022124643926653326,0.0016002080986189486,0.0010273034076771503,2.6783880529885338e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.12281052784886,-0.06523070940341391
252.6024137931,18.3023649123,0.96,0.04,0.02371922892071006,0.0010555721143137378,0.9339531796653382,0.0660468203346618,0.9751308647854826,0.024869135214517467,0.022152649269707208,0.0015665796510028515,0.0010293209486741954,2.6251165639542433e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.106563892571543,-0.0639261057705589
252.6024137931,18.3237130072,0.96,0.04,0.023713598221814694,0.0010570577199265677,0.9353541763416057,0.06464582365839432,0.9756703826711132,0.024329617328886888,0.022180613132861248,0.0015329850889534457,0.0010313399101062088,2.5717809820359084e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.090331290088917,-0.0626197043655452
252.6024137931,18.3450611021,0.96,0.04,0.023707959939693615,0.0010585441058548232,0.9367543847585278,0.06324561524147222,0.9762090107993007,0.023790989200699376,0.022208535427187516,0.0014994245125060995,0.0010333602944639672,2.5183811390856077e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.074112763396334,-0.06131182585780515
252.6024137931,18.3664091969,0.96,0.04,0.02370231406424315,0.00106003127290839,0.9381538066221763,0.061846193377823704,0.9767467533318298,0.02325324666817028,0.02223641616512406,0.0014658978991190924,0.0010353821042434768,2.4649168664913322e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.057908303261561,-0.06000187085611941
252.6024137931,18.3877572918,0.96,0.04,0.023696660650443936,0.001061519221898766,0.9395524280710211,0.06044757192897892,0.9772836144128749,0.022716385587125014,0.022264255051299624,0.0014324055991443143,0.0010374053419459686,2.4113879952797288e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.04171805944882,-0.058690263892504646
252.6024137931,18.4091053866,0.96,0.04,0.023690999687653026,0.0010630079536368287,0.9409502510089001,0.05904974899109996,0.977819598169326,0.022180401830673935,0.02229205210274889,0.0013989475849041386,0.0010394300100759614,2.3577943560867268e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.025542020607942,-0.057376980055918736
252.6024137931,18.4304534815,0.96,0.04,0.023685331187597584,0.0010644974689346608,0.9423472720013675,0.05765272799863259,0.9783547087103458,0.02164529128965417,0.02231980723108149,0.0013655239565160929,0.0010414561111424705,2.3041357792190324e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,9.009380229892415,-0.0560620491863002
252.6024137931,18.4518015764,0.96,0.04,0.023679655162148146,0.0010659877686071228,0.9437434876093093,0.056256512390690634,0.9788889501291124,0.021111049870887712,0.022347520348111476,0.0013321348140366686,0.0010434836476623016,2.250412094482128e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,8.993232730457986,-0.0547455008754234
252.6024137931,18.4731496712,0.96,0.04,0.023673971623341773,0.001067478853466672,0.9451388943834677,0.054861105616532346,0.9794223265007508,0.020577673499249206,0.02237519136575083,0.0012987802575909427,0.001045512622152682,2.1966231313990063e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,8.977099565524995,-0.053427364802976385
252.6024137931,18.4944977661,0.96,0.04,0.0236682805833671,0.0010689707243281385,0.9465334888683036,0.05346651113169647,0.9799548418838239,0.020045158116176028,0.02240282019608839,0.0012654603872787125,0.0010475430371374177,2.1427687190720753e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,8.96098077833193,-0.05210767099544711
252.6024137931,18.5158458609,0.96,0.04,0.023662582054567765,0.0010704633820073854,0.9479272676013153,0.052072732398684776,0.9804865003201033,0.01951349967989675,0.022430406751378338,0.0012321753031894278,0.001049574895145243,2.0888486862142307e-05,8.346896170400111,0.023441732038129576,0.0011274936443518534,309.1473760575555,82.3795680252517,19.323123372863083,77.54219480337645,85.52250120679484,3.87,8.944876412143714,-0.05078644995001902
256.1092413793,19.9643756137,0.96,0.04,0.023477445547874915,0.001150429300447771,0.9102152769253892,0.08978472307461087,0.9648003861354171,0.035199613864582896,0.02136952960085971,0.002107915947015205,0.0011099346332935072,4.049466715426376e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.681674912235728,-0.08486246985378365
256.1092413793,19.9864252195,0.96,0.04,0.02347198007786015,0.0011519823069572259,0.911524853428922,0.08847514657107805,0.965329796092054,0.034670203907946014,0.02139529320015805,0.0020766868777021006,0.0011120428454766728,3.9939461480553076e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.666553029547462,-0.0836904820661637
256.1092413793,20.0084748253,0.96,0.04,0.02346650747824003,0.0011535361501165714,0.9128337475423075,0.08716625245769247,0.9658583731019914,0.03414162689800865,0.02142101996309143,0.0020454875151485986,0.0011141525492659261,3.938360085064528e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.651443453921202,-0.08251675060021135
256.1092413793,20.0305244311,0.96,0.04,0.023461027756201246,0.001155090830829501,0.9141419566602129,0.08585804333978703,0.9663861208056936,0.033613879194306355,0.021446709818313373,0.002014317937887873,0.0011162637471835472,3.8827083645953803e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.636346218460302,-0.08134130084266289
256.1092413793,20.0525740369,0.96,0.04,0.02345554091905659,0.001156646350000793,0.915449478168269,0.08455052183173081,0.9669130428283177,0.03308695717168225,0.021472362694504837,0.00198317822455175,0.0011183764417555342,3.826990824525884e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.621261356329958,-0.08016415830299728
256.1092413793,20.0746236427,0.96,0.04,0.023450046974221792,0.0011582027085361459,0.9167563094485178,0.08324369055148208,0.9674391427819637,0.03256085721803615,0.021497978520481954,0.0019520684537398375,0.0011204906355139577,3.7712073022188184e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.606188900702666,-0.07898534698802884
256.1092413793,20.0966732485,0.96,0.04,0.023444545929239745,0.0011597599073423584,0.9180624478740353,0.08193755212596472,0.9679644242635217,0.03203557573647823,0.021523557225093092,0.0019209887041466557,0.0011226063309945611,3.715357634779709e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.59112888481162,-0.07780489014310454
256.1092413793,20.1187228544,0.96,0.04,0.023439037791761652,0.0011613179473272408,0.9193678908133376,0.08063210918666247,0.9684888908564804,0.03151110914351966,0.02154909873730602,0.0018899390544556336,0.001124723530738684,3.659441658855689e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.576081341906107,-0.07662281041020869
256.1092413793,20.1407724602,0.96,0.04,0.0234335225695604,0.0011628768293995948,0.9206726356274454,0.07932736437255461,0.9690125461297829,0.030987453870217056,0.0215746029861524,0.001858919583408,0.0011268422372918306,3.6034592107764214e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.561046305280513,-0.07543913042127848
256.1092413793,20.162822066,0.96,0.04,0.023428000270528063,0.0011644365544693283,0.9219766796706235,0.07802332032937649,0.9695353936381402,0.0304646063618598,0.02160006990074393,0.0018279303697841301,0.00112896245320406,3.547410126526841e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.546023808266566,-0.07425387292305352
256.1092413793,20.1848716718,0.96,0.04,0.023422470902665735,0.0011659971234473131,0.9232800202928004,0.07671997970719964,0.9700574369230455,0.029942563076954514,0.021625499410320746,0.0017969714923449893,0.0011310841810309444,3.491294241636869e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.531013884208893,-0.07306706041506672
256.1092413793,20.2069212776,0.96,0.04,0.023416934474101526,0.0011675585372455043,0.9245826548356373,0.07541734516436276,0.9705786795112082,0.02942132048879176,0.021650891444176947,0.0017660430299245803,0.0011332074233317794,3.43511139137249e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.516016566503824,-0.07187871589337647
256.1092413793,20.2289708834,0.96,0.04,0.023411390993073183,0.0011691207967768308,0.9258845806365543,0.07411541936344578,0.9710991249162215,0.028900875083778487,0.02167624593173997,0.0017351450613332163,0.001135332182671336,3.378861410549476e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.50103188855879,-0.07068886226721638
256.1092413793,20.2510204892,0.96,0.04,0.02340584046793597,0.0011706839029552588,0.927185795027085,0.07281420497291496,0.9716187766379033,0.028381223362096756,0.02170156280254033,0.0017042776653956376,0.0011374584616190744,3.32254413361844e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.486059883808348,-0.06949752261716924
256.1092413793,20.273070095,0.96,0.04,0.023400282907168116,0.00117224785669585,0.9284862953318143,0.07151370466818564,0.9721376381619007,0.027862361838099297,0.021726841986192902,0.0016734409209752132,0.001139586262748654,3.2661593947196145e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.47110058572456,-0.06830472047856873
256.1092413793,20.2951197008,0.96,0.04,0.023394718319363017,0.0011738126589147038,0.9297860788702144,0.07021392112978553,0.9726557129604599,0.02734428703954007,0.02175208341243371,0.0016426349069293036,0.0011417155886386944,3.2097070276009405e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.456154027798075,-0.06711047959609928
256.1092413793,20.3171693066,0.96,0.04,0.02338914671322582,0.0011753783105288287,0.9310851429575485,0.06891485704245147,0.9731730044928089,0.026826995507191167,0.02177728701113894,0.0016118597020868812,0.001143846441873022,3.153186865580683e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.441220243528992,-0.06591482375226754
256.1092413793,20.3392189124,0.96,0.04,0.023383568097587133,0.0011769448124564115,0.9323834849019318,0.06761651509806813,0.973689516203994,0.026310483796006073,0.021802452712269927,0.0015811153853172045,0.0011459788250394838,3.0965987416927824e-05,7.655713792874193,0.023078571762217216,0.0012610948948804032,309.1473760575555,82.3795680252517,21.50626547626145,77.55602652983143,85.47519364528671,3.87,8.426299266455562,-0.0647177769515288
