T,P,z_carbon dioxide,z_oxygen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_oxygen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_oxygen,rhoL3_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_oxygen,rhoV3_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_oxygen,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
224.0655172414,8.4418729774,0.97,0.012892,0.017108,0.026025013336013068,0.0004962021708351277,0.9771665616276326,0.005033142672547979,0.01780029569981942,0.8375850001634354,0.15809839684695004,0.004316602989614578,0.025430772797865174,0.00013098760517511762,0.00046325293297277644,0.0004156114953400374,7.844876772101011e-05,2.141907774080156e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.366391424839204,-0.07420175357638392
224.0655172414,8.5676318021,0.97,0.012892,0.017108,0.026024321451010655,0.0005036259127012151,0.9768099857810232,0.005472083392121216,0.01771793082685552,0.8263619886095958,0.16939483282650247,0.004243178563901818,0.025420817066522494,0.00014240725720329932,0.0004610971272848591,0.0004161773107350988,8.531162728911706e-05,2.1369746769992842e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.345414901399044,-0.07862848708868242
224.0655172414,8.6933906267,0.97,0.012892,0.017108,0.026023655410626918,0.0005110554010798472,0.9764416327365647,0.005911305731688733,0.01764706153174648,0.8154481771723289,0.18037733607731404,0.004174486750357108,0.025410580578926284,0.00015383378338833142,0.0004592410483123004,0.00041673919524463487,9.218281183470613e-05,2.1333940005062598e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.324572005258828,-0.08304773265090581
224.0655172414,8.8191494514,0.97,0.012892,0.017108,0.026023009238716692,0.0005184907077289948,0.9760640153685726,0.006350762652480718,0.017585221978946717,0.8048327129286719,0.19105751593498518,0.004109771136342939,0.025400122889515275,0.00016526595517840265,0.00045762039402301425,0.000417298282929834,9.906154665407417e-05,2.1308781450866456e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.303835307391298,-0.08745624275305808
224.0655172414,8.9449082761,0.97,0.012892,0.017108,0.0260223785484728,0.0005259318840571785,0.9756789770163046,0.0067904199284406315,0.017530603055254772,0.7945048016274814,0.20144673476469577,0.004048463607822689,0.025389487681704972,0.0001767028778809757,0.0004561879888868535,0.00041785540721241615,0.00010594726075196316,2.129216092799109e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.283184686676625,-0.09185165909534376
224.0655172414,9.0706671007,0.97,0.012892,0.017108,0.026021760047454098,0.0005333789676906908,0.9752879001077169,0.0072302521383412754,0.017481847753941928,0.7844538679766071,0.2115560055263982,0.003990126496994649,0.02537870771378839,0.00018814388622650856,0.0004549084474392012,0.0004184111943023321,0.00011283952383643634,2.128249551922278e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.262605052992841,-0.09623223623679245
224.0655172414,9.1964259254,0.97,0.012892,0.017108,0.02602115121647756,0.0005408319867177394,0.9748918414725607,0.0076702400678011215,0.017437918459638223,0.7746696462386597,0.2213959387589337,0.003934415002406611,0.02536780802666777,0.00019958847667093807,0.0004537547131388517,0.0004189661238251827,0.00011973800541023308,2.1278574823236468e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.24208487041457,-0.10059665892488212
224.0655172414,9.32218475,0.97,0.012892,0.017108,0.02602055009516299,0.0005482909625134256,0.9744916226967301,0.0081103689749046,0.01739800832836537,0.7651422292668738,0.23097671868808706,0.003881052045039072,0.025356808085696934,0.00021103626220176082,0.000452705747264294,0.0004195205693444024,0.000126642447407684,2.1279457613391718e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.221615171091221,-0.10494392452006807
224.0655172414,9.4479435747,0.97,0.012892,0.017108,0.026019955135017824,0.0005557559116591156,0.9740878920088266,0.008550627403589094,0.01736148058758431,0.7558620921836585,0.24030809681452445,0.003829811001817239,0.025345723247633754,0.00022248694141764218,0.00045174494596642663,0.00042007482613009564,0.00013355264542422304,2.1284401047970504e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.201188879807809,-0.10927325786131803
224.0655172414,9.5737023994,0.97,0.012892,0.017108,0.026019365096513,0.0005632268472783486,0.9736811676303494,0.008991006352457712,0.01732782601719288,0.7468201004118019,0.24939939601609734,0.00378050357210084,0.025334565788173138,0.00023394027686966486,0.0004508590314701983,0.0004206291306390389,0.00014046843553127084,2.1292811080388913e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.180800340858855,-0.11358405629317936
224.0655172414,9.699461224,0.97,0.012892,0.017108,0.02601877897552354,0.0005707037799867633,0.9732718687509492,0.0094314986825401,0.017296632566510727,0.738007507940478,0.2582595209862513,0.0037329710732705965,0.0253233456361257,0.00024539607962895235,0.00045003725976888503,0.00042118367444024204,0.00014738968484442446,2.1304207020967742e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.160444979937294,-0.11787584558534192
224.0655172414,9.8252200487,0.97,0.012892,0.017108,0.026018195949816848,0.000578186718568701,0.972860338060808,0.009872098685868677,0.017267563253323345,0.7294159495916275,0.2668969723290576,0.003687078079315004,0.025312070907471163,0.0002568541980448606,0.0004492708443008237,0.00042173861436605614,0.00015431628462685924,2.131819575785731e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.14011905821484,-0.1221482523621713
224.0655172414,9.9509788733,0.97,0.012892,0.017108,0.0260176153394914,0.0005856756704758781,0.9724468584044732,0.010312801767901862,0.017240339827624802,0.7210374296018078,0.27531986270578523,0.00364270769240682,0.025300748300064443,0.0002683145094696975,0.0004485525299572556,0.0004222940800202425,0.00016124814518553746,2.133445270098003e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.11981949053912,-0.1264009807444122
224.0655172414,10.076737698,0.97,0.012892,0.017108,0.026017036577305832,0.0005931706421951305,0.9720316652701215,0.01075360420958499,0.01721473052029344,0.7128643080761758,0.2835359339500322,0.003599757973791859,0.025289383389632252,0.00027977691405864266,0.0004478762736149375,0.00042285017941953257,0.00016818519202653668,2.1352707490611585e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.099543709092943,-0.13063379616045623
224.0655172414,10.2024965227,0.97,0.012892,0.017108,0.026016459186129735,0.0006006716395186452,0.9716149562798502,0.011194502986630347,0.017190540733519527,0.7048892863119637,0.2915525744766678,0.003558139211368536,0.02527798085468795,0.00029124133006067587,0.0004472370013811115,0.0004234070032881349,0.00017512736291678196,2.137273313728318e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.079289559797962,-0.13484651298347394
224.0655172414,10.3282553473,0.97,0.012892,0.017108,0.02601588276159898,0.0006081786677521369,0.9711968984874191,0.011635495631493565,0.017167605881087268,0.6971053916280684,0.2993768365716913,0.0035177718002403174,0.025266544649477238,0.00030270769022203365,0.0004466304218997035,0.0004239646283631903,0.00018207460562202042,2.1394337669261925e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.05905522262183,-0.1390389838287316
224.0655172414,10.454014172,0.97,0.012892,0.017108,0.02601530695862857,0.0006156917318687313,0.9707776340532225,0.01207658012559366,0.017145785821183923,0.6895059621593757,0.3070154532617756,0.003478584578848677,0.02525507813846578,0.00031417593897779225,0.0004460528811850012,0.0004245231199757219,0.00018902687612920615,2.1417357638032036e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.038839149625595,-0.14321109356839656
224.0655172414,10.5797729966,0.97,0.012892,0.017108,0.026014731480816806,0.0006232108366289153,0.9703572847010239,0.01251775481556482,0.0171249604834113,0.6820846318658084,0.3144748546263439,0.0034405135078477028,0.025243584201951642,0.00032564603026962027,0.0004455012485955437,0.0004250825340768161,0.00019598413725044027,2.144165301658851e-06,14.382422783893782,0.025986533344082734,0.00041823121385142764,309.1473760575555,82.3795680252517,7.104167423979863,77.88960815360365,55.44611770258769,85.87305205261954,3.87,14.018640016285476,-0.14736275238493413
227.5034482759,7.9462689699,0.97,0.012892,0.017108,0.02583221550123568,0.000463594720517259,0.9522579747824206,0.0004138930254127374,0.047328132192166736,0.971875280937239,0.014210899948303855,0.013913819114457245,0.02459893321734974,1.0691773826920247e-05,0.001222590510059021,0.00045055624924373184,6.588098189832656e-06,6.450373083694503e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,14.17076364171284,-0.056681609067132044
227.5034482759,8.0739234463,0.97,0.012892,0.017108,0.025796975113277915,0.00047155739620874685,0.9659055089390656,0.0005505786946040321,0.033543912366330406,0.9718313962947521,0.01841210809507531,0.009756495610172531,0.02491744037587911,1.4203264882601257e-05,0.0008653314725162008,0.0004582742827906641,8.682365752027703e-06,4.600747666055027e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.998975109929633,-0.04294577130232646
227.5034482759,8.2015779227,0.97,0.012892,0.017108,0.02577623618214629,0.0004793000436745119,0.9735526547032807,0.0008154669370176989,0.025631878359701626,0.9659409704976045,0.02668985205244786,0.007369177449947644,0.025094523163387276,2.101966836729962e-05,0.0006606933503917135,0.0004629755493465023,1.279244725440452e-05,3.532047073605134e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.892201026421873,-0.036672059208695984
227.5034482759,8.3292323991,0.97,0.012892,0.017108,0.025766790936224894,0.00048687112520068114,0.9766462317599999,0.00117814430421877,0.022175623935781433,0.9558217363399986,0.03788091710782005,0.006297346552181387,0.025165039272411763,3.0356997979509188e-05,0.0005713946658336248,0.0004653620042631239,1.844312473591808e-05,3.0659962016391817e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.83457637965108,-0.036206049976488686
227.5034482759,8.4568868756,0.97,0.012892,0.017108,0.025762059591805817,0.0004943739782234786,0.9778568235945118,0.0015813611737635444,0.020561815231724567,0.9441998701278628,0.050033721096751534,0.005766408775385624,0.02519160576169576,4.073912079466442e-05,0.0005297147093153888,0.0004667878460332033,2.4735369743925042e-05,2.8507624463501683e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.797249136589297,-0.03815076815424945
227.5034482759,8.584541352,0.97,0.012892,0.017108,0.025759196915443604,0.0005018534977770523,0.9783233808006591,0.0020006333188452704,0.019675985880495666,0.9322127087835518,0.06233768251561043,0.005449608700837862,0.025200824613026696,5.153470761573279e-05,0.0005068375948011759,0.00046783420857524614,3.1284384013774495e-05,2.7349051880317388e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.767940604066686,-0.041038498686519986
227.5034482759,8.7121958284,0.97,0.012892,0.017108,0.025757193423744218,0.0005093256306904197,0.9784480385729659,0.002427308220882659,0.01912465320615138,0.9202496794541393,0.07451834864034955,0.00523197190551119,0.025202075384607028,6.25206473443191e-05,0.000492597391792871,0.0004687067483806361,3.7954104919254616e-05,2.664777390529044e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.742318771077551,-0.044348700541913644
227.5034482759,8.8398503048,0.97,0.012892,0.017108,0.025755643063949257,0.0005167967887222142,0.9783921748101284,0.002857912868964211,0.018749912320907437,0.908457847094788,0.08647475279694501,0.005067400108266894,0.025199119630970712,7.36073837609094e-05,0.0004829160492176363,0.00046948809806808274,4.4689874551008494e-05,2.6188161031229315e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.71864581403291,-0.04787212550744968
227.5034482759,8.9675047813,0.97,0.012892,0.017108,0.025754357461162513,0.0005242699413802754,0.9782305529352439,0.00329083866509282,0.018478608399663303,0.8968978336986915,0.09816764285318327,0.0049345234481250845,0.02519369933972493,8.475343532781536e-05,0.00047590468610976886,0.00047021657469730903,5.146634436407821e-05,2.5870223188881325e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.69611679222233,-0.051511775673308335
227.5034482759,9.0951592577,0.97,0.012892,0.017108,0.02575323869544269,0.0005317466275869676,0.9780019999105123,0.0037252507734005106,0.01827274931608718,0.885594886591723,0.10958289186565985,0.0048222215426172,0.025186718948315746,9.593727236776583e-05,0.0004705824747591803,0.00047091209435341173,5.827033319079197e-05,2.5642000427639207e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.67431372537761,-0.05521728686595395
227.5034482759,9.2228137341,0.97,0.012892,0.017108,0.025752231215233838,0.0005392277164745211,0.9777285274060272,0.004160676455521872,0.01811079613845089,0.8745580829257407,0.12071774918874165,0.004724167885517601,0.02517869110349011,0.00010714670209437884,0.0004663934096493515,0.000471585957980382,6.509435623298912e-05,2.5474022611499227e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.65299967066974,-0.058960136277315556
227.5034482759,9.3504682105,0.97,0.012892,0.017108,0.025751301287085793,0.0005467137326205404,0.9774234941063243,0.004596829301622055,0.017979676592053635,0.8637884926204977,0.1315750044216525,0.0046365029578497325,0.025169926881808084,0.0001183743363113737,0.00046300006896633707,0.00047224503099522244,7.193386178692575e-05,2.5348398383922035e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.632030835624906,-0.06272304563113273
227.5034482759,9.4781226869,0.97,0.012892,0.017108,0.02575042729004146,0.0005542050096733536,0.977095457543853,0.005033526271865423,0.01787101618428155,0.8532830058238627,0.14216025742965932,0.0045567367464780335,0.025160625534912776,0.00012961545227618403,0.0004601863028524962,0.0004728937164967221,7.878592684397078e-05,2.5253663326607842e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.611315109007231,-0.06649497742709265
227.5034482759,9.6057771634,0.97,0.012892,0.017108,0.025749594746892656,0.0005617017689841055,0.9767501448352924,0.005470645247503855,0.017779209917203696,0.843036271794498,0.15248054079487436,0.004483187410627589,0.025150920398477487,0.00014086689812723853,0.0004578074502879301,0.0004735349651847347,8.564858950013399e-05,2.5182142992367882e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.59079084573797,-0.07026857424961896
227.5034482759,9.7334316398,0.97,0.012892,0.017108,0.02574879360767297,0.0005692041625941938,0.9763915296093786,0.005908101834273015,0.01770036855634831,0.8330417424514912,0.1625435829748579,0.004414674573650856,0.025140903976192,0.00015212649474380995,0.00045576313673715695,0.00047417082741810907,9.252048403226384e-05,2.512851143820815e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.57041527448576,-0.07403875770439328
227.5034482759,9.8610861162,0.97,0.012892,0.017108,0.025748016681582105,0.000576712298029468,0.9760224534157308,0.006345835977214293,0.01763171060705492,0.8232922611350694,0.17235739652981508,0.004350342335115621,0.02513064241214693,0.0001633926905998975,0.0004539815788352782,0.0004748027718690827,9.940063023508591e-05,2.508895925299412e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.550157808995413,-0.07780192107555273
227.5034482759,9.9887405926,0.97,0.012892,0.017108,0.025747258689651043,0.0005842262532635097,0.9756450010226089,0.006783803877470429,0.017571195099920743,0.8137804067887245,0.18193004086031275,0.004289552350962649,0.025120184230593968,0.00017466435333308896,0.0004524101057239882,0.00047543187803743135,0.00010628830612789775,2.5060690981805882e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.529996008650821,-0.08155544008240945
227.5034482759,10.1163950691,0.97,0.012892,0.017108,0.0257465156698493,0.0005917460861113204,0.9752607360268052,0.007221972918650989,0.017517291054543842,0.8044987002628717,0.19126948306064728,0.004231816676480923,0.0251095658223029,0.00018594063891727496,0.000451009208629124,0.00047605895716219864,0.00011318296799367353,2.504160955448202e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.509913042586483,-0.08529736761487072
227.5034482759,10.2440495455,0.97,0.012892,0.017108,0.02574578459089184,0.0005992718403045784,0.9748708537719847,0.007660318374294541,0.017468827853720708,0.7954397297962733,0.20038351605733642,0.004176754146390138,0.025098815005152333,0.000197220906762238,0.0004497486789772648,0.00047668463072638925,0.00012008419843438203,2.5030111438069965e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.489896043876023,-0.08902623337355209
227.5034482759,10.3717040219,0.97,0.012892,0.017108,0.02574506309419267,0.0006068035495520763,0.9744762835039928,0.008098821209350873,0.017424895286656326,0.7865962275358762,0.20927971126000824,0.004124061204115447,0.02508795340260468,0.000208504663023324,0.0004486050285646676,0.00047730938293304235,0.00012699167164180664,2.5024949772272632e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.46993501004741,-0.09274082156418828
227.5034482759,10.4993584983,0.97,0.012892,0.017108,0.025744349317034176,0.0006143412403059079,0.9740777583623367,0.008537466573978055,0.01738477506368533,0.7779611156216297,0.21796539249067182,0.004073491887698417,0.025076998073233603,0.00021979152176299405,0.0004475597220375802,0.0004779335966807598,0.00013390512956648336,2.5025140586646995e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.450022049800083,-0.09644044341007252
227.5034482759,10.6270129747,0.97,0.012892,0.017108,0.025743641768656265,0.0006218849336969217,0.9736758644159069,0.008976242749504147,0.017347892834588926,0.7695275329098128,0.22644762330758927,0.004024843782597991,0.025065962652309835,0.00023108117777173291,0.0004465979385746962,0.00047855757878157465,0.00014082436520646566,2.502989708881419e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.430150855229037,-0.10012432314773889
227.5034482759,10.7546674512,0.97,0.012892,0.017108,0.02574293924169209,0.0006294346469083585,0.9732710757066061,0.009415140394968555,0.017313783898425313,0.7612888492189179,0.2347332028204846,0.003977947960597491,0.025054858167611462,0.00024237338713967637,0.00044570768694094965,0.00047918157800338015,0.00014774921063497983,2.5038582699985066e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.41031632466232,-0.10379192271756743
227.5034482759,10.8823219276,0.97,0.012892,0.017108,0.0257422407477313,0.0006369903941724685,0.9728637797410596,0.009854152000000622,0.017282068258939687,0.7532386714026164,0.24282866695648456,0.003932661640899174,0.025043693632842194,0.0002536679531487539,0.00044487916174035095,0.00047980579820269906,0.00015467952828098616,2.505067688783311e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.390514288276114,-0.10744281497222907
227.5034482759,11.009976404,0.97,0.012892,0.017108,0.025741545469685115,0.0006445521874973639,0.9724542963332927,0.010293271480452717,0.0172524321862546,0.7453708440707677,0.2507402931814391,0.0038888627477933094,0.025032476486254097,0.00026496471584588666,0.00044410426758513175,0.0004804304080425699,0.00016161520446382694,2.506574990967187e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.370741305287156,-0.11107673421132525
227.5034482759,11.1376308804,0.97,0.012892,0.017108,0.02574085272605776,0.0006521200372143049,0.972042891734693,0.010732493876000495,0.017224614389306395,0.7376794467826652,0.25847410740382354,0.0038464458135112714,0.02502121291955404,0.0002762635442454456,0.00044337626225827124,0.0004810555482881395,0.00016855614453911567,2.5083443870497775e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.350994511837905,-0.11469325429361277
227.5034482759,11.2652853569,0.97,0.012892,0.017108,0.02574016194379744,0.0006596939523802497,0.9716297893713318,0.011171815119682413,0.01719839550898581,0.7301587889716564,0.26603589217723544,0.0038053188511081946,0.025009908127835878,0.0002875643303867901,0.0004426894855747734,0.00048168133736188867,0.0001755022691854064,2.510345832954636e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.331271505439586,-0.11829223557705681
227.5034482759,11.3929398333,0.97,0.012892,0.017108,0.025739472637412473,0.000667273941091919,0.9712151780998235,0.011611231862132707,0.01717359003804386,0.722803403389045,0.2734311956739072,0.0037654009370478576,0.024998566501740087,0.0002988669848020167,0.00044203915087036934,0.0004823078756140602,0.00018245351155480376,2.512553923055129e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.311570256070812,-0.12187350305009659
227.5034482759,11.5205943097,0.97,0.012892,0.017108,0.02573878439273383,0.0006748600107239762,0.970799218626781,0.012050741334547496,0.017150040038671394,0.7156080386735127,0.2806653410059505,0.0037266203205368366,0.024987191776869186,0.0003101714329825235,0.00044142118288211554,0.0004829352486533704,0.00018940981504112417,2.5149470294816772e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.291889037067124,-0.12543691711048588
227.5034482759,11.6482487861,0.97,0.012892,0.017108,0.02573809685416007,0.0006824521681085855,0.9703820485508003,0.012490341241064986,0.017127610208134626,0.7085676514244658,0.28774343564692645,0.0036889129286077466,0.02497578715113876,0.0003214776126040405,0.00044083209041726975,0.0004835635299662351,0.0001963711315162582,2.5175066260921484e-06,13.621776560037816,0.025709884401735293,0.00047612949178155227,309.1473760575555,82.3795680252517,8.128856245356799,77.82189042957272,55.44611770258769,85.8374284938436,3.87,13.272226370847264,-0.12898236696984533
230.9413793103,9.0659622076,0.97,0.012892,0.017108,0.025553188946059322,0.0005265990179459058,0.9536703012924852,0.0004712969021184258,0.045858401805396326,0.9718248156833268,0.014279992161822883,0.013895192154850348,0.024369317401172198,1.204313878952456e-05,0.0011718284060976002,0.0005117619935543008,7.519829848691163e-06,7.3171945429138485e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,55.44611770258769,85.79933883597717,3.87,13.396450480189129,-0.05399611111669245
230.9413793103,9.195317303,0.97,0.012892,0.017108,0.025519906221514566,0.000534688250679352,0.9656810634446864,0.0006102271170622578,0.033708709438251314,0.9718180347279552,0.01806195082842065,0.010120014443624125,0.024644090179000853,1.557293880125401e-05,0.0008602431037124565,0.0005196196849673361,9.65751289230471e-06,5.411052819711159e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,55.44611770258769,85.79933883597717,3.87,13.244943628094632,-0.042109991641586575
230.9413793103,9.3246723983,0.97,0.012892,0.017108,0.025499034205003525,0.0005425558528627258,0.9728604755637575,0.0008643942096860339,0.026275130226556434,0.9670986652033517,0.02509140895211406,0.0078099258445343015,0.02480700254309625,2.204121751939117e-05,0.0006699904443878845,0.0005247050411018082,1.3613490783541677e-05,4.237320977375952e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,55.44611770258769,85.79933883597717,3.87,13.145020955057376,-0.03608147487775071
230.9413793103,9.4540274936,0.97,0.012892,0.017108,0.02548858798100762,0.0005502364432642497,0.9760816974280528,0.0012134699593713042,0.02270483261257577,0.9586655571691025,0.03465724443387229,0.00667719839702517,0.024878944221546184,3.0929635821745224e-05,0.0005787141236396886,0.0005274927264566672,1.9069678910633603e-05,3.674037896948879e-06,12.86940506750446,0.025426499171821867,0.0005402340017061078,309.1473760575555,82.3795680252517,9.261027238052561,77.75850296503579,55.44611770258769,85.79933883597717,3.87,13.087191451961928,-0.034967087063394686
