T,P,z_carbon dioxide,z_nitrogen,z_methane,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_methane,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_methane,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_methane,rhoL4_carbon monoxide,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_methane,rhoV4_carbon monoxide,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
224.5477931034,8.2893214893,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025927374318464178,0.00048763888424899643,0.9955570400401906,0.0012572575717319857,0.002152767052402524,1.3799399832059143e-06,0.001031555395691656,0.8825662364502809,0.09034102497819256,0.02674598822407842,8.597140118215281e-05,0.00026077894626586767,0.025812180032504253,3.259738767701852e-05,5.581559718809703e-05,3.577822048159491e-08,2.6745522874328998e-05,0.00043037361481845093,4.405379662227654e-05,1.3042383855726398e-05,4.1922998149787854e-08,1.271659543927167e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.108452719826534,-0.05067942774020118,-0.09897381944955441
224.5477931034,8.9559874783,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025914320811666232,0.000527022092012871,0.9937534756019698,0.0021040077661873607,0.0032113337013751206,2.2987652091884735e-06,0.0009288841652586055,0.8227142976399199,0.13986880739057297,0.03706431184887258,0.0001325347777332887,0.000220048342901302,0.025752446374457776,5.45239322432165e-05,8.321953177075044e-05,5.9570939101607136e-08,2.4071402255388294e-05,0.0004335886102710904,7.371395147832507e-05,1.953371116961027e-05,6.984875582545868e-08,1.1597033801980977e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.008022987132156,-0.08668132467453837,-0.16156917795404802
224.5477931034,9.6226534672,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.02590258360095123,0.0005665102529748875,0.9920348983114399,0.002982010330480373,0.004090697062945269,3.2427244432866984e-06,0.0008891515706912146,0.771089191951219,0.18443594377655473,0.04410246681404364,0.00017399443659962824,0.00019840302158300802,0.025696266888573224,7.724177188416806e-05,0.00010595962265910548,8.399494098708174e-08,2.3031322893746283e-05,0.00043682993319848665,0.00010448485316651814,2.498449963164044e-05,9.856963229427841e-08,1.1239734594797194e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.916318397751379,-0.12522938622146818,-0.2244023036450713
224.5477931034,10.2893194562,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025891819592785886,0.0006061082842581297,0.9904165047717381,0.003884831085697366,0.00482667135885156,4.204204103821948e-06,0.0008677885796091508,0.7261346503729279,0.2246330559139514,0.04883812028989251,0.0002109602766220835,0.00018321314660601376,0.025643685463267406,0.00010058534561932273,0.0001249713040570513,1.0885449418740794e-07,2.2468625347920046e-05,0.0004401162270779122,0.0001361519561076656,2.96011892952989e-05,1.2786477131003145e-07,1.1104700594290417e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.831228412518255,-0.16565354117935627,-0.2872623775571288
224.5477931034,10.9559854451,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.02588181610406986,0.0006458196992871149,0.9888851274751015,0.0048075479666002795,0.005447877776211217,5.177435253871712e-06,0.000854269346833139,0.6866473508421577,0.2609886610066097,0.05194868069497197,0.00024397995505846823,0.00017132750120214425,0.025594143017360255,0.00012442807238304343,0.00014100097076134776,1.340014271314359e-07,2.2110042138079176e-05,0.00044345038563717634,0.00016855161856863546,3.3549481344789155e-05,1.5756706120794376e-07,1.1064667530598162e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.751352222707384,-0.20744804415297757,-0.35000796323073935
224.5477931034,11.6226514341,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.02587241713627776,0.0006856473980139403,0.987425919613626,0.005746343006983277,0.005976760188890939,6.157998660406805e-06,0.0008448191918393379,0.6516941914197398,0.29396597222483023,0.05390478763866443,0.00027353473425440725,0.0001615139825111444,0.025547095283416404,0.000148671783284804,0.00015463323273048465,1.5932231006668454e-07,2.1857514536000416e-05,0.0004468324266477434,0.0002015570039605931,3.695967738494428e-05,1.8754837880796895e-07,1.1074164185163522e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.675646725413943,-0.25022463227701053,-0.4125336293444004
224.5477931034,12.289317423,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.02586350381062487,0.0007255938212084571,0.9860260161783817,0.006698249257135287,0.006430842332223171,7.142510283681943e-06,0.000837749721976127,0.6205423185241278,0.32396855390491003,0.055035926334061555,0.0003000445208356285,0.00015315671606493082,0.025502087626804833,0.00017324019518643368,0.0001663241151649817,1.8473034193943525e-07,2.1667143126679485e-05,0.0004502616721194774,0.00023506958097924168,3.993372809247888e-05,2.177104504057842e-07,1.1112956685329184e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.603315106114389,-0.293679033755339,-0.4747540087819928
224.5477931034,12.955983412,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025854984160840807,0.0007656610426748023,0.9846748990629911,0.007660951725174261,0.006823828420565738,8.128375298940241e-06,0.0008321924159699506,0.5926086237927395,0.35134675321021824,0.05557485268891048,0.00032387409973832506,0.00014589620839352828,0.025458753918851156,0.00019807378551134656,0.0001764299757300225,2.101590146074696e-07,2.1516321733674918e-05,0.0004537373367912286,0.00026901252140334217,4.255149965628974e-05,2.4797778090100887e-07,1.117070430408891e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.533741633693568,-0.33757825484237713,-0.5366060255610456
224.5477931034,13.6226494009,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025846786300698598,0.0008058508415467177,0.9833641090065433,0.00863263413144824,0.007166488384190794,9.113599676576373e-06,0.0008276548781411233,0.567423484081729,0.37640414242583453,0.05568753424996873,0.00034533960987474056,0.0001394996325929812,0.025416801981269006,0.0002231258496076595,0.00018523069379261826,2.355572632705854e-07,2.1392218766044354e-05,0.0004572586921606319,0.00030332559493552935,4.4875846338998964e-05,2.7829221523697486e-07,1.1241589632051184e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.466446085693462,-0.38173977548530047,-0.5980398576121324
224.5477931034,14.2893153899,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.02583885352403813,0.0008461647647803025,0.9820868621909578,0.009611861154765667,0.007467342839784143,1.0096646281403329e-05,0.0008238371682110377,0.5446044794663036,0.3994036060186878,0.05549339482356887,0.00036471477971551837,0.00013380491172402381,0.02537599858003438,0.0002483594724713821,0.0001929475778509574,2.608857643492049e-07,2.1287007917063365e-05,0.0004608251212659039,0.00033796125833920757,4.6956555377745606e-05,3.0860879578988144e-07,1.1322100165540775e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.401050581164776,-0.42602041120236755,-0.6590167377596252
224.5477931034,14.9559813788,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025831140700332923,0.0008866041778616723,0.9808377036098019,0.010597489501099889,0.007733184378071577,1.1076326645748956e-05,0.0008205461843807726,0.5238370625868178,0.4205729091029341,0.055079098378289726,0.00038223668654827704,0.00012869324541004763,0.025336156726136233,0.0002737452423732122,0.00019975697373158345,2.861141520291879e-07,2.119564393986106e-05,0.000464436128208259,0.0003728816983060987,4.883335873504573e-05,3.388926432257049e-07,1.140999690431257e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.337255107964863,-0.4703071496705924,-0.7195065035932444
224.5477931034,15.6226473678,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025823611597594515,0.0009271703051374095,0.9796122237611049,0.011588600936160223,0.007969471568437211,1.2051719759694649e-05,0.000817652014538037,0.5048601423249837,0.4401096551696008,0.05450801740711357,0.00039811091078459837,0.00012407418751732963,0.025297125582662623,0.0002992595295349218,0.0002058005384213949,3.1121893015740973e-07,2.1114728045420972e-05,0.00046809133221117113,0.0004080566032775189,5.053821513178872e-05,3.691166146306881e-07,1.1503790230011868e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.274819360270705,-0.5145101672376047,-0.7794856339744509
224.5477931034,16.2893133568,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025816236880020747,0.0009678642613511715,0.9784068354583084,0.012584451833449807,0.008180626530927701,1.3022111072051316e-05,0.0008150640662421389,0.4874551891564119,0.45818561695320204,0.053826800963328106,0.00041251605145951957,0.00011987687559857206,0.02525878262922317,0.0003248831895375516,0.0002111929923494119,3.361819041140177e-07,2.104188700649998e-05,0.0004717904565946662,0.0004434614837141417,5.209703695526808e-05,3.992595434413698e-07,1.1602454365429823e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.213549183607707,-0.5585576849006255,-0.8389358634397297
224.5477931034,16.9559793457,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025808992600149697,0.0010086870760900267,0.9772186004591822,0.013584435034219662,0.008370260306593515,1.3986946497705107e-05,0.0008127172535071104,0.4714378998669551,0.4749504706258894,0.05306997734077907,0.00042560762581067254,0.00011604454056586317,0.025221027627979675,0.00035060058327538953,0.00021602798631419878,3.609889986579608e-07,2.0975413581778998e-05,0.00047553331677482175,0.0004790764015032105,5.353100027203441e-05,4.293049116405855e-07,1.1705262831959101e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.153286394389797,-0.6023919965761042,-0.8978430364345691
224.5477931034,17.6226453347,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025801859059761383,0.0010496397129893995,0.9760450958102673,0.014588050441893456,0.008541344328176482,1.4945797148340474e-05,0.0008105636225144078,0.45665174860655194,0.4905349861944147,0.052263212904317596,0.0004375214049462702,0.00011253088976944634,0.025183777998067813,0.00037639882145842473,0.00022038256253650187,3.856293515572645e-07,2.0914048347086378e-05,0.0004793198103434886,0.0005148850021203645,5.48575437927918e-05,4.592398419145219e-07,1.181168908400434e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.093901102393097,-0.6459670748287323,-0.9561968447450244
224.5477931034,18.2893113236,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025794819919557968,0.0010907230829787216,0.9748843081872302,0.01559488439934797,0.00869634201073366,1.5898334195731648e-05,0.000808567068492442,0.44296293798297987,0.505053748401165,0.05142563973461818,0.0004483762549285877,0.00010929762630837697,0.025146965172092455,0.0004022672347475048,0.0002243205761257614,4.1009466759984833e-07,2.0856841924647436e-05,0.00048314990136210805,0.0005508737815260782,5.609113231549579e-05,4.890543311101624e-07,1.1921344392932915e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,13.035285758643637,-0.6892439924247196,-1.0139879001114576
224.5477931034,18.9559773126,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.02578786154941051,0.0011319380573099548,0.9737345556145963,0.016604590460271337,0.008837309721436364,1.6844306362059135e-05,0.0008066998973339719,0.4302564228903116,0.5186074481501055,0.05057153973810014,0.00045827653887994395,0.00010631268260272536,0.025110531906065978,0.00042819687987413974,0.00022789531956566049,4.3437864036063555e-07,2.080306526437214e-05,0.00048702361947158964,0.0005870315073655036,5.7243850446318254e-05,5.187406551304938e-07,1.2033937141273877e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.977350764605486,-0.732192452577026,-1.0712104832447924
224.5477931034,19.6226433015,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.02578097249199629,0.0011732854750592162,0.9725944228260609,0.017616877473037057,0.008965975661647077,1.778352536243437e-05,0.0008049405138925815,0.4184327323876375,0.5312848369558996,0.049711567564986535,0.0004673141575847779,0.00010354893389169338,0.025074430060747686,0.00045418023352723747,0.0002311515718968315,4.584765781796389e-07,2.0752149246358e-05,0.0004909410471997551,0.0006233487823195608,5.832586016642355e-05,5.482929133837535e-07,1.2149246009299084e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.920020910156127,-0.7747873118445554,-1.1278600534292842
224.5477931034,20.2893092905,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025774143057980658,0.0012147661501014692,0.9714627120288364,0.018631498910034586,0.009083801373954961,1.871585325444359e-05,0.0008032718339194765,0.4074054209084438,0.5431643751067895,0.04885365047662479,0.0004755702739612241,0.000100983234180736,0.025038618915325096,0.0004802109182918421,0.00023412719612259642,4.82385079232202e-07,2.0703643161887065e-05,0.0004949023146874189,0.0006598176968207449,5.93457609078923e-05,5.777066708025772e-07,1.2267101461052777e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.863232667842661,-0.8170080149698897,-1.1839334328166906
224.5477931034,20.9559752794,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.02576736500446586,0.0012563808763038273,0.9703384036739023,0.019648244710729103,0.009192030255794556,1.9641192735711153e-05,0.0008016801668383847,0.3970990036284256,0.554315629653398,0.048003654262236795,0.00048311677488698505,9.85956810525302e-05,0.025003063825316175,0.0005062834931584225,0.00023685439873315198,5.061017823441326e-07,2.0657185475765747e-05,0.0004989075941580581,0.000696431556532844,6.031087320777502e-05,6.069786769895891e-07,1.2387372816055055e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.806932052147044,-0.8588377506445521,-1.2394285546205808
224.5477931034,21.6226412684,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.02576063127982727,0.0012981304315608068,0.969220625226346,0.020666934811935888,0.009291726067731942,2.0559479468464583e-05,0.0008001544145177283,0.38744727261904327,0.5648004609450938,0.047165879878964395,0.0004900175117075904,9.636904519067035e-05,0.024967735155259553,0.0005323932873745068,0.0002393607291840019,5.296251698922953e-07,2.0612482839317267e-05,0.0005029570952120162,0.0007331846661123972,6.122746400222522e-05,6.36106643945327e-07,1.250995902224678e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.75107292377808,-0.9002627815776201,-1.2943442621196013
224.5477931034,22.2893072573,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025753935819797305,0.0013400155809412135,0.9681086261441126,0.02168741398078414,0.009383803712604303,2.1470675967002316e-05,0.0007986854865317747,0.37839191426417723,0.5746740316957689,0.046343436363836026,0.0004963293549965726,9.428832122128803e-05,0.02493260742430762,0.0005585362677584895,0.0002416698785599869,5.529544108618421e-07,2.056929476034291e-05,0.0005070510608161693,0.0007700721564346351,6.210092680189789e-05,6.650890689739101e-07,1.2634781953731603e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.695615636790263,-0.9412719094321726,-1.3486801474683752
224.5477931034,22.9559732463,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025747273383399934,0.0013820370791241753,0.9670017577049284,0.022709547659628924,0.009469054002084762,2.2374766697927642e-05,0.0007972658666599346,0.3698813668615515,0.5839856670879281,0.04553852258752606,0.0005021030934228458,9.234036957151638e-05,0.024897658617857053,0.000584708932005816,0.00024380232207385364,5.760892350613357e-07,2.0527422228146616e-05,0.0005111897638797961,0.0008070898455925832,6.29359267444948e-05,6.939250926533228e-07,1.2761781464786536e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.640525951784838,-0.9818560442737638,-1.4024364212966791
224.5477931034,23.6226392352,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025740639420083127,0.0014241956723004066,0.9658994566412129,0.023733218603740874,0.009548163714006797,2.327175412910534e-05,0.0007958892869101971,0.36186987107659163,0.5927795897541007,0.04475264133990703,0.0005073842016878171,9.051362771279688e-05,0.024862869629455678,0.0006109082223569026,0.00024577583928617067,5.990298317101311e-07,2.048669915266247e-05,0.0005153735043231879,0.0008442341263558007,6.373651812030786e-05,7.226143842373858e-07,1.2890911687277547e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.585774157044971,-1.0220078548956248,-1.4556138056149894
224.5477931034,24.2893052242,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025734029961452548,0.001466492099637227,0.9648012317861026,0.024758324142748932,0.009621731936409118,2.4161655524437074e-05,0.0007945504792149074,0.3543166763020565,0.6010955494932875,0.043986762831271835,0.0005122134983330527,8.879787505103911e-05,0.02482822380562989,0.000637131455284855,0.00024760593793261707,6.217767671841592e-07,2.0446985838002907e-05,0.0005196026065666866,0.0008815018744590039,6.450624018067657e-05,7.511570486329679e-07,1.302213822269225e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.53133435336189,-1.0617214855951698,-1.5082134478816283
224.5477931034,24.9559712131,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.02572744153251838,0.0015089270944062454,0.9637066531130848,0.02578477393778755,0.009690283464747462,2.5044500330296734e-05,0.0007932449840499684,0.3471853738369084,0.6089693642831533,0.04324145012937164,0.000516627710756312,8.718403981032456e-05,0.02479370657246586,0.0006633762639136329,0.00024930620127281995,6.443309179588465e-07,2.0408163948109037e-05,0.0005238774173640723,0.0009188903734301969,6.524819570162531e-05,7.795535504812719e-07,1.3155435986959147e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.477183868510478,-1.1009923212176602,-1.5602368474916286
224.5477931034,25.6226372021,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025720871078531323,0.0015515013848366014,0.9626153426915596,0.02681248813337874,0.009754279845700457,2.592032803277431e-05,0.0007919690013285619,0.340443333856374,0.6164333863637752,0.04251695577882857,0.0005206599618646596,8.566403915774006e-05,0.024759305127585854,0.0006896405505732856,0.00025088857437517785,6.666934156442295e-07,2.0370132581365144e-05,0.0005281983039365537,0.000956397252602913,6.596511576988907e-05,8.078046518619914e-07,1.3290787538393056e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.42330277514216,-1.139816793495699,-1.611685794984627
224.5477931034,26.289303191,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.02571431590434023,0.0015942156947541327,0.9615269671836335,0.027841395826676718,0.009814128530224986,2.6789186392800544e-05,0.0007907192730719461,0.3340612277940318,0.6235169048917307,0.04181329647793624,0.0005243401904009691,8.423064590041896e-05,0.024725008184702132,0.0007159224475049448,0.00025236360135200354,6.888656017247259e-07,2.0332805179422286e-05,0.000532565652358081,0.000994020435722917,6.665941349453364e-05,8.359113609275951e-07,1.3428181767372575e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.369673491634261,-1.1781922188502065,-1.6625623198053354
224.5477931034,26.95596918,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.02570777361964292,0.0016370707438598333,0.9604412311487991,0.02887143421051014,0.009870190520612826,2.765113033376576e-05,0.0007894929897441157,0.3280126211520242,0.6302464952673541,0.04113031068919636,0.0005276955145234038,8.28773769020682e-05,0.024690805745344466,0.0007422202947582087,0.00025374062348666005,7.108489989476915e-07,2.0296107054636796e-05,0.0005369798657047579,0.0010317580988223802,6.733322831514874e-05,8.638748884923262e-07,1.3567612905422056e-07,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,12.316280429055736,-1.216116495819083,-1.7128684842337822
228.0546206897,8.7429882782,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025659575086292376,0.0005116503070573099,0.996559194138936,0.000530143144085471,0.0009735272762975535,5.814186412327818e-07,0.0019365540220396907,0.9521643435297932,0.0354552549684028,0.011803477814206436,3.3876567837115055e-05,0.000543047119760478,0.02557128546994305,1.3603247812144262e-05,2.4980296244710777e-05,1.4918955281282653e-08,4.969115333718894e-05,0.00048717517873604057,1.8140692091378506e-05,6.039253047982869e-06,1.7332956335907707e-08,2.778502255720363e-07,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.447139118394905,-0.019343905359642477,-0.03960226277950696
228.0546206897,9.4024678844,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025643228037467377,0.0005503644501871726,0.9954311221718718,0.0013323370088765645,0.0021792382566581934,1.4550334818895875e-06,0.0010558475291116637,0.8922558600759598,0.08274783291011874,0.024638764389995318,7.875385186386933e-05,0.00027878877206219914,0.025526067261445358,3.416542174137894e-05,5.5882703563458915e-05,3.7311755378244854e-08,2.707533896180687e-05,0.0004910659058569884,4.5541465563757525e-05,1.356030001679106e-05,4.3343320381180486e-08,1.5343542925436923e-07,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.336777559796705,-0.04804437110643889,-0.09506204929330941
228.0546206897,10.0619474905,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025630156640472603,0.0005891404355307179,0.9936846791940263,0.0021765434275007435,0.0031926893562765402,2.3665472251356407e-06,0.0009437214749712842,0.8395289496112827,0.1262640792207613,0.03385164603019898,0.00011967636607402019,0.00023564877168289036,0.02546829397898066,5.5785148981635184e-05,8.182912830573736e-05,6.065497607730225e-08,2.418772922849186e-05,0.0004946004510146372,7.438727462400438e-05,1.9943373485663124e-05,7.050618643158188e-08,1.3883021998153673e-07,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.242940911347466,-0.08025571368408713,-0.1517756627344582
228.0546206897,10.7214270966,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025618324033254626,0.0006280119547192632,0.9920035789069684,0.003050698799815858,0.004042934571456738,3.302045228433974e-06,0.0008994856765306693,0.7932252830370777,0.16603254438801485,0.04037222329560527,0.0001567041811343834,0.00021324509816784037,0.025413469126586992,7.815379038154364e-05,0.00010357320789682613,8.459286463448384e-08,2.304331552463394e-05,0.0004981549605328561,0.00010427042274813004,2.5354238868235638e-05,9.84120991068856e-08,1.339204709346866e-07,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.156757390102943,-0.11472639170983001,-0.2087664453854643
228.0546206897,11.3809067028,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.02560740266871046,0.0006669850403411433,0.9904104173028113,0.003948879273764284,0.004760895884011105,4.254547505116365e-06,0.0008755529919081847,0.7522704328356037,0.20239969880769978,0.04494189841067686,0.00019020206779039872,0.00019776787822939283,0.02536183836315865,0.00010112054165340694,0.00012191417796567861,1.0894791113667223e-07,2.242063802158708e-05,0.0005017531249923044,0.0001349975712742889,2.997557392445287e-05,1.2686193385814796e-07,1.319082162390139e-07,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.076386916083445,-0.15088374449783615,-0.26583344361504757
228.0546206897,12.0403863089,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.02559719740392875,0.0007060637897610807,0.9888961357317978,0.004866540322514249,0.005371722554784997,5.218742874668963e-06,0.000860382648028233,0.7157984681365631,0.2357023528375811,0.048092909866108445,0.0002205246316468122,0.00018574452810031524,0.025312969598309146,0.0001245697933095763,0.00013750104263396805,1.3358519156324805e-07,2.202338448449363e-05,0.0005053993791176779,0.00016642089650010592,3.3956662200702596e-05,1.5570445715621457e-07,1.3114748543789212e-07,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.000636391104484,-0.18829388302422778,-0.32284392381692584
228.0546206897,12.699865915,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025587565831860292,0.0007452515057120768,0.9874484741818313,0.0058001176901401495,0.005895432239389646,6.190513797365177e-06,0.0008497853748413705,0.6831176335578943,0.2662517520141219,0.05020677785881745,0.00024799992096715746,0.00017583664819921432,0.025266402838697608,0.00014841089322899852,0.00015084976053265413,1.5840017932312092e-07,2.1743939221705643e-05,0.0005090944449874915,0.0001984245190870028,3.741667679623546e-05,1.8482231451725013e-07,1.310425268298292e-07,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.928615605195109,-0.2266183421433663,-0.37969693217488754
228.0546206897,13.3593455212,0.9600000000000001,0.029291000000000005,0.009892000000000001,2.8000000000000003e-05,0.0007890000000000001,0.025578398830965757,0.0007845509361972033,0.9860562832701888,0.006746806408411364,0.006347869674889355,7.166663961229156e-06,0.000841873982549289,0.6536708341753645,0.2943304895346256,0.051558360271231125,0.0002729258930724984,0.00016739012570603302,0.025221740883264634,0.0001725725051496615,0.00016236834227131286,1.8331178908782826e-07,2.153378849105922e-05,0.000512838064917089,0.00023091726111577166,4.045015981958707e-05,2.1412426492248643e-07,1.3132607983283574e-07,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,12.859638728379933,-0.2655951148556408,-0.43631684857014186
