T,P,z_carbon dioxide,z_argon,z_methane,rho_l,rho_v,x_carbon dioxide,x_argon,x_methane,y_carbon dioxide,y_argon,y_methane,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_methane,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_methane,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
213.3383448276,9.1892857295,0.97,0.01,0.02,0.026653393507218917,0.0005604576304662016,0.9704357384990442,0.009734509413688067,0.01982975208726776,0.5116244443633958,0.2892830913127192,0.19909246432388492,0.025865405611683618,0.00025945771000275493,0.0005285301855325434,0.0002867438237764958,0.00016213091589106443,0.00011158289079864132,16.80534367471285,0.026812169020587594,0.00027226363175935123,309.1473760575555,82.3795680252517,4.524321925575137,15.14855049100929,0.03264627564328748,-0.42885332737970216
216.6729310345,5.4568514696,0.97,0.01,0.02,0.02654967742165661,0.00032602931121319224,0.9982363609997171,0.00025801894405267273,0.0015056200562301321,0.9606446221850851,0.013227749972634355,0.026127627842280562,0.026502853375110845,6.8503197332749255e-06,3.9973726812486496e-05,0.00031319830449166056,4.312634212478302e-06,8.518372509053355e-06,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.944314419035216,0.009231393374058428,-0.018938302542467866
216.6729310345,5.6139301115,0.97,0.01,0.02,0.026541866165853144,0.00033555800542898215,0.9970182114406879,0.0004501817709303145,0.002531606788381809,0.9348687460377484,0.022417442591834473,0.04271381137041714,0.026462723932977012,1.1948664314339166e-05,6.719356856179528e-05,0.0003137026917583205,7.522352322934688e-06,1.4332961347726954e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.8754803414319,0.01535362140629104,-0.0321252762833133
216.6729310345,5.7710087533,0.97,0.01,0.02,0.02653423244805808,0.0003450974061149941,0.9958179594541626,0.0006516809307040711,0.003530359615133283,0.9104958308785446,0.03154562059361459,0.05795854852784099,0.026423265212107628,1.7291853297268653e-05,9.36753826531834e-05,0.0003142097495147021,1.0886311841144137e-05,2.0001344759147937e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.807936537209383,0.021158578636219616,-0.04522848630572085
216.6729310345,5.9280873952,0.97,0.01,0.02,0.026526782312725438,0.0003546471196498136,0.9946361758359208,0.0008627870282117812,0.004501037135867288,0.8874160503443119,0.04062923162592578,0.07195471802976225,0.026384497316761173,2.288696367961722e-05,0.00011939803228464475,0.00031471954618562416,1.440903996971969e-05,2.5518533494469693e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.741706712807646,0.026632825593337017,-0.05825826212428176
216.6729310345,6.0851660371,0.97,0.01,0.02,0.02651952122831253,0.0003642067610548853,0.9934733751445819,0.0010837407997269298,0.005442884055691135,0.8655307311777654,0.04968219625617198,0.08478707256606259,0.026346438261910035,2.874028714434671e-05,0.00014434267925814484,0.00031523214419572056,1.8094591780553543e-05,3.088002507861118e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.676810989542199,0.03176252317682504,-0.07122631056333262
216.6729310345,6.242244679,0.97,0.01,0.02,0.02651245396810859,0.00037377595733553644,0.9923300031290458,0.0013147492435043521,0.006355247627449829,0.8447509526055021,0.05871559476937274,0.0965334526251251,0.02630910352913188,3.485722879801473e-05,0.00016849321017869492,0.0003157475960202279,2.1946477645447713e-05,3.6081883669860785e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.613265238608058,0.03653664767316833,-0.08414265774729657
216.6729310345,6.3993233208,0.97,0.01,0.02,0.026505584533538133,0.0003833543513735609,0.9912064299524097,0.0015559812237702672,0.007237588823820135,0.824996366323,0.06773783744543015,0.10726579623156988,0.02627250581929014,4.124219185924093e-05,0.0001918365223887554,0.00031626594689729835,2.596759473734058e-05,4.112080973892203e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.551080743936817,0.040945540324299756,-0.09701716220186185
216.6729310345,6.5564019627,0.97,0.01,0.02,0.026498916075628667,0.000392941605510405,0.9901029425621415,0.0018075640995464447,0.008089493338312126,0.8061941777466547,0.0767548392372599,0.1170509830160855,0.02623665478118718,4.789848937520054e-05,0.00021436280506629022,0.00031678723455691134,3.0160169760581934e-05,4.5994201192911784e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.490263829731377,0.044981404001989134,-0.10985909213239431
216.6729310345,6.7134806046,0.97,0.01,0.02,0.026492450840302006,0.00040253740501390535,0.9890197398147089,0.002069580838886719,0.008910679346404334,0.7882782726500754,0.08577019888841725,0.1259515284615073,0.026201556837129457,5.4828268634237384e-05,0.0002360657345383112,0.00031731149030140513,3.4525713288070026e-05,5.0700201424430194e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.43081564812276,0.048637817591528076,-0.12267764140971771
216.6729310345,6.8705592465,0.97,0.01,0.02,0.026486190107074772,0.0004121414607509725,0.9879569255664717,0.002342069074910682,0.009701005358617574,0.7711884540269534,0.09478539828747282,0.13402614768557375,0.02616721494815469,6.203248676198507e-05,0.00025694267215809613,0.00031783873595695274,3.906499250806178e-05,5.523773228595794e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.372731868597402,0.0519120308769736,-0.13547969577552088
216.6729310345,7.0276378883,0.97,0.01,0.02,0.026480134196265888,0.00042175351211047596,0.9869145110608749,0.0026250192458298384,0.010460469693295327,0.7548697981586413,0.10379999767718401,0.14133020416417466,0.0261336286931341,6.95108618973548e-05,0.00027699464123443255,0.0003183689885595331,4.37780135774116e-05,5.960650997353128e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.316002876304546,0.05480194474718125,-0.1482727734612439
216.6729310345,7.1847165302,0.97,0.01,0.02,0.026474282452995254,0.00043137332862808105,0.9858924125989444,0.002918375552905963,0.011189211848149703,0.739272079902081,0.1128118587671904,0.14791606133072857,0.026100794199409392,7.726189869154866e-05,0.00029622635489431627,0.0003189022578691654,4.8664027025123886e-05,6.380704373379177e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.260613723679901,0.057308073272070104,-0.16106305845520374
216.6729310345,7.3417951721,0.97,0.01,0.02,0.026468633273892796,0.0004410007112754511,0.984890454514157,0.0032220371095872105,0.011887508376255771,0.7243492792028408,0.12181737051634643,0.15383335028081285,0.026068704255492816,8.528291864853741e-05,0.0003146460997514428,0.0003194385473403131,5.372154704341395e-05,6.784061689172409e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.206544372098566,0.05943271397524619,-0.17385614857754916
216.6729310345,7.498873814,0.97,0.01,0.02,0.026463184150077822,0.0004506354929978718,0.9839083735021927,0.003535860202630613,0.012555766295176688,0.7100591486365683,0.13081168240093172,0.1591291689624999,0.026037348474792076,9.357011967114539e-05,0.0003322655556146011,0.00031997785450348906,5.8948386988624894e-05,7.170925150575779e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.153770008301901,0.0611803503251398,-0.18665655560472416
216.6729310345,7.6559524558,0.97,0.01,0.02,0.026457931728186553,0.0004602775385781953,0.9829458246928312,0.0038596613956159054,0.013194513911552833,0.6963628345113306,0.13978893895996744,0.16384822652870198,0.026006713522228955,0.00010211865769912285,0.00034909954825847254,0.00032052017142621044,6.43417087449514e-05,7.541565840703352e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.102261453757711,0.06255719388918912,-0.19946804483397784
216.6729310345,7.8130310977,0.97,0.01,0.02,0.026452871886396202,0.00046992674386307277,0.9820023891622827,0.004193221327347091,0.013804389510370293,0.6832245438316721,0.14874251036215022,0.16803294580617764,0.02597678339264485,0.00011092274656361683,0.00036516574718773695,0.0003210654852101509,6.989808356850462e-05,7.896317508441723e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.05198564823662,0.06357110160796609,-0.21229358367346762
216.6729310345,7.9701097396,0.97,0.01,0.02,0.026447999821922908,0.000479583034430516,0.9810775825421288,0.0045362890316808175,0.014386128426190366,0.6706112507117499,0.15766521369230277,0.1717235355959474,0.025947539728366782,0.0001199757715020851,0.0003804843220540429,0.0003216137785395845,7.561356160669031e-05,8.235569428424119e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,15.002906186859569,0.06423138646827375,-0.22513538635455177
216.6729310345,8.1271883815,0.97,0.01,0.02,0.026443310146189065,0.000489246363787479,0.9801708643527965,0.004888586596784119,0.014940549050419314,0.6584924367229926,0.16654952016928773,0.17495804310771979,0.025918962162339212,0.00012927041155526536,0.0003950775722945884,0.0003221650302482808,8.148374713337342e-05,8.559758640582491e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,14.954983888819754,0.06454861413925173,-0.23799496771773043
216.6729310345,8.2842670233,0.97,0.01,0.02,0.026438796983907997,0.0004989167111990273,0.9792816476972288,0.005249813982811709,0.015468538319959493,0.6468398605564004,0.17538774426397674,0.17777239517962284,0.025891028673533947,0.00013879876609484024,0.0004089695442792103,0.0003227192159012367,8.750387655279933e-05,8.869361874499124e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,14.908177376850755,0.06453439078652679,-0.2508732060086434
216.6729310345,8.4413456652,0.97,0.01,0.02,0.026434454072563382,0.0005085940792658044,0.9784093089720906,0.0056196538319141075,0.015971037195995307,0.6356273530248666,0.18417221174192874,0.1802004352332046,0.025863715942191202,0.0001485524811234383,0.0004221856492487394,0.0003232763083678425,9.366889645723303e-05,9.16488744407289e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,14.862443648209636,0.06420116052808034,-0.2637704008477364
216.6729310345,8.5984243071,0.97,0.01,0.02,0.02643027485921518,0.0005182784913469904,0.9775531973000422,0.0059977761250070115,0.016449026574950898,0.6248306340739326,0.1928954047338072,0.1822739611922602,0.02583699969414472,0.00015852287152797384,0.0004347522935424871,0.0003238362783752212,9.99735393532047e-05,9.446867361856448e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,14.817738620902997,0.0635620031837707,-0.2766863395167718
216.6729310345,8.755502949,0.97,0.01,0.02,0.026426252592108675,0.0005279699889268909,0.9767126434400727,0.006383842566731649,0.016903513993195732,0.6144271489675839,0.20155008303485605,0.18402276799756015,0.025810855025453536,0.00016870103617670594,0.000446696530478434,0.0003243990950367964,0.00010641239510812689,9.715849878196764e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,14.774017642186388,0.06263044536913398,-0.2896203614234185
216.6729310345,8.9125815908,0.97,0.01,0.02,0.02642238040514921,0.0005376686290137374,0.9758869679888197,0.006777510610628176,0.017335521400552126,0.604395921204395,0.210129381859627,0.1854746969359781,0.025785256700628267,0.00017907796355395278,0.0004580457409669933,0.0003249647263354619,0.00011297997665996975,9.972392601830578e-05,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,14.731235949760755,0.061420197680739363,-0.30257151004017047
216.6729310345,9.0696602327,0.97,0.01,0.02,0.02641865139392955,0.0005473744816298182,0.9750754887485881,0.007178437063758032,0.017746074187653837,0.5947174201340668,0.2186268870680752,0.18665569279785788,0.025760179420014424,0.0001896446263406867,0.00046882734757443825,0.0003255331395621076,0.00011967077897922846,0.00010217056308848204,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,14.689349079710347,0.059945188649288994,-0.31553840276273704
216.6729310345,9.2267388746,0.97,0.01,0.02,0.02641505868254408,0.0005570876274557202,0.9742775271898924,0.007586281237614789,0.018136191572492903,0.5853734415174757,0.22703668954218723,0.187589868940337,0.02573559805380494,0.00020039206407387777,0.0004790685646652614,0.00032610430171056036,0.00012647933072245803,0.00010450399502270185,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,14.648313218220816,0.05821919007170706,-0.3285195244672625
216.6729310345,9.3838175165,0.97,0.01,0.02,0.026411595480906266,0.0005668081556524788,0.9734924139830546,0.008000707635614503,0.01850687838133084,0.576346999520037,0.2353534208417794,0.18829957963818358,0.02571148784185138,0.00021131145363284827,0.0004887961854220395,0.0003266781798137922,0.00013340023839383065,0.00010672973744485589,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,14.608085496751857,0.0562559207838067,-0.34151305747017524
216.6729310345,9.5408961583,0.97,0.01,0.02,0.026408255132697102,0.0005765361618990648,0.9727194936137433,0.008421388185459094,0.01885911820079757,0.5676222288624012,0.2435722725055828,0.18880549863201607,0.025687824559899663,0.00022239416777308487,0.0004980364050243538,0.00032725474123692136,0.00014042822313540182,0.00010885319752674168,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,14.56862423250947,0.054068771838963414,-0.35451710417491533
216.6729310345,9.6979748002,0.97,0.01,0.02,0.02640503115437347,0.0005862717466403173,0.9719581281263276,0.008848004039257187,0.019193867834415266,0.559184296019573,0.2516890014662925,0.18912670251413455,0.025664584653922205,0.00023363182231060835,0.000506814678140662,0.00032783395392123126,0.00014755815049980066,0.00011087964221928534,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,14.529889117624188,0.05167080647437139,-0.3675296479325798
216.6729310345,9.8550534421,0.97,0.01,0.02,0.026401917265875655,0.0005960150135642707,0.9712077000577078,0.009280246975642186,0.019512052966649908,0.5510193184826788,0.2596999240373691,0.1892807574799521,0.02564174534490498,0.00024501631285779775,0.0005151556081128745,0.000328415786579629,0.0001547850537477726,0.00011281417323686907,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,14.49184136139251,0.04907477824064088,-0.3805485074566768
216.6729310345,10.012132084,0.97,0.01,0.02,0.02639890741083291,0.0006057660680840022,0.9704676140531355,0.009717820794738664,0.019814565152125867,0.543114289574653,0.26760190417191515,0.18928380625343186,0.02561928468860065,0.0002565398513953727,0.000523082870836887,0.0003290002077158737,0.00016210415330201298,0.00011466170706611547,16.044469518845776,0.026561089770916233,0.0003124847742030574,309.1473760575555,82.3795680252517,5.2332550866844505,14.454443762208635,0.04629340266768445,-0.3935710561265289
220.0075172414,6.2811432602,0.97,0.01,0.02,0.026292293129727105,0.0003727189907739223,0.9980389858550697,0.0002936853188562776,0.0016673288260741026,0.9608287384588767,0.013174834888870201,0.02599642665225302,0.026240733570997057,7.721660491266622e-06,4.383789823878409e-05,0.0003581191177049735,4.910511163392762e-06,9.68936190555604e-06,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,15.183695573882726,0.010676786934597615,-0.01915715964935316
220.0075172414,6.4408810523,0.97,0.01,0.02,0.026284525495606025,0.00038236195501500936,0.9968433111332909,0.00048735858191788873,0.0026693302847910034,0.9380948366959886,0.021306443396247356,0.04059871990776404,0.026201553426607314,1.2809989071923144e-05,7.016207992678242e-05,0.00035869177574856414,8.146773351405775e-06,1.552340591503944e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,15.118955874764472,0.016911780231689377,-0.030965192160165245
220.0075172414,6.6006188443,0.97,0.01,0.02,0.026276927229371343,0.0003920152294243124,0.9956645613890894,0.0006901175852693053,0.0036453210256412816,0.9164626174344528,0.029420816468330183,0.05411656609721715,0.02616300522448504,1.8134169567831008e-05,9.578783531847327e-05,0.00035926730323237283,1.1533408117683045e-05,2.1214518074256547e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,15.055389282292605,0.022832054149423797,-0.04272387555613655
220.0075172414,6.7603566364,0.97,0.01,0.02,0.0262695038263591,0.00040167842417453993,0.9945032461952569,0.0009022132493263913,0.00459454055541675,0.895855339750611,0.03752909970682423,0.06661556054256476,0.026125106831252846,2.3700694405371512e-05,0.00012069630070088238,0.00035984576115937253,1.5074629630926344e-05,2.6758033384241074e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.993015675153403,0.02842684682865304,-0.05444157644926584
220.0075172414,6.9200944284,0.97,0.01,0.02,0.026262260262223308,0.0004113511586724791,0.9933598250674948,0.0011238688933002186,0.005516306039204909,0.8762032117979475,0.045640360621846586,0.07815642758020587,0.026087874259959166,2.951533737646722e-05,0.00014487066488767352,0.0003604272064056333,1.8774215224026382e-05,3.214973704281939e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.931851876739804,0.033684686669976927,-0.06612819686502114
220.0075172414,7.0798322205,0.97,0.01,0.02,0.026255200885756984,0.0004210330647371545,0.9922346961539085,0.0013552769811917937,0.006410026864899697,0.8574426021591391,0.053761674156316296,0.0887957236845446,0.02605132127333891,3.558306939703283e-05,0.00016829654302104058,0.0003610116866232631,2.2635442435434127e-05,3.738593567845735e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.871911083669668,0.038596784900500225,-0.07779191707131439
220.0075172414,7.2395700125,0.97,0.01,0.02,0.02624832935601167,0.00043072379046277346,0.9911281909174307,0.0015965952040558277,0.0072752138785136125,0.8395153722943508,0.06189820323679619,0.09858642446885303,0.026015459189228735,4.1907956764286026e-05,0.00019096221001865238,0.0003615992433063892,2.6661028720987968e-05,4.2463518435396294e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.813202615708807,0.04315547760602456,-0.08944079673295846
220.0075172414,7.3993078046,0.97,0.01,0.02,0.026241648574275318,0.0004404230036674516,0.9900405676109412,0.001847943537634916,0.008111488851423952,0.8223682875208982,0.07005329185927027,0.10757842061983161,0.02598029664952238,4.849308489971858e-05,0.00021285883985321948,0.0003621899113108124,3.0853081217452445e-05,4.738001113918675e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.755731611986898,0.047354703336674575,-0.10108235686915812
220.0075172414,7.5590455966,0.97,0.01,0.02,0.0262351606320852,0.0004501303951391726,0.988972006432118,0.002109401887574822,0.008918591680307134,0.8059525037205887,0.07822856976787815,0.11581892651153314,0.025945839449382214,5.534049735814919e-05,0.0002339806853448363,0.0003627837189631541,3.5213057020787326e-05,5.2133619155231205e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.699498823388522,0.05119010202814245,-0.11272351475889053
220.0075172414,7.7187833887,0.97,0.01,0.02,0.026228866781959594,0.0004598456816572521,0.9879226072533713,0.0023810082030665835,0.009696384543562031,0.7902231206835728,0.0864240687432623,0.12335281057316477,0.025912090456534864,6.245114696498642e-05,0.0002543251784597406,0.00036338068959205854,3.974173480283867e-05,5.672325726235485e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.644500545553647,0.05465826153731079,-0.12437133386652022
220.0075172414,7.8785211807,0.97,0.01,0.02,0.026222767391688766,0.00046956860781285263,0.9868923839617066,0.0026627588622336927,0.010444857176059578,0.7751387772853321,0.09463836618316183,0.13022285653150611,0.02587904942525703,6.982490626451196e-05,0.0002738930601672215,0.0003639808365116302,4.4439205854310255e-05,6.114856544691217e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.59072838722988,0.05775977809907218,-0.1360300094470599
220.0075172414,8.0382589728,0.97,0.01,0.02,0.026216861980788722,0.0004792989486058328,0.985881270120285,0.00295460726865426,0.011164122611060735,0.7606613190571837,0.10286871956293848,0.13646996137987777,0.025846713188188198,7.746053096974387e-05,0.0002926882616307819,0.0003645841704692341,4.930486913094468e-05,6.540990900565402e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.538169623100831,0.06049501606914731,-0.14770499348067823
220.0075172414,8.1979967648,0.97,0.01,0.02,0.026211149214142058,0.0004890365101493278,0.9848891172664909,0.0032564658340059455,0.011854416899503168,0.7467554831685642,0.11111123444583039,0.14213328238560535,0.025815075612056648,8.53557118858854e-05,0.0003107178901995248,0.00036519069542362975,5.433745033177268e-05,6.950836439392537e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.486807174940774,0.06286669859873761,-0.1594003978344709
220.0075172414,8.3577345569,0.97,0.01,0.02,0.02620562694172492,0.0004987811303289288,0.9839156991626801,0.003568207604815309,0.012516093232504574,0.7333886301815818,0.11936103110749009,0.14725033871092802,0.025784127754363638,9.35071173424158e-05,0.00032799207001886276,0.0003658004099323541,5.9535030013020333e-05,7.344569038355429e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.436619899542068,0.06487921049429524,-0.17111960295677697
220.0075172414,8.5174723489,0.97,0.01,0.02,0.02620029224829189,0.0005085326787050859,0.9829607166974608,0.003889668851781347,0.013149614450757916,0.7205305044962522,0.12761241793099237,0.1518570775727554,0.02575385804606392,0.00010191046066574924,0.0003445237415622196,0.00036641330754020603,6.489508472648048e-05,7.722428643839932e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.387582910127211,0.06653849076961649,-0.18286527184268309
220.0075172414,8.677210141,0.97,0.01,0.02,0.026195141516198332,0.0005182910558102904,0.9820238040319182,0.004220652280510428,0.01375554368757128,0.7081530215631411,0.13585906537291273,0.15598791306394622,0.025724252518891516,0.00011056058377863589,0.0003603284135281783,0.0003670293772212077,7.041453843352619e-05,8.084714015555647e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.33966795957842,0.06785190175894229,-0.1946393742165089
220.0075172414,8.836947933,0.97,0.01,0.02,0.02619017049855487,0.0005280561919115296,0.9811045357181689,0.004560930725847969,0.014334533555983209,0.696230078315519,0.14409417620087758,0.15967574548360347,0.02569529506736436,0.00011945155334205592,0.00037542387784845625,0.00036764860384955894,7.608982196126437e-05,8.431776610070627e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.29284386967603,0.06882807488950604,-0.2064432249496715
220.0075172414,8.9966857251,0.97,0.01,0.02,0.02618537439970155,0.0005378280453092747,0.9802024345013953,0.004910251178918174,0.014887314319686479,0.6847373838466375,0.15231064792101545,0.16295196823234698,0.025666967734917973,0.0001285767655165483,0.00038982989926702864,0.0003682709687044236,8.191693805114889e-05,8.764013855370221e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.247076989962082,0.06947674011226646,-0.21827753384637028
220.0075172414,9.1564235171,0.97,0.01,0.02,0.02618074795990891,0.0005476066002801986,0.9793169795068144,0.005268338997575335,0.015414681495610238,0.6736523076834466,0.1605012239070827,0.16584646840947062,0.02563925101332719,0.00013792905546287901,0.00040356789111884334,0.0003688964499814425,8.78915295645685e-05,9.081862073418756e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.202331669741447,0.06980855207880765,-0.23014245778136377
220.0075172414,9.3161613091,0.97,0.01,0.02,0.026176285541392553,0.0005573918647506786,0.9784476145333919,0.005634902157319495,0.01591748330928857,0.6629537434462877,0.16865863040836154,0.16838762614535077,0.02561212414532046,0.000147500807867804,0.0004166605882042877,0.00036952502330296925,9.400894850961215e-05,9.385789293809718e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.158570728138695,0.06983487975100644,-0.24203769212357606
220.0075172414,9.4758991012,0.97,0.01,0.02,0.026171981213009603,0.0005671838678051541,0.977593756202736,0.006009635415954917,0.016396608381309095,0.6526219859673679,0.17677569744655255,0.1706023165860796,0.025585565421293498,0.00015728406520340926,0.00042913172651269746,0.0003701566622156527,0.00010026432381168938,9.676288177781203e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.115755908882113,0.06956772492471863,-0.25396243908288696
220.0075172414,9.6356368932,0.97,0.01,0.02,0.026167828831411763,0.0005769826571209684,0.9767548017514002,0.006392224285282796,0.016852973963316954,0.6426386202251887,0.18484546243611852,0.17251591733869281,0.02555955246249017,0.00016727063094927358,0.00044100573797231716,0.0003707913386660823,0.00010665262607314581,9.953869238174033e-05,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.073848308879187,0.06901944819192352,-0.2659155769280055
220.0075172414,9.7953746853,0.97,0.01,0.02,0.026163822116887787,0.0005867882964063267,0.9759301362989372,0.006782348726218296,0.017287514974844456,0.6329864206837583,0.19286125615071834,0.1741523231655234,0.025534062484635446,0.00017745216560747596,0.0004523074666448642,0.00037142902344136094,0.0001131687279394642,0.00010219054502550153,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,14.03280877222061,0.06820270407158802,-0.27789563015073604
220.0075172414,9.9551124773,0.97,0.01,0.02,0.026159954722608427,0.0005966008629102388,0.9751191394709137,0.007179686506764963,0.017701174022321495,0.6236492598409609,0.2008167713367968,0.17553396882224234,0.025509072537707993,0.00018782027393949408,0.0004630619109609428,0.000372069686574449,0.00011980745906638107,0.00010472371726940874,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,13.99259824388073,0.06713024778174237,-0.2899008792397577
220.0075172414,10.1148502694,0.97,0.01,0.02,0.02615622029643754,0.000606420445063375,0.97432119129834,0.00758391618541423,0.018094892516245784,0.6146120249427568,0.20870611485403823,0.1766818602032049,0.025484559719086843,0.00019836658245541284,0.0004732939948952837,0.00037271329770708874,0.00012656365505723372,0.00010714349229905252,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,13.953178079742564,0.06581482443941944,-0.30192939983681555
220.0075172414,10.2745880614,0.97,0.01,0.02,0.026152612534894277,0.0006162471402769261,0.9735356773566425,0.007994719701520237,0.0184696029418374,0.6058605419920592,0.21652384462360957,0.17761561338433127,0.02546050135880412,0.00020908280667894437,0.00048302836941121704,0.000373359826409235,0.00013343220005106489,0.00010945511381662626,15.29043312840008,0.026305151774059177,0.0003572021418766976,309.1473760575555,82.3795680252517,6.0237273215340075,13.91451031181522,0.06426906591982373,-0.3139791060588859
