temperature,pressure,z_carbon dioxide,z_argon,z_nitrogen,z_methane,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_nitrogen,x_methane,x_carbon monoxide,y_carbon dioxide,y_argon,y_nitrogen,y_methane,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_nitrogen,E_methane,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,8.282470775418393,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.09670135172700983,14.602592062086016,2.495031452582257,1204.7457690121155,18.06263256193871,0.9755014951706382,0.007296541756167921,0.0018967527391073001,0.012386547408231906,0.0029186629258546224,0.30904390624117495,0.23186929094825257,0.1485139107699527,0.11958784535575528,0.19098504668486443,17.779081850488087,0.6736198280294765,1.0000000006182757,3.9878225868911388,5.2240385473581386,3.1833767837103464,5.744019198157732,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.694077133154842,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.10150703015942605,14.602592062086016,2.495031452582257,1204.0686144878664,18.90243683787428,0.9743195861037252,0.007738766225857942,0.0020800760720433983,0.012681504179751174,0.003180067418622355,0.2958729402105711,0.23426849926429344,0.15496827406995825,0.11684388041420936,0.1980464060409678,17.660927924405744,0.6777099175417434,1.0000000005040592,3.9560589863015245,5.174141389929007,3.1558340448887194,5.688528985600357,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.105683490891295,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.10631270859184232,14.602592062086016,2.495031452582257,1203.4183533825,19.743381786068348,0.9731716338867122,0.00816579525236912,0.0022692503845767923,0.012946988723183334,0.003446331753158476,0.2839077681701421,0.23601877251293135,0.1612329037182676,0.11410033359989422,0.20474022199876482,17.544807442423327,0.6817635107563192,1.0000000004570146,3.9252819969292343,5.125595899866762,3.1290783509021214,5.634220925510964,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.517289848627744,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.11111838702425854,14.602592062086016,2.495031452582257,1202.7913859851442,20.58525128856109,0.9720545212467862,0.008577601966256065,0.0024641664423325224,0.013186654376193072,0.003717055968432174,0.2729917108417553,0.23720417226153598,0.1673250659879362,0.11138673437365722,0.21109231653511537,17.43055977285791,0.6857723095714754,1.000000000437588,3.8952927715940344,5.078141671083529,3.1030503911729537,5.58101715022222,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.928896206364197,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.11592406545667479,14.602592062086016,2.495031452582257,1202.1846585307596,21.427883515091406,0.9709655229759236,0.00897428141157277,0.002664718517166251,0.013403622351078599,0.003991854744258772,0.2629940941898684,0.23789792332393359,0.17325939063303794,0.10872358071782891,0.21712501113533123,17.31804648333857,0.6897391071404165,1.0000000004274407,3.8660359895841387,5.031593490273443,3.0776989274688558,5.5288507100332005,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.340502564100646,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.12072974388909101,14.602592062086016,2.495031452582257,1201.595573380674,22.271161431926807,0.9699022440598951,0.009356026830763213,0.0028708038348435627,0.013600568385410154,0.004270356889087976,0.25380507218710413,0.23816398436719424,0.17904836252191417,0.1061247836310334,0.22285779729275412,17.20714764330956,0.693666266189777,1.000000000442254,3.837463618546828,4.985901101641501,3.052979411005187,5.477663641863952,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.752108921837097,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.12553542232150725,14.602592062086016,2.495031452582257,1201.021914738768,23.1150048658579,0.9688625687990645,0.00972310957772591,0.003082322208941029,0.013779794363173703,0.004552205051094806,0.24533163849785233,0.2380583445484398,0.18470271109159092,0.10359944214064315,0.2283078637214738,17.09775877987202,0.6975650088347962,1.0000000005322303,3.8095336946863694,4.941020756605499,3.028852862110029,5.427405416265152,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.163715279573548,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.1303411007539235,14.602592062086016,2.495031452582257,1200.4617872251915,23.959363871823683,0.967844618962939,0.010075862139019344,0.0032991758143205083,0.01394328750916359,0.004837055574557574,0.23749452045026725,0.2376301048599422,0.19023172138919814,0.10115313966291518,0.23349051363767723,16.989788358702263,0.7014504695415887,1.0000000005371557,3.782209335275011,4.896914095728564,3.00528496952826,5.378031685946598,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.57532163731,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.13514677918633974,14.602592062086016,2.495031452582257,1199.9135650339508,24.80421319137671,0.9668467193155112,0.010414663817916945,0.0035212690609458743,0.014092769366491476,0.005124578439134527,0.23022573577599834,0.2369223878331165,0.1956434841023812,0.09878889561395546,0.23841949667454848,16.88315585333304,0.7053023374347959,1.0000000004982323,3.7554579221539424,4.853547257259768,2.982245328451298,5.329663835116648,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.98692799504645,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.13995245761875597,14.602592062086016,2.495031452582257,1199.3758497804283,25.649547623570765,0.9658673691312692,0.010739928700836301,0.003748508535798997,0.01422973639820786,0.005414457233887493,0.2234666528581763,0.235973108674704,0.20094509757638243,0.09650786701112968,0.24310727387960762,16.77778998141749,0.7091218285773223,1.000000000436811,3.72925042704409,4.811113145876485,2.959706835954503,5.282271098144454,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.398534352782901,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.14475813605117221,14.602592062086016,2.495031452582257,1198.8474354776838,26.49537815864925,0.9649052185705376,0.011052095581580927,0.003980802987560491,0.014355493729233762,0.005706389131087385,0.217166437491395,0.2348156332885472,0.2061428317111182,0.09430986761315763,0.24756522989578197,16.673627323483462,0.7129097656895205,1.000000000574335,3.703561647590149,4.7694574462867525,2.9376464685584596,5.235640343056864,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.810140710519352,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.14956381448358846,14.602592062086016,2.495031452582257,1198.327279362507,27.341728752230328,0.9639590489936756,0.011351619566118324,0.004218063335209036,0.014471183268544999,0.006000084836452005,0.21128079920567905,0.2334793430333999,0.21124226139240335,0.09219375310972285,0.25180384325879496,16.570611276888773,0.7167013016798003,1.000000000563428,3.6783670131153814,4.728446975831722,2.916039977176296,5.189746672333971,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.221747068255803,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.15436949291600469,14.602592062086016,2.495031452582257,1197.8144775296455,28.188633635408724,0.9630277564743014,0.011638965118438715,0.004460202686003817,0.014577807220875667,0.00629526850038032,0.20577097187601104,0.2319901218883881,0.2162483754290431,0.0901577074508993,0.2558328233556584,16.468690981754428,0.720466812765882,1.000000000552429,3.6536458655384574,4.688058693694893,2.8948686208355747,5.144563862161701,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.633353425992253,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.1591751713484209,14.602592062086016,2.495031452582257,1197.3082445240987,29.03613507627058,0.9621103379131983,0.011914600341923012,0.00470713635337628,0.0146762478086922,0.006591677582810198,0.2006028790811005,0.23037077852873136,0.22116566573357513,0.08819945585224483,0.25966122080434817,16.367820608763626,0.7242041627959409,1.000000000559803,3.629378987056801,4.648273244340751,2.874114330318277,5.100069266018757,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.044959783728704,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.16398084978083716,14.602592062086016,2.495031452582257,1196.8078962008826,29.88428152030434,0.9612058792756903,0.012178992317162548,0.004958781867769998,0.014767283870867766,0.006889062668509369,0.1957464463059788,0.22864141339463157,0.22599820050605954,0.08631642318475866,0.26329751660857137,16.26795866796449,0.72791482363072,1.000000000580802,3.605548820691354,4.609072863303507,2.853760573562503,5.056242092773156,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.456566141465155,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6533385600418137,0.1687865282132534,14.602592062086016,2.495031452582257,1196.3128349112076,30.733126043125814,0.960313544974814,0.012432603507197368,0.005215059149785702,0.014851604934310179,0.007187187433892865,0.19117503051562587,0.2268197378666576,0.23074968618029218,0.08450585040772435,0.2667496950297001,16.169067694356777,0.7316340217841756,1.0000000006168113,3.5821637476011716,4.57044116275248,2.8337921556067798,5.013063152615937,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.54127586206897,3.013517083193425,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6649068204039885,0.035184087369450376,15.169724755461424,2.9836802803895295,1210.5699174880656,8.051748823881072,0.9990722431857386,0.00017373565959815184,3.0151557063489104e-05,0.0006744347371434614,4.943486045619148e-05,0.95060498111625,0.015488690230311205,0.006575831444675567,0.01829576380102986,0.009034733407733486,19.009799878451496,0.6222616567180559,1.0000000006213043,4.256234179608629,5.634540614823134,3.4209911859963396,6.192546164146285,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,3.427465718528369,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6649068204039885,0.04001711288416076,15.169724755461424,2.9836802803895295,1208.54816532333,8.781551757173963,0.9966932150327622,0.0006562650894910828,0.00011671302673417853,0.002343080412057505,0.00019072643895497293,0.8396869885110929,0.05141988035430963,0.022325379438479155,0.05598717878149585,0.030580572914622437,18.83287482381953,0.6278449830336925,1.0000000006180083,4.203153742231567,5.559799461481084,3.374409185514934,6.109441480198001,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,3.841414353863313,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6649068204039885,0.044850138398871135,15.169724755461424,2.9836802803895295,1206.7235712480974,9.529122136023346,0.9944729162601187,0.0011575453549427666,0.0002112421912757,0.003814325066837299,0.00034397112682563673,0.7525981241100939,0.08088074993821076,0.03596497278754568,0.0814552128949116,0.04910094026923804,18.66511849192286,0.6331947749888549,1.0000000006487206,4.153595887091704,5.489752861805382,3.3310473877033187,6.031400476317211,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,4.255362989198257,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6649068204039885,0.04968316391358152,15.169724755461424,2.9836802803895295,1205.0765991156538,10.292363489921572,0.9923977486252414,0.0016727753593286545,0.00031362239859276453,0.005107128078601801,0.0005087255382353496,0.682433173745719,0.10545330076746788,0.048087626183140934,0.09860881319594668,0.06541708610772573,18.505564012256375,0.6383333351081945,1.0000000007442906,4.107196021001968,5.424067757437509,3.2905539676671243,5.957700193584449,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,4.6693116245332025,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6649068204039885,0.05451618942829191,15.169724755461424,2.9836802803895295,1203.5870614400644,11.069171739575946,0.990453422066822,0.002197269811458002,0.00042368338987196105,0.006241173183501702,0.0006844515483464893,0.6247155316436837,0.1261706464086912,0.059071079775656544,0.10999129652478498,0.08005144564718382,18.35328431320964,0.6432799779343582,1.0000000008389902,4.063771921828845,5.36171696770679,3.252594118841489,5.887781392076229,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,5.083260259868146,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6649068204039885,0.059349214943002285,15.169724755461424,2.9836802803895295,1202.235341406711,11.85754729175043,0.9886258798646317,0.00272667711886754,0.0005412275078717281,0.007235652517530503,0.0008705629910985848,0.5764167694505874,0.14374930880457007,0.06916775876929596,0.11731330568821458,0.09335285728733209,18.20741267676823,0.6480603570585728,1.0000000007722176,4.022900488024149,5.302274115393839,3.2169648698416062,5.821159428433302,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,5.497208895203091,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6649068204039885,0.06418224045771267,15.169724755461424,2.9836802803895295,1201.0031874432357,12.655664054994979,0.986901911584186,0.003257108534934259,0.0006660491566457915,0.008108470597745405,0.0010664601264883844,0.5354154356415987,0.1587133560032205,0.07855369423092642,0.12175295779332068,0.10556455633093352,18.06716820930635,0.6526965366675028,1.0000000007313299,3.984171295479739,5.245371381035453,3.183270376151022,5.757710350421522,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,5.911157530538035,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6649068204039885,0.06901526597242305,15.169724755461424,2.9836802803895295,1199.8741392560291,13.461903022699806,0.9852694947132454,0.0037851932486929725,0.0007979471915399728,0.008875813225796508,0.0012715516207251185,0.500181563675847,0.1714636285749859,0.08735634982741626,0.12413567785355328,0.11686278006819747,17.931862639536956,0.6572072578488758,1.0000000006856256,3.9473236913244567,5.190694238544201,3.1512722566486024,5.696991719940742,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,6.325106165872979,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6649068204039885,0.07384829148713344,15.169724755461424,2.9836802803895295,1198.833676632346,14.274860222166954,0.9837179284331948,0.004308081745989907,0.0009367317393868167,0.00955199128268612,0.0014852667987421487,0.4695842227834568,0.18231789294509532,0.0956710683337997,0.12504727466219184,0.12737954127545634,17.800899025587285,0.6616175165220469,1.0000000007002425,3.9121319923219238,5.138416906439436,3.1207653346940885,5.638454196104228,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,6.739054801207923,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6649068204039885,0.07868131700184382,15.169724755461424,2.9836802803895295,1197.8691868636129,15.093338383460516,0.9822378297542251,0.0048234170510659275,0.0010822269925866892,0.010149465233911196,0.0017070609682110138,0.44276956058964534,0.19153508486362272,0.1035711392251062,0.12490766919038876,0.13721654613123696,17.673764722682833,0.6659404121913823,1.0000000006901786,3.8784029923215586,5.0878802027536985,3.091574719615861,5.581847324834192,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,7.153003436542868,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6649068204039885,0.0835143425165542,15.169724755461424,2.9836802803895295,1196.9698264989142,15.916329671641952,0.980821046817045,0.005329289892767104,0.001234271745381314,0.010678974689393467,0.0019364168554132134,0.4190809543169042,0.19933059041681037,0.11111418155877958,0.12402026666726154,0.14645400704024425,17.550023792216315,0.6701805921577894,1.0000000005940024,3.8459723556459964,5.038857306992621,3.0635521123206817,5.526960668092245,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,7.566952071877812,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6649068204039885,0.08834736803126458,15.169724755461424,2.9836802803895295,1196.1263367540396,16.74299454260009,0.9794605367652793,0.0058241859913123716,0.0013927180509409672,0.011149716219549643,0.002172842972917579,0.3980052486156077,0.2058863174102331,0.11834632349567226,0.1226056979636721,0.15515641251481488,17.429305032099787,0.6743468517134986,1.000000000927626,3.8147008060246868,4.9911926962133855,3.036572086547868,5.473618099571738,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,7.980900707212757,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,306.12,85.65,0.6649068204039885,0.09318039354597497,15.169724755461424,2.9836802803895295,1195.3308423828398,17.572639905356986,0.978150227177132,0.006306934259101839,0.0015574296628845894,0.0115695373137746,0.002415871587107195,0.37913564722771753,0.21135764401943766,0.12530504331853398,0.12082521748101803,0.16337644795329279,17.311293488200718,0.6784465097420871,1.0000000008763792,3.784470315518505,4.944755299669089,3.0105285373018686,5.421669978400754,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
