T,P,z_carbon dioxide,z_hydrogen,z_argon,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_oxygen,rhoL5_carbon monoxide,rhoL6_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_oxygen,rhoV5_carbon monoxide,rhoV6_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_oxygen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
210.3137931034,15.1453794862,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.02704055625625061,0.0009136342308092318,0.9770449697161029,0.0025159001437203414,0.0035467975591148876,0.0072981689361990626,0.004711889730354036,0.004882273914508885,0.2905247730222843,0.34364451156622366,0.06728851583708591,0.12430015543017728,0.1738689341146376,0.00037311002959130945,0.026419839468494955,6.803133937137889e-05,9.590737892677847e-05,0.00019734654768691144,0.00012741211932688784,0.0001320194024437024,0.0002654333775312414,0.0003139653889966209,6.14770914091108e-05,0.00011356487689591798,0.00015885260988144793,3.4088609489286574e-07,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.98515005263984,3.87,16.16142058650805,-0.26178831316759243
210.3137931034,15.84000735,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.02704193922011744,0.0009553342393952131,0.9763851592152939,0.0027508016040750415,0.0036295898742942255,0.007452595300583627,0.004904457164468005,0.004877396841285172,0.27948769490809827,0.359179729116381,0.06598525582720235,0.12164240171745529,0.17334555167422053,0.0003593667566424922,0.026403348130924667,7.438700978399882e-05,9.815114877461814e-05,0.0002015326291505153,0.00013262603254921333,0.0001318942689344264,0.00026700416443534944,0.00034313669332157654,6.303797418697892e-05,0.00011620915132295212,0.00016560294076123507,3.4331536712098e-07,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.98515005263984,3.87,16.095278281925335,-0.26237493121591626
210.3137931034,16.5346352138,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.027043482804928326,0.000997000044345532,0.9757556620508362,0.002991891594300968,0.0037042637173196297,0.007591284838793392,0.005084017465924738,0.004872880332825158,0.26937037996342306,0.37419640591416653,0.06465730511429146,0.11897422908244273,0.17245490794167131,0.00034677198400493516,0.026387831468483242,8.091116888468782e-05,0.00010017619214425329,0.00020529478100522218,0.00013748953891969093,0.00013177965549123058,0.0002685622807689056,0.00037307383329036273,6.446333606621119e-05,0.00011861731167117089,0.00017193755086545096,3.457316834307085e-07,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.98515005263984,3.87,16.030754464315947,-0.26190291669437116
210.3137931034,17.2292630777,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.02704517467786666,0.0010386324318611474,0.9751534800137784,0.0032386061140545347,0.0037717497379800608,0.007716137231993317,0.005251353909554735,0.004868672992639007,0.26006222966511794,0.3886921172015695,0.06332225497563815,0.11632369704531392,0.17126451457872705,0.00033518653363334244,0.026373196204702194,8.758866806741185e-05,0.00010200763050486854,0.00020868427927764978,0.0001420237837792058,0.00013167411153533376,0.00027010906603231366,0.0004037082389343242,6.576854767627869e-05,0.00012081756434525376,0.0001778808792684222,3.481356045547067e-07,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.98515005263984,3.87,15.967712776603824,-0.26047631158230367
210.3137931034,17.9238909415,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.027047002940439047,0.0010802324288784982,0.9745758872806962,0.0034904183293476675,0.0038328723248432176,0.007828814517933456,0.005407275207605178,0.004864732339574219,0.2514697975867951,0.4026687473818041,0.06199337628117448,0.11371130724517757,0.16983227832627834,0.0003244931787703417,0.026359356888961984,9.440535481722871e-05,0.00010366770904036195,0.0002117459692866981,0.0001462505884398604,0.00013157642989291283,0.000271645830236768,0.00043497583901770865,6.69672554345918e-05,0.00012283464161640735,0.00018345833451836478,3.5052805465759094e-07,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.98515005263984,3.87,15.906026670557623,-0.25819026558645675
210.3137931034,18.6185188054,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.027048956297200815,0.0011218012105455436,0.9740204216906085,0.0037468410976229066,0.003888358530155527,0.007930766844096151,0.005552588875121274,0.004861022962395648,0.24351358069684517,0.4161319905340786,0.060680554185210886,0.11115174881541973,0.1682075333332251,0.0003145924352205137,0.026346235818890378,0.00010134814110215793,0.00010517603995002484,0.000214518965769246,0.00015019173381947877,0.00013148559766952951,0.00027317382961000085,0.0004668173707278561,6.807151914154402e-05,0.00012469016637539203,0.00018869541451609182,3.5291017465884276e-07,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.98515005263984,3.87,15.845579766193591,-0.255131172241045
210.3137931034,19.3131466692,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.027051024158747154,0.0011633400289413995,0.9734848703135379,0.0040074275748695765,0.0039388475732945695,0.008023257293191713,0.005688082114537268,0.00485751513056899,0.23612550427175089,0.4290907589540949,0.059391029023292886,0.10865525486790757,0.16643205359250932,0.00030539929044453586,0.026333762745026353,0.00010840502014222643,0.000106549860862814,0.00021703732686997334,0.00015386844669728524,0.0001314007591485016,0.00027469425097330125,0.0004991784559401438,6.909196142281704e-05,0.00012640300734266673,0.00019361707004308633,3.552832193844292e-07,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.98515005263984,3.87,15.786265801660903,-0.25137703647830634
210.3137931034,20.007774533,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.02705319669368689,0.0012048501598346047,0.9729672516345056,0.004271770436377911,0.0039849003129964105,0.008107385044711401,0.005814508843766315,0.004854183727642298,0.22924693217400902,0.44155657389027075,0.05812998236209063,0.10622865587216879,0.16454101506644586,0.00029684063501485915,0.026321874434984228,0.0001155650458456083,0.00010780429197222634,0.000219330682286033,0.00015730105142759205,0.0001313211871712013,0.00027620820287144757,0.0005320095086277131,7.003791854014765e-05,0.00012798961300659778,0.0001982472683021554,3.576484865430586e-07,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.98515005263984,3.87,15.727988294222703,-0.24699798683762175
210.3137931034,20.7024023969,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.027055464842771926,0.0012463328642450691,0.9724657961040272,0.004539500156321455,0.004027008295004702,0.008184106478291259,0.005932581547695073,0.004851007418660407,0.22282707913272728,0.45354298500078233,0.05690099951191894,0.10387619667309754,0.1625638864552608,0.0002888532262131838,0.02631051415729072,0.0001228182868831128,0.00010895258134705064,0.00022142480509291113,0.0001605087514905415,0.00013124626066759242,0.00027771671176685467,0.0005652655275542835,7.091758570009721e-05,0.00012946431772646578,0.00020260871422859538,3.600072687727063e-07,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.98515005263984,3.87,15.670660011841424,-0.24205687345118143
210.3137931034,21.3970302607,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.027057820306232036,0.0012877893617710846,0.9719789263105685,0.004810282699921873,0.004065602144762014,0.008254254067802752,0.006042966785664841,0.004847967991280035,0.21682173354408749,0.46506504482847966,0.055706433717734836,0.10160016926979956,0.16052523658081375,0.0002813820590848015,0.02629963112955571,0.00013015576491666271,0.00011000633226960214,0.0002233421233285917,0.00016350950940304787,0.00013117544675841987,0.0002792207218588406,0.0005989058172617087,7.173815272390497e-05,0.00013083961713978933,0.0002067226919645585,3.623608222826501e-07,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.98515005263984,3.87,15.614202333271814,-0.2366098991677088
210.3137931034,22.0916581246,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.02706025551314284,0.0013292208129959127,0.9715052376293216,0.005083816895902537,0.004101059191191873,0.00831855307727486,0.006146283377909313,0.004845049828399865,0.21119222227244577,0.476138850479885,0.05454769231141278,0.09940140211669396,0.15844545376698602,0.00027437905257633494,0.026289179962605994,0.00013756938418515532,0.00011097570958817499,0.00022510217177069833,0.0001663199986624087,0.0001311082863304092,0.0002807210973873939,0.000632893669933812,7.250592792122698e-05,0.0001321264125344856,0.00021060899487165943,3.6471034733456417e-07,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.98515005263984,3.87,15.558544554852132,-0.23070725154711091
210.3137931034,22.7862859884,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.02706276357960998,0.0013706283087898533,0.9710434798894992,0.005359831684009199,0.004133710286966922,0.008377636170668256,0.00624310248679589,0.0048422394820604965,0.20590456561599196,0.4867811554623691,0.053425461085119454,0.09727963780579806,0.15634137804916554,0.00026780198155569433,0.026279120121771277,0.0001450518576908438,0.00011186962420278754,0.0002267219870427841,0.00016895560660343232,0.0001310443822988563,0.00028221862654235645,0.0006671960318621577,7.32264493734154e-05,0.00013333422544545046,0.00021428591858940285,3.670569770702528e-07,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.98515005263984,3.87,15.503623185423507,-0.2243937139578236
210.3137931034,23.4809138522,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.027065338260793367,0.0014120128646602805,0.9705925403718003,0.005638083372813681,0.004163845841577602,0.008432056103627293,0.006333948983740455,0.0048395253264407615,0.20092878288310909,0.49700904894671516,0.05233987987364563,0.09523382400762438,0.15422685068653244,0.0002616136023734061,0.02626941541856552,0.00015259663362775705,0.00011269589616809563,0.00022821645067866,0.00017143047177154382,0.00013098338998179565,0.0002837140263114824,0.0007017831709653328,7.390458371636131e-05,0.0001344713846495587,0.00021777029724542402,3.694017721213687e-07,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.98515005263984,3.87,15.449381257602978,-0.21770923727460456
210.3137931034,24.1755417161,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.02706797390036012,0.0014533754166593013,0.9701514282722257,0.005918353003559348,0.004191721114673516,0.008482296692124157,0.006419303644120729,0.004836897273296529,0.19623831316114115,0.506839702387398,0.05129067954043968,0.09326233680285288,0.15211318718450587,0.0002557809236624257,0.026260033539869696,0.00016019782463346234,0.00011346139772957116,0.00022959858547752764,0.0001737575434975465,0.00013092500915231348,0.00028520794015509196,0.0007366283636367607,7.454461274782521e-05,0.0001355451876094664,0.0002210775668036555,3.7174570650137894e-07,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.98515005263984,3.87,15.395767686429739,-0.21068431105189944
213.7517241379,4.7096390141,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.026807234437899487,0.0002828000855185773,0.9865886664724468,1.6721608100487054e-05,8.33647948944721e-05,0.000187165921391179,6.63333454693168e-05,0.013057747857697706,0.9668503110389122,0.0071558478353409005,0.004982523642829416,0.010076578982015449,0.007659234951797314,0.0032755035491047278,0.026447713675901506,4.482600685284356e-07,2.2347796006035197e-06,5.017400733518802e-06,1.7782135430461532e-06,0.0003500421080522822,0.0002734253506454674,2.023674379792333e-06,1.4090581122904921e-06,2.8496573978486677e-06,2.1660322993751565e-06,9.263126838032205e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,16.84614246827991,-0.022348259373917045
213.7517241379,5.3899423194,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.02679050172488829,0.0003232518761137546,0.9925676561687673,9.471606177853764e-05,0.0004372353908843098,0.0009718713941041352,0.0003632661815083162,0.005565254802957443,0.8586408094395345,0.03523872534028239,0.02277215996963749,0.04563934266040221,0.036471283740000554,0.0012376788501428544,0.026591385504657686,2.5374908164525384e-06,1.1713755493668306e-05,2.603692226011642e-05,9.732083262292127e-06,0.0001490959683980742,0.0002775572525591624,1.139098407810359e-05,7.3611434333478595e-06,1.475300313957353e-05,1.1789410893232252e-05,4.000820103349922e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,16.659042910905633,-0.03932256825359204
213.7517241379,6.0702456246,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.02678819108760374,0.00036366182220053957,0.9913866378123661,0.0001843948995651993,0.0007837847929583581,0.0017266484171505065,0.000679868437987731,0.0052386656399720805,0.7687546336391915,0.06089820800741296,0.036354875382773794,0.07222262566731594,0.060722546692605496,0.0010471106107001215,0.026557454695414665,4.939605805132058e-06,2.099617680532643e-05,4.62537877397363e-05,1.821244563124601e-05,0.00014033437620763602,0.0002795667108943366,2.2146353292723287e-05,1.3220880227573056e-05,2.6264611654283572e-05,2.2082471978890263e-05,3.80794152732726e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,16.556974899925294,-0.06414842199720283
213.7517241379,6.7505489298,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.02678641552884687,0.0004041360036005369,0.9900618902825347,0.0002835259370635929,0.001108244039480643,0.0024212328993244796,0.0010025927751160179,0.005122514066480572,0.6965869304997445,0.08415139325930152,0.04634831377561612,0.0913253042115141,0.08065667756518655,0.0009313806886371049,0.026520209192383574,7.594643563391086e-06,2.9685885348896278e-05,6.485615053342016e-05,2.6855866680477378e-05,0.00013721379033711172,0.0002815158582525317,3.4008607769231274e-05,1.8731022302901212e-05,3.6907843471644584e-05,3.2596267334891574e-05,3.7640446933651557e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,16.459743859440824,-0.08721920534023653
213.7517241379,7.4308522351,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.02678488470072465,0.00044466115655429254,0.9887510183271213,0.00039256622483410956,0.0014099590266951063,0.0030568712527145963,0.0013285599803723451,0.005061025188262388,0.6374471536937096,0.10576183018932091,0.05369785444303047,0.10501074631774696,0.09723715202769893,0.0008452633284930747,0.02648358202361603,1.0514841069580374e-05,3.7765589962774375e-05,8.187794404892019e-05,3.558532589227027e-05,0.00013555897613507132,0.0002834479886036868,4.702817773128213e-05,2.3877350061121985e-05,4.669419990827878e-05,4.323758448068218e-05,3.7585576924066147e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,16.365650513860366,-0.10832119575315602
213.7517241379,8.1111555403,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.026783555291236775,0.0004852232086828316,0.9874864332821821,0.0005119272473715323,0.0016888952532785665,0.0036359046933899107,0.0016549550700361688,0.005021884453741905,0.5881189919097555,0.126233532761946,0.059058828986927506,0.114696335124319,0.11111566139460557,0.0007766498224464567,0.02644839748515952,1.3711231735066083e-05,4.523461939729382e-05,9.738245438907596e-05,4.4325580622826355e-05,0.0001345039199329987,0.00028536898434176384,6.125143981012078e-05,2.865671450208759e-05,5.5653323753183425e-05,5.3915897756805556e-05,3.768485188704212e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,16.27439728496377,-0.12742214317336575
213.7517241379,8.7914588455,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.02678242499956563,0.0005258089363082813,0.9862782906384305,0.0006419155001537962,0.0019454142462171184,0.0041612310461562425,0.0019789904239937463,0.004994158145048548,0.546355102414412,0.14589554315504796,0.06289920386231392,0.12138285747920735,0.12274725797875075,0.0007200351102680622,0.026414924347723558,1.7192053738927707e-05,5.210291114239648e-05,0.00011144785839954359,5.30021626054711e-05,0.00013375566595573256,0.00028727839524712406,7.671318035847473e-05,3.307296347748102e-05,6.382419117720173e-05,6.454160515256513e-05,3.7860089543466584e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,16.18590665704575,-0.14453810169883852
213.7517241379,9.4717621507,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.026781501191754136,0.0005664062423776421,0.9851298217130593,0.0007827129630899395,0.002180205149061548,0.004636137289520924,0.00229800796981089,0.004973114915457276,0.5105421761203525,0.1649595222722658,0.0655636879859689,0.12579720542007972,0.13246514820770228,0.0006722599936308348,0.026383255494240837,2.0962228153794624e-05,5.8389166797860354e-05,0.00012416271634444043,6.154410318215086e-05,0.0001331874830350493,0.0002891742755516332,9.343410315464504e-05,3.71356821485528e-05,7.12523224235957e-05,7.50290868423221e-05,3.8077225689325873e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,16.10014381867399,-0.15969515772184195
213.7517241379,10.152065456,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.026780792496810885,0.0006070043122633209,0.9840412819052999,0.0009343683498567997,0.0023942246870837427,0.00506417087026201,0.0026095859589117896,0.004956368228585698,0.4794933672454429,0.18355665583434683,0.06731277215353705,0.12847967418703501,0.14052625060109053,0.0006312799785477623,0.02635340537900162,2.5023124893102547e-05,6.411923453553169e-05,0.00013562250924488108,6.988678006820789e-05,0.00013273546906753973,0.000291054541619644,0.00011141968163608278,4.085914296759537e-05,7.798771626971673e-05,8.530004010105804e-05,3.8318966922398844e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,16.01707138260616,-0.17294963567566235
213.7517241379,10.8323687612,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.026780305785112816,0.0006475937243741687,0.9830113423566318,0.0010967965170246311,0.002588634608070751,0.005449021434889912,0.002911626495774129,0.004942578587608787,0.4523166393320795,0.20176234016999578,0.0683472423023004,0.12983913091211183,0.14713897159761807,0.000595675685894476,0.02632534433854482,2.9372546109966316e-05,6.932442637006038e-05,0.00014592646025598605,7.797424788886766e-05,0.00013236376594311433,0.000292917417061469,0.0001306600253091355,4.426124519325045e-05,8.408300635687976e-05,9.528627461748652e-05,3.857558359475412e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,15.93663520566131,-0.18437051104279156
213.7517241379,11.5126720664,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.026780044973264087,0.0006881665177205523,0.9820377175290315,0.0012697853407648702,0.0027647386499739042,0.0057944129159661385,0.0032024140035733666,0.004930931560690243,0.42832890764117,0.21961345789291556,0.06882411886303906,0.13018911840867886,0.15247998142695862,0.0005644157672378816,0.026299014240869077,3.400490853207469e-05,7.403982538562259e-05,0.0001551746384832355,8.576079103870545e-05,0.00013205056895537198,0.000294761612810472,0.00015113062856273685,4.736245421316297e-05,8.959179226040919e-05,0.00010493161784068461,3.884120330866668e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,15.858760583251822,-0.19404036223681764
213.7517241379,12.1929753717,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.02678001065582437,0.0007287162015594572,0.9811175159406317,0.0014530090233884567,0.0029239230633942284,0.006104010161688517,0.0034806420060360527,0.004920899804861106,0.4069984640450421,0.23712095267157762,0.06886741502345307,0.12977232465162547,0.15670411734779463,0.0005367262605070844,0.026274337531506053,3.891159712935183e-05,7.830269079450807e-05,0.0001634654571732787,9.32116300107554e-05,0.00013178174921042447,0.00029658637475943637,0.00017279387994099187,5.018480108710942e-05,9.456719548767323e-05,0.00011419282916241235,3.9112112183393423e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,15.783352931164261,-0.20205263012451624
213.7517241379,12.8732786769,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.026780200193380087,0.000769237705415906,0.9802474725561315,0.0016460462200064546,0.003067603939441357,0.006381343079175583,0.0037454102346539332,0.004912123970591095,0.387905406166577,0.2542791869221491,0.0685756723614505,0.12877772041392782,0.15995000212010715,0.0005120120157883477,0.026251223554108055,4.408144729932942e-05,8.215104761224095e-05,0.00017089364516296264,0.00010030283589036702,0.0001315476633071306,0.0002983914645580027,0.00019560113828301625,5.2750992854675145e-05,9.906067815990092e-05,0.00012303957261214054,3.938589481704012e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,15.710300695107087,-0.2085086213708376
213.7517241379,13.5535819821,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.02678060806965157,0.0008097272764335811,0.9794241200073327,0.001848401019209167,0.0031971834054406196,0.006629749489264315,0.003996197449013026,0.00490434862974013,0.3707138337772939,0.27107292985196313,0.06802743213461454,0.1273529297701832,0.1623430680490072,0.0004898064169381166,0.02622957349187976,4.95013032509852e-05,8.562251570789914e-05,0.00017754872267196028,0.00010702059765095927,0.00013134143849000314,0.0003001771029607395,0.00021949514520390128,5.5083667345131705e-05,0.00010312114096864757,0.0001314536103391941,3.966096159669922e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,15.639479339395754,-0.21351444844228418
213.7517241379,14.2338852873,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.026781226395598542,0.0008501823372282657,0.9786439206376015,0.0020595247760355107,0.0033140155279414787,0.006852336190368866,0.004232817127584525,0.004897385740468087,0.3551519249434479,0.28748249627051803,0.06728533946845161,0.12561339969077692,0.1639971019208534,0.00046973770595209406,0.026209284399271778,5.515659929435139e-05,8.875340013232977e-05,0.00018351396685302183,0.00011336003378500829,0.00013115799626205182,0.0003019438936195381,0.0002444125405914852,5.720480717048546e-05,0.00010679429373629303,0.00013942743940973325,3.9936270073059514e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,15.570755691667856,-0.21717812043858942
213.7517241379,14.9141885926,0.96999903000097,0.006016993983006017,0.004200995799004201,0.0084989915010085,0.0064479935520064474,0.004835995164004836,0.026782045471370107,0.000890601320105112,0.9779033685316266,0.0022788370504370956,0.003419381739380137,0.007051956435578614,0.004455363463543909,0.00489109277943369,0.34099740582853055,0.3034873987332451,0.06639930765935333,0.12364934884713655,0.1650150333057682,0.00045150562596638967,0.026190252482620024,6.103191750664923e-05,9.157803722805143e-05,0.00018886581791978748,0.000119323746872114,0.00013099346922348308,0.0003036927397833079,0.0002702862779470946,5.913531105548554e-05,0.00011012227331339732,0.00014696260649930617,4.0211150652055156e-07,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,34.052431631256816,56.55314330349872,55.44611770258769,63.65845399182276,85.96224097406134,3.87,15.503992151576051,-0.21960695994916257
