temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,y_carbon dioxide,y_hydrogen,y_nitrogen,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
217.01741379310346,19.559744727583848,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.22620266829633223,33.02839639437969,5.428635830508719,1160.2230488908428,24.34516483967384,0.9883236966771548,0.004520498759597897,0.00715580456324731,0.31099803101825535,0.45040493798002773,0.238597031001717,14.618562344663339,0.7445768948796592,1.000000000142745,1.5852932290155692,3.7380078963809216,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
217.01741379310346,20.498199563501853,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.23705562118077775,33.02839639437969,5.428635830508719,1159.8103315833812,24.853875914305316,0.9876858565974783,0.0048778127164687025,0.007436330686052973,0.2989939456845813,0.4638518910913233,0.23715416322409535,14.549555285499403,0.7476589438444741,1.0000000001397602,1.579933050953115,3.71517902140849,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
217.01741379310346,21.436654399419858,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.2479085740652233,33.02839639437969,5.428635830508719,1159.4049424873763,25.347442503111548,0.9870592356442173,0.005240047582711265,0.0077007167730714365,0.2880358221168284,0.4765826057089231,0.23538157217424857,14.482204152341437,0.750671646061877,1.000000000135547,1.5746801828278871,3.692902832520631,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
217.01741379310346,22.37510923533786,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.2587615269496688,33.02839639437969,5.428635830508719,1159.0064007220183,25.826903764281226,0.986443092943878,0.0056068388411086275,0.007950068215013399,0.2779931742723831,0.488656624532095,0.23335020119552186,14.41640042130708,0.75364292585895,1.0000000001300318,1.5695283457058167,3.6711450428439187,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
217.01741379310346,23.31356407125586,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.2696144798341143,33.02839639437969,5.428635830508719,1158.614254505271,26.2932402681415,0.9858367325854116,0.005977844297217659,0.00818542311737072,0.2687564119055585,0.500125667410491,0.2311179206839506,14.352043009146872,0.7565349237485848,1.0000000001232845,1.5644716909650553,3.649873903660923,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
217.01741379310346,24.252018907173866,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.2804674327185598,33.02839639437969,5.428635830508719,1158.2280809822103,26.747373296091347,0.9852395033323599,0.006352743913286428,0.00840775275435366,0.26023281660704173,0.5110351314089635,0.22873205198399485,14.289038034391744,0.7594061051209267,1.0000000001155012,1.559553824849682,3.629060063314776,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
217.01741379310346,25.190473743091868,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.2913203856030053,33.02839639437969,5.428635830508719,1157.8474855989575,27.19016533703431,0.9846507976358037,0.006731239295107329,0.008617963069089017,0.25234341282439027,0.5214252317720832,0.22623135540352643,14.227298504797643,0.7622040916143412,1.0000000001069105,1.5547439874080846,3.608676422710774,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
217.01741379310346,26.12892857900987,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.3021733384874508,33.02839639437969,5.428635830508719,1157.472101141381,27.622421482222393,0.9840700501330563,0.007113052926286527,0.00881689694065719,0.24502051010998832,0.5313318800041545,0.2236476098858571,14.166743963253438,0.7649796655645588,1.000000000097758,1.550011345205441,3.588697989207839,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
217.01741379310346,27.067383414927875,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.3130262913718963,33.02839639437969,5.428635830508719,1157.1015865394693,28.044891469803936,0.9834967357876988,0.007497927227532651,0.009005336984768481,0.23820575453862264,0.5407873677133853,0.22100687774799216,14.107300101904336,0.7676962064909305,1.0000000000884033,1.545351746913223,3.569101731150368,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
217.01741379310346,28.005838250845876,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.3238792442563418,33.02839639437969,5.428635830508719,1156.7356255188547,28.45827217470104,0.9829303677967861,0.007885623504236645,0.009184008698977302,0.23184857041070261,0.549820905665944,0.21833052392335342,14.04889836598596,0.7703860111020183,1.0000000000791913,1.54076134919689,3.549879411754901,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
217.01741379310346,28.944293086763878,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.3347321971407873,33.02839639437969,5.428635830508719,1156.373925164954,28.863210380965665,0.9823704953659306,0.008275920831890715,0.009353583802178793,0.22590490404154065,0.558459053918047,0.21563604204041242,13.991475555628917,0.773025582775204,1.0000000000700278,1.5362632269323329,3.531091063136464,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
217.01741379310346,29.882747922681883,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.3455851500252328,33.02839639437969,5.428635830508719,1156.0162144503345,29.26030570868385,0.9818167014300418,0.00866861491781474,0.009514683652143464,0.2203362034824203,0.5667260692564404,0.21293772726113921,13.934973435834827,0.7756409453401553,1.0000000000610687,1.5318636724573234,3.512621761982744,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
217.01741379310346,30.821202758599885,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.3564381029096783,33.02839639437969,5.428635830508719,1155.6622427638908,29.65011359774396,0.9812686003788573,0.009063516967914086,0.009667882653228483,0.21510858406587355,0.5746441892565283,0.2102472266775982,13.879338358103123,0.7782100697579957,1.0000000000524576,1.5275213843946396,3.4944552241745006,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
217.01741379310346,31.759657594517886,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.3672910557941238,33.02839639437969,5.428635830508719,1155.311778458414,30.033147737655625,0.9807258358184882,0.009460452586611474,0.009813711594900238,0.2101921355727565,0.5822338736643187,0.2075739907629248,13.824526677498634,0.7807605419766348,1.0000000001494593,1.523233649122727,3.476576366449577,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
217.01741379310346,32.69811243043589,0.98,0.01,0.01,307.8,86.47,0.705059823889225,0.37814400867856934,33.02839639437969,5.428635830508719,1154.9646075143773,30.409885494375274,0.9801880784800061,0.009859260678136339,0.009952660841857537,0.20556038101451787,0.5895139709594613,0.2049256480260208,13.770477161071272,0.7832646016885484,1.0000000000481386,1.5189980783586476,3.458971590672498,15.96625199214696,1167.7882027353678,13.946183452346375,309.1473760575555,5.311040368134082
220.42089655172416,6.328244041916992,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.07318427248660798,33.06769896306829,6.265588160313854,1156.1348055074313,16.168642398083552,0.9997995150571539,5.0116444402971114e-05,0.0001503684984429804,0.9709843044075173,0.0145306726482424,0.01448502294424022,15.17462122922248,0.7069519134470162,1.0000000000182878,1.6376776649931848,3.9034575660784787,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,7.238891556797014,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.08371564191970642,33.06769896306829,6.265588160313854,1155.549195318236,17.01331027794329,0.9989029124256261,0.00028401635540441136,0.000813071218969428,0.858749856622679,0.07232184667807326,0.06892829669924759,15.073073435909194,0.7112446413415562,1.0,1.6286469578636706,3.8687538568631528,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,8.149539071677035,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.09424701135280485,33.06769896306829,6.265588160313854,1154.9781897776782,17.830196757297735,0.9980284273635305,0.000528292635350112,0.0014432800011194805,0.7708553968953414,0.11987960500151212,0.10926499810314659,14.974862443945781,0.715419118715522,1.0,1.6203768757515953,3.836346697300289,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,9.060186586557055,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.10477838078590326,33.06769896306829,6.265588160313854,1154.4214116034104,18.619552959602032,0.9971755481348085,0.000782837987215106,0.0020416138779764626,0.7001889129472896,0.16015905763796198,0.13965202941474844,14.879871044640142,0.7194765330062879,1.0,1.6127151539588283,3.8056467120292212,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,9.970834101437077,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.11530975021900171,33.06769896306829,6.265588160313854,1153.8784712288664,19.38173729464501,0.9963437166924207,0.001047458422843115,0.002608824884736046,0.642153330363311,0.19506111024483516,0.16278555939185388,14.787980418921828,0.7234279945827318,1.0000000004194292,1.6055190596214737,3.7762958241152553,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,10.881481616317098,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.12584111965210013,33.06769896306829,6.265588160313854,1153.348947149335,20.117264208482414,0.995532310452655,0.0013218906081693199,0.003145798939175629,0.5936485027186558,0.2258597439398953,0.1804917533414489,14.699068199463486,0.7272905802282011,1.0000000004176048,1.5986398257481766,3.748116501520707,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,11.792129131197118,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.13637248908519856,33.06769896306829,6.265588160313854,1152.8323805843909,20.826804922411092,0.9947406406122377,0.001605815632983572,0.0036535437547788063,0.5525094262317268,0.2534381778763005,0.1940523958919726,14.61300812758903,0.7310425805821972,1.000000000421994,1.5920594238314858,3.720983811253115,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,12.70277664607714,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.146903858518297,33.06769896306829,6.265588160313854,1152.328277578858,21.51116952523738,0.9939679590878648,0.0018988710076804198,0.004133169904454764,0.5171792264703821,0.2784265298246733,0.2043942437049446,14.529670114759822,0.7346855412870716,1.0000000004329537,1.5857909580363294,3.694803758306413,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,13.613424160957162,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.15743522795139542,33.06769896306829,6.265588160313854,1151.8361149767295,22.171282399284994,0.9932134698680712,0.0022006615304473883,0.004585868601481393,0.48651013249809455,0.3012856763871259,0.21220419111477948,14.448917941204519,0.7382515826418641,1.0000000004453227,1.5797212166775585,3.6695007121999104,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,14.524071675837183,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.16796659738449385,33.06769896306829,6.265588160313854,1151.3553481068354,22.808154707935223,0.9924763421354753,0.0025107691628985795,0.005012888701626162,0.45963763457521417,0.32236029208635447,0.21800207333843127,14.370624289305098,0.7417275429464674,1.0000000004600464,1.5738313882554842,3.6450642254335186,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,15.434719190717203,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.17849796681759228,33.06769896306829,6.265588160313854,1150.8854191690905,23.422859873478018,0.99175572390713,0.002828761931131808,0.00541551416173826,0.4358983762795994,0.341913398798879,0.22218822492152157,14.294653604139071,0.745102512672534,1.0000000004710612,1.5681664905957042,3.6214926838745973,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,16.345366705597225,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.1890293362506907,33.06769896306829,6.265588160313854,1150.4257652310146,24.016509113490525,0.9910507547908999,0.0031542017285737644,0.005795043480526337,0.4147749501226949,0.3601495366274221,0.22507551324988312,14.2208749485509,0.7484161350489267,1.0000000004758316,1.5626877684965734,3.5986172243283323,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,17.256014220477248,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.19956070568378914,33.06769896306829,6.265588160313854,1149.9758255755366,24.59023072912588,0.9903605775336214,0.003486651012294787,0.00615277145408382,0.39585791778235885,0.3772306131141323,0.22691146910350884,14.149160578664805,0.7516466220338501,1.0000000004735226,1.5573455445976128,3.5763925716853597,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,18.166661735357266,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.21009207511688754,33.06769896306829,6.265588160313854,1149.5350480560721,25.145152302566444,0.9896843479254142,0.00382567837106,0.006489973703525864,0.3788190824878824,0.3932869668137547,0.22789395069836302,14.079386945998433,0.7547931876321862,1.0000000004647918,1.552130585520396,3.554776968575967,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,19.07730925023729,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.220623444549986,33.06769896306829,6.265588160313854,1149.1028943592787,25.682386016531467,0.9890212429516106,0.00417086300592593,0.006807894042463391,0.3633923148659631,0.4084252156298989,0.22818246950413804,14.011435475688728,0.7578942259702828,1.0000000004511929,1.5470729448389153,3.533731715939915,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,19.98795676511731,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.23115481398308443,33.06769896306829,6.265588160313854,1148.6788441675678,26.20301695678685,0.9883704672101368,0.004521798198751918,0.007107734591111332,0.3493595567813584,0.42273390424329843,0.2279065389753432,13.945193129371123,0.7609081418469075,1.0000000004345486,1.5421678585854166,3.5132208748139084,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,20.89860427999733,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.24168618341618284,33.06769896306829,6.265588160313854,1148.262398282281,26.70809414747935,0.9877312577071546,0.004878093870031206,0.007390648422814139,0.3365404439935206,0.4362876195740628,0.22717193643241665,13.880552773317529,0.7638815952858352,1.000000000416577,1.5373635196895834,3.4932110557192804,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,21.80925179487735,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.25221755284928127,33.06769896306829,6.265588160313854,1147.8530808101868,27.198624006146186,0.9871028872008955,0.0052393783420206135,0.007657734457083902,0.3247845024064136,0.4491500245272819,0.2260654730663046,13.817413378227222,0.7667847280452257,1.000000000398707,1.5326537800723525,3.4736712539027583,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,22.719899309757373,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.2627489222823797,33.06769896306829,6.265588160313854,1147.4504405372809,27.675565879033215,0.9864846662917288,0.005605299427799548,0.007910034280471632,0.3139652037264308,0.4613761184630703,0.22465867781049903,13.755680078297699,0.7696405062765728,1.0000000003820277,1.5280329540851556,3.454572707350708,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,23.630546824637396,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.27328029171547813,33.06769896306829,6.265588160313854,1147.0540516204173,28.13982931767804,0.9858759444635099,0.005975524963916255,0.008148530572573903,0.3039753840030745,0.47301393890857485,0.2230106770883506,13.695264116169566,0.772444170091547,1.0000000003669614,1.5235517122067823,3.4359057576250462,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,24.541194339517414,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.28381166114857653,33.06769896306829,6.265588160313854,1146.6635137234073,28.592272776249033,0.9852761102733797,0.006349742896328031,0.008374146830292337,0.29472367433935737,0.484105855660724,0.2211704699999187,13.636082700442069,0.7751984301830703,1.0000000003538478,1.5191598596363154,3.417716475556367,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,25.451841854397436,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.294343030581675,33.06769896306829,6.265588160313854,1146.2784517148646,29.033703438523546,0.984684590871455,0.0067276610175882,0.008587748110956792,0.2861316924527745,0.49468956494842387,0.2191787425988017,13.578058796794384,0.7779141758089104,1.000000000342811,1.5148397028953686,3.399889446727094,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,26.36248936927746,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.30487440001477345,33.06769896306829,6.265588160313854,1145.8985150314022,29.464877918904786,0.9841008510100129,0.007109006440765241,0.008790142549221931,0.2781318125607006,0.5047988611057688,0.21706932633353077,13.521120872785607,0.7805850169970938,1.000000000333819,1.5105872429502234,3.3824039478818135,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,27.27313688415748,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.31540576944787185,33.06769896306829,6.265588160313854,1145.5233767953628,29.886503618529485,0.9835243916792669,0.007493524882214003,0.008982083438519127,0.2706653794037412,0.5144642419194828,0.214870378676776,13.465202611959661,0.7832217505690302,1.0000000003267486,1.5063987809740913,3.365240843583502,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,28.1837843990375,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.32593713888097026,33.06769896306829,6.265588160313854,1145.1527327616213,30.299240553709705,0.9829547484838534,0.007880979812987625,0.009164271703158916,0.2636812666189961,0.5237133886908402,0.21260534469016382,13.41024261072554,0.7858165415638042,1.0000000003214127,1.5023096025467684,3.348382473453371,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,29.09443191391752,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.3364685083140687,33.06769896306829,6.265588160313854,1144.7863001543778,30.70370350690418,0.9823914898533093,0.008271151527064086,0.009337358619626568,0.25713470448290976,0.5325715511875241,0.21029374432956618,13.356184067071803,0.7883787333742724,1.0000000003175846,1.4982968356250599,3.331812543348365,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,30.005079428797544,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.3469998777471672,33.06769896306829,6.265588160313854,1144.4238164424125,31.100464380188228,0.9818342151604746,0.008663836164778546,0.009501948674746831,0.2509863201117434,0.5410618598291075,0.20795182005914903,13.30297447061853,0.7909074353532212,1.0000000003150373,1.4943366862347978,3.3155160212390644,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,30.915726943677562,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.3575312471802656,33.06769896306829,6.265588160313854,1144.0650380908633,31.490054656828644,0.9812825528058412,0.00905884472090588,0.009658602473252929,0.24520134654280934,0.5492055817295651,0.2055930717276256,13.250565297624629,0.7934009428531112,1.0000000003135696,1.4904265720019836,3.2994790383922274,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,31.826374458557584,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.368062616613364,33.06769896306829,6.265588160313854,1143.709739318311,31.87296789799957,0.9807361583116452,0.009456002059845753,0.009807839628509035,0.23974896702686616,0.5570223330556029,0.20322869991753098,13.198911717976559,0.7958720132881539,1.000000000313022,1.4865641082908778,3.2836887962459924,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
220.42089655172416,32.73702197343761,0.98,0.01,0.01,307.8,86.47,0.7161172727476418,0.37859398604646244,33.06769896306829,6.265588160313854,1143.357710877374,32.249661981675864,0.98019471245503,0.009855145956472392,0.00995014158849759,0.2346017657353123,0.5645302597871021,0.2008679744775855,13.147974532862147,0.798301739335895,1.0000000003157226,1.4827491488330902,3.2681334727119187,15.197446553402864,1156.2657788983772,15.97885815016355,309.1473760575555,6.127688008708954
223.82437931034482,7.2675766522010345,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.08404737657223355,33.22333899802739,7.195620447723797,1144.3446416432475,18.456405835173307,0.9997653150122413,5.985427727119785e-05,0.0001748307104875696,0.9711385741856147,0.014456486721895756,0.014404939092489471,14.411173614735835,0.7270380871545982,1.0,1.5863659809862334,3.6447837061618107,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,8.151146616195726,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.09426560213016914,33.22333899802739,7.195620447723797,1143.7636479569494,19.277182732472824,0.9988824736460787,0.00029474634025487834,0.0008227800136663346,0.8754289508341724,0.06374764856779189,0.060823400598035635,14.317982074298333,0.7311042940819455,1.0,1.5783286128684606,3.6150791383274856,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,9.03471658019042,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.10448382768810477,33.22333899802739,7.195620447723797,1143.1963542209355,20.072059324142636,0.9980202040416352,0.0005397100048931961,0.0014400859534716354,0.7978053621357155,0.10564897854470667,0.09654565931957791,14.22770113450709,0.7350649338315556,1.0,1.5710144720563513,3.5870503927202693,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,9.918286544185111,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.11470205324604038,33.22333899802739,7.195620447723797,1142.642435429339,20.841290978883784,0.9971780672506985,0.000794640703174976,0.002027292046126674,0.7336076221688533,0.1420364120615818,0.12435596576956494,14.140235062402748,0.7389188647341726,1.0,1.5641762736986866,3.5603715825426407,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,10.801856508179803,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.12492027880397598,33.22333899802739,7.195620447723797,1142.1015472622746,21.585224428428337,0.9963555743830128,0.0010593595454364679,0.0025850660715506504,0.6796429955188921,0.17418769052002164,0.14616931396108626,14.055484959890917,0.7426725433646084,1.0,1.5576898317817447,3.5348341378170676,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,11.685426472174496,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.1351385043619116,33.22333899802739,7.195620447723797,1141.5733138328071,22.30433281552368,0.9955521761375341,0.0013336261018069484,0.00311419776065898,0.6336528867753352,0.20300023065715317,0.16334688256751173,13.973348974602377,0.7463524267380856,1.0,1.5515594595518474,3.5104026003174225,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,12.568996436169188,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.14535672991984722,33.22333899802739,7.195620447723797,1141.0573247005243,22.999218380145056,0.9947672630562625,0.0016171493849363246,0.0036155875588012886,0.5939956406704002,0.2291209615956002,0.17688339773399964,13.893721660147335,0.7499280359715079,1.0000000005227527,1.5457072945664097,3.486920045841134,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,13.452566400163882,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.15557495547778283,33.22333899802739,7.195620447723797,1140.5531371240288,23.67060072198672,0.9940001718578287,0.0019095978740656723,0.004090230268105609,0.5594500206927285,0.25302690575520315,0.1875230735520684,13.816490604208434,0.7534053494090629,1.00000000053854,1.540061024968301,3.464241187254336,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,14.336136364158573,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.16579318103571844,33.22333899802739,7.195620447723797,1140.0602811368326,24.31929746632685,0.9932501949760155,0.0022106088280276917,0.004539196195956862,0.5290890834406198,0.2750769682371717,0.19583394832220855,13.741549967811173,0.7568234966214724,1.0000000005338354,1.5346022399185528,3.4423013943888883,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,15.219706328153265,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.17601140659365405,33.22333899802739,7.195620447723797,1139.5782662054532,24.94620468032834,0.9925165918052309,0.0025197969537078813,0.004963611241061303,0.502196833549487,0.29554615799785916,0.20225700845265387,13.668785443592393,0.7601431387720631,1.0000000005209821,1.5293938674532268,3.421046058665215,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,16.10327629214796,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.1862296321515897,33.22333899802739,7.195620447723797,1139.106588269052,25.5522752827738,0.9917986001302241,0.002836762288292301,0.0053646375814834606,0.4782115781412397,0.3146488318176988,0.20713959004106144,13.59808497164061,0.7633877290279991,1.000000000504234,1.524330939912988,3.400427437371869,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,16.98684625614265,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.19644785770952525,33.22333899802739,7.195620447723797,1138.6447367152452,26.13849951413971,0.9910954471786628,0.003161097249595321,0.005743455571741798,0.4566865828337045,0.33255478398965654,0.21075863317663898,13.529337750247013,0.7665678617203291,1.0000000004873635,1.5194017294935533,3.380402812491777,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,17.870416220137344,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.2066660832674609,33.22333899802739,7.195620447723797,1138.1922008260635,26.70588715896256,0.9904063596961982,0.003492392771100085,0.006101247532701782,0.43726215423099274,0.34940060036693854,0.2133372454020687,13.46243524239632,0.769655971013227,1.0000000004723966,1.5145982161649185,3.36093336799133,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,18.753986184132035,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.2168843088253965,33.22333899802739,7.195620447723797,1137.7484754664974,27.25545205959004,0.9897305727570717,0.003830243497628853,0.00643918374529955,0.4196454650210132,0.3652977940899976,0.21505674088898932,13.397272023626712,0.7727091718551193,1.0000000004607563,1.5099837984771167,3.341983483962959,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,19.637556148126727,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.2271025343833321,33.22333899802739,7.195620447723797,1137.3130658980906,27.788199057752824,0.9890673371716056,0.004174252054895822,0.006758410773498474,0.40359573113672154,0.38033871370693356,0.216065555156345,13.33374646057326,0.7756754323425811,1.0000000004532228,1.505472759606042,3.3235732569485914,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
223.82437931034482,20.521126112121422,0.98,0.01,0.01,307.8,86.47,0.7271747216060586,0.23732075994126775,33.22333899802739,7.195620447723797,1136.885491686592,28.305113334504824,0.9884159254701258,0.0045240324407878835,0.007060042089086289,0.38891315726296716,0.39460088400197213,0.21648595873506074,13.27176122349758,0.778598925331383,1.0000000004500944,1.5010582560956698,3.305671539320389,14.436076303912593,1144.4991200813483,18.237117336905992,309.1473760575555,7.036152411920726
