T,P,z_carbon dioxide,z_argon,z_nitrogen,z_methane,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_argon,x_nitrogen,x_methane,x_carbon monoxide,y_carbon dioxide,y_argon,y_nitrogen,y_methane,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_nitrogen,rhoL4_methane,rhoL5_carbon monoxide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_nitrogen,rhoV4_methane,rhoV5_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,6.6360453445,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.02768023110305089,0.00041985611932247017,0.9806494294109308,0.005382200994736597,0.0012243293815628223,0.010813826628320656,0.001930213584449173,0.37828110741767684,0.21360025506114355,0.12032066859456547,0.12942892160695416,0.15836904731965998,0.027144602837169556,0.0001489805673773794,3.3889720227914296e-05,0.00029932922018024137,5.342875809580134e-05,0.00015882363777339228,8.968137417626155e-05,5.051736899039927e-05,5.4341524753987984e-05,6.649221362842909e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.63337203781847,-0.3570641534474319,-0.7247453758255311
200.0,7.0476517022,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027674614419814173,0.00044646686161555957,0.9792897060628658,0.005881414782275235,0.0013830522403891936,0.011277978851374127,0.002167848063095682,0.3579079213133081,0.2197310150487608,0.1277856865876723,0.12731034983433953,0.16726502721591932,0.027101465020582968,0.00016276588634246244,3.827543747523108e-05,0.0003121137161465977,5.9994359266913984e-05,0.00015979402637610133,9.810261668842152e-05,5.705207445018756e-05,5.683985234171654e-05,7.467829175913266e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.546757609137277,-0.3989705405699411,-0.7912025831289142
200.0,7.4592580599,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027669299879317044,0.00047314936628755955,0.9779820794946542,0.0063673960688746,0.0015481185146958459,0.011690294035165954,0.002412111886609378,0.3398030180058792,0.224721619430251,0.1349497898426462,0.12489208249728963,0.1756334902239339,0.02706007943413567,0.00017618139128007578,4.283535543184225e-05,0.0003234622513363981,6.674144713306007e-05,0.00016077758263208193,0.0001063268918245374,6.385140754468738e-05,5.909260968792619e-05,8.310087459832661e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.46378199752029,-0.44150992538969547,-0.8571965650257738
200.0,7.8708644177,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027664242313860075,0.0004999038212019168,0.9767209455224481,0.006839298566998445,0.001719393916812378,0.012057828290385623,0.00266253370335546,0.3236101515848007,0.22872432403098789,0.14184928395087484,0.12229027916585232,0.18352596126748408,0.02702024490995553,0.00018920401281428097,4.75657299476746e-05,0.00033357068360414507,7.36569775384447e-05,0.0001617739513569734,0.00011434016358491625,7.091099908179807e-05,6.113337785085873e-05,9.174532932737026e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.384034269995226,-0.48457763674502274,-0.922740591323091
200.0,8.2824707754,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027659403771174124,0.0005267304386384588,0.9755014951706382,0.007296541756167921,0.0018967527391073001,0.012386547408231906,0.0029186629258546224,0.30904390624117495,0.23186929094825257,0.1485139107699527,0.11958784535575528,0.19098504668486443,0.02698178973430875,0.00020181799456708046,5.246304986504931e-05,0.00034260451609507666,8.072847633816945e-05,0.00016278283229295682,0.0001221326133279615,7.822679736377012e-05,6.299055824006515e-05,0.00010059763741370516,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.30716406363422,-0.5280822131461349,-0.9878438326261829
200.0,8.6940771332,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027654752341344038,0.0005536294467560266,0.9743195861037252,0.007738766225857942,0.0020800760720433983,0.012681504179751174,0.003180067418622355,0.2958729402105711,0.23426849926429344,0.15496827406995825,0.11684388041420936,0.1980464060409678,0.026944566855019347,0.00021401366340365909,5.752398862351588e-05,0.00035070385740673795,8.794397689077847e-05,0.0001638039721988574,0.0001296979396400554,8.57949998380873e-05,6.468821287054606e-05,0.0001096443222084804,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.232871516747707,-0.5719435923419631,-1.05251248754411
200.0,9.1056834909,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027650261159555663,0.0005806010841691973,0.9731716338867122,0.00816579525236912,0.0022692503845767923,0.012946988723183334,0.003446331753158476,0.2839077681701421,0.23601877251293135,0.1612329037182676,0.11410033359989422,0.20474022199876482,0.026908449830039084,0.00022578637130346593,6.274536576997043e-05,0.0003579876194258413,9.529197301730119e-05,0.00016483715800364162,0.00013703275520529108,9.361199870257396e-05,6.624677739216567e-05,0.00011887239486552499,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.160898833473446,-0.6160913910501193,-1.116750499767548
200.0,9.5172898486,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027645907568764738,0.0006076455965518188,0.9720545212467862,0.008577601966256065,0.0024641664423325224,0.013186654376193072,0.003717055968432174,0.2729917108417553,0.23720417226153598,0.1673250659879362,0.11138673437365722,0.21109231653511537,0.026873329446188508,0.00023713559112076984,6.812411769877676e-05,0.0003645570280254807,0.00010276138573120117,0.00016588221098814,0.0001441360707584414,0.00010167433954031194,6.768365865643992e-05,0.00012826931660848552,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.091023293234915,-0.6604635203770037,-1.1805601775239118
200.0,9.9288962064,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027641672421905995,0.000634763234552818,0.9709655229759236,0.00897428141157277,0.002664718517166251,0.013403622351078599,0.003991854744258772,0.2629940941898684,0.23789792332393359,0.17325939063303794,0.10872358071782891,0.21712501113533123,0.026839110919065122,0.00024806414700069465,7.36572763480966e-05,0.00037049853829545213,0.00011034154119663231,0.00016693898189624936,0.00015100885530249837,0.00010997869121487739,6.901373176861348e-05,0.00013782297437057948,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.023051494415213,-0.7050050110766435,-1.2439426583316227
200.0,10.3405025641,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027637539502834436,0.0006619542525393268,0.9699022440598951,0.009356026830763213,0.0028708038348435627,0.013600568385410154,0.004270356889087976,0.25380507218710413,0.23816398436719424,0.17904836252191417,0.1061247836310334,0.22285779729275412,0.026805711584093117,0.0002585775611247972,7.934195439037754e-05,0.0003758862460127743,0.00011802215721337012,0.00016800734685030438,0.00015765366225357398,0.0001185218249815841,7.02497518243785e-05,0.00014752166662948586,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.956814629510408,-0.7496669862008467,-1.306898220060468
200.0,10.7521089218,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027633495046733524,0.0006892189078693354,0.9688625687990645,0.00972310957772591,0.003082322208941029,0.013779794363173703,0.004552205051094806,0.24533163849785233,0.2380583445484398,0.18470271109159092,0.10359944214064315,0.2283078637214738,0.02677305899587447,0.0002686835003549362,8.517533549320866e-05,0.00038078387927976704,0.00012579333573114364,0.00016908720395128438,0.00016407431223885763,0.0001273006008190517,7.140269436804648e-05,0.00015735409649209522,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.892164610398208,-0.7944058305261876,-1.3694265429917856
200.0,11.1637152796,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027629527343065386,0.0007165574604774382,0.967844618962939,0.010075862139019344,0.0032991758143205083,0.01394328750916359,0.004837055574557574,0.23749452045026725,0.2376301048599422,0.19023172138919814,0.10115313966291518,0.23349051363767723,0.026741089363475225,0.00027839130847499225,9.115466837134849e-05,0.00038524644348665745,0.00013364555925716534,0.00017017847045115053,0.00017027562447142754,0.0001363119591808954,7.248203687617814e-05,0.00016730936949778665,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.828970888199848,-0.8391825294975845,-1.4315269422020052
200.0,11.5753216373,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027625626406629796,0.0007439701726538746,0.9668467193155112,0.010414663817916945,0.0035212690609458743,0.014092769366491476,0.005124578439134527,0.23022573577599834,0.2369223878331165,0.1956434841023812,0.09878889561395546,0.23841949667454848,0.026709746260285973,0.0002877116117844183,9.727726355491485e-05,0.0003893215815534904,0.0001415696894510005,0.0001712810803946348,0.00017626318978177194,0.00014555291664625412,7.349599172620004e-05,0.00017737699410501372,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.767117837627726,-0.883961984294686,-1.493198415320979
200.0,11.986927995,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.02762178370466916,0.0007714573089378318,0.9658673691312692,0.010739928700836301,0.003748508535798997,0.01422973639820786,0.005414457233887493,0.2234666528581763,0.235973108674704,0.20094509757638243,0.09650786701112968,0.24310727387960762,0.026678979557541765,0.0002966559875780688,0.00010354049199094599,0.00039305070096575553,0.0001495569665926216,0.00017239498265131332,0.0001820431793998817,0.00015502056422052603,7.445169937573626e-05,0.00018754688329037454,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.706502598933884,-0.9287126175163927,-1.5544398514007085
200.0,12.3985343528,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.02761799193004449,0.0007990191360485515,0.9649052185705376,0.011052095581580927,0.003980802987560491,0.014355493729233762,0.005706389131087385,0.217166437491395,0.2348156332885472,0.2061428317111182,0.09430986761315763,0.24756522989578197,0.026648744539738922,0.0003052366865821824,0.00010994178478554265,0.00039646990996578235,0.000157599008972065,0.0001735201392631162,0.00018762218444090848,0.00016471206729641962,7.535538894111847e-05,0.00019780935610698875,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.64703329051024,-0.9734059670267783,-1.6152501236232126
200.0,12.8101407105,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.02761424481228709,0.0008266559228698344,0.9639590489936756,0.011351619566118324,0.004218063335209036,0.014471183268544999,0.006000084836452005,0.21128079920567905,0.2334793430333999,0.21124226139240335,0.09219375310972285,0.25180384325879496,0.026619001167930804,0.0003134664017147396,0.00011647863357219451,0.0003996107975010745,0.0001656878115682772,0.0001746565240520468,0.00019300708178631785,0.00017462466654044799,7.621251205975161e-05,0.0002081551384312703,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.58862752178801,-1.0180162448992363,-1.6756280629977525
200.0,13.2217470683,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027610536959834796,0.0008543679404171713,0.9630277564743014,0.011638965118438715,0.004460202686003817,0.014577807220875667,0.00629526850038032,0.20577097187601104,0.2319901218883881,0.2162483754290431,0.0901577074508993,0.2558328233556584,0.02658971346348048,0.00032135807657688014,0.00012314859111026282,0.00040250108506533416,0.0001738157436018346,0.00017580412143934724,0.00019820492263491067,0.0001847556791338708,7.702785482755869e-05,0.00021857536238148386,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.531211150036423,-1.0625201682819956,-1.735572635962228
200.0,13.633353426,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027606863727977358,0.0008821554618217068,0.9621103379131983,0.011914600341923012,0.00470713635337628,0.0146762478086922,0.006591677582810198,0.2006028790811005,0.23037077852873136,0.22116566573357513,0.08819945585224483,0.25966122080434817,0.026560848990047913,0.000328924748012781,0.00012994927185666725,0.0004051651732925919,0.00018197554476740433,0.00017696292543855222,0.00020322284052323914,0.0001951024999943072,7.780563170976027e-05,0.00022906156415584793,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.474717235587413,-1.1068966268237865,-1.7950829034154339
200.0,14.0449597837,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027603221108053144,0.0009100187623008508,0.9612058792756903,0.012178992317162548,0.004958781867769998,0.014767283870867766,0.006889062668509369,0.1957464463059788,0.22864141339463157,0.22599820050605954,0.08631642318475866,0.26329751660857137,0.02653237841600752,0.0003361794178039183,0.00013687835232266,0.00040762460185294984,0.00019016032006609874,0.00017813293879215676,0.00020806797602809977,0.00020566260270674382,7.854956459283053e-05,0.00023960568018101982,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.419085159196197,-1.1511264912317074,-1.8541580759761764
200.0,14.4565661415,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027599605630741784,0.0009379581189963026,0.960313544974814,0.012432603507197368,0.005215059149785702,0.014851604934310179,0.007187187433892865,0.19117503051562587,0.2268197378666576,0.23074968618029218,0.08450585040772435,0.2667496950297001,0.02650427512316448,0.00034313495376202453,0.00014393357587507693,0.0004098984391705397,0.0001983635387696661,0.0001793141720214972,0.0002127474146806446,0.00021643354160865398,7.926294849261206e-05,0.00025020004219289486,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.364259835821166,-1.1951921414643891,-1.9127972618191542
203.5412758621,3.0135170832,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.02752001456885547,0.00018644684144577376,0.9990722431857386,0.00017373565959815184,3.0151557063489104e-05,0.0006744347371434614,4.943486045619148e-05,0.95060498111625,0.015488690230311205,0.006575831444675567,0.01829576380102986,0.009034733407733486,0.02749448268781064,4.781207883270853e-06,8.297712896608972e-07,1.8560453791930267e-05,1.3604480799637267e-06,0.00017723729619174424,2.8878173715735384e-06,1.2260430027395588e-06,3.4111873725399416e-06,1.6844975071765205e-06,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,19.017037976633244,-0.007238098181748143,-0.024897668538368833
203.5412758621,3.4274657185,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027506740343949492,0.00021217361840700702,0.9966932150327622,0.0006562650894910828,0.00011671302673417853,0.002343080412057505,0.00019072643895497293,0.8396869885110929,0.05141988035430963,0.022325379438479155,0.05598717878149585,0.030580572914622437,0.027415781468482406,1.805171341342999e-05,3.2103949211334842e-06,6.445050449945997e-05,5.246262633060574e-06,0.00017815942668168152,1.0909942072829248e-05,4.736856537771517e-06,1.1879002306469981e-05,6.4883908082547554e-06,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.86131866938046,-0.02844384556092905,-0.09102110012379683
203.5412758621,3.8414143539,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027494715680969912,0.00023797757967054388,0.9944729162601187,0.0011575453549427666,0.0002112421912757,0.003814325066837299,0.00034397112682563673,0.7525981241100939,0.08088074993821076,0.03596497278754568,0.0814552128949116,0.04910094026923804,0.027342750084996963,3.1826380421978766e-05,5.8080439889504345e-06,0.0001048737832274881,9.457388334533725e-06,0.00017910148004031173,1.9247805112233887e-05,8.558857176897094e-06,1.9384514416279938e-05,1.1684922924821211e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.71721977783542,-0.0521012859125598,-0.15612789075857947
203.5412758621,4.2553629892,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027483817796336286,0.0002638553525014807,0.9923977486252414,0.0016727753593286545,0.00031362239859276453,0.005107128078601801,0.0005087255382353496,0.682433173745719,0.10545330076746788,0.048087626183140934,0.09860881319594668,0.06541708610772573,0.027274878904710476,4.59742531899897e-05,8.619540859773494e-06,0.00014036337757484494,1.3981720001203458e-05,0.00018006364561738093,2.7824417846444904e-05,1.2688177557512085e-05,2.6018463165569175e-05,1.7260648314573688e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.58362063839165,-0.07805662613527531,-0.2204162352153176
203.5412758621,4.6693116245,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.02747391880568298,0.0002898046643755678,0.990453422066822,0.002197269811458002,0.00042368338987196105,0.006241173183501702,0.0006844515483464893,0.6247155316436837,0.1261706464086912,0.059071079775656544,0.10999129652478498,0.08005144564718382,0.02721163689867472,6.036761239417549e-05,1.1640243052658785e-05,0.0001714694852957317,1.8804566265695445e-05,0.00018104547497820215,3.6564841836519186e-05,1.7119074448686534e-05,3.187599077359887e-05,2.3199282338561116e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.45938915367608,-0.10610484046643975,-0.28402738909744585
203.5412758621,5.0832602599,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.027464893796263434,0.0003158240343415706,0.9886258798646317,0.00272667711886754,0.0005412275078717281,0.007235652517530503,0.0008705629910985848,0.5764167694505874,0.14374930880457007,0.06916775876929596,0.11731330568821458,0.09335285728733209,0.027152504794719604,7.488789748639856e-05,1.4864756023313344e-05,0.00019872642794064143,2.390992009348006e-05,0.0001820462695900195,4.539948664047157e-05,2.1844840620883594e-05,3.705036148439785e-05,2.9483076005798107e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.34344101452689,-0.13602833775865975,-0.34706924417701046
203.5412758621,5.4972088952,0.9600000000000001,0.012520000000000002,0.005307000000000001,0.014880000000000003,0.007293000000000001,0.02745662613598197,0.000341912544313724,0.986901911584186,0.003257108534934259,0.0006660491566457915,0.008108470597745405,0.0010664601264883844,0.5354154356415987,0.1587133560032205,0.07855369423092642,0.12175295779332068,0.10556455633093352,0.02709699681925293,8.942921132800592e-05,1.828746268220959e-05,0.00022263124573689783,2.9281396981923615e-05,0.00018306525386505997,5.4266087367630984e-05,2.6858493459738358e-05,4.162886357683573e-05,3.6093846044458925e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.234776738129764,-0.16760852882341482,-0.40961912294138614
