temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_methane,E_oxygen,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
228.05462068965517,9.762554559318781,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.11119082641593145,35.25204432926877,8.77703530177753,1123.711057261161,23.1833832139466,0.9931660491047756,0.00018540108656324133,7.404842020044044e-05,0.004635925391249652,0.0019321862290347877,6.3897681762922916e-06,0.8614080570903788,0.03118386743427403,0.004411293333433931,0.05046722386365094,0.05219775651698965,0.0003318017612726686,13.18726259348822,0.7649961363609585,1.0,1.5096228485305194,3.2867167971920312,2.0163792814797024,2.3797210937968565,3.5380999652604426,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,10.660303463842256,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.12141575699136967,35.25204432926877,8.77703530177753,1120.6746927774523,24.2708231785991,0.9894234479979671,0.00032454421303732017,0.00012631903757935335,0.006951701226997791,0.0031631452310576635,1.0842293360767179e-05,0.7949192585113176,0.04974291610360608,0.0068790054407362475,0.06960646483415281,0.07833749546322766,0.0005148596469596588,13.014046416021799,0.7721439507492669,1.0,1.498968392876322,3.24483135788908,1.9927611377078374,2.3543580441315766,3.491933322512149,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,11.558052368365733,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.13164068756680788,35.25204432926877,8.77703530177753,1117.9935374882557,25.33503243889638,0.9860081638301448,0.00048438116055407024,0.00018324794634538347,0.0089116642705188,0.004396904197142008,1.5638595295164625e-05,0.7387448250273214,0.0681684901044236,0.009190877271686581,0.08265727433611578,0.10055432666731647,0.0006842065931361651,12.854425274871968,0.7788348850830168,1.0,1.489200877568858,3.2065427759923244,1.9714843282941956,2.331469756279515,3.4498405367796514,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,12.455801272889207,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.1418656181422461,35.25204432926877,8.77703530177753,1115.6273284398026,26.36827642473861,0.9828967600272117,0.0006658695406975665,0.0002442323515231827,0.010562070720577861,0.005610350694822377,2.0716665167344164e-05,0.6906726070530016,0.08661071034100529,0.011354886298639648,0.09129964663761735,0.1192216738753171,0.0008404757944190167,12.70732136711473,0.7851010628614156,1.0,1.4803005325552945,3.1714207254978763,1.9523107463349036,2.31080879664036,3.411222900049219,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,13.353550177412682,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.15209054871768432,35.25204432926877,8.77703530177753,1113.5367343748615,27.364008905436133,0.9800647388477672,0.0008696190710024889,0.0003085184852309285,0.011947624580077174,0.006783494922536526,2.600409338569324e-05,0.6490754317899236,0.1051421300162483,0.013370753830059845,0.09675577492381586,0.1346721483212042,0.0009837611187482056,12.571675431470721,0.7909754929773378,1.0,1.47210288163184,3.1391245966804573,1.9350195013012066,2.2921417918574845,3.3757055264590874,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,14.251299081936157,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.1623154792931225,35.25204432926877,8.77703530177753,1111.6852161601003,28.317204198117814,0.9774877087418289,0.0010958527896781332,0.00037524735313926376,0.013109299989369088,0.007900468286920159,3.1422839064451964e-05,0.6127307319166218,0.12377730210267131,0.01523416462765963,0.09991648867090903,0.14722737551347626,0.0011139371686620114,12.446475352983294,0.7964979464461153,1.0,1.4645918497929524,3.109349335736411,1.9194077991012224,2.2752535636963613,3.3429529832251275,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,15.149047986459632,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.17254040986856073,35.25204432926877,8.77703530177753,1110.0398670130373,29.224516490152467,0.9751419592560384,0.0013443889736986499,0.0004435084519197964,0.014083340046654624,0.008949908998165912,3.6894273522644404e-05,0.5807029116636875,0.14248751344681918,0.016939809338914178,0.10143144474092912,0.15720744360256433,0.001230877207085883,12.33076096461252,0.8016805022213518,1.0,1.4576071813724425,3.081821185931087,1.9052907434961426,2.2599477645143997,3.3126644369970553,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,16.046796890983106,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.18276534044399895,35.25204432926877,8.77703530177753,1108.5716036093813,30.08427394261941,0.9730047211392,0.0016146532570276257,0.0005123962924221546,0.014901040198683222,0.00992484513090485,4.234398176212978e-05,0.5522644101537156,0.1612134512684971,0.018483533043013915,0.10177449334257418,0.16492951889750185,0.0013345932946973507,12.22362227203372,0.8065486800906967,1.0,1.451198400608798,3.0562931091827497,1.8925000428741814,2.246045582097727,3.28456856055398,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,16.94454579550658,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.19299027101943714,35.25204432926877,8.77703530177753,1107.2550165724895,30.89633268003765,0.9710543183607098,0.0019057228801997413,0.0005810627566536782,0.015588978148930534,0.010822212099101584,4.7705754404680284e-05,0.5268414179336413,0.17987676193720764,0.019863696690450745,0.10129123063452782,0.17070158148115325,0.0014253113230190849,12.12419332733588,0.8111268557688256,1.0,1.4452052179171337,3.0326388996336786,1.8808825101308608,2.2333843618375373,3.2584193242019053,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,17.842294700030056,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.20321520159487536,35.25204432926877,8.77703530177753,1106.0680754916796,31.661827815136103,0.9692703097248662,0.0022163968614515345,0.0006487587249299255,0.016169460089542263,0.011642150265788688,5.292433342136833e-05,0.5039756504924131,0.19839043364258965,0.021081826554871126,0.10023359550664253,0.17481500187628904,0.0015034919271947457,12.031670510010194,0.8154383860504595,1.0,1.4396065104839533,3.0105535789025804,1.8702988001897036,2.221816291528529,3.2339940010491057,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,18.74004360455353,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.21344013217031357,35.25204432926877,8.77703530177753,1104.9917941351152,32.382875327104216,0.9676336417360426,0.0025452800498788706,0.0007148606245702223,0.01666104418365502,0.012387216687431766,5.795671842169728e-05,0.4832970156737577,0.21666739701739268,0.022142656346521794,0.09878503954667088,0.17753808151987696,0.0015698098957798714,11.945293556754285,0.8195224221037541,1.0,1.4343933449701591,2.9898489690594365,1.8606381779981804,2.2112079370854043,3.2110907249949916,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,19.63779250907701,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.22366506274575182,35.25204432926877,8.77703530177753,1104.0098941761803,33.06226359332936,0.9661267839136783,0.0028908685307572016,0.0007788813241327603,0.017079070471470295,0.013061623601627857,6.277215833356843e-05,0.46450356876333676,0.23462702379259776,0.023053735042055257,0.09707887490531719,0.17911168956442958,0.0016251079322635192,11.864363725717126,0.823415459173225,1.0,1.4294649913587831,2.9703607387524493,1.8517944401214408,2.201439576742322,3.189591589624865,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,20.535541413600484,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.23388999332119004,35.25204432926877,8.77703530177753,1103.1084851382088,33.70317491605765,0.9647338217448178,0.0032516258086915458,0.0008404674186779762,0.01743615838374027,0.013670575513045926,6.735113102641743e-05,0.4473466709460592,0.25219933111654325,0.023824778836336238,0.09521167468589603,0.17974720536528918,0.0016703390498760964,11.788244222935766,0.8271090791467828,1.0,1.424793840939864,2.9519421321175803,1.843641310626158,2.192404721826469,3.169276577809057,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,21.43329031812396,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.24411492389662823,35.25204432926877,8.77703530177753,1102.2757635158607,34.308955918266165,0.9634404889434465,0.0036260437847850384,0.0008993868319508347,0.017742655454751913,0.014219741275630327,7.168370943535155e-05,0.43161981299963054,0.2693271331078795,0.024466937013032156,0.09325308444717229,0.17962652296107648,0.001706509471209161,11.71636176352127,0.8306468621117261,1.0,1.4204053580655194,2.934463178213771,1.8360904279878008,2.1840094608523835,3.1499920243270596,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,22.331039222647433,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.2543398544720665,35.25204432926877,8.77703530177753,1101.5017334040342,34.88294416747059,0.9622341381238304,0.004012686613154799,0.0009555109189721524,0.01800703050819019,0.014714866157777137,7.576767807535914e-05,0.4171501008961755,0.2859665582164462,0.02499209472654716,0.09125301797414072,0.1789035987118442,0.0017346294748464533,11.648205865457722,0.8340375370328381,1.0,1.4162077850817307,2.9178096703028475,1.8290644307621178,2.1761716210689652,3.131612736711539,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,23.22878812717091,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.26456478504750464,35.25204432926877,8.77703530177753,1100.7779507729786,35.42834820624734,0.9611036601556333,0.004410218566520878,0.00100879463465808,0.018236210693817315,0.015161509275406574,7.960667396379285e-05,0.4037916997334739,0.30208642453817774,0.025412285152962906,0.08924693965718078,0.17770697529603804,0.0017556756221667013,11.58332614154731,0.8372881596053816,1.0,1.4121783009150741,2.901881928336321,1.8224960430164823,2.1688197762853876,3.1140294842673284,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,24.126537031694383,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.27478971562294285,35.25204432926877,8.77703530177753,1100.097293276839,35.94817268120268,0.9600393676771649,0.004817418683256177,0.0010592572971365871,0.018435865318677098,0.015564882502717817,8.320852104734594e-05,0.3914207372184089,0.3176669271934755,0.025739239832108247,0.08725974352849292,0.17614278744000295,0.001770564787511202,11.521328122166736,0.840440966245778,1.0,1.408312524083874,2.8865934175635966,1.8163270679909993,2.1618921634413573,3.0971474713313483,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,25.024285936217858,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.28501464619838107,35.25204432926877,8.77703530177753,1099.4537565938265,36.44517836551826,0.9590328584811474,0.005233185481148016,0.0011069654359565175,0.018610641475350558,0.015929765288943725,8.65838374537855e-05,0.379931307019258,0.3326979983773438,0.02598407587972322,0.08530860170117767,0.17429787839880279,0.001780138623694507,11.461868201467217,0.8434714028296483,1.0,1.4046148255858901,2.87186931128151,1.8105073547153985,2.1553355752717462,3.0808847518869857,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,25.922034840741333,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.2952395767738193,35.25204432926877,8.77703530177753,1098.8422771163914,36.92186727222203,0.9580768719153593,0.005656534821914449,0.0011520183878683862,0.018764357457071775,0.0162604724862317,8.974493155438783e-05,0.3692323089242133,0.347177593908106,0.02615710199276971,0.08340505576096512,0.1722427830954478,0.001785156318498056,11.404648219057352,0.8464360633680849,1.0,1.4010297899074646,2.857645074906575,1.8049937916187353,2.1491042852583218,3.065170669305058,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,26.819783745264807,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.3054645073492575,35.25204432926877,8.77703530177753,1098.258579766592,37.380485169173234,0.9571651479370159,0.0060865934643448,0.0011945367389014487,0.0189001601474548,0.016560856747290152,9.270496499302541e-05,0.3592449389883476,0.36111005803373186,0.026267718400558547,0.08155655265563135,0.17003443853697867,0.0017862933847521338,11.349405580548417,0.8492969285528887,1.0,1.3975446233184252,2.84391077317278,1.7997494284116389,2.1431590629020936,3.0499441908987515,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,27.717532649788282,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.3156894379246957,35.25204432926877,8.77703530177753,1097.6990485760502,37.82303178827588,0.9562922945934221,0.0065225902711690065,0.0012346534153836533,0.019020652435487857,0.016834331939330927,9.54773452063885e-05,0.3499006382335761,0.3745046937389411,0.02632438726830458,0.0797675704400096,0.16771856574671162,0.0017841445724572642,11.295925194571206,0.8521165671421124,1.0,1.3941481948907628,2.830580209192306,1.7947423758472938,2.137466198118704,3.0351532721962324,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,28.615281554311757,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.3259143685001339,35.25204432926877,8.77703530177753,1097.1606182311693,38.251281911242025,0.9554536681994841,0.006963846323928938,0.001272506994253926,0.019127995671479818,0.0170839075118307,9.80752990225838e-05,0.34113949965482154,0.38737447577135753,0.026334648810075006,0.07804044825715999,0.16533169836094944,0.0017792291456366041,11.244011591400323,0.8548536601704327,1.0,1.3908713505101602,2.817602463771827,1.7899453914993892,2.1319967642767743,3.020752747545752,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,29.51303045883523,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.3361392990755721,35.25204432926877,8.77703530177753,1096.640683073365,38.66680477899469,0.954645266467254,0.007409764933545172,0.0013082368906131756,0.019223992193304788,0.01731222792423577,0.00010051159104723526,0.33290891683747387,0.39973502828960156,0.026305169724116815,0.07637599345515046,0.16290289411796086,0.0017719975756964545,11.193496425618328,0.8575521043252771,1.0,1.3876684129383474,2.8049421925560454,1.7853350266103263,2.1267259107560155,3.0067036362174058,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,30.410779363358706,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.3463642296510103,35.25204432926877,8.77703530177753,1096.137021463862,39.07098530203122,0.9538636352660059,0.007859822068747094,0.0013419799898069283,0.01931015156243895,0.01752161276522027,0.00010279834778078983,0.32516249188346247,0.4116037820742687,0.02624180845323313,0.07477392794428925,0.1604551509533443,0.0017628386914022365,11.14423567029167,0.8601857173296935,1.0,1.3845275458616957,2.7925688992995137,1.7808910631732136,2.121632213377525,2.992972391448357,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,31.30852826788218,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.35658916022644854,35.25204432926877,8.77703530177753,1095.6477331087046,39.46504519087618,0.9531057882029371,0.008313557455264565,0.0013738683883975698,0.019387743775397884,0.017714095219250194,0.0001049469587527896,0.3178591413031846,0.42299929716770046,0.026149688591217676,0.07323321649495998,0.15800656965513954,0.001752086787797852,11.09610345686312,0.8627815955587977,1.0000000000024816,1.3814426655017038,2.7804560202003996,1.7765960412601665,2.1166973007617456,2.97952906288899,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,32.206277172405656,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.36681409080188676,35.25204432926877,8.77703530177753,1095.171187053504,39.85006112010076,0.9523691376537842,0.00877056655474583,0.0014040279748607505,0.01945784211006824,0.017891457673741482,0.00010696803279968893,0.31096233687473973,0.43394075046028635,0.026033274617308776,0.0717523063124657,0.1555713033446886,0.0017400283905109142,11.048996763309276,0.8653332862973699,1.0,1.3784085890527977,2.7685809352138,1.772434896359002,2.11190487796042,2.966350860312069,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,33.10402607692913,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.377039021377325,35.25204432926877,8.77703530177753,1094.7059787954188,40.22698588274427,0.9516514362412931,0.009230493364403198,0.001432577606336108,0.01952135762799214,0.018055263769123746,0.00010887139085167905,0.304439521736634,0.44444749279996065,0.02589644481536371,0.07032930630328192,0.15316032589966855,0.001726908445091151,11.002809269207528,0.8678422233279307,1.000000000014026,1.3754594888382707,2.756923621010908,1.7683944741759254,2.1072413363606928,2.953419552552171,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,34.001774981452606,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.3872639519527632,35.25204432926877,8.77703530177753,1094.2508944789627,40.5966590921895,0.9509507268536875,0.009693024165740294,0.0014596287447929198,0.019579067161681403,0.018206886988936223,0.00011066608516157366,0.29826153191189775,0.454538800809468,0.025742561319637307,0.06896211146082763,0.15078205853807275,0.0017129359600963838,10.957463603986007,0.8703283330305702,1.0000000000100433,1.372551663166708,2.7454665780229286,1.7644634429440498,2.1026944950080266,2.9407440363678203,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
228.05462068965517,34.89952388597608,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7459591151696164,0.39748888252820136,35.25204432926877,8.77703530177753,1093.8048814568488,40.95982437598903,0.9502653006442666,0.010157881987978545,0.001485285375743347,0.019631635933850488,0.01834753562565014,0.00011236043251084729,0.2924021913781877,0.46423361589379686,0.025574533015905117,0.06764849921877338,0.14844287154503763,0.0016982889482993044,10.912886976215763,0.872763772426719,1.0000000000054083,1.3696815316229427,2.734194684430724,1.7606318096026332,2.0982538316291546,2.9282729318231695,13.500589156616652,1129.501585603311,21.387561761051867,309.1473760575555,8.302953495503813
231.56144827586206,10.124533221897545,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7574298321204437,0.11531359022662352,35.95690337754745,10.02429031871044,1114.0968913491981,25.11909513051106,0.9969349220995051,7.883180629307063e-05,3.134113918071916e-05,0.002126137764692864,0.0008260632474207377,2.703942907704448e-06,0.9412882760187833,0.01224579013820157,0.0017666738715595765,0.02290383937361546,0.02166194823392378,0.00013347236391630723,12.60121823828616,0.7813182154299746,1.0,1.4756480537546188,3.117039232342467,1.9178856759215694,2.2792353464806436,3.347282020728919,12.734616220740369,1116.7258305101873,24.31518724118224,309.1473760575555,9.477202930405587
231.56144827586206,11.002905674375974,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7574298321204437,0.1253178322821865,35.95690337754745,10.02429031871044,1110.8516746343766,26.203478546947597,0.9930526950756056,0.00020089763164821004,7.808419217594839e-05,0.004677877834354719,0.0019837398646948496,6.705401520630754e-06,0.8725980130804273,0.028571312167449174,0.004042392181389243,0.04657032302902726,0.04791385854079,0.00030410100091697053,12.431408541398671,0.7886032030883371,1.0,1.465442323768434,3.078074280533116,1.8960856500983911,2.2554708720952967,3.304571653150105,12.734616220740369,1116.7258305101873,24.31518724118224,309.1473760575555,9.477202930405587
231.56144827586206,11.881278126854403,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7574298321204437,0.13532207433774945,35.95690337754745,10.02429031871044,1107.9529752025294,27.273700006423187,0.9894778827310146,0.0003415934389883741,0.00012948854221313038,0.0068749261777154074,0.0031650454901911633,1.1063619877396128e-05,0.8140337123128738,0.044780085764519306,0.006197975713630565,0.0636532414745156,0.07087090432622392,0.00046408040823692984,12.273842036750784,0.7954837660202948,1.0,1.456099043617804,3.0422132049092165,1.8762724576146317,2.2338417242579975,3.265258716830031,12.734616220740369,1116.7258305101873,24.31518724118224,309.1473760575555,9.477202930405587
231.56144827586206,12.759650579332831,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7574298321204437,0.14532631639331242,35.95690337754745,10.02429031871044,1105.3696655513997,28.322461261516548,0.9861940244945476,0.0005020855661161564,0.00018518172268434168,0.008753941808649754,0.004349029778125976,1.5736629876270262e-05,0.7635306359883128,0.06103047547759205,0.008243102333265782,0.07579196633121132,0.09078972503360914,0.0006140948360091169,12.127724639077188,0.8019593072748847,1.0,1.4474879142150465,3.0091597365197416,1.8582770358818514,2.214168539657442,3.2290176334399487,12.734616220740369,1116.7258305101873,24.31518724118224,309.1473760575555,9.477202930405587
231.56144827586206,13.63802303181126,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7574298321204437,0.1553305584488754,35.95690337754745,10.02429031871044,1103.0687331468741,29.3430082453678,0.9831821736882114,0.0006832866204425159,0.00024463551723054853,0.010353375842220586,0.005515857957551345,2.0670374343665095e-05,0.7195436956675717,0.07741559718184107,0.010179011495905964,0.08422471125252667,0.10788273815623053,0.0007542462459237534,11.992240642278176,0.808064911063908,1.0,1.4395944341242006,2.9787477880033584,1.841934276349454,2.196273038629129,3.195546479954057,12.734616220740369,1116.7258305101873,24.31518724118224,309.1473760575555,9.477202930405587
231.56144827586206,14.516395484289689,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7574298321204437,0.16533480050443838,35.95690337754745,10.02429031871044,1101.017623741752,30.32952545987052,0.9804223507921161,0.0008858131402467036,0.00030719285932466803,0.011710741696113008,0.006648099632552167,2.580187964724997e-05,0.6808946425088458,0.09397823952256032,0.012001921947163121,0.08988771720968214,0.12235315507314519,0.0008843237386035422,11.866577101627424,0.8138180961522139,1.0,1.432272350914341,2.9506267196198026,1.827084033865071,2.179985771070708,3.164578135606277,12.734616220740369,1116.7258305101873,24.31518724118224,309.1473760575555,9.477202930405587
231.56144827586206,15.394767936768119,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7574298321204437,0.17533904256000135,35.95690337754745,10.02429031871044,1099.185699142644,31.277413331702416,0.9778944402714964,0.0011099497477907267,0.000372103488051868,0.012860886622040203,0.0077315568833936765,3.106298722714497e-05,0.6466700355899224,0.1107213667403744,0.013705610992380214,0.09348810980505178,0.134410876697098,0.001004000175173076,11.749947043008712,0.8192327903575795,1.0,1.4255233819299946,2.924553435919495,1.8136199123700667,2.1651476592942567,3.13591559176197,12.734616220740369,1116.7258305101873,24.31518724118224,309.1473760575555,9.477202930405587
231.56144827586206,16.273140389246546,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7574298321204437,0.18534328461556432,35.95690337754745,10.02429031871044,1097.5449695507966,32.18344070485525,0.9755786673900734,0.0013556288121002718,0.00043856631482947167,0.013835107024032033,0.008755646100313463,3.638435865139185e-05,0.616151391558556,0.12761660398921798,0.015283400714015294,0.09555908963037628,0.1442765392123865,0.0011129748954477575,11.641594135558464,0.8243301559527724,1.0,1.4192468881882112,2.900323888394915,1.801386866751826,2.151611824804484,3.109309486018509,12.734616220740369,1116.7258305101873,24.31518724118224,309.1473760575555,9.477202930405587
231.56144827586206,17.151512841724976,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7574298321204437,0.1953475266711273,35.95690337754745,10.02429031871044,1096.0703365700854,33.0457732652499,0.973455835808453,0.0016224333973168055,0.0005057748757038054,0.014660859024280319,0.009713397511461079,4.169938278505856e-05,0.5887662842389688,0.14461207163080905,0.016729650783363033,0.09650211635122294,0.1521788054068451,0.0012110715887909782,11.54078921418814,0.8291450824547603,1.0,1.4133974702702976,2.877751552429721,1.7902331002948417,2.1392428156378744,3.0845164749920353,12.734616220740369,1116.7258305101873,24.31518724118224,309.1473760575555,9.477202930405587
231.56144827586206,18.029885294203403,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7574298321204437,0.20535176872669025,35.95690337754745,10.02429031871044,1094.739556776238,33.86388886773662,0.9715074705302742,0.0019096263848039862,0.0005729608813807591,0.015361834456570895,0.010601160179898575,4.694756707146584e-05,0.5640533843695305,0.1616400617525414,0.018040780072514098,0.09661908990323291,0.15834838817402738,0.0012982957281537275,11.446842350575352,0.8337064532798131,1.0,1.407966493990013,2.8566653190558933,1.780043716954941,2.1279157502910127,3.0613491931100665,12.734616220740369,1116.7258305101873,24.31518724118224,309.1473760575555,9.477202930405587
231.56144827586206,18.908257746681834,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7574298321204437,0.21535601078225325,35.95690337754745,10.02429031871044,1093.5330742347114,34.638408826242355,0.9697159496466944,0.0022162023254937266,0.0006394306096388192,0.015958231479421308,0.011418108896417384,5.2077042334481484e-05,0.5416371142755778,0.17862433829939328,0.01921581951142316,0.09613677098231023,0.16301110166969376,0.001374855261601832,11.359088836906029,0.8380206850122391,1.0,1.402854085318269,2.836907940630872,1.7707129746873955,2.117515857664102,3.0396354039046147,12.734616220740369,1116.7258305101873,24.31518724118224,309.1473760575555,9.477202930405587
231.56144827586206,19.786630199160264,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7574298321204437,0.22536025283781622,35.95690337754745,10.02429031871044,1092.4338003234684,35.37087258865659,0.9680646418297957,0.0025409542891553657,0.0007045905556978683,0.01646711478085079,0.01216565254598559,5.704599851471052e-05,0.5212088542215411,0.1954866878575297,0.020256543929280304,0.09522525184563042,0.16638151068672996,0.0014411514592884815,11.276901852615952,0.8421001748016032,1.0,1.3980639203930996,2.818335275127779,1.7621439142052993,2.1079380485360644,3.019217313489204,12.734616220740369,1116.7258305101873,24.31518724118224,309.1473760575555,9.477202930405587
231.56144827586206,20.66500265163869,0.95,0.010341,0.001495,0.019651,0.0184,0.000113,305.72,87.8,0.7574298321204437,0.23536449489337918,35.95690337754745,10.02429031871044,1091.4268822125441,36.06349398332964,0.9665380406851408,0.0028825457175544874,0.0007679608162687414,0.016902801462413408,0.012846828265137535,6.182305348501807e-05,0.502512865703198,0.21215223004093248,0.021167262696856277,0.09401189386140091,0.16865799931211425,0.0014977483854980605,11.199694804787143,0.8459997650751028,1.0,1.3935614159525636,2.800821308389327,1.7542482450513286,2.099086756262075,2.999951084627532,12.734616220740369,1116.7258305101873,24.31518724118224,309.1473760575555,9.477202930405587
