T_[K],Density_Liquid_[kg/m3],Density_Vapor_[kg/m3],IFT_[N/m],Saturation_Pressure_[bar]
277.6866866866867,899.0695627563973,112.91494108378254,0.0036760249686614674,39.22606256389932
277.77127127127125,898.5166320511455,113.22418844925483,0.003661284626275311,39.31130196478353
277.85585585585585,897.962734452677,113.53441927726465,0.003646556294487897,39.39667897522077
277.94044044044045,897.4078649065852,113.84563858777001,0.0036318400021344583,39.48219376488002
278.025025025025,896.8520183150869,114.15785144293504,0.003617135778212762,39.5678465038364
278.1096096096096,896.2951895364808,114.47106294762834,0.003602443651884535,39.653637362556594
278.1941941941942,895.7373733846199,114.78527824992683,0.003587763652477017,39.73956651192493
278.27877877877876,895.1785646283805,115.10050254162681,0.003573095809484365,39.82563412322577
278.36336336336336,894.618757991087,115.41674105877028,0.003558440152569165,39.9118403681556
278.44794794794797,894.057948149979,115.73399908216956,0.003543796711563972,39.99818541882957
278.5325325325325,893.4961297356222,116.05228193794221,0.00352916551647286,40.08466944777807
278.6171171171171,892.9332973313375,116.37159499805885,0.0035145465974729,40.171292627949676
278.7017017017017,892.3694454726265,116.69194368089421,0.003499939984915824,40.25805513272218
278.78628628628627,891.8045686465462,117.01333345179314,0.0034853457093296,40.34495713589541
278.8708708708709,891.2386612911245,117.33576982364153,0.003470763801419974,40.431998811700346
278.9554554554554,890.6717177947525,117.65925835743175,0.0034561942920722302,40.51918033480398
279.04004004004,890.1037324955286,117.98380466287195,0.0034416372123527057,40.60650188030481
279.12462462462463,889.534699680649,118.30941439896802,0.003427092593510597,40.693963623748154
279.20920920920923,888.9646135857479,118.63609327464202,0.003412560466979572,40.781565741116346
279.2937937937938,888.3934683942559,118.96384704933021,0.003398040864379523,40.86930840883923
279.3783783783784,887.8212582367145,119.29268153363266,0.003383533817518286,40.95719180379797
279.46296296296293,887.247977190108,119.62260258993382,0.0033690393583934385,41.04521610332584
279.54754754754754,886.673619277178,119.9536161330543,0.0033545575191940426,41.133381485214976
279.63213213213214,886.0981784657196,120.28572813090322,0.003340088332302489,41.22168812771274
279.7167167167167,885.5216486678652,120.61894460514864,0.0033256318302963377,41.31013620953367
279.8013013013013,884.94402373938,120.9532716318972,0.0033111880459500954,41.39872590985679
279.8858858858859,884.365297478906,121.28871534237335,0.00329675701223721,41.48745740833423
279.97047047047045,883.7854636272275,121.6252819236355,0.0032823387623318956,41.57633088509066
280.05505505505505,883.2045158665164,121.96297761926537,0.003267933329611073,41.66534652072592
280.13963963963965,882.6224478195579,122.30180873010868,0.003253540747656355,41.75450449632561
280.2242242242242,882.0392530489657,122.64178161500188,0.003239161050256006,41.84380499345649
280.3088088088088,881.4549250563886,122.98290269151923,0.003224794271406937,41.93324819417321
280.3933933933934,880.8694572817143,123.32517843672665,0.0032104404453167654,42.02283428102695
280.47797797797796,880.2828431022241,123.66861538796618,0.0031960996064058886,42.11256343705833
280.56256256256256,879.6950758317845,124.01322014362235,0.0031817717893094896,42.202435845814
280.64714714714717,879.1061487199823,124.3589993639337,0.003167457028879772,42.29245169133749
280.7317317317317,878.5160549512794,124.70595977179312,0.0031531553601880226,42.382611158186506
280.8163163163163,877.9247876441194,125.05410815357625,0.0031388668185267986,42.4729144314251
280.9009009009009,877.3323398500519,125.40345135997742,0.0031245914394121576,42.563361696632356
280.98548548548547,876.7387045528336,125.75399630685924,0.003110329258585877,42.65395313990846
281.0700700700701,876.1438746674928,126.10574997612568,0.003096080312017699,42.74468894787416
281.1546546546547,875.5478430394164,126.45871941659252,0.003081844635907658,42.83556930767831
281.2392392392392,874.9506024433927,126.81291174488621,0.003067622266688413,42.92659440700002
