T,P,z_carbon dioxide,z_argon,z_nitrogen,z_methane,z_oxygen,rho_l,rho_v,x_carbon dioxide,x_argon,x_nitrogen,x_methane,x_oxygen,y_carbon dioxide,y_argon,y_nitrogen,y_methane,y_oxygen,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_nitrogen,rhoL4_methane,rhoL5_oxygen,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_nitrogen,rhoV4_methane,rhoV5_oxygen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_argon,parachor_nitrogen,parachor_methane,parachor_oxygen,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
226.9522758621,8.7795227296,0.98,0.001394,0.009069,0.002557,0.00698,0.02574350009637317,0.000514496070916381,0.9974464984858561,0.000182801989967299,0.0006110817288367269,0.0007745117163127993,0.000985106079027066,0.9143519921684284,0.005951518318800282,0.04089461161795626,0.009264179948002028,0.029537697946812953,0.025677764029897715,4.705963046340369e-06,1.5731382545200164e-05,1.9938642443540696e-05,2.536007844037107e-05,0.000470430507405222,3.06203279100961e-06,2.1040116999089882e-05,4.766384183509366e-06,1.5197029537550119e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.61333011735517,-0.0285324055478533
226.9522758621,9.0607517103,0.98,0.001394,0.009069,0.002557,0.00698,0.025740106092446542,0.0005309715043026624,0.9966362334360082,0.00024426255762497986,0.0008373100225826066,0.0009709138939488217,0.0013112800898354223,0.8885892403611708,0.007711437982399665,0.0542994926377382,0.011272033746335786,0.038127795272355644,0.02565352238421917,6.287344147679319e-06,2.1552448813545105e-05,2.499142663687306e-05,3.37524886292766e-05,0.00047181556566173094,4.094553825851439e-06,2.8831483288731197e-05,5.985128714842288e-06,2.0244772811506617e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.570174156517181,-0.037484559999359846
226.9522758621,9.3419806911,0.98,0.001394,0.009069,0.002557,0.00698,0.02573686570517179,0.0005474663908083031,0.9958515243322054,0.0003047971082859645,0.001071642734340344,0.0011419299313724285,0.0016301058937958095,0.8643655229557333,0.009339570668088045,0.06740851396534595,0.012879722530494804,0.04600666988033793,0.025630096944028586,7.844522243280572e-06,2.7580725137640523e-05,2.938969728844823e-05,4.195381647383178e-05,0.0004732110731917068,5.113101045357254e-06,3.690389585035904e-05,7.051215208382375e-06,2.518710551249767e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.527518176876317,-0.046107615239616706
226.9522758621,9.6232096718,0.98,0.001394,0.009069,0.002557,0.00698,0.02573375062404075,0.0005639813657320978,0.9950893801968549,0.0003642461774347237,0.0013137572466343235,0.0012917288335437,0.0019408875455322826,0.8415471972156272,0.010842519491993455,0.0802273299955865,0.014166511921148333,0.05321644137564446,0.025607381958617136,9.373420295865278e-06,3.380790136541408e-05,3.324102767629662e-05,4.99463160860343e-05,0.0004746169376136885,6.1149789510713594e-06,4.524671913995057e-05,7.98964874094928e-06,3.001308128643808e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.485297980565125,-0.054432981073205156
226.9522758621,9.9044386526,0.98,0.001394,0.009069,0.002557,0.00698,0.02573073808984503,0.0005805169243230028,0.9943473466865943,0.00042248524009982214,0.0015633618748393712,0.0014236765998046701,0.002243129598661747,0.8200158596978615,0.012227149644226094,0.09276273718380577,0.015194442575633786,0.0597998108984728,0.025585291147925092,1.0870857059833816e-05,4.022645494114095e-05,3.663224971421508e-05,5.7717380204744603e-05,0.00047603308476788553,7.09806730470323e-06,5.385033888172597e-05,8.82063107080941e-06,3.471480229787861e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.443461393464078,-0.06249099678221803
226.9522758621,10.1856676334,0.98,0.001394,0.009069,0.002557,0.00698,0.02572780971953433,0.0005970734515391165,0.993623389896658,0.000479418509908335,0.0018201876004920524,0.0015405067096978403,0.002536497283243785,0.7996661681939108,0.013500383643003008,0.10502207232360988,0.01601239777073663,0.06579897806873966,0.025563753508139886,1.2334388198944326e-05,4.6829440239315294e-05,3.963386349877194e-05,6.525851945741188e-05,0.00047745943912259794,8.060720658830038e-06,6.270589121004847e-05,9.560577604390973e-06,3.928682294324902e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.401965686509683,-0.07030527238427453
226.9522758621,10.4668966141,0.98,0.001394,0.009069,0.002557,0.00698,0.025724950591127206,0.0006136512476730663,0.9929158064649527,0.0005349739679512816,0.002083981773192877,0.0016444529493471517,0.0028207848445561444,0.7804040614147015,0.014669060105710454,0.11701280302911325,0.016659153479346864,0.07125492197112793,0.02554271006246013,1.376217889308599e-05,5.361032814819642e-05,4.230347087138889e-05,7.256455075440725e-05,0.0004788959259762599,9.001687036060422e-06,7.18050525725381e-05,1.0222910317778307e-05,4.372567177042964e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.36077556841879,-0.07789535752634791
226.9522758621,10.7481255949,0.98,0.001394,0.009069,0.002557,0.00698,0.025722148530899578,0.0006302505479730675,0.99222315400782,0.0005890993800347785,0.002354503557599696,0.0017373526458719527,0.003095890408673599,0.7621452644779545,0.015739839999387207,0.1287422730101406,0.017165672805780793,0.07620694970673697,0.025522111343186795,1.5152901752715432e-05,6.056289022511085e-05,4.468844280766974e-05,7.96329529272897e-05,0.0004803424705723093,9.920042784622194e-06,8.113988811193937e-05,1.0818674692169728e-05,4.802947181202697e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.31986163132858,-0.08527753851368125
226.9522758621,11.0293545756,0.98,0.001394,0.009069,0.002557,0.00698,0.025719393558340752,0.0006468715378661751,0.9915441974440852,0.0006417590701636289,0.0026315207267352436,0.0018207268909502777,0.003361795868065805,0.744814031060595,0.01671914605855892,0.14021755387247783,0.01755683913083628,0.08069242987753192,0.025501915444553554,1.650565409517319e-05,6.76811172278346e-05,4.682799147060436e-05,8.646335099358821e-05,0.0004817989976964722,1.0815139722709208e-05,9.0702744709323e-05,1.1357019528633107e-05,5.219763620903757e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.279199147753639,-0.09246573430153227
226.9522758621,11.3105835564,0.98,0.001394,0.009069,0.002557,0.00698,0.0257166774527903,0.0006635143647241554,0.9908778675599023,0.000692931274306876,0.0029148074884361923,0.0018958430358848757,0.003618550641469731,0.728342078623566,0.017613125419425613,0.15144536987965598,0.017852772482659245,0.08474665359469326,0.02548208651514667,1.7819890078300886e-05,7.495916401709134e-05,4.875478385497009e-05,9.305709969326451e-05,0.00048326543159978627,1.1686561723477058e-05,0.00010048617838611468,1.1845570992396532e-05,5.623062202238096e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.238767137952934,-0.09947162122632491
226.9522758621,11.5918125371,0.98,0.001394,0.009069,0.002557,0.00698,0.02571399341364578,0.0006801791469612848,0.9902232289593251,0.0007426059415610963,0.0032041430903022505,0.0019637635701890777,0.0038662584386224236,0.712667682193087,0.01842762843001601,0.16243207124817494,0.018069835564950582,0.08840278256377151,0.02546259358749914,1.909536429023625e-05,8.23913143204107e-05,5.0496203509799465e-05,9.941694402618941e-05,0.00048474169614096986,1.253408858604781e-05,0.00011048290766073825,1.2290725340298772e-05,6.012972923323005e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.198547644608805,-0.10630525491250431
226.9522758621,11.8730415179,0.98,0.001394,0.009069,0.002557,0.00698,0.025711335792567926,0.0006968659810506314,0.9895794552000462,0.0007907828838206713,0.003499310999834802,0.0020253845397740027,0.00410506637652449,0.6977348992208208,0.01916819869235004,0.17318363847471824,0.018221407664408676,0.0916918559477021,0.025443409666074817,2.0332084264928512e-05,8.99719601593792e-05,5.2075342011205034e-05,0.00010554674005760123,0.00048622771505878073,1.335766558671794e-05,0.0001206857861276024,1.2697879128181647e-05,6.38969351493486e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.15852516643363,-0.11297548119287981
226.9522758621,12.1542704986,0.98,0.001394,0.009069,0.002557,0.00698,0.02570869988122737,0.0007135749469365584,0.9889458094297802,0.000837470201056619,0.003800098500185132,0.0020814659106359423,0.004335155958342125,0.6834929034578704,0.019840070880355415,0.18370570536909342,0.018318483994367512,0.09464283629831337,0.025424511013427693,2.1530270058435764e-05,9.76955918603618e-05,5.351178240954507e-05,0.0001114512234713323,0.0004877234123164641,1.4157377525667173e-05,0.00013108778896069387,1.3071611244238991e-05,6.753475688949434e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.118686213736979,-0.1194899183384237
226.9522758621,12.4354994794,0.98,0.001394,0.009069,0.002557,0.00698,0.02570608174208295,0.0007303061122117214,0.9883216292393128,0.0008826829284808482,0.004106296577027571,0.0021326557074641487,0.004556735547714734,0.6698954100319564,0.02044817391801553,0.19400359223628882,0.01837014296249254,0.09728268085124682,0.025405876588694372,2.269031951186984e-05,0.00010555679546630616,5.482222194379315e-05,0.00011713581646661007,0.0004892287124889151,1.4933426395895045e-05,0.00014168200920119218,1.341582768771144e-05,7.104613643800774e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.079018957843504,-0.125855320285174
226.9522758621,12.7167284601,0.98,0.001394,0.009069,0.002557,0.00698,0.025703478072656515,0.0007470595353276777,0.9877063147520994,0.0009264418660126573,0.004417700001477234,0.002179509319022941,0.004770034061387721,0.6569001771992712,0.02099713782916719,0.20408234342803935,0.01838391287030373,0.09963642867321851,0.02538748760345496,2.3812778188647322e-05,0.00011355025511954475,5.6020969990656694e-05,0.000122606465902704,0.0004907435411351566,1.5686112029868843e-05,0.0001524616606499346,1.3733877406393619e-05,7.443434410632392e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.039512952970862,-0.13207768214573434
226.9522758621,12.9979574409,0.98,0.001394,0.009069,0.002557,0.00698,0.025700886096046663,0.0007638352680728777,0.9870993192055703,0.0009687725603191918,0.004734107535464956,0.0022225050313380195,0.004975295667307641,0.6444685729389669,0.021491303069520414,0.21394676541169666,0.018366061535341358,0.10172729704447478,0.02536932716838757,2.489831322573904e-05,0.00012167075853542102,5.712034865830906e-05,0.00012786950723962814,0.0004922678251753807,1.6415815241342584e-05,0.0001634200849115684,1.4028645536290435e-05,7.770289720829565e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,13.000158914264945,-0.13816240662237256
226.9522758621,13.2791864217,0.98,0.001394,0.009069,0.002557,0.00698,0.025698303472104063,0.000780633357461091,0.9865001414532443,0.0010097044170391573,0.005055322205303854,0.002262056600742142,0.0051727753236705054,0.6325651965912191,0.021934731502115574,0.22360146295900662,0.018321826454157385,0.10357678249350136,0.025351380010339056,2.5947690526196184e-05,0.0001299132041811648,5.81310169969477e-05,0.00013293155006069597,0.0004938014932280385,1.7122983097504038e-05,0.00017455076076290112,1.4302628899728314e-05,8.085549147291911e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.96094853956099,-0.14411423089612008
226.9522758621,13.5604154024,0.98,0.001394,0.009069,0.002557,0.00698,0.025695728224982013,0.0007974538471842634,0.9859083199515942,0.0010492699257795219,0.005381151603231751,0.0022985234907512316,0.005362735028643183,0.6211575474427901,0.022331218416908008,0.23305087203765035,0.01825559880086993,0.10520476330178179,0.025333632244224778,2.6961754847477644e-05,0.00013827260913406932,5.9062234937080605e-05,0.00013779938183860636,0.0004953444759157946,1.7808116038875367e-05,0.00018584731449607176,1.4557997496406153e-05,8.38959432371157e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.921874365280617,-0.14993756179822348
226.9522758621,13.8416443832,0.98,0.001394,0.009069,0.002557,0.00698,0.02569315868374604,0.0008142967787092319,0.9853234278982079,0.0010875039839735325,0.005711408187678519,0.002332219254562472,0.005545440675577637,0.6102157335314372,0.022684305162213196,0.2422992886713535,0.018171071357265114,0.10662960127773094,0.025316071187801256,2.7941412429437982e-05,0.00014674411687367058,5.9922079392761496e-05,0.00014247988724891606,0.0004968967061323404,1.8471756620847406e-05,0.00019730353024862145,1.4796644871916573e-05,8.68281408355061e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.882929649168544,-0.15563636815946147
226.9522758621,14.1228733639,0.98,0.001394,0.009069,0.002557,0.00698,0.02569059343345629,0.0008311621921106371,0.9847450692643515,0.001124443308260689,0.006045909562500194,0.002363418437208338,0.005721159427679155,0.599712215018748,0.022997292073845804,0.2513508935250875,0.018071358089630372,0.10786824129268834,0.025298685210071205,2.8887615871495925e-05,0.00015532300450563807,6.071762218345406e-05,0.00014697998082449065,0.0004984581192705083,1.9114479692706255e-05,0.00020891335965127905,1.5020229604193473e-05,8.965600389194998e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.844108274167153,-0.16121427760181462
226.9522758621,14.4041023447,0.98,0.001394,0.009069,0.002557,0.00698,0.025688031274699045,0.0008480501266921901,0.9841728755250292,0.0011601259237733965,0.006384478722001395,0.002392362289205987,0.005890157539990094,0.5896215773934826,0.023273251470186305,0.26020977227391373,0.01795909130509975,0.10893630755731773,0.02528146360619744,2.9801351012480127e-05,0.00016400468908342244,6.1455077305534e-05,0.00015130655110016992,0.000500028653408992,1.9736883857830694e-05,0.00022067093034343848,1.5230209656566454e-05,9.238344942536269e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.805404669056808,-0.16667462028444113
226.9522758621,14.6853313254,0.98,0.001394,0.009069,0.002557,0.00698,0.025685471189971113,0.0008649606214478811,0.9836065029347703,0.0011945907230131953,0.0067269442540252855,0.002419263520696211,0.006052698567495108,0.5799203305007526,0.023515040541187884,0.26887993201524923,0.017836500977686322,0.10984819596512402,0.025264396493399278,3.068362559976219e-05,0.0001727847328333082,6.21399234617906e-05,0.00015546641467697501,0.0005016082494601916,2.033958407987799e-05,0.000232570553090774,1.54278709701153e-05,9.50143638469223e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.766813742437083,-0.1720204648675594
226.9522758621,14.9665603062,0.98,0.001394,0.009069,0.002557,0.00698,0.025682912315656323,0.000881893715396523,0.9830456302328726,0.0012278770869139945,0.0070731404970020405,0.0024443102766947087,0.006209041906516609,0.5705867300133761,0.02372531400265069,0.2773653140885137,0.017705479816865703,0.11061716207859379,0.025247474723559975,3.153545955761564e-05,0.0001816588471808212,6.277700650860785e-05,0.00015946627884930165,0.000503196851287449,2.0923205314746767e-05,0.0002446067273636429,1.5614351378573844e-05,9.755258005211045e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.728330827403955,-0.1772546506671535
226.9522758621,15.2477892869,0.98,0.001394,0.009069,0.002557,0.00698,0.025680353918578428,0.0008988494478226738,0.9824899566871372,0.0012600245615194525,0.007422907650657311,0.002467669476787285,0.006359441623898899,0.5616006184409158,0.02390653642039072,0.2856698037457128,0.01756763687558525,0.11125540451739545,0.025230689809174475,3.235787668592114e-05,0.0001906228955738033,6.337062551797074e-05,0.00016331271162626287,0.0005047944057824892,2.148837706082084e-05,0.00025677414535644555,1.5790660705169045e-05,0.0001000018589177491,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.689951634813303,-0.18237981212038257
226.9522758621,15.5290182677,0.98,0.001394,0.009069,0.002557,0.00698,0.025677795376328305,0.0009158278584393756,0.9819392004078572,0.0012910725841757775,0.007776091840895555,0.002489489633474022,0.0065041455335975214,0.5529432832327146,0.024060994132806632,0.29379723709794736,0.01742434190005607,0.11177414363647535,0.02521403386006839,3.3151897632453015e-05,0.00019967289511805216,6.39246053998365e-05,0.00016701211810957683,0.0005064008629214541,2.203572872857068e-05,0.0002690676944668186,1.5957697727043832e-05,0.00010236587459548838,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.65167221352574,-0.18739840261488006
226.9522758621,15.8102472484,0.98,0.001394,0.009069,0.002557,0.00698,0.025675236160704586,0.0009328289875044193,0.9813930968770075,0.001321060253817985,0.008132545142443059,0.0025099032408241735,0.006643394485907267,0.5445973298360476,0.02419080672097221,0.30175140579516885,0.017276762164187658,0.11218369548362371,0.025197499528802403,3.391853399929711e-05,0.00020880501711981645,6.444235844867844e-05,0.00017057072233439172,0.0005080161757885706,2.256588574043961e-05,0.0002814824583459425,1.611626455697383e-05,0.0001046482030724928,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.613488916294587,-0.19231271245747195
226.9522758621,16.0914762292,0.98,0.001394,0.009069,0.002557,0.00698,0.025672675823744925,0.0009498528758827158,0.9808513976525836,0.0013500261402245944,0.008492125561998362,0.002529028807190442,0.006777421838003136,0.5365465679165274,0.024297937989715433,0.3095360598242837,0.017125893176095523,0.11249354109337782,0.025181079963201902,3.465878345156762e-05,0.00021801558660772166,6.492693671591253e-05,0.000173994553767824,0.0005096403005805145,2.30794662775511e-05,0.0002940137166135003,1.626707888537451e-05,0.0001068523135257754,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.575398370333886,-0.1971248858666801
226.9522758621,16.37270521,0.98,0.001394,0.009069,0.002557,0.00698,0.025670113985910632,0.0009668995650880352,0.9803138692149156,0.0013780081276878009,0.008854696986735492,0.0025469725918025273,0.006906453078858603,0.5287759091551283,0.02438420643652533,0.31715490881269987,0.016972584365774434,0.11271239122987199,0.02516476876471597,3.537362571125714e-05,0.0002273010809601995,6.538107675056111e-05,0.00017728943777264375,0.0005112731965911239,2.3577078598493207e-05,0.000306656943396535,1.6410784441687287e-05,0.0001089815620601957,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,77.8324822781586,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.537397451696988,-0.20183693545982528
230.3213103448,9.3465376961,0.98,0.001394,0.009069,0.002557,0.00698,0.025473701139869832,0.0005455237989936422,0.9990526979878931,6.570121161547754e-05,0.00021408264555372738,0.0003123765266980333,0.00035514162823958075,0.9711278405100608,0.0020125412012686633,0.013192418063352467,0.0036022408085537748,0.010064959416764305,0.025449569851524224,1.6736530292200193e-06,5.453477332068334e-06,7.957386284216269e-06,9.046771700101837e-06,0.0005297733488635403,1.0978891217473096e-06,7.1967780198323855e-06,1.9651080907721844e-06,5.490674897750097e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.958625574149242,-0.009042554496337729
230.3213103448,9.6260310752,0.98,0.001394,0.009069,0.002557,0.00698,0.025469811537280288,0.0005617987260753764,0.9982006330956247,0.0001271386309896764,0.00042413864103662185,0.0005633505223880802,0.0006847391099608556,0.9456596322913626,0.0037842731855047516,0.025379845688568745,0.006318553556056452,0.018857695278507402,0.02542398200133943,3.238196970414881e-06,1.0802731252880933e-05,1.4348431634652801e-05,1.7440176082908036e-05,0.0005312703767221964,2.125999854737776e-06,1.4258364975827557e-05,3.5497553384315543e-06,1.05942291841831e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.91634425061286,-0.017113416178570873
230.3213103448,9.9055244542,0.98,0.001394,0.009069,0.002557,0.00698,0.02546613381093778,0.0005780897957239409,0.9973790149275362,0.00018810482387193164,0.0006426924880439293,0.0007807412041737023,0.001009446556374295,0.9216185761295529,0.005444970536270843,0.03737554283740708,0.008523996293813911,0.027036914202955144,0.025399387454365947,4.790302615205495e-06,1.6366892899811234e-05,1.9882459977200196e-05,2.5706701079618144e-05,0.0005327782944101225,3.1476819050356887e-06,2.160641992394806e-05,4.927635276242514e-06,1.5629764208592057e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.874661283919833,-0.02483591829778753
230.3213103448,10.1850178333,0.98,0.001394,0.009069,0.002557,0.00698,0.025462629564482454,0.0005943981153362841,0.9965839489437732,0.00024837465012749946,0.0008693649510227827,0.0009701571284675096,0.0013281543266089918,0.8988874463027051,0.00699728532266773,0.04917364217318449,0.010318292443840804,0.03462333375760187,0.02537564792186439,6.3242717094044535e-06,2.2136317704237548e-05,2.470275158151021e-05,3.38183016229094e-05,0.0005342970039817732,4.1591732082639415e-06,2.9228720231961682e-05,6.133173582107595e-06,2.0580044332177695e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.833493971291796,-0.03225351591436265
230.3213103448,10.4645112124,0.98,0.001394,0.009069,0.002557,0.00698,0.02545926778036373,0.0006107245651281553,0.9958122511572219,0.0003077675819953131,0.0011038242964124178,0.0011361391228467334,0.0016400178415234628,0.8773618323135486,0.008444792702258808,0.06077138136164903,0.011779883921987745,0.04164210970055595,0.025352650761178534,7.835537284133727e-06,2.8102558344835332e-05,2.892527016430255e-05,4.175365339191997e-05,0.0005358264234997334,5.15744235068443e-06,3.7114575454330384e-05,7.194264485516114e-06,2.543185933789097e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.792775132822644,-0.03940131443333961
230.3213103448,10.7440045915,0.98,0.001394,0.009069,0.002557,0.00698,0.025456023347023408,0.0006270698411250154,0.9950613037885337,0.0003661398662720676,0.001345775231633141,0.0012823741199430789,0.0019444069936180074,0.8569483507692066,0.009791671702903708,0.0721681551907457,0.012970760913093246,0.04812106142405073,0.02533030378096047,9.320464984097782e-06,3.425808571629907e-05,3.264414553688961e-05,4.949686982565559e-05,0.0005373664661691903,6.140062019088137e-06,4.525447360974636e-05,8.133572985043942e-06,3.01752663419466e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.752449974039509,-0.04630265304128933
230.3213103448,11.0234979705,0.98,0.001394,0.009069,0.002557,0.00698,0.025452875869570152,0.0006434344974305822,0.9943289391887943,0.0004233780568339719,0.001594949592221114,0.0014118683940645598,0.002240864768086057,0.8375632182225607,0.011042464836479417,0.08336477813819737,0.0139401776736572,0.05408936112910536,0.025308531062693748,1.0776189126494904e-05,4.0596053989025546e-05,3.59361109782946e-05,5.703645278258751e-05,0.0005389170683833745,7.1051028124550096e-06,5.363977412476301e-05,8.969591215542643e-06,3.480296089444718e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.712473540135289,-0.05298136770344897
230.3213103448,11.3029913496,0.98,0.001394,0.009069,0.002557,0.00698,0.02544980871259194,0.0006598189740481959,0.9936133463508675,0.00047939385832030247,0.0018510994093232228,0.0015270859965667287,0.0025290743849222443,0.8191309853471611,0.012201907550083874,0.09436298473802318,0.014727501406431405,0.059576620958300346,0.02528726959890794,1.2200481992243101e-05,4.7110125875267954e-05,3.886404650030108e-05,6.436445931618724e-05,0.0005404781663628516,8.051050121127277e-06,6.226248777796802e-05,9.717484868284932e-06,3.930978491796398e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,3.87,12.672808695876533,-0.0594559506491219
