temperature,pressure,z_carbon dioxide,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_methane,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.9467032244431755,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.03521394866686395,4.276157805360183,2.2470261196345116,1213.9346651585633,7.371403614018917,0.9747538208966653,0.003374146988724724,0.0006989970572128908,0.00025569891728793723,0.020917336140109207,0.7991220595136953,0.09200070419971818,0.05600635283530414,0.0489977903818027,0.0038730930694795976,19.816207648574323,0.6134245614851885,1.0000000008767702,3.759684636610946,3.991352720427772,6.6682324546210285,1.0000000001773588,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.0144239088044076,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.03602323026773909,4.276157805360183,2.2470261196345116,1213.6152364221575,7.483118482146858,0.9744335897732912,0.0036295312511992104,0.0007900795876059091,0.0002979382552429111,0.020848861132660844,0.7818092076218781,0.0967559512654992,0.061872535258835355,0.05578192349784573,0.0037803823559416075,19.78449223098104,0.6143882026160341,1.0000000008763732,3.75013078914741,3.982677485592967,6.652313887418836,1.0000000001628306,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.0821445931656393,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.036832511868614234,4.276157805360183,2.2470261196345116,1213.315102057257,7.596204379148969,0.9741193370290014,0.003862604173873653,0.0008816887283132456,0.00034312497977809816,0.020793245089033536,0.7652561223952197,0.10072562136779069,0.0675213628557908,0.06280302445854682,0.0036938689226520796,19.75388536051525,0.6153292554037215,1.0000000008830563,3.7410056465909345,3.974383721140355,6.636905169262127,1.000000000168219,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.1498652775268714,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.03764179346948938,4.276157805360183,2.2470261196345116,1213.0334790905847,7.7105464032384905,0.9738133926788688,0.004074896056036877,0.000973259769999321,0.0003912678065435424,0.020747183688551454,0.7494158587530414,0.10399912874431083,0.07292490895747375,0.07004750502338179,0.003612598521792418,19.724287601442004,0.6162403839480163,1.000000000966172,3.7322667898721185,3.9664362538749423,6.621966581890207,1.0000000001532445,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.217585961888103,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.038451075070364514,4.276157805360183,2.2470261196345116,1212.7693160269566,7.826026674464557,0.9735169822187992,0.004267982839095183,0.0010642636522706754,0.00044235800025890716,0.020708413289575962,0.7342446029061965,0.10665946923078315,0.07806017430211241,0.07749988326689533,0.0035358702940126363,19.695608880587105,0.617124110728301,1.0000000010284598,3.723876945210926,3.9588034585032297,6.60745887664817,1.000000000256615,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.285306646249335,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.039260356671239664,4.276157805360183,2.2470261196345116,1212.5214234837717,7.942528813928392,0.973230645985866,0.004443435680509227,0.0011542180040022367,0.0004963705256552172,0.020675329803967357,0.7197016525398833,0.10878266229862933,0.08290936604281246,0.08514317061709305,0.003463148501581825,19.667766542868115,0.6179828274130734,1.0000000009384853,3.7158027998493557,3.9514564141380486,6.593344711416152,1.000000000298795,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.353027330610567,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.0400696382721148,4.276157805360183,2.2470261196345116,1212.2885592680707,8.059941120567371,0.9729544928465479,0.00460278298882422,0.001242694752691141,0.0005532653984899736,0.02064676401344666,0.7057492813410348,0.11043755742191005,0.08745990476695822,0.09295924655291139,0.0033940099171855384,19.640684494185265,0.6188344457346865,1.0000000009030614,3.708014355665037,3.944368532904337,6.579589330194916,1.000000000257709,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.4207480149717986,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.040878919872989944,4.276157805360183,2.2470261196345116,1212.0694842673054,8.178158705940845,0.9726883597501215,0.004747483513250373,0.0013293244337455746,0.0006129891512222403,0.02062184315166031,0.6923525540999688,0.11168592079177236,0.09170420565723365,0.10092920848314466,0.003328110967880673,19.61429277199734,0.6196795260536782,1.0000000008796563,3.700484335206075,3.9375155352964195,6.566159574716269,1.0000000002270832,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.4884686993330307,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.04168820147386509,4.276157805360183,2.2470261196345116,1211.8629985741188,8.297084797150383,0.9724319148643563,0.004878908797340246,0.0014137975946716223,0.0006754763689444095,0.020599902374687395,0.6794791248984063,0.11258272530101246,0.09563929056630804,0.10903369285930022,0.003265166374972821,19.588527284013576,0.6205048414942574,1.0000000008595187,3.69318805007698,3.9308752386935786,6.553024879059638,1.0000000002034133,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.556189383694263,0.97,0.005773,0.002196,0.001575,0.020456,309.97,83.68,0.6452237313288383,0.04249748307474023,4.276157805360183,2.2470261196345116,1211.6679638495386,8.416631391840987,0.9721847254527777,0.004998333183996372,0.0014958638109882694,0.0007406512689330558,0.0205804262833045,0.6670990349657493,0.11317657597297345,0.09926628726992391,0.11725316701817105,0.0032049347731822647,19.56332955111637,0.6213121832401157,1.0000000008413517,3.686103181617386,3.924427460941281,6.540157231212722,1.0000000001840823,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
