temperature,pressure,z_carbon dioxide,z_argon,z_oxygen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_oxygen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_oxygen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.43793103448274,2.9221951163632407,0.96,0.01,0.01,0.02,309.18,85.07,0.6579918850976219,0.034350477446376405,8.1343158536298,2.711834712851502,1205.5987012540554,7.86745823855835,0.9700443216774862,0.00025230049490331674,0.00028548374555445504,0.029417894082056213,0.9457541666009304,0.023825134999913476,0.023778071288137366,0.006642627111018871,19.37807995661486,0.6199663144723871,1.0000000004722769,4.407924369659481,3.833130377956699,1.000000000062666,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.1054371727464645,0.96,0.01,0.01,0.02,309.18,85.07,0.6579918850976219,0.03650449245029346,8.1343158536298,2.711834712851502,1206.6282755672826,8.287537930963456,0.9751932040046776,0.0005527734446265335,0.0006225426062139916,0.023631479944482017,0.8974425755843525,0.048898586564975206,0.04861131476560973,0.005047523085062651,19.26426440764589,0.6217918524770681,1.0000000005103145,4.367693297756591,3.801346214916752,1.0000000000691507,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.288679229129688,0.96,0.01,0.01,0.02,309.18,85.07,0.6579918850976219,0.03865850745421051,8.1343158536298,2.711834712851502,1206.7480501232794,8.700512766254585,0.9758982334178822,0.000872106702546314,0.0009778852903989225,0.022251774589172504,0.8506167553843321,0.07280185723390203,0.07207407793628728,0.004507309445478567,19.19553029754262,0.6235478393025915,1.0000000005049803,4.346886637011508,3.784536179136754,1.0000000000673366,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.4719212855129116,0.96,0.01,0.01,0.02,309.18,85.07,0.6579918850976219,0.04081252245812756,8.1343158536298,2.711834712851502,1206.7080711749027,9.112879408424813,0.9758207706263861,0.001195973106504009,0.0013352385164131556,0.02164801775069664,0.8080388105592576,0.09456417390772408,0.09322650598765131,0.00417050954536701,19.134836405504007,0.6252668837900978,1.0000000004956195,4.329521304670156,3.7703854512053536,1.0000000000647329,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.6551633418961353,0.96,0.01,0.01,0.02,309.18,85.07,0.6579918850976219,0.04296653746204462,8.1343158536298,2.711834712851502,1206.6141410763446,9.525552940957603,0.9754784879758961,0.0015223538903117336,0.0016923056176969013,0.02130685251609528,0.7694813417639392,0.11434803220658024,0.11225616282523336,0.0039144632042472875,19.076951168678,0.6270157377650144,1.0000000004907277,4.313347834246446,3.7571598286991303,1.0000000000633484,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.8384053982793587,0.96,0.01,0.01,0.02,309.18,85.07,0.6579918850976219,0.045120552465961666,8.1343158536298,2.711834712851502,1206.495745181891,9.938785330433912,0.9750157561189089,0.0018506918285701329,0.0020484489692223153,0.021085103083298643,0.734482838737879,0.1323920281148393,0.12942197261939647,0.00370316052788515,19.020415300797566,0.6287396944920367,1.0000000004898757,4.297740666952893,3.744376863836714,1.0000000000629745,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.021647454662583,0.96,0.01,0.01,0.02,309.18,85.07,0.6579918850976219,0.04727456746987872,8.1343158536298,2.711834712851502,1206.3642533217644,10.35267162184992,0.9744882674176859,0.0021807761631881025,0.0024034243223587915,0.020927532096767103,0.7026019126530086,0.14891607616770766,0.1449605162191174,0.003521494960166326,18.964665390265488,0.6304508036561842,1.0000000004934786,4.2824594535289515,3.731851091259976,1.0000000000637825,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.204889511045806,0.96,0.01,0.01,0.02,309.18,85.07,0.6579918850976219,0.04942858247379577,8.1343158536298,2.711834712851502,1206.2249648537213,10.76725473154951,0.9739219865180354,0.0025125117519300354,0.0027571188161078152,0.02080838291392684,0.6734529743380394,0.16411001040576434,0.1590754252475869,0.0033615900086093383,18.909438374128133,0.6321838364869797,1.000000000500066,4.267392848411221,3.719496512368683,1.000000000065677,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.3881315674290295,0.96,0.01,0.01,0.02,309.18,85.07,0.6579918850976219,0.05158259747771282,8.1343158536298,2.711834712851502,1206.0806792469941,11.182556451343057,0.973330632686774,0.002845850701794936,0.0031094733952654542,0.020714043216165604,0.6467061165871949,0.178135396782286,0.17193978856670103,0.003218698063817994,18.854594954241787,0.6338916927750027,1.0000000005199792,4.252482581766422,3.707268057150839,1.0000000000686076,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.571373623812254,0.96,0.01,0.01,0.02,309.18,85.07,0.6579918850976219,0.053736612481629885,8.1343158536298,2.711834712851502,1205.9330135425814,11.598588856194228,0.9727221319808511,0.0031807670325224593,0.003460454080689916,0.020636646905936595,0.6220801351733158,0.19112956901092706,0.1837006404592678,0.003089655356489401,18.800051831937303,0.6356014362259955,1.000000000529271,4.237695505581914,3.6951399968198775,1.0000000000693234,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
