temperature,pressure,z_carbon dioxide,z_hydrogen,Tc,Pc,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,y_carbon dioxide,y_hydrogen,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen
220.0,145.5942691561699,0.95,0.05,306.8,98.98,163.0060537112017,6.369992715915453,1136.1890348616307,45.25168646313815,0.9550365724342388,0.04496342756576121,0.08973308123145729,0.9102669187685427,,,,
220.0,162.9960537112017,0.95,0.05,306.8,98.98,163.0060537112017,6.369992715915453,1133.984708287529,49.19923467430234,0.9500028581019203,0.0499971418980797,0.0869163668605489,0.9130836331394511,10.469738217989079,0.9564953655061906,1.0,1.1793005963011083
230.0,9.485108228524853,0.95,0.05,306.8,98.98,138.03920149725155,9.475108228524853,1122.3288082628394,23.084303753072014,0.9997724326210451,0.00022756737895482344,0.949115089100028,0.05088491089997206,13.05428748751571,0.7665292331507878,1.0000000002823957,1.3984485592651905
230.0,23.767785258383377,0.95,0.05,306.8,98.98,138.03920149725155,9.475108228524853,1119.1025651232223,26.123384948467024,0.9938852117822919,0.006114788217708038,0.42350955125037926,0.5764904487496209,12.537538358976807,0.7943628459051254,1.0,1.363671550672508
230.0,38.050462288241896,0.95,0.05,306.8,98.98,138.03920149725155,9.475108228524853,1115.9622343618103,29.352807498088225,0.9880962606699127,0.011903739330087282,0.2874276268472337,0.7125723731527662,12.043544345214846,0.8218185166186246,1.000000000359176,1.333489072174563
230.0,52.33313931810042,0.95,0.05,306.8,98.98,138.03920149725155,9.475108228524853,1112.895688439899,32.682622017955445,0.9823954106445691,0.01760458935543082,0.22579808459646203,0.7742019154035379,11.572599343212648,0.8482900082364708,1.0000000004143499,1.3046903677737118
230.0,66.61581634795894,0.95,0.05,306.8,98.98,138.03920149725155,9.475108228524853,1109.901597654617,36.09418116450149,0.9767815982311087,0.023218401768891325,0.19113226355013288,0.8088677364498671,11.124727873053013,0.873932322771416,1.00000000042289,1.2766588256676266
230.0,80.89849337781746,0.95,0.05,306.8,98.98,138.03920149725155,9.475108228524853,1106.9794518729589,39.58062118268976,0.9712544515616479,0.02874554843835206,0.16925621371090133,0.8307437862890987,10.699359721619755,0.8984949050287803,1.0,1.2510691618777676
230.0,95.18117040767599,0.95,0.05,306.8,98.98,138.03920149725155,9.475108228524853,1104.1287633746465,43.13713454283035,0.965813616424477,0.03418638357552298,0.15445438940513193,0.8455456105948681,10.295676617621499,0.9219847675128456,1.0000000000001352,1.2267980051184664
230.0,109.46384743753451,0.95,0.05,306.8,98.98,138.03920149725155,9.475108228524853,1101.3489206785396,46.758901695333705,0.960458631134033,0.03954136886596699,0.14397707844669977,0.8560229215533003,9.912737668859647,0.9444350186557551,1.0,1.2047781071531465
230.0,123.74652446739303,0.95,0.05,306.8,98.98,138.03920149725155,9.475108228524853,1098.6391400419366,50.44052936163162,0.9551888837053341,0.044811116294665956,0.13633578487196615,0.8636642151280338,9.549579350802187,0.9659164886952276,1.0,1.1843225634822236
230.0,138.02920149725156,0.95,0.05,306.8,98.98,138.03920149725155,9.475108228524853,1095.9984542134098,54.17593256967939,0.9500036005015784,0.04999639949842163,0.13065314841055078,0.8693468515894492,,,,
240.0,13.621927066076765,0.95,0.05,306.8,98.98,120.42321127945088,13.611927066076765,1084.2895063250248,32.89199694017499,0.9996033149395964,0.0003966850604035646,0.9494092573386751,0.05059074266132501,10.901582837373402,0.8401238954018496,1.0,1.310190298188318
240.0,25.48762531200722,0.95,0.05,306.8,98.98,120.42321127945088,13.611927066076765,1080.917429486958,35.76543118482676,0.9938564045056482,0.006143595494351808,0.5586892271520562,0.44131077284794384,10.503422238890021,0.86408241724561,1.0,1.2841897242906375
240.0,37.35332355793768,0.95,0.05,306.8,98.98,120.42321127945088,13.611927066076765,1077.6084716438784,38.82132574551587,0.9881795815010147,0.011820418498985387,0.4094357266742115,0.5905642733257883,10.12039694096896,0.88766097186397,1.0,1.2633963694233643
240.0,49.21902180386813,0.95,0.05,306.8,98.98,120.42321127945088,13.611927066076765,1074.3468302186827,41.994415977557175,0.9825602760562817,0.01743972394371832,0.3315410506720639,0.6684589493279361,9.751592938458103,0.9108225961792712,1.0000000000196714,1.243306993412897
240.0,61.08472004979859,0.95,0.05,306.8,98.98,120.42321127945088,13.611927066076765,1071.1297740691823,45.25866523079697,0.9769963817917142,0.023003618208285788,0.2841642392712271,0.7158357607287729,9.397020462279789,0.9335085672454171,1.0000000000025144,1.224120453820968
240.0,72.95041829572905,0.95,0.05,306.8,98.98,120.42321127945088,13.611927066076765,1067.9567379691161,48.603600160420946,0.9714875288436069,0.028512471156393125,0.2526326894122164,0.7473673105877836,9.056535378282081,0.9559125640022438,1.0000000000029232,1.2055926047895507
240.0,84.8161165416595,0.95,0.05,306.8,98.98,120.42321127945088,13.611927066076765,1064.8276783648068,52.02380588083779,0.9660337672395763,0.03396623276042369,0.23038464864769384,0.7696153513523061,8.729859377954686,0.9777111364371195,1.0,1.1882855865826
240.0,96.68181478758996,0.95,0.05,306.8,98.98,120.42321127945088,13.611927066076765,1061.7426722565713,55.515517078670634,0.9606352449763725,0.03936475502362753,0.2140453141946657,0.7859546858053343,8.416625843150346,0.9988833879261201,1.0,1.171683714496059
240.0,108.54751303352042,0.95,0.05,306.8,98.98,120.42321127945088,13.611927066076765,1058.701787493445,59.07536897435089,0.9552921032565769,0.044707896743423105,0.20170068195429733,0.7982993180457026,8.116421393024869,1.0195350711916424,1.0,1.1564714477938371
240.0,120.41321127945088,0.95,0.05,306.8,98.98,120.42321127945088,13.611927066076765,1055.705029349271,62.69988933107653,0.9500044327204605,0.049995567279539514,0.1921834676676007,0.8078165323323993,7.828811308181622,1.0401006762773761,1.000000000018963,1.1420344459899592
250.0,18.99872299454274,0.95,0.05,306.8,98.98,108.17208179532915,18.988722994542737,1042.7009757802816,45.948884472596085,0.9993217006514203,0.000678299348579688,0.9495981390256474,0.050401860974352654,8.830191208303123,0.9308199975248216,1.0,1.234231377688439
250.0,28.905762861296783,0.95,0.05,306.8,98.98,108.17208179532915,18.988722994542737,1039.1776403533922,48.77086482097479,0.9936960844976424,0.006303915502357592,0.6775514798158356,0.32244852018416437,8.522121729275918,0.9525171112410562,1.0,1.2149930274726726
250.0,38.812802728050826,0.95,0.05,306.8,98.98,108.17208179532915,18.988722994542737,1035.700304913582,51.74230972220634,0.9881189458898283,0.011881054110171698,0.53754588922149,0.4624541107785099,8.224691929951307,0.9739290453973283,1.0,1.1996173674189414
250.0,48.719842594804874,0.95,0.05,306.8,98.98,108.17208179532915,18.988722994542737,1032.2527375210261,54.837510409198835,0.9825782147313683,0.01742178526863163,0.453029010257786,0.546970989742214,7.936627979763075,0.9953537490668317,1.0,1.1855774357489028
