T,P,z_carbon dioxide,z_nitrogen,rho_l,rho_v,x_carbon dioxide,x_nitrogen,y_carbon dioxide,y_nitrogen,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoV1_carbon dioxide,rhoV2_nitrogen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
250.5355172414,21.1462381606,0.99,0.01,0.02360969616471381,0.0012302078688963343,0.9950245129060357,0.004975487093964324,0.8822010440450474,0.1177989559549526,0.02349222642615386,0.00011746973855995257,0.001085290666332779,0.0001449172025635554,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.572487463702872,-0.13073880563312912,-0.17360438350141294
250.5355172414,21.3334401089,0.99,0.01,0.023607235196851345,0.001241132933358337,0.99471653833208,0.005283461667920041,0.8759890679598186,0.1240109320401815,0.023482507274603208,0.0001247279222481369,0.0010872188815068053,0.00015391405185153186,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.56092708528826,-0.13859538205992017,-0.18406695949324714
250.5355172414,21.5206420572,0.99,0.01,0.02360477232548372,0.0012520678884715554,0.9944084902506866,0.0055915097493134955,0.8698825843726612,0.13011741562733875,0.023472786010895454,0.0001319863145882676,0.0010891520506336576,0.0001629158378378978,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.549370822333863,-0.1464265877695592,-0.19449927698355118
250.5355172414,21.7078440056,0.99,0.01,0.023602307540608006,0.0012630127352058183,0.9941003680112863,0.005899631988713645,0.8638790147043394,0.13612098529566055,0.023463062612033975,0.00013924492857402825,0.001091090197248635,0.00017192253795718322,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.537818644853578,-0.15423245571610344,-0.20490137166448008
250.5355172414,21.8950459539,0.99,0.01,0.023599840832441203,0.001273967474946517,0.993792170980633,0.006207829019367006,0.8579758633022222,0.14202413669777783,0.023453337055669134,0.0001465037767720709,0.00109303334413619,0.00018093413081032698,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.526270524212354,-0.16201301211367003,-0.21527327228954718
250.5355172414,22.0822479023,0.99,0.01,0.023597372191410566,0.00128493210948422,0.9934838985420256,0.006516101457974511,0.8521707141554543,0.14782928584454577,0.02344360932006975,0.00015376287134081756,0.0010949815133804422,0.00018995059610377795,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.514726433054127,-0.1697683061545181,-0.22561503040047803
250.5355172414,22.2694498506,0.99,0.01,0.02359490160814519,0.0012959066410022065,0.9931755500946506,0.006824449905349392,0.8464612277656882,0.15353877223431178,0.023433879384098754,0.00016102222404643465,0.0010969347264124366,0.00019897191458976982,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.50318634523675,-0.17749838788586736,-0.23592669821165835
250.5355172414,22.4566517989,0.99,0.01,0.023592429073468844,0.0013068910720644116,0.9928671250530463,0.00713287494695375,0.8408451381649458,0.15915486183505423,0.023424147227192917,0.0001682818462759292,0.0010988930040565343,0.00020799806800787733,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.491650235772047,-0.1852033021440409,-0.24620832255077119
250.5355172414,22.6438537473,0.99,0.01,0.023589954578391328,0.0013178854056040614,0.9925586228464031,0.007441377153596903,0.8353202500674928,0.16467974993250714,0.023414412829337296,0.0001755417490540299,0.0011008563665694836,0.00021702903903457758,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.48011808076629,-0.19288308518579633,-0.256459941497873
250.5355172414,22.8310556956,0.99,0.01,0.023587478114102247,0.0013288896449117904,0.9922500429181186,0.007749957081881482,0.8298844361563005,0.17011556384369958,0.023404676171048137,0.00018280194305411116,0.0011028248336815674,0.00022606481123022294,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.468589857367999,-0.20053777205987267,-0.26668159176245787
250.5355172414,23.0182576439,0.99,0.01,0.02358499967196226,0.0013399037936278487,0.9919413847250589,0.008058615274941072,0.8245356344871807,0.17546436551281924,0.0233949372333463,0.00019006243861595523,0.0011047984246307188,0.00023510536899712996,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.457065543711588,-0.2081674028485292,-0.27687331493286393
250.5355172414,23.2054595923,0.99,0.01,0.023582519243499123,0.0013509278557281774,0.9916326477373271,0.008367352262673015,0.8192718460186157,0.18072815398138437,0.023385195997747504,0.00019732324575162232,0.001106777158200394,0.0002441506975277834,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.44554511887556,-0.2157720207619125,-0.28703515557415926
250.5355172414,23.3926615406,0.99,0.01,0.02358003682039851,0.0013619618355179403,0.9913238314374696,0.008676168562530447,0.8140911322420699,0.18590886775793014,0.02337545244623406,0.00020458437416445198,0.0011087610527472876,0.0002532007827706526,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.434028562829717,-0.22335166787649463,-0.2971671569747425
250.5355172414,23.5798634889,0.99,0.01,0.02357755239450016,0.0013730057376195666,0.9910149353202354,0.008985064679764586,0.8089916129269357,0.19100838707306428,0.023365706561245037,0.00021184583325512232,0.0011107501262347902,0.00026225561138477633,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.422515856396986,-0.23090638578587708,-0.3072693618005786
250.5355172414,23.7670654373,0.99,0.01,0.023575065957791227,0.0013840595669649223,0.9907059588920403,0.009294041107959722,0.8039714639596982,0.1960285360403018,0.023355958325656654,0.00021910763213457351,0.0011127443962602145,0.00027131517070470775,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.41100698121022,-0.23843621593862885,-0.31734181243885473
250.5355172414,23.9542673856,0.99,0.01,0.023572577502400296,0.0013951233287863435,0.9903969016704897,0.009603098329510345,0.7990289152786199,0.20097108472138026,0.02334620772276474,0.00022636977963555344,0.0011147438800800493,0.00028037944870629427,8.760215999701444,0.02364927573925748,0.0010547444275852435,309.1473760575555,82.3795680252517,18.116063722315953,8.399501919672737,-0.2459411999336787,-0.32738455129864974
253.9045517241,20.5713822712,0.99,0.01,0.023302220123418326,0.0012020385614685068,0.9992406500719566,0.0007593499280434001,0.9821134717486578,0.01788652825134214,0.023284525584244358,1.7694539173969178e-05,0.0011805382647795976,2.150029668890911e-05,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,8.061417584126573,-0.018608629308101143,-0.024734718015555046
253.9045517241,20.7537252356,0.99,0.01,0.02329969153268051,0.001212603092473805,0.9989380846712311,0.001061915328768878,0.9752000877382121,0.024799912261787994,0.023274949233086373,2.474229959413987e-05,0.0011825306421720818,3.0072450301723155e-05,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,8.050543058794768,-0.025980483298704726,-0.03453856633731611
253.9045517241,20.9360681999,0.99,0.01,0.023297161041069325,0.001223177143763092,0.9986354503454226,0.0013645496545774095,0.9684023917494987,0.03159760825050126,0.0232653709080181,3.179013305122543e-05,0.0011845276715534987,3.8649472209593234e-05,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,8.039672676159006,-0.03332988681136939,-0.04431540967596881
253.9045517241,21.1184111643,0.99,0.01,0.02329462863413595,0.0012337607077957113,0.9983327461645116,0.0016672538354883706,0.9617175836647323,0.038282416335267806,0.02325579057519941,3.8838058936540384e-05,0.0011865293667217814,4.723134107393011e-05,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,8.028806403783943,-0.04065415872726952,-0.054062572227207895
253.9045517241,21.3007541286,0.99,0.01,0.023292094301609795,0.0012443537916423267,0.9980299714884878,0.0019700285115122644,0.9551429828247632,0.04485701717523689,0.023246208211742794,4.588608986700364e-05,0.0011885357922385557,5.5817999403771e-05,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,8.017944182763049,-0.04795695785848242,-0.0637837156663652
253.9045517241,21.483097093,0.99,0.01,0.023289558030392763,0.0012549563916032678,0.9977271254837217,0.0022728745162783445,0.9486759684879671,0.051324031512032936,0.0232366237874501,5.2934242942665387e-05,0.0011905469702143945,6.440942138887326e-05,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,8.007085978389522,-0.055236897582600086,-0.07347745775691461
253.9045517241,21.6654400573,0.99,0.01,0.023287019808522377,0.0012655685074855487,0.9974242073964937,0.002575792603506211,0.9423140082149866,0.057685991785013484,0.02322703727514188,5.998253338049456e-05,0.0011925629329593657,7.300557452618313e-05,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.996231751535016,-0.062493968890207974,-0.08314379315634213
253.9045517241,21.8477830216,0.99,0.01,0.023284479626485152,0.0012761901447072364,0.9971212166432033,0.0028787833567967356,0.9360546587481067,0.06394534125189341,0.023217448654064755,6.703097242039812e-05,0.001194583730401629,8.160641430560747e-05,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.9853814564814325,-0.06973068139823191,-0.09278523369427205
253.9045517241,22.030125986,0.99,0.01,0.023281937469153555,0.0012868212950070178,0.9968181522550673,0.0031818477449327117,0.9298955226601014,0.0701044773398986,0.023207857888919665,7.407958023389065e-05,0.0011966093606906995,9.021193431631844e-05,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.974535071593235,-0.07694292829678862,-0.10239767786874765
253.9045517241,22.2124689503,0.99,0.01,0.023279393326917055,0.0012974619632386713,0.9965150136447266,0.003484986355273394,0.9238343018323877,0.07616569816761233,0.023198264958813705,8.112836810334843e-05,0.001198639866962677,9.882209627599436e-05,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.963692556252024,-0.08413259292459774,-0.11198301114822673
253.9045517241,22.3948119147,0.99,0.01,0.02327684718879472,0.001308112150749569,0.9962118001317667,0.003788199868233374,0.9178687597391212,0.08213124026087877,0.02318866983934124,8.817734945348054e-05,0.0012006752774081813,0.00010743687334138773,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.952853877536378,-0.09129966272767298,-0.1215412238163669
253.9045517241,22.577154879,0.99,0.01,0.02327429904402536,0.0013187718592431068,0.9959085110522233,0.004091488947776654,0.9119967270300271,0.08800327296997293,0.023179072506719484,9.522653730587851e-05,0.001202715619329017,0.00011605623991408984,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.94201900389386,-0.09844416671803202,-0.13107234753670127
253.9045517241,22.7594978433,0.99,0.01,0.023271748882059858,0.0013294410907728836,0.9956051457580088,0.004394854241991194,0.9062160990488961,0.09378390095110391,0.023169472937766986,0.00010227594429287459,0.0012047609191955118,0.00012468017157737165,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.931187905074258,-0.10556612317764813,-0.1405764030633616
253.9045517241,22.9418408077,0.99,0.01,0.023269196692552733,0.0013401198477294325,0.9953017036163343,0.0046982963836656195,0.9005248334598231,0.09947516654017692,0.023159871109881307,0.0001093255826714245,0.0012068112026927507,0.00013330864503668184,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.920360552070565,-0.11266557340088124,-0.15005343399020177
253.9045517241,23.124183772,0.99,0.01,0.023266642465354176,0.0013508081328368936,0.9949981840090343,0.0050018159909657744,0.8949209479741889,0.10507905202581112,0.023150267001014885,0.00011637546433929187,0.0012088664947696368,0.00014194163806725672,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.909536917056084,-0.11974257795872045,-0.15950350302238459
253.9045517241,23.3065267364,0.99,0.01,0.023264086190504216,0.0013615059491387592,0.9946945863322305,0.005305413667769475,0.8894025181813855,0.11059748181861448,0.02314066058966095,0.00012342560084326818,0.0012109268196829497,0.00015057912945580938,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.898716973335393,-0.12679717963716097,-0.16892665491931513
253.9045517241,23.4888697007,0.99,0.01,0.02326152785822313,0.001372213299993631,0.9943909099955659,0.0056090900044340804,0.8839676754640202,0.11603232453597985,0.023131051854825703,0.00013047600339742424,0.0012129922010361823,0.00015922109895744887,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.887900695285981,-0.13382940878836358,-0.17832292185365795
253.9045517241,23.6712126651,0.99,0.01,0.023258967458907785,0.0013829301890665169,0.9940871544219465,0.0059128455780535025,0.8786146050110464,0.12138539498895361,0.02312144077601829,0.0001375266828894932,0.0012150626618245295,0.00016786752724198744,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.87708805831257,-0.1408392550427635,-0.18769229512717622
253.9045517241,23.8535556294,0.99,0.01,0.023256404983122658,0.0013936566203199543,0.9937833190468977,0.006216680953102446,0.8733415439065046,0.1266584560934953,0.023111827333226444,0.00014457764989621544,0.0012171382244657502,0.00017651839585420398,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.8662790387984325,-0.14782682142254888,-0.19703487929092578
253.9045517241,24.0358985937,0.99,0.01,0.023253840421594982,0.0014043925980069185,0.9934794033181816,0.00652059668181828,0.8681467793037279,0.13185322069627223,0.023102211506902396,0.00015162891469258402,0.0012192189108377013,0.00018517368716921735,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.855473614061646,-0.1547920875990645,-0.20635065540719477
253.9045517241,24.2182415581,0.99,0.01,0.02325127376520939,0.001415138126663176,0.9931754066954377,0.006824593304562341,0.863028646675118,0.13697135332488192,0.023092593277948794,0.000158680487260594,0.0012213047423124826,0.0001938333843506934,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.844671762314072,-0.1617350937071027,-0.21563966486811115
253.9045517241,24.4005845224,0.99,0.01,0.023248705005000068,0.0014258932111022693,0.9928713286495485,0.007128671350451441,0.857985528129566,0.142014471870434,0.023082972627695826,0.000165732377304241,0.0012233957397839433,0.00020249747131832602,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.833873462616919,-0.16865586877104466,-0.22490193782812629
253.9045517241,24.5829274868,0.99,0.01,0.023246134132147687,0.0014366578564058955,0.9925671686624737,0.00743283133752631,0.8530158508066255,0.14698414919337455,0.02307334953789392,0.0001727845942537673,0.0012254919237000977,0.0002111659327057978,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.823078694847773,-0.1755544316691262,-0.23413749417093666
253.9045517241,24.7652704511,0.99,0.01,0.02324356113797343,0.001447432067919282,0.992262926226763,0.007737073773237043,0.8481180853306973,0.1518819146693026,0.023063723990696186,0.00017983714727724597,0.0012275933140899532,0.00021983875382932858,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.812287439661943,-0.18243081119737337,-0.24334636357848094
253.9045517241,24.9476134154,0.99,0.01,0.023240986013933637,0.0014582158512429142,0.9919586008451929,0.008041399154807045,0.8432907443297001,0.15670925567029986,0.023054095968644307,0.0001868900452893283,0.0012296999305880043,0.0002285159206549098,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.80149967845911,-0.18928514800944818,-0.2525286874748405
253.9045517241,25.1299563798,0.99,0.01,0.023238408751615126,0.0014690092122280755,0.991654192030409,0.008345807969590852,0.8385323810133969,0.16146761898660308,0.023044465454655286,0.00019394329695983934,0.0012318117924602226,0.00023719741976785283,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.790715393349677,-0.19611744030620493,-0.26168446471972917
253.9045517241,25.3122993441,0.99,0.01,0.023235829342731464,0.0014798121569702016,0.9913496993046356,0.008650300695364386,0.8338415878095464,0.16615841219045357,0.023034832432010665,0.00020099691072079817,0.0012339289186279027,0.00024588323834229893,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.77993456712515,-0.20292764437042798,-0.27081365214659225
253.9045517241,25.4946423085,0.99,0.01,0.02323324777911747,0.0014906246918012951,0.9910451221993113,0.008954877800688668,0.8292169950529128,0.17078300494708717,0.02302519688434235,0.00020805089477511833,0.0012360513276871443,0.0002545733641141509,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.769157183228751,-0.20971580628002773,-0.27991629627967907
253.9045517241,25.6769852728,0.99,0.01,0.023230664052725662,0.0015014468232879192,0.9907404602547799,0.009259539745220155,0.824657269726932,0.17534273027306804,0.023015558795621595,0.0002151052571040704,0.0012381790379327909,0.00026326778535512845,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.758383225725657,-0.21648197005204572,-0.2889924414814473
253.9045517241,25.8593282371,0.99,0.01,0.023228078155621733,0.001512278558221696,0.9904357130199897,0.009564286980010347,0.8201611142546879,0.17983888574531207,0.02300591815014726,0.0002221600054744757,0.001240312067374579,0.00027196649084711686,8.08873873075657,0.02330856034209511,0.0011755562607587992,309.1473760575555,82.3795680252517,20.11357550141424,7.747612679278522,-0.22322617346077678,-0.2980421257739696
257.2735862069,22.7832647602,0.99,0.01,0.022947111605891548,0.0013384019968494833,0.9991381059426371,0.0008618940573629987,0.9822373849751745,0.017762615024825554,0.022927333626764787,1.9777979126763422e-05,0.0013146284774309882,2.3773519418495155e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.399777898267562,-0.01923227858228671,-0.025615604929654978
257.2735862069,22.960400897,0.99,0.01,0.022944486143567182,0.0013487434641751307,0.9988405170325811,0.0011594829674188793,0.9762842439098031,0.02371575609019696,0.02291788240268754,2.6603740879644634e-05,0.0013167569931505062,3.19864710246247e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.389649028170184,-0.025830440164261503,-0.03440855852976554
257.2735862069,23.1375370337,0.99,0.01,0.02294185860537829,0.0013590940798275499,0.9985428528242347,0.0014571471757653357,0.9704186977109561,0.029581302289043918,0.022908428940904658,3.342966447363464e-05,0.0013188903070129212,4.020377281462874e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.379523759828388,-0.03240890321875778,-0.04317764706857208
257.2735862069,23.3146731705,0.99,0.01,0.022939228977380138,0.0013694538383458264,0.9982451124866073,0.0017548875133925968,0.9646388850213605,0.035361114978639537,0.02289897321088088,4.025576649925803e-05,0.0013210284237101405,4.8425414635686006e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.3694020730841565,-0.03896474848633957,-0.05191995509587688
257.2735862069,23.4918093072,0.99,0.01,0.0229365972514325,0.0013798227533330357,0.9979472955656357,0.002052704434364365,0.9589430288387764,0.04105697116122357,0.022889515196545255,4.7082054887245e-05,0.001323171410341841,5.6651342991194545e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.359283917941242,-0.04550203529906316,-0.06063954286006279
257.2735862069,23.668945444,0.99,0.01,0.022933963415067437,0.0013902008236543837,0.9976494013285131,0.0023505986714868633,0.9533293750844816,0.04667062491551834,0.02288005487113205,5.390854393538584e-05,0.001325319282456365,6.48815411980184e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.3491692704105125,-0.052019234858078356,-0.06933488452474013
257.2735862069,23.8460815807,0.99,0.01,0.022931327457281526,0.0014005880526384853,0.9973514291384561,0.002648570861543933,0.9477962248941929,0.05220377510580715,0.02287059221156165,6.0735245719878174e-05,0.0013274720689226654,7.311598371581987e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.339058100760747,-0.05851638329939046,-0.07800601841591526
257.2735862069,24.0232177175,0.99,0.01,0.02292868936993266,0.0014109844500935923,0.9970533785446317,0.0029466214553683923,0.9423419360076607,0.0576580639923393,0.02286112720189174,6.756216804092075e-05,0.0013296298183779003,8.135463171569203e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.328950372163518,-0.06499575680982872,-0.08665522146504046
257.2735862069,24.2003538542,0.99,0.01,0.022926049137857812,0.0014213900092529595,0.9967552486441478,0.003244751355852195,0.9369648824376211,0.06303511756237898,0.022851659808833413,7.438932902439819e-05,0.0013317925229177083,8.959748633525125e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.318846071288838,-0.07145351836302716,-0.09527866073914382
257.2735862069,24.377489991,0.99,0.01,0.022923406752581327,0.001431804738909142,0.9964570389671346,0.003542961032865444,0.9316635072300576,0.06833649276994233,0.022842190015716406,8.121673686492024e-05,0.0013339602247207083,9.784451418843375e-05,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.308745165322132,-0.0778913899394631,-0.10387805901525304
257.2735862069,24.5546261277,0.99,0.01,0.02292076220381276,0.0014422286434360944,0.9961587489276561,0.0038412510723439355,0.926436287249034,0.07356371275096592,0.022832717801418424,8.804440239433611e-05,0.0013361329497891463,0.0001060956936469481,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.298647628705033,-0.0843093971879556,-0.11245344356671172
257.2735862069,24.7317622645,0.99,0.01,0.022918115481422495,0.0014526617274511632,0.9958603779513149,0.004139622048685119,0.9212817397227251,0.07871826027727497,0.022823243145261286,9.487233616120834e-05,0.0013383107234948267,0.00011435100395633652,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.288553436814761,-0.09070746521920281,-0.12100474100009873
257.2735862069,24.9088984012,0.99,0.01,0.022915466575436333,0.0014631039958132846,0.9955619254748274,0.004438074525172683,0.9161984209262148,0.0838015790737852,0.022813766026995443,0.00010170054844089009,0.0013404935706149666,0.00012261042519831806,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.278462565922727,-0.09708568204058299,-0.12953204069460433
257.2735862069,25.086034538,0.99,0.01,0.022912815476029958,0.0014735554536167324,0.9952633909456609,0.004736609054339194,0.9111849249158798,0.08881507508412026,0.02280428642678579,0.0001085290492441667,0.0013426815153631474,0.00013087393825358498,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.268374993157966,-0.103444137717978,-0.1380354339679215
257.2735862069,25.2631706748,0.99,0.01,0.022910162173524054,0.0014840161061842677,0.9949647738217066,0.005035226178293396,0.9062398823127068,0.09376011768729316,0.022794804325198977,0.00011535784832507544,0.0013448745814185921,0.00013914152476567548,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.258290696473139,-0.10978281717363991,-0.1465149068778473
257.2735862069,25.4403068115,0.99,0.01,0.022907506658379675,0.001494485959065483,0.9946660735709364,0.005333926429063655,0.9013619591314773,0.09863804086852272,0.022785319703190594,0.000122186955189083,0.0013470727919577487,0.0001474131671077345,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.2482096546089645,-0.11610170600497671,-0.15497044604485222
257.2735862069,25.6174429483,0.99,0.01,0.022904848921193093,0.001504965018031038,0.9943672896710332,0.005632710328966833,0.8965498556536678,0.10345014434633218,0.022775832542091264,0.00012901637910182917,0.0013492761696795468,0.0001556888483514913,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.238131847062103,-0.12240077449272402,-0.1634020226641706
257.2735862069,25.794579085,0.99,0.01,0.02290218895269046,0.0015154532890675986,0.9940684216090536,0.005931578390946304,0.8918023053431215,0.10819769465687841,0.022766342823593314,0.00013584612909714792,0.0013514847368303004,0.0001639685522372981,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.2280572540541455,-0.1286802269544367,-0.17180984186290793
257.2735862069,25.9717152218,0.99,0.01,0.02289952674372576,0.0015259507783741465,0.9937694688812535,0.006230531118746424,0.887118073804793,0.11288192619520696,0.02275685052974441,0.00014267621398134932,0.0013536985152321974,0.000172252263141949,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.217985856504109,-0.1349400037427806,-0.18019384470073163
257.2735862069,26.1488513585,0.99,0.01,0.022896862285274103,0.0015364574923565277,0.9934704309926373,0.006529569007362732,0.8824959577774982,0.1175040422225018,0.022747355642930327,0.0001495066423437784,0.001355917526301587,0.00018053996605494067,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.2079176359986885,-0.14118014246978028,-0.18855406939845043
257.2735862069,26.3259874953,0.99,0.01,0.022894195568429386,0.001546973437625342,0.9931713074567871,0.006828692543213028,0.8779347841686966,0.12206521583130342,0.022737858145868393,0.00015633742256099451,0.0013581417910763114,0.0001888316465490308,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.197852574765738,-0.14740066734973922,-0.196890540683186
257.2735862069,26.503123632,0.99,0.01,0.022891526584399344,0.0015574986209901675,0.9928720977955143,0.007127902204485738,0.8734334091209398,0.1265665908790602,0.022728358021594362,0.00016316856280498395,0.0013603713302326045,0.00019712729075756298,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.1877906556491995,-0.1536015977198142,-0.20520327831244956
257.2735862069,26.6802597688,0.99,0.01,0.0228888553245028,0.0015680330494550806,0.9925728015386942,0.007427198461305729,0.8689907171159619,0.1310092828840382,0.0227188552534556,0.00017000007104719665,0.001362606164107499,0.00020542688534758171,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.177731862086005,-0.1597829538487927,-0.21349230288506238
257.2735862069,26.8573959055,0.99,0.01,0.02288618178016479,0.0015785767302174173,0.9922734182238774,0.007726581776122613,0.8646056201074589,0.13539437989254122,0.022709349825097137,0.00017683195506765063,0.001364846312716835,0.00021373041750058256,7.42914863948137,0.022954707701607516,0.0013084875307133076,309.1473760575555,82.3795680252517,22.269983639476894,7.167676178079653,-0.16594475698326594,-0.22175763589100583
