T,P,z_carbon dioxide,z_nitrogen,rho_l,rho_v,x_carbon dioxide,x_nitrogen,y_carbon dioxide,y_nitrogen,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoV1_carbon dioxide,rhoV2_nitrogen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_nitrogen,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
216.8451724138,10.7302277203,0.99,0.01,0.02650616727535504,0.00064185554729252,0.9918439319441713,0.008156068055828688,0.5242411532205749,0.4757588467794251,0.026289981171158067,0.000216186104196975,0.0003364870923136539,0.00030536845497886603,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,78.04166689954451,61.77794369140718,3.87,15.193700768419196,-0.19525644292862765
216.8451724138,10.953013951,0.99,0.01,0.02650445011755474,0.0006554074571049112,0.9915108399248482,0.00848916007515175,0.5148384326031982,0.48516156739680183,0.026279449597802942,0.0002250005197517968,0.00033742894793234034,0.00031797850917257087,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,78.04166689954451,61.77794369140718,3.87,15.160836533577818,-0.2021890503357806
216.8451724138,11.1758001817,0.99,0.01,0.026502732092134926,0.0006689746782262488,0.9911777234748429,0.00882227652515719,0.5058110497510944,0.49418895024890575,0.026268917660945957,0.00023381443118897208,0.0003383747842505195,0.00033059989397572943,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,78.04166689954451,61.77794369140718,3.87,15.127993993947861,-0.2090443525505581
216.8451724138,11.3985864125,0.99,0.01,0.026501013195073104,0.0006825572130985375,0.9908445821504402,0.009155417849559781,0.49713721531912053,0.5028627846808795,0.02625838534583551,0.00024262784923759158,0.00033932459221578645,0.00034323262088275104,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,78.04166689954451,61.77794369140718,3.87,15.095173229863969,-0.2158227224390057
216.8451724138,11.6213726432,0.99,0.01,0.026499293422726226,0.0006961550658891331,0.9905114155537961,0.00948858444620388,0.4887967931337992,0.5112032068662007,0.026247852639319953,0.00025144078340627287,0.00034027836373045695,0.00035587670215867607,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,78.04166689954451,61.77794369140718,3.87,15.062374319505722,-0.22252452844351467
216.8451724138,11.8441588739,0.99,0.01,0.02649757276995293,0.0007097682419477654,0.9901782231098318,0.009821776890168207,0.48077114293327283,0.5192288570667272,0.026237319522075454,0.00026025324787747403,0.0003412360888989669,0.0003685321530487985,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,78.04166689954451,61.77794369140718,3.87,15.029597334175724,-0.22914851969442118
220.2142068966,6.2045430383,0.99,0.01,0.02628808727777568,0.0003676926590122717,0.9998056274281305,0.0001943725718694678,0.9809040779398681,0.01909592206013183,0.026282977594641967,5.109683133710296e-06,0.0003606712286536907,7.02143035858097e-06,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,15.225284971950861,-0.004437151405801032
220.2142068966,6.4245241091,0.99,0.01,0.026286328134063994,0.0003806011655039217,0.9994742000646253,0.0005257999353747086,0.9500664710251513,0.049933528974848644,0.026272506784429866,1.3821349634129234e-05,0.00036159640617837045,1.9004759325551237e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,15.193512210527377,-0.01194021521928157
220.2142068966,6.6445051799,0.99,0.01,0.026284568495200465,0.00039352562338702146,0.9991427945747826,0.0008572054252174034,0.9212235737537481,0.07877642624625192,0.02626203722048688,2.253127471358428e-05,0.00036252508114026344,3.100054224675801e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,15.161758057830339,-0.0193643997777162
220.2142068966,6.8644862507,0.99,0.01,0.026282808308216582,0.0004064658440374947,0.9988114048217351,0.0011885951782648193,0.8941894006696038,0.10581059933039616,0.026251568688990177,3.123961922640476e-05,0.00036345744947255203,4.300839456494265e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,15.13002265721317,-0.0267107339003978
220.2142068966,7.0844673215,0.99,0.01,0.026281047526471445,0.0004194216623475578,0.9984800254091787,0.0015199745908213566,0.8688002885789049,0.13119971142109507,0.02624110100201104,3.994652446040506e-05,0.0003643936612838022,5.502800106375556e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,15.098306154465043,-0.03398019145989295
220.2142068966,7.3044483923,0.99,0.01,0.026279286108964725,0.00043239293402445194,0.9981486516005009,0.001851348399498986,0.8449116677280367,0.15508833227196328,0.026230633994686916,4.865211427780778e-05,0.00036533383500041866,6.70590990240333e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,15.066608693439061,-0.04117596594072381
220.2142068966,7.524429463,0.99,0.01,0.026277524018823294,0.00044537953134156914,0.9978172791430222,0.0021827208569777765,0.8223953386263191,0.17760466137368092,0.026220167519077672,5.735649974562009e-05,0.00036627805049488105,7.91014808466881e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,15.034930421284841,-0.04829535808890917
220.2142068966,7.7444105338,0.99,0.01,0.026275761223627115,0.000458381342969762,0.9974859043043914,0.00251409569560865,0.8011372630140698,0.19886273698593024,0.026209701445435954,6.605977819116161e-05,0.0003672263745235088,9.115496844625327e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,15.003271478015336,-0.0553405481483189
220.2142068966,7.9643916046,0.99,0.01,0.026273997694321084,0.0004713982708254915,0.9971545237461509,0.0028454762538491205,0.7810356482161469,0.21896435178385312,0.026199235657788207,7.476203653287719e-05,0.00036817885402215853,0.00010321941680333299,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.971632001294816,-0.06231223238904704
220.2142068966,8.1843726754,0.99,0.01,0.026272233404886963,0.00048443022869863663,0.9968231344851951,0.0031768655148048212,0.7619993562312909,0.23800064376870916,0.02618877005258607,8.346335230088864e-05,0.00036913552240733813,0.00011529470629129853,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.940012124747202,-0.0692110570589346
220.2142068966,8.4043537462,0.99,0.01,0.026270468331962196,0.0004974771408458959,0.9964917338490603,0.003508266150939617,0.7439465497799892,0.2560534502200109,0.02617830453714384,9.216379481835411e-05,0.000370096402526718,0.00012738073831917797,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.908411977704711,-0.07603762597963915
220.2142068966,8.6243348169,0.99,0.01,0.02626870245451429,0.0005105389407746684,0.9961603194378514,0.0038396805621485597,0.7268035390758804,0.27319646092411953,0.026167839028306827,0.00010086342620746267,0.00037106150899108024,0.00013947743178358807,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.876831685114823,-0.08279250580010888
220.2142068966,8.8443158877,0.99,0.01,0.02626693575356269,0.000523615570194117,0.9958288890916633,0.004171110908336558,0.7105037955385304,0.2894962044614695,0.026157373451312426,0.00010956230225026089,0.00037203085002599195,0.00015158472016812505,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.845271367548241,-0.08947623071225408
220.2142068966,9.0642969585,0.99,0.01,0.026265168211940044,0.000536706978105461,0.9954974408626304,0.0045025591373696735,0.6949871049965057,0.3050128950034943,0.026146907738812824,0.00011826047312722213,0.0003730044289449373,0.0001637025491605237,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.813731141281165,-0.09608930640000324
220.2142068966,9.2842780293,0.99,0.01,0.026263399814085542,0.0005498131200108934,0.9951659729907376,0.004834027009262386,0.6801988379491061,0.3198011620508938,0.026136441830029195,0.00012695798405634625,0.00037398224532058207,0.00017583087469031123,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.782211118424204,-0.1026322122832859
220.2142068966,9.5042591001,0.99,0.01,0.02626163054586726,0.0005629339572247715,0.9948344838829991,0.00516551611700094,0.6660893184895305,0.33391068151046954,0.02612597567002386,0.00013565487584340152,0.0003749642959224625,0.00018796966130230896,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.750711407084038,-0.1091054055363152
220.2142068966,9.7242401708,0.99,0.01,0.026259860394426404,0.0005760694562672586,0.9945029720952419,0.005497027904758139,0.6526132766966214,0.3473867233033787,0.02611550920906319,0.000144351185363215,0.00037595057545941667,0.000200118880807842,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.719232111548743,-0.11550932219470589
220.2142068966,9.9442212416,0.99,0.01,0.026258089348043308,0.0005892195883374906,0.994171436316401,0.005828563683598991,0.6397293719357863,0.3602706280642137,0.026105042402068606,0.00015304694597470273,0.0003769410771794054,0.0002122785111580852,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.68777333247655,-0.12184438192932312
220.2142068966,10.1642023124,0.99,0.01,0.026256317396019104,0.0006023843288444064,0.9938398753546824,0.006160124645317525,0.6273997765951739,0.37260022340482607,0.026094575208132607,0.00016174218788649655,0.00037793579334141435,0.00022444853550299205,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.65633516709799,-0.12811098871512172
220.2142068966,10.3841833832,0.99,0.01,0.02625454452857218,0.0006155636569988478,0.9935082881254101,0.006491711874589812,0.6155898115265572,0.3844101884734428,0.0260841075900941,0.000170436938478079,0.000378934715594519,0.00023662894140432877,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.62491770940507,-0.13430953316295202
220.2142068966,10.604164454,0.99,0.01,0.026252770736747595,0.0006287575554483894,0.9931766736404399,0.0068233263595601215,0.6042676258694042,0.39573237413059575,0.026073639514168058,0.00017913122257953845,0.00037993783527824854,0.00024881972017014087,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.593521050347206,-0.14044039424880772
220.2142068966,10.8241455247,0.99,0.01,0.026250996012336558,0.0006419660099546449,0.9928450309987222,0.007154969001277798,0.5934039150850778,0.40659608491492216,0.026063170949615622,0.00018782506272093516,0.0003809451436586323,0.00026102086629601256,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.56214527801745,-0.14650393999972344
220.2142068966,11.0441265955,0.99,0.01,0.02624922034780647,0.0006551890091071772,0.9925133593780987,0.007486640621901293,0.5829716720032424,0.4170283279967576,0.026052701868457345,0.00019651847934912592,0.0003819566321173587,0.0002732323769898185,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.530790477832642,-0.15250052957598292
220.2142068966,11.2641076663,0.99,0.01,0.026247443736236782,0.0006684265440695603,0.9921816580278178,0.00781834197218226,0.5729459664543987,0.4270540335456013,0.02604223224521127,0.0002052114910255124,0.0003829722922957079,0.00028545425177385234,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.499456732698018,-0.15843051263183483
220.2142068966,11.4840887371,0.99,0.01,0.026245666171264722,0.0006816786083507255,0.9918499262621311,0.00815007373786897,0.5633037497523016,0.4366962502476984,0.026031762056669423,0.00021390411459530065,0.0003839921162098943,0.0002976864921408312,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.4681441231745,-0.16429423046405134
220.2142068966,11.7040698079,0.99,0.01,0.026243887647035048,0.0006949451976007519,0.9915181634544676,0.008481836545532338,0.5540236808114158,0.4459763191885842,0.02602129128169358,0.00022259636534146653,0.0003850160963369853,0.00030992910126376665,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.436852727630944,-0.17009201539115892
220.2142068966,11.9240508786,0.99,0.01,0.02624210815815547,0.000708226309429148,0.9911863690321582,0.008813630967841787,0.5450859711634862,0.45491402883651366,0.0260108199010313,0.00023128825712417266,0.00038604422567871887,0.00032218208375042913,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.405582622385555,-0.17582419756295842
220.2142068966,12.1440319494,0.99,0.01,0.026240327699657576,0.0007215219432413753,0.9908545424718781,0.009145457528121832,0.5364722465297169,0.46352775347028313,0.026000347897156356,0.0002399798025012172,0.00038707649781118754,0.00033444544543018785,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.37433388184104,-0.18149110447827077
220.2142068966,12.3640130202,0.99,0.01,0.026238546266960833,0.0007348321000905715,0.9905226832954322,0.009477316704567782,0.5281654229165272,0.4718345770834727,0.025989875254121393,0.0002486710128394425,0.00038811290691697655,0.0003467191931735949,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.343106578611723,-0.18709305079738314
220.2142068966,12.583994091,0.99,0.01,0.026236763853862255,0.0007481567819508133,0.9901907908407569,0.00980920915924312,0.5201495906837645,0.47985040931623546,0.02597940194955805,0.00025736190430420444,0.000389153443898998,0.00035900333805181526,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,77.96940172588533,61.77794369140718,3.87,14.311900779473905,-0.19262835290118296
223.5832413793,7.1176138826,0.99,0.01,0.026023585116477586,0.00041925137430611945,0.9997736632010432,0.00022633679895680953,0.9809574772833267,0.019042522716673182,0.026017695021524942,5.890094952643608e-06,0.00041126777048689867,7.983603819220731e-06,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.46900133033829,-0.004327422234682743
223.5832413793,7.3346688659,0.99,0.01,0.02602176391174758,0.00043190236292903477,0.9994439245188573,0.0005560754811426336,0.9545617342429532,0.04543826575704676,0.026007293846860173,1.4470064887405055e-05,0.00041227746858116883,1.962489434786594e-05,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.438761074879446,-0.01057474196040964
223.5832413793,7.5517238491,0.99,0.01,0.02601994209101594,0.0004445683730031978,0.9991141961261324,0.0008858038738676694,0.9296449489979532,0.07035505100204664,0.025996893525513907,2.3048565502034347e-05,0.00041329074244666087,3.1277630556536875e-05,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.408539451130892,-0.016755256842166943
223.5832413793,7.7687788324,0.99,0.01,0.026018119609017305,0.00045724925895457514,0.998784473008689,0.0012155269913109333,0.9060873231433783,0.0939126768566218,0.025986493882369385,3.16257266479168e-05,0.00041430775705544436,4.29415018991308e-05,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.378336563362717,-0.022869757265914004
223.5832413793,7.9858338156,0.99,0.01,0.026016296425174626,0.00046994489123578024,0.9984547506792011,0.0015452493207989844,0.8837815928513082,0.11621840714869183,0.025976094760793923,4.020166438070614e-05,0.00041532864452869264,5.461624670708761e-05,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.348152519146447,-0.028918935538833068
223.5832413793,8.2028887988,0.99,0.01,0.02601447250326159,0.0004826551550317281,0.9981250251386161,0.0018749748613838145,0.8626314474883199,0.1373685525116802,0.02596569602128581,4.877648197577595e-05,0.00041635351502271903,6.630164000900909e-05,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.317987425476948,-0.03490586154276265
223.5832413793,8.4199437821,0.99,0.01,0.026012647810038994,0.0004953799466836861,0.997795292724787,0.002204707275213088,0.842550143998098,0.15744985600190198,0.025955297536164646,5.7350273874348775e-05,0.00041738244541210986,7.799750127157626e-05,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.287841395269162,-0.040827738779617206
223.5832413793,8.6369987653,0.99,0.01,0.026010822315924394,0.0005081191748844054,0.9974655501853622,0.002534449814637732,0.8234593884180759,0.17654061158192408,0.02594489919212722,6.592312379716956e-05,0.0004184155049938098,8.970366989059556e-05,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.257714536045093,-0.04668656892977019
223.5832413793,8.8540537486,0.99,0.01,0.026008995993982837,0.000520872757934678,0.9971357945657103,0.002864205434289708,0.8052883157998297,0.1947116842001702,0.025934500886316453,7.449510766638488e-05,0.0004194527459832293,0.00010142001195144873,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.22760695543461,-0.05248293237440649
223.5832413793,9.0711087318,0.99,0.01,0.026007168819748003,0.0005336406230257135,0.9968060231885226,0.003193976811477305,0.7879726372261284,0.21202736277387169,0.02592410252560555,8.30662941424507e-05,0.0004204942090565657,0.00011314641396914786,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.19751875930031,-0.05821736894336382
223.5832413793,9.288163715,0.99,0.01,0.026005340770947245,0.0005464227053088304,0.9964762336228884,0.003523766377111536,0.7714538972016656,0.22854610279833446,0.02591370402551325,9.163674543399169e-05,0.00042153992552997446,0.00012488277977885598,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.167450051413768,-0.063890391496356
223.5832413793,9.5052186983,0.99,0.01,0.026003511827261266,0.0005592189470825596,0.9961464236572902,0.003853576342709763,0.7556788290899127,0.24432117091008734,0.025903305309256358,0.00010020651800490753,0.0004225899191362425,0.00013662902794631714,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.137400933233577,-0.06950248258352154
223.5832413793,9.7222736815,0.99,0.01,0.026001681970115046,0.0005720292970753898,0.9958165912761026,0.004183408723897411,0.7405987938780135,0.25940120612198647,0.02589290630692526,0.00010877566318978532,0.0004236442074769216,0.00014838508959846822,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.107371503775072,-0.0750541013146826
223.5832413793,9.9393286647,0.99,0.01,0.025999851182496276,0.0005848537098119728,0.9954867346391785,0.004513265360821541,0.7261692900115225,0.27383070998847747,0.025882506954767803,0.00011734422772847542,0.00042470280321476537,0.0001601509065972075,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.07736185954931,-0.08054568428489262
223.5832413793,10.156383648,0.99,0.01,0.02599801944879496,0.000597692145054604,0.9951568520638197,0.004843147936180326,0.7123495240373701,0.28765047596262994,0.02587210719455675,0.00012591225423820728,0.0004257657150505219,0.0001719264300040821,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.04737209454357,-0.08597764313225298
223.5832413793,10.3734386312,0.99,0.01,0.025996186754663808,0.0006105445673061741,0.994826942009082,0.005173057990918068,0.6991020334708709,0.30089796652912904,0.025861706973039196,0.00013447978162461205,0.0004268329485283393,0.00018371161877783475,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,14.017402300245507,-0.09135037607961216
223.5832413793,10.5904936145,0.99,0.01,0.025994353086893837,0.0006234109453705349,0.9944970030617969,0.005502996938203123,0.6863923546323548,0.3136076453676452,0.02585130624144609,0.0001430468454477477,0.00042790450669646376,0.00019550643867407113,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,13.987452565685823,-0.09666426786708371
223.5832413793,10.8075485977,0.99,0.01,0.025992518433305075,0.0006362912519608566,0.9941670339242707,0.005832966075729293,0.6741887293445604,0.32581127065543963,0.02584090495506084,0.00015161347824423681,0.00042898039065254946,0.00020731086130830717,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,13.957522977502325,-0.1019196836964138
223.5832413793,11.0246035809,0.99,0.01,0.025990682782650473,0.0006491854633487353,0.9938370334034856,0.006162966596514406,0.6624618453038957,0.3375381546961043,0.025830503072840398,0.00016017970981007697,0.00043006059999446775,0.00021912486335426756,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,13.927613620021924,-0.10711697634683048
223.5832413793,11.2416585642,0.99,0.01,0.025988846124529265,0.000662093559050676,0.9935070004013798,0.006492999598620109,0.6511846057029587,0.3488153942970414,0.025820100557074094,0.00016874556745516832,0.000431145133188883,0.00023094842586179299,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,13.89772457534712,-0.11225648745164918
223.5832413793,11.4587135474,0.99,0.01,0.025987008449311073,0.0006750155215498854,0.9931769339062728,0.006823066093727188,0.6403319243476068,0.3596680756523932,0.02580969737308318,0.00017731107622789635,0.0004322339878785415,0.00024278153367134384,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,13.86785592344603,-0.11733854925234333
223.5832413793,11.6757685306,0.99,0.01,0.025985169748067354,0.000687951336043137,0.9928468329851967,0.007153167014803334,0.6298805430408697,0.3701194569591303,0.025799293488951415,0.00018587625911594086,0.00043332716113254297,0.00025462417491059405,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,13.838007742249768,-0.1223634876011861
223.5832413793,11.8928235139,0.99,0.01,0.025983330012510016,0.0007009009902155818,0.9925166967769771,0.0074833032230229345,0.6198088684661184,0.38019113153388173,0.025788888875282533,0.00019444113722748475,0.00043442464965230167,0.0002664763405632802,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,13.808180107745962,-0.12733161517868474
223.5832413793,12.1098784971,0.99,0.01,0.02598148923493833,0.0007138644740361941,0.9921865244862518,0.007813475513748235,0.6100968261969746,0.3899031738030255,0.025778483504990426,0.000203005729947904,0.0004355264499442546,0.0002783380240919396,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,13.778373094079292,-0.13224323672425875
223.5832413793,12.3269334804,0.99,0.01,0.025979647408187978,0.0007268417795743908,0.9918563153777629,0.008143684622237067,0.6007257297596944,0.3992742702403055,0.025768077353098776,0.00021157005508920152,0.0004366325584546609,0.0002902092211197299,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,13.748586773640108,-0.13709864875975875
223.5832413793,12.5439884636,0.99,0.01,0.02597780452558863,0.0007398329008326984,0.9915260687715803,0.008473931228419643,0.591678162992536,0.40832183700746416,0.02575767039657346,0.0002201341290151666,0.00043774297168613,0.00030208992914656846,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,13.71882121716214,-0.141898144017107
223.5832413793,12.7610434468,0.99,0.01,0.02597596058092312,0.0007528378335988404,0.9911957840384932,0.00880421596150672,0.582937874137133,0.417062125862867,0.025747262614161086,0.00022869796676203272,0.00043885768628811273,0.0003139801473107277,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,13.689076493803551,-0.14664200869248134
223.5832413793,12.9780984301,0.99,0.01,0.025974115568391982,0.0007658565753066958,0.9908654605960336,0.00913453940396636,0.5744896803353781,0.4255103196646221,0.02573685398624933,0.00023726158214265264,0.0004399766991306911,0.00032587987617600485,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,13.659352671238125,-0.15133052337979613
223.5832413793,13.1951534133,0.99,0.01,0.02597226948258165,0.0007788891249126708,0.9905350979049158,0.009464902095084275,0.5663193813566662,0.43368061864333385,0.025726444494741874,0.0002458249878397804,0.00044110000736597875,0.000337789117546692,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,13.629649815738151,-0.15596396443746663
223.5832413793,13.4122083965,0.99,0.01,0.025970422316290574,0.0007919354819124456,0.9902046952318833,0.009795304768116724,0.5584136753209552,0.44158632467904485,0.025716034114745805,0.00025438820154476604,0.0004422276030718006,0.00034970787884064505,14.489768545002944,0.026024834835088734,0.00041057669276976577,309.1473760575555,82.3795680252517,6.9686304177309575,77.89939702142863,61.77794369140718,3.87,13.599967988934576,-0.16054021124337936
