T,P,z_carbon dioxide,z_nitrogen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_carbon monoxide,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_carbon monoxide,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_nitrogen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
263.7429655172,28.8673158566,0.95,0.001897,0.034035,0.014068,0.022299679201198984,0.001714433336965831,0.9748830004647682,0.00022033522983067679,0.004304430854341895,0.020592233451059296,0.9271693219963992,0.0034353753073475524,0.061313424560951776,0.008081878135301349,0.02173957816906665,4.913404941946541e-06,9.598742719556712e-05,0.00045920019999482094,0.0015895699946426338,5.889721951905882e-06,0.00010511777907083529,1.3855841300455879e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,6.200466708828038,-0.015590566087522184
263.7429655172,29.4647723524,0.95,0.001897,0.034035,0.014068,0.022279614062606055,0.0017514728417952037,0.9755033500416876,0.00027234783529668646,0.005305326369020255,0.018918975753995582,0.9146331003461321,0.004149994606103893,0.0738760202084967,0.007340884839267333,0.0217338381557081,6.067804661196373e-06,0.0001182006239779384,0.00042150747825882295,0.0016019550354631977,7.268602846187553e-06,0.00012939184305509562,1.2857360430722883e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,6.130593845723696,-0.01281080899891407
263.7429655172,30.0622288482,0.95,0.001897,0.034035,0.014068,0.022262728023531467,0.001788387012324662,0.975454532076884,0.00032597874896169235,0.0063315271130041555,0.017887962061150228,0.9019903785535075,0.00486009259659262,0.08628633355586934,0.006863195294030489,0.02171627894694882,7.257176229585198e-06,0.0001409570660904269,0.00039823483426263686,0.001613107878246898,8.691726478441484e-06,0.00015431335827243038,1.2274049326891867e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,6.066700711936418,-0.010546391899407759
263.7429655172,30.659685344,0.95,0.001897,0.034035,0.014068,0.022247491890074984,0.0018252952567329418,0.9750545073395802,0.00038064604507972186,0.007371515519823844,0.01719333109551634,0.8895273590897502,0.00555693739034215,0.09839113762153238,0.006524565898375218,0.02169251724441837,8.468419800900228e-06,0.00016399773174484284,0.00038250849411087384,0.0016236500692807013,1.0143051460553457e-05,0.00017959287680514117,1.190925918654579e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,6.006025795623205,-0.008516820253142932
263.7429655172,31.2571418398,0.95,0.001897,0.034035,0.014068,0.022233196011370727,0.0018622534716774184,0.9744502761513805,0.0004360823391222218,0.008419968406749754,0.016693673102747643,0.8773619745504118,0.006237162604854737,0.11013333546429982,0.0062675273804335295,0.021665143993007976,9.695504122801398e-06,0.00018720280799681616,0.0003711537062431357,0.0016338703830242592,1.1615177714307303e-05,0.0002050961863158061,1.1671724623045616e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,5.947294071980458,-0.006592784661095585
263.7429655172,31.8545983356,0.95,0.001897,0.034035,0.014068,0.022219473877374777,0.001899290889623605,0.9737175403142171,0.0004921517073620954,0.009474149647121092,0.0163161583312997,0.865543187831945,0.006899584871956977,0.12149479125404397,0.006062436042054048,0.021635491450953368,1.0935352005437473e-05,0.00021051062059454658,0.0003625364538214245,0.0016439182912249856,1.3104318689492734e-05,0.00023075395016552736,1.1514329543599039e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,5.889849651148436,-0.004710006092196295
263.7429655172,32.4520548315,0.95,0.001897,0.034035,0.014068,0.022206119116912365,0.0019364242894395175,0.9728988142631614,0.0005487794726469907,0.010532527696191556,0.01601987856800012,0.854088788486775,0.0075439938870788545,0.13247462077288283,0.005892596853263235,0.02160430695823056,1.2186262338515426e-05,0.00023388656462380826,0.00035573933171948217,0.0016538782753637616,1.4608373002322734e-05,0.00025652707339889915,1.1410567674533797e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,5.8333246164147265,-0.00283209540419449
263.7429655172,33.0495113273,0.95,0.001897,0.034035,0.014068,0.022193007254934283,0.0019736640812816294,0.9720196702836281,0.0006059222556233748,0.011594186166752693,0.015780221293995852,0.8430013983715624,0.008170641315356475,0.14308003421864762,0.005747926094433595,0.021572039594543388,1.3447237014975704e-05,0.0002573098577138012,0.00035021056566211843,0.0016638015804361385,1.612610128515476e-05,0.00028239192428589126,1.1344475274444985e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,5.777497984558727,-0.0009380213313168184
263.7429655172,33.6469678231,0.95,0.001897,0.034035,0.014068,0.022180058942800805,0.0020110171705108293,0.9710963578109457,0.0006635539128443086,0.012658547159274787,0.015581541116935138,0.8322759059993107,0.008780004374990236,0.15332210947048644,0.005621980155212739,0.021538974455385957,1.4717664898612872e-05,0.0002807673221229385,0.00034559950039329563,0.0016737211375670708,1.7656739555265567e-05,0.00030833339476408925,1.1305898624403955e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,5.72222959938746,0.000984847604681427
263.7429655172,34.2444243189,0.95,0.001897,0.034035,0.014068,0.0221672212567424,0.0020484884155923377,0.9701396729109464,0.0007216583914035382,0.013725230705484514,0.015413437992165487,0.8219031852942901,0.009372668394319345,0.16321369945252276,0.00551044685886781,0.02150530077936065,1.5997161234027038e-05,0.0003042502258483098,0.0003416730902994117,0.0016836591538137958,1.9199802628951614e-05,0.0003343413725944623,1.1288086555127894e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,5.667426574841512,0.0029443226397010136
263.7429655172,34.8418808147,0.95,0.001897,0.034035,0.014068,0.022154457542267667,0.0020860814201879175,0.9691570570882111,0.0007802258520388658,0.014793978517617263,0.015268738542132718,0.8118720667798283,0.009949265242061453,0.1727683408345877,0.005410327143522573,0.021471148873049854,1.728548051237467e-05,0.00032775256894977163,0.0003382706197556652,0.001693631234078964,2.075497736598584e-05,0.0003604088258117269,1.1286382931240807e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,5.613025099954023,0.004945336044365867
263.7429655172,35.4393373105,0.95,0.001897,0.034035,0.014068,0.02214174158973178,0.002123798987520107,0.9681537998454759,0.0008392504475356312,0.01586461029878292,0.015142339408205542,0.80217042930114,0.010510439807572127,0.1819996647988858,0.0053194660924020445,0.021436611255295432,1.8582466538400695e-05,0.0003512701016574489,0.00033527776624049915,0.0017036487455683307,2.232206142171271e-05,0.0003865307038288725,1.1297476701191002e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,5.558980016273947,0.006990882779772889
263.7429655172,36.0367938063,0.95,0.001897,0.034035,0.014068,0.0221290541638543,0.0021616434055237196,0.967133761624741,0.0008987289126329053,0.016936996128667378,0.01503051333395876,0.7927858334404949,0.011056830773777414,0.19092106432934372,0.005236271456384014,0.021401755394686046,1.988802078627544e-05,0.000374799704704271,0.0003326110436777077,0.0017137202688492718,2.3900925328127674e-05,0.0004127032596830957,1.1318951663224586e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,5.505258583940766,0.00908087212944153
263.7429655172,36.6342503021,0.95,0.001897,0.034035,0.014068,0.02211638071824775,0.0021996165709988885,0.9660998191760245,0.0009586600172904566,0.018011045303293654,0.014930475503391407,0.7837058479658957,0.011589062378983224,0.19954555197501136,0.005159537680109701,0.021366631412727266,2.120208992175771e-05,0.0003983391350612505,0.0003302080805374761,0.0017238523699745197,2.5491493651151302e-05,0.000438923702793355,1.134900457986246e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,5.451836510416155,0.011219610469832553
263.7429655172,37.2317067979,0.95,0.001897,0.034035,0.014068,0.02210371012502873,0.0022377201644451215,0.9650541631958893,0.0010190436338300493,0.019086688546816576,0.014840104623464025,0.7749183139004582,0.012107735655691216,0.20788561789944504,0.005088332544405692,0.021331277478234108,2.252464508693533e-05,0.0004218866308855394,0.0003280213708221474,0.0017340503368128695,2.7093724222511408e-05,0.00046518983907172185,1.1386264338018968e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,5.398695527970218,0.01340568788423191
263.7429655172,37.8291632937,0.95,0.001897,0.034035,0.014068,0.022091033648429636,0.0022759556823731264,0.96399848730914,0.0010798806269489616,0.020163875510008072,0.01475775655390312,0.7664114341447823,0.012613427462345037,0.21595321699578224,0.0050219213970904685,0.02129572302018148,2.3855679266216802e-05,0.0004454408523743346,0.0003260140966076068,0.0017443184585775545,2.870760190712543e-05,0.0004914999513483074,1.1429670540139242e-05,6.198817296016603,0.022232825226026716,0.0016029560546687073,309.1473760575555,82.3795680252517,26.88570178657286,77.66663542302815,61.77794369140718,63.65845399182276,85.37411700764652,3.87,5.345821659807032,0.015638930539144447
