temperature,pressure,z_carbon dioxide,z_methane,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_methane,y_carbon dioxide,y_methane,gamma,interfacial_thickness,E_carbon dioxide,E_methane,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.30013793103447,5.234145930126122,0.95,0.05,305.64,83.76,0.6651620793450939,0.06248980336826793,6.87477629799536,2.9775368711547556,1180.3871311517817,10.298877586930091,0.9705292221391814,0.029470777860818715,0.5462313707362231,0.4537686292637768,17.453120121815815,0.6690942044569113,1.0000000004150214,2.993496228872601,19.134742900747867,1212.1300889926404,7.698860655635198,309.1473760575555,2.825663191003725
203.30013793103447,5.365136147200229,0.95,0.05,305.64,83.76,0.6651620793450939,0.0640536789302797,6.87477629799536,2.9775368711547556,1178.6415534685916,10.4430554686496,0.968903683276397,0.031096316723602937,0.5332040929232676,0.4667959070767324,17.36684393542227,0.6716962447218627,1.0000000003795475,2.9710970535772767,19.134742900747867,1212.1300889926404,7.698860655635198,309.1473760575555,2.825663191003725
203.30013793103447,5.496126364274335,0.95,0.05,305.64,83.76,0.6651620793450939,0.0656175544922915,6.87477629799536,2.9775368711547556,1176.8939330656312,10.58752709549058,0.9672757291462324,0.03272427085376757,0.5207966159007661,0.4792033840992339,17.28106029083024,0.6743299223218983,1.0000000003433593,2.9489721549942782,19.134742900747867,1212.1300889926404,7.698860655635198,309.1473760575555,2.825663191003725
203.30013793103447,5.627116581348442,0.95,0.05,305.64,83.76,0.6651620793450939,0.06718143005430327,6.87477629799536,2.9775368711547556,1175.1442607389167,10.73229370366671,0.9656453493469044,0.03435465065309566,0.5089657790766043,0.49103422092339566,17.195763392099668,0.6769203760032163,1.0000000003199723,2.9271175877613405,19.134742900747867,1212.1300889926404,7.698860655635198,309.1473760575555,2.825663191003725
203.30013793103447,5.75810679842255,0.95,0.05,305.64,83.76,0.6651620793450939,0.06874530561631506,6.87477629799536,2.9775368711547556,1173.3925272947608,10.877356543645345,0.9640125334746236,0.03598746652537648,0.49767233747403056,0.5023276625259694,17.11094759037128,0.6795430143323729,1.0000000006289949,2.905529431291211,19.134742900747867,1212.1300889926404,7.698860655635198,309.1473760575555,2.825663191003725
203.30013793103447,5.889097015496657,0.95,0.05,305.64,83.76,0.6651620793450939,0.07030918117832684,6.87477629799536,2.9775368711547556,1171.638723545822,11.022716880010753,0.9623772711200137,0.03762272887998634,0.4868805275979676,0.5131194724020324,17.02660711419913,0.68212411942718,1.000000000649933,2.8842037628017936,19.134742900747867,1212.1300889926404,7.698860655635198,309.1473760575555,2.825663191003725
203.30013793103447,6.020087232570764,0.95,0.05,305.64,83.76,0.6651620793450939,0.07187305674033863,6.87477629799536,2.9775368711547556,1169.8828403044329,11.168375991443002,0.9607395518619641,0.03926044813803585,0.47655768978353374,0.5234423102164661,16.94273645405842,0.6847375471532153,1.000000000674925,2.8631367066099065,19.134742900747867,1212.1300889926404,7.698860655635198,309.1473760575555,2.825663191003725
203.30013793103447,6.1510774496448715,0.95,0.05,305.64,83.76,0.6651620793450939,0.07343693230235042,6.87477629799536,2.9775368711547556,1168.1248683795322,11.314335170549185,0.9590993652648473,0.04090063473515267,0.46667393867145024,0.5333260613285498,16.85933011305706,0.6873103625158706,1.0000000006972922,2.8423244090186466,19.134742900747867,1212.1300889926404,7.698860655635198,309.1473760575555,2.825663191003725
203.30013793103447,6.282067666718978,0.95,0.05,305.64,83.76,0.6651620793450939,0.0750008078643622,6.87477629799536,2.9775368711547556,1166.3647985707837,11.460595723834071,0.9574567008730895,0.042543299126910475,0.45720187477075075,0.5427981252292492,16.776382667566224,0.6899172465723894,1.0000000007042613,2.8217630483788345,19.134742900747867,1212.1300889926404,7.698860655635198,309.1473760575555,2.825663191003725
203.30013793103447,6.413057883793085,0.95,0.05,305.64,83.76,0.6651620793450939,0.07656468342637399,6.87477629799536,2.9775368711547556,1164.6026216660734,11.607158971566891,0.9558115482088935,0.044188451791106566,0.44811633128679135,0.5518836687132087,16.693888766654897,0.6924848276846219,1.0000000006803396,2.8014488379128664,19.134742900747867,1212.1300889926404,7.698860655635198,309.1473760575555,2.825663191003725
203.30013793103447,6.544048100867192,0.95,0.05,305.64,83.76,0.6651620793450939,0.07812855898838576,6.87477629799536,2.9775368711547556,1162.8383284375625,11.754026247804807,0.9541638967685813,0.04583610323141877,0.4393941512612599,0.5606058487387402,16.611843132445628,0.69508553364943,1.0000000006354175,2.7813780296944293,19.134742900747867,1212.1300889926404,7.698860655635198,309.1473760575555,2.825663191003725
203.30013793103447,6.675038317941299,0.95,0.05,305.64,83.76,0.6651620793450939,0.07969243455039754,6.87477629799536,2.9775368711547556,1161.0719096388798,11.90119890029625,0.9525137360200194,0.047486263979980584,0.43101399088573766,0.5689860091142624,16.53024056130045,0.6976507278887504,1.0000000006006686,2.7615469163284367,19.134742900747867,1212.1300889926404,7.698860655635198,309.1473760575555,2.825663191003725
203.30013793103447,6.806028535015406,0.95,0.05,305.64,83.76,0.6651620793450939,0.08125631011240933,6.87477629799536,2.9775368711547556,1159.3033554138265,12.048678290475785,0.9508610548571655,0.04913894514283442,0.4229561454625292,0.5770438545374708,16.44907590090459,0.7002455579638494,1.0000000005067495,2.7419518277546,19.134742900747867,1212.1300889926404,7.698860655635198,309.1473760575555,2.825663191003725
206.60027586206897,3.5312364003512697,0.95,0.05,305.64,83.76,0.6759595467284026,0.04215898281221669,7.549072683480977,3.4962736637141285,1199.0689482536027,9.17446661968453,0.9975221803315065,0.0024778196684934676,0.9405782983386739,0.059421701661326154,18.220313876086518,0.6385822987941012,1.0000000006340106,3.1642269902500386,18.362704294153936,1201.7352038790725,8.947765585046513,309.1473760575555,3.317477674842775
206.60027586206897,3.667179350568335,0.95,0.05,305.64,83.76,0.6759595467284026,0.0437819884260785,7.549072683480977,3.4962736637141285,1197.371211026429,9.319009161832,0.9959438205756854,0.004056179424314572,0.9063707070437779,0.09362929295622209,18.13044950643058,0.6413232417406363,1.0000000005717156,3.1405444894552335,18.362704294153936,1201.7352038790725,8.947765585046513,309.1473760575555,3.317477674842775
206.60027586206897,3.8031223007854007,0.95,0.05,305.64,83.76,0.6759595467284026,0.04540499403994031,7.549072683480977,3.4962736637141285,1195.6718321582696,9.463840001909064,0.9943634601298106,0.00563653987018947,0.874595090450757,0.125404909549243,18.041115348076072,0.64401799825037,1.0000000006207146,3.117132603099524,18.362704294153936,1201.7352038790725,8.947765585046513,309.1473760575555,3.317477674842775
206.60027586206897,3.939065251002466,0.95,0.05,305.64,83.76,0.6759595467284026,0.047027999653802124,7.549072683480977,3.4962736637141285,1193.9708013910188,9.608960411086155,0.9927810881287683,0.007218911871231676,0.845001226508359,0.154998773491641,17.952305496189513,0.646739422800824,1.0000000006824556,3.093989107352371,18.362704294153936,1201.7352038790725,8.947765585046513,309.1473760575555,3.317477674842775
206.60027586206897,4.075008201219531,0.95,0.05,305.64,83.76,0.6759595467284026,0.04865100526766393,7.549072683480977,3.4962736637141285,1192.268109144089,9.754371614147134,0.9911966943180199,0.008803305681980065,0.8173720664467894,0.1826279335532107,17.86401418943866,0.6494152255824155,1.0000000006560996,3.0711117318945864,18.362704294153936,1201.7352038790725,8.947765585046513,309.1473760575555,3.317477674842775
206.60027586206897,4.210951151436597,0.95,0.05,305.64,83.76,0.6759595467284026,0.05027401088152575,7.549072683480977,3.4962736637141285,1190.5637449142273,9.900074808843595,0.9896102675861224,0.010389732413877695,0.7915184163016911,0.20848158369830883,17.776235727305945,0.6521032176444962,1.000000000643244,3.0484980083582505,18.362704294153936,1201.7352038790725,8.947765585046513,309.1473760575555,3.317477674842775
206.60027586206897,4.346894101653662,0.95,0.05,305.64,83.76,0.6759595467284026,0.05189701649538756,7.549072683480977,3.4962736637141285,1188.8576995462752,10.046071178217925,0.9880217980478815,0.011978201952118532,0.7672746091911868,0.2327253908088133,17.688964449631825,0.6547614845808966,1.0000000006400742,3.026145365431369,18.362704294153936,1201.7352038790725,8.947765585046513,309.1473760575555,3.317477674842775
206.60027586206897,4.482837051870728,0.95,0.05,305.64,83.76,0.6759595467284026,0.053520022109249374,7.549072683480977,3.4962736637141285,1187.1499639120696,10.192361899033468,0.9864312758331573,0.013568724166842811,0.7444949597513435,0.25550504024865645,17.602194751106573,0.6574207225263059,1.0000000006318526,3.004051133824111,18.362704294153936,1201.7352038790725,8.947765585046513,309.1473760575555,3.317477674842775
206.60027586206897,4.618780002087793,0.95,0.05,305.64,83.76,0.6759595467284026,0.055143027723111186,7.549072683480977,3.4962736637141285,1185.4405291187666,10.33894814799718,0.9848386912782873,0.015161308721712664,0.7230508408266296,0.2769491591733704,17.51592108986725,0.6600627919650606,1.0000000007063414,2.9822125554380854,18.362704294153936,1201.7352038790725,8.947765585046513,309.1473760575555,3.317477674842775
206.60027586206897,4.754722952304859,0.95,0.05,305.64,83.76,0.6759595467284026,0.056766033336973006,7.549072683480977,3.4962736637141285,1183.729386470728,10.485831106286446,0.983244034891396,0.016755965108604002,0.7028282585751768,0.29717174142482305,17.430137961396078,0.6626975318538101,1.00000000067702,2.9606268207225703,18.362704294153936,1201.7352038790725,8.947765585046513,309.1473760575555,3.317477674842775
