T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_carbon monoxide,rhoL6_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_carbon monoxide,rhoV6_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
213.6139310345,7.2840459583,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026778343654413422,0.0004380662595509873,0.9901224665508925,3.5509827925979234e-05,0.001343759526252415,0.0004859106840858812,0.0033299574674865626,0.004682395943356574,0.6472309307944174,0.00972909911665219,0.05200155810692783,0.042393990270803227,0.24785215744103212,0.0007922642701671364,0.02651383966925526,9.508943753109586e-07,3.598365438287894e-05,1.3011883283802841e-05,8.917074541893539e-05,0.00012538680769723368,0.00028353003291881437,4.2619900588326395e-06,2.2780128050725194e-05,1.8571376745371715e-05,0.00010857566753183535,3.470642454080103e-07,16.742208219603214,0.026791593294356694,0.00027542585569125666,309.1473760575555,82.3795680252517,4.579959925381839,16.494243333609592,-0.2887397582995703,-0.3748771158880402
217.0174137931,5.3190173457,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026553951507410585,0.0003171797310299599,0.9908852629774133,1.6452907907909848e-07,3.88685406202633e-05,6.497990330151514e-06,5.171177055539975e-05,0.009017494192001723,0.9895281880449275,5.9631286939657526e-05,0.002064911595301462,0.0007637034602638965,0.0052063356248630895,0.0023772299877041227,0.026311919222510017,4.3688971874253025e-09,1.0321133427942903e-06,1.7254732012246618e-07,1.3731518476904275e-06,0.00023945010349277034,0.0003138582845306537,1.8913835552490935e-08,6.549481043983632e-07,2.4223125811315236e-07,1.6513441331457728e-06,7.540091680963485e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,16.065058302936908,-0.010636941836050795,-0.012199305507603952
217.0174137931,5.4114461376,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026546124746179203,0.0003227228791265467,0.9940503074818792,4.547853541189511e-07,0.00010302142363192476,1.7700275530242427e-05,0.00014032050359300425,0.005688195530011738,0.9771143176257644,0.00016158852258790454,0.005366032948266166,0.00203807789153398,0.013842273785830852,0.0014777092260168279,0.026388183466391758,1.2072788743176959e-08,2.7348195632620487e-06,4.698737222675587e-07,3.724965592826578e-06,0.0001509995481203505,0.00031533714581995773,5.214831324337357e-08,1.7317416025523688e-06,6.577343650400077e-07,4.467218449821256e-06,4.768905759320116e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,16.01744058306311,-0.01570246180915902,-0.019892069848733485
217.0174137931,5.5038749294,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026544315334685535,0.00032821179326380975,0.9943434717078167,8.07986838427053e-07,0.00017424613363893051,3.087073749793222e-05,0.00024364967830600354,0.005206953755902016,0.962340127675041,0.0002821479941549433,0.00892378855984362,0.003494059852602187,0.023627378870525847,0.0013324970478323765,0.026394166663998252,2.1447457425483307e-08,4.625244317161528e-06,8.194425907594139e-07,6.4675138921492475e-06,0.00013821502242978832,0.00031585137903394884,9.260429912738086e-08,2.9288926459333447e-06,1.1467916499936466e-06,7.754784389218736e-06,4.3734124558779675e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,16.001420991678955,-0.023912479990467972,-0.03110954703072011
217.0174137931,5.5963037212,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026543148529045053,0.00033369767315111453,0.994330290128062,1.187669239444546e-06,0.00024355449702248008,4.449739956606566e-05,0.00034960433662349475,0.005030865969486776,0.9477530820876714,0.0004078090209292597,0.012270946840068268,0.004953575693379334,0.03334611801610316,0.0012684683418485775,0.02639265657779761,3.1524481025954555e-08,6.46470318938455e-06,1.1811010858383456e-06,9.279599833395687e-06,0.00013353502265780575,0.0003162629982144532,1.3608492137412812e-07,4.0947864078918025e-06,1.6529966826586026e-06,1.1127521990596084e-05,4.2328493414072284e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.988850300293372,-0.03248369569645071,-0.042704604783450506
217.0174137931,5.6887325131,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026542158564279862,0.00033918492869836324,0.994232590676608,1.5922213167107176e-06,0.0003102889980521944,5.844626322882821e-05,0.0004570734087248582,0.00494000843206946,0.9335515684975364,0.0005377671652515263,0.015384719102867282,0.006401677861469458,0.0428967618226033,0.001227505550271888,0.026389079071513284,4.226099065756233e-08,8.23573978705287e-06,1.5512899861091978e-06,1.2131714889891086e-05,0.00013111848711286716,0.00031664662219708207,1.8240251760215987e-07,5.218264851950386e-06,2.1713526489924086e-06,1.4549935100190372e-05,4.1635138254581546e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.977292800795508,-0.041172803193047613,-0.054403376485483435
217.0174137931,5.7811613049,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026541239935612786,0.0003446745332337345,0.994100653395103,2.022777091195635e-06,0.00037439643580335677,7.268446454889687e-05,0.0005657523015914168,0.004884490625862136,0.9197638408132441,0.0006721848867426237,0.018273368324874775,0.007835322846939703,0.052258873360087846,0.0011964097681107788,0.02638466396190887,5.368701211368425e-08,9.93694563369514e-06,1.9291358131838134e-06,1.501576758066296e-05,0.00012964043766425842,0.0003170191725175718,2.3168501208478452e-07,6.2983646979843224e-06,2.700636245004558e-06,1.8012302782709122e-05,4.123719783798632e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.966194137578883,-0.049922789423941794,-0.06614263781701624
217.0174137931,5.8735900967,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026540356107475502,0.00035016680184810485,0.9939519356376386,2.4811769622405575e-06,0.00043593608433395756,8.71984968086703e-05,0.0006754917268615335,0.004846956877395246,0.906386683765777,0.0008114456797792724,0.020950083886451903,0.009253722816370448,0.061427489228115126,0.0011705746235063693,0.0263798383255375,6.58513201435287e-08,1.1569898918321705e-05,2.3142791573386756e-06,1.7927790978558672e-05,0.0001286399615636473,0.0003173865262919717,2.8414133856176923e-07,7.336023872968378e-06,3.2403465237972774e-06,2.1509867448567983e-05,4.0989637223777475e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.955360009296893,-0.05871232198706622,-0.07789947014683563
217.0174137931,5.9660188886,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026539491231643182,0.00035566185172439957,0.9937940541737271,2.969656546800286e-06,0.0004949980539382735,0.00010198065332369307,0.0007861898040668636,0.004819807658397238,0.8934082899222552,0.0009560362044238719,0.023428727485306902,0.010656748911822424,0.0704022265983939,0.0011479708777975932,0.026374788586802762,7.881317388479796e-08,1.3136996512175248e-05,2.7065146546813955e-06,2.0865077411439798e-05,0.00012791524308824017,0.0003177512467396785,3.400256067809609e-07,8.332704600970588e-06,3.7901990513407433e-06,2.5039386277505552e-05,4.082894481231764e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.944704175318625,-0.06753079375229021,-0.08966303512969809
217.0174137931,6.0584476804,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026538637415143198,0.0003611597232714903,0.9936308446364729,3.4907932883968768e-06,0.000551681637038982,0.00011702544525233238,0.0008977635855557574,0.004799193902391676,0.8808142245758491,0.0011065212680943315,0.025722768539811144,0.012044510940220458,0.07918441398715963,0.0011275606888652328,0.026369608710309838,9.264089737198012e-08,1.4640878933970178e-05,3.10569585989734e-06,2.3825422281583134e-05,0.00012736406686053884,0.00031811462160140597,3.996309149789673e-07,9.290027967614789e-06,4.349992238110458e-06,2.8598221043017694e-05,4.072295063623784e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.93418202685851,-0.0763717432775799,-0.1014271309675312
217.0174137931,6.1508764722,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026537790357071857,0.0003666604213660751,0.9934644382618699,4.047519110100492e-06,0.000606087810130346,0.00013232836264839148,0.0010101392401819377,0.004782958806059344,0.8685894172702782,0.0012635417536279584,0.027844966641861674,0.01341721335382535,0.08777610681163919,0.001108754168767547,0.02636435098979966,1.074122136100889e-07,1.6084231243215894e-05,3.511702346257591e-06,2.6806863387400118e-05,0.00012692915808171356,0.0003184773617304338,4.6329075179885666e-07,1.0209647201829306e-05,4.919561101872133e-06,3.218402430942924e-05,4.065362707117011e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.923767828221093,-0.08523058939118222,-0.11318762916641845
217.0174137931,6.2433052641,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026536947574061075,0.0003721639318581169,0.9932961070117262,4.643159499518872e-06,0.0006583161452387982,0.0001478853552739297,0.0011232479740801238,0.004769800354181361,0.8567189295006978,0.001427820870670311,0.029807282163673954,0.014775096181148046,0.09617968305832958,0.00109118822548025,0.02635904671728914,1.2321528021673595e-07,1.7469701033359965e-05,3.924425919875669e-06,2.980757260083456e-05,0.0001265759419376487,0.00031883988530025657,5.313834292177428e-07,1.1093195328037216e-05,5.498757888357904e-06,3.579460901185545e-05,4.0610090039201124e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.913445462557837,-0.09410371124646844,-0.12494143190701479
217.0174137931,6.3357340559,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026536107585372695,0.0003776702288345947,0.9931266523038358,5.2814892304120505e-06,0.0007084633792575427,0.00016369257505568084,0.0012370240456525624,0.00475888620696811,0.8451882727652644,0.0016001748917071233,0.031620868887366364,0.016118406990490757,0.10439765163797964,0.0010746248271915283,0.026353715691435606,1.401501664292014e-07,1.879986045227485e-05,4.343763782604241e-06,3.282580316112938e-05,0.00012628231637465195,0.00031920244838357326,6.043384175264021e-07,1.1942260788640371e-05,6.087442456547775e-06,3.942788498391007e-05,4.058538043967613e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.903204182548425,-0.1029880166477124,-0.136685982497589
217.0174137931,6.4281628477,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026535269503338357,0.0003831792779561262,0.9929566011176685,5.966803007965049e-06,0.0007566227002204383,0.000179746223658631,0.0013514036334699873,0.004749659521974565,0.833983539896236,0.001781527399669785,0.033296098990949756,0.017447385526641376,0.1124325485132772,0.0010588996732259594,0.026348371015776178,1.5833072588968254e-07,2.0077187262692916e-05,4.769614486989107e-06,3.5859859621916804e-05,0.0001260334954646923,0.00031956521064473387,6.826443826645233e-07,1.2758375170107829e-05,6.685476588320609e-06,4.308182275808469e-05,4.057484122147011e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.893036474451133,-0.11188072050635967,-0.14841901314338024
217.0174137931,6.5205916396,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026534432812966954,0.00038869103787440184,0.9927863123753327,6.704002297576849e-06,0.0008028833787206026,0.00019604244311334604,0.0014663240687022845,0.004741733731833553,0.823091451976973,0.001972927062233091,0.03484260104394792,0.01876225381028526,0.12028687175544542,0.0010438943511154686,0.02634302170335649,1.77886898543029e-07,2.1304055069309733e-05,5.201875035280976e-06,3.890807748301711e-05,0.00012581921512431647,0.000319928270734478,7.668590674698747e-07,1.3543006762015836e-05,7.292719906382727e-06,4.675442902528915e-05,4.057523787662967e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.88293690807571,-0.1207792128183236,-0.16013839462054946
217.0174137931,6.6130204314,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.0265335972471722,0.00039420546061709125,0.9926160381631304,7.498701213881808e-06,0.0008473305795448481,0.0002125772214539976,0.0015817232156339317,0.004734832119023072,0.8124993648767687,0.0021755694155816694,0.03626930267636989,0.020063208515717995,0.12796303419255894,0.0010295203230027753,0.02633767417770421,1.9896751788602117e-07,2.2482728332856004e-05,5.640438377983305e-06,4.196880676013285e-05,0.0001256321284791331,0.00032029168638234067,8.57621343573828e-07,1.4297557167799091e-05,7.909026354395359e-06,5.044372683583829e-05,4.058425331439656e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.872901484906585,-0.1296809797664551,-0.1718420449292335
217.0174137931,6.7054492232,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026532762713694244,0.0003997224913260112,0.9924459607636074,8.357355671807425e-06,0.0008900452725323711,0.0002293462987643126,0.001697538892241316,0.004728751417182823,0.8021952558541817,0.002390823465337855,0.03758447404346861,0.021350414047816398,0.1354633233308162,0.001015709258379101,0.026332333183105103,2.2174373495401317e-07,2.3615360020546727e-05,6.085190924377533e-06,4.504039662510622e-05,0.00012546683928415722,0.0003206554861999405,9.556659118855347e-07,1.5023359599833075e-05,8.534240694035038e-06,5.414773708509483e-05,4.0600183522218944e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.862927255481157,-0.13858354357197022,-0.18352785935180727
217.0174137931,6.7978780151,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.02653192925172531,0.00040524206750561914,0.9922762160598343,9.28742141827709e-06,0.0009311041982651812,0.0002463450643176437,0.0018137082670471034,0.004723338989117511,0.7921677004035191,0.002620264223009711,0.03879577015823871,0.02262399540112854,0.14278986285957765,0.0010024069545261837,0.02632700236266922,2.464132080006861e-07,2.4703990714356202e-05,6.536009817987443e-06,4.8121179424563066e-05,0.00012531929589118155,0.00032101967672269397,1.06184129114346e-06,1.5721678109397455e-05,9.16819467159095e-06,5.786445924405907e-05,4.0621746673420187e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.853012091546617,-0.14748441314203475,-0.1951936521764015
217.0174137931,6.8903068069,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.02653109700666647,0.0004107641178497787,0.9921069089435772,1.0297548304484125e-05,0.0009705798618492961,0.00026356843753258454,0.0019301671873296563,0.004718478021406762,0.7824058445707583,0.00286571265892558,0.03991027109479282,0.02388403016796025,0.14994457213091267,0.0009895693766504747,0.026321684642166065,2.732052529971021e-07,2.5750548467440615e-05,6.992759784072512e-06,5.1209452886127685e-05,0.00012518639810976646,0.00032138424654561864,1.1771319323545097e-06,1.6393707299398094e-05,9.810702582639695e-06,6.159184989771685e-05,4.0647959205098765e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.843154552837051,-0.15638104003927644,-0.2068371034751646
217.0174137931,6.9827355987,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.02653026621672424,0.00041628856064386966,0.9919381238843086,1.139782039397014e-05,0.0010085405365279165,0.000281010725677971,0.002046849399100523,0.004714077633991005,0.772899375520105,0.00312928500718416,0.040934519516902274,0.02513053915062917,0.15692912080657395,0.0009771599986052135,0.026316382497168694,3.0238720934243656e-07,2.6756848924443524e-05,7.455289361991437e-06,5.4303459463678914e-05,0.0001250657345960869,0.0003217491685578102,1.3026855514851352e-06,1.7040572210339637e-05,1.0461555971219833e-05,6.532779782367661e-05,4.0678052933813e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.833353815876132,-0.16527077275407187,-0.21845570304797413
217.0174137931,7.0751643906,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.02652943720790877,0.0004218153016564001,0.9917699325133154,1.260005442806653e-05,0.0010450502626628499,0.0002986654502565915,0.0021636856163396874,0.004710066102997336,0.7636384919135992,0.0034134539461398035,0.041874555200609904,0.026363475006327117,0.16374487596505588,0.0009651479682681854,0.026311098149303918,3.3427235276562387e-07,2.7724595322422643e-05,7.923426308754044e-06,5.740136169633912e-05,0.00012495540292456738,0.0003221144008229733,1.4398471059811905e-06,1.7663328133672845e-05,1.1120517162504837e-05,6.907009424988986e-05,4.0711418137810627e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.82360964714218,-0.17415080415374895,-0.23004668558660235
217.0174137931,7.1675931824,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.02652861039562973,0.00042734423146700655,0.9916023993616663,1.3918173067603644e-05,0.0010801688295845294,0.00031652513237911365,0.002280602390556496,0.0047063861127459704,0.7546138748701485,0.0037211249560849674,0.042735946329730184,0.027582708271869375,0.17039283876122605,0.0009535068109407936,0.026305833720037284,3.692297907294038e-07,2.8655378041551347e-05,8.39697191731063e-06,6.050121228641508e-05,0.00012485388355644016,0.0003224798864107235,1.590201284550829e-06,1.8262960140293784e-05,1.1787311268220662e-05,7.281639672789771e-05,4.0747563532004975e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.813922411409093,-0.1830181165427831,-0.2416069606466884
217.0174137931,7.2600219742,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.02652778629212122,0.00043287522203951594,0.9914355864908057,1.5368674499154642e-05,0.0011139517274396907,0.0003345810245892743,0.002397520718202059,0.004702991364464121,0.7458166599538626,0.004055732180502798,0.04352381735929266,0.028788009944371473,0.1768735670691384,0.0009422134928321292,0.026300591360831956,4.0769691270674746e-07,2.955067336525938e-05,8.875693917703223e-06,6.36009172433972e-05,0.0001247599498501958,0.00032284555227829844,1.7556259681679587e-06,1.8840382103411146e-05,1.2461616196745594e-05,7.65641846179745e-05,4.078608749183358e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.804293111627018,-0.19186940734116398,-0.253133019412525
217.0174137931,7.3524507661,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.02652696551966079,0.0004384081223635877,0.9912695575267395,1.697122689806312e-05,0.0011464500549292968,0.0003528227728106769,0.0025143543054323807,0.004699844113190063,0.7372384103979229,0.0044213594770892055,0.044242873219018375,0.029979029560776464,0.18318707961416733,0.0009312477310257585,0.026295373373201227,4.5019515075126013e-07,3.0411841077122676e-05,9.359317528899939e-06,6.669818996441542e-05,0.00012467260273837355,0.00032321130723686947,1.9383599066451325e-06,1.9396434975920105e-05,1.31430500600225e-05,8.031070361491615e-05,4.0826656921435417e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.794723460511047,-0.20070100659749635,-0.26462082820333954
217.0174137931,7.4448795579,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026526148830137167,0.00044394275287702186,0.9911043814824361,1.8749425437397526e-05,0.0011777103664905961,0.00037123798697626223,0.002631007385334757,0.004696913353324806,0.7288710915837294,0.004822894142337968,0.044897419567588845,0.031155267402885763,0.18933273582793814,0.0009205914755197796,0.02629018232940414,4.973500496319665e-07,3.124012046032494e-05,9.847514093932856e-06,6.979049347657981e-05,0.00012459102265255243,0.00032357703889016075,2.1410889023839807e-06,1.993188403991006e-05,1.3831155177456849e-05,8.405289595319281e-05,4.0868991391737045e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.785215987231702,-0.20950876641904514,-0.27606568719022206
217.0174137931,7.5373083497,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.02652533713210126,0.0004494788983128935,0.9909401366927298,2.0731761679288155e-05,0.0012077744384957829,0.00038981169180589864,0.0027473719484986192,0.00469417346679073,0.7207070467823791,0.005266223142249077,0.0454913786940542,0.03231603901303105,0.1953090838546842,0.0009102285136025039,0.026285021203505166,5.499169678854961e-07,3.2036624160634936e-05,1.0339886543186216e-05,7.287496716120382e-05,0.00012451453376318864,0.00032394260939408275,2.367056176247979e-06,2.0447414778138118e-05,1.4525377613413683e-05,8.778731184150399e-05,4.09128509507036e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.775774185711523,-0.21828793287944848,-0.28746206276376896
217.0174137931,7.6297371416,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026524531527036384,0.0004550162984699188,0.9907769151663414,2.2952871064403797e-05,0.0012366789292363527,0.0004085256201990878,0.0028633242053064042,0.004691603207852366,0.7127389739674301,0.005758484715646497,0.04602830054153295,0.033460429659181216,0.20111366695381094,0.0009001441623981372,0.026279893522589474,6.088141521837797e-07,3.2802329247351234e-05,1.0835950692572795e-05,7.594833315577612e-05,0.00012444257719902512,0.0003243078497099079,2.6202044001090722e-06,2.0943626937269283e-05,1.5225040848733724e-05,9.150999630903509e-05,4.0958026486370583e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.766402714389496,-0.2270329600171781,-0.29880335042791906
217.0174137931,7.7221659334,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.02652373335731272,0.00046055463626239385,0.9906148276775915,2.545514436609401e-05,0.001264454900323203,0.0004273572994518397,0.0029787200399401434,0.004689184938327221,0.7049599037042555,0.006308391982351806,0.046511368117074514,0.03458723564103251,0.20674277552929704,0.0008903250259886399,0.026274803549120724,6.751654617381786e-07,3.353806461852007e-05,1.133511105896184e-05,7.900677608545626e-05,0.0001243746909673181,0.0003246725520300856,2.9053591748326377e-06,2.1421026225225554e-05,1.5929311729977433e-05,9.521634378377314e-05,4.1004331849950444e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.757107661246582,-0.23573729839219126,-0.3100815970676738
217.0174137931,7.8145947252,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.02652294426906536,0.0004660935222289868,0.9904540099545843,2.8290813515832937e-05,0.0012911271602815053,0.00044627886638055344,0.0030933891517264814,0.004686904053511282,0.697363177762753,0.006926649645018826,0.046943396395668434,0.03569488851116887,0.21219112888543332,0.0008807587999575018,0.026269756507097747,7.503556702069581e-07,3.424449371642298e-05,1.1836629501473085e-05,8.204578807377283e-05,0.00012431049500573625,0.0003250364597962406,3.2284665302929853e-06,2.1880012971448623e-05,1.6637156311741694e-05,9.890091064795652e-05,4.105159713063676e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.747896892221819,-0.24439293885709823,-0.32128695870274093
217.0174137931,7.9070235171,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026522166294136732,0.0004716324744336578,0.9902946303788147,3.1524649172854936e-05,0.0013167133826291646,0.0004652555302248401,0.0032071275016234656,0.004684748557534906,0.6899424283174137,0.007626489464897546,0.047326823619396025,0.03678135731989031,0.21745146716728594,0.0008714341111166204,0.026264758867097594,8.361019877267786e-07,3.4922091295805993e-05,1.2339584541889967e-05,8.505996892455683e-05,0.00012424968028915796,0.0003253992546841084,3.5969000975718528e-06,2.2320866930701027e-05,1.73472825658084e-05,0.00010255717352933637,4.109966261318268e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.738780506052484,-0.25299070849978733,-0.332407884973664
217.0174137931,7.9994523089,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026521401955954545,0.00047717089253199293,0.9901368996571023,3.523743096712327e-05,0.0013412229465053602,0.0004842435867720603,0.0033196876192114963,0.004682708759441691,0.6826915573734585,0.008424353528844849,0.047663693850102266,0.03784402325112408,0.22251403161339448,0.0008623403830758234,0.02625981870722864,9.345460705742763e-07,3.5571112876818375e-05,1.2842818809374965e-05,8.804276971731386e-05,0.00012419200125182234,0.0003257605397559495,4.019856292363941e-06,2.274372733582496e-05,1.8058066351740368e-05,0.00010617721906585554,4.114837302586714e-07,15.966251992128754,0.026534881695799387,0.0003168899353060046,309.1473760575555,82.3795680252517,5.311040368134082,15.729771422503953,-0.2615188021818451,-0.3434295071955198
220.4208965517,6.1408669476,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,0.026292595949731202,0.0003636272927415491,0.991215835407293,2.050384964188106e-07,4.5949377143044174e-05,7.88199354072393e-06,6.238628868222558e-05,0.008667741894844778,0.989289664989301,6.161535398432974e-05,0.0021291859218068357,0.0007884609876106492,0.005374140339695118,0.0023569324076021464,0.02606163745933922,5.390994340480195e-09,1.2081284073638747e-06,2.072380714446455e-07,1.6402974811250458e-06,0.00022789743543771127,0.0003597327226172536,2.2405024360634043e-08,7.742301124900394e-07,2.8670593435718847e-07,1.954184102536485e-06,8.570449505511898e-07,15.19744655338811,0.026273065252845743,0.00036307706282303617,309.1473760575555,82.3795680252517,6.127688008708954,15.290964328674223,-0.010425828673488624,-0.012206251275152624
