T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_nitrogen,parachor_carbon monoxide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
233.2333333333,24.7604225441,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02509951237934753,0.001455442405876231,0.9761761376854248,0.0005816401627272212,0.00287692298095003,0.017199020193075527,0.003166278977822419,0.46980689365601247,0.03486868000216319,0.03441148769943325,0.3965044257419389,0.064408512900452,0.024501545052258978,1.4598884464697599e-05,7.220936397478468e-05,0.00043168702024874733,7.947205840032165e-05,0.0006837768755999454,5.074935551207682e-05,5.008393844704346e-05,0.0005770893553424209,9.374288097474412e-05,12.372607922926212,0.02523354004865823,0.0005866857160875719,309.1473760575555,82.3795680252517,10.078945843410269,77.71918371236431,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,10.616101281425498,-0.15490337128542642
233.2333333333,28.2222254825,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.025068881139895548,0.001667590111264717,0.9707841509596543,0.0008005068118465936,0.003305349896610023,0.021253954825584603,0.003856037506304551,0.42544109895927495,0.041563621305689524,0.03483629616349882,0.42933449396062495,0.06882448961091191,0.02433647249290199,2.0067810117858985e-05,8.286142368388271e-05,0.0005328128672752898,9.666654591652802e-05,0.0007094613695500808,6.931108387771936e-05,5.809266299533964e-05,0.0007159539565535796,0.00011477103828799795,12.372607922926212,0.02523354004865823,0.0005866857160875719,309.1473760575555,82.3795680252517,10.078945843410269,77.71918371236431,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,10.226625588724218,-0.16817027885345226
233.2333333333,31.6840284209,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.025039138207750066,0.0018821384773357408,0.9654919276831576,0.001067951632420286,0.00367238912710868,0.025250670114910716,0.004517061442402757,0.3910955589921103,0.04875395826050363,0.03461943800295115,0.45371689106233154,0.07181415368210349,0.024175085815725614,2.6740588523363836e-05,9.195345890631287e-05,0.0006322550188455537,0.00011310332574922149,0.0007360959998941809,9.176170076451456e-05,6.515857632909355e-05,0.0008539580184855628,0.00013516418186238914,12.372607922926212,0.02523354004865823,0.0005866857160875719,309.1473760575555,82.3795680252517,10.078945843410269,77.71918371236431,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,9.848431212918973,-0.17396553383720637
233.2333333333,35.1458313593,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.025010658097552207,0.0020987761937560985,0.960318009367587,0.0013966425740419481,0.003987398472096658,0.02915261304309917,0.005145336543175178,0.36382204370865784,0.05674780671265113,0.03402918582061641,0.47164656755434164,0.07375439620373295,0.024018185397214658,3.493094990384841e-05,9.972745988431158e-05,0.0007291260374711944,0.00012868825307819554,0.0007635810440994219,0.00011910094577638472,7.141964509321232e-05,0.0009898805878498299,0.00015479397093724986,12.372607922926212,0.02523354004865823,0.0005866857160875719,309.1473760575555,82.3795680252517,10.078945843410269,77.71918371236431,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,9.482820482201797,-0.17287592216514014
233.2333333333,38.6076342977,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.0249839035730778,0.0023170777965502475,0.9552877250258879,0.001802215248014987,0.004257438557754171,0.032916408965946095,0.00573621220239685,0.3417128010070078,0.06584177245137336,0.03322167623132042,0.4843405938778835,0.0748831564324149,0.02386681640659164,4.5026371974336924e-05,0.00010636743439523362,0.0008223803875771908,0.00014331297253939514,0.0007917751440103308,0.00015256050903259097,7.697720835977365e-05,0.0011222548360424046,0.0001735100991051474,12.372607922926212,0.02523354004865823,0.0005866857160875719,309.1473760575555,82.3795680252517,10.078945843410269,77.71918371236431,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,9.131357959047932,-0.16546758822939545
233.2333333333,42.0694372362,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.024959422019601774,0.0025364872805603523,0.9504325752046824,0.0023030460610809268,0.004487863858721538,0.03649206081698726,0.006284454058528033,0.32347405988185585,0.07631976584510822,0.03229067130842462,0.4925588480188658,0.07535665494574552,0.023722247745710568,5.7482698569100416e-05,0.00011201448801634934,0.000910820746296159,0.00015685634100960034,0.0008204878384815451,0.0001935841153214614,8.190487705457416e-05,0.0012493692529273127,0.0001911411967754589,12.372607922926212,0.02523354004865823,0.0005866857160875719,309.1473760575555,82.3795680252517,10.078945843410269,77.71918371236431,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,8.795825192343127,-0.15230658678293985
244.3111111111,16.0715927222,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02423439265332764,0.000931321297374238,0.9978553024516938,3.845745706770693e-05,0.0003313104201115812,0.001488024052770189,0.00028690561835661326,0.9339428616490322,0.0031310105598093664,0.005908207556338944,0.04865740956862652,0.00836051066619296,0.02418241721081936,9.319931150273e-07,8.029106811122996e-06,3.606135917242869e-05,6.952983409699932e-06,0.0008698008775843852,2.915976816654098e-06,5.502439526525861e-06,4.5315681806322916e-05,7.786321640349982e-06,10.029783714094915,0.024248328319140908,0.0008595708347877037,309.1473760575555,82.3795680252517,14.817630099713131,77.57548876193002,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,9.892371927303563,-0.008729035852631739
244.3111111111,19.3398514436,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.024198004075381845,0.001120223850494446,0.9923152399597424,0.00015041383747144954,0.001102917588633732,0.00540364243948476,0.0010277861746676852,0.800958216316109,0.010115655846005382,0.016497148274248905,0.14741403011511184,0.025014949448524868,0.02401204822060936,3.6397146521279586e-06,2.6688404304569363e-05,0.00013075736177255853,2.4870374043229764e-05,0.000897252497166795,1.13317989420888e-05,1.8480498961956912e-05,0.0001651367124324548,2.8022342991150446e-05,10.029783714094915,0.024248328319140908,0.0008595708347877037,309.1473760575555,82.3795680252517,14.817630099713131,77.57548876193002,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,9.538893914864001,-0.027212669425468405
244.3111111111,22.6081101649,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.024161577858337044,0.001311772366083842,0.9868390670556837,0.00028212197584665774,0.0017622550668810826,0.009360141552220012,0.001756414349368613,0.7058413684798178,0.016086230994807334,0.0226989461224021,0.21871485396105592,0.036658600441916656,0.023843588952314594,6.816512084966904e-06,4.2578863004696234e-05,0.00022615578887901956,4.243774205377014e-05,0.0009259032020106276,2.1101473293429652e-05,2.9775850262593052e-05,0.0002869041014781763,4.808773903901519e-05,10.029783714094915,0.024248328319140908,0.0008595708347877037,309.1473760575555,82.3795680252517,14.817630099713131,77.57548876193002,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,9.192369633759615,-0.04005954703713499
244.3111111111,25.8763688863,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.024125223235727133,0.0015058667373514525,0.9814218117300403,0.00043786155495249444,0.002329883022191142,0.013340342615703066,0.002470101077113093,0.6346946223814854,0.021582352096902024,0.026354278654880492,0.2722827695573054,0.045085977309426685,0.02367702029639899,1.0563507759571533e-05,5.62089480234919e-05,0.0003218387436449205,5.959173990016341e-05,0.0009557655202201196,3.250014613653213e-05,3.9686031613275914e-05,0.0004100215658302769,6.789347355124797e-05,10.029783714094915,0.024248328319140908,0.0008595708347877037,309.1473760575555,82.3795680252517,14.817630099713131,77.57548876193002,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,8.853153772987323,-0.04780761335553585
244.3111111111,29.1446276076,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02408908853765773,0.001702402401030799,0.9760634378178012,0.0006230391900245797,0.0028215787504902654,0.017325687721805882,0.0031662565198781315,0.5796634701689086,0.026950293403974562,0.02845622729409103,0.3136139699856915,0.05131603914733427,0.023512478571963594,1.5008446210932657e-05,6.796926033653367e-05,0.0004173600255063913,7.627223364028034e-05,0.000986820483405395,4.58802441994108e-05,4.8443949669738726e-05,0.0005338971755004422,8.736054825581234e-05,10.029783714094915,0.024248328319140908,0.0008595708347877037,309.1473760575555,82.3795680252517,14.817630099713131,77.57548876193002,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,8.521699798214996,-0.0508962862079656
244.3111111111,32.412886329,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.024053366980852652,0.001901247812267406,0.9707683750947003,0.0008445119741016037,0.003249546017850923,0.021295348047936306,0.0038422188654107666,0.5359789951809371,0.0324473892350069,0.029575852447188352,0.3460290459775536,0.055968717159314126,0.023350247979558845,2.0313356432790204e-05,7.816252288853662e-05,0.0005122248215819962,9.241830039048047e-05,0.001019028892009039,6.169052779684585e-05,5.623102476116046e-05,0.0006578869666458014,0.0001064104010545592,10.029783714094915,0.024248328319140908,0.0008595708347877037,309.1473760575555,82.3795680252517,14.817630099713131,77.57548876193002,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,8.198572580425475,-0.04972642876616007
244.3111111111,35.6811450504,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.024018306602610673,0.00210222472905711,0.965545545855877,0.0011109629465937815,0.0036232604097737567,0.025225152175956077,0.004495078611799333,0.5005784745253768,0.038292527408301504,0.03005765011857761,0.37163042768900745,0.059440920258736714,0.023190768959151536,2.668344867542923e-05,8.702457942304687e-05,0.0006058654390596248,0.00010796417630103394,0.0010523284479809318,8.049949805582858e-05,6.318793537662022e-05,0.0007812506751579016,0.00012495817248582808,10.029783714094915,0.024248328319140908,0.0008595708347877037,309.1473760575555,82.3795680252517,14.817630099713131,77.57548876193002,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,7.884468800226237,-0.04466118768283689
244.3111111111,38.9494037717,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.023984222249881167,0.002305088530994813,0.9604086608574101,0.0014332970455915312,0.003950077875810935,0.029086451253532652,0.005121512967654728,0.47140322123417017,0.044692560327624746,0.030117229892304448,0.39179054429320254,0.061996444252698076,0.02303465477271487,3.437651489156535e-05,9.473954567778796e-05,0.0006976159113250618,0.00012283550527187944,0.0010866261587408961,0.00010302030823200158,6.942288121008513e-05,0.0009031118902024765,0.00014290729260935364,10.029783714094915,0.024248328319140908,0.0008595708347877037,309.1473760575555,82.3795680252517,14.817630099713131,77.57548876193002,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,7.580238106068129,-0.03604863656171986
244.3111111111,42.2176624931,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02395150644570258,0.0025095086341916863,0.9553765413903927,0.0018249660309478705,0.004235689777622903,0.032845143486499896,0.005717659314536701,0.44701541626282243,0.05185508940481824,0.029893492073198042,0.40742052292932557,0.0638154793298357,0.02288270738918503,4.3710685653436175e-05,0.00010145115101073148,0.0007866906659269283,0.0001369465539264572,0.0011217890467283436,0.0001301307945881732,7.501797646383122e-05,0.0010224253200380345,0.00016014549637330375,10.029783714094915,0.024248328319140908,0.0008595708347877037,309.1473760575555,82.3795680252517,14.817630099713131,77.57548876193002,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,7.286896024763726,-0.024227508988966306
244.3111111111,45.4859212144,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02392063350087077,0.002715052420267147,0.9504731133355414,0.002302030756297062,0.0044844875304829385,0.036461285906920424,0.0062790824707580975,0.42637701685144447,0.0599899312980711,0.02947808325258284,0.41913098355001976,0.06502398504788175,0.02273591899653109,5.506603402911437e-05,0.0001072717826559074,0.0008721770571499079,0.00015019963050474653,0.0011576359515488004,0.0001628758081624878,8.003454127976149e-05,0.0011379625912964308,0.00017654352797966612,10.029783714094915,0.024248328319140908,0.0008595708347877037,309.1473760575555,82.3795680252517,14.817630099713131,77.57548876193002,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,7.005613207076655,-0.009522980526981861
255.3888888889,22.8701678066,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.023129262500894684,0.0013385148188610756,0.9967909855604871,6.392431533947787e-05,0.0004661893012389141,0.0022512467087745323,0.0004276541141599128,0.9360266741428581,0.003037955291121041,0.005713831253376392,0.04712614371049036,0.008095395602154155,0.02305504036355403,1.4785222696767523e-06,1.0782614723463513e-05,5.2069676081521366e-05,9.891324265992205e-06,0.0012528855741894627,4.066348176202927e-06,7.648047805115854e-06,6.307904171226802e-05,1.0835806978026117e-05,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,7.62185609433976,-0.0011829740713000803
255.3888888889,25.9136860536,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.023087268252918576,0.0015169983715325863,0.9914790036674256,0.00018363604605094983,0.0011623918395703078,0.006040754580129196,0.0011342138668241635,0.8488928189635158,0.007644551491821387,0.012659931319038678,0.11180039916723095,0.01900229905839319,0.022890541724806295,4.239654656083588e-06,2.6836452215163192e-05,0.00013946452144148928,2.6185899799549527e-05,0.00128776902397336,1.1596772164190046e-05,1.9205095194696062e-05,0.00016960102347338246,2.8826456726957667e-05,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,7.335189098280609,-0.0007850090349368344
255.3888888889,28.9572043006,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.023045106468107462,0.0016978399099356347,0.9862062208365802,0.00032255253362943305,0.0017722790528779439,0.00986755136594386,0.0018313962109686277,0.7797912772232694,0.011904335805718258,0.01736360560237854,0.16345032605057902,0.027490455318054687,0.02272722735868889,7.433257479048097e-06,4.084235946476887e-05,0.0002273987718076955,4.220472066706062e-05,0.001323960751889349,2.0211656432224238e-05,2.9480622572100263e-05,0.0002775124868606652,4.667439218129556e-05,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,7.054352942615389,0.0022829880928156854
255.3888888889,32.0007225475,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.023002863773685957,0.0018809801815420886,0.9809702018158143,0.0004844561555068788,0.0023093717264860672,0.013718792687279395,0.002517177614913429,0.7238167823358785,0.016008247324012827,0.020557432339957927,0.20542390093458143,0.03419363706556926,0.022565123918414396,1.1143878949448353e-05,5.312216322716095e-05,0.00031557151932492703,5.790229377002534e-05,0.0013614850226413512,3.01111959576923e-05,3.866812281485327e-05,0.000386398286473013,6.431755365517875e-05,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,6.779577839843915,0.007734193470795958
255.3888888889,35.0442407945,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.022960657422617374,0.002066346276520876,0.9757713963819736,0.0006740387514705936,0.002784458433926977,0.017580544265090717,0.003189562167537996,0.6776894370627207,0.02010586522524257,0.02270882842306018,0.23995824004698435,0.03953762924199215,0.022404352755115483,1.5476372862085034e-05,6.393299620891499e-05,0.0004036608541739085,7.323444425698085e-05,0.0014003410449120813,4.154567974441055e-05,4.6924303056141834e-05,0.0004958368158415887,8.169843296665338e-05,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,6.511154306290064,0.015313220414176598
255.3888888889,38.0877590414,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02291864084918794,0.002253840429033863,0.9706130642551702,0.0008971354059580025,0.0032061787836979703,0.021437152255661174,0.003846469299512662,0.6391343118864125,0.02432609724601509,0.02412572553628563,0.26859562485217975,0.043818240479107116,0.022245132223194023,2.056112416224188e-05,7.348126004186e-05,0.0004913103933768576,8.815584841295821e-05,0.0014405067517123348,5.482714145367813e-05,5.4375535593455234e-05,0.0006053716783534554,9.875932192093977e-05,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,6.249438203849225,0.024784522211356297
255.3888888889,41.1312772884,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.022877011422271585,0.0024433280138362913,0.9655013957679508,0.001160999012319696,0.0035814575737661736,0.02527052739008735,0.004485620255876059,0.6065237270103389,0.02878998238833445,0.025016368892703242,0.2924235073956606,0.04724641431296281,0.02208778645920257,2.6560187666083716e-05,8.193304582342982e-05,0.0005781141437498552,0.0001026175858296494,0.0014819364132607562,7.034337048727102e-05,6.112319492000459e-05,0.0007144865475240814,0.00011543848764417794,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,5.9948596517737816,0.035934038098950793
255.3888888889,44.1747955354,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.022836019874665332,0.002634624426705734,0.9604457747516307,0.0014746006863655117,0.003915831911265947,0.02905936695467832,0.005104425696059403,0.5786613250953269,0.033618929549679696,0.025524667818371344,0.3122195114728715,0.04997556606375059,0.02193275880076658,3.367401058103797e-05,8.942201535151791e-05,0.0006636002813222271,0.00011656476664396495,0.001524555261886056,8.857325299128533e-05,6.72479133178309e-05,0.0008225811514205585,0.00013166684709000343,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,5.74793312928828,0.04855219540766598
255.3888888889,47.2183137823,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02279597984204521,0.002827480943955935,0.9554590821486403,0.001848913716059469,0.004213704683288555,0.0327784117060201,0.005699887745991578,0.5546463747688957,0.03893961415399298,0.025751896364363876,0.3285432039401985,0.052118910772549085,0.02178062597655942,4.2147799800972556e-05,9.605552702057738e-05,0.0007472160125046928,0.00012993452615954452,0.0015682520552932945,0.00011010101698541196,7.281299624096698e-05,0.0009289496484071396,0.00014736522702912222,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,5.50926523979545,0.06243835247509644
255.3888888889,50.2618320293,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.022757275001874803,0.0030215713161218603,0.9505579067992681,0.0022970891974919685,0.004478550896296789,0.036397913684925225,0.006268539422017989,0.5337856599216494,0.04488535490744158,0.025770463127638938,0.34179752583088197,0.05376099621238812,0.021632107690237424,5.227549057116063e-05,0.0001019196143569189,0.0008283173312223456,0.0001426548754869567,0.0016128714389764339,0.00013562430090227506,7.786729218964985e-05,0.0010327655999720136,0.0001624426840814879,7.796626221595734,0.023154359338221058,0.0012325538115126164,309.1473760575555,82.3795680252517,21.043603896923365,77.55155859863335,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,5.279554386739806,0.07739932697971241
266.4666666667,31.6435192022,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02186382398016974,0.00190245944571817,0.9952320185412319,0.00010614502257845177,0.0006505513449375574,0.0033788199300524885,0.0006324651611996417,0.9382943858020533,0.0029357857831698387,0.00550511969593862,0.04545756490338116,0.007807143815457174,0.02175957767281452,2.3207360900264125e-06,1.4223540095777446e-05,7.387392421135705e-05,1.3828106958058647e-05,0.001785067017133445,5.585213393796575e-06,1.0473266965347569e-05,8.648117372978426e-05,1.4852774495796694e-05,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,5.480795853051686,0.008920968400976115
266.4666666667,34.412355358,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.021814874902518513,0.0020715144486870116,0.9902052044093922,0.000233720775781028,0.0012678165837563043,0.006996381085173374,0.001296877145897061,0.8829904598134115,0.005887984266682322,0.009905924938192449,0.08649131692299286,0.014724314058720794,0.021601202662013663,5.098589485782704e-06,2.7657260173982164e-05,0.00015262517814340387,2.8291212701679638e-05,0.00182912749555627,1.2197044482074229e-05,2.052026663707465e-05,0.00017916801269194716,3.0501629319645422e-05,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,5.257229689964605,0.019348978726659638
266.4666666667,37.1811915139,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.021765554259941124,0.002242760998091106,0.9851954419614303,0.00037956751997423704,0.001821674458412622,0.01064853759212603,0.0019547784680568536,0.8358730668456675,0.008756653890745994,0.013214930575754093,0.12162896924875495,0.020526379439077494,0.021443324848658185,8.261497451310542e-06,3.9649754268528786e-05,0.0002317713227504419,4.2546836812656036e-05,0.0018746635136762631,1.9639081819947854e-05,2.9637930887782928e-05,0.00027278470846913013,4.6035763237982203e-05,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,5.038455633232829,0.03063860586218592
266.4666666667,39.9500276698,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.021715923827427253,0.002416174699684258,0.9802016079342329,0.0005468756484379394,0.002320420087003616,0.014326346366403824,0.002604749963921666,0.7953507368900714,0.011607858039904516,0.015703970721617885,0.15191905602687034,0.0254183783215358,0.021285983453421517,1.1875909924553176e-05,5.039006585700264e-05,0.0003111098464181647,5.656455180601678e-05,0.0019217063278490216,2.8046612913543793e-05,3.7943536742155474e-05,0.0003670629795720394,6.141524260749762e-05,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,4.824615369313798,0.042639655757010786
266.4666666667,42.7188638257,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.021666067367339215,0.002591716552469554,0.9752241181814765,0.0007395139036296312,0.002770925118284537,0.018020079145616916,0.003245363650992455,0.7602184937664811,0.014501627167861948,0.01756949563623879,0.17815406898003514,0.0295563144493831,0.02112927144277385,1.602235805512359e-05,6.0035050282605164e-05,0.0003904242487337206,7.031426749391648e-05,0.0019702708537880616,3.758410716868999e-05,4.5535152658981664e-05,0.00046172484946535976,7.660158938846123e-05,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,4.6158809515533505,0.055214295188848794
266.4666666667,45.4876999816,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.021616094972935387,0.0027693268870349927,0.9702649710123487,0.0009621818529108216,0.003178886326010079,0.02171884222718294,0.0038751185815473835,0.7295473438466056,0.017495708356605588,0.01895568881475727,0.20094061058039656,0.03306064840163487,0.02097333976231533,2.0798614313755267e-05,6.871510873119951e-05,0.000469476556284986,8.376493129011491e-05,0.0020203550746793674,4.845133555967066e-05,5.249449869697578e-05,0.0005564702355775203,9.15557425214579e-05,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,4.412456632532191,0.0682389616618213
266.4666666667,48.2565361375,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02156614872173984,0.0029489183139868,0.9653278708223155,0.0012205878674464807,0.003549020826450709,0.025410146235047795,0.004492374248739483,0.7026093117185217,0.020648431479728946,0.01996980717573518,0.22074696472642202,0.036025484899592154,0.02081840442739452,2.6323379477302075e-05,7.653871095978802e-05,0.0005479989927461984,9.688321116202997e-05,0.002071937466904409,6.089053774567425e-05,5.888933010731049e-05,0.0006509647670387441,0.00010623621219066222,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,4.214581900044438,0.08158999026867075
266.4666666667,51.0253722934,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.021516409246267222,0.0031303673708665703,0.9604184055636343,0.0015216476273666225,0.0038852208535402662,0.029079441991089784,0.00509528396436893,0.6788252782637573,0.024020939233252082,0.020692588298438754,0.23793620017238337,0.03852499403216841,0.020664755461754603,3.2740393079031776e-05,8.359600189690401e-05,0.0006256851745333756,0.00010963221500330476,0.002124972501596286,7.519436439334097e-05,6.477540322820808e-05,0.0007448277173676057,0.00012059738428112932,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,4.0225349461385385,0.09515087849967951
266.4666666667,53.7942084492,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.021467103028057436,0.003313505167553692,0.9555442670443285,0.0018736865654850228,0.00419067730000743,0.032709639004122736,0.005681730086056378,0.657727954292256,0.027678791338214187,0.021185448061597372,0.2527897966759662,0.04061800963196615,0.020512767228510226,4.022262254355407e-05,8.996170135660105e-05,0.0007021811905120688,0.00012197028513498591,0.0021793849753919087,9.171381813081308e-05,7.019809162904324e-05,0.0008376202975906611,0.00013458798481126547,5.696348658300079,0.021909696187411315,0.0017447448301626594,309.1473760575555,82.3795680252517,29.02721421241045,77.74051463913618,34.052431631256816,56.55314330349872,61.77794369140718,63.65845399182276,3.87,3.8366356011272655,0.10881068235503877
