temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,3.33732791572875,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.040126583091604544,5.190915112081617,2.3654220920544935,1220.4480002303726,8.388041528245404,0.9933084248655746,4.025152240232113e-06,0.0006913804540177661,0.00014481123414973823,0.0011219021199449098,0.004729456174072681,0.7235353625749762,0.0028550612562752765,0.05535805976855549,0.029180155212646112,0.18829228107929147,0.0007790801082554411,19.683703484304676,0.6139702627714272,1.000000000503993,2.0078229697206655,4.572399885466813,6.0361379089786125,6.6547668472650665,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.432153076004121,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.0412667196826274,5.190915112081617,2.3654220920544935,1220.3534187000523,8.56613612899555,0.9931289189163061,4.606603074761046e-06,0.0007427710924583354,0.00016088306800103198,0.0012388220641706875,0.004723998255989151,0.7044795687068379,0.0031764626171820356,0.05784974560476638,0.03152741463802509,0.20220866674156296,0.0007581416916256048,19.656322797008958,0.6149365807652715,1.000000000508274,2.005070728653429,4.564603819254977,6.023039119988058,6.6399724514375045,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.5269782362794917,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.042406856273650255,5.190915112081617,2.3654220920544935,1220.258378615369,8.743679220119652,0.9929501230716004,5.235369699264839e-06,0.000791707119150305,0.00017724080399349253,0.0013563696617191064,0.004719323973837557,0.6864422758161282,0.003512085817459636,0.06002319760044977,0.033803394144271276,0.21548060484380196,0.0007384417778893141,19.629041349558847,0.6158937236667882,1.0000000005120024,2.002327866845088,4.556839047342592,6.009997012478363,6.625243609175932,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.6218033965548626,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.04354699286467311,5.190915112081617,2.3654220920544935,1220.1629540558024,8.920675166901152,0.9927721626688947,5.916900353442992e-06,0.0008383261630119009,0.0001938795756667564,0.0014744618392922297,0.004715252852780898,0.6693442469957672,0.0038643360464946028,0.06191332540176473,0.03601273578763736,0.22814549879605484,0.0007198569722811518,19.601859059489296,0.6168417749120749,1.0000000005157883,1.9995938849775958,4.549105595358716,5.997010858690396,6.610579605549906,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.716628556830234,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.04468712945569597,5.190915112081617,2.3654220920544935,1220.0672085325177,9.097123054864255,0.992595118491688,6.657519787354247e-06,0.0008827572807777,0.00021079425832997128,0.0015930163027996337,0.004711656146617265,0.6531142166004487,0.004235926501259797,0.06355089644245168,0.038159569199513,0.24023710738669538,0.0007022838696315878,19.574776906326687,0.6177821524533215,1.0000000005193717,1.9968991874343354,4.5414038834453185,5.98408047416043,6.595980318962903,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.8114537171056053,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.04582726604671883,5.190915112081617,2.3654220920544935,1219.9711990543256,9.273016050043537,0.9924190445231788,7.4646063519252195e-06,0.0009251211898835167,0.00022797934034242612,0.0017119507759098807,0.004708439564333529,0.6376879200096933,0.00462994900221072,0.0649630623946494,0.0402475522049631,0.2517858822501326,0.0006856341383508027,19.547796851477965,0.6187464379815382,1.000000000522487,1.9942475840052414,4.533734672477815,5.971206196760542,6.5814461995304,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.9062788773809762,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.046967402637741684,5.190915112081617,2.3654220920544935,1219.874978914512,9.448340570676116,0.9922439793119128,8.34681262975013e-06,0.0009655305176795267,0.0002454287652505617,0.001831182099889064,0.004705532492638432,0.6230072589177035,0.005049960485892317,0.06617381099449623,0.042279900728604686,0.26281923766004933,0.0006698312132540307,19.52092182061033,0.6197010951202956,1.0000000005251373,1.9916036561665962,4.526099048518214,5.958388890905627,6.5669782748120715,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.001104037656347,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.04810753922876454,5.190915112081617,2.3654220920544935,1219.7785997868232,9.623075221628223,0.992069953685238,9.314342138136557e-06,0.0010040900474769438,0.00026313573632938706,0.0019506251546432007,0.0047028810341744895,0.6090195812800897,0.0055000900916771425,0.06720435417352588,0.04425940833702644,0.27336175814793306,0.0006548079697478776,19.494155803246795,0.6206461291042431,1.0000000005273906,1.988967560110749,4.518498433251385,5.94562997383433,6.552578181663183,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.095929197931719,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.04924767581978741,5.190915112081617,2.3654220920544935,1219.6821134789188,9.797189424630025,0.9918969963661722,1.0379298715641498e-05,0.0010408969429603922,0.00028109247191903227,0.0020701915449870276,0.004700443375245798,0.5956770587122311,0.005985173024301977,0.06807346151962983,0.04618845522134686,0.28343534649701574,0.0006405050254746221,19.467503965818047,0.6215815119987199,1.000000000529257,1.9863396154713882,4.510934618148752,5.932931467519963,6.538248225191147,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.19075435820709,0.9899990100009901,3.8999961000039003e-05,0.0013619986380013621,0.0005009994990005011,0.0034179965820034185,0.0046809953190046815,309.07,83.17,0.6471025981169315,0.050387812410810265,5.190915112081617,2.3654220920544935,1219.58557356694,9.970641652333658,0.9917251384308031,1.1556130789317616e-05,0.0010760409344109947,0.0002992898968611546,0.002189787982984533,0.00469818662415094,0.5829361462647472,0.0065109193874573895,0.06879774659306001,0.0480690059530932,0.2930593123421823,0.000626869459460042,19.440972861162685,0.6225098007273097,1.0000000005307832,1.9837203186144925,4.503409820165515,5.920296077709363,6.523991468923392,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
