temperature,pressure,z_carbon dioxide,z_nitrogen,z_methane,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_nitrogen,x_methane,y_carbon dioxide,y_nitrogen,y_methane,gamma,interfacial_thickness,E_carbon dioxide,E_nitrogen,E_methane,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.36903448275862,8.436534994913204,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.09976980835990071,11.885859127477854,2.9571111791924003,1179.635092637275,16.239522157330253,0.9679484602037901,0.005122962081419805,0.02692857771479005,0.3553725331381893,0.3809889723161776,0.2636384945456331,16.81790722283892,0.6942124600380616,1.0000000002799891,4.756992372071773,2.874731587029962,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,8.739304589575921,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.10335033809810691,11.885859127477854,2.9571111791924003,1178.9153527851186,16.76957844237562,0.967113176754288,0.005531314048196584,0.027355509197515435,0.34429529698855826,0.39680199464295945,0.2589027083684822,16.73756337380874,0.6971395672052914,1.0000000002471587,4.725671956400045,2.8579397844161525,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,9.042074184238636,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.1069308678363131,11.885859127477854,2.9571111791924003,1178.2387151597516,17.30313764365673,0.966315787868896,0.005945134719530332,0.027739077411573707,0.3339723184555769,0.411922604622112,0.25410507692231116,16.65906686702908,0.7000477860908916,1.0000000002212615,4.695128700559723,2.8417333833949203,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,9.344843778901351,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.11051139757451929,11.885859127477854,2.9571111791924003,1177.5996732643212,17.839886275293967,0.9655514601909202,0.006363723963083692,0.028084815845996203,0.3243293553823731,0.42637224313971184,0.2492984014779151,16.582208586085446,0.7028982056141431,1.0000000002003901,4.665283873795417,2.8260475803910516,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,9.647613373564067,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.11409192731272548,11.885859127477854,2.9571111791924003,1176.9935090156896,18.379556503734694,0.96481605125692,0.006786482255751302,0.028397466487328573,0.31530163331911115,0.44017599491706383,0.24452237176382496,16.506810205375636,0.705719090179958,1.0000000001826745,4.636070525076848,2.8108273028808197,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,9.950382968226783,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.11767245705093168,11.885859127477854,2.9571111791924003,1176.416180370107,18.921919556548602,0.9641060113208201,0.0072128962205934375,0.02868109245858658,0.30683238314171396,0.4533611578957264,0.23980645896255964,16.432719531194373,0.7085095171442646,1.000000000166687,4.607431630288011,2.796025674759323,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,10.253152562889499,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.12125298678913787,11.885859127477854,2.9571111791924003,1175.864221290344,19.466779885252283,0.9634182958615809,0.0076425257917072395,0.028939178346711916,0.2988716403140179,0.46595616045060706,0.23517219923537508,16.359806445717883,0.7112619453076428,1.0000000001516194,4.579318503394624,2.781602699250712,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,10.555922157552214,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.12483351652734406,11.885859127477854,2.9571111791924003,1175.3346546964628,20.013970105703493,0.962750289382667,0.008074993071061897,0.029174717546271038,0.2913752533341061,0.4779897607513467,0.2306349859145472,16.28795951501482,0.7140043008598213,1.0000000006160135,4.551746961539045,2.7675241109857103,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,10.858691752214929,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.12841404626555025,11.885859127477854,2.9571111791924003,1174.824917831488,20.56334667258394,0.9620997400364137,0.008509972791837891,0.02939028717174839,0.28430406039546513,0.4894904688177515,0.2262054707867834,16.217082726013427,0.7167021653832706,1.0000000006123906,4.524767238437652,2.7537605743431484,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,11.161461346877646,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.13199457600375644,11.885859127477854,2.9571111791924003,1174.3327988859226,21.114786215027845,0.9614647040811601,0.008947184232565715,0.02958811168627417,0.27762320207774466,0.5004861408011163,0.2218906571211391,16.147093506111037,0.7194050346079373,1.0000000006045335,4.498197301718777,2.740286707501563,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,11.464230941540361,0.96,0.01,0.03,306.22,84.56,0.6641272107725119,0.13557510574196263,11.885859127477854,2.9571111791924003,1173.8563832883503,21.668182454681688,0.9608434987230315,0.009386384588031578,0.029770116688936893,0.2713015441362956,0.5110037065592886,0.21769474930441576,16.077920772744434,0.7220587235597627,1.000000000591147,4.472010770310772,2.727080560730645,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
